GEO_ID,B21001F_001E,B21001F_001M,B21001F_002E,B21001F_002M,B21001F_003E,B21001F_003M,B21001F_004E,B21001F_004M,B21001F_005E,B21001F_005M,B21001F_006E,B21001F_006M,B21001F_007E,B21001F_007M,B21001F_008E,B21001F_008M,B21001F_009E,B21001F_009M,B21001F_010E,B21001F_010M,B21001F_011E,B21001F_011M,B21001F_012E,B21001F_012M,B21001F_013E,B21001F_013M,B21001F_014E,B21001F_014M,B21001F_015E,B21001F_015M,B21001F_016E,B21001F_016M,B21001F_017E,B21001F_017M,B21001F_018E,B21001F_018M,B21001F_019E,B21001F_019M,B21001F_020E,B21001F_020M,B21001F_021E,B21001F_021M,B21001F_022E,B21001F_022M,B21001F_023E,B21001F_023M,B21001F_024E,B21001F_024M,B21001F_025E,B21001F_025M,B21001F_026E,B21001F_026M,B21001F_027E,B21001F_027M,B21001F_028E,B21001F_028M,B21001F_029E,B21001F_029M,B21001F_030E,B21001F_030M,B21001F_031E,B21001F_031M,B21001F_032E,B21001F_032M,B21001F_033E,B21001F_033M,NAME,B21001F_001MA,B21001F_001EA,B21001F_002EA,B21001F_002MA,B21001F_003EA,B21001F_003MA,B21001F_004EA,B21001F_004MA,B21001F_005MA,B21001F_005EA,B21001F_006MA,B21001F_006EA,B21001F_007MA,B21001F_007EA,B21001F_008MA,B21001F_008EA,B21001F_009EA,B21001F_009MA,B21001F_010MA,B21001F_010EA,B21001F_011MA,B21001F_011EA,B21001F_012MA,B21001F_012EA,B21001F_013MA,B21001F_013EA,B21001F_014MA,B21001F_014EA,B21001F_015MA,B21001F_015EA,B21001F_016MA,B21001F_016EA,B21001F_017MA,B21001F_017EA,B21001F_018MA,B21001F_018EA,B21001F_019MA,B21001F_019EA,B21001F_020MA,B21001F_020EA,B21001F_021MA,B21001F_021EA,B21001F_022MA,B21001F_022EA,B21001F_023MA,B21001F_023EA,B21001F_024MA,B21001F_024EA,B21001F_025MA,B21001F_025EA,B21001F_026MA,B21001F_026EA,B21001F_027EA,B21001F_027MA,B21001F_028MA,B21001F_028EA,B21001F_029MA,B21001F_029EA,B21001F_030MA,B21001F_030EA,B21001F_031EA,B21001F_031MA,B21001F_032MA,B21001F_032EA,B21001F_033MA,B21001F_033EA,state
0400000US39,76698,5980,40017,4359,17701,2561,307,344,17394,2518,15284,2571,722,440,14562,2469,4819,1141,432,324,4387,1074,1732,744,455,383,1277,588,481,275,167,156,314,226,36681,3184,15248,1927,80,131,15168,1946,14051,2067,221,364,13830,1994,3878,1034,89,148,3789,1021,2441,902,0,195,2441,902,1063,446,0,195,1063,446,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,38605,4101,20707,2793,9752,1803,188,223,9564,1756,7658,1625,236,275,7422,1644,1767,653,296,352,1471,608,1131,603,401,464,730,376,399,304,108,129,291,245,17898,2268,8240,1755,59,102,8181,1729,6368,1232,204,247,6164,1189,2211,765,92,176,2119,733,688,444,0,190,688,444,391,258,89,144,302,239,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,215474,11202,108180,6892,50103,4319,1465,1052,48638,4295,40957,3553,1360,668,39597,3530,10021,1535,283,297,9738,1503,5180,1361,988,606,4192,1324,1919,555,321,388,1598,495,107294,6052,42909,3618,340,385,42569,3649,41770,3284,47,49,41723,3283,13034,1465,226,192,12808,1431,5689,952,16,29,5673,950,3892,820,0,177,3892,820,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,82409,6337,42344,3935,17352,2011,66,77,17286,2010,17125,2393,411,297,16714,2411,4772,975,551,365,4221,979,2392,811,509,336,1883,731,703,288,152,130,551,268,40065,3490,15752,2134,55,94,15697,2108,17107,1862,224,224,16883,1902,4208,938,39,60,4169,937,2113,646,0,172,2113,646,885,472,0,172,885,472,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,31141,2972,15842,1767,6273,1229,195,230,6078,1186,7430,1200,116,122,7314,1183,1601,617,149,132,1452,614,335,243,52,68,283,242,203,174,86,125,117,119,15299,1737,6852,1464,40,70,6812,1455,5820,1032,44,81,5776,1023,1868,639,15,27,1853,638,498,302,60,88,438,305,261,201,0,161,261,201,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,40661,4247,21903,2590,8596,1516,148,174,8448,1496,8621,1770,661,527,7960,1805,2259,815,132,164,2127,775,2122,692,423,291,1699,626,305,247,60,102,245,218,18758,2377,7180,1677,0,204,7180,1677,8021,1327,113,182,7908,1309,2316,742,0,204,2316,742,798,476,0,204,798,476,443,362,0,204,443,362,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,110775,7082,56308,4361,18595,2735,207,244,18388,2731,19722,2693,744,502,18978,2662,9216,1378,1428,515,7788,1296,5166,1020,1364,473,3802,910,3609,1058,1511,617,2098,917,54467,4022,16474,2510,0,201,16474,2510,19363,2237,381,368,18982,2194,8232,1511,40,59,8192,1519,6413,1194,210,240,6203,1204,3985,973,0,201,3985,973,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,11481,2122,5994,1422,1999,1111,48,82,1951,1106,2782,993,302,265,2480,1017,561,372,264,313,297,205,435,218,236,176,199,178,217,177,33,56,184,172,5487,1136,3193,803,27,63,3166,806,1260,578,91,157,1169,591,413,355,0,189,413,355,495,289,0,189,495,289,126,111,12,21,114,109,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,226339,9878,121719,5919,56465,4113,1100,630,55365,3984,47876,3505,1181,630,46695,3455,10055,1765,791,369,9264,1794,6002,1238,1363,614,4639,1077,1321,549,399,252,922,490,104620,5464,47413,3530,352,279,47061,3519,41289,3358,554,482,40735,3303,9430,1385,65,112,9365,1377,4559,1099,44,72,4515,1090,1929,762,0,204,1929,762,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,41473,5511,20520,3093,7801,2033,0,220,7801,2033,8544,1695,55,89,8489,1697,2691,957,134,224,2557,919,847,525,27,49,820,523,637,392,0,220,637,392,20953,3333,8640,2085,0,220,8640,2085,7009,1542,161,202,6848,1506,2423,898,0,220,2423,898,1248,547,34,60,1214,554,1633,626,0,220,1633,626,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,279234,13832,144880,7636,60872,4982,1344,662,59528,4863,57676,3523,1697,647,55979,3678,15672,2256,1088,543,14584,2082,7574,1174,2459,726,5115,979,3086,1065,607,302,2479,1096,134354,7826,54342,4733,322,287,54020,4719,49239,3364,546,366,48693,3335,16591,2223,131,125,16460,2215,8796,1344,47,76,8749,1335,5386,1351,0,211,5386,1351,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,63451,6901,33883,3985,16060,2540,230,207,15830,2509,14361,1968,693,377,13668,1899,2263,892,378,365,1885,795,893,532,282,385,611,337,306,320,131,207,175,247,29568,3938,14234,2611,91,152,14143,2624,11948,2092,0,211,11948,2092,2212,725,82,151,2130,683,923,531,19,47,904,529,251,270,0,211,251,270,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,48400,5386,25618,2977,10257,2040,148,186,10109,2068,9976,1501,345,306,9631,1434,3308,893,630,566,2678,787,1692,613,349,330,1343,548,385,378,13,21,372,372,22782,2880,9176,1658,81,141,9095,1643,9213,1347,0,177,9213,1347,2650,711,31,57,2619,700,1400,557,0,177,1400,557,343,261,0,177,343,261,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
