GEO_ID,B17010F_001E,B17010F_001M,B17010F_002E,B17010F_002M,B17010F_003E,B17010F_003M,B17010F_004E,B17010F_004M,B17010F_005E,B17010F_005M,B17010F_006E,B17010F_006M,B17010F_007E,B17010F_007M,B17010F_008E,B17010F_008M,B17010F_009E,B17010F_009M,B17010F_010E,B17010F_010M,B17010F_011E,B17010F_011M,B17010F_012E,B17010F_012M,B17010F_013E,B17010F_013M,B17010F_014E,B17010F_014M,B17010F_015E,B17010F_015M,B17010F_016E,B17010F_016M,B17010F_017E,B17010F_017M,B17010F_018E,B17010F_018M,B17010F_019E,B17010F_019M,B17010F_020E,B17010F_020M,B17010F_021E,B17010F_021M,B17010F_022E,B17010F_022M,B17010F_023E,B17010F_023M,B17010F_024E,B17010F_024M,B17010F_025E,B17010F_025M,B17010F_026E,B17010F_026M,B17010F_027E,B17010F_027M,B17010F_028E,B17010F_028M,B17010F_029E,B17010F_029M,B17010F_030E,B17010F_030M,B17010F_031E,B17010F_031M,B17010F_032E,B17010F_032M,B17010F_033E,B17010F_033M,B17010F_034E,B17010F_034M,B17010F_035E,B17010F_035M,B17010F_036E,B17010F_036M,B17010F_037E,B17010F_037M,B17010F_038E,B17010F_038M,B17010F_039E,B17010F_039M,B17010F_040E,B17010F_040M,B17010F_041E,B17010F_041M,NAME,B17010F_001MA,B17010F_001EA,B17010F_002MA,B17010F_002EA,B17010F_003EA,B17010F_003MA,B17010F_004EA,B17010F_004MA,B17010F_005MA,B17010F_005EA,B17010F_006MA,B17010F_006EA,B17010F_007MA,B17010F_007EA,B17010F_008MA,B17010F_008EA,B17010F_009MA,B17010F_009EA,B17010F_010MA,B17010F_010EA,B17010F_011MA,B17010F_011EA,B17010F_012MA,B17010F_012EA,B17010F_013EA,B17010F_013MA,B17010F_014EA,B17010F_014MA,B17010F_015EA,B17010F_015MA,B17010F_016MA,B17010F_016EA,B17010F_017MA,B17010F_017EA,B17010F_018MA,B17010F_018EA,B17010F_019MA,B17010F_019EA,B17010F_020MA,B17010F_020EA,B17010F_021MA,B17010F_021EA,B17010F_022MA,B17010F_022EA,B17010F_023MA,B17010F_023EA,B17010F_024EA,B17010F_024MA,B17010F_025EA,B17010F_025MA,B17010F_026EA,B17010F_026MA,B17010F_027MA,B17010F_027EA,B17010F_028MA,B17010F_028EA,B17010F_029MA,B17010F_029EA,B17010F_030MA,B17010F_030EA,B17010F_031MA,B17010F_031EA,B17010F_032MA,B17010F_032EA,B17010F_033MA,B17010F_033EA,B17010F_034MA,B17010F_034EA,B17010F_035MA,B17010F_035EA,B17010F_036EA,B17010F_036MA,B17010F_037EA,B17010F_037MA,B17010F_038MA,B17010F_038EA,B17010F_039MA,B17010F_039EA,B17010F_040MA,B17010F_040EA,B17010F_041MA,B17010F_041EA,state
0400000US48,364168,9701,75218,5450,37908,3795,27759,3592,2532,1079,9725,1931,15502,2863,10149,1629,37310,3848,5609,1316,4592,1211,272,240,2097,919,2223,862,1017,483,31701,3905,27706,3490,2750,1047,8850,1814,16106,2565,3995,1190,288950,9326,199331,7894,112109,5487,17345,2549,25760,2722,69004,5178,87222,5909,89619,5702,36556,3947,19240,2934,4113,1306,3450,1213,11677,1821,17316,2474,53063,4275,34275,3426,3783,1286,6147,1487,24345,3023,18788,2518,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,58339,3785,7509,1736,2641,949,1822,874,393,535,1134,611,295,277,819,576,4868,1408,1053,690,973,674,0,206,427,370,546,584,80,133,3815,1201,3618,1174,749,550,939,520,1930,919,197,198,50830,3794,33848,2953,23442,2790,3321,1086,5875,1284,14246,2376,10406,2044,16982,2438,7414,1565,5453,1407,1221,664,1764,758,2468,993,1961,737,9568,1877,7103,1694,886,523,1935,861,4282,1291,2465,896,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,147237,7820,23705,2818,12028,2187,9362,2083,1122,643,2812,1165,5428,1695,2666,949,11677,1852,3030,1072,1887,801,234,239,681,485,972,661,1143,655,8647,1607,7705,1538,900,608,2318,920,4487,1286,942,558,123532,6827,80013,5660,38902,4308,8244,2327,7593,1941,23065,3132,41111,3655,43519,4491,15303,2263,7779,1675,985,571,1282,737,5512,1369,7524,1719,28216,3813,16584,2577,2262,907,875,495,13447,2326,11632,2324,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,66034,4345,12000,1902,2692,1049,1588,743,446,474,593,532,549,281,1104,620,9308,1657,1071,602,984,588,239,276,101,165,644,489,87,151,8237,1515,7416,1436,568,411,2433,929,4415,1300,821,465,54034,4469,28408,2915,15861,2337,2840,1096,3551,1160,9470,1964,12547,2030,25626,3282,7774,1548,4741,1348,621,579,1276,565,2844,943,3033,842,17852,2564,12324,2036,1933,879,2462,949,7929,1727,5528,1636,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,32792,2934,5317,1219,1747,775,1285,721,191,300,616,537,478,434,462,346,3570,1140,629,529,629,529,0,193,184,232,445,481,0,193,2941,1048,2716,998,287,381,810,476,1619,828,225,246,27475,2873,17782,2447,12873,2267,1213,569,4491,1464,7169,1708,4909,1200,9693,1764,4290,948,2443,792,425,374,880,454,1138,484,1847,672,5403,1555,3611,1293,127,209,1374,1009,2110,910,1792,820,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,373201,9410,80765,5091,21457,2910,14272,2229,1432,699,4706,1237,8134,1601,7185,1696,59308,4401,7013,1538,4251,1143,1070,655,1489,926,1692,698,2762,943,52295,4105,41747,3517,4615,1300,11488,1739,25644,3311,10548,2256,292436,8138,164797,7322,96344,6155,12988,2141,22798,3005,60558,4683,68453,5210,127639,6504,40046,4042,19811,2670,3596,1220,2559,899,13656,2032,20235,2617,87593,5151,48009,4122,7896,1588,7998,1922,32115,3511,39584,3361,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,136009,6944,26009,3257,5986,1273,4919,1199,573,529,2192,881,2154,693,1067,516,20023,3022,2827,1069,2282,885,527,441,1019,694,736,491,545,438,17196,2882,15675,2775,2524,1235,4701,1414,8450,2090,1521,681,110000,6399,65815,5107,37268,3725,5543,1629,7511,1471,24214,3137,28547,3552,44185,4046,16845,2540,8947,1740,2188,1081,1357,654,5402,1380,7898,1921,27340,3302,16372,2638,1874,802,3121,1115,11377,2066,10968,2070,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,22388,2385,5343,1442,1298,632,758,523,107,154,49,83,602,492,540,393,4045,1369,1080,739,1080,739,305,493,447,398,328,363,0,195,2965,1107,2965,1107,147,162,1013,673,1805,805,0,195,17045,2086,9617,1789,5240,1388,610,470,1316,455,3314,1179,4377,1074,7428,1529,2718,1076,1706,840,781,578,59,101,866,619,1012,655,4710,1232,2820,993,162,264,271,280,2387,970,1890,877,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,66479,4746,21057,2755,4190,1164,3031,1024,627,612,1192,605,1212,603,1159,573,16867,2632,2741,1084,2080,923,886,669,703,482,491,372,661,521,14126,2319,12441,2249,1534,689,3529,947,7378,1749,1685,643,45422,3778,24783,2237,13413,1872,1801,772,2990,1035,8622,1526,11370,1630,20639,3082,6112,1546,2866,1143,793,622,882,616,1191,643,3246,1024,14527,2332,9452,1704,1886,966,1371,748,6195,1278,5075,1602,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,23218,2363,3781,892,1928,631,1516,572,143,151,620,422,753,381,412,343,1853,718,280,222,280,222,46,82,0,172,234,217,0,172,1573,691,1533,676,178,209,540,434,815,457,40,67,19437,2306,14019,1730,8508,1357,836,530,2138,700,5534,1320,5511,1258,5418,1152,2282,804,879,521,213,219,75,100,591,416,1403,652,3136,837,2171,735,0,172,432,377,1739,630,965,356,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,11169,1439,2025,778,852,484,739,483,44,73,192,221,503,421,113,139,1173,655,259,264,229,260,0,161,186,255,43,72,30,51,914,626,914,626,276,411,207,291,431,360,0,161,9144,1413,5705,1289,3433,1039,335,242,1007,607,2091,805,2272,935,3439,1039,1321,567,801,458,364,368,68,119,369,287,520,333,2118,887,1367,597,286,216,344,320,737,412,751,610,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,29726,2462,6562,1575,2386,826,1637,701,0,201,560,441,1077,557,749,461,4176,1317,1174,739,702,564,156,199,9,15,537,530,472,449,3002,1110,2767,1029,107,148,171,160,2489,1003,235,253,23164,2177,15729,1624,6201,1272,774,587,981,503,4446,1144,9528,1360,7435,1419,2700,912,847,429,191,201,307,273,349,214,1853,821,4735,1291,2578,1037,147,241,230,235,2201,961,2157,792,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,71846,3980,11659,2428,3932,1489,3161,1311,150,151,1650,1006,1361,804,771,502,7727,1827,975,561,821,542,184,310,579,430,58,105,154,179,6752,1667,6386,1605,510,415,2869,1088,3007,1016,366,299,60187,4061,37671,3297,24845,2872,3254,1076,6531,1663,15060,2167,12826,1987,22516,2992,8831,1721,6264,1641,1030,738,1337,754,3897,1361,2567,962,13685,2353,10632,2089,1482,704,3210,1112,5940,1581,3053,1032,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,13058,2183,4151,1304,1731,908,1157,754,393,445,415,372,349,422,574,631,2420,1011,731,518,731,518,134,216,0,220,597,479,0,220,1689,814,1366,748,35,72,494,369,837,672,323,365,8907,1929,4485,1550,3123,1404,349,336,740,655,2034,1178,1362,705,4422,1391,1032,610,577,450,343,372,0,220,234,230,455,345,3390,1120,2088,960,259,280,450,375,1379,805,1302,670,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,75482,4995,13591,2115,4472,1043,3273,923,33,51,1551,600,1689,703,1199,502,9119,1806,1781,812,1495,628,269,364,620,431,606,371,286,405,7338,1753,6244,1590,1084,545,1381,662,3779,1217,1094,609,61891,4483,40804,3697,22371,2435,1630,573,5163,1440,15578,2108,18433,2519,21087,2807,9760,2169,5535,1419,390,225,1344,491,3801,1321,4225,1475,11327,1670,6926,1548,618,441,1346,635,4962,1234,4401,839,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,18749,2165,4973,1124,2358,904,1783,810,271,309,1003,679,509,319,575,410,2615,800,779,451,756,448,88,149,176,216,492,393,23,59,1836,730,1705,720,264,270,639,452,802,424,131,150,13776,1986,9750,1684,6171,1322,1656,696,1758,821,2757,953,3579,1091,4026,1200,2063,898,882,484,67,78,240,253,575,398,1181,753,1963,771,1566,720,81,108,756,563,729,442,397,252,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,15553,1761,3059,1002,1026,538,685,390,197,207,191,214,297,284,341,367,2033,814,755,523,755,523,224,317,97,155,434,406,0,177,1278,663,1149,651,145,219,786,605,218,201,129,152,12494,1544,8998,1311,6673,1129,657,435,1675,709,4341,1004,2325,824,3496,985,1380,660,503,416,116,140,79,161,308,356,877,567,2116,798,1696,731,738,486,162,155,796,463,420,330,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
