GEO_ID,B17010I_001E,B17010I_001M,B17010I_002E,B17010I_002M,B17010I_003E,B17010I_003M,B17010I_004E,B17010I_004M,B17010I_005E,B17010I_005M,B17010I_006E,B17010I_006M,B17010I_007E,B17010I_007M,B17010I_008E,B17010I_008M,B17010I_009E,B17010I_009M,B17010I_010E,B17010I_010M,B17010I_011E,B17010I_011M,B17010I_012E,B17010I_012M,B17010I_013E,B17010I_013M,B17010I_014E,B17010I_014M,B17010I_015E,B17010I_015M,B17010I_016E,B17010I_016M,B17010I_017E,B17010I_017M,B17010I_018E,B17010I_018M,B17010I_019E,B17010I_019M,B17010I_020E,B17010I_020M,B17010I_021E,B17010I_021M,B17010I_022E,B17010I_022M,B17010I_023E,B17010I_023M,B17010I_024E,B17010I_024M,B17010I_025E,B17010I_025M,B17010I_026E,B17010I_026M,B17010I_027E,B17010I_027M,B17010I_028E,B17010I_028M,B17010I_029E,B17010I_029M,B17010I_030E,B17010I_030M,B17010I_031E,B17010I_031M,B17010I_032E,B17010I_032M,B17010I_033E,B17010I_033M,B17010I_034E,B17010I_034M,B17010I_035E,B17010I_035M,B17010I_036E,B17010I_036M,B17010I_037E,B17010I_037M,B17010I_038E,B17010I_038M,B17010I_039E,B17010I_039M,B17010I_040E,B17010I_040M,B17010I_041E,B17010I_041M,NAME,B17010I_001EA,B17010I_001MA,B17010I_002EA,B17010I_002MA,B17010I_003EA,B17010I_003MA,B17010I_004MA,B17010I_004EA,B17010I_005MA,B17010I_005EA,B17010I_006MA,B17010I_006EA,B17010I_007MA,B17010I_007EA,B17010I_008EA,B17010I_008MA,B17010I_009EA,B17010I_009MA,B17010I_010MA,B17010I_010EA,B17010I_011MA,B17010I_011EA,B17010I_012MA,B17010I_012EA,B17010I_013MA,B17010I_013EA,B17010I_014EA,B17010I_014MA,B17010I_015MA,B17010I_015EA,B17010I_016MA,B17010I_016EA,B17010I_017MA,B17010I_017EA,B17010I_018EA,B17010I_018MA,B17010I_019EA,B17010I_019MA,B17010I_020MA,B17010I_020EA,B17010I_021MA,B17010I_021EA,B17010I_022MA,B17010I_022EA,B17010I_023MA,B17010I_023EA,B17010I_024MA,B17010I_024EA,B17010I_025MA,B17010I_025EA,B17010I_026MA,B17010I_026EA,B17010I_027MA,B17010I_027EA,B17010I_028MA,B17010I_028EA,B17010I_029MA,B17010I_029EA,B17010I_030EA,B17010I_030MA,B17010I_031EA,B17010I_031MA,B17010I_032EA,B17010I_032MA,B17010I_033MA,B17010I_033EA,B17010I_034MA,B17010I_034EA,B17010I_035MA,B17010I_035EA,B17010I_036EA,B17010I_036MA,B17010I_037MA,B17010I_037EA,B17010I_038MA,B17010I_038EA,B17010I_039MA,B17010I_039EA,B17010I_040EA,B17010I_040MA,B17010I_041EA,B17010I_041MA,state
0400000US09,128733,4254,26421,2851,6221,1433,5010,1373,878,842,1097,604,3035,1000,1211,497,20200,2359,3363,1061,2535,900,316,283,570,442,1649,862,828,577,16837,2007,15090,1904,1385,592,5199,1277,8506,1527,1747,765,102312,4102,57687,3699,32100,2972,5285,1205,4799,1271,22016,2245,25587,2403,44625,3401,15429,2043,9331,1602,2328,895,1812,915,5191,1269,6098,1494,29196,2856,19992,2512,2715,957,3848,1144,13429,1907,9204,1368,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,2386552,16541,447720,13850,194309,8866,144698,7798,15887,2689,56075,5154,72736,5231,49611,4022,253411,11022,34805,3678,25535,3096,3734,1298,7027,1679,14774,2224,9270,1606,218606,10727,193738,9676,23930,2945,63812,5320,105996,6497,24868,3220,1938832,17284,1369329,15924,790334,14164,114123,6862,186747,8664,489464,12302,578995,11417,569503,14292,200069,8975,108940,6783,22336,3114,21101,3175,65503,4390,91129,5351,369434,12000,230578,10290,32504,3241,42541,4195,155533,8850,138856,6520,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,123252,3549,12983,2096,4920,1273,3789,1131,1026,678,1041,560,1722,907,1131,515,8063,1697,1692,778,1456,776,0,206,490,383,966,693,236,192,6371,1487,5935,1451,957,573,1937,951,3041,1101,436,282,110269,4010,77873,4164,50928,3686,6893,1468,12714,1653,31321,3071,26945,2850,32396,3012,13112,1785,8920,1748,1614,746,2080,832,5226,1253,4192,1046,19284,2272,13187,1932,1474,621,3467,1217,8246,1649,6097,1308,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,1216127,12939,174686,8085,75858,5893,46742,4517,5309,1543,16197,2466,25236,3148,29116,3646,98828,5703,17831,2678,12458,2577,1439,620,2911,1060,8108,2211,5373,1473,80997,4998,66123,4637,10038,1805,19266,2592,36819,3762,14874,1998,1041441,11694,723509,12933,345667,9647,55083,4512,66405,5184,224179,8534,377842,10064,317932,9824,109570,5711,48777,3961,11610,1992,6046,1467,31121,3278,60793,3961,208362,7282,111098,5155,17173,2411,14137,2525,79788,4255,97264,5501,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,173257,4358,37415,2953,9232,1665,6690,1396,1662,846,2539,943,2489,807,2542,944,28183,2667,3238,1259,2675,1042,620,474,536,471,1519,863,563,669,24945,2709,22361,2687,2834,1026,6132,1656,13395,2323,2584,907,135842,4123,77853,4467,43676,3612,8959,1930,10047,1836,24670,3066,34177,3181,57989,3639,16454,2051,9550,1710,1862,787,2221,847,5467,1280,6904,1313,41535,2956,27579,2614,3599,1146,4310,1444,19670,2435,13956,2252,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,86528,3278,12304,1694,4402,1094,2805,925,435,343,1149,651,1221,634,1597,658,7902,1675,855,574,747,560,0,193,302,304,445,481,108,116,7047,1508,6566,1457,1090,769,1294,637,4182,1083,481,380,74224,3128,51658,3471,34763,2797,4598,1143,10439,2062,19726,2580,16895,1945,22566,2498,10268,1552,4955,1396,1199,718,1130,541,2626,899,5313,1129,12298,1971,8582,1644,1010,601,2178,1160,5394,1252,3716,1207,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,805954,9539,150951,6830,40286,3824,26237,3202,3469,1192,9413,1850,13355,2071,14049,2293,110665,6082,15102,2322,9666,2032,1779,882,2791,1136,5096,1446,5436,1263,95563,5512,76971,5009,9372,1803,20562,2652,47037,3682,18592,2708,655003,9294,386203,9021,203143,6569,32244,3005,45229,3696,125670,6058,183060,7513,268800,8938,77580,5179,38207,3691,8214,2000,5835,1471,24158,2709,39373,3783,191220,7020,102722,5892,13758,2176,16236,2706,72728,5003,88498,3967,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,416296,6686,66741,4245,18175,2169,13073,2056,1403,769,5238,1144,6432,1422,5102,1250,48566,3875,7483,1944,6064,1690,1100,622,2627,1164,2337,1005,1419,815,41083,3515,35811,3301,5072,1413,10317,1939,20422,3000,5272,1343,349555,6416,229749,5905,128661,5312,19328,2299,26557,2978,82776,4848,101088,4278,119806,5536,45195,4143,23774,2708,4993,1566,3798,1163,14983,2080,21421,3356,74611,4682,43522,3263,5543,1317,6117,1493,31862,2806,31089,3225,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,88533,3532,18212,2479,6029,1505,4340,1452,482,411,1271,678,2587,1193,1689,646,12183,2070,2380,992,2380,992,483,531,841,534,1056,600,0,195,9803,1882,9309,1911,1662,744,3246,1085,4401,1259,494,311,70321,3488,45445,3053,25557,2745,4471,1145,5044,1277,16042,2447,19888,1864,24876,2448,10426,1671,6115,1436,1347,666,638,462,4130,1165,4311,1150,14450,1911,10265,1661,1265,819,1457,717,7543,1380,4185,1108,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,48750,2848,7428,1280,4043,1197,3511,1138,381,250,1548,692,1582,738,532,459,3385,1014,456,304,456,304,178,251,69,65,209,183,0,190,2929,937,2804,918,691,422,800,456,1313,658,125,168,41322,2825,29539,2146,15742,1921,2665,906,3311,1000,9766,1496,13797,1889,11783,1872,3502,939,2578,858,494,326,477,365,1607,680,924,427,8281,1584,6144,1401,1167,631,1134,557,3843,1155,2137,621,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,197679,4800,46526,3860,12037,2225,8642,1911,1053,723,3131,901,4458,1299,3395,1176,34489,3398,6125,1609,4828,1410,1358,765,1231,596,2239,1088,1297,671,28364,2923,25705,2744,3988,1125,8032,1524,13685,1920,2659,859,151153,4795,89148,4389,50241,3385,7797,1742,11824,1726,30620,2896,38907,3171,62005,4600,18876,2439,10510,1984,1449,779,2401,1106,6660,1534,8366,1567,43129,3871,28796,3110,5431,1436,5806,1541,17559,2227,14333,2040,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,97114,3453,16095,2254,5900,1352,4490,1188,253,195,1729,691,2508,911,1410,639,10195,1715,1508,582,1387,594,143,158,245,334,999,461,121,129,8687,1633,8165,1512,1072,639,2499,843,4594,1160,522,347,81019,3290,56414,3188,31600,2688,5549,1235,7417,1387,18634,2179,24814,2272,24605,2255,11077,1626,6257,1415,1648,831,952,444,3657,945,4820,1317,13528,1508,8803,1262,638,370,1896,742,6269,1074,4725,903,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,44999,2310,8195,1497,3359,974,2798,893,459,416,1076,527,1263,681,561,475,4836,1182,975,455,769,413,313,283,263,300,193,207,206,204,3861,1127,3658,1031,772,590,1172,570,1714,716,203,214,36804,2343,25418,2126,16343,1857,2554,888,3494,855,10295,1399,9075,1456,11386,1982,4859,954,3017,824,914,567,339,314,1764,617,1842,629,6527,1731,5271,1361,1307,591,524,357,3440,1028,1256,711,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,44442,2617,8065,1569,2840,908,2369,924,736,451,1199,760,434,398,471,346,5225,1438,391,355,336,344,0,204,240,317,96,110,55,101,4834,1387,4502,1320,14,27,1925,898,2563,1130,332,480,36377,2514,27314,2504,17552,2012,2147,719,4641,1344,10764,1784,9762,2026,9063,1994,3799,1369,2192,1059,860,691,490,550,842,560,1607,912,5264,1526,3893,1314,956,805,585,357,2352,1104,1371,564,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,222017,5759,44106,3556,17555,2521,9722,1694,1492,901,2971,1190,5259,1262,7833,1751,26551,3009,4553,1199,2708,821,1097,565,307,193,1304,656,1845,840,21998,2780,19289,2605,1862,724,4124,1448,13303,1938,2709,859,177911,6072,121536,5147,54182,3051,7260,1651,11896,1599,35026,2983,67354,4486,56375,3994,19760,2416,10123,1712,2017,750,1954,883,6152,1456,9637,1626,36615,2868,21096,2493,1986,804,3385,1096,15725,2147,15519,2170,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,26387,1973,2361,722,507,307,339,252,0,189,141,148,198,207,168,143,1854,661,306,201,306,201,99,120,144,171,63,107,0,189,1548,591,1336,605,276,226,613,550,447,280,212,180,24026,1935,17210,1733,10629,1521,1260,536,3418,993,5951,1278,6581,1145,6816,1181,2187,658,1172,508,34,56,142,186,996,487,1015,494,4629,982,2698,797,249,180,440,354,2009,784,1931,557,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,195975,4750,27232,3611,9060,2132,7479,1930,307,250,3817,1377,3355,1243,1581,739,18172,2707,2228,1000,2133,985,870,774,928,506,335,279,95,114,15944,2441,14546,2429,1485,664,6167,1661,6894,1515,1398,644,168743,4686,111293,5125,71095,4196,10641,1841,19963,2817,40491,3065,40198,2902,57450,4467,24495,2847,16516,2658,2774,990,4257,1638,9485,1992,7979,1641,32955,3371,25022,3138,3680,1149,5825,1369,15517,2376,7933,1495,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,36512,1977,10398,2136,3222,1196,2403,1086,636,553,551,464,1216,734,819,707,7176,1683,1437,687,1437,687,134,216,256,281,1047,719,0,220,5739,1441,4816,1344,382,359,1164,527,3270,1220,923,680,26114,2272,15496,2358,9232,1947,1046,499,2443,1336,5743,1491,6264,1474,10618,1974,2638,1046,1855,946,628,508,143,246,1084,703,783,495,7980,1684,5430,1497,529,403,969,453,3932,1248,2550,816,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,461658,7125,80634,5021,32002,2977,25756,2971,3074,1189,11468,2149,11214,1668,6246,1356,48632,3920,9167,1932,7551,1683,1143,609,3104,986,3304,1198,1616,907,39465,3559,35294,3249,4305,1158,10812,1846,20177,2506,4171,1259,381024,7062,256143,7492,147315,5966,19770,2500,36594,3527,90951,5201,108828,5767,124881,5669,48814,4054,31215,3330,5776,1657,7216,1528,18223,2552,17599,2340,76067,4390,48233,3438,6027,1535,9189,1765,33017,2996,27834,2966,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,72040,3360,16685,2303,8548,1869,7390,1693,501,432,3294,1156,3595,1148,1158,605,8137,1573,2271,919,2058,816,300,275,667,501,1091,549,213,306,5866,1359,5302,1191,1023,540,1867,840,2412,841,564,482,55355,3422,40417,3313,26579,3056,4168,1082,7706,1548,14705,2323,13838,2053,14938,1897,6140,1327,3840,1108,378,265,1138,674,2324,812,2300,825,8798,1537,6774,1399,580,365,1577,715,4617,1277,2024,775,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,72116,2876,12224,1935,4179,977,3072,824,390,352,1033,581,1649,588,1107,549,8045,1775,1528,696,1511,691,343,355,168,193,1000,721,17,41,6517,1609,6230,1584,1251,724,2435,933,2544,951,287,259,59892,2905,44388,2773,30521,2465,5151,1157,7545,1525,17825,2108,13867,1999,15504,1964,5405,1281,2591,841,680,440,375,272,1536,660,2814,1009,10099,1452,7316,1398,1838,723,1316,608,4162,1104,2783,755,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
