GEO_ID,B19037G_001E,B19037G_001M,B19037G_002E,B19037G_002M,B19037G_003E,B19037G_003M,B19037G_004E,B19037G_004M,B19037G_005E,B19037G_005M,B19037G_006E,B19037G_006M,B19037G_007E,B19037G_007M,B19037G_008E,B19037G_008M,B19037G_009E,B19037G_009M,B19037G_010E,B19037G_010M,B19037G_011E,B19037G_011M,B19037G_012E,B19037G_012M,B19037G_013E,B19037G_013M,B19037G_014E,B19037G_014M,B19037G_015E,B19037G_015M,B19037G_016E,B19037G_016M,B19037G_017E,B19037G_017M,B19037G_018E,B19037G_018M,B19037G_019E,B19037G_019M,B19037G_020E,B19037G_020M,B19037G_021E,B19037G_021M,B19037G_022E,B19037G_022M,B19037G_023E,B19037G_023M,B19037G_024E,B19037G_024M,B19037G_025E,B19037G_025M,B19037G_026E,B19037G_026M,B19037G_027E,B19037G_027M,B19037G_028E,B19037G_028M,B19037G_029E,B19037G_029M,B19037G_030E,B19037G_030M,B19037G_031E,B19037G_031M,B19037G_032E,B19037G_032M,B19037G_033E,B19037G_033M,B19037G_034E,B19037G_034M,B19037G_035E,B19037G_035M,B19037G_036E,B19037G_036M,B19037G_037E,B19037G_037M,B19037G_038E,B19037G_038M,B19037G_039E,B19037G_039M,B19037G_040E,B19037G_040M,B19037G_041E,B19037G_041M,B19037G_042E,B19037G_042M,B19037G_043E,B19037G_043M,B19037G_044E,B19037G_044M,B19037G_045E,B19037G_045M,B19037G_046E,B19037G_046M,B19037G_047E,B19037G_047M,B19037G_048E,B19037G_048M,B19037G_049E,B19037G_049M,B19037G_050E,B19037G_050M,B19037G_051E,B19037G_051M,B19037G_052E,B19037G_052M,B19037G_053E,B19037G_053M,B19037G_054E,B19037G_054M,B19037G_055E,B19037G_055M,B19037G_056E,B19037G_056M,B19037G_057E,B19037G_057M,B19037G_058E,B19037G_058M,B19037G_059E,B19037G_059M,B19037G_060E,B19037G_060M,B19037G_061E,B19037G_061M,B19037G_062E,B19037G_062M,B19037G_063E,B19037G_063M,B19037G_064E,B19037G_064M,B19037G_065E,B19037G_065M,B19037G_066E,B19037G_066M,B19037G_067E,B19037G_067M,B19037G_068E,B19037G_068M,B19037G_069E,B19037G_069M,NAME,B19037G_001MA,B19037G_001EA,B19037G_002MA,B19037G_002EA,B19037G_003MA,B19037G_003EA,B19037G_004EA,B19037G_004MA,B19037G_005EA,B19037G_005MA,B19037G_006EA,B19037G_006MA,B19037G_007MA,B19037G_007EA,B19037G_008MA,B19037G_008EA,B19037G_009EA,B19037G_009MA,B19037G_010EA,B19037G_010MA,B19037G_011EA,B19037G_011MA,B19037G_012MA,B19037G_012EA,B19037G_013MA,B19037G_013EA,B19037G_014EA,B19037G_014MA,B19037G_015EA,B19037G_015MA,B19037G_016EA,B19037G_016MA,B19037G_017EA,B19037G_017MA,B19037G_018EA,B19037G_018MA,B19037G_019MA,B19037G_019EA,B19037G_020MA,B19037G_020EA,B19037G_021MA,B19037G_021EA,B19037G_022EA,B19037G_022MA,B19037G_023MA,B19037G_023EA,B19037G_024MA,B19037G_024EA,B19037G_025MA,B19037G_025EA,B19037G_026MA,B19037G_026EA,B19037G_027EA,B19037G_027MA,B19037G_028EA,B19037G_028MA,B19037G_029MA,B19037G_029EA,B19037G_030MA,B19037G_030EA,B19037G_031MA,B19037G_031EA,B19037G_032EA,B19037G_032MA,B19037G_033EA,B19037G_033MA,B19037G_034MA,B19037G_034EA,B19037G_035MA,B19037G_035EA,B19037G_036MA,B19037G_036EA,B19037G_037EA,B19037G_037MA,B19037G_038EA,B19037G_038MA,B19037G_039MA,B19037G_039EA,B19037G_040MA,B19037G_040EA,B19037G_041MA,B19037G_041EA,B19037G_042MA,B19037G_042EA,B19037G_043MA,B19037G_043EA,B19037G_044EA,B19037G_044MA,B19037G_045MA,B19037G_045EA,B19037G_046EA,B19037G_046MA,B19037G_047MA,B19037G_047EA,B19037G_048MA,B19037G_048EA,B19037G_049EA,B19037G_049MA,B19037G_050EA,B19037G_050MA,B19037G_051EA,B19037G_051MA,B19037G_052MA,B19037G_052EA,B19037G_053MA,B19037G_053EA,B19037G_054EA,B19037G_054MA,B19037G_055EA,B19037G_055MA,B19037G_056MA,B19037G_056EA,B19037G_057MA,B19037G_057EA,B19037G_058MA,B19037G_058EA,B19037G_059EA,B19037G_059MA,B19037G_060EA,B19037G_060MA,B19037G_061EA,B19037G_061MA,B19037G_062MA,B19037G_062EA,B19037G_063MA,B19037G_063EA,B19037G_064EA,B19037G_064MA,B19037G_065EA,B19037G_065MA,B19037G_066EA,B19037G_066MA,B19037G_067MA,B19037G_067EA,B19037G_068EA,B19037G_068MA,B19037G_069MA,B19037G_069EA,state
0400000US09,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,184826,6652,12244,2035,2572,905,1390,1012,542,318,406,312,624,402,845,581,897,509,920,527,408,372,955,464,1231,419,1001,593,299,271,125,157,0,228,29,47,90047,5224,3773,1047,2098,811,4139,1414,2908,825,2948,1088,2941,853,4192,1248,5035,1248,3600,987,8690,1870,9486,1987,11732,2031,8254,1478,8768,1968,6086,1290,5397,1004,59236,3971,3361,1243,1861,758,2198,845,1602,655,1985,656,2114,891,1731,648,986,502,1834,620,3257,856,6745,1457,7972,1453,6083,1530,4101,1289,6412,1527,6994,1652,23299,2482,1937,805,1711,621,2172,747,1610,614,1214,568,1375,584,1122,561,542,330,1138,547,2054,713,1559,479,2588,864,1412,616,479,299,1521,851,865,518,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,54933,3688,2820,1044,741,752,314,301,0,206,101,134,28,47,296,276,72,121,30,52,39,65,364,283,415,446,166,155,54,81,0,206,130,180,70,113,27746,2943,1062,535,720,586,262,193,728,458,934,516,669,325,901,464,972,555,970,596,2369,1005,2663,933,5215,1553,3172,906,2161,660,2805,929,2143,663,17217,2130,818,551,730,487,340,278,310,201,313,251,511,319,580,380,313,283,194,174,575,336,1209,492,2242,762,2219,747,1310,762,2529,799,3024,1008,7150,1434,455,322,444,419,567,487,101,140,70,115,110,129,331,256,321,267,289,214,325,291,510,370,961,541,735,457,652,321,419,272,860,511,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,144716,7878,10134,2530,1734,770,360,256,677,457,883,665,320,279,828,641,437,322,1068,1238,276,280,410,383,1746,1156,552,416,469,618,374,447,0,229,0,229,60288,4903,3142,1479,1439,736,1502,735,3248,1185,2710,983,3471,966,2230,811,4080,1252,3417,1088,4962,1361,7344,1823,7112,1466,5821,1268,4349,1310,2801,900,2660,798,47378,3483,2160,707,2937,1231,1889,904,1723,576,1903,805,3530,1014,1603,715,1938,752,1973,970,3447,1082,4622,1203,6250,1290,5091,1281,3003,1145,2433,859,2876,759,26916,2890,2016,641,2843,994,1911,702,1240,501,1084,442,2033,712,1375,673,1888,801,1627,977,1597,741,2456,872,2387,764,1695,685,684,353,1287,560,793,428,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,57711,4413,2967,887,333,198,373,500,101,114,104,106,47,80,302,479,47,75,217,227,0,211,83,142,413,326,168,213,45,76,375,315,78,101,281,335,27782,3068,1400,536,1270,710,842,540,735,452,891,510,1463,828,1507,638,1343,549,1521,845,1927,694,3101,1104,2597,942,2909,885,1351,541,2100,838,2825,843,20192,2246,1478,715,1498,658,1376,666,643,509,263,281,726,606,281,264,1073,624,352,338,751,444,1478,679,2390,917,1437,541,1304,679,2163,835,2979,1206,6770,1516,1341,658,559,422,831,647,114,149,802,612,156,195,24,39,143,181,134,157,67,87,724,413,590,417,441,347,269,246,509,351,66,112,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,167827,6839,7212,1305,1235,670,698,531,539,321,736,473,394,395,614,478,235,225,311,283,23,46,580,387,512,308,606,391,83,141,121,123,315,358,210,194,78230,4718,5107,1257,2131,829,1791,774,3333,1002,2958,1126,3873,1175,4408,1434,3702,912,3094,1079,6486,1403,7067,1241,8260,1795,8036,1783,3946,815,5838,1371,8200,1223,53905,4201,4895,1251,3524,1126,1943,757,3264,1231,1681,564,2342,873,1952,800,1952,763,776,417,2902,838,4278,1397,5688,1161,5581,1206,4278,1168,4131,977,4718,948,28480,2869,3412,1189,2764,867,2153,708,3065,1220,1126,511,1511,661,1127,590,2196,737,743,508,1638,749,1853,762,2339,803,1497,624,875,356,915,388,1266,552,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,54612,4473,2070,876,232,220,628,624,114,154,129,162,0,210,301,316,105,138,0,210,36,62,0,210,72,118,340,372,0,210,57,100,56,91,0,210,23238,2538,507,351,539,635,340,249,724,454,792,489,568,454,797,433,499,287,724,492,1915,918,2381,785,2963,960,2288,808,3008,1062,2191,741,3002,843,21204,2435,1573,738,1031,570,571,346,378,243,449,287,501,458,1559,903,300,231,247,249,1343,563,1808,611,3702,1054,1637,615,1181,474,2183,662,2741,811,8100,1450,494,317,450,393,424,296,511,306,116,149,546,380,205,208,514,343,597,403,39,63,1030,553,489,336,915,476,339,317,942,548,489,295,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,78383,5399,8933,2090,2240,830,471,287,379,332,1480,811,467,439,1318,1050,626,474,832,598,0,195,394,348,295,270,331,306,19,36,81,84,0,195,0,195,35311,3876,3423,1198,1576,890,1982,934,2440,872,1923,892,2176,783,1075,437,2364,1071,1310,658,3830,1083,3867,1126,3569,1008,2133,634,1441,597,1168,661,1034,533,25839,2752,3454,1008,2372,878,837,439,1098,546,1328,821,1115,703,1429,661,719,410,904,597,1684,604,2442,878,3091,1039,1773,607,796,423,1316,553,1481,610,8300,1462,362,239,760,356,471,335,821,369,652,389,621,411,719,515,639,505,539,355,695,314,778,389,222,153,362,243,125,119,200,211,334,268,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,43794,3220,4633,1315,910,557,231,257,603,465,159,184,696,515,237,306,415,338,776,601,115,142,177,182,0,190,314,284,0,190,0,190,0,190,0,190,19891,2603,1037,557,587,411,844,574,747,449,512,359,1622,850,736,417,1278,793,1032,563,1806,679,2297,816,3240,1041,2199,821,587,370,718,417,649,467,11824,1819,1341,521,741,530,472,352,681,396,855,390,467,307,512,413,700,435,563,349,841,456,658,421,1376,584,768,440,690,414,784,413,375,302,7446,1274,967,511,937,501,901,490,484,366,662,347,870,614,63,89,318,260,257,247,396,414,309,225,901,515,164,230,54,68,68,93,95,151,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,74673,4631,6329,1505,1575,755,535,328,244,292,388,275,993,654,130,155,410,361,100,104,380,325,443,387,790,604,272,215,44,74,0,177,0,177,25,41,36145,3068,2256,848,776,433,2129,969,1638,664,2050,760,2409,1032,1905,911,1275,674,2139,862,3602,1042,3144,946,4843,1355,3408,1113,1642,687,1249,380,1680,667,23438,2250,2509,805,1167,565,1366,609,877,598,1033,514,660,317,640,464,790,455,1712,706,1710,662,2511,743,2440,710,2401,869,1253,480,968,563,1401,498,8761,1255,1080,427,747,395,587,421,691,483,540,389,909,455,619,456,540,383,202,155,562,299,531,241,736,325,442,354,344,240,231,293,0,177,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,69666,3233,5925,1400,836,545,480,446,280,199,1057,670,253,213,400,295,673,431,160,173,562,461,397,318,647,590,166,212,0,172,0,172,0,172,14,27,30040,2315,2433,892,876,464,1005,480,1588,618,1142,503,2041,844,1949,650,1323,641,864,432,2018,695,3313,874,4624,1117,2904,788,2013,822,1150,426,797,426,22507,2303,2020,648,877,424,1358,708,1604,563,1231,601,1152,444,705,378,605,303,1040,527,1136,502,2636,803,2637,725,1824,774,1393,464,1338,549,951,394,11194,1422,1051,398,1016,426,713,309,1316,648,911,384,669,355,545,339,487,266,451,327,1060,502,919,368,767,395,488,247,275,244,234,173,292,206,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,18273,2279,800,460,115,145,51,99,0,201,0,201,0,201,124,117,0,201,0,201,157,182,0,201,353,298,0,201,0,201,0,201,0,201,0,201,7063,1698,773,492,275,291,368,317,327,330,609,431,242,214,247,289,387,330,312,308,429,328,423,328,1011,657,518,426,579,467,367,260,196,157,6737,1101,830,546,640,308,180,176,103,126,265,249,82,93,102,100,603,506,57,76,447,419,884,398,1012,469,433,292,426,339,351,265,322,284,3673,1010,214,235,574,323,607,604,590,577,243,217,206,210,208,250,65,70,26,35,232,188,182,146,156,162,202,161,46,65,114,110,8,13,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,79371,3326,2126,828,384,343,41,64,33,52,54,88,35,58,319,347,0,189,181,222,184,277,184,168,261,225,365,306,44,75,0,189,41,68,0,189,31817,2733,911,558,718,440,1042,526,1095,673,1498,696,1595,855,1181,458,1376,651,506,303,2497,718,3353,1092,3677,981,4006,1164,3446,1034,2369,669,2547,853,28976,1829,2420,701,438,244,433,247,716,425,665,376,666,370,425,198,837,444,980,574,1206,493,2085,530,4222,818,3537,852,2905,834,3992,867,3449,837,16452,1790,576,325,540,286,1249,530,778,370,1140,587,816,442,509,326,507,299,1161,541,1097,394,1385,668,2358,730,1303,453,663,272,1039,536,1331,403,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,111803,5447,10092,1793,663,377,182,183,327,267,1085,668,709,532,1194,777,762,538,157,190,753,459,1413,597,592,336,1149,636,184,165,76,125,583,575,263,310,55609,3765,3469,1064,1111,544,1932,887,1347,812,1586,768,1546,713,1328,633,2185,861,1986,733,5203,1154,5473,1256,8646,1347,7129,1934,4388,1138,4851,1228,3429,792,34242,2810,1824,688,1490,662,1366,706,1061,520,1295,673,314,246,668,408,700,375,1202,584,1785,649,3210,1069,4848,1135,3980,1273,3773,983,3036,703,3690,944,11860,1705,725,350,608,386,867,453,1102,582,680,322,343,234,413,273,965,533,520,355,971,590,1474,485,1016,535,678,418,626,446,453,308,419,287,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
