GEO_ID,B17001F_001E,B17001F_001M,B17001F_002E,B17001F_002M,B17001F_003E,B17001F_003M,B17001F_004E,B17001F_004M,B17001F_005E,B17001F_005M,B17001F_006E,B17001F_006M,B17001F_007E,B17001F_007M,B17001F_008E,B17001F_008M,B17001F_009E,B17001F_009M,B17001F_010E,B17001F_010M,B17001F_011E,B17001F_011M,B17001F_012E,B17001F_012M,B17001F_013E,B17001F_013M,B17001F_014E,B17001F_014M,B17001F_015E,B17001F_015M,B17001F_016E,B17001F_016M,B17001F_017E,B17001F_017M,B17001F_018E,B17001F_018M,B17001F_019E,B17001F_019M,B17001F_020E,B17001F_020M,B17001F_021E,B17001F_021M,B17001F_022E,B17001F_022M,B17001F_023E,B17001F_023M,B17001F_024E,B17001F_024M,B17001F_025E,B17001F_025M,B17001F_026E,B17001F_026M,B17001F_027E,B17001F_027M,B17001F_028E,B17001F_028M,B17001F_029E,B17001F_029M,B17001F_030E,B17001F_030M,B17001F_031E,B17001F_031M,B17001F_032E,B17001F_032M,B17001F_033E,B17001F_033M,B17001F_034E,B17001F_034M,B17001F_035E,B17001F_035M,B17001F_036E,B17001F_036M,B17001F_037E,B17001F_037M,B17001F_038E,B17001F_038M,B17001F_039E,B17001F_039M,B17001F_040E,B17001F_040M,B17001F_041E,B17001F_041M,B17001F_042E,B17001F_042M,B17001F_043E,B17001F_043M,B17001F_044E,B17001F_044M,B17001F_045E,B17001F_045M,B17001F_046E,B17001F_046M,B17001F_047E,B17001F_047M,B17001F_048E,B17001F_048M,B17001F_049E,B17001F_049M,B17001F_050E,B17001F_050M,B17001F_051E,B17001F_051M,B17001F_052E,B17001F_052M,B17001F_053E,B17001F_053M,B17001F_054E,B17001F_054M,B17001F_055E,B17001F_055M,B17001F_056E,B17001F_056M,B17001F_057E,B17001F_057M,B17001F_058E,B17001F_058M,B17001F_059E,B17001F_059M,NAME,B17001F_001MA,B17001F_001EA,B17001F_002EA,B17001F_002MA,B17001F_003EA,B17001F_003MA,B17001F_004MA,B17001F_004EA,B17001F_005MA,B17001F_005EA,B17001F_006MA,B17001F_006EA,B17001F_007MA,B17001F_007EA,B17001F_008MA,B17001F_008EA,B17001F_009EA,B17001F_009MA,B17001F_010EA,B17001F_010MA,B17001F_011EA,B17001F_011MA,B17001F_012MA,B17001F_012EA,B17001F_013EA,B17001F_013MA,B17001F_014EA,B17001F_014MA,B17001F_015EA,B17001F_015MA,B17001F_016EA,B17001F_016MA,B17001F_017MA,B17001F_017EA,B17001F_018MA,B17001F_018EA,B17001F_019EA,B17001F_019MA,B17001F_020EA,B17001F_020MA,B17001F_021EA,B17001F_021MA,B17001F_022EA,B17001F_022MA,B17001F_023MA,B17001F_023EA,B17001F_024EA,B17001F_024MA,B17001F_025EA,B17001F_025MA,B17001F_026EA,B17001F_026MA,B17001F_027MA,B17001F_027EA,B17001F_028MA,B17001F_028EA,B17001F_029EA,B17001F_029MA,B17001F_030EA,B17001F_030MA,B17001F_031EA,B17001F_031MA,B17001F_032EA,B17001F_032MA,B17001F_033EA,B17001F_033MA,B17001F_034EA,B17001F_034MA,B17001F_035EA,B17001F_035MA,B17001F_036EA,B17001F_036MA,B17001F_037MA,B17001F_037EA,B17001F_038MA,B17001F_038EA,B17001F_039EA,B17001F_039MA,B17001F_040EA,B17001F_040MA,B17001F_041EA,B17001F_041MA,B17001F_042EA,B17001F_042MA,B17001F_043EA,B17001F_043MA,B17001F_044EA,B17001F_044MA,B17001F_045EA,B17001F_045MA,B17001F_046EA,B17001F_046MA,B17001F_047MA,B17001F_047EA,B17001F_048MA,B17001F_048EA,B17001F_049EA,B17001F_049MA,B17001F_050EA,B17001F_050MA,B17001F_051EA,B17001F_051MA,B17001F_052MA,B17001F_052EA,B17001F_053EA,B17001F_053MA,B17001F_054EA,B17001F_054MA,B17001F_055EA,B17001F_055MA,B17001F_056EA,B17001F_056MA,B17001F_057EA,B17001F_057MA,B17001F_058EA,B17001F_058MA,B17001F_059MA,B17001F_059EA,state
0400000US12,698676,33820,141645,13248,67120,8170,7165,2228,1283,876,7830,1837,4674,1481,794,514,3704,1435,8554,2627,8719,2348,11080,2367,5433,1556,3894,1161,3060,1385,930,853,74525,7505,4602,1568,841,522,11520,2796,5292,1613,559,323,1546,782,6884,1855,13854,3203,10192,1947,6366,1688,6576,1601,3821,1366,2472,890,557031,29691,279964,16942,12261,2572,1569,823,22023,3325,13480,2751,3005,1161,7716,1490,30174,3836,49215,5442,52070,5746,40592,3901,27920,2922,13692,2104,6247,1630,277067,15519,18221,3747,3228,1012,22580,3664,9125,1807,2839,922,5458,1387,30286,4202,42992,4530,45518,4645,38428,3834,32147,3437,15933,2521,10312,1976,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,296907,15570,61238,6965,28253,3988,3282,1266,464,431,3694,1066,2029,871,424,337,1164,569,3757,1197,3144,1370,3405,1119,2715,1005,2291,845,1468,641,416,369,32985,4446,2916,1005,301,303,4051,1164,1937,950,400,521,897,582,3269,1190,5671,1369,5433,1299,1762,668,2382,745,1922,717,2044,955,235669,15993,124255,8893,8772,2269,1293,664,10378,1912,5139,1505,1560,767,3521,1020,14414,2286,28230,3272,20224,2397,16782,2723,8510,1460,3687,1136,1745,753,111414,8833,7460,1582,1644,852,8829,1998,5469,1620,863,518,5013,1470,10412,1790,19430,2453,19084,2163,16199,2439,10213,1671,4157,921,2641,964,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,167012,10853,28097,5289,11472,2934,1519,854,27,45,1906,843,839,632,164,199,1232,686,1291,596,1005,631,2109,936,152,203,304,230,551,520,373,410,16625,3157,2104,1125,236,202,1937,1061,736,666,0,193,1283,737,2065,943,3364,1142,2252,866,1408,814,897,723,343,400,0,193,138915,11759,77673,6755,9288,1756,1490,820,9154,1648,4353,1515,1486,658,1868,728,8657,1851,11150,1840,14248,1819,8625,1654,4810,942,2117,616,427,412,61242,6307,5441,1291,742,430,6955,1734,3591,1139,700,488,2102,724,8237,1752,9795,1729,9046,1519,8128,1292,4810,1066,1181,740,514,396,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,1657736,40262,394438,18783,165337,9606,20341,2854,5141,1322,24237,3096,10847,1968,3414,966,6899,1382,17854,2649,19889,3228,15176,2839,16388,2434,11295,1702,7705,1274,6151,1404,229101,12116,18188,3409,2532,1022,24104,3379,10686,1801,2705,913,8171,1625,20226,2573,37529,3843,30868,3005,23903,2855,22703,3330,14364,2193,13122,2046,1263298,37380,652030,21041,47479,4307,7648,1522,51596,4529,26579,3223,9141,1553,16845,2132,67552,4646,127303,6320,104048,6603,92032,5411,59256,3356,28897,2810,13654,1792,611268,19862,41388,4606,7270,1576,46042,3919,27420,3070,7301,1296,15042,1928,64983,4709,99330,5204,91880,4224,90127,5080,63592,4587,34501,3108,22392,2473,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,598049,26192,120812,12382,50608,5855,9673,2249,1214,685,8844,2354,4041,1371,710,529,1796,800,4575,1392,4682,1469,4801,1481,4330,1052,4119,1075,1585,777,238,251,70204,7931,9489,2290,1687,770,7498,1897,3624,1020,1549,729,2077,707,6708,1758,10123,2008,11387,2196,6773,1496,3579,1208,3199,940,2511,841,477237,25427,246482,12876,16307,3266,3204,1232,19163,2773,9410,1882,3799,1351,6596,1408,27567,3473,44437,4313,45715,3841,32741,2728,23527,2550,10293,1800,3723,935,230755,14092,17511,3039,3566,1317,21662,3033,12181,1975,4539,1085,7154,1399,21672,3013,35192,3929,33201,3223,32992,2951,23062,2609,13049,2114,4974,1271,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,109857,7961,28554,5148,14282,3024,1925,860,261,288,2594,1023,1185,593,166,170,427,308,1749,938,2145,1085,1360,757,649,440,1181,541,611,486,29,54,14272,2778,1232,755,533,681,1896,844,477,304,128,211,1013,510,1537,593,2966,914,2367,800,825,659,729,434,417,318,152,184,81303,7345,42897,4890,3367,1176,513,481,3425,1213,2569,861,629,390,1519,615,6422,1480,6798,1573,8182,1654,4492,1356,3545,1114,984,449,452,274,38406,3812,1820,780,410,323,3961,1094,1958,669,651,411,2200,850,4653,1214,5915,1168,6721,1364,4107,1195,3149,1000,2024,912,837,389,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,54311,6680,11969,2866,5629,1864,436,413,39,68,451,322,845,709,0,190,65,106,1254,707,879,567,1059,702,203,228,311,249,21,35,66,105,6340,1581,1257,726,77,133,487,364,541,550,0,190,392,345,891,602,885,495,1040,649,462,348,251,280,57,69,0,190,42342,5802,21725,3329,1685,886,219,192,1213,594,1288,630,142,77,809,462,2615,924,4751,1135,2813,1007,3291,1171,1456,654,1110,602,333,271,20617,3384,1657,775,99,60,2946,1276,1311,717,486,408,138,126,2762,895,3370,1188,2340,628,2526,848,1960,724,631,438,391,258,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,298058,16133,99714,9881,46750,5836,7073,1882,1267,725,6611,1431,4449,1193,777,443,1616,793,5922,2314,6834,1622,4287,1412,3019,949,2926,1008,1105,906,864,414,52964,5378,5868,1457,833,585,7389,1469,2596,1287,417,312,1671,601,5642,1265,8878,1718,6872,1559,4960,1088,4737,1161,1909,730,1192,481,198344,12557,103375,7518,7644,1647,1010,657,7436,1751,4598,1465,1580,715,3768,1046,12703,2622,21460,2908,18043,2478,13645,1729,6721,1355,3752,1147,1015,550,94969,7561,6337,1882,1337,784,8759,1735,3460,1216,1100,510,2784,882,9408,1843,17549,2443,16304,2010,13553,2042,8297,1306,3674,885,2407,754,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,117440,9008,22486,4358,11535,2737,2349,1109,133,188,1920,781,962,616,96,126,681,354,1288,625,1207,497,994,464,866,464,611,409,331,191,97,119,10951,2178,989,551,520,431,1608,810,315,250,203,204,341,244,1216,589,1817,794,1893,645,550,261,517,356,835,526,147,153,94954,8759,49749,4909,2018,739,774,530,4793,1092,3080,928,923,383,1564,546,5946,1338,8832,1474,9311,1954,5723,1000,4161,882,2061,763,563,264,45205,5043,3288,1072,659,452,4230,1304,1357,562,1501,823,1217,496,5439,1296,7154,1531,7453,1376,7200,1223,3691,916,1278,451,738,450,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,44915,4751,10837,2824,5281,1698,227,284,49,82,1069,484,475,496,226,215,327,274,844,493,352,315,687,419,607,494,317,304,0,161,101,125,5556,1937,1025,508,190,243,199,236,188,160,0,161,622,462,1146,774,687,480,676,375,434,449,202,225,68,111,119,147,34078,3994,17234,2282,1976,829,424,395,1518,618,776,351,44,53,696,342,1156,516,3188,888,3930,902,1868,644,1225,487,331,243,102,120,16844,2269,1304,618,63,109,2310,817,601,328,481,317,160,193,1686,711,3291,935,2353,721,2357,756,1666,591,430,293,142,139,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,58387,7384,10653,4019,5744,2567,739,490,100,100,1617,1238,454,599,416,464,46,59,530,528,496,528,624,571,587,431,135,168,0,204,0,204,4909,1981,472,438,0,204,490,410,416,409,161,273,430,415,829,605,792,734,1064,610,185,213,24,48,17,29,29,56,47734,6013,24024,3133,1596,714,521,443,1369,965,742,498,84,139,571,512,3299,1025,4220,1228,3542,1452,3558,1230,2095,786,2122,692,305,247,23710,3694,1866,997,191,248,2736,1222,1814,723,588,393,711,512,1572,736,3987,1413,2519,979,4239,696,2292,739,781,476,414,348,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,139058,10187,33840,6000,14666,3105,659,438,237,299,1818,846,1172,608,450,439,661,439,1590,841,1735,681,1762,953,1717,787,1489,871,629,369,747,509,19174,3911,436,286,9,16,2451,1012,1758,848,241,361,1069,718,1822,825,3111,1185,2536,1058,2385,792,1660,628,827,472,869,575,105218,8584,53729,5043,2292,989,577,461,3655,1406,1490,652,1167,649,1936,743,5305,1444,7697,1886,7309,1879,7812,1669,7375,1345,4263,913,2851,987,51489,4974,2902,1515,498,558,3407,1152,1517,611,346,258,1915,718,4442,1357,6921,1614,7416,1456,7019,1371,6563,1367,5586,1226,2957,864,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,337336,17242,62403,10867,31621,6087,4756,1415,924,708,7998,2523,2510,1025,991,515,422,344,4745,1200,1812,671,4415,1394,1862,942,440,356,676,428,70,123,30782,5560,2856,1061,478,342,6393,2232,2039,1016,553,491,1208,733,2791,859,7075,1672,4596,1379,1279,598,879,537,439,454,196,214,274933,16627,149072,9245,11198,2134,2101,973,14088,2596,7955,1892,2576,1001,5276,1432,19567,2793,29538,3555,23164,2532,17698,2044,9521,1706,5139,1164,1251,536,125861,9251,9572,1877,1505,674,12391,2264,7742,1547,2059,928,6066,1276,13057,2298,23796,2815,19985,2538,15284,1982,8551,1416,4120,1100,1733,770,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,58015,7940,17074,4468,8278,2347,738,512,40,70,1039,642,604,607,227,170,374,345,716,676,1203,1043,467,450,1006,646,731,725,588,479,545,379,8796,2855,1032,674,154,204,1030,725,415,360,141,244,522,686,485,503,1128,627,1421,811,1098,709,238,318,588,448,544,391,40941,7330,20209,3794,1870,1044,0,220,2390,1030,1241,596,0,220,574,419,1290,992,3841,1615,3439,1230,3309,1184,1932,861,231,211,92,112,20732,4463,1633,928,429,530,931,550,1139,666,528,797,1069,863,2941,1516,3796,1142,2039,775,2451,1341,2129,886,660,359,987,622,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,355393,18613,68178,7763,29918,4259,3823,1223,398,349,4083,1391,2247,987,1124,580,1476,645,2943,1211,3705,1337,4428,1325,2539,888,1707,686,1117,547,328,302,38260,4842,3692,1082,641,457,4005,1256,2261,942,585,421,1378,691,5869,2348,5520,1548,6877,1706,1984,681,2637,886,1533,713,1278,692,287215,16464,150549,9826,6757,1584,1432,671,12477,2425,6781,1520,2232,825,5365,1308,20050,2664,26200,3225,26978,2902,19757,2287,13438,2093,6449,1001,2633,979,136666,8804,6303,1416,1186,740,10961,2051,5994,1373,1727,741,3727,1348,17095,2635,24697,2687,18363,2216,21588,2401,13929,2099,7059,1251,4037,1174,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,98860,10041,25376,4710,12911,2519,2388,932,160,202,2858,821,1045,575,525,360,297,338,519,292,1456,717,2268,887,845,559,430,386,120,197,0,211,12465,2814,2123,1085,331,309,1805,816,106,122,332,347,379,309,1460,662,1978,838,3008,1107,581,385,263,206,99,108,0,211,73484,9379,38361,5337,2154,946,1018,888,4097,1270,2245,883,409,327,843,518,5791,1737,7690,1629,6370,1429,4832,1252,1833,690,773,475,306,320,35123,5157,4086,1376,1365,622,4527,1684,1954,1015,350,302,762,506,4232,1257,6429,1836,4219,1146,4175,1207,1949,676,824,522,251,270,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,71958,8009,15762,3899,8192,2059,1451,771,129,147,1344,797,452,311,247,227,473,277,944,547,957,479,738,423,411,317,640,617,406,374,0,177,7570,2155,949,584,0,177,1011,565,300,252,550,412,418,346,1333,663,847,489,929,582,610,331,266,255,344,375,13,24,56196,7186,30666,4313,2609,1187,651,445,3177,1055,1574,854,474,414,1031,522,3295,1256,4803,1098,4716,1137,3997,1040,2668,705,1286,481,385,378,25530,3479,2199,804,174,207,2453,949,1697,607,302,184,601,362,2548,887,4158,947,3810,1037,3864,837,2384,677,1010,449,330,257,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
