GEO_ID,B21001C_001E,B21001C_001M,B21001C_002E,B21001C_002M,B21001C_003E,B21001C_003M,B21001C_004E,B21001C_004M,B21001C_005E,B21001C_005M,B21001C_006E,B21001C_006M,B21001C_007E,B21001C_007M,B21001C_008E,B21001C_008M,B21001C_009E,B21001C_009M,B21001C_010E,B21001C_010M,B21001C_011E,B21001C_011M,B21001C_012E,B21001C_012M,B21001C_013E,B21001C_013M,B21001C_014E,B21001C_014M,B21001C_015E,B21001C_015M,B21001C_016E,B21001C_016M,B21001C_017E,B21001C_017M,B21001C_018E,B21001C_018M,B21001C_019E,B21001C_019M,B21001C_020E,B21001C_020M,B21001C_021E,B21001C_021M,B21001C_022E,B21001C_022M,B21001C_023E,B21001C_023M,B21001C_024E,B21001C_024M,B21001C_025E,B21001C_025M,B21001C_026E,B21001C_026M,B21001C_027E,B21001C_027M,B21001C_028E,B21001C_028M,B21001C_029E,B21001C_029M,B21001C_030E,B21001C_030M,B21001C_031E,B21001C_031M,B21001C_032E,B21001C_032M,B21001C_033E,B21001C_033M,NAME,B21001C_001MA,B21001C_001EA,B21001C_002MA,B21001C_002EA,B21001C_003MA,B21001C_003EA,B21001C_004MA,B21001C_004EA,B21001C_005MA,B21001C_005EA,B21001C_006EA,B21001C_006MA,B21001C_007EA,B21001C_007MA,B21001C_008EA,B21001C_008MA,B21001C_009EA,B21001C_009MA,B21001C_010MA,B21001C_010EA,B21001C_011EA,B21001C_011MA,B21001C_012EA,B21001C_012MA,B21001C_013EA,B21001C_013MA,B21001C_014MA,B21001C_014EA,B21001C_015MA,B21001C_015EA,B21001C_016EA,B21001C_016MA,B21001C_017EA,B21001C_017MA,B21001C_018EA,B21001C_018MA,B21001C_019MA,B21001C_019EA,B21001C_020EA,B21001C_020MA,B21001C_021EA,B21001C_021MA,B21001C_022EA,B21001C_022MA,B21001C_023EA,B21001C_023MA,B21001C_024MA,B21001C_024EA,B21001C_025MA,B21001C_025EA,B21001C_026EA,B21001C_026MA,B21001C_027EA,B21001C_027MA,B21001C_028EA,B21001C_028MA,B21001C_029EA,B21001C_029MA,B21001C_030EA,B21001C_030MA,B21001C_031EA,B21001C_031MA,B21001C_032MA,B21001C_032EA,B21001C_033MA,B21001C_033EA,state
0400000US29,22289,2705,10005,1641,3528,1141,55,86,3473,1139,2790,825,397,333,2393,790,2188,681,752,400,1436,555,837,377,344,221,493,323,662,395,369,271,293,272,12284,1980,3972,1317,0,190,3972,1317,4065,936,78,135,3987,940,2482,835,0,190,2482,835,1186,548,0,190,1186,548,579,306,0,190,579,306,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,16401,1839,8956,1356,2484,689,248,275,2236,612,4179,1251,448,310,3731,1193,1432,491,563,431,869,286,802,440,558,360,244,214,59,93,4,8,55,93,7445,1193,2899,773,0,177,2899,773,2639,784,95,165,2544,763,1414,557,0,177,1414,557,198,146,0,177,198,146,295,222,0,177,295,222,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,40756,2687,20400,1764,6399,1228,249,185,6150,1214,7901,1146,888,453,7013,1120,3049,515,477,180,2572,532,2411,585,1132,398,1279,411,640,340,208,161,432,294,20356,1771,6767,999,0,172,6767,999,7254,1032,105,114,7149,1039,3669,705,74,129,3595,669,1953,458,6,10,1947,458,713,266,0,172,713,266,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,11843,1568,5352,1026,2116,693,39,49,2077,691,2284,662,239,156,2045,618,379,192,63,97,316,164,417,224,182,141,235,197,156,191,142,188,14,18,6491,1049,2963,632,0,161,2963,632,2154,597,0,161,2154,597,540,187,55,72,485,177,756,382,28,50,728,377,78,64,18,30,60,57,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,16312,1777,8171,1192,2866,782,0,204,2866,782,2705,742,101,104,2604,745,873,441,209,194,664,382,764,316,221,187,543,263,963,595,570,509,393,328,8141,1358,3017,1075,0,204,3017,1075,2474,728,15,29,2459,727,834,336,0,204,834,336,1162,507,0,204,1162,507,654,414,24,53,630,411,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,144574,2718,68666,1736,26662,1606,311,164,26351,1612,23389,1365,2507,1060,20882,1209,9548,579,1208,463,8340,639,6654,655,2097,499,4557,740,2413,340,583,321,1830,347,75908,1875,26563,1415,352,264,26211,1407,25224,1010,323,186,24901,989,11140,649,326,328,10814,610,7554,614,145,144,7409,594,5427,490,0,201,5427,490,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,47766,1973,23000,1205,10115,923,44,55,10071,928,7690,596,617,272,7073,679,3061,500,730,319,2331,533,1777,569,658,453,1119,379,357,196,209,165,148,121,24766,1598,10016,953,16,28,10000,952,8540,1068,71,69,8469,1071,3389,479,22,25,3367,476,1897,366,16,27,1881,361,924,294,0,163,924,294,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,72679,4477,35609,3057,11928,1693,569,395,11359,1727,12369,1625,1021,442,11348,1590,6363,820,601,267,5762,815,2764,629,1053,394,1711,520,2185,785,1043,395,1142,558,37070,2377,12485,1658,0,204,12485,1658,12303,1322,236,210,12067,1339,5902,940,178,146,5724,946,4280,801,0,204,4280,801,2100,579,58,87,2042,590,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,230676,6367,111072,3880,45358,2231,1313,595,44045,2181,38281,2395,3037,964,35244,2688,14447,1224,1897,580,12550,1128,8653,1040,2362,779,6291,793,4333,442,1100,370,3233,485,119604,3485,43546,2470,375,309,43171,2452,40862,1839,826,491,40036,1836,18053,1127,393,256,17660,1089,10079,787,44,73,10035,790,7064,533,14,24,7050,535,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,15808,2167,8645,1575,2524,1001,258,301,2266,944,2725,974,337,286,2388,903,2578,1054,468,405,2110,967,583,339,360,310,223,220,235,204,54,67,181,195,7163,1304,1322,684,0,211,1322,684,3538,1049,150,175,3388,1057,1468,730,0,211,1468,730,659,369,0,211,659,369,176,178,0,211,176,178,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,20293,2002,10400,1455,4459,1082,129,125,4330,1106,3392,1043,219,164,3173,1030,1810,585,387,249,1423,544,544,299,335,256,209,161,195,125,118,90,77,88,9893,1411,3571,854,0,177,3571,854,3101,758,37,45,3064,756,1764,607,349,377,1415,426,897,389,57,63,840,375,560,265,5,10,555,264,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
