GEO_ID,B01001F_001E,B01001F_001M,B01001F_002E,B01001F_002M,B01001F_003E,B01001F_003M,B01001F_004E,B01001F_004M,B01001F_005E,B01001F_005M,B01001F_006E,B01001F_006M,B01001F_007E,B01001F_007M,B01001F_008E,B01001F_008M,B01001F_009E,B01001F_009M,B01001F_010E,B01001F_010M,B01001F_011E,B01001F_011M,B01001F_012E,B01001F_012M,B01001F_013E,B01001F_013M,B01001F_014E,B01001F_014M,B01001F_015E,B01001F_015M,B01001F_016E,B01001F_016M,B01001F_017E,B01001F_017M,B01001F_018E,B01001F_018M,B01001F_019E,B01001F_019M,B01001F_020E,B01001F_020M,B01001F_021E,B01001F_021M,B01001F_022E,B01001F_022M,B01001F_023E,B01001F_023M,B01001F_024E,B01001F_024M,B01001F_025E,B01001F_025M,B01001F_026E,B01001F_026M,B01001F_027E,B01001F_027M,B01001F_028E,B01001F_028M,B01001F_029E,B01001F_029M,B01001F_030E,B01001F_030M,B01001F_031E,B01001F_031M,NAME,B01001F_001MA,B01001F_001EA,B01001F_002MA,B01001F_002EA,B01001F_003MA,B01001F_003EA,B01001F_004MA,B01001F_004EA,B01001F_005MA,B01001F_005EA,B01001F_006MA,B01001F_006EA,B01001F_007MA,B01001F_007EA,B01001F_008MA,B01001F_008EA,B01001F_009MA,B01001F_009EA,B01001F_010MA,B01001F_010EA,B01001F_011EA,B01001F_011MA,B01001F_012EA,B01001F_012MA,B01001F_013EA,B01001F_013MA,B01001F_014MA,B01001F_014EA,B01001F_015MA,B01001F_015EA,B01001F_016EA,B01001F_016MA,B01001F_017MA,B01001F_017EA,B01001F_018MA,B01001F_018EA,B01001F_019MA,B01001F_019EA,B01001F_020MA,B01001F_020EA,B01001F_021EA,B01001F_021MA,B01001F_022EA,B01001F_022MA,B01001F_023EA,B01001F_023MA,B01001F_024MA,B01001F_024EA,B01001F_025MA,B01001F_025EA,B01001F_026MA,B01001F_026EA,B01001F_027EA,B01001F_027MA,B01001F_028MA,B01001F_028EA,B01001F_029MA,B01001F_029EA,B01001F_030MA,B01001F_030EA,B01001F_031MA,B01001F_031EA,state
0400000US29,56557,6735,28945,3931,2277,920,1710,667,2345,1012,1016,469,1432,586,2901,974,2777,899,3532,991,4065,1198,3593,1200,1767,653,1131,603,356,298,43,82,27612,3898,2914,1047,2273,871,3326,1294,1040,539,1270,477,2876,928,2208,782,2047,907,3380,799,2988,915,2211,765,688,444,209,183,182,208,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,307572,16186,156526,9334,14951,2331,10013,1747,15579,2218,7741,1430,5706,1266,14448,2408,16385,2495,13564,1920,23870,2732,17149,1680,10021,1535,5180,1361,1322,507,597,359,151046,8716,12577,2226,12908,1925,12153,2582,6114,1208,4957,1177,11454,1762,14132,2091,12366,1987,23214,2520,18556,2162,13034,1465,5689,952,2932,821,960,447,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,118467,9068,62044,5371,4643,1253,5030,1134,6725,1431,3302,793,1451,627,5802,1301,5549,1211,4550,982,10386,1967,6739,1149,4772,975,2392,811,579,254,124,142,56423,5029,4372,1169,4680,1547,4044,976,3262,1109,2067,736,4714,1237,4750,1193,4221,962,9346,1449,7761,1267,4208,938,2113,646,771,451,114,139,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,46473,4917,23854,2992,2203,842,1976,701,2512,858,1293,421,1052,497,1354,473,1488,535,2407,874,4810,951,2620,780,1601,617,335,243,171,170,32,58,22619,2801,2329,774,2129,756,1599,631,1263,569,1147,669,1727,794,1201,515,2777,815,3029,725,2791,821,1868,639,498,302,261,201,0,161,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,59217,7449,30404,4146,2335,885,1916,779,3133,1222,1117,650,918,668,2911,969,2349,908,2418,796,4381,1491,4240,1243,2259,815,2122,692,305,247,0,204,28813,4223,2338,1022,2471,941,3356,957,1890,725,937,432,1464,826,2229,771,2550,1255,3597,1164,4424,692,2316,742,798,476,390,356,53,65,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,144961,10667,72988,6106,3102,1126,4107,1473,4957,1320,4214,1345,2372,985,5368,1286,6983,1650,4072,1149,9851,2126,9971,1777,9216,1378,5166,1020,2601,1039,1008,471,71973,6154,3473,1538,4683,1495,5713,1497,3571,1001,1416,621,4956,1270,5292,1370,4876,1446,9959,1761,9404,1513,8232,1511,6413,1194,2462,769,1523,545,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,18052,3227,10101,2071,536,421,522,542,1055,849,99,113,91,138,2085,1154,701,446,828,423,1969,742,1002,483,561,372,435,218,217,177,0,189,7951,1783,622,632,372,446,579,410,363,341,396,328,1041,593,1002,594,921,380,1058,492,563,400,413,355,495,289,71,81,55,73,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,344853,17208,186229,10102,16655,2242,17387,2951,18994,2691,9461,1723,8988,1385,16832,2436,16555,1958,16034,2436,28272,2627,19673,2162,10055,1765,6002,1238,1223,534,98,98,158624,9025,12951,2014,13734,2525,17042,2753,9886,1734,5481,1213,11282,1653,14667,1940,16328,2022,24734,2625,16601,1994,9430,1385,4559,1099,1616,691,313,289,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,59743,7937,29659,4294,2608,1128,2487,1033,2827,1114,1175,561,781,467,1683,1031,2895,1405,2484,932,4160,1300,4384,1219,2691,957,847,525,377,316,260,309,30084,4723,2665,1024,2097,821,2109,888,2260,938,1420,644,2296,1409,1740,606,3184,1042,3460,1013,3549,1270,2423,898,1248,547,1088,623,545,334,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,373688,19089,195666,11172,10634,2169,13087,2240,15637,2275,10197,1636,7246,1364,19864,2545,19201,2537,15428,2386,34363,3173,23677,2244,15672,2256,7574,1174,2174,743,912,584,178022,10360,10226,1841,11369,2246,14518,2273,7417,1696,6650,1581,17353,2974,17826,2003,12651,2071,25560,2694,23679,2438,16591,2223,8796,1344,4369,1287,1017,389,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,101153,10106,52970,5793,4668,1208,6076,1692,5958,1282,2074,816,2419,1047,4315,1317,4100,1231,5398,1094,8823,1573,5677,1299,2263,892,893,532,175,247,131,207,48183,5498,6366,1594,5786,1421,4553,1329,1875,749,1612,734,4215,1140,4479,1447,3928,1023,7227,1553,4756,1220,2212,725,923,531,251,270,0,211,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,73293,8142,39538,4728,4060,1080,3670,1044,3867,1416,2225,639,934,453,3457,1443,3479,969,2485,723,5568,1152,4408,1075,3308,893,1692,613,372,372,13,21,33755,4082,3148,978,2468,894,3486,930,1871,551,1314,724,2857,881,2288,631,2717,780,4739,1120,4474,865,2650,711,1400,557,185,180,158,198,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
