GEO_ID,B21001F_001E,B21001F_001M,B21001F_002E,B21001F_002M,B21001F_003E,B21001F_003M,B21001F_004E,B21001F_004M,B21001F_005E,B21001F_005M,B21001F_006E,B21001F_006M,B21001F_007E,B21001F_007M,B21001F_008E,B21001F_008M,B21001F_009E,B21001F_009M,B21001F_010E,B21001F_010M,B21001F_011E,B21001F_011M,B21001F_012E,B21001F_012M,B21001F_013E,B21001F_013M,B21001F_014E,B21001F_014M,B21001F_015E,B21001F_015M,B21001F_016E,B21001F_016M,B21001F_017E,B21001F_017M,B21001F_018E,B21001F_018M,B21001F_019E,B21001F_019M,B21001F_020E,B21001F_020M,B21001F_021E,B21001F_021M,B21001F_022E,B21001F_022M,B21001F_023E,B21001F_023M,B21001F_024E,B21001F_024M,B21001F_025E,B21001F_025M,B21001F_026E,B21001F_026M,B21001F_027E,B21001F_027M,B21001F_028E,B21001F_028M,B21001F_029E,B21001F_029M,B21001F_030E,B21001F_030M,B21001F_031E,B21001F_031M,B21001F_032E,B21001F_032M,B21001F_033E,B21001F_033M,NAME,B21001F_001MA,B21001F_001EA,B21001F_002EA,B21001F_002MA,B21001F_003MA,B21001F_003EA,B21001F_004EA,B21001F_004MA,B21001F_005MA,B21001F_005EA,B21001F_006MA,B21001F_006EA,B21001F_007EA,B21001F_007MA,B21001F_008MA,B21001F_008EA,B21001F_009MA,B21001F_009EA,B21001F_010MA,B21001F_010EA,B21001F_011MA,B21001F_011EA,B21001F_012MA,B21001F_012EA,B21001F_013EA,B21001F_013MA,B21001F_014MA,B21001F_014EA,B21001F_015EA,B21001F_015MA,B21001F_016MA,B21001F_016EA,B21001F_017EA,B21001F_017MA,B21001F_018EA,B21001F_018MA,B21001F_019EA,B21001F_019MA,B21001F_020MA,B21001F_020EA,B21001F_021MA,B21001F_021EA,B21001F_022EA,B21001F_022MA,B21001F_023EA,B21001F_023MA,B21001F_024EA,B21001F_024MA,B21001F_025MA,B21001F_025EA,B21001F_026MA,B21001F_026EA,B21001F_027MA,B21001F_027EA,B21001F_028EA,B21001F_028MA,B21001F_029EA,B21001F_029MA,B21001F_030EA,B21001F_030MA,B21001F_031MA,B21001F_031EA,B21001F_032MA,B21001F_032EA,B21001F_033EA,B21001F_033MA,state
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,49224,4652,28710,2696,14359,1868,474,454,13885,1872,11120,1777,220,262,10900,1803,2334,714,59,95,2275,703,775,476,250,245,525,404,122,203,0,204,122,203,20514,2647,12349,2066,221,173,12128,2041,6608,1314,77,129,6531,1314,1197,690,19,32,1178,688,266,256,0,204,266,256,94,134,0,204,94,134,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1107827,27706,581217,17643,256183,12393,6670,1660,249513,12243,229046,8745,9132,1559,219914,8812,57767,3900,7191,1134,50576,3806,25227,2837,3743,913,21484,2535,12994,2033,2868,821,10126,1819,526610,14254,207129,8265,638,371,206491,8259,214014,7582,2417,971,211597,7562,59765,3952,940,490,58825,3953,28673,2924,156,173,28517,2970,17029,1777,25,43,17004,1777,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,85838,6430,46978,3678,22470,2536,163,182,22307,2533,19078,1947,582,412,18496,1944,3911,1100,818,590,3093,910,1105,437,418,314,687,465,414,289,278,243,136,143,38860,3617,18062,2521,133,170,17929,2527,16574,1805,0,185,16574,1805,2624,850,0,185,2624,850,1292,605,0,185,1292,605,308,170,0,185,308,170,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,111359,8063,60301,5187,29743,3355,2691,1049,27052,3270,24570,2901,1151,449,23419,2868,4313,1126,208,160,4105,1108,1494,562,174,153,1320,550,181,190,96,118,85,145,51058,3998,22518,2374,495,356,22023,2272,21758,1954,538,459,21220,1989,3780,1021,0,198,3780,1021,2513,795,24,40,2489,797,489,308,0,198,489,308,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,166307,8160,88470,5041,42669,3392,1006,623,41663,3320,36479,2925,1032,600,35447,2888,6339,1228,414,210,5925,1197,2066,641,517,346,1549,588,917,431,181,184,736,384,77837,4559,36763,2947,387,466,36376,2926,30744,2403,40,64,30704,2403,6464,1344,177,160,6287,1344,1900,629,0,198,1900,629,1966,660,0,198,1966,660,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,62807,5136,35643,3031,15537,1989,372,310,15165,1928,15414,1968,668,411,14746,1953,2651,730,65,85,2586,740,1551,601,417,326,1134,515,490,253,80,67,410,249,27164,2837,12854,1962,0,149,12854,1962,11011,1580,23,38,10988,1582,1699,445,29,49,1670,451,1274,568,0,149,1274,568,326,226,0,149,326,226,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,291163,10697,139686,6358,49853,3727,321,287,49532,3642,48365,3584,1872,778,46493,3593,21911,2357,2039,834,19872,2399,13462,1858,1161,537,12301,1683,6095,1087,1623,738,4472,857,151477,6214,49359,3797,0,225,49359,3797,53800,3647,244,182,53556,3669,22756,2338,0,225,22756,2338,14899,1598,70,119,14829,1613,10663,1675,129,208,10534,1644,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
