GEO_ID,B17001D_001E,B17001D_001M,B17001D_002E,B17001D_002M,B17001D_003E,B17001D_003M,B17001D_004E,B17001D_004M,B17001D_005E,B17001D_005M,B17001D_006E,B17001D_006M,B17001D_007E,B17001D_007M,B17001D_008E,B17001D_008M,B17001D_009E,B17001D_009M,B17001D_010E,B17001D_010M,B17001D_011E,B17001D_011M,B17001D_012E,B17001D_012M,B17001D_013E,B17001D_013M,B17001D_014E,B17001D_014M,B17001D_015E,B17001D_015M,B17001D_016E,B17001D_016M,B17001D_017E,B17001D_017M,B17001D_018E,B17001D_018M,B17001D_019E,B17001D_019M,B17001D_020E,B17001D_020M,B17001D_021E,B17001D_021M,B17001D_022E,B17001D_022M,B17001D_023E,B17001D_023M,B17001D_024E,B17001D_024M,B17001D_025E,B17001D_025M,B17001D_026E,B17001D_026M,B17001D_027E,B17001D_027M,B17001D_028E,B17001D_028M,B17001D_029E,B17001D_029M,B17001D_030E,B17001D_030M,B17001D_031E,B17001D_031M,B17001D_032E,B17001D_032M,B17001D_033E,B17001D_033M,B17001D_034E,B17001D_034M,B17001D_035E,B17001D_035M,B17001D_036E,B17001D_036M,B17001D_037E,B17001D_037M,B17001D_038E,B17001D_038M,B17001D_039E,B17001D_039M,B17001D_040E,B17001D_040M,B17001D_041E,B17001D_041M,B17001D_042E,B17001D_042M,B17001D_043E,B17001D_043M,B17001D_044E,B17001D_044M,B17001D_045E,B17001D_045M,B17001D_046E,B17001D_046M,B17001D_047E,B17001D_047M,B17001D_048E,B17001D_048M,B17001D_049E,B17001D_049M,B17001D_050E,B17001D_050M,B17001D_051E,B17001D_051M,B17001D_052E,B17001D_052M,B17001D_053E,B17001D_053M,B17001D_054E,B17001D_054M,B17001D_055E,B17001D_055M,B17001D_056E,B17001D_056M,B17001D_057E,B17001D_057M,B17001D_058E,B17001D_058M,B17001D_059E,B17001D_059M,NAME,B17001D_001MA,B17001D_001EA,B17001D_002EA,B17001D_002MA,B17001D_003EA,B17001D_003MA,B17001D_004MA,B17001D_004EA,B17001D_005EA,B17001D_005MA,B17001D_006MA,B17001D_006EA,B17001D_007EA,B17001D_007MA,B17001D_008EA,B17001D_008MA,B17001D_009EA,B17001D_009MA,B17001D_010EA,B17001D_010MA,B17001D_011MA,B17001D_011EA,B17001D_012EA,B17001D_012MA,B17001D_013EA,B17001D_013MA,B17001D_014EA,B17001D_014MA,B17001D_015MA,B17001D_015EA,B17001D_016MA,B17001D_016EA,B17001D_017MA,B17001D_017EA,B17001D_018EA,B17001D_018MA,B17001D_019EA,B17001D_019MA,B17001D_020EA,B17001D_020MA,B17001D_021MA,B17001D_021EA,B17001D_022MA,B17001D_022EA,B17001D_023EA,B17001D_023MA,B17001D_024EA,B17001D_024MA,B17001D_025EA,B17001D_025MA,B17001D_026MA,B17001D_026EA,B17001D_027MA,B17001D_027EA,B17001D_028EA,B17001D_028MA,B17001D_029EA,B17001D_029MA,B17001D_030EA,B17001D_030MA,B17001D_031EA,B17001D_031MA,B17001D_032MA,B17001D_032EA,B17001D_033MA,B17001D_033EA,B17001D_034EA,B17001D_034MA,B17001D_035EA,B17001D_035MA,B17001D_036EA,B17001D_036MA,B17001D_037EA,B17001D_037MA,B17001D_038MA,B17001D_038EA,B17001D_039EA,B17001D_039MA,B17001D_040EA,B17001D_040MA,B17001D_041EA,B17001D_041MA,B17001D_042MA,B17001D_042EA,B17001D_043MA,B17001D_043EA,B17001D_044EA,B17001D_044MA,B17001D_045EA,B17001D_045MA,B17001D_046MA,B17001D_046EA,B17001D_047EA,B17001D_047MA,B17001D_048MA,B17001D_048EA,B17001D_049MA,B17001D_049EA,B17001D_050EA,B17001D_050MA,B17001D_051MA,B17001D_051EA,B17001D_052EA,B17001D_052MA,B17001D_053EA,B17001D_053MA,B17001D_054MA,B17001D_054EA,B17001D_055EA,B17001D_055MA,B17001D_056MA,B17001D_056EA,B17001D_057EA,B17001D_057MA,B17001D_058EA,B17001D_058MA,B17001D_059MA,B17001D_059EA,state
0400000US36,1523916,9347,280612,16532,129902,9026,9235,1724,1533,702,11494,1655,6288,1302,2255,899,3195,699,19815,2408,19058,2978,15105,1978,15604,2183,11365,1577,9157,1572,5798,1263,150710,8676,8045,1521,2648,987,12510,1840,5448,1106,1871,537,4520,930,22057,2104,24453,3132,20881,2091,16122,2027,14572,1997,9323,1300,8260,1466,1243304,17355,600271,9644,36287,2318,6810,1104,39142,2615,18850,2107,6655,1228,13341,1198,51450,2698,109102,3399,98241,2693,88814,2488,74999,2111,34926,1591,21654,1505,643033,10021,33439,1863,6979,1044,35512,2574,19990,2047,5551,953,13445,1228,47942,2715,121567,3608,111980,2701,100495,2555,79858,2136,39873,1729,26402,1559,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,233549,4487,33636,4689,16349,2561,1108,496,147,167,1513,741,745,431,232,215,603,367,4037,937,2954,927,2621,865,619,390,829,423,667,466,274,262,17287,2645,1666,710,483,460,1016,541,649,475,153,170,405,271,3797,1014,3844,1059,1959,867,1171,468,1527,574,304,300,313,193,199913,5828,92689,3210,6377,877,1524,609,8707,1494,4624,910,1124,448,2150,657,6987,1248,17649,1397,18546,1461,11595,1117,7824,779,4389,768,1193,428,107224,3835,7190,1052,1868,741,10566,1226,4497,912,1167,362,2230,532,6442,1125,19216,1714,20521,1396,14841,1338,10380,1028,5103,870,3203,682,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,206666,5276,23554,2606,10885,1576,403,253,283,332,438,270,45,76,0,190,126,156,4560,1071,1840,649,747,409,967,436,833,373,335,220,308,224,12669,1618,684,379,81,135,381,296,428,297,48,79,384,267,3639,851,2019,698,1079,483,1722,707,1022,435,587,402,595,344,183112,5437,87550,3559,5884,1273,1420,572,6530,1105,4013,1150,1052,561,1911,691,4954,1232,17404,1505,17653,1175,11156,1044,8047,782,5953,911,1573,477,95562,2954,6242,1089,1726,679,9112,1382,3643,827,1031,411,1986,620,6386,1197,16604,1464,17675,1341,13353,1142,9764,1038,5732,818,2308,599,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,69148,3393,12015,2612,5156,1388,564,305,93,123,462,305,81,72,67,65,221,190,1088,657,969,394,576,340,518,290,300,303,151,127,66,76,6859,1600,397,197,29,48,552,383,263,185,35,62,479,434,1693,691,1089,396,943,372,267,173,704,494,199,171,209,174,57133,2745,27057,1742,2517,622,448,344,1911,527,1229,448,366,217,615,278,2915,825,4772,728,5027,652,2872,658,2532,460,1276,257,577,268,30076,1730,1645,290,132,145,2838,787,1375,555,413,341,299,219,2483,683,5394,767,4909,593,4196,778,3676,501,2322,565,394,237,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,148364,4311,26091,4255,12574,2522,751,427,213,204,827,498,0,200,234,255,531,388,3969,1210,1958,935,576,288,895,457,1123,478,899,488,598,365,13517,2301,730,372,175,136,659,467,303,262,0,200,628,566,3106,881,2344,699,976,373,1710,532,1543,570,953,424,390,224,122273,4981,55253,2918,3401,810,347,329,4255,830,2153,590,342,236,1590,518,3528,770,9569,1209,11465,1205,8409,800,5647,691,2725,632,1822,585,67020,3217,3268,796,622,400,4589,997,2643,752,1366,765,1307,559,3641,852,11285,1171,13258,902,11756,1227,6960,769,4262,537,2063,521,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,370562,5265,68067,7434,32180,4067,1593,685,852,659,2235,760,1471,655,482,382,1140,544,7367,1241,4599,1205,4372,1334,2966,805,2461,1063,1379,548,1263,441,35887,3970,2512,1049,177,181,2734,889,892,417,600,491,1467,644,7100,1151,6420,1454,4421,985,3738,957,2630,776,1498,567,1698,362,302495,8033,145986,4864,9896,1289,2814,878,13185,1472,4965,906,1892,587,3300,717,10089,1248,28326,1664,26866,1767,18636,1235,14141,1106,8297,889,3579,792,156509,4427,9266,1154,1581,478,13308,1266,6025,1200,2199,591,3080,853,8110,1055,32320,1923,27954,1380,21898,1554,17904,1098,8947,866,3917,759,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,62740,3109,11726,3249,3743,1079,372,297,0,204,411,319,163,228,0,204,52,87,980,499,1059,588,317,373,203,226,186,179,0,204,0,204,7983,2530,529,459,214,196,996,638,517,410,134,164,454,497,2085,1033,866,432,412,311,785,441,550,371,424,453,17,34,51014,4088,22591,2312,1524,624,90,110,1771,556,570,340,304,220,292,279,2214,729,4037,956,3223,788,4711,1082,2181,551,1128,396,546,332,28423,2492,1904,842,312,268,1471,505,783,398,779,682,316,244,2140,1016,4313,1101,5036,1054,4777,891,3314,884,1810,614,1468,617,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,95762,3360,8726,2363,4040,1225,260,240,43,77,300,369,0,203,104,143,198,218,509,325,1343,623,388,385,405,442,253,231,76,135,161,155,4686,1529,225,202,0,203,405,359,349,327,11,19,188,137,338,333,1472,676,313,272,439,323,427,254,88,118,431,292,87036,4181,40385,2667,2603,654,887,507,3350,877,1243,528,620,325,1063,526,2673,672,8041,1387,7224,1142,5111,828,4951,919,1776,631,843,577,46651,2613,3106,628,656,431,4310,1138,1771,628,622,355,498,290,2370,647,9034,1218,9278,969,6158,885,5092,974,2361,626,1395,711,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1077200,10049,116722,10384,56983,5661,3063,1033,710,342,4878,1498,2439,877,949,457,1543,596,13776,2205,9303,1596,5815,1342,4988,980,4326,979,3571,1027,1622,597,59739,5871,3381,1043,465,257,4459,1110,2478,841,928,544,1531,538,12277,2404,10647,1861,7573,1697,5306,1177,5205,1349,3938,1277,1551,521,960478,14384,467793,7931,30133,2161,6898,1259,43176,3039,20612,2025,6218,1077,10887,1225,36107,2406,79251,2479,87187,2637,68897,2380,45287,1693,22837,1638,10303,933,492685,8446,28420,2160,7004,1495,39901,2604,17870,1988,5434,1147,12026,1574,31931,2399,86763,3112,94667,2872,71970,2475,53808,1934,27989,1830,14902,1001,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,61524,2723,11072,2510,5482,1370,216,249,112,172,95,120,586,443,140,140,352,259,1126,500,1032,531,598,369,584,344,449,306,192,195,0,185,5590,1420,407,357,139,154,296,272,185,178,95,161,230,262,1568,513,1073,448,649,480,773,422,175,153,0,185,0,185,50452,2614,22901,1596,1589,452,429,514,1717,532,804,403,182,147,632,275,2560,724,4541,658,3833,589,2604,471,2490,334,882,215,638,141,27551,1806,1519,455,151,157,1850,572,865,401,52,84,558,341,2525,611,5436,779,4658,625,4012,849,3390,492,1469,509,1066,518,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,475945,6421,38776,4651,17958,2733,808,479,387,359,1361,708,517,274,465,387,970,420,4046,1428,2746,854,752,409,2559,927,1242,532,467,279,1638,707,20818,2642,180,159,227,206,1774,669,560,250,185,185,562,320,5706,1372,2837,933,2878,781,1963,528,1000,431,1288,518,1658,632,437169,8119,206071,4664,12078,1031,2831,713,19079,1476,7157,1149,2915,1004,4837,751,16970,1519,34682,1800,39528,1585,30227,1528,19410,1443,12049,956,4308,635,231098,4617,13540,1134,3204,968,17665,1706,7135,1033,2589,669,5246,941,14247,1379,42059,1945,44602,1740,35261,1027,25742,1258,12722,997,7086,999,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,529174,8231,67765,8002,30079,4090,1648,843,62,83,2593,1162,1634,877,444,257,1630,731,7709,1590,3457,1031,2855,1008,2979,1097,2056,621,1525,526,1487,478,37686,4931,727,548,246,395,2119,1362,1100,772,273,228,1795,730,7294,1532,5857,1661,5959,1951,3389,949,2681,797,2110,724,4136,1172,461409,10606,212876,5702,12602,1198,2933,1164,17328,1880,6622,1232,3701,857,3975,912,17640,1824,37555,2114,38886,1500,29259,1890,22874,1026,12601,770,6900,611,248533,6524,12890,1271,2200,807,18105,2260,8467,1595,2669,708,5451,1084,15730,1647,42325,2099,44180,2568,36759,1461,31951,1287,17523,915,10283,1239,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,138442,3135,22790,4020,11253,2119,1365,496,327,334,1528,512,512,270,114,126,417,364,2186,506,2158,727,1224,628,533,355,369,281,235,195,285,277,11537,2351,1517,503,172,149,1332,599,331,273,230,194,472,241,2793,959,2053,697,1335,563,590,288,316,260,267,265,129,128,115652,4630,55202,2633,5037,915,803,303,4893,975,2531,570,1230,430,1802,600,7551,976,10818,1174,8518,803,5889,937,3245,578,2135,656,750,301,60450,3185,4085,725,1242,403,6418,1063,2960,787,750,327,1592,516,6034,1175,13039,1330,9602,1192,7269,1013,4025,808,2190,589,1244,438,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
