GEO_ID,B23002D_001E,B23002D_001M,B23002D_002E,B23002D_002M,B23002D_003E,B23002D_003M,B23002D_004E,B23002D_004M,B23002D_005E,B23002D_005M,B23002D_006E,B23002D_006M,B23002D_007E,B23002D_007M,B23002D_008E,B23002D_008M,B23002D_009E,B23002D_009M,B23002D_010E,B23002D_010M,B23002D_011E,B23002D_011M,B23002D_012E,B23002D_012M,B23002D_013E,B23002D_013M,B23002D_014E,B23002D_014M,B23002D_015E,B23002D_015M,B23002D_016E,B23002D_016M,B23002D_017E,B23002D_017M,B23002D_018E,B23002D_018M,B23002D_019E,B23002D_019M,B23002D_020E,B23002D_020M,B23002D_021E,B23002D_021M,B23002D_022E,B23002D_022M,B23002D_023E,B23002D_023M,B23002D_024E,B23002D_024M,B23002D_025E,B23002D_025M,B23002D_026E,B23002D_026M,B23002D_027E,B23002D_027M,B23002D_028E,B23002D_028M,B23002D_029E,B23002D_029M,B23002D_030E,B23002D_030M,B23002D_031E,B23002D_031M,B23002D_032E,B23002D_032M,B23002D_033E,B23002D_033M,B23002D_034E,B23002D_034M,B23002D_035E,B23002D_035M,B23002D_036E,B23002D_036M,B23002D_037E,B23002D_037M,B23002D_038E,B23002D_038M,B23002D_039E,B23002D_039M,B23002D_040E,B23002D_040M,B23002D_041E,B23002D_041M,B23002D_042E,B23002D_042M,B23002D_043E,B23002D_043M,B23002D_044E,B23002D_044M,B23002D_045E,B23002D_045M,B23002D_046E,B23002D_046M,B23002D_047E,B23002D_047M,B23002D_048E,B23002D_048M,B23002D_049E,B23002D_049M,B23002D_050E,B23002D_050M,B23002D_051E,B23002D_051M,B23002D_052E,B23002D_052M,B23002D_053E,B23002D_053M,B23002D_054E,B23002D_054M,B23002D_055E,B23002D_055M,B23002D_056E,B23002D_056M,B23002D_057E,B23002D_057M,B23002D_058E,B23002D_058M,B23002D_059E,B23002D_059M,B23002D_060E,B23002D_060M,B23002D_061E,B23002D_061M,B23002D_062E,B23002D_062M,B23002D_063E,B23002D_063M,B23002D_064E,B23002D_064M,B23002D_065E,B23002D_065M,B23002D_066E,B23002D_066M,B23002D_067E,B23002D_067M,B23002D_068E,B23002D_068M,B23002D_069E,B23002D_069M,B23002D_070E,B23002D_070M,B23002D_071E,B23002D_071M,B23002D_072E,B23002D_072M,B23002D_073E,B23002D_073M,B23002D_074E,B23002D_074M,B23002D_075E,B23002D_075M,B23002D_076E,B23002D_076M,B23002D_077E,B23002D_077M,B23002D_078E,B23002D_078M,B23002D_079E,B23002D_079M,NAME,B23002D_001EA,B23002D_001MA,B23002D_002MA,B23002D_002EA,B23002D_003MA,B23002D_003EA,B23002D_004EA,B23002D_004MA,B23002D_005MA,B23002D_005EA,B23002D_006EA,B23002D_006MA,B23002D_007MA,B23002D_007EA,B23002D_008MA,B23002D_008EA,B23002D_009MA,B23002D_009EA,B23002D_010EA,B23002D_010MA,B23002D_011MA,B23002D_011EA,B23002D_012EA,B23002D_012MA,B23002D_013MA,B23002D_013EA,B23002D_014EA,B23002D_014MA,B23002D_015EA,B23002D_015MA,B23002D_016MA,B23002D_016EA,B23002D_017EA,B23002D_017MA,B23002D_018MA,B23002D_018EA,B23002D_019EA,B23002D_019MA,B23002D_020EA,B23002D_020MA,B23002D_021MA,B23002D_021EA,B23002D_022EA,B23002D_022MA,B23002D_023EA,B23002D_023MA,B23002D_024MA,B23002D_024EA,B23002D_025EA,B23002D_025MA,B23002D_026EA,B23002D_026MA,B23002D_027EA,B23002D_027MA,B23002D_028EA,B23002D_028MA,B23002D_029MA,B23002D_029EA,B23002D_030EA,B23002D_030MA,B23002D_031EA,B23002D_031MA,B23002D_032MA,B23002D_032EA,B23002D_033EA,B23002D_033MA,B23002D_034EA,B23002D_034MA,B23002D_035MA,B23002D_035EA,B23002D_036EA,B23002D_036MA,B23002D_037MA,B23002D_037EA,B23002D_038EA,B23002D_038MA,B23002D_039EA,B23002D_039MA,B23002D_040MA,B23002D_040EA,B23002D_041EA,B23002D_041MA,B23002D_042EA,B23002D_042MA,B23002D_043MA,B23002D_043EA,B23002D_044EA,B23002D_044MA,B23002D_045EA,B23002D_045MA,B23002D_046MA,B23002D_046EA,B23002D_047MA,B23002D_047EA,B23002D_048EA,B23002D_048MA,B23002D_049EA,B23002D_049MA,B23002D_050EA,B23002D_050MA,B23002D_051MA,B23002D_051EA,B23002D_052MA,B23002D_052EA,B23002D_053EA,B23002D_053MA,B23002D_054EA,B23002D_054MA,B23002D_055EA,B23002D_055MA,B23002D_056EA,B23002D_056MA,B23002D_057MA,B23002D_057EA,B23002D_058MA,B23002D_058EA,B23002D_059EA,B23002D_059MA,B23002D_060MA,B23002D_060EA,B23002D_061EA,B23002D_061MA,B23002D_062MA,B23002D_062EA,B23002D_063MA,B23002D_063EA,B23002D_064MA,B23002D_064EA,B23002D_065EA,B23002D_065MA,B23002D_066MA,B23002D_066EA,B23002D_067EA,B23002D_067MA,B23002D_068MA,B23002D_068EA,B23002D_069EA,B23002D_069MA,B23002D_070EA,B23002D_070MA,B23002D_071MA,B23002D_071EA,B23002D_072EA,B23002D_072MA,B23002D_073MA,B23002D_073EA,B23002D_074EA,B23002D_074MA,B23002D_075EA,B23002D_075MA,B23002D_076MA,B23002D_076EA,B23002D_077EA,B23002D_077MA,B23002D_078EA,B23002D_078MA,B23002D_079EA,B23002D_079MA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,29389,1306,14290,751,1119,364,449,289,31,30,418,281,418,281,0,157,670,283,1974,462,1236,436,0,157,1236,436,1224,433,12,23,738,414,8776,701,7755,634,0,157,7755,634,7452,656,303,186,1021,532,1443,491,1105,457,0,157,1105,457,1043,440,62,102,338,241,595,359,178,165,178,165,0,157,417,371,383,276,61,102,61,102,0,157,322,273,15099,857,1826,592,505,342,0,157,505,342,350,261,155,230,1321,485,1397,312,853,269,0,157,853,269,719,274,134,170,544,233,8742,513,6248,600,0,157,6248,600,6023,585,225,195,2494,636,1915,430,1025,389,0,157,1025,389,1025,389,0,157,890,376,319,209,131,129,131,129,0,157,188,151,900,401,41,71,41,71,0,157,859,401,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,182489,3041,81029,2298,5362,649,1124,401,0,206,1124,401,734,336,390,349,4238,712,7668,818,5227,922,0,206,5227,922,4084,917,1143,624,2441,858,45145,1786,39190,1993,156,201,39034,1989,37218,2027,1816,618,5955,1177,10998,625,7462,940,0,206,7462,940,6752,959,710,717,3536,730,4200,641,1453,458,1345,431,108,133,2747,581,7656,666,1126,452,917,418,209,185,6530,671,101460,1842,5307,720,785,428,0,206,785,428,480,374,305,257,4522,781,6664,792,4168,918,8,18,4160,918,3709,780,451,284,2496,907,54624,1484,41222,2164,59,98,41163,2164,39062,2156,2101,690,13402,1991,17022,585,10028,996,0,206,10028,996,9796,981,232,198,6994,1015,7934,878,1560,553,1560,553,0,206,6374,931,9909,951,709,371,541,275,168,256,9200,922,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,636023,4349,306170,2582,16881,1476,2527,664,0,200,2527,664,1774,547,753,419,14354,1458,21983,1057,12181,1355,0,200,12181,1355,11015,1370,1166,477,9802,1089,192391,1875,179397,2722,93,112,179304,2715,170626,2852,8678,1644,12994,2032,40019,796,33446,1348,0,200,33446,1348,31376,1416,2070,720,6573,1136,14467,1544,6246,1049,5778,1052,468,407,8221,1387,20429,1505,3999,967,3647,916,352,240,16430,1289,329853,2856,16016,1293,2782,737,0,200,2782,737,2511,757,271,229,13234,1173,23645,1217,13568,1492,0,200,13568,1492,12202,1478,1366,588,10077,1404,204929,1979,147933,3815,110,149,147823,3795,138652,3629,9171,1669,56996,3237,45355,935,26787,1567,0,200,26787,1567,25079,1449,1708,595,18568,1569,15352,1442,4210,1002,3958,988,252,217,11142,1460,24556,1574,1923,711,1720,677,203,288,22633,1336,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,23069,1682,10086,1322,844,535,311,370,213,322,98,166,98,166,0,195,533,380,1381,593,1109,582,214,281,895,495,739,389,156,238,272,231,5134,820,4600,802,68,93,4532,817,4144,893,388,433,534,375,1478,558,1232,519,0,195,1232,519,1173,532,59,79,246,220,578,286,258,171,186,141,72,83,320,212,671,365,116,135,116,135,0,195,555,409,12983,1136,463,288,135,111,0,195,135,111,42,51,93,98,328,281,1026,182,570,249,142,106,428,267,428,267,0,195,456,230,7599,1060,5914,990,0,195,5914,990,5618,954,296,236,1685,569,2034,361,1056,478,0,195,1056,478,1056,478,0,195,978,430,739,332,323,286,323,286,0,195,416,264,1122,492,27,48,27,48,0,195,1095,492,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1282828,7225,605644,4555,37088,2014,6106,997,29,60,6077,978,4526,889,1551,539,30982,1922,61322,2057,33758,2373,94,107,33664,2377,28270,2628,5394,1108,27564,2441,347821,3318,313963,4094,329,325,313634,4073,293441,4552,20193,2406,33858,2456,86809,1205,64720,2499,0,193,64720,2499,60202,2723,4518,1270,22089,2115,24544,1754,9058,1125,8283,1135,775,361,15486,1677,48060,1941,5581,1178,4891,1058,690,512,42479,2172,677184,4539,38546,1551,6603,1034,0,193,6603,1034,4980,971,1623,558,31943,1678,62222,2115,30451,2527,25,49,30426,2524,25841,2350,4585,1099,31771,2307,396287,3290,281944,5244,120,129,281824,5226,264469,5581,17355,1793,114343,4510,94545,1202,54504,2164,0,193,54504,2164,51317,2121,3187,760,40041,2239,29983,1802,7314,1286,6602,1271,712,313,22669,1694,55601,1694,2066,588,1826,538,240,162,53535,1716,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,182825,3581,85323,2450,5043,1076,860,465,0,201,860,465,795,430,65,111,4183,900,10701,1226,5858,1119,576,309,5282,1123,4494,1002,788,440,4843,1030,54403,1804,48366,2204,763,464,47603,2185,45789,2285,1814,685,6037,1263,8653,813,6623,1072,0,201,6623,1072,6148,1141,475,356,2030,768,3336,711,1192,388,1192,388,0,201,2144,599,3187,721,455,273,455,273,0,201,2732,701,97502,2331,6995,1100,1265,527,0,201,1265,527,955,448,310,234,5730,1039,7890,1256,4682,1089,49,100,4633,1086,3586,1052,1047,573,3208,833,61672,2072,41559,2236,494,279,41065,2240,38428,2375,2637,733,20113,1926,11907,1098,6951,859,0,201,6951,859,6646,870,305,227,4956,1012,3764,731,974,419,974,419,0,201,2790,684,5274,859,343,183,315,182,28,46,4931,842,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,168920,3593,81201,2563,5635,936,1126,530,11,20,1115,530,1039,519,76,98,4509,821,8560,1131,4861,820,98,188,4763,802,3899,761,864,469,3699,885,49945,1609,46464,1749,243,344,46221,1733,44884,1829,1337,593,3481,911,8880,836,7329,831,0,190,7329,831,7097,783,232,289,1551,426,3985,851,2540,801,2540,801,0,190,1445,425,4196,763,823,407,823,407,0,190,3373,705,87719,2066,6449,847,1599,653,0,190,1599,653,1206,533,393,362,4850,782,8729,1139,4557,964,0,190,4557,964,4149,954,408,268,4172,869,52455,1778,35246,2286,0,190,35246,2286,33443,2267,1803,666,17209,1982,10786,978,5288,924,0,190,5288,924,5176,920,112,119,5498,980,4161,693,987,434,945,425,42,76,3174,667,5139,833,998,484,904,473,94,149,4141,793,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,55983,2450,25555,1400,2139,622,330,239,0,157,330,239,295,222,35,61,1809,602,3500,839,1952,705,310,405,1642,576,1466,527,176,200,1548,659,15014,912,13280,968,140,194,13140,954,12871,936,269,211,1734,590,2832,472,2299,481,0,157,2299,481,2271,475,28,47,533,379,997,245,526,275,526,275,0,157,471,218,1073,322,204,145,204,145,0,157,869,314,30428,1673,2039,741,904,595,140,206,764,556,466,351,298,416,1135,433,3803,814,2284,736,84,163,2200,721,1868,690,332,247,1519,502,17031,1068,12256,1099,140,214,12116,1089,11159,1108,957,524,4775,981,4380,653,2386,587,0,157,2386,587,2074,401,312,416,1994,549,1595,627,389,237,389,237,0,157,1206,641,1580,404,64,102,64,102,0,157,1516,435,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,124884,3232,56822,1938,4187,797,1106,533,0,200,1106,533,799,460,307,250,3081,773,6717,1069,2752,727,0,200,2752,727,2233,692,519,322,3965,993,33104,1726,29880,1843,0,200,29880,1843,28153,1840,1727,870,3224,705,6770,538,5332,630,0,200,5332,630,4834,726,498,407,1438,504,2118,774,278,221,278,221,0,200,1840,829,3926,729,605,373,605,373,0,200,3321,724,68062,2172,3840,932,1236,650,0,200,1236,650,535,485,701,473,2604,709,5893,960,3733,987,0,200,3733,987,3369,833,364,391,2160,552,41329,1688,29954,1939,0,200,29954,1939,27863,1854,2091,789,11375,1464,8652,647,4825,838,0,200,4825,838,4740,821,85,101,3827,809,3073,611,623,422,623,422,0,200,2450,597,5275,766,524,354,524,354,0,200,4751,776,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,305719,3459,144995,2630,11161,1109,2207,649,0,172,2207,649,1679,605,528,327,8954,1067,16009,1146,7388,1161,0,172,7388,1161,6642,1196,746,327,8621,1378,86485,2149,77819,2560,0,172,77819,2560,73620,2445,4199,1185,8666,1874,16762,921,13310,1197,0,172,13310,1197,12196,1317,1114,668,3452,878,6028,739,2509,613,2479,607,30,43,3519,650,8550,924,1131,558,1097,529,34,63,7419,860,160724,2299,11765,1490,2912,633,0,172,2912,633,2454,478,458,358,8853,1381,15148,1260,6106,1120,0,172,6106,1120,5205,1113,901,451,9042,1153,96888,1735,69228,2760,0,172,69228,2760,63155,3168,6073,1463,27660,2343,20547,996,10995,1346,0,172,10995,1346,9561,1188,1434,676,9552,1419,6215,984,1649,584,1583,570,66,106,4566,827,10161,1057,719,300,691,295,28,49,9442,1004,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,52204,2326,22484,1635,1131,545,583,356,44,86,539,346,539,346,0,204,548,356,3165,886,2342,823,224,201,2118,801,2004,769,114,181,823,421,14147,1532,13125,1612,452,367,12673,1594,11425,1618,1248,746,1022,524,2367,563,1802,550,0,204,1802,550,1758,550,44,91,565,311,449,262,225,160,225,160,0,204,224,217,1225,473,262,223,262,223,0,204,963,426,29720,1457,2647,940,1335,873,11,22,1324,873,1324,873,0,204,1312,470,3245,836,2529,744,228,173,2301,745,2020,759,281,232,716,450,16233,1359,10926,1262,99,109,10827,1254,9914,1214,913,557,5307,1074,3864,918,2110,747,0,204,2110,747,1859,676,251,377,1754,635,1563,661,524,270,524,270,0,204,1039,589,2168,735,294,367,294,367,0,204,1874,647,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
