GEO_ID,B23002B_001E,B23002B_001M,B23002B_002E,B23002B_002M,B23002B_003E,B23002B_003M,B23002B_004E,B23002B_004M,B23002B_005E,B23002B_005M,B23002B_006E,B23002B_006M,B23002B_007E,B23002B_007M,B23002B_008E,B23002B_008M,B23002B_009E,B23002B_009M,B23002B_010E,B23002B_010M,B23002B_011E,B23002B_011M,B23002B_012E,B23002B_012M,B23002B_013E,B23002B_013M,B23002B_014E,B23002B_014M,B23002B_015E,B23002B_015M,B23002B_016E,B23002B_016M,B23002B_017E,B23002B_017M,B23002B_018E,B23002B_018M,B23002B_019E,B23002B_019M,B23002B_020E,B23002B_020M,B23002B_021E,B23002B_021M,B23002B_022E,B23002B_022M,B23002B_023E,B23002B_023M,B23002B_024E,B23002B_024M,B23002B_025E,B23002B_025M,B23002B_026E,B23002B_026M,B23002B_027E,B23002B_027M,B23002B_028E,B23002B_028M,B23002B_029E,B23002B_029M,B23002B_030E,B23002B_030M,B23002B_031E,B23002B_031M,B23002B_032E,B23002B_032M,B23002B_033E,B23002B_033M,B23002B_034E,B23002B_034M,B23002B_035E,B23002B_035M,B23002B_036E,B23002B_036M,B23002B_037E,B23002B_037M,B23002B_038E,B23002B_038M,B23002B_039E,B23002B_039M,B23002B_040E,B23002B_040M,B23002B_041E,B23002B_041M,B23002B_042E,B23002B_042M,B23002B_043E,B23002B_043M,B23002B_044E,B23002B_044M,B23002B_045E,B23002B_045M,B23002B_046E,B23002B_046M,B23002B_047E,B23002B_047M,B23002B_048E,B23002B_048M,B23002B_049E,B23002B_049M,B23002B_050E,B23002B_050M,B23002B_051E,B23002B_051M,B23002B_052E,B23002B_052M,B23002B_053E,B23002B_053M,B23002B_054E,B23002B_054M,B23002B_055E,B23002B_055M,B23002B_056E,B23002B_056M,B23002B_057E,B23002B_057M,B23002B_058E,B23002B_058M,B23002B_059E,B23002B_059M,B23002B_060E,B23002B_060M,B23002B_061E,B23002B_061M,B23002B_062E,B23002B_062M,B23002B_063E,B23002B_063M,B23002B_064E,B23002B_064M,B23002B_065E,B23002B_065M,B23002B_066E,B23002B_066M,B23002B_067E,B23002B_067M,B23002B_068E,B23002B_068M,B23002B_069E,B23002B_069M,B23002B_070E,B23002B_070M,B23002B_071E,B23002B_071M,B23002B_072E,B23002B_072M,B23002B_073E,B23002B_073M,B23002B_074E,B23002B_074M,B23002B_075E,B23002B_075M,B23002B_076E,B23002B_076M,B23002B_077E,B23002B_077M,B23002B_078E,B23002B_078M,B23002B_079E,B23002B_079M,NAME,B23002B_001MA,B23002B_001EA,B23002B_002MA,B23002B_002EA,B23002B_003EA,B23002B_003MA,B23002B_004EA,B23002B_004MA,B23002B_005EA,B23002B_005MA,B23002B_006MA,B23002B_006EA,B23002B_007MA,B23002B_007EA,B23002B_008EA,B23002B_008MA,B23002B_009EA,B23002B_009MA,B23002B_010EA,B23002B_010MA,B23002B_011MA,B23002B_011EA,B23002B_012MA,B23002B_012EA,B23002B_013EA,B23002B_013MA,B23002B_014MA,B23002B_014EA,B23002B_015EA,B23002B_015MA,B23002B_016EA,B23002B_016MA,B23002B_017MA,B23002B_017EA,B23002B_018EA,B23002B_018MA,B23002B_019EA,B23002B_019MA,B23002B_020EA,B23002B_020MA,B23002B_021EA,B23002B_021MA,B23002B_022MA,B23002B_022EA,B23002B_023MA,B23002B_023EA,B23002B_024EA,B23002B_024MA,B23002B_025MA,B23002B_025EA,B23002B_026EA,B23002B_026MA,B23002B_027MA,B23002B_027EA,B23002B_028MA,B23002B_028EA,B23002B_029EA,B23002B_029MA,B23002B_030EA,B23002B_030MA,B23002B_031EA,B23002B_031MA,B23002B_032MA,B23002B_032EA,B23002B_033MA,B23002B_033EA,B23002B_034MA,B23002B_034EA,B23002B_035EA,B23002B_035MA,B23002B_036EA,B23002B_036MA,B23002B_037MA,B23002B_037EA,B23002B_038MA,B23002B_038EA,B23002B_039MA,B23002B_039EA,B23002B_040EA,B23002B_040MA,B23002B_041EA,B23002B_041MA,B23002B_042EA,B23002B_042MA,B23002B_043MA,B23002B_043EA,B23002B_044MA,B23002B_044EA,B23002B_045MA,B23002B_045EA,B23002B_046MA,B23002B_046EA,B23002B_047MA,B23002B_047EA,B23002B_048EA,B23002B_048MA,B23002B_049MA,B23002B_049EA,B23002B_050MA,B23002B_050EA,B23002B_051EA,B23002B_051MA,B23002B_052EA,B23002B_052MA,B23002B_053EA,B23002B_053MA,B23002B_054EA,B23002B_054MA,B23002B_055MA,B23002B_055EA,B23002B_056EA,B23002B_056MA,B23002B_057MA,B23002B_057EA,B23002B_058MA,B23002B_058EA,B23002B_059EA,B23002B_059MA,B23002B_060MA,B23002B_060EA,B23002B_061MA,B23002B_061EA,B23002B_062MA,B23002B_062EA,B23002B_063MA,B23002B_063EA,B23002B_064EA,B23002B_064MA,B23002B_065EA,B23002B_065MA,B23002B_066MA,B23002B_066EA,B23002B_067MA,B23002B_067EA,B23002B_068EA,B23002B_068MA,B23002B_069EA,B23002B_069MA,B23002B_070EA,B23002B_070MA,B23002B_071EA,B23002B_071MA,B23002B_072MA,B23002B_072EA,B23002B_073EA,B23002B_073MA,B23002B_074EA,B23002B_074MA,B23002B_075EA,B23002B_075MA,B23002B_076EA,B23002B_076MA,B23002B_077MA,B23002B_077EA,B23002B_078EA,B23002B_078MA,B23002B_079EA,B23002B_079MA,state
0400000US29,529000,4908,243875,3475,24004,1838,7970,1386,704,571,7266,1182,4023,997,3243,784,16034,1992,31097,1767,21993,1545,535,403,21458,1512,16526,1668,4932,1286,9104,1820,127514,2643,96394,3698,1095,710,95299,3618,81793,3672,13506,1919,31120,3209,33958,1219,17831,1620,0,184,17831,1620,16067,1692,1764,752,16127,1314,9739,1074,1992,555,1846,543,146,142,7747,1097,17563,1039,2455,696,2049,592,406,323,15108,982,285125,2889,24173,1958,10139,1416,324,335,9815,1408,6949,1245,2866,906,14034,1784,30199,1185,23529,1411,150,251,23379,1389,18340,1838,5039,1094,6670,1144,147656,2067,119813,3486,0,184,119813,3486,103626,3264,16187,2383,27843,2810,42184,948,23793,1616,0,184,23793,1616,22201,1633,1592,543,18391,1365,12603,1240,3565,756,3130,729,435,323,9038,1255,28310,1555,2825,605,2730,602,95,117,25485,1566,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,62023,1529,31900,1207,3245,489,1432,465,42,91,1390,460,1035,408,355,316,1813,530,3951,1025,3217,1043,0,157,3217,1043,2589,824,628,555,734,424,18495,1164,15380,1331,147,113,15233,1322,14288,1335,945,410,3115,890,3436,450,1733,553,0,157,1733,553,1424,499,309,251,1703,510,1054,349,295,238,295,238,0,157,759,370,1719,300,367,181,367,181,0,157,1352,337,30123,1347,2988,600,2100,578,0,157,2100,578,1756,591,344,339,888,368,3588,825,2585,755,22,41,2563,743,2339,789,224,199,1003,458,16110,1014,11977,1287,253,373,11724,1317,10178,1163,1546,715,4133,965,3726,311,2600,446,0,157,2600,446,2535,461,65,106,1126,354,1375,454,495,330,495,330,0,157,880,382,2336,401,171,164,171,164,0,157,2165,381,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,179937,3402,88736,2270,6239,898,2300,752,0,206,2300,752,681,466,1619,712,3939,1015,11023,1131,7628,1324,159,195,7469,1322,4549,1430,2920,919,3395,1007,50411,1552,39771,2000,270,232,39501,1987,31573,2229,7928,1608,10640,1593,11148,773,5919,1256,0,206,5919,1256,5590,1256,329,276,5229,1013,2855,639,1223,543,1105,547,118,113,1632,492,7060,693,1144,440,954,376,190,171,5916,715,91201,1932,7103,739,3023,755,0,206,3023,755,2211,715,812,389,4080,871,8421,999,6166,1021,80,135,6086,1040,4571,1038,1515,690,2255,889,50318,1093,37306,2037,68,114,37238,2031,31207,2569,6031,1632,13012,2193,12220,613,6101,913,0,206,6101,913,5098,920,1003,526,6119,883,5124,788,1440,596,1288,593,152,152,3684,846,8015,781,920,404,769,354,151,189,7095,709,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,948169,8250,436613,5125,39457,2009,13142,1724,0,200,13142,1724,7008,1391,6134,1365,26315,1877,49588,2057,32314,2285,170,280,32144,2292,23057,2309,9087,1550,17274,1881,239415,3684,186660,4669,182,178,186478,4649,162346,5052,24132,2342,52755,3425,59107,1182,37880,2125,93,148,37787,2110,33890,2189,3897,927,21227,1976,18773,1531,6635,1032,6185,1005,450,249,12138,1463,30273,1667,4155,795,3821,804,334,242,26118,1625,511556,4795,34973,1861,10849,1600,0,200,10849,1600,5554,1191,5295,1113,24124,2010,49522,1977,35168,2298,0,200,35168,2298,27041,2545,8127,1379,14354,1976,273728,3557,223688,3734,170,232,223518,3745,191823,3777,31695,2868,50040,3364,72405,1138,44876,2573,0,200,44876,2573,40636,2657,4240,1003,27529,2426,26821,1746,8116,1258,7611,1291,505,332,18705,1781,54107,2008,4581,907,4412,913,169,149,49526,1996,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,32819,2115,18926,1416,2195,764,508,435,0,195,508,435,232,191,276,405,1687,645,2888,817,2135,752,311,245,1824,724,1720,723,104,167,753,327,8814,1089,7199,889,286,270,6913,876,6621,837,292,286,1615,568,2946,637,1638,703,0,195,1638,703,1464,671,174,268,1308,440,935,491,141,153,141,153,0,195,794,467,1148,487,427,408,427,408,0,195,721,362,13893,1622,1108,518,257,249,94,200,163,151,58,68,105,134,851,420,2804,1162,1752,1059,185,233,1567,970,865,599,702,938,1052,485,6976,895,5374,751,0,195,5374,751,4701,756,673,473,1602,603,1608,397,1360,466,0,195,1360,466,1360,466,0,195,248,248,225,198,191,192,191,192,0,195,34,57,1172,278,128,148,128,148,0,195,1044,218,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2432912,13922,1098917,8090,93861,2993,24550,2289,0,193,24550,2289,13826,1717,10724,1705,69311,3124,130928,2976,79628,4117,671,428,78957,4153,59193,4167,19764,2214,51300,3533,594523,5548,458773,7444,1363,593,457410,7480,393921,7838,63489,3904,135750,5252,150444,2663,94802,3728,0,193,94802,3728,83103,3421,11699,2000,55642,3568,46725,2440,15431,1925,13842,1859,1589,588,31294,2282,82436,2646,9467,1184,8719,1118,748,410,72969,2430,1333995,9167,91714,2962,27348,2426,56,67,27292,2430,16141,1928,11151,1810,64366,3341,133673,3034,88166,3932,136,139,88030,3932,66606,3587,21424,2304,45507,3370,692855,6362,538277,7544,64,105,538213,7540,476385,7501,61828,3408,154578,5961,197469,2819,125342,3710,0,193,125342,3710,116074,3494,9268,1408,72127,3448,71710,3214,19721,2384,18157,2194,1564,568,51989,2481,146574,3860,11280,1696,10426,1636,854,398,135294,3336,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1647781,7095,753331,5620,71378,3298,24665,2493,316,197,24349,2465,13922,2180,10427,1671,46713,3090,88046,3363,60402,3638,2968,1038,57434,3768,38510,3074,18924,2847,27644,3118,394137,4455,306408,6037,8282,1555,298126,6142,253367,5967,44759,3572,87729,5330,110323,1573,59546,2481,0,201,59546,2481,53786,2374,5760,1386,50777,2505,38933,2544,10184,1287,9115,1256,1069,381,28749,2603,50514,2448,5782,1251,5395,1207,387,239,44732,2344,894450,4737,66604,3696,24040,2464,25,52,24015,2460,15038,2376,8977,1811,42564,3392,89605,3121,69246,3659,496,421,68750,3647,55534,3354,13216,1924,20359,2667,466117,3633,379453,5544,1595,543,377858,5458,331408,6274,46450,4348,86664,5116,137940,1808,77418,3043,0,201,77418,3043,69478,2963,7940,1576,60522,2869,47604,2302,12365,1359,11560,1371,805,368,35239,1985,86580,2292,6136,1047,5561,1029,575,320,80444,2184,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1068949,6802,499821,4668,48116,2168,20257,2052,0,190,20257,2052,11601,1630,8656,1342,27859,2044,61985,2421,41542,2388,0,190,41542,2388,31159,2454,10383,1724,20443,2025,256871,2915,188442,4157,572,387,187870,4273,155658,4819,32212,2860,68429,3654,73442,1386,39187,2140,0,190,39187,2140,33873,2143,5314,1125,34255,2168,21543,1187,5477,1045,5077,984,400,279,16066,1292,37864,1326,4078,733,3613,685,465,263,33786,1384,569128,4536,43008,2011,18456,1619,0,190,18456,1619,11042,1640,7414,1223,24552,2079,58801,2077,45268,2675,0,190,45268,2675,35100,2764,10168,1861,13533,1909,288150,3014,227005,4700,232,313,226773,4678,198136,5256,28637,2704,61145,4097,86958,1829,48651,2569,0,190,48651,2569,44231,2576,4420,994,38307,2755,29088,1627,8129,1176,7511,1062,618,384,20959,1671,63123,1874,5480,1043,5227,1016,253,181,57643,1742,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,210421,2621,103218,2030,11195,1120,3840,834,442,332,3398,785,2815,690,583,345,7355,1111,13524,1451,9939,1446,737,338,9202,1386,7130,1211,2072,814,3585,778,53625,1538,39725,2009,770,370,38955,1988,35718,1773,3237,1017,13900,1616,14458,641,7736,808,0,157,7736,808,6973,819,763,464,6722,843,3620,527,812,351,733,348,79,76,2808,509,6796,756,897,389,829,370,68,109,5899,658,107203,2201,8673,970,3539,632,176,216,3363,660,2530,652,833,527,5134,872,13857,1210,10686,1340,72,100,10614,1330,8516,1313,2098,535,3171,862,55324,1449,44589,1861,0,157,44589,1861,40213,2108,4376,1017,10735,1510,15533,771,7526,911,0,157,7526,911,7357,920,169,133,8007,874,4799,579,1348,412,1271,398,77,99,3451,555,9017,697,610,294,610,294,0,157,8407,689,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,54886,2400,30710,1703,2328,768,663,422,0,200,663,422,182,149,481,387,1665,839,3009,632,2188,716,0,200,2188,716,1690,691,498,343,821,408,18284,1374,13147,1448,97,170,13050,1449,10929,1616,2121,1041,5137,1275,4447,754,2528,552,0,200,2528,552,1903,494,625,288,1919,794,659,368,188,249,188,249,0,200,471,281,1983,465,215,267,215,267,0,200,1768,516,24176,1405,2364,879,846,713,0,200,846,713,494,479,352,539,1518,570,2856,888,1655,785,0,200,1655,785,1477,724,178,265,1201,524,13105,973,10431,1209,0,200,10431,1209,9653,1268,778,435,2674,999,2919,523,1062,479,0,200,1062,479,938,460,124,157,1857,563,1279,340,443,419,179,209,264,355,836,377,1653,390,61,75,61,75,0,200,1592,396,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1079907,7668,510417,5444,48093,2555,14480,2267,0,172,14480,2267,8252,1684,6228,1626,33613,2110,65089,2128,39921,2384,0,172,39921,2384,26965,2681,12956,2041,25168,2581,273103,4032,188341,5349,221,267,188120,5365,157656,5582,30464,3563,84762,4299,69373,1732,38684,2170,0,172,38684,2170,34752,2267,3932,984,30689,2275,19440,1544,5548,1120,5089,1039,459,294,13892,1432,35319,1646,4036,870,3650,860,386,243,31283,1724,569490,4328,43944,2454,18089,2139,0,172,18089,2139,11530,1858,6559,1282,25855,2395,65438,2290,46981,2707,0,172,46981,2707,35466,2984,11515,1852,18457,2823,288008,2985,225763,4475,146,187,225617,4515,192986,5300,32631,2985,62245,3687,83363,1270,45548,1935,0,172,45548,1935,41156,1954,4392,983,37815,1859,26934,1829,6592,1284,6228,1269,364,284,20342,1399,61803,1627,4450,1038,4342,1032,108,132,57353,1783,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,50228,3547,24730,2220,2336,696,527,487,0,210,527,487,201,148,326,429,1809,693,3306,1151,1812,642,0,210,1812,642,1755,648,57,88,1494,939,14146,1373,12063,1398,90,129,11973,1376,10578,1380,1395,545,2083,679,3078,418,1722,527,0,210,1722,527,1626,514,96,121,1356,516,940,413,842,423,717,436,125,156,98,101,924,607,0,210,0,210,0,210,924,607,25498,1845,2632,652,1160,222,0,210,1160,222,935,302,225,190,1472,683,3409,808,2826,772,0,210,2826,772,2369,781,457,375,583,488,14117,1237,11002,1451,0,210,11002,1451,9264,1401,1738,807,3115,982,2908,356,1453,423,0,210,1453,423,1400,427,53,85,1455,489,572,332,0,210,0,210,0,210,572,332,1860,381,181,195,158,184,23,39,1679,361,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
