GEO_ID,B24010F_001E,B24010F_001M,B24010F_002E,B24010F_002M,B24010F_003E,B24010F_003M,B24010F_004E,B24010F_004M,B24010F_005E,B24010F_005M,B24010F_006E,B24010F_006M,B24010F_007E,B24010F_007M,B24010F_008E,B24010F_008M,B24010F_009E,B24010F_009M,B24010F_010E,B24010F_010M,B24010F_011E,B24010F_011M,B24010F_012E,B24010F_012M,B24010F_013E,B24010F_013M,B24010F_014E,B24010F_014M,B24010F_015E,B24010F_015M,B24010F_016E,B24010F_016M,B24010F_017E,B24010F_017M,B24010F_018E,B24010F_018M,B24010F_019E,B24010F_019M,B24010F_020E,B24010F_020M,B24010F_021E,B24010F_021M,B24010F_022E,B24010F_022M,B24010F_023E,B24010F_023M,B24010F_024E,B24010F_024M,B24010F_025E,B24010F_025M,B24010F_026E,B24010F_026M,B24010F_027E,B24010F_027M,B24010F_028E,B24010F_028M,B24010F_029E,B24010F_029M,B24010F_030E,B24010F_030M,B24010F_031E,B24010F_031M,B24010F_032E,B24010F_032M,B24010F_033E,B24010F_033M,B24010F_034E,B24010F_034M,B24010F_035E,B24010F_035M,B24010F_036E,B24010F_036M,B24010F_037E,B24010F_037M,B24010F_038E,B24010F_038M,B24010F_039E,B24010F_039M,B24010F_040E,B24010F_040M,B24010F_041E,B24010F_041M,B24010F_042E,B24010F_042M,B24010F_043E,B24010F_043M,B24010F_044E,B24010F_044M,B24010F_045E,B24010F_045M,B24010F_046E,B24010F_046M,B24010F_047E,B24010F_047M,B24010F_048E,B24010F_048M,B24010F_049E,B24010F_049M,B24010F_050E,B24010F_050M,B24010F_051E,B24010F_051M,B24010F_052E,B24010F_052M,B24010F_053E,B24010F_053M,B24010F_054E,B24010F_054M,B24010F_055E,B24010F_055M,B24010F_056E,B24010F_056M,B24010F_057E,B24010F_057M,B24010F_058E,B24010F_058M,B24010F_059E,B24010F_059M,B24010F_060E,B24010F_060M,B24010F_061E,B24010F_061M,B24010F_062E,B24010F_062M,B24010F_063E,B24010F_063M,B24010F_064E,B24010F_064M,B24010F_065E,B24010F_065M,B24010F_066E,B24010F_066M,B24010F_067E,B24010F_067M,B24010F_068E,B24010F_068M,B24010F_069E,B24010F_069M,B24010F_070E,B24010F_070M,B24010F_071E,B24010F_071M,B24010F_072E,B24010F_072M,B24010F_073E,B24010F_073M,NAME,B24010F_001EA,B24010F_001MA,B24010F_002MA,B24010F_002EA,B24010F_003EA,B24010F_003MA,B24010F_004EA,B24010F_004MA,B24010F_005MA,B24010F_005EA,B24010F_006EA,B24010F_006MA,B24010F_007MA,B24010F_007EA,B24010F_008MA,B24010F_008EA,B24010F_009MA,B24010F_009EA,B24010F_010EA,B24010F_010MA,B24010F_011EA,B24010F_011MA,B24010F_012MA,B24010F_012EA,B24010F_013MA,B24010F_013EA,B24010F_014MA,B24010F_014EA,B24010F_015EA,B24010F_015MA,B24010F_016EA,B24010F_016MA,B24010F_017MA,B24010F_017EA,B24010F_018MA,B24010F_018EA,B24010F_019MA,B24010F_019EA,B24010F_020EA,B24010F_020MA,B24010F_021MA,B24010F_021EA,B24010F_022EA,B24010F_022MA,B24010F_023EA,B24010F_023MA,B24010F_024EA,B24010F_024MA,B24010F_025MA,B24010F_025EA,B24010F_026MA,B24010F_026EA,B24010F_027EA,B24010F_027MA,B24010F_028EA,B24010F_028MA,B24010F_029EA,B24010F_029MA,B24010F_030EA,B24010F_030MA,B24010F_031EA,B24010F_031MA,B24010F_032EA,B24010F_032MA,B24010F_033EA,B24010F_033MA,B24010F_034EA,B24010F_034MA,B24010F_035EA,B24010F_035MA,B24010F_036EA,B24010F_036MA,B24010F_037EA,B24010F_037MA,B24010F_038MA,B24010F_038EA,B24010F_039MA,B24010F_039EA,B24010F_040EA,B24010F_040MA,B24010F_041MA,B24010F_041EA,B24010F_042EA,B24010F_042MA,B24010F_043MA,B24010F_043EA,B24010F_044EA,B24010F_044MA,B24010F_045MA,B24010F_045EA,B24010F_046EA,B24010F_046MA,B24010F_047MA,B24010F_047EA,B24010F_048MA,B24010F_048EA,B24010F_049MA,B24010F_049EA,B24010F_050EA,B24010F_050MA,B24010F_051MA,B24010F_051EA,B24010F_052MA,B24010F_052EA,B24010F_053EA,B24010F_053MA,B24010F_054MA,B24010F_054EA,B24010F_055EA,B24010F_055MA,B24010F_056EA,B24010F_056MA,B24010F_057EA,B24010F_057MA,B24010F_058MA,B24010F_058EA,B24010F_059MA,B24010F_059EA,B24010F_060MA,B24010F_060EA,B24010F_061EA,B24010F_061MA,B24010F_062MA,B24010F_062EA,B24010F_063EA,B24010F_063MA,B24010F_064MA,B24010F_064EA,B24010F_065MA,B24010F_065EA,B24010F_066EA,B24010F_066MA,B24010F_067EA,B24010F_067MA,B24010F_068MA,B24010F_068EA,B24010F_069MA,B24010F_069EA,B24010F_070MA,B24010F_070EA,B24010F_071EA,B24010F_071MA,B24010F_072EA,B24010F_072MA,B24010F_073MA,B24010F_073EA,state
0400000US32,119949,8194,70115,5259,4941,1422,2375,1125,1989,987,386,349,506,401,185,241,206,196,115,190,1683,687,239,274,0,206,436,366,1008,502,377,350,186,242,191,249,24193,2999,193,242,1324,669,1141,644,183,173,10958,2146,10148,1780,1570,636,8165,1412,4292,1169,3873,1039,19903,2727,643,468,14608,2555,4652,1280,12913,2157,4006,1289,5066,1271,3841,1063,49834,4125,5557,1572,2988,1069,1805,804,1183,627,406,432,253,322,0,206,153,251,1385,690,249,250,87,102,964,598,85,108,778,538,93,110,685,545,24310,2662,1544,793,357,370,147,238,210,279,7949,1618,10983,1746,3477,942,14926,2277,6677,1582,8249,1652,1114,715,164,268,99,116,851,633,3927,1407,2004,888,485,334,1438,761,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,285714,14469,164646,8873,17884,2647,8840,1932,6707,1718,2133,723,3448,1010,1770,835,1273,674,405,354,3697,1072,716,409,259,209,1908,808,814,432,1899,901,1197,761,702,488,41663,4310,720,487,3863,1503,2722,1289,1141,746,16922,2948,19031,2897,1127,564,22238,3074,11436,2338,10802,2043,37660,3689,1633,570,26014,3364,10013,2092,45201,4614,15419,2540,13457,2376,16325,3324,121068,7915,23721,3037,8244,1959,5132,1573,3112,881,1344,622,471,341,334,283,539,413,9456,1629,1874,654,897,538,6056,1167,629,541,4677,1265,2396,939,2281,938,39662,3704,6460,1519,1869,838,1484,702,385,444,10270,2229,13611,2188,7452,1457,35041,3473,15403,2524,19638,2422,1398,796,996,744,263,256,139,177,21246,3109,12210,2440,1279,589,7757,1602,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,77600,6861,43286,4116,8479,1694,4316,1378,3612,1208,704,475,1840,750,385,312,1096,587,359,350,1857,740,537,448,87,118,1022,542,211,213,466,325,206,215,260,253,9077,1982,253,226,1598,740,628,397,970,536,3358,1195,2526,750,1342,753,5143,1127,3534,1042,1609,646,13571,1976,1765,771,8240,1801,3566,993,7016,1413,3445,1005,2172,850,1399,732,34314,3996,9518,1697,4167,1099,2673,861,1494,677,577,332,353,261,126,141,98,124,2836,783,580,362,0,195,2117,776,139,134,1938,882,1516,789,422,351,11328,2101,2183,847,187,140,129,101,58,97,4028,1407,1944,697,2986,946,11608,2440,4226,1373,7382,1547,59,55,17,29,32,46,10,16,1801,713,769,503,607,462,425,362,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,722320,16721,400790,11514,54537,3891,24381,2966,18933,2633,5448,1541,7053,1331,4173,1019,2293,792,587,517,18213,2567,5128,1657,936,510,6530,1456,5619,1552,4890,1081,2442,947,2448,784,126632,8182,3946,1277,11278,1753,7765,1662,3513,944,55887,5164,45759,5119,9762,2143,62150,4798,30999,3298,31151,3231,81148,6123,1656,1066,58010,4687,21482,3484,76323,5323,23432,2585,35972,3638,16919,2709,321530,9764,66666,5451,21920,3136,12281,2239,9639,1829,2773,938,1457,829,442,341,874,370,31212,3393,6271,1175,1418,510,19977,3043,3546,1185,10761,1847,5130,1024,5631,1384,133236,5204,34101,3010,4246,1162,2632,929,1614,692,21548,3142,38775,3348,34566,3489,93938,6261,40521,4093,53417,4471,1890,733,171,221,1021,595,698,523,25800,2517,15920,2096,4810,1392,5070,1347,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,134878,8443,87668,6636,5688,1511,3360,1170,2605,1035,755,573,1155,476,673,398,450,347,32,56,966,710,87,116,43,75,364,225,472,695,207,215,207,215,0,201,23028,4241,93,153,348,232,169,154,179,182,10151,3220,12038,2764,398,331,5259,1303,3078,1063,2181,744,33683,3856,4958,1374,25096,3535,3629,1097,20010,3088,10797,2174,2946,1263,6267,1706,47210,3884,6400,1527,2012,805,1488,728,524,396,551,348,390,318,0,201,161,148,3166,1202,554,520,176,188,1522,590,914,666,671,347,534,299,137,180,17418,2340,1149,633,19,28,8,14,11,24,8282,1833,7010,1638,958,521,10036,2234,3611,1150,6425,1954,1784,934,1544,954,133,182,107,178,11572,1882,8578,1728,31,53,2963,1037,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,42346,4056,24378,3002,3772,1086,1538,711,1169,695,369,244,802,552,498,453,304,353,0,190,1185,579,427,375,200,289,420,349,138,123,247,198,127,158,120,118,6372,1768,0,190,538,386,138,151,400,349,3581,1241,1911,1050,342,396,2600,917,995,498,1605,797,6279,1673,2451,1259,2884,936,944,432,5355,1148,2229,606,857,462,2269,796,17968,2347,3675,1081,1470,687,603,487,867,471,171,154,132,134,0,190,39,76,1133,485,136,131,17,32,767,421,213,233,901,479,531,411,370,230,5897,1358,1143,433,163,219,163,219,0,190,2263,908,1674,950,654,328,4673,1028,1856,632,2817,767,432,424,432,424,0,190,0,190,3291,968,2058,671,84,143,1149,711,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,48226,3309,31296,2476,3022,735,1737,570,1478,531,259,177,665,377,314,297,351,247,0,157,598,268,149,147,0,157,383,247,66,78,22,37,22,37,0,157,5969,1096,190,198,132,122,42,71,90,100,3196,914,2282,703,169,167,1912,625,1288,482,624,349,12320,1540,908,310,9450,1412,1962,717,8073,1491,4757,1139,1495,737,1821,594,16930,1700,2878,795,825,398,706,388,119,119,207,163,111,111,65,105,31,52,1503,629,85,118,113,136,1158,617,147,178,343,214,247,208,96,94,7162,1179,831,457,0,157,0,157,0,157,2395,754,3052,706,884,354,4183,890,2165,678,2018,635,637,403,139,98,252,208,246,328,2070,591,1503,481,0,157,567,355,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,54252,4741,30998,3314,4753,1173,2063,747,1456,625,607,430,912,539,578,458,190,188,144,198,1467,631,68,94,102,126,380,252,917,633,311,274,180,246,131,172,7910,1980,957,769,499,413,499,413,0,200,2487,1024,3597,1256,370,388,3039,943,1777,715,1262,623,7906,1683,2769,1022,3321,1123,1816,888,7390,1794,4498,1520,1445,804,1447,639,23254,2749,3423,1026,1077,538,917,523,160,155,524,333,251,285,77,128,196,242,1737,751,468,365,0,200,874,452,395,338,85,97,0,200,85,97,9383,2206,1010,586,0,200,0,200,0,200,4669,1700,2283,969,1421,825,5769,1383,2617,937,3152,1061,1601,788,1360,722,241,337,0,200,3078,989,1929,608,190,277,959,662,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,95616,6259,52493,3929,6781,1656,2095,803,1600,713,495,320,2437,1018,945,491,756,488,736,708,2121,954,942,581,90,106,236,190,853,669,128,145,88,124,40,70,10786,2052,388,271,1145,643,745,570,400,283,5349,1438,3304,1234,600,422,8278,1698,4371,1406,3907,1101,9348,2239,776,494,6103,1731,2469,951,17300,2488,7352,1834,2945,1010,7003,1509,43123,3770,7164,1617,1376,579,779,395,597,400,362,300,80,99,282,284,0,172,2969,1035,658,401,331,298,1526,828,454,298,2457,1137,905,576,1552,961,12123,2035,2252,774,417,379,74,87,343,368,2912,1046,4743,1380,1799,594,14069,2152,5231,1270,8838,1649,660,406,312,294,261,293,87,146,9107,1715,5371,1244,791,743,2945,960,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,742951,22007,454170,15848,59977,4587,30836,3917,23138,3337,7698,1809,13372,2262,5699,1483,6660,1568,1013,592,11118,2216,1384,688,274,243,5026,1268,4434,1496,4651,1205,2797,1049,1854,750,87430,6134,3370,1110,7295,1697,4076,1112,3219,1119,33508,4452,38527,3810,4730,1720,58742,4422,31785,3747,26957,2662,150804,8796,6976,1387,112773,7832,31055,3450,97217,6341,46271,3554,24971,3093,25975,3439,288781,10619,57612,4482,22298,2514,13546,1756,8752,1906,3756,1232,1622,718,1118,853,1016,551,20842,2577,2442,811,1345,806,14872,2191,2183,771,10716,1779,6025,1439,4691,1004,110618,7139,15152,2004,1280,557,885,401,395,386,36373,3983,40777,4170,17036,2210,92162,5753,37010,3772,55152,4425,1994,764,914,676,836,403,244,222,26395,2485,17768,2295,3066,964,5561,1080,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,60895,5366,36306,3193,3424,1207,1301,529,866,410,435,366,564,339,347,298,99,122,118,137,1121,951,377,421,0,185,279,256,465,658,438,322,279,190,159,254,8097,2204,276,222,218,216,0,185,218,216,3434,1508,3922,1588,247,281,5170,1419,2788,1255,2382,861,11720,1798,802,455,8478,1660,2440,949,7895,1829,4395,1173,1560,691,1940,1271,24589,3237,4290,1286,1916,786,993,655,923,625,138,216,138,216,0,185,0,185,1810,920,240,199,111,219,1147,673,312,369,426,282,197,187,229,219,9873,2039,1050,539,202,233,202,233,0,185,4987,1356,2516,939,1118,652,6506,1495,2597,890,3909,1191,166,176,60,82,0,185,106,158,3754,1113,2827,978,113,146,814,508,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
