GEO_ID,B17001F_001E,B17001F_001M,B17001F_002E,B17001F_002M,B17001F_003E,B17001F_003M,B17001F_004E,B17001F_004M,B17001F_005E,B17001F_005M,B17001F_006E,B17001F_006M,B17001F_007E,B17001F_007M,B17001F_008E,B17001F_008M,B17001F_009E,B17001F_009M,B17001F_010E,B17001F_010M,B17001F_011E,B17001F_011M,B17001F_012E,B17001F_012M,B17001F_013E,B17001F_013M,B17001F_014E,B17001F_014M,B17001F_015E,B17001F_015M,B17001F_016E,B17001F_016M,B17001F_017E,B17001F_017M,B17001F_018E,B17001F_018M,B17001F_019E,B17001F_019M,B17001F_020E,B17001F_020M,B17001F_021E,B17001F_021M,B17001F_022E,B17001F_022M,B17001F_023E,B17001F_023M,B17001F_024E,B17001F_024M,B17001F_025E,B17001F_025M,B17001F_026E,B17001F_026M,B17001F_027E,B17001F_027M,B17001F_028E,B17001F_028M,B17001F_029E,B17001F_029M,B17001F_030E,B17001F_030M,B17001F_031E,B17001F_031M,B17001F_032E,B17001F_032M,B17001F_033E,B17001F_033M,B17001F_034E,B17001F_034M,B17001F_035E,B17001F_035M,B17001F_036E,B17001F_036M,B17001F_037E,B17001F_037M,B17001F_038E,B17001F_038M,B17001F_039E,B17001F_039M,B17001F_040E,B17001F_040M,B17001F_041E,B17001F_041M,B17001F_042E,B17001F_042M,B17001F_043E,B17001F_043M,B17001F_044E,B17001F_044M,B17001F_045E,B17001F_045M,B17001F_046E,B17001F_046M,B17001F_047E,B17001F_047M,B17001F_048E,B17001F_048M,B17001F_049E,B17001F_049M,B17001F_050E,B17001F_050M,B17001F_051E,B17001F_051M,B17001F_052E,B17001F_052M,B17001F_053E,B17001F_053M,B17001F_054E,B17001F_054M,B17001F_055E,B17001F_055M,B17001F_056E,B17001F_056M,B17001F_057E,B17001F_057M,B17001F_058E,B17001F_058M,B17001F_059E,B17001F_059M,NAME,B17001F_001EA,B17001F_001MA,B17001F_002MA,B17001F_002EA,B17001F_003MA,B17001F_003EA,B17001F_004MA,B17001F_004EA,B17001F_005EA,B17001F_005MA,B17001F_006EA,B17001F_006MA,B17001F_007MA,B17001F_007EA,B17001F_008EA,B17001F_008MA,B17001F_009EA,B17001F_009MA,B17001F_010MA,B17001F_010EA,B17001F_011EA,B17001F_011MA,B17001F_012EA,B17001F_012MA,B17001F_013MA,B17001F_013EA,B17001F_014MA,B17001F_014EA,B17001F_015EA,B17001F_015MA,B17001F_016EA,B17001F_016MA,B17001F_017EA,B17001F_017MA,B17001F_018MA,B17001F_018EA,B17001F_019MA,B17001F_019EA,B17001F_020MA,B17001F_020EA,B17001F_021EA,B17001F_021MA,B17001F_022EA,B17001F_022MA,B17001F_023EA,B17001F_023MA,B17001F_024EA,B17001F_024MA,B17001F_025EA,B17001F_025MA,B17001F_026EA,B17001F_026MA,B17001F_027EA,B17001F_027MA,B17001F_028EA,B17001F_028MA,B17001F_029EA,B17001F_029MA,B17001F_030MA,B17001F_030EA,B17001F_031EA,B17001F_031MA,B17001F_032EA,B17001F_032MA,B17001F_033EA,B17001F_033MA,B17001F_034EA,B17001F_034MA,B17001F_035MA,B17001F_035EA,B17001F_036EA,B17001F_036MA,B17001F_037EA,B17001F_037MA,B17001F_038EA,B17001F_038MA,B17001F_039MA,B17001F_039EA,B17001F_040MA,B17001F_040EA,B17001F_041EA,B17001F_041MA,B17001F_042EA,B17001F_042MA,B17001F_043MA,B17001F_043EA,B17001F_044MA,B17001F_044EA,B17001F_045MA,B17001F_045EA,B17001F_046MA,B17001F_046EA,B17001F_047EA,B17001F_047MA,B17001F_048MA,B17001F_048EA,B17001F_049MA,B17001F_049EA,B17001F_050MA,B17001F_050EA,B17001F_051MA,B17001F_051EA,B17001F_052MA,B17001F_052EA,B17001F_053EA,B17001F_053MA,B17001F_054MA,B17001F_054EA,B17001F_055MA,B17001F_055EA,B17001F_056EA,B17001F_056MA,B17001F_057MA,B17001F_057EA,B17001F_058EA,B17001F_058MA,B17001F_059EA,B17001F_059MA,state
0400000US36,1643063,31718,491157,23116,218876,11524,25668,3113,5086,1263,34411,3739,13317,2039,6409,1475,9853,1681,31964,3449,28143,3096,22051,2814,17595,2481,12814,2348,7873,1530,3692,880,272281,13537,23218,2528,4522,1135,29007,2973,12745,2001,4547,1193,9805,1556,33037,3337,42596,4046,40573,3444,31608,3505,19536,2811,12985,1930,8102,1831,1151906,28190,594121,15546,42997,3884,8445,1593,46700,4453,23145,2591,7369,1352,16834,1985,75228,4789,126285,6405,96338,4781,77423,3709,43154,3623,20626,2283,9577,1693,557785,17404,43336,4541,8431,1908,41183,3885,21094,2402,7000,1137,14819,2177,68610,4472,97073,5263,88494,4759,77499,4655,49708,3443,25531,2322,15007,2121,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,314143,15526,107565,10316,50133,5158,7615,1478,1651,691,10470,2235,3164,1104,577,319,2378,912,6601,1768,7870,1878,6481,1648,2202,732,472,295,165,163,487,405,57432,6679,7309,1815,1682,768,11908,2430,3975,1177,1124,620,2087,939,5666,1201,11715,1935,8519,1643,2552,940,263,187,156,154,476,377,206578,12907,116432,8433,10492,1876,2021,886,12661,2486,4820,1415,2446,1055,2886,952,15478,2223,24565,3339,22936,2918,11585,1986,5280,1327,845,425,417,342,90146,6403,9494,1422,2684,1064,11692,1784,5081,1421,2312,958,3174,1113,10417,1806,13216,2122,17638,2446,9343,1619,3538,1059,1080,453,477,327,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,90762,6918,23921,4136,10745,2152,1428,638,421,252,1919,669,498,507,416,393,468,405,1747,628,1818,773,989,578,502,315,438,294,0,190,101,123,13176,2473,1455,644,706,561,1313,567,544,510,79,135,755,445,2218,768,2519,806,1644,627,836,451,643,424,139,128,325,458,66841,5550,36870,3677,2899,1049,709,408,4417,1270,1675,667,174,169,745,453,3437,865,7490,1594,6128,1276,4176,982,3699,895,900,441,421,242,29971,2983,2089,721,326,205,3324,923,1235,398,640,365,714,466,4350,1077,4369,1118,5278,1167,4310,886,2005,617,1065,421,266,203,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,101055,6513,26629,4738,11929,2245,1354,470,576,361,1584,580,755,414,466,251,640,341,1907,606,2604,860,1040,442,759,325,193,110,51,64,0,157,14700,2892,2184,782,636,354,2098,780,1070,386,466,204,517,305,1116,428,2341,884,2583,722,615,275,665,370,232,282,177,137,74426,5562,42812,3804,2717,750,747,427,4665,822,1798,599,1083,447,1428,525,6003,1180,8127,1333,6842,1192,5049,954,3126,618,783,322,444,199,31614,2624,3326,730,446,214,3583,652,1299,449,827,353,917,339,3740,817,5004,1024,5893,1026,3726,799,1762,465,582,323,509,216,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,109515,9351,32165,5574,14969,2644,2580,1105,72,92,1630,1169,1850,817,428,450,763,581,2336,832,1508,764,1942,765,1291,635,354,258,129,206,86,148,17196,3690,1055,729,169,158,3803,1404,945,599,586,461,354,329,1684,775,3310,1255,2993,1146,1386,692,653,521,204,295,54,82,77350,8606,45081,5126,3110,1147,253,236,5197,1639,2661,861,783,493,1522,673,5401,1262,8395,1916,8167,1572,5621,1163,2697,754,746,367,528,481,32269,4493,1640,963,454,303,3765,1230,1163,531,438,342,1387,663,4797,1761,3764,1007,6194,1578,4850,1242,2638,753,911,485,268,197,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,255404,15300,97935,10132,46811,5092,8132,1871,1858,711,6399,1454,3202,1030,1082,434,2211,770,5807,1262,4846,1270,5359,1626,3239,1151,3155,913,1168,696,353,331,51124,6313,5561,1572,1913,787,4299,1267,3267,1050,1048,609,2397,749,6896,1476,9169,1717,7230,1630,4551,1124,3044,957,1022,483,727,451,157469,11313,86631,6762,6791,1790,1770,749,8913,1910,4095,1413,1073,440,2529,809,13987,1913,15487,2040,13918,2190,9713,1465,5099,1144,2303,593,953,555,70838,6198,6116,1347,1603,664,6616,1761,3002,894,907,409,2151,647,9178,2081,11967,1752,13535,1906,8977,1303,4369,970,1267,465,1150,524,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,71721,7077,24656,4838,11928,2527,2232,845,47,80,2692,894,1038,613,257,303,647,443,559,372,1101,680,1565,874,867,465,297,340,312,434,314,268,12728,2793,903,688,556,387,1512,746,933,641,186,214,388,334,1159,509,2667,954,1755,701,1271,726,848,557,318,308,232,225,47065,6707,26207,4099,1038,774,283,345,2027,1022,1038,687,74,131,788,512,3310,1191,6726,1459,5033,1408,3011,854,2019,737,754,488,106,156,20858,3583,1466,832,0,210,1191,693,697,523,379,391,756,388,2939,834,4268,1152,2248,813,3402,941,1604,683,1252,539,656,284,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,69323,6946,21031,5340,9075,2533,1633,713,405,392,721,442,298,274,135,208,87,117,1636,970,1440,797,987,621,1207,722,232,239,172,262,122,203,11956,3356,1616,741,219,290,1715,788,715,454,32,52,616,385,2325,1031,2812,1149,1022,561,530,403,354,312,0,204,0,204,48292,5735,27784,3223,2263,936,434,266,2139,989,1040,499,379,280,348,165,3358,1259,7112,1254,4666,1251,3431,1179,2011,663,603,394,0,204,20508,3074,2411,835,413,367,2595,890,539,359,338,298,442,385,2442,1025,5106,1304,1478,712,3541,935,843,529,266,256,94,134,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,91201,8855,29379,6096,12994,2940,2725,1137,1215,670,1389,661,177,150,99,114,558,450,1738,963,2734,1028,1450,657,554,373,237,231,118,170,0,203,16385,3631,3240,1205,678,412,2511,1003,1200,602,110,198,383,415,1522,839,4342,928,1222,583,421,331,333,279,333,355,90,145,61822,7952,35963,4884,2516,915,227,264,2847,1010,2104,798,558,405,639,322,4217,1257,10375,2539,7601,1697,3194,821,1093,455,504,295,88,123,25859,4096,2202,913,297,277,3480,1218,1574,902,529,442,459,344,3443,965,4845,1202,5038,1236,2217,633,1270,572,505,284,0,203,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1563010,40636,396819,23971,177505,10633,24768,3386,4862,1270,28322,3310,12193,1703,3048,1114,7064,1574,22016,3383,22386,2809,21729,3026,14572,2434,9063,1358,4916,1432,2566,898,219314,15292,23798,3441,5232,1272,28001,3714,15483,2919,5048,1498,9375,1624,24827,3090,35298,3202,34426,3303,17995,2815,10960,1833,5146,1032,3725,884,1166191,34834,621944,19882,43798,4094,8218,1605,49012,4407,25144,2794,8389,1410,17767,2154,80280,5436,122570,7608,99199,5740,89420,5238,47750,3700,20284,2530,10113,1632,544247,18550,42642,4490,9572,1849,50756,4696,25536,2707,10146,1711,15127,2011,60867,4918,83503,4811,86274,4966,75258,4888,48688,3656,23527,2814,12351,1645,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,136186,11100,37768,7414,17694,4171,2577,1278,892,632,3081,1208,1446,738,351,313,682,492,1464,720,3110,1231,2331,798,1045,733,235,272,413,362,67,117,20074,3994,2941,1025,285,245,3949,1493,1235,690,358,361,1106,584,2188,803,3213,1084,2654,1010,1264,677,399,415,293,306,189,165,98418,10340,53195,5893,3761,1131,1004,578,5658,1347,4160,1308,802,487,1346,563,7074,1698,9554,1572,10066,1669,5093,1027,3644,1089,686,430,347,263,45223,5379,4920,1389,1120,637,5693,1471,2699,767,702,457,1461,657,5357,1262,7272,1538,7378,1262,5278,1129,2225,859,999,569,119,141,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,157495,10929,29019,6172,14199,3680,1997,1000,501,381,1783,850,1201,587,215,200,675,485,1225,599,2498,1131,2584,1069,1180,770,144,153,196,305,0,198,14820,2955,1206,617,292,408,2394,1149,972,703,26,46,427,305,1990,714,3161,1029,3287,1122,729,428,78,161,159,145,99,136,128476,10855,69306,6395,4436,1260,1396,761,6575,1396,3287,973,916,545,1401,757,8634,1952,16570,2030,13764,2469,6806,1481,4097,1098,1249,477,175,189,59170,5795,5486,1532,954,505,6057,1544,2754,1000,592,399,2275,839,5315,1096,11567,1957,10704,1625,7088,1234,3702,992,2354,804,322,265,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,251012,14134,71425,8576,35168,4563,4094,1132,806,506,5930,1623,2512,932,702,571,1948,1044,4363,1274,3841,1196,6036,1212,2871,959,892,483,653,467,520,359,36257,5137,3471,1172,968,675,4422,1321,3096,942,1200,747,785,439,5750,1487,6267,1503,5933,1416,1851,774,1207,604,630,330,677,465,179587,12383,96565,7041,7924,1594,1122,522,9319,1785,5295,1525,2293,804,2845,908,14841,2015,18939,2456,16895,2186,9906,1694,5376,1124,1413,504,397,268,83022,6596,7124,1668,1782,770,9929,1899,4585,1275,1435,608,3188,850,10411,1696,13810,1971,13327,1882,9633,1616,5239,1177,1270,541,1289,474,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,95226,8247,27819,5132,13143,2738,1532,724,292,199,2190,697,1537,658,321,293,357,276,1400,623,2052,653,1801,717,799,452,450,322,138,177,274,203,14676,2947,1622,718,677,664,2634,890,546,305,333,260,805,406,1319,542,2773,942,2450,822,330,264,485,314,625,512,77,88,67407,6657,39227,4272,3552,1165,326,213,2775,802,2400,926,324,275,1942,765,4104,1054,7555,1377,8041,1597,4511,1091,2151,622,1410,607,136,135,28180,3074,2593,872,608,412,3629,982,1456,614,427,280,584,344,3580,933,4960,1248,5373,1343,2858,820,1214,367,649,343,249,220,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,382000,14706,192282,11310,90270,6445,7614,1621,1196,592,10802,1770,6691,1559,2056,1050,3017,827,14333,2154,9887,1592,10816,2002,7382,1504,8201,1493,5461,1320,2814,796,102012,6402,6031,1276,924,472,10061,1867,6469,1542,1963,837,4126,1063,12743,2200,14597,1788,14498,1927,10561,1708,9724,1487,5521,1230,4794,1102,189718,10479,94118,5827,2799,981,1070,622,6296,1530,2936,858,935,509,2040,826,10547,1731,13654,2080,15516,2184,13819,1834,13710,1876,8001,1376,2795,732,95600,6222,3820,1115,790,544,6501,1399,2845,865,1046,545,2802,954,9736,1982,12091,1703,13914,1724,14790,2110,12724,1649,9378,1272,5163,1237,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
