GEO_ID,B17001B_001E,B17001B_001M,B17001B_002E,B17001B_002M,B17001B_003E,B17001B_003M,B17001B_004E,B17001B_004M,B17001B_005E,B17001B_005M,B17001B_006E,B17001B_006M,B17001B_007E,B17001B_007M,B17001B_008E,B17001B_008M,B17001B_009E,B17001B_009M,B17001B_010E,B17001B_010M,B17001B_011E,B17001B_011M,B17001B_012E,B17001B_012M,B17001B_013E,B17001B_013M,B17001B_014E,B17001B_014M,B17001B_015E,B17001B_015M,B17001B_016E,B17001B_016M,B17001B_017E,B17001B_017M,B17001B_018E,B17001B_018M,B17001B_019E,B17001B_019M,B17001B_020E,B17001B_020M,B17001B_021E,B17001B_021M,B17001B_022E,B17001B_022M,B17001B_023E,B17001B_023M,B17001B_024E,B17001B_024M,B17001B_025E,B17001B_025M,B17001B_026E,B17001B_026M,B17001B_027E,B17001B_027M,B17001B_028E,B17001B_028M,B17001B_029E,B17001B_029M,B17001B_030E,B17001B_030M,B17001B_031E,B17001B_031M,B17001B_032E,B17001B_032M,B17001B_033E,B17001B_033M,B17001B_034E,B17001B_034M,B17001B_035E,B17001B_035M,B17001B_036E,B17001B_036M,B17001B_037E,B17001B_037M,B17001B_038E,B17001B_038M,B17001B_039E,B17001B_039M,B17001B_040E,B17001B_040M,B17001B_041E,B17001B_041M,B17001B_042E,B17001B_042M,B17001B_043E,B17001B_043M,B17001B_044E,B17001B_044M,B17001B_045E,B17001B_045M,B17001B_046E,B17001B_046M,B17001B_047E,B17001B_047M,B17001B_048E,B17001B_048M,B17001B_049E,B17001B_049M,B17001B_050E,B17001B_050M,B17001B_051E,B17001B_051M,B17001B_052E,B17001B_052M,B17001B_053E,B17001B_053M,B17001B_054E,B17001B_054M,B17001B_055E,B17001B_055M,B17001B_056E,B17001B_056M,B17001B_057E,B17001B_057M,B17001B_058E,B17001B_058M,B17001B_059E,B17001B_059M,NAME,B17001B_001MA,B17001B_001EA,B17001B_002EA,B17001B_002MA,B17001B_003EA,B17001B_003MA,B17001B_004EA,B17001B_004MA,B17001B_005MA,B17001B_005EA,B17001B_006MA,B17001B_006EA,B17001B_007MA,B17001B_007EA,B17001B_008EA,B17001B_008MA,B17001B_009EA,B17001B_009MA,B17001B_010MA,B17001B_010EA,B17001B_011MA,B17001B_011EA,B17001B_012MA,B17001B_012EA,B17001B_013MA,B17001B_013EA,B17001B_014MA,B17001B_014EA,B17001B_015MA,B17001B_015EA,B17001B_016EA,B17001B_016MA,B17001B_017EA,B17001B_017MA,B17001B_018MA,B17001B_018EA,B17001B_019MA,B17001B_019EA,B17001B_020EA,B17001B_020MA,B17001B_021EA,B17001B_021MA,B17001B_022EA,B17001B_022MA,B17001B_023MA,B17001B_023EA,B17001B_024MA,B17001B_024EA,B17001B_025MA,B17001B_025EA,B17001B_026EA,B17001B_026MA,B17001B_027EA,B17001B_027MA,B17001B_028EA,B17001B_028MA,B17001B_029MA,B17001B_029EA,B17001B_030EA,B17001B_030MA,B17001B_031MA,B17001B_031EA,B17001B_032MA,B17001B_032EA,B17001B_033EA,B17001B_033MA,B17001B_034MA,B17001B_034EA,B17001B_035MA,B17001B_035EA,B17001B_036EA,B17001B_036MA,B17001B_037EA,B17001B_037MA,B17001B_038EA,B17001B_038MA,B17001B_039EA,B17001B_039MA,B17001B_040MA,B17001B_040EA,B17001B_041MA,B17001B_041EA,B17001B_042EA,B17001B_042MA,B17001B_043MA,B17001B_043EA,B17001B_044EA,B17001B_044MA,B17001B_045MA,B17001B_045EA,B17001B_046EA,B17001B_046MA,B17001B_047MA,B17001B_047EA,B17001B_048MA,B17001B_048EA,B17001B_049EA,B17001B_049MA,B17001B_050EA,B17001B_050MA,B17001B_051EA,B17001B_051MA,B17001B_052EA,B17001B_052MA,B17001B_053EA,B17001B_053MA,B17001B_054EA,B17001B_054MA,B17001B_055MA,B17001B_055EA,B17001B_056EA,B17001B_056MA,B17001B_057MA,B17001B_057EA,B17001B_058MA,B17001B_058EA,B17001B_059EA,B17001B_059MA,state
0400000US35,39307,2654,9738,2151,5150,1252,915,494,120,141,406,279,277,216,44,73,154,143,1021,606,344,285,505,454,498,391,843,462,23,47,0,195,4588,1374,738,541,213,166,501,323,167,166,201,164,187,206,805,565,714,374,384,301,404,320,104,121,35,58,135,162,29569,2747,16277,1565,755,440,0,195,643,313,784,386,0,195,498,261,2754,763,1482,724,2443,908,2957,861,1901,556,1450,515,610,294,13292,2078,276,266,189,139,1149,571,914,637,335,319,423,329,1801,1127,1458,622,1641,506,2375,825,1504,413,632,239,595,227,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2968032,17236,721366,19923,309957,11010,34825,3250,7730,2158,41718,3458,20158,2257,5842,1342,11396,1788,41908,3892,31409,3198,31694,2682,37417,3113,27611,2562,10018,1585,8231,1223,411409,12412,35462,2640,8854,1927,39952,3349,23974,3044,7385,1292,12999,1739,48369,3585,58457,3395,51234,3162,48881,2885,35165,2735,23710,2036,16967,1813,2246666,24691,1038829,12726,61261,3677,10880,1813,75794,4391,42520,3214,15404,1824,32337,2322,119652,4352,162316,4441,138407,3774,157337,4227,118141,2832,67392,2096,37388,1761,1207837,15442,61339,3826,11978,1716,72188,4101,41468,3822,13228,1609,28741,2178,120284,4485,173567,4944,163397,4025,194359,3587,160327,3402,96427,2982,70534,2464,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2037235,11456,571439,17516,249776,9455,29944,3390,8107,1810,35603,3259,16881,2024,5715,1408,11313,1611,34204,3459,26279,2827,20293,2777,24669,2216,23635,2040,8030,1278,5103,1221,321663,11444,27578,2733,6713,1612,31834,3660,15479,2248,6093,1368,11131,1697,41498,3162,48818,3667,36454,3578,35823,2811,31326,2328,14715,1557,14201,1383,1465796,19979,690336,10678,38956,2822,10262,1859,55414,4019,27931,2974,10337,1774,20321,2219,74570,4477,95754,3598,99407,4219,100591,2902,83437,2118,51118,2308,22238,1452,775460,13343,38310,2951,11538,2341,50203,3621,29137,2840,8438,1481,18271,1918,69426,4419,104241,3949,118874,4575,120370,3559,105956,2544,61733,2280,38963,1861,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1343725,10471,451107,17831,201008,9385,28017,2510,4536,1281,30490,3336,13732,2090,4837,1227,7595,1316,25114,2601,20070,2737,19592,2333,20831,1935,18662,1906,5194,970,2338,591,250099,10188,28789,2657,6100,1264,29760,2789,12745,1584,4682,1165,7700,1202,30016,3236,38874,3238,27392,3032,24104,2280,21992,2043,9056,1266,8889,1297,892618,17546,425455,9392,23235,2772,5636,1463,34389,3562,17102,2445,6542,1110,13782,1844,49494,2674,56116,3237,57901,3012,61917,2392,51337,1979,28370,1355,19634,940,467163,10667,21316,2253,4687,1349,28892,3065,18931,2380,6232,1041,12902,1859,44416,2966,60761,3630,62882,3329,72342,2737,64442,2797,40166,1696,29194,1559,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,260036,4455,77155,5686,33591,2969,5101,895,937,425,5484,1344,2163,649,928,492,1733,542,4260,956,3500,863,2162,666,3156,795,2529,550,1050,424,588,266,43564,3955,5644,1129,1410,613,4609,1027,2537,686,692,370,1749,672,5959,1422,7672,1126,4317,825,3858,950,2550,649,1227,406,1340,421,182881,6408,91099,3623,4883,1054,796,340,7171,1280,4623,1127,1235,461,2625,576,11460,1343,13024,1345,13790,1216,12202,1240,11586,714,5079,660,2625,467,91782,4217,3701,882,709,336,7159,1256,3435,777,1054,464,2421,676,10828,1504,12292,1260,13281,1116,13188,1224,12907,903,6664,672,4143,565,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,68540,3238,20993,4482,10364,2346,723,579,252,328,1480,677,385,467,0,200,660,390,2241,821,1005,633,951,541,1499,731,686,443,373,322,109,190,10629,2822,1418,672,243,397,1021,595,779,486,0,200,182,202,1961,740,1017,492,1407,660,1210,707,823,424,387,344,181,148,47547,3836,26158,2382,2136,508,212,245,1779,774,1445,555,226,266,326,324,1704,585,4256,751,3970,1047,4549,923,3695,788,950,373,910,372,21389,2512,1891,824,215,226,2464,810,624,299,0,200,720,340,2034,779,4224,946,2569,809,2424,739,2091,607,1254,491,879,331,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1324736,12882,370273,18776,164798,9118,20197,2659,5112,1473,21880,2538,12286,2411,3656,1063,5715,1365,21471,3015,19379,2377,14922,2211,20007,2745,13879,1962,4181,929,2113,740,205475,11757,20621,2989,3698,1255,21132,2836,10087,1846,4002,1073,6038,1388,31210,3459,29346,2744,23052,2364,22175,2106,15686,1881,9381,1325,9047,1426,954463,18242,449338,10383,30254,2437,6127,1375,34932,2783,20075,2296,7450,1223,13458,1548,55141,2921,61212,3197,61123,2735,62284,2902,51815,2075,28094,1387,17373,1314,505125,11620,29281,3077,5379,1340,37197,3388,20732,2023,6611,1186,13954,1926,48912,2882,68958,3443,66663,3078,76014,2432,66556,2092,37904,1780,26964,1757,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,65104,5128,19540,4445,10039,2409,1832,1029,488,350,941,414,432,375,254,239,434,267,1302,889,915,443,1257,865,1049,433,664,407,292,292,179,156,9501,2389,710,565,0,210,1333,647,269,269,113,174,205,194,1061,557,2050,805,987,570,1371,618,860,499,325,228,217,164,45564,3749,22167,2331,889,472,398,452,2194,704,927,530,236,285,995,552,2253,851,4287,924,3417,845,2897,662,2288,566,1176,462,210,220,23397,2298,2193,735,0,210,1950,613,2104,591,0,210,759,494,2821,799,3972,813,3022,663,2698,661,2048,477,1032,285,798,278,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1270177,6413,379895,13891,163996,7664,25492,2908,5065,1233,23402,2821,10749,2183,3340,954,6821,1498,20011,2667,13676,2206,12850,1755,19286,2321,14947,2082,5018,1079,3339,820,215899,8708,20326,2602,3740,955,24748,2824,10110,1802,2785,964,7184,1469,27242,2592,30839,2907,27285,2664,23478,2386,17978,1993,11156,1321,9028,1163,890282,14144,420578,8070,20549,2407,4737,1057,34732,3321,18089,2500,6451,1390,11079,1547,50114,3280,57836,2805,56122,3339,58329,2735,55181,2448,32225,1757,15134,1222,469704,9414,23470,2733,5935,1557,31429,3080,18592,2406,5013,1115,12257,1702,45182,2778,60018,2789,62934,2668,70716,2562,69617,2134,39075,1522,25466,1185,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1060877,6643,306164,11867,136159,7390,19448,2379,4882,1207,22228,2874,10962,2067,3572,911,5515,1365,17388,3122,14716,2163,10867,1669,10409,1573,10185,1540,3535,849,2452,724,170005,7942,18014,2036,3460,1164,21364,2778,10313,1943,2570,811,6668,1446,23000,2735,26588,2619,16037,1843,17750,2233,13716,1779,5750,894,4775,995,754713,12604,357821,7966,20457,2694,4459,1183,27798,3808,15024,2250,4013,1003,11646,1787,42662,3094,53647,3029,51922,2464,52478,2669,42998,2102,21701,1176,9016,1081,396892,8669,19429,2223,4712,1063,25235,2831,16544,2225,5995,1413,10774,1468,38093,2763,54318,2875,62081,2211,60029,2607,53766,2051,28262,1270,17654,1417,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3007792,14339,736348,21768,320350,11696,40161,3496,8623,1688,49765,3784,22920,2879,7054,1396,14025,1957,45309,4821,32973,3202,25853,3082,31261,3006,26545,2786,11600,1690,4261,918,415998,13409,45251,3876,8689,1701,47788,4098,19201,3320,7649,1506,13598,2237,52842,4213,66180,5008,45455,4561,41898,3199,37367,2852,14841,1983,15239,1612,2271444,24784,1100828,14839,70518,4237,16619,2535,93159,5310,50195,3852,16985,2059,35259,2731,119396,4869,168447,3947,167020,4549,158494,4178,120298,3297,56470,2331,27968,1497,1170616,14673,62083,4047,16461,2955,93224,4689,45885,3455,15481,2162,32927,2832,112533,4613,173849,5573,179198,5799,180079,3963,140874,2975,74387,2342,43635,1923,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,31491,2681,10873,3067,5619,1687,629,428,0,185,1086,654,383,424,0,185,323,337,529,573,568,444,750,509,674,443,364,385,51,88,262,396,5254,1774,524,341,273,309,608,467,547,435,136,218,395,355,600,435,1116,657,729,563,117,124,0,185,209,265,0,185,20618,3035,11863,1687,1142,601,345,322,852,410,909,538,171,203,228,209,1546,637,1371,638,2314,718,1722,821,695,344,323,269,245,200,8755,1913,1105,581,323,304,868,471,432,295,307,357,409,377,899,574,1667,1015,841,494,788,520,749,542,113,134,254,205,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1515788,9961,321614,11785,138678,6508,17013,2541,3729,1124,21229,2697,9612,1739,3788,936,4966,1288,20969,2482,12674,2059,10173,1787,14746,1741,12482,1753,4587,810,2710,746,182936,8393,18440,2167,4154,1149,18207,2205,8572,1331,3545,940,5814,1189,21474,2816,30393,2990,18245,2426,21705,2365,16720,1836,8548,1302,7119,1030,1194174,14497,563651,8230,31414,2652,6828,1421,42478,3123,23067,2737,7528,1298,17931,2023,57386,3383,81504,3147,81772,3227,87234,3188,69257,2189,39301,1852,17951,1283,630523,9819,33561,3182,7633,1518,43636,2913,23790,2351,6483,1219,17208,2085,58876,3451,84928,3787,89318,2794,101853,3086,82945,2469,46687,1851,33605,1641,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,248640,7971,66402,7826,32412,3676,3693,1130,861,402,4805,1357,1904,726,629,526,1142,810,4194,1363,3490,973,5482,1464,3217,865,1919,700,809,400,267,300,33990,5265,3689,1172,930,594,4616,1061,2519,830,647,493,1249,645,4720,1431,4805,1025,4072,1252,3404,986,1514,668,1474,510,351,237,182238,8015,99651,4027,5402,1195,834,445,6951,1512,3990,1182,699,405,2524,679,10051,1457,19080,1723,15207,1844,15365,1466,12492,1108,4449,473,2607,560,82587,5554,4458,1272,1567,867,5656,1519,3559,1312,1878,754,1070,559,8350,1493,14909,1743,13001,1535,11265,1225,9898,1123,4011,748,2965,475,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,54240,3024,17320,2454,8147,1599,903,540,106,106,793,526,510,338,123,214,375,372,1345,704,1302,851,1039,586,815,553,427,266,137,119,272,220,9173,1521,1060,456,77,83,681,443,577,437,112,121,430,258,2082,798,1591,519,435,287,900,422,818,409,128,132,282,266,36920,3528,19401,2179,702,408,164,198,1504,768,755,321,363,267,392,299,1824,715,1785,820,3950,973,2644,809,3139,652,1263,492,916,332,17519,2069,756,404,25,41,1171,524,609,436,74,92,261,248,1463,542,1158,451,2132,644,1921,650,4134,872,1422,582,2393,772,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,337815,5008,129696,7579,59365,4225,9293,1601,1890,574,9925,1499,5189,1324,1447,706,3766,988,8466,1459,6051,1172,4434,1136,4235,698,3401,853,559,319,709,367,70331,4875,8909,1117,1584,495,8350,1454,4634,1026,1187,532,2682,667,8893,1640,12998,1557,7843,1391,6053,991,4596,801,1728,500,874,356,208119,7714,101720,4387,6275,1294,1487,674,9814,1715,5405,997,1924,658,2608,757,10819,1530,15291,1559,13431,1524,14034,1388,12440,1150,5773,673,2419,440,106399,5116,5910,997,1531,774,8534,1484,4659,867,1756,614,3307,673,11624,1501,13871,1608,15183,1433,16280,1194,13056,995,6519,699,4169,512,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,277991,12259,126143,8086,57620,4919,3966,1212,1068,496,3964,1351,3578,1028,1366,620,1936,675,6636,1650,5457,1359,7017,1554,7024,1368,7261,1352,4943,1084,3404,804,68523,4836,3747,998,642,389,5855,1423,3959,1134,1052,472,2067,664,7939,1584,7866,1463,9686,1552,7856,1391,6625,1228,5688,1070,5541,1053,151848,8500,76093,4854,1871,654,568,426,3700,991,1717,595,547,334,1424,639,6646,1219,10888,1728,12324,1983,12133,1938,10968,1503,8264,1427,5043,934,75755,5477,1812,618,293,260,3705,1053,2675,753,436,304,1532,566,5834,1470,9226,1795,10886,1612,11418,1771,11824,1518,9795,1551,6319,1142,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
