GEO_ID,B17010F_001E,B17010F_001M,B17010F_002E,B17010F_002M,B17010F_003E,B17010F_003M,B17010F_004E,B17010F_004M,B17010F_005E,B17010F_005M,B17010F_006E,B17010F_006M,B17010F_007E,B17010F_007M,B17010F_008E,B17010F_008M,B17010F_009E,B17010F_009M,B17010F_010E,B17010F_010M,B17010F_011E,B17010F_011M,B17010F_012E,B17010F_012M,B17010F_013E,B17010F_013M,B17010F_014E,B17010F_014M,B17010F_015E,B17010F_015M,B17010F_016E,B17010F_016M,B17010F_017E,B17010F_017M,B17010F_018E,B17010F_018M,B17010F_019E,B17010F_019M,B17010F_020E,B17010F_020M,B17010F_021E,B17010F_021M,B17010F_022E,B17010F_022M,B17010F_023E,B17010F_023M,B17010F_024E,B17010F_024M,B17010F_025E,B17010F_025M,B17010F_026E,B17010F_026M,B17010F_027E,B17010F_027M,B17010F_028E,B17010F_028M,B17010F_029E,B17010F_029M,B17010F_030E,B17010F_030M,B17010F_031E,B17010F_031M,B17010F_032E,B17010F_032M,B17010F_033E,B17010F_033M,B17010F_034E,B17010F_034M,B17010F_035E,B17010F_035M,B17010F_036E,B17010F_036M,B17010F_037E,B17010F_037M,B17010F_038E,B17010F_038M,B17010F_039E,B17010F_039M,B17010F_040E,B17010F_040M,B17010F_041E,B17010F_041M,NAME,B17010F_001EA,B17010F_001MA,B17010F_002EA,B17010F_002MA,B17010F_003MA,B17010F_003EA,B17010F_004MA,B17010F_004EA,B17010F_005EA,B17010F_005MA,B17010F_006MA,B17010F_006EA,B17010F_007EA,B17010F_007MA,B17010F_008EA,B17010F_008MA,B17010F_009EA,B17010F_009MA,B17010F_010MA,B17010F_010EA,B17010F_011MA,B17010F_011EA,B17010F_012EA,B17010F_012MA,B17010F_013EA,B17010F_013MA,B17010F_014EA,B17010F_014MA,B17010F_015EA,B17010F_015MA,B17010F_016MA,B17010F_016EA,B17010F_017MA,B17010F_017EA,B17010F_018EA,B17010F_018MA,B17010F_019EA,B17010F_019MA,B17010F_020MA,B17010F_020EA,B17010F_021MA,B17010F_021EA,B17010F_022EA,B17010F_022MA,B17010F_023MA,B17010F_023EA,B17010F_024EA,B17010F_024MA,B17010F_025MA,B17010F_025EA,B17010F_026EA,B17010F_026MA,B17010F_027MA,B17010F_027EA,B17010F_028EA,B17010F_028MA,B17010F_029MA,B17010F_029EA,B17010F_030MA,B17010F_030EA,B17010F_031MA,B17010F_031EA,B17010F_032EA,B17010F_032MA,B17010F_033MA,B17010F_033EA,B17010F_034EA,B17010F_034MA,B17010F_035MA,B17010F_035EA,B17010F_036MA,B17010F_036EA,B17010F_037MA,B17010F_037EA,B17010F_038MA,B17010F_038EA,B17010F_039MA,B17010F_039EA,B17010F_040EA,B17010F_040MA,B17010F_041MA,B17010F_041EA,state
0400000US34,127275,6019,28159,3247,7323,1560,5814,1438,1434,747,2952,1045,1428,628,1509,575,20836,2802,4096,1144,3257,900,1199,564,809,460,1249,748,839,630,16740,2482,14656,2311,1974,781,3915,1153,8767,1945,2084,833,99116,5546,59645,4278,40427,3147,5644,1409,8831,1920,25952,2455,19218,2315,39471,3572,14740,2477,8784,1943,1097,494,2284,992,5403,1559,5956,1395,24731,2817,14894,1941,2451,782,1928,713,10515,1734,9837,2182,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,41312,3608,9356,1823,4041,1245,3257,1181,471,435,818,502,1968,775,784,410,5315,1475,1536,816,1214,783,252,246,424,356,538,620,322,215,3779,1233,3144,1170,784,539,938,580,1422,736,635,442,31956,2947,21786,2547,11309,1771,1355,545,2713,999,7241,1460,10477,1569,10170,1680,3029,885,2036,816,643,522,55,73,1338,648,993,450,7141,1523,4150,1189,973,555,787,606,2390,873,2991,1014,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,360853,7540,102354,5400,26078,3435,19551,2808,1821,707,7755,1508,9975,2024,6527,1701,76276,4441,9403,1759,7418,1505,1346,668,2169,867,3903,1087,1985,714,66873,4214,55168,4206,6028,1376,15749,2368,33391,2922,11705,1720,258499,7141,140584,6265,87688,4804,15049,2372,20452,2536,52187,3795,52896,3833,117915,5065,34650,3130,19381,2262,5527,1366,3645,1267,10209,1599,15269,2274,83265,4771,51348,3840,9156,1740,7936,1752,34256,3543,31917,3035,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,61144,4005,19043,2155,8186,1633,8073,1628,1492,752,4163,1303,2418,757,113,124,10857,1617,3283,885,2960,939,252,288,1425,650,1283,790,323,447,7574,1395,7264,1361,345,351,2748,998,4171,1087,310,287,42101,3578,27338,2569,21546,2295,3517,1092,5205,1411,12824,2182,5792,1285,14763,2383,8133,1563,5682,1448,1870,908,702,421,3110,1083,2451,844,6630,1628,5234,1548,474,401,1441,811,3319,1415,1396,622,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,20171,2077,5323,1120,1323,654,1115,615,273,177,489,500,353,414,208,206,4000,990,371,251,371,251,49,72,242,226,80,106,0,190,3629,990,3477,982,922,521,723,423,1832,715,152,131,14848,1773,8417,1534,5095,1126,797,529,1248,505,3050,931,3322,768,6431,1173,2625,862,2078,756,409,303,693,400,976,598,547,458,3806,1014,2467,792,497,363,323,361,1647,689,1339,610,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,21395,1767,4772,1033,2286,663,2068,661,103,140,1360,583,605,330,218,145,2486,806,594,361,581,357,224,198,306,308,51,62,13,24,1892,701,1862,701,274,192,732,472,856,382,30,41,16623,1582,11656,1401,8393,1346,1099,488,2606,776,4688,957,3263,674,4967,966,2330,671,1741,562,463,204,563,380,715,324,589,279,2637,704,2162,685,671,412,139,148,1352,593,475,242,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,24701,2465,6394,1364,2343,800,2126,761,403,326,1152,576,571,424,217,236,4051,1284,531,483,99,166,0,200,99,166,0,200,432,449,3520,1180,3437,1187,724,495,952,711,1761,899,83,130,18307,2372,13014,1993,8521,1637,1031,590,2548,1138,4942,1165,4493,1160,5293,1488,2922,1153,2086,1054,418,432,28,53,1640,983,836,505,2371,855,1124,613,143,230,102,175,879,543,1247,616,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,52006,4194,18984,2496,3788,1294,2876,1106,394,337,1342,760,1140,692,912,485,15196,1959,2878,929,2585,860,884,558,814,540,887,541,293,336,12318,2011,11188,1842,1409,615,3185,951,6594,1440,1130,610,33022,3356,16660,1894,10477,1579,1258,640,2520,903,6699,1150,6183,1275,16362,2643,6346,1611,4699,1345,1389,688,815,469,2495,1007,1647,801,10016,1793,7196,1511,1118,668,844,436,5234,1243,2820,871,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,16743,2334,6296,1388,1953,885,1147,610,210,256,234,226,703,511,806,680,4343,1191,476,354,476,354,0,210,124,204,352,347,0,210,3867,1154,3780,1172,521,432,1390,749,1869,864,87,101,10447,2017,5361,1378,2692,941,1089,627,111,131,1492,772,2669,966,5086,1386,2318,1050,1262,751,249,307,268,323,745,553,1056,802,2768,917,1704,745,207,204,210,258,1287,697,1064,527,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,14578,2235,5041,1438,2022,902,1549,755,243,251,519,459,787,558,473,389,3019,1086,1217,815,642,496,125,195,339,436,178,184,575,609,1802,807,1502,726,226,223,1017,604,259,261,300,335,9537,1789,6212,1523,4105,1296,1089,704,950,563,2066,783,2107,782,3325,1088,1179,569,559,452,0,204,124,180,435,386,620,401,2146,912,1652,863,500,448,119,169,1033,720,494,406,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,17432,2148,5553,1440,2483,873,2418,849,425,344,1559,674,434,298,65,109,3070,1105,652,434,623,421,242,242,157,201,224,258,29,50,2418,1023,2196,988,662,543,495,419,1039,582,222,349,11879,1910,9180,1573,6515,1610,977,531,2411,1118,3127,1048,2665,873,2699,936,904,479,268,244,0,203,52,95,216,240,636,442,1795,775,1363,697,161,204,379,337,823,621,432,410,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,343189,9590,80401,5324,34788,3144,28859,2926,2907,923,12772,2261,13180,2184,5929,1273,45613,4338,8713,1576,7409,1630,1271,553,2997,1123,3141,1080,1304,643,36900,4042,34185,3708,6357,1528,10560,2127,17268,2462,2715,896,262788,8614,180339,6855,111577,6054,18684,2831,31421,3493,61472,4466,68762,4090,82449,5903,32011,3561,17606,2346,3558,939,4491,1266,9557,1762,14405,2117,50438,4468,30717,3267,4443,1164,5186,1292,21088,2766,19721,2583,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,27331,2567,7321,1668,3927,1344,3817,1332,129,156,1724,864,1964,967,110,112,3394,1046,1085,715,1085,715,315,347,457,500,313,353,0,185,2309,769,2048,738,392,329,932,529,724,517,261,254,20010,2178,14498,2037,10746,1864,1491,718,3608,993,5647,1471,3752,1233,5512,1651,2820,1157,1842,845,425,422,697,529,720,488,978,712,2692,1086,2077,870,227,266,429,341,1421,710,615,465,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,34128,3087,5957,1615,3232,1216,3106,1223,477,330,1659,945,970,724,126,130,2725,1072,1035,716,1035,716,83,75,0,198,952,699,0,198,1690,826,1690,826,385,370,321,413,984,591,0,198,28171,3184,19620,2822,13490,2376,2495,1003,2786,886,8209,1729,6130,1330,8551,1896,3640,1239,2336,1063,567,346,300,278,1469,911,1304,679,4911,1415,3756,1324,452,413,708,413,2596,1118,1155,625,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,51167,3528,13398,2051,6100,1274,5541,1232,212,191,2124,919,3205,1005,559,409,7298,1789,1225,658,1225,658,254,251,254,260,717,519,0,198,6073,1554,6061,1553,975,612,2430,959,2656,1020,12,19,37769,3090,25045,2593,17825,2272,3337,867,4602,1235,9886,1781,7220,1384,12724,2179,5625,1514,4274,1329,770,500,1840,867,1664,727,1351,650,7099,1541,5684,1539,711,555,1421,805,3552,1039,1415,796,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,18650,2059,4682,1046,1874,656,1794,654,76,99,1231,609,487,297,80,108,2808,820,344,249,344,249,46,77,30,64,268,229,0,149,2464,782,2392,745,225,243,737,374,1430,644,72,103,13968,1908,8752,1379,6471,1238,982,557,2017,724,3472,819,2281,635,5216,1384,3409,1121,2425,881,638,607,594,356,1193,701,984,593,1807,747,1482,716,187,164,0,149,1295,708,325,242,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,95907,4146,45342,3044,14847,1730,7974,1366,892,577,1279,651,5803,1253,6873,1383,30495,2742,6030,1338,4289,1108,1099,595,1581,664,1609,575,1741,675,24465,2655,18566,2149,2684,916,2968,972,12914,1859,5899,1296,50565,2978,34288,2744,13892,1927,2161,725,2551,851,9180,1665,20396,2172,16277,2031,4569,1034,2305,766,651,478,404,399,1250,599,2264,844,11708,1833,5236,1196,376,295,275,232,4585,1164,6472,1310,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
