GEO_ID,B17010I_001E,B17010I_001M,B17010I_002E,B17010I_002M,B17010I_003E,B17010I_003M,B17010I_004E,B17010I_004M,B17010I_005E,B17010I_005M,B17010I_006E,B17010I_006M,B17010I_007E,B17010I_007M,B17010I_008E,B17010I_008M,B17010I_009E,B17010I_009M,B17010I_010E,B17010I_010M,B17010I_011E,B17010I_011M,B17010I_012E,B17010I_012M,B17010I_013E,B17010I_013M,B17010I_014E,B17010I_014M,B17010I_015E,B17010I_015M,B17010I_016E,B17010I_016M,B17010I_017E,B17010I_017M,B17010I_018E,B17010I_018M,B17010I_019E,B17010I_019M,B17010I_020E,B17010I_020M,B17010I_021E,B17010I_021M,B17010I_022E,B17010I_022M,B17010I_023E,B17010I_023M,B17010I_024E,B17010I_024M,B17010I_025E,B17010I_025M,B17010I_026E,B17010I_026M,B17010I_027E,B17010I_027M,B17010I_028E,B17010I_028M,B17010I_029E,B17010I_029M,B17010I_030E,B17010I_030M,B17010I_031E,B17010I_031M,B17010I_032E,B17010I_032M,B17010I_033E,B17010I_033M,B17010I_034E,B17010I_034M,B17010I_035E,B17010I_035M,B17010I_036E,B17010I_036M,B17010I_037E,B17010I_037M,B17010I_038E,B17010I_038M,B17010I_039E,B17010I_039M,B17010I_040E,B17010I_040M,B17010I_041E,B17010I_041M,NAME,B17010I_001EA,B17010I_001MA,B17010I_002MA,B17010I_002EA,B17010I_003MA,B17010I_003EA,B17010I_004EA,B17010I_004MA,B17010I_005EA,B17010I_005MA,B17010I_006EA,B17010I_006MA,B17010I_007EA,B17010I_007MA,B17010I_008MA,B17010I_008EA,B17010I_009EA,B17010I_009MA,B17010I_010EA,B17010I_010MA,B17010I_011EA,B17010I_011MA,B17010I_012MA,B17010I_012EA,B17010I_013EA,B17010I_013MA,B17010I_014MA,B17010I_014EA,B17010I_015EA,B17010I_015MA,B17010I_016MA,B17010I_016EA,B17010I_017MA,B17010I_017EA,B17010I_018EA,B17010I_018MA,B17010I_019MA,B17010I_019EA,B17010I_020EA,B17010I_020MA,B17010I_021MA,B17010I_021EA,B17010I_022MA,B17010I_022EA,B17010I_023MA,B17010I_023EA,B17010I_024MA,B17010I_024EA,B17010I_025MA,B17010I_025EA,B17010I_026MA,B17010I_026EA,B17010I_027MA,B17010I_027EA,B17010I_028MA,B17010I_028EA,B17010I_029EA,B17010I_029MA,B17010I_030MA,B17010I_030EA,B17010I_031EA,B17010I_031MA,B17010I_032EA,B17010I_032MA,B17010I_033EA,B17010I_033MA,B17010I_034EA,B17010I_034MA,B17010I_035EA,B17010I_035MA,B17010I_036MA,B17010I_036EA,B17010I_037EA,B17010I_037MA,B17010I_038EA,B17010I_038MA,B17010I_039EA,B17010I_039MA,B17010I_040EA,B17010I_040MA,B17010I_041MA,B17010I_041EA,state
0400000US32,153554,4700,31434,3472,14474,2411,12127,2231,1363,730,5289,1457,5475,1376,2347,801,16960,2356,4223,1074,3826,1039,1035,645,1296,570,1495,538,397,293,12737,2067,11914,1948,1883,759,3300,878,6731,1482,823,529,122120,4399,84114,3676,51707,3534,7245,1648,12341,1909,32121,2428,32407,2372,38006,3081,13828,2013,8528,1597,1580,688,1763,812,5185,1290,5300,1232,24178,2229,16168,1997,1872,767,2715,937,11581,1684,8010,1305,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,365013,6283,70858,4525,20398,2480,15601,2250,2695,971,5765,1471,7141,1422,4797,1039,50460,3769,9581,1923,7919,1712,1744,684,2618,871,3557,1332,1662,732,40879,3260,35662,3012,4692,1152,11322,1807,19648,2665,5217,1369,294155,5619,185260,4560,111721,4246,18936,2052,23738,2713,69047,3450,73539,3816,108895,5103,38068,3585,20392,2673,3903,1150,4761,1304,11728,1878,17676,2347,70827,4145,43487,3512,6010,1313,7899,1593,29578,3059,27340,2931,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,209536,5523,47717,3573,18246,2694,13853,2368,1483,663,5507,1304,6863,1571,4393,1021,29471,2995,5563,1288,4548,1224,884,488,1315,564,2349,969,1015,484,23908,2650,21253,2405,3532,1068,5778,1329,11943,1869,2655,788,161819,4718,114467,4967,55886,3557,7373,1491,14036,2022,34477,2840,58581,3269,47352,3405,15571,2142,9709,1720,2585,946,1189,631,5935,1386,5862,1165,31781,2789,20357,2500,3166,948,3516,974,13675,1870,11424,1492,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,754144,8270,180797,6140,49858,4376,35616,3721,4781,1261,11910,1742,18925,2560,14242,1955,130939,5143,15999,2277,12464,2138,1919,654,3820,1076,6725,1616,3535,962,114940,4950,95301,5041,12500,1730,25996,2781,56805,3574,19639,2218,573347,9025,324973,6519,180417,6703,34085,2997,40625,3231,105707,5646,144556,5914,248374,7617,74155,4854,39282,3464,9512,1907,7550,1997,22220,2826,34873,3487,174219,6976,99183,4961,17664,2412,16226,2192,65293,4320,75036,4981,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,164982,5245,50431,3489,23504,2714,21262,2538,2588,922,10430,1893,8244,1588,2242,807,26927,2663,8180,1756,7485,1875,893,583,3759,1468,2833,1266,695,505,18747,2275,17380,2217,2361,726,6236,1440,8783,1567,1367,719,114551,5173,80339,4472,53908,3622,9328,1837,14000,2253,30580,2922,26431,2537,34212,3447,17376,2376,11609,1997,2738,1029,2872,1107,5999,1543,5767,1318,16836,2583,12431,2416,1592,680,2623,1126,8216,1962,4405,1051,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,73016,3169,18700,2035,4830,1254,4256,1231,1155,569,1818,965,1283,558,574,308,13870,1827,2810,812,2383,806,439,252,1040,491,904,602,427,279,11060,1543,10774,1515,2555,814,3467,920,4752,1150,286,173,54316,3197,34099,2649,19759,2114,3701,1060,4640,1011,11418,1625,14340,1650,20217,2129,7283,1481,4711,1177,684,396,1745,822,2282,888,2572,883,12934,1672,9558,1350,1839,805,1490,527,6229,1062,3376,892,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,71131,2448,15545,1768,6828,964,5746,958,873,389,3161,839,1712,465,1082,403,8717,1590,1136,427,1095,401,343,197,639,347,113,113,41,53,7581,1458,7148,1415,1117,494,3257,992,2774,801,433,288,55586,2499,39594,2435,28012,2189,4826,936,7565,1114,15621,1641,11582,1421,15992,1765,8009,1139,5242,992,1434,539,1278,563,2530,726,2767,591,7983,1221,6020,1063,1550,578,985,460,3485,796,1963,574,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,93063,3756,22691,2371,9751,1808,8625,1721,978,674,3952,1158,3695,1213,1126,526,12940,1975,1879,925,1159,702,286,295,697,580,176,137,720,600,11061,1845,10328,1817,1985,848,3338,1021,5005,1314,733,579,70372,3604,49226,3738,34530,3053,5873,1359,9588,1950,19069,2456,14696,2115,21146,2811,10007,1850,5727,1536,1240,759,548,556,3939,1416,4280,1174,11139,1920,7288,1579,826,615,972,511,5490,1331,3851,1132,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,155772,4363,47722,3437,11037,1976,8917,1762,1155,534,3822,1195,3940,1035,2120,686,36685,2752,5527,1363,4307,1180,1200,580,1690,739,1417,696,1220,706,31158,2696,28996,2608,3987,1040,8359,1376,16650,2183,2162,725,108050,3818,66665,3161,37834,2890,6039,1270,8176,1729,23619,2318,28831,2605,41385,3218,15771,2210,10092,1894,2879,1107,1184,582,6029,1660,5679,1375,25614,2535,17941,2291,2883,957,3198,946,11860,1892,7673,1426,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,30852,2027,11501,1833,3353,1106,2374,831,319,372,436,302,1619,725,979,713,8148,1471,1471,625,1395,603,352,352,219,253,824,513,76,125,6677,1247,6022,1242,589,453,1850,840,3583,1028,655,463,19351,1939,10094,1608,4958,1072,1337,596,526,289,3095,924,5136,1056,9257,1419,3312,1000,2153,896,672,491,359,362,1122,643,1159,797,5945,1050,3187,795,346,275,420,331,2421,785,2758,882,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,50835,2439,14741,2162,7515,1663,6230,1617,778,539,2585,1240,2867,1082,1285,676,7226,1686,1674,881,1013,578,191,225,597,514,225,184,661,620,5552,1499,5073,1406,802,519,2005,800,2266,951,479,384,36094,2678,26682,2703,17622,2295,2692,882,4031,1207,10899,1804,9060,1510,9412,1873,3632,992,2187,841,385,354,332,289,1470,707,1445,618,5780,1560,4258,1317,1042,630,256,224,2960,1041,1522,621,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,56635,2970,17399,2473,8448,1731,7892,1734,1529,667,3988,1225,2375,913,556,358,8951,1720,2440,1006,2390,1000,699,346,397,281,1294,882,50,66,6511,1517,6149,1488,1279,672,2090,711,2780,1080,362,383,39236,2731,30539,2539,20494,2225,3645,1080,5495,1473,11354,1896,10045,1637,8697,1516,4555,1071,2701,830,638,449,1035,466,1028,442,1854,745,4142,1038,3200,928,404,368,431,345,2365,850,942,531,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2146848,15163,491648,13065,225345,8809,181198,8076,21410,2579,75965,5281,83823,5587,44147,3136,266303,9289,41200,3800,32849,3381,5459,1223,10562,2135,16828,2686,8351,1747,225103,8845,203933,8791,29749,3721,67530,4669,106654,6723,21170,2195,1655200,14826,1174977,14882,723028,12914,111126,5793,185777,8056,426125,9377,451949,9661,480223,12052,165998,8512,94410,6318,18283,2696,22682,3051,53445,4295,71588,4710,314225,9775,200165,8492,25398,2574,39761,3213,135006,7652,114060,5313,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,73685,2419,17027,2247,8974,1812,8149,1752,1319,769,3597,1063,3233,1195,825,501,8053,1580,1900,939,1814,926,315,347,877,720,622,421,86,144,6153,1475,5519,1353,477,337,2331,850,2711,967,634,409,56658,2459,42367,2640,29335,2537,4267,1127,9043,1541,16025,1799,13032,2138,14291,2335,6519,1656,3841,1091,842,600,1035,592,1964,817,2678,1075,7772,1505,6095,1350,598,376,1290,536,4207,1240,1677,604,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,140215,4461,18342,2488,8253,1677,7203,1563,1841,790,3239,1062,2123,927,1050,608,10089,1947,2763,1020,2620,973,479,343,796,664,1345,822,143,242,7326,1583,6750,1582,1269,641,2510,956,2971,993,576,323,121873,4840,85475,4882,56009,4113,10588,1771,11739,2132,33682,3098,29466,2901,36398,3392,16280,2298,8017,1471,2051,849,1241,516,4725,1219,8263,1733,20118,2251,14464,2156,3052,950,2827,1048,8585,1782,5654,1562,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,161537,4139,39542,3125,15778,2449,13919,2323,1344,707,7123,1768,5452,1375,1859,763,23764,2586,3805,1053,3512,1000,1348,752,827,507,1337,682,293,329,19959,2332,18921,2349,3104,994,6543,1493,9274,1814,1038,647,121995,4007,84215,3691,58116,3119,9122,1426,17390,2392,31604,2651,26099,2421,37780,3481,17633,2104,11525,1874,2567,906,2934,920,6024,1319,6108,1306,20147,2590,15631,2366,2499,907,3894,1243,9238,1715,4516,1357,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,68692,2528,18045,2018,7143,1355,6052,1232,443,277,3784,987,1825,647,1091,602,10902,1739,2318,871,2186,831,162,146,740,478,1284,662,132,172,8584,1455,8022,1398,1463,675,2480,837,4079,1129,562,390,50647,2624,33448,2149,23569,2022,3913,1002,6674,1404,12982,1656,9879,1233,17199,2293,7153,1452,4627,1186,1185,764,1035,510,2407,893,2526,884,10046,1683,8122,1606,1196,501,1377,619,5549,1508,1924,605,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,885725,9248,368640,7783,149066,4958,66691,4258,9171,1533,12233,1792,45287,3829,82375,4529,219574,6645,40672,3222,24881,2344,6185,1287,4783,1057,13913,1813,15791,1943,178902,6442,126092,5094,20990,2537,24977,2451,80125,4280,52810,3491,517085,8937,354271,7756,130941,5326,20079,2538,19784,2573,91078,4785,223330,5978,162814,5655,37430,2696,14201,1960,3704,942,1923,768,8574,1674,23229,2483,125384,5467,54296,3811,6300,1288,5057,1222,42939,3426,71088,4267,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
