GEO_ID,B17010D_001E,B17010D_001M,B17010D_002E,B17010D_002M,B17010D_003E,B17010D_003M,B17010D_004E,B17010D_004M,B17010D_005E,B17010D_005M,B17010D_006E,B17010D_006M,B17010D_007E,B17010D_007M,B17010D_008E,B17010D_008M,B17010D_009E,B17010D_009M,B17010D_010E,B17010D_010M,B17010D_011E,B17010D_011M,B17010D_012E,B17010D_012M,B17010D_013E,B17010D_013M,B17010D_014E,B17010D_014M,B17010D_015E,B17010D_015M,B17010D_016E,B17010D_016M,B17010D_017E,B17010D_017M,B17010D_018E,B17010D_018M,B17010D_019E,B17010D_019M,B17010D_020E,B17010D_020M,B17010D_021E,B17010D_021M,B17010D_022E,B17010D_022M,B17010D_023E,B17010D_023M,B17010D_024E,B17010D_024M,B17010D_025E,B17010D_025M,B17010D_026E,B17010D_026M,B17010D_027E,B17010D_027M,B17010D_028E,B17010D_028M,B17010D_029E,B17010D_029M,B17010D_030E,B17010D_030M,B17010D_031E,B17010D_031M,B17010D_032E,B17010D_032M,B17010D_033E,B17010D_033M,B17010D_034E,B17010D_034M,B17010D_035E,B17010D_035M,B17010D_036E,B17010D_036M,B17010D_037E,B17010D_037M,B17010D_038E,B17010D_038M,B17010D_039E,B17010D_039M,B17010D_040E,B17010D_040M,B17010D_041E,B17010D_041M,NAME,B17010D_001MA,B17010D_001EA,B17010D_002MA,B17010D_002EA,B17010D_003MA,B17010D_003EA,B17010D_004EA,B17010D_004MA,B17010D_005EA,B17010D_005MA,B17010D_006MA,B17010D_006EA,B17010D_007MA,B17010D_007EA,B17010D_008MA,B17010D_008EA,B17010D_009MA,B17010D_009EA,B17010D_010MA,B17010D_010EA,B17010D_011EA,B17010D_011MA,B17010D_012MA,B17010D_012EA,B17010D_013EA,B17010D_013MA,B17010D_014EA,B17010D_014MA,B17010D_015EA,B17010D_015MA,B17010D_016EA,B17010D_016MA,B17010D_017MA,B17010D_017EA,B17010D_018EA,B17010D_018MA,B17010D_019MA,B17010D_019EA,B17010D_020MA,B17010D_020EA,B17010D_021EA,B17010D_021MA,B17010D_022EA,B17010D_022MA,B17010D_023MA,B17010D_023EA,B17010D_024MA,B17010D_024EA,B17010D_025MA,B17010D_025EA,B17010D_026EA,B17010D_026MA,B17010D_027EA,B17010D_027MA,B17010D_028EA,B17010D_028MA,B17010D_029EA,B17010D_029MA,B17010D_030MA,B17010D_030EA,B17010D_031MA,B17010D_031EA,B17010D_032EA,B17010D_032MA,B17010D_033EA,B17010D_033MA,B17010D_034EA,B17010D_034MA,B17010D_035MA,B17010D_035EA,B17010D_036EA,B17010D_036MA,B17010D_037MA,B17010D_037EA,B17010D_038EA,B17010D_038MA,B17010D_039MA,B17010D_039EA,B17010D_040EA,B17010D_040MA,B17010D_041EA,B17010D_041MA,state
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,348724,5347,54480,3817,41048,3480,24611,2500,2492,918,7014,1378,15105,2143,16437,2132,13432,1879,3179,929,1232,519,75,88,202,197,955,465,1947,680,10253,1753,7341,1346,1088,482,1173,548,5080,1174,2912,851,294244,5830,237680,5863,121854,4567,27789,2344,20600,2028,73465,3788,115826,4223,56564,3733,22211,2458,6389,1326,1665,758,799,487,3925,1101,15822,2125,34353,2987,13978,1967,1945,780,1644,571,10389,1674,20375,2407,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,54603,2692,6153,1345,4467,1167,3256,971,907,571,567,449,1782,726,1211,619,1686,604,552,363,477,351,113,181,195,250,169,217,75,105,1134,472,874,403,233,232,16,26,625,337,260,190,48450,2643,43036,2522,27202,2173,6839,1300,4899,900,15464,2112,15834,1880,5414,1205,1288,456,521,242,46,76,74,89,401,211,767,378,4126,1089,2485,787,207,215,155,240,2123,712,1641,591,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,47659,2357,3238,740,2084,552,1301,448,306,232,228,221,767,349,783,348,1154,582,467,343,162,186,162,186,0,190,0,190,305,311,687,457,614,453,0,190,186,209,428,407,73,81,44421,2242,39394,2219,22207,1932,5066,1014,4069,980,13072,1517,17187,1532,5027,1201,2099,795,951,568,98,125,53,92,800,538,1148,539,2928,977,1957,770,460,420,220,264,1277,570,971,434,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,14802,1205,2087,696,1108,392,1009,386,352,230,189,157,468,272,99,85,979,541,153,182,153,182,56,90,97,161,0,157,0,157,826,548,589,503,0,157,0,157,589,503,237,287,12715,934,10294,1026,5450,841,1448,553,1157,396,2845,661,4844,802,2421,585,663,352,307,231,23,39,37,64,247,227,356,253,1758,604,1272,522,382,309,186,160,704,397,486,298,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,85387,2912,11202,1862,6710,1311,4568,1117,991,502,1158,690,2419,714,2142,642,4492,1308,1397,670,914,552,87,141,389,414,438,354,483,400,3095,1133,2128,877,35,64,219,240,1874,850,967,551,74185,2903,65103,2633,37184,2507,10273,1557,6365,1248,20546,1684,27919,2065,9082,1650,3959,1081,872,495,207,283,223,224,442,293,3087,933,5123,1211,1993,695,266,159,200,205,1527,641,3130,806,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,263469,5784,21344,2557,13931,1934,9194,1499,1620,669,2496,907,5078,1026,4737,1219,7413,1650,2263,753,1268,644,337,297,117,138,814,584,995,420,5150,1465,3644,1235,261,228,811,466,2572,1162,1506,759,242125,6064,206772,5834,121638,5346,26809,3229,21622,2561,73207,3950,85134,4701,35353,2942,12147,2056,4899,1659,679,555,125,155,4095,1494,7248,1460,23206,2411,12590,1977,1627,905,853,494,10110,1633,10616,1656,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,14119,1228,2114,716,1454,614,972,499,348,334,27,51,597,367,482,317,660,356,297,246,257,224,53,87,0,185,204,204,40,71,363,280,315,277,0,185,0,185,315,277,48,79,12005,1130,9878,1075,6003,1069,1406,559,1068,457,3529,936,3875,721,2127,697,809,355,353,220,36,60,0,185,317,229,456,277,1318,631,200,185,0,185,0,185,200,185,1118,594,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,111700,3331,6360,1142,4694,973,2695,743,221,216,526,432,1948,624,1999,725,1666,570,406,279,241,179,0,198,0,198,241,179,165,195,1260,526,845,361,0,198,180,196,665,330,415,360,105340,3268,90762,3182,55102,2699,12525,1612,11530,1584,31047,2211,35660,2470,14578,1715,5326,1112,1831,666,517,342,122,198,1192,534,3495,935,9252,1640,4694,1105,825,530,594,451,3275,824,4558,1032,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,122472,3668,12035,2091,5829,1360,3579,1140,312,264,1024,668,2243,860,2250,606,6206,1620,1758,845,1050,784,758,728,82,97,210,214,708,381,4448,1379,3212,1095,196,192,760,589,2256,906,1236,799,110437,3645,92601,3317,50538,3052,14187,2127,9843,1603,26508,2287,42063,2550,17836,2068,5700,1233,2393,876,668,484,473,395,1252,688,3307,916,12136,1674,6142,1388,921,500,606,310,4615,1173,5994,1220,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,28520,1479,3960,1040,2076,844,1719,670,217,235,891,426,611,400,357,380,1884,629,486,253,318,221,166,169,80,100,72,94,168,142,1398,594,1220,564,440,302,209,222,571,381,178,202,24560,1314,19986,1235,13966,1252,3074,1017,3061,843,7831,1164,6020,1048,4574,905,1605,516,831,309,141,164,179,176,511,277,774,387,2969,754,1930,734,539,470,439,405,952,373,1039,408,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
