GEO_ID,B19037B_001E,B19037B_001M,B19037B_002E,B19037B_002M,B19037B_003E,B19037B_003M,B19037B_004E,B19037B_004M,B19037B_005E,B19037B_005M,B19037B_006E,B19037B_006M,B19037B_007E,B19037B_007M,B19037B_008E,B19037B_008M,B19037B_009E,B19037B_009M,B19037B_010E,B19037B_010M,B19037B_011E,B19037B_011M,B19037B_012E,B19037B_012M,B19037B_013E,B19037B_013M,B19037B_014E,B19037B_014M,B19037B_015E,B19037B_015M,B19037B_016E,B19037B_016M,B19037B_017E,B19037B_017M,B19037B_018E,B19037B_018M,B19037B_019E,B19037B_019M,B19037B_020E,B19037B_020M,B19037B_021E,B19037B_021M,B19037B_022E,B19037B_022M,B19037B_023E,B19037B_023M,B19037B_024E,B19037B_024M,B19037B_025E,B19037B_025M,B19037B_026E,B19037B_026M,B19037B_027E,B19037B_027M,B19037B_028E,B19037B_028M,B19037B_029E,B19037B_029M,B19037B_030E,B19037B_030M,B19037B_031E,B19037B_031M,B19037B_032E,B19037B_032M,B19037B_033E,B19037B_033M,B19037B_034E,B19037B_034M,B19037B_035E,B19037B_035M,B19037B_036E,B19037B_036M,B19037B_037E,B19037B_037M,B19037B_038E,B19037B_038M,B19037B_039E,B19037B_039M,B19037B_040E,B19037B_040M,B19037B_041E,B19037B_041M,B19037B_042E,B19037B_042M,B19037B_043E,B19037B_043M,B19037B_044E,B19037B_044M,B19037B_045E,B19037B_045M,B19037B_046E,B19037B_046M,B19037B_047E,B19037B_047M,B19037B_048E,B19037B_048M,B19037B_049E,B19037B_049M,B19037B_050E,B19037B_050M,B19037B_051E,B19037B_051M,B19037B_052E,B19037B_052M,B19037B_053E,B19037B_053M,B19037B_054E,B19037B_054M,B19037B_055E,B19037B_055M,B19037B_056E,B19037B_056M,B19037B_057E,B19037B_057M,B19037B_058E,B19037B_058M,B19037B_059E,B19037B_059M,B19037B_060E,B19037B_060M,B19037B_061E,B19037B_061M,B19037B_062E,B19037B_062M,B19037B_063E,B19037B_063M,B19037B_064E,B19037B_064M,B19037B_065E,B19037B_065M,B19037B_066E,B19037B_066M,B19037B_067E,B19037B_067M,B19037B_068E,B19037B_068M,B19037B_069E,B19037B_069M,NAME,B19037B_001EA,B19037B_001MA,B19037B_002MA,B19037B_002EA,B19037B_003EA,B19037B_003MA,B19037B_004EA,B19037B_004MA,B19037B_005EA,B19037B_005MA,B19037B_006MA,B19037B_006EA,B19037B_007MA,B19037B_007EA,B19037B_008EA,B19037B_008MA,B19037B_009EA,B19037B_009MA,B19037B_010EA,B19037B_010MA,B19037B_011MA,B19037B_011EA,B19037B_012MA,B19037B_012EA,B19037B_013MA,B19037B_013EA,B19037B_014MA,B19037B_014EA,B19037B_015EA,B19037B_015MA,B19037B_016EA,B19037B_016MA,B19037B_017EA,B19037B_017MA,B19037B_018EA,B19037B_018MA,B19037B_019MA,B19037B_019EA,B19037B_020MA,B19037B_020EA,B19037B_021MA,B19037B_021EA,B19037B_022MA,B19037B_022EA,B19037B_023EA,B19037B_023MA,B19037B_024MA,B19037B_024EA,B19037B_025MA,B19037B_025EA,B19037B_026MA,B19037B_026EA,B19037B_027MA,B19037B_027EA,B19037B_028EA,B19037B_028MA,B19037B_029MA,B19037B_029EA,B19037B_030EA,B19037B_030MA,B19037B_031MA,B19037B_031EA,B19037B_032MA,B19037B_032EA,B19037B_033MA,B19037B_033EA,B19037B_034MA,B19037B_034EA,B19037B_035MA,B19037B_035EA,B19037B_036MA,B19037B_036EA,B19037B_037MA,B19037B_037EA,B19037B_038MA,B19037B_038EA,B19037B_039EA,B19037B_039MA,B19037B_040EA,B19037B_040MA,B19037B_041MA,B19037B_041EA,B19037B_042MA,B19037B_042EA,B19037B_043MA,B19037B_043EA,B19037B_044MA,B19037B_044EA,B19037B_045MA,B19037B_045EA,B19037B_046EA,B19037B_046MA,B19037B_047MA,B19037B_047EA,B19037B_048MA,B19037B_048EA,B19037B_049EA,B19037B_049MA,B19037B_050MA,B19037B_050EA,B19037B_051EA,B19037B_051MA,B19037B_052MA,B19037B_052EA,B19037B_053EA,B19037B_053MA,B19037B_054MA,B19037B_054EA,B19037B_055EA,B19037B_055MA,B19037B_056EA,B19037B_056MA,B19037B_057MA,B19037B_057EA,B19037B_058MA,B19037B_058EA,B19037B_059EA,B19037B_059MA,B19037B_060EA,B19037B_060MA,B19037B_061MA,B19037B_061EA,B19037B_062EA,B19037B_062MA,B19037B_063MA,B19037B_063EA,B19037B_064EA,B19037B_064MA,B19037B_065EA,B19037B_065MA,B19037B_066MA,B19037B_066EA,B19037B_067MA,B19037B_067EA,B19037B_068MA,B19037B_068EA,B19037B_069MA,B19037B_069EA,state
0400000US32,83429,2980,4034,1040,1763,840,310,260,231,226,494,420,556,484,172,204,55,88,52,87,0,206,224,266,76,127,60,98,0,206,0,206,0,206,41,70,32747,2231,5729,1248,1535,682,3385,1044,1509,705,1715,852,2219,928,1949,895,2441,994,991,507,2638,955,3082,929,2419,736,1316,546,807,469,751,523,261,265,32816,1659,4317,963,2522,887,1577,658,1810,812,2457,852,2546,748,1997,851,1909,649,1142,491,1907,949,2770,808,3797,1112,1003,464,1130,590,1039,428,893,373,13832,987,1211,471,1894,723,1433,503,1194,527,742,440,672,363,1104,477,520,286,558,317,695,284,1238,491,1060,462,853,385,217,235,355,223,86,100,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,425562,6420,10279,1627,3482,998,919,575,1258,651,883,415,316,228,435,304,114,132,831,525,494,540,661,429,292,353,241,221,189,199,0,200,34,53,130,176,151135,4603,18549,2105,9326,1568,7744,1808,9320,2017,9167,1786,10846,1819,8010,1744,7235,1555,7452,1828,10535,1674,14931,2085,11461,1879,11384,1716,5808,1521,4604,1240,4763,1213,183631,4679,19443,2398,8960,1336,10040,1699,7937,1596,8470,1258,7423,1597,7053,1496,7540,1378,8031,1640,14566,1928,19725,2300,24101,2149,16200,1995,8516,1327,9220,1402,6406,1228,80517,2552,9297,1456,11209,1848,6748,1264,6245,1149,5641,1097,3534,892,3374,789,4114,933,2537,733,5714,1240,7215,1134,5631,1060,3056,618,2135,644,2632,716,1435,472,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1051216,9662,32148,2852,9336,1808,2565,732,3530,1174,2504,913,2511,896,2288,1086,1587,614,1071,611,802,619,2216,761,1359,517,1070,553,622,409,337,284,350,332,0,193,341071,6232,47979,3377,22567,2534,21558,2533,18143,2268,18165,2235,22879,2463,20701,2801,17235,2103,12992,1975,22553,2912,30368,3028,39165,3237,19998,2153,9302,1778,10839,1846,6627,1324,471301,7812,57746,3681,25577,2680,24983,2768,23658,2321,22001,2526,22708,2857,21697,2598,21767,2224,16400,2188,33353,2746,46735,3156,56825,3909,39096,3116,22643,2332,23486,2478,12626,1457,206696,4171,32242,2748,25297,2366,21580,2161,13895,1747,11407,1496,11438,1554,8789,1403,8691,1208,6623,1124,13007,1424,15622,1867,15338,1911,9779,1335,5330,1032,4855,921,2803,743,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,785956,7792,36085,2939,11844,1984,3778,1020,4242,1130,4252,1401,3163,1094,1501,602,1519,766,1295,700,758,628,1121,580,1206,934,932,646,323,415,0,201,151,254,0,201,284074,7536,34808,3474,18412,2453,20384,2837,24652,3024,26414,3182,19993,2586,19853,2661,16978,2338,15011,2031,19375,2475,25602,3372,20108,2600,10939,1958,5074,1216,3727,1178,2744,845,319280,5355,42485,2872,25513,2317,24026,2566,22867,2600,20718,2231,20120,2097,17137,2314,17935,2169,13887,1881,28601,2661,28235,2839,26682,2591,15025,1654,5432,1068,7165,1278,3452,888,146517,3298,22588,1936,18912,1908,15897,1833,13470,2006,10342,1340,8684,1182,7203,1161,7802,1412,6116,970,8208,1231,9296,1264,9539,1314,4394,1034,1215,374,760,316,2091,759,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,555833,6649,34922,3113,12647,2198,3966,1150,7123,1891,3368,1045,2206,875,1867,1028,698,496,919,638,517,527,446,345,758,572,279,292,128,178,0,190,0,190,0,190,195405,5221,41468,3868,17184,2397,13353,2109,16483,2397,14358,2220,13276,2449,12257,1852,8237,1751,8193,1575,11971,1724,14891,2067,12175,2097,5729,1454,2935,847,1282,740,1613,748,222065,4154,43114,3241,17563,1963,14631,1664,13193,1755,12394,1849,12745,1893,11062,1572,10686,1710,8453,1350,15980,2103,19064,2025,20319,2532,11378,1515,4958,1350,4031,884,2494,881,103441,2507,14848,1693,14975,1496,11249,1454,8379,1262,7950,1137,6930,952,6524,1106,5478,1043,3980,848,5840,1012,5133,972,5740,903,3163,741,1474,516,778,455,1000,423,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,103239,3118,8891,1393,2580,732,1033,414,1486,611,978,505,481,267,201,160,700,421,407,255,548,416,128,157,101,121,77,100,0,157,137,204,0,157,34,59,39437,2223,6766,1217,2596,744,3600,905,3629,984,3364,843,2554,785,2722,880,2442,837,1715,582,2770,771,3258,735,2339,739,1302,754,271,201,61,75,48,77,39099,1744,6141,1019,2721,685,2143,640,3210,751,2380,707,2091,565,2537,934,1275,431,1870,676,3697,943,4419,840,3082,867,1888,509,923,331,463,238,259,201,15812,921,2155,497,2126,523,1536,491,1574,487,1065,393,730,288,777,313,712,354,790,365,898,317,977,365,1392,593,491,264,287,260,140,138,162,159,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,23831,2053,1667,780,902,546,132,211,145,176,0,200,85,104,57,92,336,453,0,200,0,200,0,200,10,19,0,200,0,200,0,200,0,200,0,200,8390,1484,1201,692,498,449,672,619,445,448,253,298,1095,768,636,596,62,84,174,201,832,587,531,427,704,504,408,401,313,252,358,323,208,216,10537,1442,2005,871,1403,932,840,479,571,466,615,459,411,312,454,442,761,554,38,64,103,126,1283,704,828,408,704,488,276,213,245,246,0,200,3237,621,331,232,395,208,393,285,425,352,387,334,181,173,0,200,52,65,52,87,316,267,375,240,206,212,34,65,20,33,70,115,0,200,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,494255,6962,23387,3048,8719,2018,3233,879,1677,688,2143,797,1804,852,1303,749,1239,693,416,292,115,188,933,582,728,505,309,323,275,265,335,409,0,172,158,262,176519,4889,31283,3217,13108,1874,10459,1776,12628,2082,11484,1785,12996,2315,10996,1955,11533,1947,6961,1441,12838,1978,14030,2053,12321,1731,7404,1310,3879,1037,2598,1034,2001,772,202451,3680,32209,2713,15250,1759,12271,1751,13845,2051,9964,1430,12608,1896,10556,1714,9176,1473,8310,1822,15932,2148,18082,2046,19667,2166,11993,1922,4829,1104,4319,1080,3440,931,91898,2781,14483,1428,12071,1543,9557,1375,8428,1237,6517,1058,4845,942,5200,1074,4509,1055,3360,897,6310,1110,5583,932,5113,927,3072,847,1079,432,968,387,803,384,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,21657,1905,880,576,125,169,0,210,111,200,334,331,72,121,0,210,40,69,0,210,0,210,0,210,77,132,0,210,0,210,121,207,0,210,0,210,10212,1528,1590,806,934,549,586,383,637,421,692,658,1075,726,494,468,656,472,878,564,1021,652,393,306,765,600,491,324,0,210,0,210,0,210,8080,1067,1664,624,604,412,431,398,238,206,434,272,535,438,335,272,444,302,340,335,375,192,729,410,721,398,286,194,692,417,155,113,97,114,2485,627,818,453,43,73,220,254,300,272,0,210,71,113,81,102,431,423,0,210,99,139,171,148,77,122,37,67,0,210,78,132,59,100,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,474145,6422,25249,2749,9522,1868,4111,1243,2786,1078,2200,799,1407,710,1325,654,928,582,592,418,458,442,855,553,630,504,363,327,72,112,0,204,0,204,0,204,159066,5267,24061,3001,12217,2202,13378,2383,12431,2254,12072,1892,13059,2345,10202,1963,8306,1839,5756,1417,11417,2053,14271,2451,11452,2262,6004,1431,2304,909,1322,550,814,449,193817,4458,30326,2989,15691,1978,15013,2047,13897,2041,14032,1997,10973,1860,10437,1862,9423,1571,7749,1526,14014,2107,18020,2337,16953,2205,9304,1491,4321,1134,2204,665,1460,679,96013,2829,15431,1821,15759,1789,11230,1578,8896,1487,7035,1170,5957,1054,4127,1004,3560,958,4334,966,5457,1055,4717,857,5481,978,2439,707,636,319,655,346,299,234,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,399871,6147,21791,2804,6406,1640,2243,912,2779,1131,1774,858,2256,950,1332,558,2617,1077,712,453,347,324,324,334,576,500,425,508,0,203,0,203,0,203,0,203,152933,4671,21226,2716,8724,1628,14308,2628,11802,2004,11734,2200,11191,2079,10068,1762,10973,2228,6455,1254,9690,2039,14355,1923,11681,1991,5223,1307,2251,1065,2085,743,1167,648,163066,4192,22865,2358,12657,1995,9613,1500,11013,1560,11565,1897,8476,1452,8421,1575,7815,1254,7590,1633,12554,1838,17084,1941,16712,2015,7901,1560,4187,978,2897,925,1716,620,62081,2263,9742,1397,9225,1384,6206,1110,5464,979,4818,904,3260,629,3072,712,3330,671,2547,800,3596,829,4110,732,3274,739,1498,470,1114,408,410,235,415,253,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1132771,11858,64876,4572,16453,2091,8167,1875,8668,1906,7266,1571,4905,1337,4645,1531,3724,1211,2495,1177,3481,1293,1921,1023,2180,905,374,346,457,451,107,180,0,213,33,52,452457,9303,48480,3922,28893,3609,31227,3974,30348,3559,26400,3398,30019,4024,25509,3665,26660,3626,23937,3407,39088,4035,42947,3796,42215,4550,25120,3043,13664,2363,10110,2328,7840,2185,448328,7416,56033,3687,26859,2377,25478,2400,25483,2700,22144,2495,24742,2864,22654,2463,24029,2879,18696,2451,37134,3273,39703,3571,45285,3131,30905,3186,17380,2037,19821,2478,11982,1469,167110,4422,24287,2509,24894,2242,18561,1709,13258,1557,12423,1879,9375,1186,8101,1249,7586,1401,5646,972,10744,1482,9780,1569,11875,1441,4795,1137,1823,653,2110,634,1852,578,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
