GEO_ID,B17010B_001E,B17010B_001M,B17010B_002E,B17010B_002M,B17010B_003E,B17010B_003M,B17010B_004E,B17010B_004M,B17010B_005E,B17010B_005M,B17010B_006E,B17010B_006M,B17010B_007E,B17010B_007M,B17010B_008E,B17010B_008M,B17010B_009E,B17010B_009M,B17010B_010E,B17010B_010M,B17010B_011E,B17010B_011M,B17010B_012E,B17010B_012M,B17010B_013E,B17010B_013M,B17010B_014E,B17010B_014M,B17010B_015E,B17010B_015M,B17010B_016E,B17010B_016M,B17010B_017E,B17010B_017M,B17010B_018E,B17010B_018M,B17010B_019E,B17010B_019M,B17010B_020E,B17010B_020M,B17010B_021E,B17010B_021M,B17010B_022E,B17010B_022M,B17010B_023E,B17010B_023M,B17010B_024E,B17010B_024M,B17010B_025E,B17010B_025M,B17010B_026E,B17010B_026M,B17010B_027E,B17010B_027M,B17010B_028E,B17010B_028M,B17010B_029E,B17010B_029M,B17010B_030E,B17010B_030M,B17010B_031E,B17010B_031M,B17010B_032E,B17010B_032M,B17010B_033E,B17010B_033M,B17010B_034E,B17010B_034M,B17010B_035E,B17010B_035M,B17010B_036E,B17010B_036M,B17010B_037E,B17010B_037M,B17010B_038E,B17010B_038M,B17010B_039E,B17010B_039M,B17010B_040E,B17010B_040M,B17010B_041E,B17010B_041M,NAME,B17010B_001EA,B17010B_001MA,B17010B_002MA,B17010B_002EA,B17010B_003MA,B17010B_003EA,B17010B_004MA,B17010B_004EA,B17010B_005EA,B17010B_005MA,B17010B_006MA,B17010B_006EA,B17010B_007EA,B17010B_007MA,B17010B_008MA,B17010B_008EA,B17010B_009MA,B17010B_009EA,B17010B_010MA,B17010B_010EA,B17010B_011MA,B17010B_011EA,B17010B_012EA,B17010B_012MA,B17010B_013EA,B17010B_013MA,B17010B_014EA,B17010B_014MA,B17010B_015MA,B17010B_015EA,B17010B_016EA,B17010B_016MA,B17010B_017MA,B17010B_017EA,B17010B_018EA,B17010B_018MA,B17010B_019EA,B17010B_019MA,B17010B_020EA,B17010B_020MA,B17010B_021EA,B17010B_021MA,B17010B_022EA,B17010B_022MA,B17010B_023EA,B17010B_023MA,B17010B_024MA,B17010B_024EA,B17010B_025MA,B17010B_025EA,B17010B_026EA,B17010B_026MA,B17010B_027EA,B17010B_027MA,B17010B_028EA,B17010B_028MA,B17010B_029MA,B17010B_029EA,B17010B_030MA,B17010B_030EA,B17010B_031MA,B17010B_031EA,B17010B_032EA,B17010B_032MA,B17010B_033MA,B17010B_033EA,B17010B_034MA,B17010B_034EA,B17010B_035MA,B17010B_035EA,B17010B_036EA,B17010B_036MA,B17010B_037EA,B17010B_037MA,B17010B_038EA,B17010B_038MA,B17010B_039EA,B17010B_039MA,B17010B_040MA,B17010B_040EA,B17010B_041EA,B17010B_041MA,state
0400000US32,49847,2467,10985,1430,1894,676,1076,481,47,80,364,277,665,398,818,487,9091,1394,1332,681,1058,573,347,307,344,338,367,345,274,283,7759,1323,6593,1211,1261,633,1914,655,3418,955,1166,564,38862,2539,21804,2053,8993,1511,1921,741,1823,821,5249,1097,12811,1449,17058,1838,4035,1052,2423,837,677,393,386,290,1360,671,1612,723,13023,1643,8510,1523,1570,686,975,593,5965,1283,4513,1067,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,272727,6216,51429,4008,7531,1493,5021,1136,719,352,1546,682,2756,956,2510,899,43898,3748,6504,1379,4437,1171,967,448,799,497,2671,972,2067,763,37394,3367,31900,3276,5125,1125,10103,1834,16672,1995,5494,1124,221298,6112,110414,4011,57120,3698,10458,1745,9454,1659,37208,3052,53294,3336,110884,5027,24858,2358,11400,1927,1857,949,1317,623,8226,1486,13458,1890,86026,4396,50071,3539,7690,1320,8803,1407,33578,2906,35955,2933,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,667380,9652,135406,4094,22784,2303,15649,1988,1757,666,5883,1331,8009,1537,7135,1144,112622,4212,14889,1813,10536,1550,2163,941,2349,873,6024,1215,4353,990,97733,4270,79461,4376,12046,1748,24165,2937,43250,3271,18272,2073,531974,9590,244780,6372,120578,5307,21298,2299,19916,2390,79364,4149,124202,5083,287194,8138,56065,3760,24229,2231,5642,1164,2920,853,15667,1905,31836,3125,231129,6785,127399,5507,19713,2137,20551,2837,87135,4886,103730,5011,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,490136,6835,115632,5539,19746,2407,10656,1933,1987,804,2567,800,6102,1349,9090,1326,95886,4868,11837,1914,7957,1486,2569,934,1605,727,3783,935,3880,1047,84049,4331,71836,3978,14597,2351,17121,2281,40118,2924,12213,1680,374504,6885,204107,6249,84311,4184,13234,2153,14530,2467,56547,3360,119796,4490,170397,5504,32620,2850,17451,2059,4326,1113,3124,1142,10001,1388,15169,2200,137777,5357,80734,4830,13505,2107,9417,1788,57812,3495,57043,3767,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,316874,6355,90736,5184,11983,2017,7779,1644,1279,705,3762,1305,2738,825,4204,1138,78753,5029,8994,1690,7437,1502,1389,499,1339,577,4709,1318,1557,623,69759,4414,62486,4055,13921,1920,15342,2222,33223,3250,7273,1384,226138,6942,107203,4741,43665,3560,5564,1191,8397,1729,29704,2602,63538,3467,118935,6044,22487,2674,11483,2120,2787,1044,870,726,7826,1619,11004,1680,96448,5619,60196,4445,10091,1736,8805,1514,41300,3965,36252,2631,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,62048,2353,16648,1917,3015,839,1983,756,209,195,1051,474,723,517,1032,393,13633,1742,1398,464,1105,421,177,145,568,357,360,229,293,274,12235,1726,11556,1676,2941,887,3068,833,5547,1250,679,427,45400,2280,23894,1978,8971,1306,1200,514,1933,727,5838,1000,14923,1772,21506,2058,5181,988,2399,791,566,396,457,299,1376,563,2782,693,16325,1733,10297,1298,1702,633,1806,624,6789,1063,6028,1143,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,13406,1581,3905,1182,642,412,642,412,150,143,174,211,318,336,0,200,3263,1107,1699,819,1501,778,617,532,160,245,724,536,198,292,1564,599,1372,636,360,289,572,526,440,445,192,297,9501,1326,5114,1068,3451,1013,785,604,619,456,2047,780,1663,485,4387,1101,1410,625,869,573,350,408,130,178,389,395,541,290,2977,919,1910,758,306,357,409,402,1195,595,1067,495,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,277992,5743,64758,4070,7106,1548,5606,1442,820,513,2220,905,2566,915,1500,569,57652,4142,7280,1456,5128,1228,1343,609,1178,522,2607,1004,2152,895,50372,4066,43376,3889,5601,1252,14202,2629,23573,2517,6996,1192,213234,5417,102032,4826,47420,3925,7069,1365,10063,1984,30288,3398,54612,3443,111202,4710,19764,2367,10601,1888,2144,922,1353,553,7104,1427,9163,1619,91438,3734,54069,3447,8136,1445,9996,1504,35937,2932,37369,2930,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,13916,1437,3220,956,825,512,493,372,0,210,0,210,493,372,332,369,2395,819,40,84,40,84,0,210,0,210,40,84,0,210,2355,808,1957,740,128,197,970,461,859,478,398,320,10696,1255,4804,1123,2295,763,376,286,595,282,1324,600,2509,829,5892,1084,1282,622,704,441,137,172,0,210,567,406,578,432,4610,1043,2986,869,437,339,284,257,2265,830,1624,640,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,303315,5807,80780,3978,15158,2254,8050,1663,1096,609,1689,712,5265,1315,7108,1417,65622,4067,6997,1476,4426,1211,1430,576,565,327,2431,903,2571,916,58625,3856,49421,3653,10830,2037,11517,2096,27074,2886,9204,1664,222535,6012,121208,5472,50487,4445,7179,1549,8843,1692,34465,3504,70721,3516,101327,4203,19542,2418,8745,1546,1489,610,1175,663,6081,1282,10797,1998,81785,3875,43741,3254,5575,1198,5138,1449,33028,3240,38044,2639,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,248387,5591,62582,3823,8712,1537,4415,1075,1056,604,1237,615,2122,872,4297,985,53870,3730,6376,1310,4770,1233,1475,688,1262,763,2033,793,1606,612,47494,3548,42599,3447,7660,1385,13446,1799,21493,2790,4895,1183,185805,4838,97865,3390,43037,3126,6218,1237,7669,1737,29150,2763,54828,3198,87940,4492,16635,2255,7560,1601,2145,814,607,455,4808,1310,9075,1451,71305,4314,40719,3657,7281,1486,6045,1326,27393,3413,30586,2445,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,703343,9339,148641,5975,24399,3159,16064,2307,2690,978,5367,1512,8007,1686,8335,1880,124242,5424,15947,2034,12682,1781,2852,1003,3635,973,6195,1257,3265,888,108295,5042,93601,5181,17527,2682,24316,3257,51758,4007,14694,2190,554702,8647,313430,7737,151184,6045,24110,3511,34294,3379,92780,5489,162246,6155,241272,8371,49837,3689,26515,2843,7153,1399,2620,1241,16742,2578,23322,2434,191435,7489,120872,5686,19519,2502,17090,2525,84263,4760,70563,4340,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,363990,7406,62162,4268,10819,1662,7134,1539,698,446,1832,683,4604,1201,3685,856,51343,4007,5305,1349,3716,1249,1299,704,542,402,1875,845,1589,542,46038,3432,39935,3272,7192,1660,11354,2139,21389,2766,6103,1201,301828,6475,171228,6098,77216,4042,13208,2185,15590,2448,48418,3085,94012,4659,130600,5803,27935,2964,13402,2102,2408,1107,2133,963,8861,1704,14533,2215,102665,4896,58476,4144,10444,1972,8424,1528,39608,3590,44189,3314,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,54181,3112,10511,1916,2540,778,2116,793,393,311,845,505,878,499,424,312,7971,1767,1739,795,1595,826,723,469,247,256,625,550,144,243,6232,1536,5667,1509,932,604,2041,753,2694,1153,565,378,43670,2849,26952,2098,12753,1762,2825,917,3350,912,6578,1627,14199,1753,16718,2260,5523,1409,2422,998,318,429,402,427,1702,782,3101,968,11195,1872,6420,1566,1490,857,985,569,3945,1152,4775,1314,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,11642,1381,3033,928,409,301,375,291,0,190,96,146,279,258,34,57,2624,878,356,290,331,286,282,276,0,190,49,87,25,43,2268,838,1968,866,292,337,910,690,766,434,300,259,8609,1125,5484,732,2065,620,170,164,429,330,1466,554,3419,730,3125,793,711,384,481,306,50,73,0,190,431,302,230,179,2414,744,1205,457,194,182,97,136,914,429,1209,533,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,78002,2523,27378,2228,2256,562,1195,454,256,218,362,241,577,360,1061,433,25122,2128,3226,1090,2726,998,573,411,1024,545,1129,728,500,311,21896,2152,20226,2230,4495,1364,5789,1281,9942,1661,1670,564,50624,2387,24053,1890,10131,1434,1460,600,1717,657,6954,1277,13922,1479,26571,2204,4201,842,2419,666,655,389,842,478,922,411,1782,628,22370,2100,15755,1748,2458,788,2642,828,10655,1599,6615,1074,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,74332,3759,31921,2331,10933,1604,4169,949,755,445,547,344,2867,867,6764,1234,20988,2070,4360,1178,2926,833,332,237,429,276,2165,730,1434,675,16628,1713,12449,1755,1887,625,2103,675,8459,1530,4179,1062,42411,2991,26407,2105,10123,1480,1287,404,1226,587,7610,1250,16284,1829,16004,2117,3468,957,998,478,67,116,87,138,844,458,2470,851,12536,1760,4773,1061,566,366,615,426,3592,918,7763,1263,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
