B20005C_001E,B20005C_001M,B20005C_002E,B20005C_002M,B20005C_003E,B20005C_003M,B20005C_004E,B20005C_004M,B20005C_005E,B20005C_005M,B20005C_006E,B20005C_006M,B20005C_007E,B20005C_007M,B20005C_008E,B20005C_008M,B20005C_009E,B20005C_009M,B20005C_010E,B20005C_010M,B20005C_011E,B20005C_011M,B20005C_012E,B20005C_012M,B20005C_013E,B20005C_013M,B20005C_014E,B20005C_014M,B20005C_015E,B20005C_015M,B20005C_016E,B20005C_016M,B20005C_017E,B20005C_017M,B20005C_018E,B20005C_018M,B20005C_019E,B20005C_019M,B20005C_020E,B20005C_020M,B20005C_021E,B20005C_021M,B20005C_022E,B20005C_022M,B20005C_023E,B20005C_023M,B20005C_024E,B20005C_024M,B20005C_025E,B20005C_025M,B20005C_026E,B20005C_026M,B20005C_027E,B20005C_027M,B20005C_028E,B20005C_028M,B20005C_029E,B20005C_029M,B20005C_030E,B20005C_030M,B20005C_031E,B20005C_031M,B20005C_032E,B20005C_032M,B20005C_033E,B20005C_033M,B20005C_034E,B20005C_034M,B20005C_035E,B20005C_035M,B20005C_036E,B20005C_036M,B20005C_037E,B20005C_037M,B20005C_038E,B20005C_038M,B20005C_039E,B20005C_039M,B20005C_040E,B20005C_040M,B20005C_041E,B20005C_041M,B20005C_042E,B20005C_042M,B20005C_043E,B20005C_043M,B20005C_044E,B20005C_044M,B20005C_045E,B20005C_045M,B20005C_046E,B20005C_046M,B20005C_047E,B20005C_047M,B20005C_048E,B20005C_048M,B20005C_049E,B20005C_049M,B20005C_050E,B20005C_050M,B20005C_051E,B20005C_051M,B20005C_052E,B20005C_052M,B20005C_053E,B20005C_053M,B20005C_054E,B20005C_054M,B20005C_055E,B20005C_055M,B20005C_056E,B20005C_056M,B20005C_057E,B20005C_057M,B20005C_058E,B20005C_058M,B20005C_059E,B20005C_059M,B20005C_060E,B20005C_060M,B20005C_061E,B20005C_061M,B20005C_062E,B20005C_062M,B20005C_063E,B20005C_063M,B20005C_064E,B20005C_064M,B20005C_065E,B20005C_065M,B20005C_066E,B20005C_066M,B20005C_067E,B20005C_067M,B20005C_068E,B20005C_068M,B20005C_069E,B20005C_069M,B20005C_070E,B20005C_070M,B20005C_071E,B20005C_071M,B20005C_072E,B20005C_072M,B20005C_073E,B20005C_073M,B20005C_074E,B20005C_074M,B20005C_075E,B20005C_075M,B20005C_076E,B20005C_076M,B20005C_077E,B20005C_077M,B20005C_078E,B20005C_078M,B20005C_079E,B20005C_079M,B20005C_080E,B20005C_080M,B20005C_081E,B20005C_081M,B20005C_082E,B20005C_082M,B20005C_083E,B20005C_083M,B20005C_084E,B20005C_084M,B20005C_085E,B20005C_085M,B20005C_086E,B20005C_086M,B20005C_087E,B20005C_087M,B20005C_088E,B20005C_088M,B20005C_089E,B20005C_089M,B20005C_090E,B20005C_090M,B20005C_091E,B20005C_091M,B20005C_092E,B20005C_092M,B20005C_093E,B20005C_093M,B20005C_094E,B20005C_094M,B20005C_095E,B20005C_095M,B20005C_001M,B20005C_001EA,B20005C_001MA,B20005C_002M,B20005C_002EA,B20005C_002MA,B20005C_003M,B20005C_003EA,B20005C_003MA,B20005C_004M,B20005C_004EA,B20005C_004MA,B20005C_005M,B20005C_005EA,B20005C_005MA,B20005C_006M,B20005C_006EA,B20005C_006MA,B20005C_007M,B20005C_007EA,B20005C_007MA,B20005C_008M,B20005C_008EA,B20005C_008MA,B20005C_009M,B20005C_009EA,B20005C_009MA,B20005C_010M,B20005C_010EA,B20005C_010MA,B20005C_011M,B20005C_011EA,B20005C_011MA,B20005C_012M,B20005C_012EA,B20005C_012MA,B20005C_013M,B20005C_013EA,B20005C_013MA,B20005C_014M,B20005C_014EA,B20005C_014MA,B20005C_015M,B20005C_015EA,B20005C_015MA,B20005C_016M,B20005C_016EA,B20005C_016MA,B20005C_017M,B20005C_017EA,B20005C_017MA,B20005C_018M,B20005C_018EA,B20005C_018MA,B20005C_019M,B20005C_019EA,B20005C_019MA,B20005C_020M,B20005C_020EA,B20005C_020MA,B20005C_021M,B20005C_021EA,B20005C_021MA,B20005C_022M,B20005C_022EA,B20005C_022MA,B20005C_023M,B20005C_023EA,B20005C_023MA,B20005C_024M,B20005C_024EA,B20005C_024MA,B20005C_025M,B20005C_025EA,B20005C_025MA,B20005C_026M,B20005C_026EA,B20005C_026MA,B20005C_027M,B20005C_027EA,B20005C_027MA,B20005C_028M,B20005C_028EA,B20005C_028MA,B20005C_029M,B20005C_029EA,B20005C_029MA,B20005C_030M,B20005C_030EA,B20005C_030MA,B20005C_031M,B20005C_031EA,B20005C_031MA,B20005C_032M,B20005C_032EA,B20005C_032MA,B20005C_033M,B20005C_033EA,B20005C_033MA,B20005C_034M,B20005C_034EA,B20005C_034MA,B20005C_035M,B20005C_035EA,B20005C_035MA,B20005C_036M,B20005C_036EA,B20005C_036MA,B20005C_037M,B20005C_037EA,B20005C_037MA,B20005C_038M,B20005C_038EA,B20005C_038MA,B20005C_039M,B20005C_039EA,B20005C_039MA,B20005C_040M,B20005C_040EA,B20005C_040MA,B20005C_041M,B20005C_041EA,B20005C_041MA,B20005C_042M,B20005C_042EA,B20005C_042MA,B20005C_043M,B20005C_043EA,B20005C_043MA,B20005C_044M,B20005C_044EA,B20005C_044MA,B20005C_045M,B20005C_045EA,B20005C_045MA,B20005C_046M,B20005C_046EA,B20005C_046MA,B20005C_047M,B20005C_047EA,B20005C_047MA,B20005C_048M,B20005C_048EA,B20005C_048MA,B20005C_049M,B20005C_049EA,B20005C_049MA,B20005C_050M,B20005C_050EA,B20005C_050MA,B20005C_051M,B20005C_051EA,B20005C_051MA,B20005C_052M,B20005C_052EA,B20005C_052MA,B20005C_053M,B20005C_053EA,B20005C_053MA,B20005C_054M,B20005C_054EA,B20005C_054MA,B20005C_055M,B20005C_055EA,B20005C_055MA,B20005C_056M,B20005C_056EA,B20005C_056MA,B20005C_057M,B20005C_057EA,B20005C_057MA,B20005C_058M,B20005C_058EA,B20005C_058MA,B20005C_059M,B20005C_059EA,B20005C_059MA,B20005C_060M,B20005C_060EA,B20005C_060MA,B20005C_061M,B20005C_061EA,B20005C_061MA,B20005C_062M,B20005C_062EA,B20005C_062MA,B20005C_063M,B20005C_063EA,B20005C_063MA,B20005C_064M,B20005C_064EA,B20005C_064MA,B20005C_065M,B20005C_065EA,B20005C_065MA,B20005C_066M,B20005C_066EA,B20005C_066MA,B20005C_067M,B20005C_067EA,B20005C_067MA,B20005C_068M,B20005C_068EA,B20005C_068MA,B20005C_069M,B20005C_069EA,B20005C_069MA,B20005C_070M,B20005C_070EA,B20005C_070MA,B20005C_071M,B20005C_071EA,B20005C_071MA,B20005C_072M,B20005C_072EA,B20005C_072MA,B20005C_073M,B20005C_073EA,B20005C_073MA,B20005C_074M,B20005C_074EA,B20005C_074MA,B20005C_075M,B20005C_075EA,B20005C_075MA,B20005C_076M,B20005C_076EA,B20005C_076MA,B20005C_077M,B20005C_077EA,B20005C_077MA,B20005C_078M,B20005C_078EA,B20005C_078MA,B20005C_079M,B20005C_079EA,B20005C_079MA,B20005C_080M,B20005C_080EA,B20005C_080MA,B20005C_081M,B20005C_081EA,B20005C_081MA,B20005C_082M,B20005C_082EA,B20005C_082MA,B20005C_083M,B20005C_083EA,B20005C_083MA,B20005C_084M,B20005C_084EA,B20005C_084MA,B20005C_085M,B20005C_085EA,B20005C_085MA,B20005C_086M,B20005C_086EA,B20005C_086MA,B20005C_087M,B20005C_087EA,B20005C_087MA,B20005C_088M,B20005C_088EA,B20005C_088MA,B20005C_089M,B20005C_089EA,B20005C_089MA,B20005C_090M,B20005C_090EA,B20005C_090MA,B20005C_091M,B20005C_091EA,B20005C_091MA,B20005C_092M,B20005C_092EA,B20005C_092MA,B20005C_093M,B20005C_093EA,B20005C_093MA,B20005C_094M,B20005C_094EA,B20005C_094MA,B20005C_095M,B20005C_095EA,B20005C_095MA,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
50345,2340,23562,1618,5579,745,0,157,5579,745,24,43,0,157,65,77,136,100,456,249,68,71,246,190,209,147,287,148,491,279,562,273,474,205,297,167,684,341,436,251,306,162,208,143,161,102,427,230,42,34,17983,1493,11111,1101,6872,1405,1431,542,995,453,723,348,454,271,617,318,156,141,1040,939,229,178,46,51,33,48,16,23,368,339,188,159,127,163,0,157,77,95,352,306,20,32,0,157,0,157,26783,1567,6444,1002,0,157,6444,1002,0,157,0,157,20,31,48,51,422,199,401,390,513,468,332,179,513,255,355,177,1351,489,635,292,491,212,393,243,171,104,133,128,188,169,217,228,193,212,68,78,20339,1481,12312,1250,8027,1131,1841,792,1599,616,913,529,727,485,802,354,154,128,352,214,291,198,468,289,150,132,75,113,228,137,85,86,144,181,96,120,0,157,72,118,0,157,0,157,30,49,2340,null,null,1618,null,null,745,null,null,157,null,null,745,null,null,43,null,null,157,null,null,77,null,null,100,null,null,249,null,null,71,null,null,190,null,null,147,null,null,148,null,null,279,null,null,273,null,null,205,null,null,167,null,null,341,null,null,251,null,null,162,null,null,143,null,null,102,null,null,230,null,null,34,null,null,1493,null,null,1101,null,null,1405,null,null,542,null,null,453,null,null,348,null,null,271,null,null,318,null,null,141,null,null,939,null,null,178,null,null,51,null,null,48,null,null,23,null,null,339,null,null,159,null,null,163,null,null,157,null,null,95,null,null,306,null,null,32,null,null,157,null,null,157,null,null,1567,null,null,1002,null,null,157,null,null,1002,null,null,157,null,null,157,null,null,31,null,null,51,null,null,199,null,null,390,null,null,468,null,null,179,null,null,255,null,null,177,null,null,489,null,null,292,null,null,212,null,null,243,null,null,104,null,null,128,null,null,169,null,null,228,null,null,212,null,null,78,null,null,1481,null,null,1250,null,null,1131,null,null,792,null,null,616,null,null,529,null,null,485,null,null,354,null,null,128,null,null,214,null,null,198,null,null,289,null,null,132,null,null,113,null,null,137,null,null,86,null,null,181,null,null,120,null,null,157,null,null,118,null,null,157,null,null,157,null,null,49,null,null,46
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
105645,7950,55974,4902,26250,2928,0,220,26250,2928,51,87,55,78,92,114,289,260,358,252,90,109,377,464,887,616,1235,571,947,640,3777,1290,3136,1114,1542,661,1399,672,836,393,1394,624,2314,904,1176,599,2186,970,4109,1257,29724,3555,16769,2590,12955,2103,1609,594,1431,613,1755,754,868,629,1052,528,470,301,1238,684,273,210,787,566,180,239,271,229,223,164,42,69,1327,846,100,110,191,340,687,440,0,220,289,285,162,165,49671,4455,17607,2369,0,220,17607,2369,0,220,249,239,175,196,157,289,956,600,348,254,525,371,1562,830,621,350,582,496,1540,682,1849,716,1623,778,1054,548,1470,849,936,500,1494,649,636,457,1123,483,707,315,32064,3328,19182,2394,12882,1999,2722,920,1558,673,1340,645,729,347,1411,675,783,437,931,469,295,228,747,509,205,246,846,480,353,358,80,132,635,645,0,220,95,161,0,220,128,212,0,220,24,46,7950,null,null,4902,null,null,2928,null,null,220,null,null,2928,null,null,87,null,null,78,null,null,114,null,null,260,null,null,252,null,null,109,null,null,464,null,null,616,null,null,571,null,null,640,null,null,1290,null,null,1114,null,null,661,null,null,672,null,null,393,null,null,624,null,null,904,null,null,599,null,null,970,null,null,1257,null,null,3555,null,null,2590,null,null,2103,null,null,594,null,null,613,null,null,754,null,null,629,null,null,528,null,null,301,null,null,684,null,null,210,null,null,566,null,null,239,null,null,229,null,null,164,null,null,69,null,null,846,null,null,110,null,null,340,null,null,440,null,null,220,null,null,285,null,null,165,null,null,4455,null,null,2369,null,null,220,null,null,2369,null,null,220,null,null,239,null,null,196,null,null,289,null,null,600,null,null,254,null,null,371,null,null,830,null,null,350,null,null,496,null,null,682,null,null,716,null,null,778,null,null,548,null,null,849,null,null,500,null,null,649,null,null,457,null,null,483,null,null,315,null,null,3328,null,null,2394,null,null,1999,null,null,920,null,null,673,null,null,645,null,null,347,null,null,675,null,null,437,null,null,469,null,null,228,null,null,509,null,null,246,null,null,480,null,null,358,null,null,132,null,null,645,null,null,220,null,null,161,null,null,220,null,null,212,null,null,220,null,null,46,null,null,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
70089,4636,35798,2350,12334,1435,0,198,12334,1435,0,198,0,198,43,66,19,34,295,227,247,277,426,383,201,186,636,339,275,201,910,341,1712,534,1183,515,1203,596,402,281,816,332,1200,351,746,320,830,318,1190,519,23464,2278,14468,1716,8996,1342,2508,698,1356,592,775,305,288,216,730,446,577,349,258,211,259,203,551,368,41,52,496,316,222,215,317,294,149,151,23,36,171,145,189,231,0,198,19,24,67,68,34291,3191,10284,1276,0,198,10284,1276,6,11,0,198,194,198,14,27,159,132,63,91,468,378,436,270,213,176,239,229,897,557,773,318,334,196,929,534,677,339,925,411,1522,669,939,445,989,454,507,339,24007,2787,14551,2116,9456,1478,2504,889,1314,532,776,399,671,374,721,371,693,401,725,353,35,45,265,170,315,283,604,305,474,245,215,205,0,198,118,151,20,36,0,198,6,10,0,198,0,198,4636,null,null,2350,null,null,1435,null,null,198,null,null,1435,null,null,198,null,null,198,null,null,66,null,null,34,null,null,227,null,null,277,null,null,383,null,null,186,null,null,339,null,null,201,null,null,341,null,null,534,null,null,515,null,null,596,null,null,281,null,null,332,null,null,351,null,null,320,null,null,318,null,null,519,null,null,2278,null,null,1716,null,null,1342,null,null,698,null,null,592,null,null,305,null,null,216,null,null,446,null,null,349,null,null,211,null,null,203,null,null,368,null,null,52,null,null,316,null,null,215,null,null,294,null,null,151,null,null,36,null,null,145,null,null,231,null,null,198,null,null,24,null,null,68,null,null,3191,null,null,1276,null,null,198,null,null,1276,null,null,11,null,null,198,null,null,198,null,null,27,null,null,132,null,null,91,null,null,378,null,null,270,null,null,176,null,null,229,null,null,557,null,null,318,null,null,196,null,null,534,null,null,339,null,null,411,null,null,669,null,null,445,null,null,454,null,null,339,null,null,2787,null,null,2116,null,null,1478,null,null,889,null,null,532,null,null,399,null,null,374,null,null,371,null,null,401,null,null,353,null,null,45,null,null,170,null,null,283,null,null,305,null,null,245,null,null,205,null,null,198,null,null,151,null,null,36,null,null,198,null,null,10,null,null,198,null,null,198,null,null,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
