B27011_001E,B27011_001M,B27011_002E,B27011_002M,B27011_003E,B27011_003M,B27011_004E,B27011_004M,B27011_005E,B27011_005M,B27011_006E,B27011_006M,B27011_007E,B27011_007M,B27011_008E,B27011_008M,B27011_009E,B27011_009M,B27011_010E,B27011_010M,B27011_011E,B27011_011M,B27011_012E,B27011_012M,B27011_013E,B27011_013M,B27011_014E,B27011_014M,B27011_015E,B27011_015M,B27011_016E,B27011_016M,B27011_017E,B27011_017M,B27011_018E,B27011_018M,B27011_019E,B27011_019M,B27011_020E,B27011_020M,B27011_021E,B27011_021M,B27011_022E,B27011_022M,B27011_023E,B27011_023M,B27011_024E,B27011_024M,B27011_025E,B27011_025M,B27011_026E,B27011_026M,B27011_027E,B27011_027M,B27011_028E,B27011_028M,B27011_029E,B27011_029M,B27011_030E,B27011_030M,B27011_031E,B27011_031M,B27011_032E,B27011_032M,B27011_033E,B27011_033M,B27011_034E,B27011_034M,B27011_035E,B27011_035M,B27011_001M,B27011_001EA,B27011_001MA,B27011_002M,B27011_002EA,B27011_002MA,B27011_003M,B27011_003EA,B27011_003MA,B27011_004M,B27011_004EA,B27011_004MA,B27011_005M,B27011_005EA,B27011_005MA,B27011_006M,B27011_006EA,B27011_006MA,B27011_007M,B27011_007EA,B27011_007MA,B27011_008M,B27011_008EA,B27011_008MA,B27011_009M,B27011_009EA,B27011_009MA,B27011_010M,B27011_010EA,B27011_010MA,B27011_011M,B27011_011EA,B27011_011MA,B27011_012M,B27011_012EA,B27011_012MA,B27011_013M,B27011_013EA,B27011_013MA,B27011_014M,B27011_014EA,B27011_014MA,B27011_015M,B27011_015EA,B27011_015MA,B27011_016M,B27011_016EA,B27011_016MA,B27011_017M,B27011_017EA,B27011_017MA,B27011_018M,B27011_018EA,B27011_018MA,B27011_019M,B27011_019EA,B27011_019MA,B27011_020M,B27011_020EA,B27011_020MA,B27011_021M,B27011_021EA,B27011_021MA,B27011_022M,B27011_022EA,B27011_022MA,B27011_023M,B27011_023EA,B27011_023MA,B27011_024M,B27011_024EA,B27011_024MA,B27011_025M,B27011_025EA,B27011_025MA,B27011_026M,B27011_026EA,B27011_026MA,B27011_027M,B27011_027EA,B27011_027MA,B27011_028M,B27011_028EA,B27011_028MA,B27011_029M,B27011_029EA,B27011_029MA,B27011_030M,B27011_030EA,B27011_030MA,B27011_031M,B27011_031EA,B27011_031MA,B27011_032M,B27011_032EA,B27011_032MA,B27011_033M,B27011_033EA,B27011_033MA,B27011_034M,B27011_034EA,B27011_034MA,B27011_035M,B27011_035EA,B27011_035MA,state
567356,1906,412132,4319,401180,4833,377376,4619,350514,5324,332289,5853,27348,2642,26862,2611,23804,1700,23632,1683,18344,1465,22446,1745,172,170,10952,1815,10795,1817,8327,1643,5298,1368,3477,946,2468,679,157,119,157,119,54,68,157,119,0,155,155224,3953,75285,3623,66378,3109,49310,2850,22704,2239,8907,1546,79939,1864,79834,1877,60382,1956,79102,1896,105,114,1906,null,null,4319,null,null,4833,null,null,4619,null,null,5324,null,null,5853,null,null,2642,null,null,2611,null,null,1700,null,null,1683,null,null,1465,null,null,1745,null,null,170,null,null,1815,null,null,1817,null,null,1643,null,null,1368,null,null,946,null,null,679,null,null,119,null,null,119,null,null,68,null,null,119,null,null,155,null,null,3953,null,null,3623,null,null,3109,null,null,2850,null,null,2239,null,null,1546,null,null,1864,null,null,1877,null,null,1956,null,null,1896,null,null,114,null,null,38
8833851,3089,5769924,20055,5458278,21536,5148728,18745,4799293,19512,4264525,22685,666453,15879,349435,11542,309550,7399,307624,7398,215163,6816,277192,7051,1926,734,311646,10393,302624,10190,244887,8723,108985,5275,145235,6702,57737,4729,9022,1351,9022,1351,5026,1036,8847,1355,0,189,3063927,19307,1566954,16562,1432481,15811,807468,11676,722974,14788,134473,6072,1496973,7556,1491369,7489,921478,10255,1473477,7613,5604,1197,3089,null,null,20055,null,null,21536,null,null,18745,null,null,19512,null,null,22685,null,null,15879,null,null,11542,null,null,7399,null,null,7398,null,null,6816,null,null,7051,null,null,734,null,null,10393,null,null,10190,null,null,8723,null,null,5275,null,null,6702,null,null,4729,null,null,1351,null,null,1351,null,null,1036,null,null,1355,null,null,189,null,null,19307,null,null,16562,null,null,15811,null,null,11676,null,null,14788,null,null,6072,null,null,7556,null,null,7489,null,null,10255,null,null,7613,null,null,1197,null,null,39
2885847,1867,1826200,10986,1720003,10404,1619219,9949,1356952,10913,1291354,11278,113014,5226,262267,7500,100784,3942,99819,3865,72768,3419,91483,3580,965,478,106197,6053,103740,5931,53396,3972,38168,3415,17640,2170,50344,3660,2457,633,2411,642,1473,544,2365,652,46,76,1059647,11116,593717,10307,450055,9178,282183,6342,204706,5999,143662,5067,465930,4077,463645,4240,280734,5013,459540,4265,2285,733,1867,null,null,10986,null,null,10404,null,null,9949,null,null,10913,null,null,11278,null,null,5226,null,null,7500,null,null,3942,null,null,3865,null,null,3419,null,null,3580,null,null,478,null,null,6053,null,null,5931,null,null,3972,null,null,3415,null,null,2170,null,null,3660,null,null,633,null,null,642,null,null,544,null,null,652,null,null,76,null,null,11116,null,null,10307,null,null,9178,null,null,6342,null,null,5999,null,null,5067,null,null,4077,null,null,4240,null,null,5013,null,null,4265,null,null,733,null,null,40
3187768,1977,2034007,13001,1921839,13722,1815467,12152,1669588,12655,1453437,14834,283210,9472,145879,7518,106372,4898,105593,4969,71718,4041,94006,4813,779,415,112168,6542,107565,6165,88009,5305,44567,4054,48928,4096,19556,2474,4603,1363,3971,1060,2282,811,3886,1060,632,950,1153761,12890,586028,11169,532510,10012,311850,8449,270220,8732,53518,4851,567733,5513,563931,5656,356053,6445,557614,5842,3802,1039,1977,null,null,13001,null,null,13722,null,null,12152,null,null,12655,null,null,14834,null,null,9472,null,null,7518,null,null,4898,null,null,4969,null,null,4041,null,null,4813,null,null,415,null,null,6542,null,null,6165,null,null,5305,null,null,4054,null,null,4096,null,null,2474,null,null,1363,null,null,1060,null,null,811,null,null,1060,null,null,950,null,null,12890,null,null,11169,null,null,10012,null,null,8449,null,null,8732,null,null,4851,null,null,5513,null,null,5656,null,null,6445,null,null,5842,null,null,1039,null,null,41
9912721,2617,6375705,22647,6022819,24976,5653788,22779,5276124,25925,4851742,27501,571652,12475,377664,12619,369031,6654,366108,6602,278164,5485,329377,6795,2923,741,352886,10405,340627,10572,276868,8529,157911,6684,131198,5273,63759,4737,12259,1310,12041,1298,7927,1025,11622,1266,218,262,3537016,22510,1778015,20509,1637331,17982,1005512,12179,785782,16636,140684,8340,1759001,7102,1752146,7038,1174160,11188,1736252,7033,6855,1498,2617,null,null,22647,null,null,24976,null,null,22779,null,null,25925,null,null,27501,null,null,12475,null,null,12619,null,null,6654,null,null,6602,null,null,5485,null,null,6795,null,null,741,null,null,10405,null,null,10572,null,null,8529,null,null,6684,null,null,5273,null,null,4737,null,null,1310,null,null,1298,null,null,1025,null,null,1266,null,null,262,null,null,22510,null,null,20509,null,null,17982,null,null,12179,null,null,16636,null,null,8340,null,null,7102,null,null,7038,null,null,11188,null,null,7033,null,null,1498,null,null,42
831991,870,547581,6487,515738,6531,485641,5901,457322,6350,409474,7507,61278,4934,28319,3378,30097,2350,29959,2360,22857,1931,26573,2355,138,180,31843,2978,30546,3001,26302,2585,14459,2317,13501,1918,4244,1340,1297,517,1245,499,559,354,1245,499,52,87,284410,6505,149289,5741,141212,5452,80482,3947,73911,4132,8077,1719,135121,2598,134984,2601,79038,3171,133463,2622,137,137,870,null,null,6487,null,null,6531,null,null,5901,null,null,6350,null,null,7507,null,null,4934,null,null,3378,null,null,2350,null,null,2360,null,null,1931,null,null,2355,null,null,180,null,null,2978,null,null,3001,null,null,2585,null,null,2317,null,null,1918,null,null,1340,null,null,517,null,null,499,null,null,354,null,null,499,null,null,87,null,null,6505,null,null,5741,null,null,5452,null,null,3947,null,null,4132,null,null,1719,null,null,2598,null,null,2601,null,null,3171,null,null,2622,null,null,137,null,null,44
3763803,2666,2339117,15375,2199165,16220,2066126,15812,1803071,17271,1688408,17765,178975,7556,263055,10110,133039,4808,132250,4850,94346,4238,121575,4810,789,481,139952,6493,136399,6558,89084,5226,55099,4434,39575,3851,47315,4402,3553,1007,3373,986,1613,667,3333,987,180,179,1424686,15123,748980,13995,619829,12770,386327,8969,301728,9799,129151,5623,675706,5114,673993,5248,410904,7301,669780,5402,1713,687,2666,null,null,15375,null,null,16220,null,null,15812,null,null,17271,null,null,17765,null,null,7556,null,null,10110,null,null,4808,null,null,4850,null,null,4238,null,null,4810,null,null,481,null,null,6493,null,null,6558,null,null,5226,null,null,4434,null,null,3851,null,null,4402,null,null,1007,null,null,986,null,null,667,null,null,987,null,null,179,null,null,15123,null,null,13995,null,null,12770,null,null,8969,null,null,9799,null,null,5623,null,null,5114,null,null,5248,null,null,7301,null,null,5402,null,null,687,null,null,45
635793,1395,446892,4872,430683,4637,399873,4495,359512,4878,347258,5223,26879,2483,40361,4139,30810,1902,30615,1896,20723,1690,28798,1834,195,185,16209,1656,15699,1583,8048,1419,4559,1027,3926,1073,7651,1248,510,468,510,468,198,245,510,468,0,157,188901,4592,89347,4419,72914,4118,48360,3186,31266,3074,16433,2029,99554,2064,99521,2062,63320,2951,98586,1921,33,35,1395,null,null,4872,null,null,4637,null,null,4495,null,null,4878,null,null,5223,null,null,2483,null,null,4139,null,null,1902,null,null,1896,null,null,1690,null,null,1834,null,null,185,null,null,1656,null,null,1583,null,null,1419,null,null,1027,null,null,1073,null,null,1248,null,null,468,null,null,468,null,null,245,null,null,468,null,null,157,null,null,4592,null,null,4419,null,null,4118,null,null,3186,null,null,3074,null,null,2029,null,null,2064,null,null,2062,null,null,2951,null,null,1921,null,null,35,null,null,46
5046012,3905,3155849,14979,2986463,16466,2815369,16458,2493562,18480,2299782,19467,282172,10072,321807,9744,171094,5337,170346,5330,118624,4513,155166,5085,748,335,169386,7101,163719,7002,109663,5670,63319,4504,52442,3580,54056,4101,5667,1373,5285,1272,2586,779,5089,1229,382,378,1890163,14501,1050497,14943,891575,13006,516871,11835,459527,10973,158922,7469,839666,5748,836308,5708,477909,6867,829119,5887,3358,1064,3905,null,null,14979,null,null,16466,null,null,16458,null,null,18480,null,null,19467,null,null,10072,null,null,9744,null,null,5337,null,null,5330,null,null,4513,null,null,5085,null,null,335,null,null,7101,null,null,7002,null,null,5670,null,null,4504,null,null,3580,null,null,4101,null,null,1373,null,null,1272,null,null,779,null,null,1229,null,null,378,null,null,14501,null,null,14943,null,null,13006,null,null,11835,null,null,10973,null,null,7469,null,null,5748,null,null,5708,null,null,6867,null,null,5887,null,null,1064,null,null,47
20103990,5670,13524488,36230,12796156,37760,12170733,34941,9757876,43326,9346849,43869,665336,16360,2412857,32582,625423,12169,610385,12259,408764,9367,542390,10809,15038,2138,728332,15905,706065,15992,384565,11862,291935,9765,108545,7147,321500,11716,22267,2377,20925,2416,10079,1658,20361,2450,1342,727,6579502,35618,3967085,33355,2884969,31016,1989647,25863,1101386,23401,1082116,21807,2612417,12774,2570712,13246,1365671,17361,2531139,13137,41705,4610,5670,null,null,36230,null,null,37760,null,null,34941,null,null,43326,null,null,43869,null,null,16360,null,null,32582,null,null,12169,null,null,12259,null,null,9367,null,null,10809,null,null,2138,null,null,15905,null,null,15992,null,null,11862,null,null,9765,null,null,7147,null,null,11716,null,null,2377,null,null,2416,null,null,1658,null,null,2450,null,null,727,null,null,35618,null,null,33355,null,null,31016,null,null,25863,null,null,23401,null,null,21807,null,null,12774,null,null,13246,null,null,17361,null,null,13137,null,null,4610,null,null,48
2105796,1735,1476990,9411,1419564,10349,1361911,10480,1222751,10860,1181750,11686,68034,4703,139160,6739,57653,3034,57291,2975,41176,2703,49682,2900,362,306,57426,4233,56496,4239,39590,3356,29449,2544,11698,2037,16906,2564,930,360,930,360,463,203,788,326,0,190,628806,9199,371429,9315,318642,8955,256751,7863,84843,5046,52787,4343,257377,3265,255385,3323,157551,3454,252513,3312,1992,773,1735,null,null,9411,null,null,10349,null,null,10480,null,null,10860,null,null,11686,null,null,4703,null,null,6739,null,null,3034,null,null,2975,null,null,2703,null,null,2900,null,null,306,null,null,4233,null,null,4239,null,null,3356,null,null,2544,null,null,2037,null,null,2564,null,null,360,null,null,360,null,null,203,null,null,326,null,null,190,null,null,9199,null,null,9315,null,null,8955,null,null,7863,null,null,5046,null,null,4343,null,null,3265,null,null,3323,null,null,3454,null,null,3312,null,null,773,null,null,49
500271,1150,332778,3978,320334,4007,296348,3622,280479,3675,238084,5292,50987,3485,15869,1875,23986,1713,23887,1709,17762,1534,21355,1632,99,122,12444,1651,11788,1535,10272,1364,4414,764,6090,1211,1516,621,656,360,656,360,429,306,656,360,0,151,167493,4051,81326,3371,77728,3326,40559,2422,43315,3412,3598,782,86167,1831,86113,1837,54189,2430,85650,1867,54,74,1150,null,null,3978,null,null,4007,null,null,3622,null,null,3675,null,null,5292,null,null,3485,null,null,1875,null,null,1713,null,null,1709,null,null,1534,null,null,1632,null,null,122,null,null,1651,null,null,1535,null,null,1364,null,null,764,null,null,1211,null,null,621,null,null,360,null,null,360,null,null,306,null,null,360,null,null,151,null,null,4051,null,null,3371,null,null,3326,null,null,2422,null,null,3412,null,null,782,null,null,1831,null,null,1837,null,null,2430,null,null,1867,null,null,74,null,null,50
6334724,5160,4279459,16589,4072464,16885,3841094,16474,3446845,20781,3332370,21015,231074,8044,394249,14096,231370,6356,229425,6244,176451,5656,204436,6134,1945,914,206995,8564,201560,8584,137508,6686,102842,6029,41660,4115,64052,4985,5435,1089,5307,1066,3077,897,5280,1065,128,113,2055265,16497,1091354,17361,933665,16594,691863,14701,317922,8872,157689,7573,963911,6585,956102,6769,656267,9079,940857,6959,7809,1651,5160,null,null,16589,null,null,16885,null,null,16474,null,null,20781,null,null,21015,null,null,8044,null,null,14096,null,null,6356,null,null,6244,null,null,5656,null,null,6134,null,null,914,null,null,8564,null,null,8584,null,null,6686,null,null,6029,null,null,4115,null,null,4985,null,null,1089,null,null,1066,null,null,897,null,null,1065,null,null,113,null,null,16497,null,null,17361,null,null,16594,null,null,14701,null,null,8872,null,null,7573,null,null,6585,null,null,6769,null,null,9079,null,null,6959,null,null,1651,null,null,51
5556806,3785,3654577,18064,3463884,19031,3286814,16964,3038659,18325,2745527,18016,404243,11819,248155,10130,177070,5869,175103,5710,129409,5309,152416,5272,1967,892,190693,7319,185261,7305,150302,6611,81628,4893,73611,4603,34959,3809,5432,844,5283,808,3417,681,5113,821,149,175,1902229,17395,1025573,14775,928633,13256,585781,10406,423475,11087,96940,5733,876656,6565,872170,6333,563946,9115,860351,6690,4486,1274,3785,null,null,18064,null,null,19031,null,null,16964,null,null,18325,null,null,18016,null,null,11819,null,null,10130,null,null,5869,null,null,5710,null,null,5309,null,null,5272,null,null,892,null,null,7319,null,null,7305,null,null,6611,null,null,4893,null,null,4603,null,null,3809,null,null,844,null,null,808,null,null,681,null,null,821,null,null,175,null,null,17395,null,null,14775,null,null,13256,null,null,10406,null,null,11087,null,null,5733,null,null,6565,null,null,6333,null,null,9115,null,null,6690,null,null,1274,null,null,53
1426782,1865,792287,8431,734209,8832,688121,8640,633116,9634,544193,9688,112372,5275,55005,4351,46088,2654,46001,2641,34354,2723,41158,2549,87,157,58078,4002,56575,3888,46396,3739,17083,2112,31586,3367,10179,1533,1503,562,1503,562,585,286,1456,558,0,193,634495,8122,346748,8173,324364,7809,150761,6067,207062,7031,22384,2683,287747,3262,287303,3283,179286,4843,285857,3348,444,437,1865,null,null,8431,null,null,8832,null,null,8640,null,null,9634,null,null,9688,null,null,5275,null,null,4351,null,null,2654,null,null,2641,null,null,2723,null,null,2549,null,null,157,null,null,4002,null,null,3888,null,null,3739,null,null,2112,null,null,3367,null,null,1533,null,null,562,null,null,562,null,null,286,null,null,558,null,null,193,null,null,8122,null,null,8173,null,null,7809,null,null,6067,null,null,7031,null,null,2683,null,null,3262,null,null,3283,null,null,4843,null,null,3348,null,null,437,null,null,54
4423142,2302,3022509,11626,2903479,12577,2756463,12049,2574813,13473,2386735,15095,255947,7217,181650,7172,147016,4312,146301,4232,100842,3552,133338,3692,715,306,119030,5130,115640,5101,96228,4678,55404,3449,45293,3870,19412,2073,3390,706,3374,702,1826,415,3374,702,16,27,1400633,11774,650415,10775,599209,10405,385135,8059,272036,7789,51206,3458,750218,4443,748419,4694,483467,6359,743318,4761,1799,689,2302,null,null,11626,null,null,12577,null,null,12049,null,null,13473,null,null,15095,null,null,7217,null,null,7172,null,null,4312,null,null,4232,null,null,3552,null,null,3692,null,null,306,null,null,5130,null,null,5101,null,null,4678,null,null,3449,null,null,3870,null,null,2073,null,null,706,null,null,702,null,null,415,null,null,702,null,null,27,null,null,11774,null,null,10775,null,null,10405,null,null,8059,null,null,7789,null,null,3458,null,null,4443,null,null,4694,null,null,6359,null,null,4761,null,null,689,null,null,55
435563,1773,299716,4612,283226,4593,265976,4252,230768,5082,222180,4956,16428,2341,35208,3604,17250,1391,17059,1396,11968,1314,15915,1372,191,238,16490,1954,15405,1865,8560,1313,6332,1044,2860,1024,6845,1533,1085,505,1085,505,499,316,1085,505,0,197,135847,4331,69047,3950,57428,4054,42510,3410,20141,2427,11619,1828,66800,1639,66478,1663,44018,2537,65767,1614,322,208,1773,null,null,4612,null,null,4593,null,null,4252,null,null,5082,null,null,4956,null,null,2341,null,null,3604,null,null,1391,null,null,1396,null,null,1314,null,null,1372,null,null,238,null,null,1954,null,null,1865,null,null,1313,null,null,1044,null,null,1024,null,null,1533,null,null,505,null,null,505,null,null,316,null,null,505,null,null,197,null,null,4331,null,null,3950,null,null,4054,null,null,3410,null,null,2427,null,null,1828,null,null,1639,null,null,1663,null,null,2537,null,null,1614,null,null,208,null,null,56
2688528,884,1251266,11152,1051096,12684,1008326,12497,903666,13640,621401,13935,302219,8965,104660,6207,42770,2801,41401,2764,21512,2124,35513,2708,1369,739,200170,8670,197487,8632,172109,7988,36600,3786,138229,6986,25378,3593,2683,822,2403,784,685,365,2284,680,280,184,1437262,11025,843242,10722,789516,10571,237562,7932,586220,10610,53726,4679,594020,2992,590857,3017,154350,5989,579300,3390,3163,913,884,null,null,11152,null,null,12684,null,null,12497,null,null,13640,null,null,13935,null,null,8965,null,null,6207,null,null,2801,null,null,2764,null,null,2124,null,null,2708,null,null,739,null,null,8670,null,null,8632,null,null,7988,null,null,3786,null,null,6986,null,null,3593,null,null,822,null,null,784,null,null,365,null,null,680,null,null,184,null,null,11025,null,null,10722,null,null,10571,null,null,7932,null,null,10610,null,null,4679,null,null,2992,null,null,3017,null,null,5989,null,null,3390,null,null,913,null,null,72
3684477,4077,2190677,14644,2056712,14945,1941239,15278,1720251,17604,1650105,17079,127113,6293,220988,9905,115473,4513,113902,4397,84744,3929,105279,4074,1571,1132,133965,6133,130227,6041,84078,4894,57405,3787,32064,3499,46149,3951,3738,961,3666,976,1923,594,3599,947,72,104,1493800,14004,850037,13790,712319,12113,453174,9420,354392,9432,137718,7807,643763,4623,642020,4464,398274,6555,636558,4428,1743,717,4077,null,null,14644,null,null,14945,null,null,15278,null,null,17604,null,null,17079,null,null,6293,null,null,9905,null,null,4513,null,null,4397,null,null,3929,null,null,4074,null,null,1132,null,null,6133,null,null,6041,null,null,4894,null,null,3787,null,null,3499,null,null,3951,null,null,961,null,null,976,null,null,594,null,null,947,null,null,104,null,null,14004,null,null,13790,null,null,12113,null,null,9420,null,null,9432,null,null,7807,null,null,4623,null,null,4464,null,null,6555,null,null,4428,null,null,717,null,null,01
531580,1773,382075,5469,352653,5741,333772,5471,282903,6079,262005,6155,36956,3572,50869,3642,18881,1625,18622,1632,14021,1557,16400,1566,259,163,29422,3011,28781,2986,19832,2483,12801,2255,8409,1182,8949,1338,641,328,641,328,358,234,641,328,0,155,149505,4893,94631,4219,73062,3632,47904,3167,30466,2747,21569,2456,54874,1781,54486,1805,32270,1848,54024,1838,388,231,1773,null,null,5469,null,null,5741,null,null,5471,null,null,6079,null,null,6155,null,null,3572,null,null,3642,null,null,1625,null,null,1632,null,null,1557,null,null,1566,null,null,163,null,null,3011,null,null,2986,null,null,2483,null,null,2255,null,null,1182,null,null,1338,null,null,328,null,null,328,null,null,234,null,null,328,null,null,155,null,null,4893,null,null,4219,null,null,3632,null,null,3167,null,null,2747,null,null,2456,null,null,1781,null,null,1805,null,null,1848,null,null,1838,null,null,231,null,null,02
5195605,1999,3198770,16483,2999322,16798,2834469,16364,2472784,21868,2153916,20970,393046,12462,361685,13650,164853,4759,163871,4739,102812,4238,146904,4849,982,537,199448,6927,191834,6962,147825,6143,67195,4175,86580,5390,44009,3567,7614,1372,7614,1372,3654,904,7441,1339,0,204,1996835,16545,1009862,15703,861465,14618,480069,10618,437363,11260,148397,6733,986973,5294,980254,5437,538548,9114,966382,5921,6719,1256,1999,null,null,16483,null,null,16798,null,null,16364,null,null,21868,null,null,20970,null,null,12462,null,null,13650,null,null,4759,null,null,4739,null,null,4238,null,null,4849,null,null,537,null,null,6927,null,null,6962,null,null,6143,null,null,4175,null,null,5390,null,null,3567,null,null,1372,null,null,1372,null,null,904,null,null,1339,null,null,204,null,null,16545,null,null,15703,null,null,14618,null,null,10618,null,null,11260,null,null,6733,null,null,5294,null,null,5437,null,null,9114,null,null,5921,null,null,1256,null,null,04
2229117,2299,1335054,12236,1269077,11658,1197108,10601,1067393,12757,954540,12121,152090,7020,129715,7240,71969,3923,71573,3858,50894,3498,66369,3834,396,354,65977,4192,63744,4108,45644,3624,23678,2538,24577,2843,18100,2381,2233,645,2233,645,696,346,2144,622,0,197,894063,12266,496664,11594,440413,10442,229850,8047,256143,8498,56251,4917,397399,4504,395629,4636,225013,5484,393205,4644,1770,918,2299,null,null,12236,null,null,11658,null,null,10601,null,null,12757,null,null,12121,null,null,7020,null,null,7240,null,null,3923,null,null,3858,null,null,3498,null,null,3834,null,null,354,null,null,4192,null,null,4108,null,null,3624,null,null,2538,null,null,2843,null,null,2381,null,null,645,null,null,645,null,null,346,null,null,622,null,null,197,null,null,12266,null,null,11594,null,null,10442,null,null,8047,null,null,8498,null,null,4917,null,null,4504,null,null,4636,null,null,5484,null,null,4644,null,null,918,null,null,05
29684037,5417,19483408,43617,18243660,42597,17333975,41904,15679432,47936,13291781,50604,2801612,29989,1654543,24924,909685,13017,897889,12698,590018,11095,759688,10791,11796,1648,1239748,20229,1200855,19859,987044,17050,483665,10999,536591,14563,213811,10379,38893,3244,37620,3210,18264,2134,36036,3058,1273,512,10200629,43080,5897018,41294,5244137,37902,2945726,28692,2602017,30055,652881,17291,4303611,13670,4261827,13297,2083732,18237,4183433,14229,41784,3940,5417,null,null,43617,null,null,42597,null,null,41904,null,null,47936,null,null,50604,null,null,29989,null,null,24924,null,null,13017,null,null,12698,null,null,11095,null,null,10791,null,null,1648,null,null,20229,null,null,19859,null,null,17050,null,null,10999,null,null,14563,null,null,10379,null,null,3244,null,null,3210,null,null,2134,null,null,3058,null,null,512,null,null,43080,null,null,41294,null,null,37902,null,null,28692,null,null,30055,null,null,17291,null,null,13670,null,null,13297,null,null,18237,null,null,14229,null,null,3940,null,null,06
4189593,3317,2928633,14291,2794727,15310,2645356,13742,2386790,15177,2138445,15171,320882,10299,258566,10178,149371,4294,148294,4425,97074,4077,130848,4159,1077,603,133906,6449,129490,6390,105635,5718,57437,3900,52059,4116,23855,2714,4416,739,4372,733,2232,558,4331,739,44,72,1260960,14182,686856,12839,615443,11681,398115,9398,260883,7068,71413,4477,574104,4638,569965,4679,330981,6950,562476,4627,4139,1202,3317,null,null,14291,null,null,15310,null,null,13742,null,null,15177,null,null,15171,null,null,10299,null,null,10178,null,null,4294,null,null,4425,null,null,4077,null,null,4159,null,null,603,null,null,6449,null,null,6390,null,null,5718,null,null,3900,null,null,4116,null,null,2714,null,null,739,null,null,733,null,null,558,null,null,739,null,null,72,null,null,14182,null,null,12839,null,null,11681,null,null,9398,null,null,7068,null,null,4477,null,null,4638,null,null,4679,null,null,6950,null,null,4627,null,null,1202,null,null,08
2773695,1062,1905946,10949,1791238,12252,1671067,12002,1567936,12599,1394326,13593,208902,7870,103131,6998,120171,4251,119657,4279,88549,3444,103964,4138,514,340,114708,6081,109845,5870,94480,5674,47154,3489,50871,4644,15365,2514,4863,1027,4863,1027,2461,712,4603,968,0,200,867749,10863,436522,9995,406264,10112,255332,6415,173476,7700,30258,3425,431227,4558,429148,4476,257768,6248,422765,4408,2079,842,1062,null,null,10949,null,null,12252,null,null,12002,null,null,12599,null,null,13593,null,null,7870,null,null,6998,null,null,4251,null,null,4279,null,null,3444,null,null,4138,null,null,340,null,null,6081,null,null,5870,null,null,5674,null,null,3489,null,null,4644,null,null,2514,null,null,1027,null,null,1027,null,null,712,null,null,968,null,null,200,null,null,10863,null,null,9995,null,null,10112,null,null,6415,null,null,7700,null,null,3425,null,null,4558,null,null,4476,null,null,6248,null,null,4408,null,null,842,null,null,09
734231,751,465905,6291,439849,6844,410693,6259,379424,6835,341007,6907,46497,3686,31269,3233,29156,1797,29122,1790,21355,1757,26740,1847,34,59,26056,3257,25046,3117,21548,2758,10010,1661,12218,1999,3498,1087,1010,430,1010,430,711,327,1010,430,0,193,268326,6385,135857,5809,125342,5758,79352,4783,55157,4674,10515,1814,132469,1877,130889,2051,88688,3440,129449,2096,1580,1140,751,null,null,6291,null,null,6844,null,null,6259,null,null,6835,null,null,6907,null,null,3686,null,null,3233,null,null,1797,null,null,1790,null,null,1757,null,null,1847,null,null,59,null,null,3257,null,null,3117,null,null,2758,null,null,1661,null,null,1999,null,null,1087,null,null,430,null,null,430,null,null,327,null,null,430,null,null,193,null,null,6385,null,null,5809,null,null,5758,null,null,4783,null,null,4674,null,null,1814,null,null,1877,null,null,2051,null,null,3440,null,null,2096,null,null,1140,null,null,10
550672,738,391005,5316,364459,5554,345992,5544,330727,6094,290155,6121,48464,4101,15265,2518,18467,1725,18051,1690,13168,1520,15006,1626,416,411,26546,2685,25708,2726,24044,2683,8289,1592,16385,2239,1664,737,838,307,838,307,418,239,838,307,0,203,159667,5269,102178,5030,97095,5046,48879,3716,53445,4262,5083,1207,57489,1726,57312,1772,35954,2194,55032,1828,177,234,738,null,null,5316,null,null,5554,null,null,5544,null,null,6094,null,null,6121,null,null,4101,null,null,2518,null,null,1725,null,null,1690,null,null,1520,null,null,1626,null,null,411,null,null,2685,null,null,2726,null,null,2683,null,null,1592,null,null,2239,null,null,737,null,null,307,null,null,307,null,null,239,null,null,307,null,null,203,null,null,5269,null,null,5030,null,null,5046,null,null,3716,null,null,4262,null,null,1207,null,null,1726,null,null,1772,null,null,2194,null,null,1828,null,null,234,null,null,11
