GEO_ID,S1001_C01_001E,S1001_C01_001M,S1001_C01_002E,S1001_C01_002M,S1001_C01_003E,S1001_C01_003M,S1001_C01_004E,S1001_C01_004M,S1001_C01_005E,S1001_C01_005M,S1001_C01_006E,S1001_C01_006M,S1001_C01_007E,S1001_C01_007M,S1001_C01_008E,S1001_C01_008M,S1001_C01_009E,S1001_C01_009M,S1001_C01_010E,S1001_C01_010M,S1001_C01_011E,S1001_C01_011M,S1001_C01_012E,S1001_C01_012M,S1001_C01_013E,S1001_C01_013M,S1001_C01_014E,S1001_C01_014M,S1001_C01_015E,S1001_C01_015M,S1001_C01_016E,S1001_C01_016M,S1001_C01_017E,S1001_C01_017M,S1001_C01_018E,S1001_C01_018M,S1001_C01_019E,S1001_C01_019M,S1001_C01_020E,S1001_C01_020M,S1001_C01_021E,S1001_C01_021M,S1001_C01_022E,S1001_C01_022M,S1001_C01_023E,S1001_C01_023M,S1001_C01_024E,S1001_C01_024M,S1001_C01_025E,S1001_C01_025M,S1001_C01_026E,S1001_C01_026M,S1001_C01_027E,S1001_C01_027M,S1001_C01_028E,S1001_C01_028M,S1001_C01_029E,S1001_C01_029M,S1001_C02_001E,S1001_C02_001M,S1001_C02_002E,S1001_C02_002M,S1001_C02_003E,S1001_C02_003M,S1001_C02_004E,S1001_C02_004M,S1001_C02_005E,S1001_C02_005M,S1001_C02_006E,S1001_C02_006M,S1001_C02_007E,S1001_C02_007M,S1001_C02_008E,S1001_C02_008M,S1001_C02_009E,S1001_C02_009M,S1001_C02_010E,S1001_C02_010M,S1001_C02_011E,S1001_C02_011M,S1001_C02_012E,S1001_C02_012M,S1001_C02_013E,S1001_C02_013M,S1001_C02_014E,S1001_C02_014M,S1001_C02_015E,S1001_C02_015M,S1001_C02_016E,S1001_C02_016M,S1001_C02_017E,S1001_C02_017M,S1001_C02_018E,S1001_C02_018M,S1001_C02_019E,S1001_C02_019M,S1001_C02_020E,S1001_C02_020M,S1001_C02_021E,S1001_C02_021M,S1001_C02_022E,S1001_C02_022M,S1001_C02_023E,S1001_C02_023M,S1001_C02_024E,S1001_C02_024M,S1001_C02_025E,S1001_C02_025M,S1001_C02_026E,S1001_C02_026M,S1001_C02_027E,S1001_C02_027M,S1001_C02_028E,S1001_C02_028M,S1001_C02_029E,S1001_C02_029M,S1001_C03_001E,S1001_C03_001M,S1001_C03_002E,S1001_C03_002M,S1001_C03_003E,S1001_C03_003M,S1001_C03_004E,S1001_C03_004M,S1001_C03_005E,S1001_C03_005M,S1001_C03_006E,S1001_C03_006M,S1001_C03_007E,S1001_C03_007M,S1001_C03_008E,S1001_C03_008M,S1001_C03_009E,S1001_C03_009M,S1001_C03_010E,S1001_C03_010M,S1001_C03_011E,S1001_C03_011M,S1001_C03_012E,S1001_C03_012M,S1001_C03_013E,S1001_C03_013M,S1001_C03_014E,S1001_C03_014M,S1001_C03_015E,S1001_C03_015M,S1001_C03_016E,S1001_C03_016M,S1001_C03_017E,S1001_C03_017M,S1001_C03_018E,S1001_C03_018M,S1001_C03_019E,S1001_C03_019M,S1001_C03_020E,S1001_C03_020M,S1001_C03_021E,S1001_C03_021M,S1001_C03_022E,S1001_C03_022M,S1001_C03_023E,S1001_C03_023M,S1001_C03_024E,S1001_C03_024M,S1001_C03_025E,S1001_C03_025M,S1001_C03_026E,S1001_C03_026M,S1001_C03_027E,S1001_C03_027M,S1001_C03_028E,S1001_C03_028M,S1001_C03_029E,S1001_C03_029M,NAME,S1001_C01_001MA,S1001_C01_001EA,S1001_C01_002MA,S1001_C01_002EA,S1001_C01_003EA,S1001_C01_003MA,S1001_C01_004EA,S1001_C01_004MA,S1001_C01_005EA,S1001_C01_005MA,S1001_C01_006MA,S1001_C01_006EA,S1001_C01_007MA,S1001_C01_007EA,S1001_C01_008EA,S1001_C01_008MA,S1001_C01_009EA,S1001_C01_009MA,S1001_C01_010EA,S1001_C01_010MA,S1001_C01_011EA,S1001_C01_011MA,S1001_C01_012MA,S1001_C01_012EA,S1001_C01_013MA,S1001_C01_013EA,S1001_C01_014EA,S1001_C01_014MA,S1001_C01_015EA,S1001_C01_015MA,S1001_C01_016EA,S1001_C01_016MA,S1001_C01_017MA,S1001_C01_017EA,S1001_C01_018MA,S1001_C01_018EA,S1001_C01_019EA,S1001_C01_019MA,S1001_C01_020EA,S1001_C01_020MA,S1001_C01_021MA,S1001_C01_021EA,S1001_C01_022EA,S1001_C01_022MA,S1001_C01_023MA,S1001_C01_023EA,S1001_C01_024EA,S1001_C01_024MA,S1001_C01_025MA,S1001_C01_025EA,S1001_C01_026MA,S1001_C01_026EA,S1001_C01_027EA,S1001_C01_027MA,S1001_C01_028MA,S1001_C01_028EA,S1001_C01_029EA,S1001_C01_029MA,S1001_C02_001EA,S1001_C02_001MA,S1001_C02_002EA,S1001_C02_002MA,S1001_C02_003MA,S1001_C02_003EA,S1001_C02_004EA,S1001_C02_004MA,S1001_C02_005MA,S1001_C02_005EA,S1001_C02_006EA,S1001_C02_006MA,S1001_C02_007EA,S1001_C02_007MA,S1001_C02_008MA,S1001_C02_008EA,S1001_C02_009EA,S1001_C02_009MA,S1001_C02_010MA,S1001_C02_010EA,S1001_C02_011EA,S1001_C02_011MA,S1001_C02_012MA,S1001_C02_012EA,S1001_C02_013EA,S1001_C02_013MA,S1001_C02_014MA,S1001_C02_014EA,S1001_C02_015EA,S1001_C02_015MA,S1001_C02_016MA,S1001_C02_016EA,S1001_C02_017MA,S1001_C02_017EA,S1001_C02_018EA,S1001_C02_018MA,S1001_C02_019MA,S1001_C02_019EA,S1001_C02_020EA,S1001_C02_020MA,S1001_C02_021MA,S1001_C02_021EA,S1001_C02_022EA,S1001_C02_022MA,S1001_C02_023MA,S1001_C02_023EA,S1001_C02_024EA,S1001_C02_024MA,S1001_C02_025MA,S1001_C02_025EA,S1001_C02_026EA,S1001_C02_026MA,S1001_C02_027EA,S1001_C02_027MA,S1001_C02_028MA,S1001_C02_028EA,S1001_C02_029EA,S1001_C02_029MA,S1001_C03_001MA,S1001_C03_001EA,S1001_C03_002EA,S1001_C03_002MA,S1001_C03_003MA,S1001_C03_003EA,S1001_C03_004EA,S1001_C03_004MA,S1001_C03_005MA,S1001_C03_005EA,S1001_C03_006EA,S1001_C03_006MA,S1001_C03_007MA,S1001_C03_007EA,S1001_C03_008EA,S1001_C03_008MA,S1001_C03_009EA,S1001_C03_009MA,S1001_C03_010MA,S1001_C03_010EA,S1001_C03_011EA,S1001_C03_011MA,S1001_C03_012MA,S1001_C03_012EA,S1001_C03_013EA,S1001_C03_013MA,S1001_C03_014MA,S1001_C03_014EA,S1001_C03_015EA,S1001_C03_015MA,S1001_C03_016MA,S1001_C03_016EA,S1001_C03_017EA,S1001_C03_017MA,S1001_C03_018EA,S1001_C03_018MA,S1001_C03_019EA,S1001_C03_019MA,S1001_C03_020EA,S1001_C03_020MA,S1001_C03_021MA,S1001_C03_021EA,S1001_C03_022EA,S1001_C03_022MA,S1001_C03_023MA,S1001_C03_023EA,S1001_C03_024EA,S1001_C03_024MA,S1001_C03_025MA,S1001_C03_025EA,S1001_C03_026EA,S1001_C03_026MA,S1001_C03_027MA,S1001_C03_027EA,S1001_C03_028MA,S1001_C03_028EA,S1001_C03_029EA,S1001_C03_029MA,state
0400000US36,322377,10541,51.3,1.5,28.1,1.3,20.6,1.2,92.7,1.1,41.3,2.1,30.6,2.0,0.6,0.2,5.8,0.9,0.1,0.1,14.4,1.5,7.3,1.1,30.8,1.7,30.3,1.7,95.0,0.8,5.0,0.8,322377,10541,4.6,0.6,62094,2526,322377,10541,48.3,2.1,22.3,1.7,77.7,1.7,322377,10541,52.9,1.9,47.1,1.9,49.0,2.1,48.4,2.0,2.6,0.7,136314,7592,50.8,3.0,27.7,2.0,21.5,2.3,92.1,1.8,40.3,3.4,32.2,2.9,0.8,0.5,4.5,1.3,0.0,0.1,14.1,2.3,7.9,1.8,29.9,2.3,29.9,2.8,95.0,1.3,5.0,1.3,136314,7592,6.7,1.1,51787,3843,136314,7592,53.9,2.7,27.6,2.4,72.4,2.4,136314,7592,45.9,2.8,54.1,2.8,45.9,3.0,50.4,2.9,3.6,1.4,35318,4528,29.8,4.6,31.6,4.5,38.6,5.1,93.5,3.5,46.9,5.0,32.1,5.5,0.6,0.7,3.0,1.6,0.1,0.2,10.9,3.3,6.5,3.5,23.1,4.1,37.5,5.4,94.9,2.6,5.1,2.6,35318,4528,12.6,3.0,30265,3031,35318,4528,54.1,6.0,36.1,5.9,63.9,5.9,35318,4528,38.7,5.5,61.3,5.5,42.5,5.8,49.7,5.7,7.8,3.8,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,182021,8865,43.5,2.1,32.1,1.8,24.4,1.8,94.1,1.1,46.9,2.2,40.5,2.4,2.1,0.6,1.0,0.5,0.2,0.3,3.3,1.1,5.9,1.1,8.8,1.6,42.5,2.1,98.5,0.9,1.5,0.9,182021,8865,7.9,1.1,44262,3292,182021,8865,57.8,2.4,29.5,2.4,70.5,2.4,182021,8865,67.8,2.4,32.2,2.4,70.6,2.4,5.9,1.0,23.5,2.6,103526,7000,40.0,3.1,31.3,2.6,28.7,2.5,95.1,1.1,46.8,2.9,42.6,3.0,2.3,0.7,0.3,0.2,0.4,0.4,2.8,1.1,4.9,1.1,7.0,1.6,43.6,3.0,98.9,1.1,1.1,1.1,103526,7000,8.9,1.5,35995,2568,103526,7000,58.3,3.0,32.5,3.5,67.5,3.5,103526,7000,65.1,3.2,34.9,3.2,68.1,3.4,7.2,1.5,24.7,3.5,37583,4086,22.0,3.7,34.3,3.8,43.6,4.2,96.5,2.0,55.0,4.8,38.7,4.4,1.6,0.9,0.5,0.6,0.0,0.4,0.6,0.8,3.5,2.0,4.5,2.3,51.7,5.2,99.2,0.9,0.8,0.9,37583,4086,14.5,3.2,29295,2187,37583,4086,37.9,4.7,33.1,4.9,66.9,4.9,37583,4086,63.3,4.6,36.7,4.6,69.9,5.4,8.8,2.6,21.2,5.0,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,185588,9153,45.1,1.9,30.2,1.7,24.8,1.6,92.1,1.2,70.8,2.1,19.2,1.9,0.1,0.1,1.0,0.6,0.0,0.1,1.0,0.4,7.9,1.2,5.3,1.1,67.5,2.1,99.2,0.5,0.8,0.5,185588,9153,6.2,1.0,50319,2692,185588,9153,53.6,2.4,23.5,2.2,76.5,2.2,185588,9153,68.3,2.6,31.7,2.6,83.3,2.0,11.1,1.9,5.7,1.0,103604,7399,42.2,2.4,31.0,2.4,26.8,1.9,91.4,1.7,70.7,3.0,19.5,2.5,0.1,0.1,0.6,0.4,0.0,0.1,0.5,0.2,8.6,1.7,4.6,1.2,67.6,3.1,99.4,0.7,0.6,0.7,103604,7399,8.0,1.4,42053,2761,103604,7399,58.1,2.9,28.4,2.8,71.6,2.8,103604,7399,63.0,3.4,37.0,3.4,80.7,3.0,13.7,2.8,5.6,1.3,39053,4637,22.5,3.5,37.2,4.0,40.3,3.9,91.7,2.2,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,8.3,2.2,3.5,2.2,67.0,5.2,99.9,0.1,0.1,0.1,39053,4637,11.9,2.7,32605,4526,39053,4637,49.7,5.7,34.8,6.3,65.2,6.3,39053,4637,61.1,5.9,38.9,5.9,78.2,4.5,16.3,4.3,5.4,1.8,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,76948,4399,44.5,2.4,32.1,2.4,23.4,2.1,83.9,2.7,56.7,3.4,9.8,1.8,14.2,2.1,1.0,0.5,0.0,0.1,2.2,0.6,16.1,2.7,11.5,1.8,50.7,3.1,99.4,0.4,0.6,0.4,76948,4399,6.6,1.1,50878,1342,76948,4399,49.1,3.4,24.3,3.0,75.7,3.0,76948,4399,70.7,3.1,29.3,3.1,82.6,2.4,5.6,1.7,11.8,1.7,48081,3471,40.9,3.5,33.7,3.3,25.4,2.6,83.7,2.9,54.2,3.9,9.5,2.4,17.7,2.7,0.5,0.6,0.0,0.2,1.7,0.6,16.3,2.9,7.9,1.6,50.6,4.0,99.9,0.2,0.1,0.2,48081,3471,7.9,1.5,47448,2445,48081,3471,48.4,4.3,28.6,3.3,71.4,3.3,48081,3471,69.0,4.1,31.0,4.1,83.7,2.9,4.9,1.6,11.4,2.7,21311,2451,26.9,4.5,34.4,4.7,38.7,4.8,85.6,3.8,54.5,6.0,13.3,4.1,17.0,3.7,0.0,0.5,0.0,0.5,0.8,0.7,14.4,3.8,5.3,2.3,53.0,5.9,99.8,0.4,0.2,0.4,21311,2451,10.8,2.8,40427,4445,21311,2451,38.8,5.6,33.1,5.0,66.9,5.0,21311,2451,71.3,5.4,28.7,5.4,83.5,3.5,6.2,2.9,10.3,2.9,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,193695,10312,50.5,1.8,29.0,1.6,20.5,1.7,92.4,1.2,61.8,2.3,23.9,2.2,0.2,0.2,2.0,0.9,0.0,0.1,4.6,1.1,7.6,1.2,14.3,1.9,54.5,2.1,98.9,0.6,1.1,0.6,193695,10312,6.5,0.9,54081,1997,193695,10312,53.1,2.3,20.6,2.1,79.4,2.1,193695,10312,73.7,2.3,26.3,2.3,89.0,1.5,6.9,1.3,4.1,0.8,97295,6303,46.9,3.0,29.8,2.5,23.4,2.8,92.4,1.9,59.9,3.2,27.5,2.7,0.4,0.5,0.8,0.6,0.1,0.1,3.8,1.6,7.6,1.9,13.9,2.9,52.4,3.0,99.2,0.7,0.8,0.7,97295,6303,7.0,1.4,49474,3353,97295,6303,55.2,3.6,24.6,3.5,75.4,3.5,97295,6303,70.2,3.6,29.8,3.6,86.5,2.3,9.3,2.2,4.2,1.2,31041,3444,24.2,4.3,35.6,4.6,40.2,5.3,92.1,3.4,52.3,6.2,35.4,6.1,0.0,0.4,1.6,1.5,0.0,0.4,2.8,1.8,7.9,3.4,8.9,3.8,48.3,5.7,98.8,1.7,1.2,1.7,31041,3444,11.3,3.1,40927,5690,31041,3444,44.7,5.9,28.3,5.2,71.7,5.2,31041,3444,70.2,5.4,29.8,5.4,80.6,4.6,14.5,4.2,4.9,1.9,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,116991,8277,42.4,2.6,33.3,2.3,24.2,1.9,93.7,1.8,45.8,3.0,45.7,3.3,0.5,0.3,0.7,0.6,0.0,0.1,1.0,0.7,6.3,1.8,5.8,1.6,41.8,3.2,99.7,0.3,0.3,0.3,116991,8277,5.7,1.3,43555,3237,116991,8277,58.0,3.4,32.1,4.0,67.9,4.0,116991,8277,70.9,3.3,29.1,3.3,64.0,3.2,6.8,2.1,29.1,2.9,67886,6377,39.8,4.1,33.4,3.4,26.8,2.8,94.2,2.0,48.1,4.0,44.6,4.4,0.4,0.4,0.9,0.9,0.0,0.3,0.1,0.2,5.8,2.0,4.4,1.8,44.9,4.2,100.0,0.3,0.0,0.3,67886,6377,6.5,1.9,38055,4372,67886,6377,56.9,3.8,34.9,5.4,65.1,5.4,67886,6377,70.9,4.3,29.1,4.3,63.6,4.4,8.1,3.0,28.3,3.9,27867,3975,25.9,5.2,37.5,4.9,36.5,4.5,95.9,2.1,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,4.1,2.1,3.7,2.7,40.9,6.1,100.0,0.6,0.0,0.6,27867,3975,7.8,3.1,30726,3207,27867,3975,44.0,5.9,34.8,6.8,65.2,6.8,27867,3975,70.1,6.5,29.9,6.5,59.9,6.1,11.8,3.9,28.3,6.2,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,137310,6676,43.6,2.3,31.1,1.8,25.3,2.1,95.2,1.3,67.0,2.4,26.9,2.5,0.1,0.1,0.4,0.3,0.0,0.1,0.7,0.4,4.8,1.3,3.9,1.2,64.4,2.6,99.1,0.5,0.9,0.5,137310,6676,7.0,1.3,48090,3021,137310,6676,58.8,2.7,25.4,2.6,74.6,2.6,137310,6676,74.1,2.9,25.9,2.9,79.8,2.9,7.4,1.7,12.8,2.4,83543,5256,40.7,3.1,31.6,2.7,27.7,2.8,95.5,1.6,66.2,3.2,28.1,3.3,0.2,0.1,0.1,0.2,0.0,0.2,0.9,0.6,4.5,1.6,2.7,1.3,64.3,3.4,98.9,0.8,1.1,0.8,83543,5256,7.8,1.8,45056,3588,83543,5256,57.9,3.2,27.6,3.6,72.4,3.6,83543,5256,73.6,3.8,26.4,3.8,80.5,3.5,8.0,2.2,11.6,2.7,32920,3808,25.0,4.7,34.8,4.3,40.2,5.0,95.6,2.4,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,4.4,2.4,2.6,2.2,63.6,5.9,98.6,1.7,1.4,1.7,32920,3808,10.6,3.1,36485,5166,32920,3808,46.6,6.0,35.4,5.9,64.6,5.9,32920,3808,65.9,6.1,34.1,6.1,75.5,5.8,12.3,4.6,12.2,3.8,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
