GEO_ID,S2201_C01_001E,S2201_C01_001M,S2201_C01_002E,S2201_C01_002M,S2201_C01_003E,S2201_C01_003M,S2201_C01_004E,S2201_C01_005E,S2201_C01_005M,S2201_C01_006E,S2201_C01_004M,S2201_C01_006M,S2201_C01_007E,S2201_C01_007M,S2201_C01_008E,S2201_C01_008M,S2201_C01_009E,S2201_C01_009M,S2201_C01_010E,S2201_C01_010M,S2201_C01_011E,S2201_C01_011M,S2201_C01_012E,S2201_C01_012M,S2201_C01_013E,S2201_C01_013M,S2201_C01_014E,S2201_C01_014M,S2201_C01_015E,S2201_C01_015M,S2201_C01_016E,S2201_C01_016M,S2201_C01_017E,S2201_C01_017M,S2201_C01_018E,S2201_C01_018M,S2201_C01_019E,S2201_C01_019M,S2201_C01_020E,S2201_C01_020M,S2201_C01_021E,S2201_C01_021M,S2201_C02_001E,S2201_C02_001M,S2201_C02_002E,S2201_C02_002M,S2201_C02_003E,S2201_C02_003M,S2201_C02_004E,S2201_C02_004M,S2201_C02_005E,S2201_C02_005M,S2201_C02_006E,S2201_C02_006M,S2201_C02_007E,S2201_C02_007M,S2201_C02_008E,S2201_C02_008M,S2201_C02_009E,S2201_C02_009M,S2201_C02_010E,S2201_C02_010M,S2201_C02_011E,S2201_C02_011M,S2201_C02_012E,S2201_C02_012M,S2201_C02_013E,S2201_C02_013M,S2201_C02_014E,S2201_C02_014M,S2201_C02_015E,S2201_C02_015M,S2201_C02_016E,S2201_C02_016M,S2201_C02_017E,S2201_C02_017M,S2201_C02_018E,S2201_C02_018M,S2201_C02_019E,S2201_C02_019M,S2201_C02_020E,S2201_C02_020M,S2201_C02_021E,S2201_C02_021M,S2201_C03_001E,S2201_C03_001M,S2201_C03_002E,S2201_C03_002M,S2201_C03_003E,S2201_C03_003M,S2201_C03_004E,S2201_C03_004M,S2201_C03_005E,S2201_C03_005M,S2201_C03_006E,S2201_C03_006M,S2201_C03_007E,S2201_C03_007M,S2201_C03_008E,S2201_C03_008M,S2201_C03_009E,S2201_C03_009M,S2201_C03_010E,S2201_C03_010M,S2201_C03_011E,S2201_C03_011M,S2201_C03_012E,S2201_C03_012M,S2201_C03_013E,S2201_C03_013M,S2201_C03_014E,S2201_C03_014M,S2201_C03_015E,S2201_C03_015M,S2201_C03_016E,S2201_C03_016M,S2201_C03_017E,S2201_C03_017M,S2201_C03_018E,S2201_C03_018M,S2201_C03_019E,S2201_C03_019M,S2201_C03_020E,S2201_C03_020M,S2201_C03_021E,S2201_C03_021M,NAME,S2201_C01_001MA,S2201_C01_001EA,S2201_C01_002EA,S2201_C01_002MA,S2201_C01_003MA,S2201_C01_003EA,S2201_C01_004EA,S2201_C01_004MA,S2201_C01_005MA,S2201_C01_005EA,S2201_C01_006EA,S2201_C01_006MA,S2201_C01_007MA,S2201_C01_007EA,S2201_C01_008MA,S2201_C01_008EA,S2201_C01_009MA,S2201_C01_009EA,S2201_C01_010MA,S2201_C01_010EA,S2201_C01_011MA,S2201_C01_011EA,S2201_C01_012MA,S2201_C01_012EA,S2201_C01_013MA,S2201_C01_013EA,S2201_C01_014MA,S2201_C01_014EA,S2201_C01_015MA,S2201_C01_015EA,S2201_C01_016MA,S2201_C01_016EA,S2201_C01_017MA,S2201_C01_017EA,S2201_C01_018MA,S2201_C01_018EA,S2201_C01_019MA,S2201_C01_019EA,S2201_C01_020MA,S2201_C01_020EA,S2201_C01_021MA,S2201_C01_021EA,S2201_C02_001MA,S2201_C02_001EA,S2201_C02_002MA,S2201_C02_002EA,S2201_C02_003MA,S2201_C02_003EA,S2201_C02_004MA,S2201_C02_004EA,S2201_C02_005MA,S2201_C02_005EA,S2201_C02_006MA,S2201_C02_006EA,S2201_C02_007EA,S2201_C02_007MA,S2201_C02_008MA,S2201_C02_008EA,S2201_C02_009MA,S2201_C02_009EA,S2201_C02_010MA,S2201_C02_010EA,S2201_C02_011MA,S2201_C02_011EA,S2201_C02_012EA,S2201_C02_012MA,S2201_C02_013MA,S2201_C02_013EA,S2201_C02_014EA,S2201_C02_014MA,S2201_C02_015EA,S2201_C02_015MA,S2201_C02_016EA,S2201_C02_016MA,S2201_C02_017MA,S2201_C02_017EA,S2201_C02_018EA,S2201_C02_018MA,S2201_C02_019MA,S2201_C02_019EA,S2201_C02_020EA,S2201_C02_020MA,S2201_C02_021MA,S2201_C02_021EA,S2201_C03_001EA,S2201_C03_001MA,S2201_C03_002EA,S2201_C03_002MA,S2201_C03_003MA,S2201_C03_003EA,S2201_C03_004EA,S2201_C03_004MA,S2201_C03_005EA,S2201_C03_005MA,S2201_C03_006EA,S2201_C03_006MA,S2201_C03_007MA,S2201_C03_007EA,S2201_C03_008EA,S2201_C03_008MA,S2201_C03_009MA,S2201_C03_009EA,S2201_C03_010EA,S2201_C03_010MA,S2201_C03_011EA,S2201_C03_011MA,S2201_C03_012EA,S2201_C03_012MA,S2201_C03_013EA,S2201_C03_013MA,S2201_C03_014MA,S2201_C03_014EA,S2201_C03_015EA,S2201_C03_015MA,S2201_C03_016MA,S2201_C03_016EA,S2201_C03_017MA,S2201_C03_017EA,S2201_C03_018MA,S2201_C03_018EA,S2201_C03_019MA,S2201_C03_019EA,S2201_C03_020EA,S2201_C03_020MA,S2201_C03_021MA,S2201_C03_021EA,state
0400000US28,1091002,7807,37.3,0.5,34.0,0.6,22.6,32.6,0.7,-999999999.0,0.7,-999999999.0,62.4,0.4,35.3,0.5,0.3,0.1,0.8,0.1,-999999999.0,-999999999.0,0.5,0.1,0.7,0.1,1.8,0.2,61.2,0.4,37963,1029,745079,9844,19.2,0.8,37.0,0.9,43.7,0.9,1.5,-888888888.0,211825,7552,25.3,1.6,58.0,1.8,60.4,1.8,44.1,1.5,-999999999.0,-999999999.0,34.5,1.5,62.8,1.6,0.6,0.3,0.4,0.2,-999999999.0,-999999999.0,0.7,0.3,1.0,0.4,1.8,0.5,33.5,1.5,15601,713,158535,6260,26.7,2.2,50.5,2.2,22.8,2.1,-888888888,-888888888,879177,8642,40.2,0.7,28.2,0.7,13.5,0.6,29.8,0.8,-999999999.0,-999999999.0,69.1,0.6,28.7,0.6,0.2,0.1,0.9,0.1,-999999999.0,-999999999.0,0.5,0.1,0.6,0.1,1.8,0.2,67.9,0.6,45808,795,586544,9194,17.2,0.8,33.4,1.0,49.4,1.0,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),28
0400000US29,2362853,9949,36.4,0.3,30.5,0.4,15.2,27.5,0.4,98.6,0.4,0.1,85.0,0.2,10.9,0.2,0.4,0.1,1.4,0.1,0.1,0.1,0.7,0.1,1.4,0.1,2.5,0.1,83.4,0.2,46931,427,1523085,12213,15.9,0.4,32.9,0.7,51.2,0.6,1.7,-888888888.0,324821,9273,25.3,1.1,53.4,1.5,54.3,1.5,47.7,1.4,97.3,0.5,69.3,1.3,24.9,1.3,1.0,0.3,0.6,0.2,0.2,0.1,1.3,0.3,2.7,0.5,3.5,0.5,67.3,1.3,17551,596,225797,7743,23.2,1.5,50.7,1.7,26.1,1.7,-888888888,-888888888,2038032,11539,38.2,0.3,26.9,0.4,8.9,0.3,24.2,0.4,98.8,0.1,87.6,0.3,8.7,0.2,0.3,0.1,1.5,0.1,0.1,0.1,0.7,0.1,1.2,0.1,2.3,0.1,86.0,0.3,52271,335,1297288,11134,14.6,0.4,29.8,0.7,55.6,0.7,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),29
0400000US30,406288,3840,39.2,0.7,28.3,0.9,15.6,26.7,0.9,-999999999.0,1.0,-999999999.0,92.6,0.4,0.3,0.1,4.5,0.3,0.6,0.1,-999999999.0,-999999999.0,0.3,0.2,1.6,0.3,1.9,0.3,91.3,0.4,46972,1140,256091,4820,15.1,0.9,31.3,1.3,53.6,1.2,1.4,-888888888.0,43452,2783,23.9,3.0,52.5,3.6,59.9,4.2,44.2,3.8,-999999999.0,-999999999.0,81.8,2.3,0.6,0.6,13.8,2.1,0.1,0.1,-999999999.0,-999999999.0,0.8,1.0,2.9,1.3,4.8,1.8,78.7,2.7,15800,1446,27608,2384,17.5,3.7,53.1,4.6,29.4,4.1,-888888888,-888888888,362836,3631,41.0,0.8,25.4,1.0,10.3,0.8,24.6,0.8,-999999999.0,-999999999.0,93.9,0.4,0.3,0.1,3.4,0.3,0.6,0.2,-999999999.0,-999999999.0,0.3,0.2,1.5,0.3,1.6,0.3,92.8,0.5,51377,954,228483,4564,14.8,0.9,28.7,1.4,56.5,1.3,-888888888,-888888888,Montana,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),30
0400000US31,730579,4441,34.3,0.4,31.3,0.6,12.5,22.9,0.6,-999999999.0,0.5,-999999999.0,90.7,0.4,4.4,0.2,0.6,0.1,1.6,0.1,-999999999.0,-999999999.0,1.4,0.2,1.2,0.2,6.1,0.3,86.3,0.5,51440,493,475000,5447,11.1,0.5,28.9,0.9,60.0,0.9,1.3,-888888888.0,66301,3752,21.1,2.3,57.6,2.9,54.8,3.3,40.9,3.1,-999999999.0,-999999999.0,77.4,2.2,14.2,1.9,1.7,0.5,2.4,0.8,-999999999.0,-999999999.0,2.2,1.0,2.1,0.9,13.9,2.2,66.4,2.7,18745,1453,45016,3182,15.8,2.3,55.2,3.5,29.0,3.0,-888888888,-888888888,664278,5562,35.6,0.4,28.7,0.6,8.2,0.5,21.1,0.6,-999999999.0,-999999999.0,92.1,0.4,3.5,0.3,0.5,0.1,1.5,0.1,-999999999.0,-999999999.0,1.3,0.2,1.1,0.2,5.3,0.4,88.3,0.5,55285,620,429984,6148,10.6,0.5,26.1,0.8,63.3,0.9,-888888888,-888888888,Nebraska,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),31
0400000US32,1002571,7173,35.7,0.4,32.3,0.7,13.9,26.0,0.7,97.3,0.5,0.2,74.3,0.6,8.3,0.3,0.9,0.1,6.5,0.2,0.5,0.1,6.8,0.4,2.7,0.2,19.8,0.4,62.2,0.4,51230,589,639825,9575,14.9,0.6,35.9,1.0,49.2,0.9,1.5,-888888888.0,118435,5205,27.9,1.9,53.8,1.9,46.2,2.2,45.0,2.3,96.7,0.8,59.0,2.3,18.5,1.9,1.9,0.4,3.4,0.8,1.0,0.4,12.9,1.7,3.3,0.8,29.6,2.2,43.6,2.2,21172,1299,82777,4785,22.2,1.9,48.2,2.3,29.6,2.3,-888888888,-888888888,884136,6631,36.8,0.4,29.4,0.7,9.5,0.5,23.4,0.7,97.4,0.3,76.3,0.7,7.0,0.3,0.8,0.1,6.9,0.3,0.4,0.1,5.9,0.4,2.6,0.3,18.5,0.5,64.6,0.6,55773,787,557048,8826,13.8,0.6,34.1,1.0,52.1,0.9,-888888888,-888888888,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),32
0400000US33,519246,4617,37.5,0.6,30.5,1.1,8.8,25.8,0.9,-999999999.0,0.7,-999999999.0,95.1,0.4,1.1,0.2,0.2,0.1,1.9,0.2,-999999999.0,-999999999.0,0.5,0.2,1.1,0.2,2.1,0.2,93.7,0.4,64230,1347,347272,6740,12.5,0.8,30.2,1.2,57.3,1.3,1.2,-888888888.0,44416,3103,24.7,2.9,51.5,4.1,43.7,4.2,50.0,3.9,-999999999.0,-999999999.0,90.6,2.2,2.8,1.5,0.5,0.5,1.5,1.1,-999999999.0,-999999999.0,2.0,1.2,2.4,1.0,4.8,1.6,88.4,2.4,21611,3432,28936,2970,20.0,4.9,46.0,5.6,33.9,5.2,-888888888,-888888888,474830,4923,38.7,0.7,28.5,1.1,5.5,0.5,23.5,0.9,-999999999.0,-999999999.0,95.5,0.4,0.9,0.3,0.2,0.1,2.0,0.2,-999999999.0,-999999999.0,0.4,0.2,1.0,0.2,1.8,0.3,94.2,0.5,68089,1594,318336,6143,11.8,0.7,28.8,1.2,59.4,1.2,-888888888,-888888888,New Hampshire,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),33
0400000US34,3176139,9966,38.0,0.3,34.1,0.3,11.1,23.1,0.4,-999999999.0,0.3,-999999999.0,72.0,0.3,13.4,0.2,0.2,0.1,7.9,0.1,-999999999.0,-999999999.0,5.1,0.2,1.4,0.1,15.1,0.2,63.0,0.2,70165,546,2207108,15690,12.4,0.3,32.5,0.5,55.1,0.5,1.3,-888888888.0,304679,8069,33.7,1.4,53.1,1.7,48.8,1.4,43.1,1.5,-999999999.0,-999999999.0,48.9,1.3,30.6,1.3,0.6,0.2,3.9,0.5,-999999999.0,-999999999.0,12.8,1.1,3.3,0.5,35.6,1.3,29.9,1.1,19769,870,217714,8207,24.0,1.4,47.4,1.7,28.5,1.6,-888888888,-888888888,2871460,11931,38.5,0.3,32.1,0.3,7.1,0.2,21.0,0.4,-999999999.0,-999999999.0,74.4,0.3,11.6,0.2,0.1,0.1,8.3,0.1,-999999999.0,-999999999.0,4.3,0.2,1.3,0.1,13.0,0.2,66.5,0.3,76630,577,1989394,14958,11.1,0.3,30.9,0.6,58.0,0.5,-888888888,-888888888,New Jersey,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),34
0400000US35,753507,6087,38.6,0.6,32.0,0.8,19.6,30.2,0.7,97.8,0.7,0.3,79.9,0.7,2.1,0.2,6.5,0.3,1.2,0.2,0.1,0.1,8.2,0.5,2.2,0.3,40.5,0.6,48.9,0.6,43872,950,482570,8454,18.0,0.7,38.2,1.1,43.8,1.1,1.2,-888888888.0,125837,5234,26.4,1.9,56.8,2.1,55.5,2.2,42.5,1.9,98.2,0.6,72.1,2.1,2.5,0.7,10.7,1.0,0.7,0.4,0.1,0.1,12.0,1.6,1.8,0.6,60.5,2.0,25.1,1.9,18456,917,90419,4667,21.8,2.2,50.6,3.0,27.5,2.8,-888888888,-888888888,627670,7100,41.0,0.7,27.1,0.8,12.4,0.7,27.7,0.8,97.8,0.3,81.4,0.8,2.0,0.2,5.7,0.4,1.3,0.2,0.1,0.1,7.4,0.6,2.2,0.3,36.5,0.8,53.6,0.8,51323,810,392151,7843,17.1,0.7,35.3,1.2,47.5,1.1,-888888888,-888888888,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),35
0400000US36,7219356,14194,37.6,0.2,30.7,0.2,15.0,23.0,0.2,98.1,0.2,0.1,69.9,0.2,14.6,0.1,0.3,0.1,6.7,0.1,0.0,0.1,6.6,0.1,1.9,0.1,14.6,0.1,63.4,0.1,57369,431,4584095,23648,14.1,0.2,33.7,0.3,52.2,0.4,1.9,-888888888.0,1140999,15774,37.8,0.6,45.4,0.7,50.5,0.8,43.2,0.7,97.2,0.2,46.5,0.7,27.6,0.6,0.7,0.1,6.3,0.3,0.1,0.1,16.1,0.6,2.8,0.2,30.8,0.7,35.6,0.7,17955,403,747370,12787,25.8,0.7,44.4,1.0,29.8,0.9,-888888888,-888888888,6078357,21383,37.6,0.2,28.0,0.2,8.4,0.2,19.2,0.3,98.3,0.1,74.3,0.2,12.1,0.2,0.3,0.1,6.8,0.1,0.0,0.1,4.8,0.1,1.7,0.1,11.6,0.2,68.7,0.2,66839,414,3836725,22695,11.8,0.2,31.7,0.3,56.5,0.4,-888888888,-888888888,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),36
0400000US37,3757480,13443,35.5,0.3,31.4,0.3,16.3,26.6,0.3,98.7,0.3,0.1,72.8,0.3,20.9,0.2,1.0,0.1,1.9,0.1,0.0,0.1,2.0,0.1,1.3,0.1,5.7,0.1,69.5,0.2,45906,424,2474802,16886,16.5,0.3,35.0,0.5,48.5,0.5,1.5,-888888888.0,552763,10612,27.9,0.9,52.8,1.1,53.8,1.1,45.0,1.0,97.6,0.3,49.5,1.0,41.7,1.0,2.1,0.2,0.9,0.2,0.0,0.1,3.4,0.4,2.4,0.3,8.4,0.7,45.2,0.9,17811,528,393829,8590,23.0,1.1,50.8,1.2,26.2,1.1,-888888888,-888888888,3204717,15480,36.8,0.3,27.7,0.3,9.8,0.3,23.4,0.3,98.8,0.1,76.8,0.3,17.3,0.3,0.8,0.1,2.1,0.1,0.0,0.1,1.8,0.1,1.2,0.1,5.2,0.2,73.7,0.3,51889,386,2080973,17127,15.2,0.3,32.0,0.5,52.7,0.5,-888888888,-888888888,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),37
0400000US38,298298,2835,32.2,0.8,28.4,1.0,12.2,21.1,0.8,-999999999.0,0.8,-999999999.0,92.0,0.5,1.1,0.3,4.1,0.4,1.0,0.3,-999999999.0,-999999999.0,0.5,0.2,1.2,0.3,1.8,0.3,90.8,0.5,55759,1452,180213,4276,10.7,0.8,27.0,1.4,62.2,1.5,1.5,-888888888.0,22804,2117,19.7,3.3,50.7,4.4,53.9,5.6,44.6,4.7,-999999999.0,-999999999.0,71.1,4.7,6.4,3.1,16.1,2.9,2.7,1.7,-999999999.0,-999999999.0,1.2,1.1,2.5,1.4,5.1,3.0,67.3,4.9,18928,2135,13565,1476,17.3,5.6,49.7,6.3,33.0,5.8,-888888888,-888888888,275494,3480,33.2,0.8,26.6,1.1,8.8,0.7,19.2,0.8,-999999999.0,-999999999.0,93.8,0.6,0.7,0.2,3.2,0.4,0.8,0.3,-999999999.0,-999999999.0,0.4,0.2,1.1,0.3,1.5,0.3,92.8,0.6,59936,1680,166648,4220,10.2,0.7,25.2,1.4,64.6,1.5,-888888888,-888888888,North Dakota,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),38
0400000US39,4564745,13440,36.9,0.2,30.1,0.3,15.2,26.6,0.3,98.6,0.3,0.1,84.2,0.2,12.2,0.1,0.2,0.1,1.5,0.1,0.0,0.1,0.6,0.1,1.4,0.1,2.3,0.1,82.6,0.2,48081,406,2923404,17892,15.7,0.3,33.5,0.4,50.9,0.4,1.5,-888888888.0,703718,11624,25.7,0.7,50.2,1.0,55.2,1.0,47.1,1.0,97.3,0.3,66.4,0.9,28.9,0.9,0.3,0.1,0.6,0.1,0.0,0.1,1.0,0.2,2.7,0.3,4.1,0.3,63.8,0.9,16477,388,465246,9629,24.8,1.0,50.3,1.1,24.8,1.0,-888888888,-888888888,3861027,17754,38.9,0.2,26.5,0.3,7.9,0.2,22.8,0.3,98.9,0.1,87.4,0.2,9.1,0.2,0.2,0.1,1.6,0.1,0.0,0.1,0.5,0.1,1.1,0.1,2.0,0.1,86.0,0.2,55151,391,2458158,18516,13.9,0.2,30.3,0.4,55.8,0.5,-888888888,-888888888,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),39
0400000US40,1447277,6526,35.4,0.3,32.5,0.5,15.9,30.6,0.5,94.7,0.3,0.2,77.7,0.3,7.1,0.2,6.5,0.2,1.4,0.1,0.1,0.1,1.9,0.1,5.3,0.2,6.3,0.2,73.9,0.3,45690,534,956517,8198,15.8,0.4,35.3,0.7,49.0,0.7,2.1,-888888888.0,207384,5309,24.6,1.2,54.5,1.3,53.7,1.5,48.8,1.4,92.1,0.6,63.6,1.3,15.5,1.1,9.7,0.8,1.0,0.3,0.0,0.1,2.2,0.4,7.9,0.6,8.5,0.8,58.8,1.4,18245,808,145545,4806,23.1,1.5,49.1,1.7,27.8,1.6,-888888888,-888888888,1239893,7182,37.2,0.4,28.8,0.5,9.5,0.3,27.5,0.5,95.2,0.2,80.1,0.4,5.7,0.3,5.9,0.2,1.4,0.1,0.1,0.1,1.9,0.2,4.8,0.2,5.9,0.2,76.5,0.4,51287,496,810972,7968,14.4,0.4,32.8,0.7,52.8,0.7,-888888888,-888888888,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),40
0400000US41,1523799,7789,38.6,0.3,29.3,0.4,15.1,28.2,0.5,97.2,0.5,0.2,89.2,0.3,1.6,0.1,1.0,0.1,3.3,0.2,0.3,0.1,2.0,0.2,2.8,0.2,8.0,0.2,83.7,0.3,50251,532,961197,8560,17.0,0.5,32.9,0.8,50.1,0.9,1.5,-888888888.0,301792,7652,26.9,1.1,46.5,1.3,44.9,1.5,45.1,1.3,95.7,0.6,84.5,1.0,3.2,0.5,1.6,0.4,2.6,0.4,0.5,0.3,3.3,0.6,4.3,0.6,14.3,0.9,74.3,1.2,22851,875,197389,6406,18.7,1.5,44.6,2.1,36.7,2.2,-888888888,-888888888,1222007,9025,41.5,0.4,25.1,0.5,7.7,0.4,24.0,0.5,97.6,0.2,90.4,0.4,1.2,0.1,0.8,0.1,3.4,0.2,0.2,0.1,1.6,0.2,2.4,0.2,6.4,0.3,86.0,0.4,59297,802,763808,8143,16.5,0.5,29.9,0.8,53.6,0.9,-888888888,-888888888,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),41
