B23002I_001E,B23002I_001EA,B23002I_001M,B23002I_001MA,B23002I_002E,B23002I_002EA,B23002I_002M,B23002I_002MA,B23002I_003E,B23002I_003EA,B23002I_003M,B23002I_003MA,B23002I_004E,B23002I_004EA,B23002I_004M,B23002I_004MA,B23002I_005E,B23002I_005EA,B23002I_005M,B23002I_005MA,B23002I_006E,B23002I_006EA,B23002I_006M,B23002I_006MA,B23002I_007E,B23002I_007EA,B23002I_007M,B23002I_007MA,B23002I_008E,B23002I_008EA,B23002I_008M,B23002I_008MA,B23002I_009E,B23002I_009EA,B23002I_009M,B23002I_009MA,B23002I_010E,B23002I_010EA,B23002I_010M,B23002I_010MA,B23002I_011E,B23002I_011EA,B23002I_011M,B23002I_011MA,B23002I_012E,B23002I_012EA,B23002I_012M,B23002I_012MA,B23002I_013E,B23002I_013EA,B23002I_013M,B23002I_013MA,B23002I_014E,B23002I_014EA,B23002I_014M,B23002I_014MA,B23002I_015E,B23002I_015EA,B23002I_015M,B23002I_015MA,B23002I_016E,B23002I_016EA,B23002I_016M,B23002I_016MA,B23002I_017E,B23002I_017EA,B23002I_017M,B23002I_017MA,B23002I_018E,B23002I_018EA,B23002I_018M,B23002I_018MA,B23002I_019E,B23002I_019EA,B23002I_019M,B23002I_019MA,B23002I_020E,B23002I_020EA,B23002I_020M,B23002I_020MA,B23002I_021E,B23002I_021EA,B23002I_021M,B23002I_021MA,B23002I_022E,B23002I_022EA,B23002I_022M,B23002I_022MA,B23002I_023E,B23002I_023EA,B23002I_023M,B23002I_023MA,B23002I_024E,B23002I_024EA,B23002I_024M,B23002I_024MA,B23002I_025E,B23002I_025EA,B23002I_025M,B23002I_025MA,B23002I_026E,B23002I_026EA,B23002I_026M,B23002I_026MA,B23002I_027E,B23002I_027EA,B23002I_027M,B23002I_027MA,B23002I_028E,B23002I_028EA,B23002I_028M,B23002I_028MA,B23002I_029E,B23002I_029EA,B23002I_029M,B23002I_029MA,B23002I_030E,B23002I_030EA,B23002I_030M,B23002I_030MA,B23002I_031E,B23002I_031EA,B23002I_031M,B23002I_031MA,B23002I_032E,B23002I_032EA,B23002I_032M,B23002I_032MA,B23002I_033E,B23002I_033EA,B23002I_033M,B23002I_033MA,B23002I_034E,B23002I_034EA,B23002I_034M,B23002I_034MA,B23002I_035E,B23002I_035EA,B23002I_035M,B23002I_035MA,B23002I_036E,B23002I_036EA,B23002I_036M,B23002I_036MA,B23002I_037E,B23002I_037EA,B23002I_037M,B23002I_037MA,B23002I_038E,B23002I_038EA,B23002I_038M,B23002I_038MA,B23002I_039E,B23002I_039EA,B23002I_039M,B23002I_039MA,B23002I_040E,B23002I_040EA,B23002I_040M,B23002I_040MA,B23002I_041E,B23002I_041EA,B23002I_041M,B23002I_041MA,B23002I_042E,B23002I_042EA,B23002I_042M,B23002I_042MA,B23002I_043E,B23002I_043EA,B23002I_043M,B23002I_043MA,B23002I_044E,B23002I_044EA,B23002I_044M,B23002I_044MA,B23002I_045E,B23002I_045EA,B23002I_045M,B23002I_045MA,B23002I_046E,B23002I_046EA,B23002I_046M,B23002I_046MA,B23002I_047E,B23002I_047EA,B23002I_047M,B23002I_047MA,B23002I_048E,B23002I_048EA,B23002I_048M,B23002I_048MA,B23002I_049E,B23002I_049EA,B23002I_049M,B23002I_049MA,B23002I_050E,B23002I_050EA,B23002I_050M,B23002I_050MA,B23002I_051E,B23002I_051EA,B23002I_051M,B23002I_051MA,B23002I_052E,B23002I_052EA,B23002I_052M,B23002I_052MA,B23002I_053E,B23002I_053EA,B23002I_053M,B23002I_053MA,B23002I_054E,B23002I_054EA,B23002I_054M,B23002I_054MA,B23002I_055E,B23002I_055EA,B23002I_055M,B23002I_055MA,B23002I_056E,B23002I_056EA,B23002I_056M,B23002I_056MA,B23002I_057E,B23002I_057EA,B23002I_057M,B23002I_057MA,B23002I_058E,B23002I_058EA,B23002I_058M,B23002I_058MA,B23002I_059E,B23002I_059EA,B23002I_059M,B23002I_059MA,B23002I_060E,B23002I_060EA,B23002I_060M,B23002I_060MA,B23002I_061E,B23002I_061EA,B23002I_061M,B23002I_061MA,B23002I_062E,B23002I_062EA,B23002I_062M,B23002I_062MA,B23002I_063E,B23002I_063EA,B23002I_063M,B23002I_063MA,B23002I_064E,B23002I_064EA,B23002I_064M,B23002I_064MA,B23002I_065E,B23002I_065EA,B23002I_065M,B23002I_065MA,B23002I_066E,B23002I_066EA,B23002I_066M,B23002I_066MA,B23002I_067E,B23002I_067EA,B23002I_067M,B23002I_067MA,B23002I_068E,B23002I_068EA,B23002I_068M,B23002I_068MA,B23002I_069E,B23002I_069EA,B23002I_069M,B23002I_069MA,B23002I_070E,B23002I_070EA,B23002I_070M,B23002I_070MA,B23002I_071E,B23002I_071EA,B23002I_071M,B23002I_071MA,B23002I_072E,B23002I_072EA,B23002I_072M,B23002I_072MA,B23002I_073E,B23002I_073EA,B23002I_073M,B23002I_073MA,B23002I_074E,B23002I_074EA,B23002I_074M,B23002I_074MA,B23002I_075E,B23002I_075EA,B23002I_075M,B23002I_075MA,B23002I_076E,B23002I_076EA,B23002I_076M,B23002I_076MA,B23002I_077E,B23002I_077EA,B23002I_077M,B23002I_077MA,B23002I_078E,B23002I_078EA,B23002I_078M,B23002I_078MA,B23002I_079E,B23002I_079EA,B23002I_079M,B23002I_079MA,GEO_ID,NAME,state
129867,null,1498,null,70269,null,1798,null,6245,null,1175,null,3141,null,886,null,384,null,290,null,2757,null,804,null,1897,null,722,null,860,null,487,null,3104,null,816,null,10992,null,1435,null,8371,null,1333,null,661,null,252,null,7710,null,1254,null,6488,null,1154,null,1222,null,661,null,2621,null,961,null,43036,null,1437,null,39072,null,1650,null,388,null,298,null,38684,null,1606,null,35765,null,1671,null,2919,null,876,null,3964,null,1098,null,5567,null,773,null,4060,null,681,null,0,null,259,null,4060,null,681,null,3579,null,779,null,481,null,437,null,1507,null,600,null,1701,null,630,null,720,null,383,null,680,null,384,null,40,null,70,null,981,null,522,null,2728,null,626,null,779,null,445,null,739,null,441,null,40,null,70,null,1949,null,472,null,59598,null,1632,null,7181,null,1185,null,3980,null,891,null,133,null,157,null,3847,null,877,null,2994,null,711,null,853,null,487,null,3201,null,775,null,7774,null,1301,null,5733,null,1138,null,166,null,157,null,5567,null,1123,null,4779,null,1120,null,788,null,397,null,2041,null,690,null,35483,null,1585,null,25163,null,1712,null,158,null,204,null,25005,null,1717,null,22764,null,1642,null,2241,null,795,null,10320,null,1550,null,3575,null,527,null,2299,null,559,null,0,null,259,null,2299,null,559,null,1913,null,564,null,386,null,288,null,1276,null,450,null,2518,null,789,null,712,null,565,null,712,null,565,null,0,null,259,null,1806,null,669,null,3067,null,662,null,128,null,151,null,128,null,151,null,0,null,259,null,2939,null,650,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
92637,null,1214,null,50827,null,1514,null,5147,null,930,null,2593,null,763,null,0,null,228,null,2593,null,763,null,1698,null,623,null,895,null,507,null,2554,null,686,null,5816,null,1048,null,4682,null,986,null,123,null,89,null,4559,null,999,null,3356,null,864,null,1203,null,758,null,1134,null,539,null,34422,null,1367,null,31606,null,1551,null,150,null,139,null,31456,null,1550,null,29523,null,1717,null,1933,null,792,null,2816,null,856,null,2515,null,850,null,1972,null,766,null,0,null,228,null,1972,null,766,null,1694,null,677,null,278,null,253,null,543,null,344,null,1290,null,645,null,1048,null,632,null,1048,null,632,null,0,null,228,null,242,null,230,null,1637,null,840,null,717,null,548,null,717,null,548,null,0,null,228,null,920,null,501,null,41810,null,1161,null,4428,null,838,null,2471,null,656,null,0,null,228,null,2471,null,656,null,2316,null,626,null,155,null,152,null,1957,null,688,null,6891,null,1195,null,5001,null,1089,null,47,null,79,null,4954,null,1087,null,4811,null,1111,null,143,null,146,null,1890,null,767,null,25020,null,1088,null,16845,null,1233,null,74,null,123,null,16771,null,1209,null,15738,null,1194,null,1033,null,443,null,8175,null,1177,null,2828,null,707,null,2137,null,714,null,0,null,228,null,2137,null,714,null,2063,null,700,null,74,null,110,null,691,null,312,null,806,null,435,null,143,null,139,null,143,null,139,null,0,null,228,null,663,null,399,null,1837,null,765,null,63,null,77,null,63,null,77,null,0,null,228,null,1774,null,769,null,0400000US31,Nebraska,31
461264,null,1609,null,248752,null,1341,null,25266,null,1318,null,11115,null,1335,null,47,null,85,null,11068,null,1334,null,6956,null,1084,null,4112,null,1037,null,14151,null,1771,null,28050,null,930,null,24632,null,1159,null,127,null,151,null,24505,null,1143,null,19352,null,1651,null,5153,null,1402,null,3418,null,1155,null,163805,null,884,null,151628,null,2008,null,514,null,303,null,151114,null,2025,null,133083,null,3165,null,18031,null,2408,null,12177,null,1951,null,17784,null,539,null,14331,null,1011,null,0,null,302,null,14331,null,1011,null,12154,null,1073,null,2177,null,689,null,3453,null,995,null,4812,null,873,null,2589,null,935,null,2299,null,898,null,290,null,250,null,2223,null,896,null,9035,null,941,null,1081,null,611,null,898,null,572,null,183,null,216,null,7954,null,1015,null,212512,null,1261,null,24550,null,1675,null,9266,null,1360,null,75,null,122,null,9191,null,1362,null,5593,null,1221,null,3598,null,1051,null,15284,null,1680,null,24282,null,773,null,15592,null,1424,null,123,null,202,null,15469,null,1405,null,13681,null,1468,null,1788,null,641,null,8690,null,1288,null,130961,null,1285,null,90197,null,3100,null,302,null,332,null,89895,null,3125,null,81106,null,3121,null,8789,null,1407,null,40764,null,3134,null,17321,null,590,null,11492,null,1178,null,0,null,302,null,11492,null,1178,null,10152,null,1161,null,1340,null,626,null,5829,null,1109,null,5128,null,841,null,1506,null,524,null,1260,null,530,null,246,null,187,null,3622,null,900,null,10270,null,830,null,456,null,298,null,314,null,267,null,142,null,164,null,9814,null,818,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
1054474,null,1981,null,540762,null,1846,null,45539,null,1926,null,17750,null,1807,null,0,null,279,null,17750,null,1807,null,12241,null,1471,null,5509,null,1263,null,27789,null,2261,null,57806,null,1121,null,47753,null,1947,null,369,null,195,null,47384,null,1942,null,40722,null,2272,null,6662,null,1305,null,10053,null,1465,null,346821,null,984,null,314091,null,3416,null,1009,null,475,null,313082,null,3296,null,286447,null,4683,null,26635,null,3194,null,32730,null,3065,null,50925,null,953,null,37418,null,1917,null,0,null,279,null,37418,null,1917,null,34070,null,1946,null,3348,null,969,null,13507,null,2026,null,14094,null,1362,null,6461,null,1190,null,5763,null,1074,null,698,null,419,null,7633,null,1285,null,25577,null,1465,null,2818,null,809,null,2532,null,810,null,286,null,249,null,22759,null,1363,null,513712,null,1381,null,41890,null,1436,null,15447,null,1547,null,21,null,43,null,15426,null,1546,null,10407,null,1476,null,5019,null,1169,null,26443,null,1606,null,49385,null,1212,null,35642,null,2292,null,154,null,180,null,35488,null,2243,null,30772,null,2219,null,4716,null,1042,null,13743,null,1876,null,310574,null,998,null,239288,null,3601,null,84,null,144,null,239204,null,3586,null,214309,null,4024,null,24895,null,2218,null,71286,null,3567,null,57036,null,707,null,32978,null,2100,null,0,null,279,null,32978,null,2100,null,29677,null,2027,null,3301,null,916,null,24058,null,1984,null,17119,null,1572,null,4432,null,921,null,4244,null,917,null,188,null,185,null,12687,null,1463,null,37708,null,1574,null,1945,null,686,null,1652,null,619,null,293,null,240,null,35763,null,1666,null,0400000US34,New Jersey,34
663495,null,1721,null,332186,null,1468,null,34178,null,2064,null,15523,null,2129,null,0,null,283,null,15523,null,2129,null,10410,null,1711,null,5113,null,1332,null,18655,null,2050,null,36399,null,1572,null,30744,null,2129,null,292,null,375,null,30452,null,2096,null,25357,null,2307,null,5095,null,1349,null,5655,null,1485,null,186865,null,1316,null,158708,null,2890,null,1952,null,812,null,156756,null,3012,null,141293,null,3572,null,15463,null,2377,null,28157,null,2552,null,38729,null,707,null,22317,null,1179,null,0,null,283,null,22317,null,1179,null,19135,null,1580,null,3182,null,1173,null,16412,null,1414,null,10978,null,1184,null,3147,null,877,null,2719,null,784,null,428,null,371,null,7831,null,1055,null,25037,null,1413,null,2784,null,710,null,2590,null,719,null,194,null,175,null,22253,null,1341,null,331309,null,1402,null,28230,null,1783,null,9966,null,1777,null,212,null,336,null,9754,null,1832,null,7070,null,1547,null,2684,null,827,null,18264,null,2051,null,35639,null,1301,null,25872,null,1744,null,403,null,356,null,25469,null,1786,null,22404,null,1758,null,3065,null,1009,null,9767,null,1476,null,182226,null,1166,null,133869,null,3755,null,109,null,131,null,133760,null,3740,null,125163,null,3843,null,8597,null,1720,null,48357,null,3516,null,39433,null,563,null,20542,null,1508,null,0,null,283,null,20542,null,1508,null,19280,null,1473,null,1262,null,604,null,18891,null,1517,null,13028,null,1282,null,2455,null,563,null,2322,null,570,null,133,null,126,null,10573,null,1199,null,32753,null,1130,null,2396,null,829,null,1988,null,643,null,408,null,472,null,30357,null,1089,null,0400000US35,New Mexico,35
2416176,null,3624,null,1190940,null,2553,null,107793,null,2745,null,32807,null,2578,null,149,null,111,null,32658,null,2562,null,20471,null,2148,null,12187,null,1807,null,74986,null,3602,null,134638,null,1550,null,94800,null,2680,null,558,null,462,null,94242,null,2720,null,74488,null,3359,null,19754,null,2248,null,39838,null,2891,null,731742,null,1871,null,632342,null,6335,null,1577,null,742,null,630765,null,6345,null,577874,null,7780,null,52891,null,4125,null,99400,null,6234,null,118417,null,723,null,78728,null,2979,null,0,null,277,null,78728,null,2979,null,72590,null,2651,null,6138,null,1359,null,39689,null,2950,null,36996,null,1900,null,11246,null,1716,null,10306,null,1700,null,940,null,351,null,25750,null,1984,null,61354,null,1859,null,5589,null,1138,null,5411,null,1166,null,178,null,168,null,55765,null,1849,null,1225236,null,2658,null,104368,null,2673,null,31445,null,2275,null,0,null,277,null,31445,null,2275,null,21506,null,2091,null,9939,null,1617,null,72923,null,2841,null,125101,null,1423,null,81304,null,3758,null,260,null,244,null,81044,null,3727,null,64440,null,3984,null,16604,null,2162,null,43797,null,3460,null,702880,null,1373,null,500762,null,7454,null,289,null,237,null,500473,null,7476,null,447054,null,7674,null,53419,null,3451,null,202118,null,7280,null,143925,null,888,null,71701,null,3341,null,0,null,277,null,71701,null,3341,null,66394,null,3086,null,5307,null,2008,null,72224,null,3197,null,47240,null,2383,null,10611,null,1884,null,9717,null,1840,null,894,null,524,null,36629,null,2335,null,101722,null,2366,null,4228,null,965,null,3631,null,897,null,597,null,419,null,97494,null,2554,null,0400000US36,New York,36
443623,null,2775,null,251528,null,3156,null,21226,null,2300,null,11508,null,1477,null,1102,null,575,null,10406,null,1378,null,7032,null,1249,null,3374,null,1109,null,9718,null,1894,null,35573,null,2460,null,32170,null,2496,null,4603,null,1009,null,27567,null,2392,null,23639,null,2268,null,3928,null,1065,null,3403,null,1020,null,176130,null,3031,null,165124,null,3334,null,3834,null,1046,null,161290,null,3179,null,142840,null,3976,null,18450,null,2631,null,11006,null,1956,null,10958,null,1615,null,8759,null,1521,null,0,null,287,null,8759,null,1521,null,7549,null,1296,null,1210,null,813,null,2199,null,831,null,3044,null,981,null,1500,null,732,null,1151,null,571,null,349,null,336,null,1544,null,663,null,4597,null,813,null,555,null,329,null,555,null,329,null,0,null,287,null,4042,null,842,null,192095,null,2406,null,20335,null,1967,null,6853,null,1411,null,44,null,74,null,6809,null,1411,null,4045,null,1116,null,2764,null,881,null,13482,null,1572,null,24033,null,1914,null,14527,null,1615,null,793,null,504,null,13734,null,1555,null,10855,null,1376,null,2879,null,879,null,9506,null,1806,null,128406,null,2755,null,86685,null,3611,null,386,null,291,null,86299,null,3640,null,75333,null,3419,null,10966,null,1780,null,41721,null,3321,null,11025,null,1364,null,6532,null,1266,null,0,null,287,null,6532,null,1266,null,6091,null,1174,null,441,null,398,null,4493,null,948,null,3486,null,942,null,542,null,385,null,542,null,385,null,0,null,287,null,2944,null,890,null,4810,null,894,null,238,null,246,null,167,null,211,null,71,null,127,null,4572,null,903,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
211026,null,2116,null,110562,null,1985,null,11952,null,1256,null,5522,null,1010,null,0,null,267,null,5522,null,1010,null,4040,null,919,null,1482,null,616,null,6430,null,975,null,14358,null,1539,null,11824,null,1540,null,136,null,201,null,11688,null,1520,null,9097,null,1659,null,2591,null,775,null,2534,null,755,null,68176,null,1822,null,57514,null,2353,null,513,null,350,null,57001,null,2315,null,48907,null,2349,null,8094,null,1785,null,10662,null,1460,null,8735,null,921,null,4954,null,922,null,0,null,267,null,4954,null,922,null,4322,null,930,null,632,null,356,null,3781,null,716,null,3086,null,621,null,1035,null,366,null,1035,null,366,null,0,null,267,null,2051,null,559,null,4255,null,738,null,680,null,366,null,622,null,355,null,58,null,96,null,3575,null,725,null,100464,null,1998,null,11600,null,1541,null,5373,null,1090,null,0,null,267,null,5373,null,1090,null,3804,null,1061,null,1569,null,597,null,6227,null,1262,null,11545,null,1201,null,8291,null,1289,null,0,null,267,null,8291,null,1289,null,6530,null,1199,null,1761,null,797,null,3254,null,928,null,60597,null,1630,null,42594,null,2511,null,94,null,91,null,42500,null,2503,null,36494,null,2551,null,6006,null,1367,null,18003,null,2152,null,8587,null,815,null,5265,null,808,null,0,null,267,null,5265,null,808,null,4666,null,812,null,599,null,300,null,3322,null,768,null,2801,null,509,null,948,null,418,null,862,null,394,null,86,null,105,null,1853,null,537,null,5334,null,836,null,584,null,304,null,459,null,228,null,125,null,217,null,4750,null,840,null,0400000US39,Ohio,39
190424,null,1774,null,102645,null,2025,null,10700,null,1331,null,4694,null,858,null,85,null,113,null,4609,null,844,null,3408,null,875,null,1201,null,507,null,6006,null,1070,null,13557,null,1321,null,11462,null,1213,null,627,null,377,null,10835,null,1076,null,10212,null,1086,null,623,null,322,null,2095,null,675,null,66932,null,1614,null,59185,null,2062,null,1042,null,470,null,58143,null,2057,null,56019,null,2371,null,2124,null,743,null,7747,null,1382,null,7036,null,847,null,5489,null,904,null,59,null,97,null,5430,null,914,null,4876,null,1000,null,554,null,402,null,1547,null,475,null,1827,null,607,null,431,null,307,null,344,null,272,null,87,null,141,null,1396,null,495,null,2593,null,667,null,417,null,270,null,417,null,270,null,0,null,251,null,2176,null,653,null,87779,null,1832,null,10819,null,1311,null,4036,null,901,null,0,null,251,null,4036,null,901,null,3288,null,788,null,748,null,456,null,6783,null,1069,null,11951,null,1399,null,7489,null,1423,null,90,null,138,null,7399,null,1418,null,6362,null,1287,null,1037,null,542,null,4462,null,1196,null,52874,null,1620,null,34991,null,2097,null,358,null,341,null,34633,null,2108,null,32592,null,2061,null,2041,null,642,null,17883,null,1942,null,6489,null,775,null,3071,null,690,null,0,null,251,null,3071,null,690,null,3026,null,706,null,45,null,70,null,3418,null,822,null,2720,null,814,null,461,null,324,null,461,null,324,null,0,null,251,null,2259,null,860,null,2926,null,614,null,680,null,493,null,648,null,496,null,32,null,55,null,2246,null,557,null,0400000US40,Oklahoma,40
269589,null,1582,null,148189,null,1615,null,14848,null,1723,null,6565,null,1006,null,0,null,275,null,6565,null,1006,null,4125,null,927,null,2440,null,766,null,8283,null,1394,null,18345,null,1340,null,15170,null,1587,null,296,null,362,null,14874,null,1539,null,12953,null,1500,null,1921,null,717,null,3175,null,1151,null,99367,null,1351,null,91699,null,1924,null,272,null,385,null,91427,null,1932,null,79360,null,2766,null,12067,null,2261,null,7668,null,1564,null,9432,null,903,null,6231,null,1058,null,0,null,275,null,6231,null,1058,null,5427,null,982,null,804,null,334,null,3201,null,798,null,2837,null,636,null,1162,null,441,null,740,null,370,null,422,null,293,null,1675,null,654,null,3360,null,631,null,1016,null,476,null,463,null,224,null,553,null,478,null,2344,null,557,null,121400,null,1447,null,12804,null,1319,null,5929,null,1020,null,0,null,275,null,5929,null,1020,null,4829,null,1087,null,1100,null,609,null,6875,null,1147,null,16321,null,1572,null,11856,null,1237,null,0,null,275,null,11856,null,1237,null,9474,null,1299,null,2382,null,829,null,4465,null,1172,null,76971,null,1764,null,57553,null,2628,null,0,null,275,null,57553,null,2628,null,51503,null,2654,null,6050,null,1357,null,19418,null,2427,null,9080,null,1058,null,5656,null,973,null,0,null,275,null,5656,null,973,null,5162,null,882,null,494,null,309,null,3424,null,894,null,3162,null,922,null,550,null,335,null,469,null,329,null,81,null,126,null,2612,null,903,null,3062,null,910,null,46,null,73,null,46,null,73,null,0,null,275,null,3016,null,906,null,0400000US41,Oregon,41
428901,null,1889,null,221640,null,2237,null,27560,null,1791,null,11927,null,1540,null,77,null,130,null,11850,null,1527,null,6512,null,1191,null,5338,null,1216,null,15633,null,1883,null,29174,null,1576,null,22935,null,1961,null,193,null,165,null,22742,null,1951,null,16303,null,1813,null,6439,null,1231,null,6239,null,1318,null,135904,null,1595,null,106387,null,3285,null,488,null,350,null,105899,null,3278,null,91411,null,3828,null,14488,null,2340,null,29517,null,2970,null,16734,null,1079,null,9566,null,1383,null,0,null,246,null,9566,null,1383,null,8838,null,1357,null,728,null,456,null,7168,null,1196,null,4830,null,885,null,1087,null,431,null,927,null,404,null,160,null,167,null,3743,null,824,null,7438,null,1016,null,770,null,337,null,692,null,317,null,78,null,95,null,6668,null,997,null,207261,null,1626,null,22821,null,1622,null,11174,null,1688,null,0,null,246,null,11174,null,1688,null,7766,null,1482,null,3408,null,949,null,11647,null,1482,null,24772,null,1448,null,15415,null,1442,null,0,null,246,null,15415,null,1442,null,12813,null,1447,null,2602,null,701,null,9357,null,1268,null,125327,null,1570,null,85798,null,2460,null,150,null,228,null,85648,null,2495,null,75194,null,2815,null,10454,null,1486,null,39529,null,2856,null,19424,null,1059,null,8415,null,1185,null,45,null,74,null,8370,null,1192,null,7833,null,1118,null,537,null,285,null,11009,null,1232,null,5298,null,879,null,902,null,441,null,836,null,432,null,66,null,126,null,4396,null,825,null,9619,null,971,null,45,null,76,null,45,null,76,null,0,null,246,null,9574,null,972,null,0400000US42,Pennsylvania,42
85598,null,779,null,42742,null,796,null,4795,null,442,null,2161,null,655,null,0,null,287,null,2161,null,655,null,1153,null,512,null,1008,null,502,null,2634,null,663,null,5674,null,354,null,4737,null,480,null,107,null,145,null,4630,null,414,null,3407,null,654,null,1223,null,505,null,937,null,374,null,26637,null,549,null,23584,null,1048,null,159,null,158,null,23425,null,1051,null,19988,null,1602,null,3437,null,1228,null,3053,null,969,null,3205,null,77,null,1774,null,598,null,0,null,287,null,1774,null,598,null,1555,null,597,null,219,null,218,null,1431,null,593,null,918,null,370,null,204,null,204,null,204,null,204,null,0,null,287,null,714,null,373,null,1513,null,442,null,495,null,424,null,331,null,319,null,164,null,200,null,1018,null,413,null,42856,null,926,null,4617,null,536,null,2383,null,533,null,0,null,287,null,2383,null,533,null,1804,null,558,null,579,null,302,null,2234,null,536,null,4681,null,148,null,3204,null,646,null,0,null,287,null,3204,null,646,null,2819,null,574,null,385,null,354,null,1477,null,621,null,26173,null,752,null,19767,null,1341,null,0,null,287,null,19767,null,1341,null,16711,null,1459,null,3056,null,1141,null,6406,null,1212,null,3827,null,249,null,2170,null,461,null,0,null,287,null,2170,null,461,null,1422,null,463,null,748,null,425,null,1657,null,502,null,1435,null,422,null,259,null,256,null,178,null,213,null,81,null,142,null,1176,null,486,null,2123,null,539,null,0,null,287,null,0,null,287,null,0,null,287,null,2123,null,539,null,0400000US44,Rhode Island,44
