B17010B_001E,B17010B_001EA,B17010B_001M,B17010B_001MA,B17010B_002E,B17010B_002EA,B17010B_002M,B17010B_002MA,B17010B_003E,B17010B_003EA,B17010B_003M,B17010B_003MA,B17010B_004E,B17010B_004EA,B17010B_004M,B17010B_004MA,B17010B_005E,B17010B_005EA,B17010B_005M,B17010B_005MA,B17010B_006E,B17010B_006EA,B17010B_006M,B17010B_006MA,B17010B_007E,B17010B_007EA,B17010B_007M,B17010B_007MA,B17010B_008E,B17010B_008EA,B17010B_008M,B17010B_008MA,B17010B_009E,B17010B_009EA,B17010B_009M,B17010B_009MA,B17010B_010E,B17010B_010EA,B17010B_010M,B17010B_010MA,B17010B_011E,B17010B_011EA,B17010B_011M,B17010B_011MA,B17010B_012E,B17010B_012EA,B17010B_012M,B17010B_012MA,B17010B_013E,B17010B_013EA,B17010B_013M,B17010B_013MA,B17010B_014E,B17010B_014EA,B17010B_014M,B17010B_014MA,B17010B_015E,B17010B_015EA,B17010B_015M,B17010B_015MA,B17010B_016E,B17010B_016EA,B17010B_016M,B17010B_016MA,B17010B_017E,B17010B_017EA,B17010B_017M,B17010B_017MA,B17010B_018E,B17010B_018EA,B17010B_018M,B17010B_018MA,B17010B_019E,B17010B_019EA,B17010B_019M,B17010B_019MA,B17010B_020E,B17010B_020EA,B17010B_020M,B17010B_020MA,B17010B_021E,B17010B_021EA,B17010B_021M,B17010B_021MA,B17010B_022E,B17010B_022EA,B17010B_022M,B17010B_022MA,B17010B_023E,B17010B_023EA,B17010B_023M,B17010B_023MA,B17010B_024E,B17010B_024EA,B17010B_024M,B17010B_024MA,B17010B_025E,B17010B_025EA,B17010B_025M,B17010B_025MA,B17010B_026E,B17010B_026EA,B17010B_026M,B17010B_026MA,B17010B_027E,B17010B_027EA,B17010B_027M,B17010B_027MA,B17010B_028E,B17010B_028EA,B17010B_028M,B17010B_028MA,B17010B_029E,B17010B_029EA,B17010B_029M,B17010B_029MA,B17010B_030E,B17010B_030EA,B17010B_030M,B17010B_030MA,B17010B_031E,B17010B_031EA,B17010B_031M,B17010B_031MA,B17010B_032E,B17010B_032EA,B17010B_032M,B17010B_032MA,B17010B_033E,B17010B_033EA,B17010B_033M,B17010B_033MA,B17010B_034E,B17010B_034EA,B17010B_034M,B17010B_034MA,B17010B_035E,B17010B_035EA,B17010B_035M,B17010B_035MA,B17010B_036E,B17010B_036EA,B17010B_036M,B17010B_036MA,B17010B_037E,B17010B_037EA,B17010B_037M,B17010B_037MA,B17010B_038E,B17010B_038EA,B17010B_038M,B17010B_038MA,B17010B_039E,B17010B_039EA,B17010B_039M,B17010B_039MA,B17010B_040E,B17010B_040EA,B17010B_040M,B17010B_040MA,B17010B_041E,B17010B_041EA,B17010B_041M,B17010B_041MA,GEO_ID,NAME,state
45261,null,2652,null,8360,null,1507,null,1515,null,628,null,728,null,409,null,0,null,302,null,433,null,340,null,295,null,223,null,787,null,510,null,6845,null,1479,null,318,null,268,null,318,null,268,null,52,null,89,null,0,null,302,null,266,null,249,null,0,null,302,null,6527,null,1433,null,5958,null,1380,null,1423,null,661,null,2040,null,889,null,2495,null,758,null,569,null,455,null,36901,null,2594,null,21878,null,2272,null,11461,null,2125,null,3328,null,1133,null,1578,null,731,null,6555,null,1664,null,10417,null,1505,null,15023,null,1777,null,2994,null,1118,null,1985,null,981,null,694,null,501,null,419,null,430,null,872,null,627,null,1009,null,556,null,12029,null,1505,null,9071,null,1491,null,1774,null,670,null,1384,null,726,null,5913,null,1203,null,2958,null,752,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
267862,null,6563,null,41472,null,3496,null,4546,null,1365,null,3217,null,1274,null,482,null,394,null,1389,null,875,null,1346,null,682,null,1329,null,519,null,36926,null,2953,null,3529,null,1013,null,2469,null,903,null,209,null,211,null,606,null,509,null,1654,null,714,null,1060,null,538,null,33397,null,3093,null,28764,null,2831,null,3642,null,1206,null,10017,null,1842,null,15105,null,1863,null,4633,null,1312,null,226390,null,5717,null,113448,null,4453,null,57243,null,3448,null,7452,null,1652,null,14389,null,2011,null,35402,null,2841,null,56205,null,3631,null,112942,null,5166,null,24621,null,3137,null,13470,null,2437,null,2763,null,909,null,2293,null,1000,null,8414,null,1617,null,11151,null,1991,null,88321,null,3827,null,56821,null,3361,null,8332,null,1675,null,9152,null,1344,null,39337,null,3041,null,31500,null,2574,null,0400000US34,New Jersey,34
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
662867,null,9303,null,121629,null,5950,null,16572,null,2178,null,11040,null,1692,null,1450,null,692,null,4109,null,1011,null,5481,null,1205,null,5532,null,1321,null,105057,null,5715,null,11310,null,1940,null,8549,null,1790,null,2219,null,919,null,1463,null,764,null,4867,null,1379,null,2761,null,870,null,93747,null,5588,null,80603,null,4872,null,12500,null,2011,null,21066,null,2537,null,47037,null,3602,null,13144,null,2007,null,541238,null,8250,null,243296,null,7065,null,127906,null,5551,null,21700,null,2487,null,27462,null,2821,null,78744,null,4718,null,115390,null,4662,null,297942,null,6920,null,57342,null,4039,null,25790,null,2705,null,5076,null,1313,null,3716,null,1300,null,16998,null,2274,null,31552,null,3240,null,240600,null,5330,null,144727,null,4570,null,19629,null,2478,null,21739,null,2439,null,103359,null,4633,null,95873,null,4295,null,0400000US36,New York,36
492429,null,7896,null,110569,null,5680,null,19251,null,2624,null,12414,null,2238,null,2939,null,1249,null,3774,null,1102,null,5701,null,1380,null,6837,null,1411,null,91318,null,4700,null,10613,null,1855,null,7696,null,1626,null,2193,null,1048,null,1204,null,573,null,4299,null,1308,null,2917,null,876,null,80705,null,4410,null,70958,null,4418,null,15746,null,2590,null,19211,null,2802,null,36001,null,3115,null,9747,null,1393,null,381860,null,7585,null,217362,null,5950,null,99137,null,4699,null,16471,null,2541,null,19773,null,2313,null,62893,null,3719,null,118225,null,4857,null,164498,null,6481,null,29904,null,3294,null,13497,null,2592,null,2892,null,1079,null,1595,null,661,null,9010,null,2212,null,16407,null,2270,null,134594,null,5495,null,89129,null,4879,null,13883,null,2275,null,12493,null,1940,null,62753,null,3893,null,45465,null,3643,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
311721,null,7232,null,90011,null,4533,null,8762,null,1523,null,6293,null,1368,null,473,null,338,null,2917,null,934,null,2903,null,920,null,2469,null,872,null,81249,null,4422,null,8260,null,1872,null,6852,null,1713,null,1804,null,901,null,1295,null,657,null,3753,null,1253,null,1408,null,558,null,72989,null,4114,null,64726,null,4020,null,14478,null,2359,null,20962,null,2339,null,29286,null,3024,null,8263,null,1421,null,221710,null,6288,null,110400,null,5334,null,49173,null,3344,null,7215,null,1244,null,9401,null,1679,null,32557,null,2979,null,61227,null,3886,null,111310,null,4809,null,19035,null,2273,null,9018,null,1794,null,2355,null,896,null,1323,null,724,null,5340,null,1364,null,10017,null,1851,null,92275,null,4315,null,61808,null,4291,null,10055,null,2015,null,8781,null,1646,null,42972,null,3577,null,30467,null,2191,null,0400000US39,Ohio,39
61354,null,2541,null,16212,null,2334,null,2176,null,970,null,1352,null,814,null,539,null,514,null,376,null,352,null,437,null,325,null,824,null,324,null,14036,null,1998,null,1607,null,671,null,1246,null,606,null,263,null,295,null,345,null,312,null,638,null,500,null,361,null,231,null,12429,null,1915,null,11312,null,1883,null,1791,null,747,null,2842,null,938,null,6679,null,1443,null,1117,null,561,null,45142,null,2488,null,23755,null,2092,null,11178,null,1341,null,2012,null,730,null,1611,null,589,null,7555,null,1213,null,12577,null,1613,null,21387,null,2064,null,4741,null,1287,null,3510,null,1156,null,853,null,638,null,1064,null,703,null,1593,null,711,null,1231,null,707,null,16646,null,1563,null,10785,null,1359,null,2311,null,862,null,1393,null,604,null,7081,null,1396,null,5861,null,1057,null,0400000US40,Oklahoma,40
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US41,Oregon,41
278107,null,7042,null,67724,null,4462,null,9593,null,1833,null,5418,null,1214,null,476,null,354,null,1974,null,852,null,2968,null,835,null,4175,null,1007,null,58131,null,4314,null,7028,null,1883,null,6074,null,1740,null,1112,null,696,null,1396,null,696,null,3566,null,1254,null,954,null,468,null,51103,null,3768,null,44839,null,3373,null,8136,null,1619,null,14714,null,2237,null,21989,null,2511,null,6264,null,1216,null,210383,null,6060,null,97269,null,4305,null,44433,null,3047,null,6013,null,1332,null,9091,null,1713,null,29329,null,2432,null,52836,null,3619,null,113114,null,5933,null,20239,null,2842,null,13676,null,2453,null,5130,null,1405,null,1714,null,840,null,6832,null,1514,null,6563,null,1196,null,92875,null,4579,null,62676,null,4065,null,8664,null,1542,null,12283,null,2070,null,41729,null,3471,null,30199,null,2593,null,0400000US42,Pennsylvania,42
12707,null,1054,null,3231,null,1061,null,564,null,412,null,214,null,231,null,0,null,287,null,113,null,182,null,101,null,144,null,350,null,337,null,2667,null,1009,null,75,null,136,null,75,null,136,null,0,null,287,null,0,null,287,null,75,null,136,null,0,null,287,null,2592,null,985,null,2552,null,976,null,631,null,594,null,510,null,411,null,1411,null,576,null,40,null,65,null,9476,null,1352,null,5042,null,1174,null,3607,null,894,null,262,null,203,null,905,null,548,null,2440,null,745,null,1435,null,704,null,4434,null,809,null,845,null,506,null,722,null,481,null,262,null,283,null,225,null,266,null,235,null,181,null,123,null,153,null,3589,null,703,null,2287,null,644,null,364,null,257,null,719,null,362,null,1204,null,499,null,1302,null,452,null,0400000US44,Rhode Island,44
302789,null,6378,null,75800,null,5193,null,12759,null,2202,null,6821,null,1694,null,663,null,419,null,3208,null,1259,null,2950,null,984,null,5938,null,1412,null,63041,null,4867,null,7521,null,1879,null,5315,null,1774,null,1267,null,755,null,1080,null,809,null,2968,null,1290,null,2206,null,676,null,55520,null,4297,null,48539,null,4041,null,10700,null,1713,null,14431,null,2375,null,23408,null,3015,null,6981,null,1274,null,226989,null,6276,null,122183,null,4451,null,54486,null,3465,null,9348,null,1925,null,9913,null,2191,null,35225,null,2959,null,67697,null,3559,null,104806,null,4829,null,18196,null,2718,null,9223,null,1980,null,2094,null,1002,null,1072,null,655,null,6057,null,1770,null,8973,null,1561,null,86610,null,4277,null,53440,null,4076,null,7193,null,1456,null,7098,null,1402,null,39149,null,3438,null,33170,null,2598,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
241450,null,5923,null,64272,null,3887,null,7876,null,1283,null,4106,null,1001,null,731,null,389,null,1543,null,745,null,1832,null,747,null,3770,null,1109,null,56396,null,3598,null,6631,null,1477,null,5216,null,1461,null,948,null,628,null,634,null,483,null,3634,null,1201,null,1415,null,586,null,49765,null,3485,null,44618,null,3653,null,10723,null,1754,null,13932,null,2092,null,19963,null,2831,null,5147,null,953,null,177178,null,5209,null,91564,null,3729,null,44708,null,2843,null,6879,null,1397,null,8276,null,1453,null,29553,null,2863,null,46856,null,2616,null,85614,null,4567,null,16898,null,2509,null,8565,null,1854,null,1631,null,783,null,1175,null,610,null,5759,null,1486,null,8333,null,1568,null,68716,null,3835,null,44965,null,3425,null,5676,null,1455,null,8525,null,1616,null,30764,null,2631,null,23751,null,2494,null,0400000US47,Tennessee,47
664318,null,7704,null,130540,null,5834,null,22161,null,2492,null,15264,null,2257,null,2470,null,929,null,4796,null,1444,null,7998,null,1489,null,6897,null,1354,null,108379,null,5697,null,14560,null,2289,null,10348,null,2158,null,2851,null,1139,null,2802,null,1091,null,4695,null,1427,null,4212,null,1096,null,93819,null,5329,null,83742,null,4990,null,15953,null,2684,null,26078,null,3245,null,41711,null,3443,null,10077,null,1497,null,533778,null,8737,null,293037,null,7736,null,149606,null,6228,null,28597,null,2852,null,32227,null,3366,null,88782,null,5626,null,143431,null,6393,null,240741,null,7619,null,49995,null,4379,null,26886,null,3547,null,6524,null,1754,null,3614,null,1359,null,16748,null,3223,null,23109,null,2686,null,190746,null,6689,null,128533,null,5870,null,23799,null,2998,null,17050,null,2672,null,87684,null,4464,null,62213,null,3697,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
362409,null,7156,null,58036,null,4328,null,11231,null,1929,null,6511,null,1450,null,748,null,346,null,2360,null,912,null,3403,null,1093,null,4720,null,1427,null,46805,null,3873,null,5349,null,1334,null,4823,null,1324,null,2191,null,1064,null,827,null,559,null,1805,null,735,null,526,null,337,null,41456,null,3545,null,37137,null,3531,null,7629,null,1294,null,9738,null,1789,null,19770,null,2716,null,4319,null,1147,null,304373,null,5992,null,179206,null,5881,null,86358,null,4301,null,12880,null,2148,null,17639,null,2412,null,55839,null,3605,null,92848,null,3956,null,125167,null,5456,null,23950,null,2400,null,12674,null,1970,null,4269,null,1422,null,1963,null,835,null,6442,null,1312,null,11276,null,1605,null,101217,null,4844,null,64785,null,4023,null,10231,null,1773,null,8862,null,1991,null,45692,null,2872,null,36432,null,3059,null,0400000US51,Virginia,51
49130,null,2637,null,10110,null,1877,null,2410,null,944,null,1617,null,788,null,338,null,284,null,684,null,542,null,595,null,472,null,793,null,537,null,7700,null,1653,null,1738,null,889,null,1574,null,815,null,54,null,91,null,233,null,317,null,1287,null,739,null,164,null,189,null,5962,null,1547,null,5462,null,1459,null,932,null,546,null,1901,null,805,null,2629,null,1091,null,500,null,394,null,39020,null,2562,null,25794,null,2418,null,14407,null,1895,null,2735,null,1037,null,3681,null,1072,null,7991,null,1789,null,11387,null,1795,null,13226,null,1805,null,3719,null,1344,null,1808,null,886,null,0,null,273,null,86,null,108,null,1722,null,868,null,1911,null,995,null,9507,null,1708,null,6309,null,1304,null,697,null,513,null,680,null,353,null,4932,null,1143,null,3198,null,1083,null,0400000US53,Washington,53
11918,null,1425,null,3152,null,911,null,580,null,383,null,470,null,372,null,117,null,183,null,103,null,149,null,250,null,250,null,110,null,130,null,2572,null,787,null,216,null,225,null,216,null,225,null,216,null,225,null,0,null,269,null,0,null,269,null,0,null,269,null,2356,null,751,null,1841,null,711,null,400,null,260,null,759,null,521,null,682,null,386,null,515,null,356,null,8766,null,1298,null,4932,null,1106,null,2684,null,871,null,586,null,381,null,427,null,268,null,1671,null,784,null,2248,null,618,null,3834,null,890,null,972,null,545,null,387,null,351,null,32,null,58,null,22,null,32,null,333,null,347,null,585,null,420,null,2862,null,747,null,1490,null,507,null,174,null,169,null,157,null,227,null,1159,null,454,null,1372,null,566,null,0400000US54,West Virginia,54
69648,null,3041,null,23441,null,2513,null,2491,null,800,null,1629,null,634,null,231,null,247,null,384,null,355,null,1014,null,504,null,862,null,389,null,20950,null,2313,null,3169,null,1141,null,2541,null,1066,null,824,null,552,null,757,null,559,null,960,null,605,null,628,null,400,null,17781,null,2059,null,16631,null,1938,null,2186,null,785,null,5866,null,1038,null,8579,null,1213,null,1150,null,526,null,46207,null,2862,null,21151,null,2027,null,11202,null,1484,null,898,null,429,null,3030,null,908,null,7274,null,1397,null,9949,null,1236,null,25056,null,2187,null,4089,null,1073,null,2719,null,888,null,376,null,342,null,485,null,427,null,1858,null,775,null,1370,null,640,null,20967,null,1993,null,15234,null,2024,null,2295,null,913,null,2462,null,943,null,10477,null,1741,null,5733,null,1137,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
66002,null,3269,null,28269,null,2479,null,9604,null,1386,null,4732,null,983,null,748,null,400,null,906,null,405,null,3078,null,736,null,4872,null,850,null,18665,null,1989,null,2212,null,574,null,1685,null,549,null,640,null,329,null,167,null,188,null,878,null,420,null,527,null,264,null,16453,null,1859,null,12271,null,1594,null,1657,null,530,null,3195,null,871,null,7419,null,1371,null,4182,null,906,null,37733,null,2559,null,23947,null,1950,null,7864,null,1166,null,1506,null,561,null,1338,null,420,null,5020,null,942,null,16083,null,1506,null,13786,null,1568,null,3083,null,751,null,1155,null,453,null,159,null,203,null,47,null,72,null,949,null,418,null,1928,null,626,null,10703,null,1401,null,5204,null,1028,null,1064,null,493,null,488,null,384,null,3652,null,835,null,5499,null,1071,null,0400000US72,Puerto Rico,72
