C20005F_001E,C20005F_001EA,C20005F_001M,C20005F_001MA,C20005F_002E,C20005F_002EA,C20005F_002M,C20005F_002MA,C20005F_003E,C20005F_003EA,C20005F_003M,C20005F_003MA,C20005F_004E,C20005F_004EA,C20005F_004M,C20005F_004MA,C20005F_005E,C20005F_005EA,C20005F_005M,C20005F_005MA,C20005F_006E,C20005F_006EA,C20005F_006M,C20005F_006MA,C20005F_007E,C20005F_007EA,C20005F_007M,C20005F_007MA,C20005F_008E,C20005F_008EA,C20005F_008M,C20005F_008MA,C20005F_009E,C20005F_009EA,C20005F_009M,C20005F_009MA,C20005F_010E,C20005F_010EA,C20005F_010M,C20005F_010MA,C20005F_011E,C20005F_011EA,C20005F_011M,C20005F_011MA,C20005F_012E,C20005F_012EA,C20005F_012M,C20005F_012MA,C20005F_013E,C20005F_013EA,C20005F_013M,C20005F_013MA,C20005F_014E,C20005F_014EA,C20005F_014M,C20005F_014MA,C20005F_015E,C20005F_015EA,C20005F_015M,C20005F_015MA,C20005F_016E,C20005F_016EA,C20005F_016M,C20005F_016MA,C20005F_017E,C20005F_017EA,C20005F_017M,C20005F_017MA,C20005F_018E,C20005F_018EA,C20005F_018M,C20005F_018MA,C20005F_019E,C20005F_019EA,C20005F_019M,C20005F_019MA,C20005F_020E,C20005F_020EA,C20005F_020M,C20005F_020MA,C20005F_021E,C20005F_021EA,C20005F_021M,C20005F_021MA,C20005F_022E,C20005F_022EA,C20005F_022M,C20005F_022MA,C20005F_023E,C20005F_023EA,C20005F_023M,C20005F_023MA,C20005F_024E,C20005F_024EA,C20005F_024M,C20005F_024MA,C20005F_025E,C20005F_025EA,C20005F_025M,C20005F_025MA,C20005F_026E,C20005F_026EA,C20005F_026M,C20005F_026MA,C20005F_027E,C20005F_027EA,C20005F_027M,C20005F_027MA,C20005F_028E,C20005F_028EA,C20005F_028M,C20005F_028MA,C20005F_029E,C20005F_029EA,C20005F_029M,C20005F_029MA,C20005F_030E,C20005F_030EA,C20005F_030M,C20005F_030MA,C20005F_031E,C20005F_031EA,C20005F_031M,C20005F_031MA,C20005F_032E,C20005F_032EA,C20005F_032M,C20005F_032MA,C20005F_033E,C20005F_033EA,C20005F_033M,C20005F_033MA,C20005F_034E,C20005F_034EA,C20005F_034M,C20005F_034MA,C20005F_035E,C20005F_035EA,C20005F_035M,C20005F_035MA,C20005F_036E,C20005F_036EA,C20005F_036M,C20005F_036MA,C20005F_037E,C20005F_037EA,C20005F_037M,C20005F_037MA,C20005F_038E,C20005F_038EA,C20005F_038M,C20005F_038MA,C20005F_039E,C20005F_039EA,C20005F_039M,C20005F_039MA,GEO_ID,NAME,state
174565,null,9953,null,92274,null,5769,null,48040,null,4138,null,0,null,283,null,48040,null,4138,null,1846,null,929,null,8085,null,1807,null,12421,null,2893,null,15222,null,2200,null,7463,null,1543,null,3003,null,911,null,44234,null,3743,null,21584,null,2208,null,22650,null,2883,null,11369,null,2032,null,6038,null,1731,null,2398,null,917,null,1948,null,944,null,271,null,212,null,626,null,432,null,82291,null,5226,null,34378,null,3581,null,0,null,283,null,34378,null,3581,null,2187,null,902,null,9435,null,1859,null,9936,null,1700,null,8386,null,1559,null,3778,null,964,null,656,null,543,null,47913,null,3706,null,28431,null,2824,null,19482,null,2752,null,10764,null,1998,null,6028,null,1286,null,1530,null,609,null,865,null,487,null,89,null,144,null,206,null,222,null,0400000US35,New Mexico,35
1088927,null,20373,null,538147,null,12564,null,257767,null,9843,null,0,null,277,null,257767,null,9843,null,6923,null,1535,null,61935,null,5084,null,61220,null,5152,null,75338,null,4952,null,32298,null,3804,null,20053,null,2865,null,280380,null,10098,null,153579,null,7986,null,126801,null,7332,null,51912,null,4487,null,40687,null,4073,null,17396,null,2843,null,11019,null,1788,null,4180,null,1277,null,1607,null,687,null,550780,null,11890,null,174263,null,8313,null,0,null,277,null,174263,null,8313,null,9563,null,2045,null,45866,null,3916,null,36042,null,3286,null,53248,null,4259,null,22111,null,2716,null,7433,null,1566,null,376517,null,9808,null,230810,null,8180,null,145707,null,7377,null,79339,null,5475,null,42043,null,3485,null,12023,null,1897,null,7576,null,1258,null,3113,null,981,null,1613,null,838,null,0400000US36,New York,36
202936,null,8372,null,120535,null,6282,null,59773,null,4157,null,0,null,287,null,59773,null,4157,null,3126,null,1082,null,22803,null,3248,null,19022,null,2691,null,10971,null,1924,null,2262,null,798,null,1589,null,995,null,60762,null,5208,null,11673,null,1793,null,49089,null,4480,null,26559,null,3653,null,13983,null,2312,null,5600,null,1522,null,2406,null,942,null,210,null,182,null,331,null,277,null,82401,null,4546,null,21663,null,2340,null,0,null,287,null,21663,null,2340,null,1956,null,745,null,10632,null,1901,null,5639,null,1587,null,2359,null,1033,null,726,null,385,null,351,null,238,null,60738,null,4637,null,36558,null,3340,null,24180,null,2952,null,14398,null,2250,null,7719,null,1539,null,1262,null,666,null,801,null,498,null,0,null,287,null,0,null,287,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
51868,null,4090,null,26966,null,2405,null,11840,null,1875,null,0,null,267,null,11840,null,1875,null,349,null,216,null,1960,null,786,null,4300,null,1282,null,2960,null,765,null,1428,null,478,null,843,null,348,null,15126,null,2005,null,6289,null,1192,null,8837,null,1538,null,4681,null,1045,null,2393,null,766,null,1016,null,562,null,198,null,266,null,467,null,445,null,82,null,103,null,24902,null,2460,null,7212,null,1140,null,0,null,267,null,7212,null,1140,null,508,null,356,null,1741,null,632,null,2032,null,512,null,2058,null,860,null,616,null,325,null,257,null,193,null,17690,null,2155,null,8840,null,1434,null,8850,null,1751,null,5812,null,1617,null,2075,null,898,null,584,null,376,null,303,null,220,null,76,null,119,null,0,null,267,null,0400000US39,Ohio,39
60375,null,5987,null,33260,null,3614,null,16305,null,2194,null,0,null,251,null,16305,null,2194,null,158,null,192,null,4750,null,1291,null,3374,null,1070,null,5835,null,1205,null,1505,null,714,null,683,null,364,null,16955,null,2674,null,7813,null,1663,null,9142,null,1678,null,2671,null,704,null,2850,null,684,null,2418,null,915,null,1203,null,657,null,0,null,251,null,0,null,251,null,27115,null,2937,null,7274,null,1408,null,0,null,251,null,7274,null,1408,null,651,null,503,null,2559,null,767,null,2980,null,836,null,846,null,510,null,221,null,201,null,17,null,32,null,19841,null,2525,null,11223,null,1814,null,8618,null,1571,null,5461,null,1303,null,1995,null,757,null,984,null,567,null,178,null,203,null,0,null,251,null,0,null,251,null,0400000US40,Oklahoma,40
99863,null,9020,null,57208,null,5467,null,28710,null,3595,null,0,null,275,null,28710,null,3595,null,285,null,221,null,8482,null,2112,null,10914,null,2225,null,6524,null,1198,null,1401,null,718,null,1104,null,581,null,28498,null,3813,null,7414,null,1572,null,21084,null,3244,null,8637,null,2542,null,7366,null,1851,null,3334,null,1273,null,1340,null,775,null,283,null,245,null,124,null,164,null,42655,null,4765,null,13979,null,2090,null,0,null,275,null,13979,null,2090,null,747,null,468,null,6024,null,1269,null,3530,null,1054,null,2031,null,711,null,1460,null,783,null,187,null,188,null,28676,null,3649,null,13453,null,2497,null,15223,null,2445,null,9219,null,1965,null,4583,null,1251,null,662,null,454,null,470,null,303,null,65,null,107,null,224,null,244,null,0400000US41,Oregon,41
159896,null,7886,null,81471,null,4329,null,32888,null,3625,null,0,null,246,null,32888,null,3625,null,508,null,322,null,8791,null,2043,null,8494,null,1824,null,10518,null,2028,null,3002,null,1200,null,1575,null,614,null,48583,null,4229,null,29630,null,3988,null,18953,null,2690,null,10340,null,1975,null,5333,null,1287,null,1765,null,669,null,878,null,472,null,111,null,136,null,526,null,502,null,78425,null,4679,null,24290,null,2832,null,0,null,246,null,24290,null,2832,null,792,null,571,null,6752,null,1652,null,6414,null,1496,null,7850,null,1669,null,1916,null,925,null,566,null,387,null,54135,null,4004,null,34612,null,3218,null,19523,null,2494,null,13177,null,1967,null,4299,null,928,null,1381,null,706,null,506,null,479,null,114,null,147,null,46,null,77,null,0400000US42,Pennsylvania,42
45974,null,4070,null,23497,null,2352,null,12097,null,1977,null,0,null,287,null,12097,null,1977,null,1393,null,937,null,1955,null,1038,null,2129,null,952,null,4292,null,1512,null,1024,null,665,null,1304,null,723,null,11400,null,1974,null,6223,null,1282,null,5177,null,1580,null,2529,null,1061,null,1386,null,740,null,491,null,446,null,497,null,377,null,274,null,433,null,0,null,287,null,22477,null,2319,null,6921,null,1511,null,0,null,287,null,6921,null,1511,null,404,null,433,null,2280,null,777,null,2075,null,873,null,1862,null,779,null,300,null,344,null,0,null,287,null,15556,null,2225,null,8266,null,1438,null,7290,null,1486,null,4468,null,1111,null,1353,null,621,null,1077,null,689,null,113,null,190,null,279,null,325,null,0,null,287,null,0400000US44,Rhode Island,44
42961,null,4753,null,25188,null,3650,null,13934,null,2748,null,0,null,289,null,13934,null,2748,null,991,null,668,null,5506,null,1298,null,4132,null,1325,null,2521,null,833,null,546,null,360,null,238,null,311,null,11254,null,2221,null,2698,null,869,null,8556,null,1951,null,4408,null,1479,null,2625,null,999,null,518,null,328,null,693,null,570,null,312,null,353,null,0,null,289,null,17773,null,2213,null,4558,null,1110,null,0,null,289,null,4558,null,1110,null,381,null,273,null,1679,null,649,null,861,null,424,null,1392,null,699,null,84,null,94,null,161,null,167,null,13215,null,1906,null,7569,null,1473,null,5646,null,1345,null,3383,null,1118,null,1648,null,719,null,376,null,357,null,167,null,153,null,72,null,127,null,0,null,289,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
46543,null,5559,null,25296,null,3567,null,12902,null,2108,null,0,null,283,null,12902,null,2108,null,692,null,399,null,4449,null,1085,null,3710,null,1111,null,2742,null,835,null,656,null,542,null,653,null,438,null,12394,null,2447,null,2854,null,1104,null,9540,null,2237,null,4201,null,1241,null,3289,null,1503,null,1336,null,582,null,661,null,547,null,0,null,283,null,53,null,87,null,21247,null,2891,null,4764,null,1164,null,0,null,283,null,4764,null,1164,null,123,null,169,null,1392,null,626,null,1864,null,770,null,1169,null,530,null,133,null,126,null,83,null,98,null,16483,null,2598,null,9635,null,1793,null,6848,null,1753,null,4248,null,1329,null,1871,null,783,null,380,null,253,null,176,null,214,null,173,null,279,null,0,null,283,null,0400000US47,Tennessee,47
1467508,null,31819,null,776933,null,20144,null,432787,null,13536,null,0,null,291,null,432787,null,13536,null,16129,null,2953,null,110249,null,6445,null,129244,null,9819,null,107027,null,6762,null,45950,null,4284,null,24188,null,2735,null,344146,null,12858,null,139739,null,7062,null,204407,null,9495,null,91326,null,5903,null,68401,null,5983,null,25596,null,2895,null,12214,null,1901,null,4629,null,1409,null,2241,null,907,null,690575,null,16096,null,231285,null,7270,null,0,null,291,null,231285,null,7270,null,14736,null,2097,null,83400,null,4766,null,59514,null,4149,null,52190,null,4223,null,15480,null,2284,null,5965,null,1254,null,459290,null,13297,null,275298,null,10841,null,183992,null,7948,null,113157,null,5762,null,51936,null,4208,null,10551,null,1907,null,6761,null,1489,null,1230,null,512,null,357,null,280,null,0400000US48,Texas,48
59933,null,5687,null,33268,null,3646,null,16865,null,2477,null,0,null,265,null,16865,null,2477,null,1058,null,634,null,4431,null,1362,null,3079,null,1088,null,5224,null,1173,null,2590,null,911,null,483,null,265,null,16403,null,2569,null,5032,null,1211,null,11371,null,2227,null,5221,null,1535,null,3478,null,1253,null,1295,null,621,null,1133,null,582,null,244,null,170,null,0,null,265,null,26665,null,3012,null,7967,null,1353,null,0,null,265,null,7967,null,1353,null,135,null,132,null,2155,null,655,null,2913,null,768,null,2323,null,784,null,392,null,344,null,49,null,81,null,18698,null,2534,null,8619,null,1628,null,10079,null,1738,null,4966,null,1096,null,3426,null,1254,null,1009,null,567,null,590,null,395,null,88,null,146,null,0,null,265,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
124655,null,8578,null,68919,null,5469,null,39866,null,3715,null,0,null,287,null,39866,null,3715,null,1256,null,850,null,8163,null,2111,null,8896,null,1958,null,10612,null,1944,null,7155,null,1773,null,3784,null,1153,null,29053,null,4016,null,9783,null,2071,null,19270,null,3197,null,8031,null,2208,null,5866,null,1769,null,2253,null,757,null,1871,null,947,null,927,null,523,null,322,null,269,null,55736,null,4469,null,22629,null,2616,null,0,null,287,null,22629,null,2616,null,1466,null,871,null,6373,null,1589,null,6430,null,1273,null,4456,null,1003,null,2272,null,786,null,1632,null,783,null,33107,null,3074,null,16327,null,2288,null,16780,null,2621,null,9238,null,2136,null,5602,null,1416,null,948,null,517,null,827,null,484,null,27,null,54,null,138,null,174,null,0400000US51,Virginia,51
163043,null,9486,null,91968,null,5962,null,43763,null,3787,null,0,null,273,null,43763,null,3787,null,1447,null,709,null,8595,null,1688,null,10234,null,2010,null,13978,null,2237,null,6605,null,1517,null,2904,null,925,null,48205,null,5241,null,16352,null,2551,null,31853,null,3889,null,11920,null,2114,null,11105,null,2356,null,4947,null,1416,null,1473,null,576,null,1899,null,808,null,509,null,404,null,71075,null,4772,null,22397,null,2555,null,0,null,273,null,22397,null,2555,null,1217,null,686,null,6477,null,1121,null,6644,null,1517,null,5367,null,1422,null,1764,null,793,null,928,null,579,null,48678,null,3937,null,21802,null,2621,null,26876,null,3109,null,15108,null,2868,null,7991,null,1721,null,2126,null,778,null,1099,null,687,null,418,null,345,null,134,null,208,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
40717,null,4129,null,23030,null,2644,null,12631,null,1941,null,0,null,216,null,12631,null,1941,null,609,null,434,null,3139,null,1286,null,3627,null,929,null,3207,null,793,null,1507,null,621,null,542,null,257,null,10399,null,1664,null,2315,null,768,null,8084,null,1374,null,3404,null,1041,null,2634,null,820,null,671,null,378,null,1076,null,525,null,244,null,223,null,55,null,77,null,17687,null,2147,null,5644,null,1121,null,0,null,216,null,5644,null,1121,null,223,null,197,null,2026,null,715,null,1870,null,686,null,1059,null,446,null,440,null,260,null,26,null,46,null,12043,null,1935,null,7173,null,1621,null,4870,null,985,null,2123,null,642,null,1848,null,660,null,698,null,381,null,160,null,147,null,41,null,72,null,0,null,216,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
262437,null,10568,null,127100,null,5948,null,38807,null,3013,null,0,null,289,null,38807,null,3013,null,2347,null,717,null,17798,null,2106,null,10180,null,1665,null,5354,null,1150,null,1943,null,742,null,1185,null,546,null,88293,null,5263,null,60113,null,4898,null,28180,null,2755,null,21734,null,2486,null,4900,null,1125,null,582,null,309,null,778,null,397,null,186,null,188,null,0,null,289,null,135337,null,6444,null,31189,null,2969,null,0,null,289,null,31189,null,2969,null,2837,null,973,null,14889,null,2386,null,7414,null,1287,null,4403,null,1245,null,1241,null,599,null,405,null,260,null,104148,null,5461,null,81999,null,4502,null,22149,null,2556,null,16493,null,2079,null,3542,null,1098,null,1261,null,520,null,561,null,376,null,210,null,231,null,82,null,135,null,0400000US72,Puerto Rico,72
