B17010G_001E,B17010G_001EA,B17010G_001M,B17010G_001MA,B17010G_002E,B17010G_002EA,B17010G_002M,B17010G_002MA,B17010G_003E,B17010G_003EA,B17010G_003M,B17010G_003MA,B17010G_004E,B17010G_004EA,B17010G_004M,B17010G_004MA,B17010G_005E,B17010G_005EA,B17010G_005M,B17010G_005MA,B17010G_006E,B17010G_006EA,B17010G_006M,B17010G_006MA,B17010G_007E,B17010G_007EA,B17010G_007M,B17010G_007MA,B17010G_008E,B17010G_008EA,B17010G_008M,B17010G_008MA,B17010G_009E,B17010G_009EA,B17010G_009M,B17010G_009MA,B17010G_010E,B17010G_010EA,B17010G_010M,B17010G_010MA,B17010G_011E,B17010G_011EA,B17010G_011M,B17010G_011MA,B17010G_012E,B17010G_012EA,B17010G_012M,B17010G_012MA,B17010G_013E,B17010G_013EA,B17010G_013M,B17010G_013MA,B17010G_014E,B17010G_014EA,B17010G_014M,B17010G_014MA,B17010G_015E,B17010G_015EA,B17010G_015M,B17010G_015MA,B17010G_016E,B17010G_016EA,B17010G_016M,B17010G_016MA,B17010G_017E,B17010G_017EA,B17010G_017M,B17010G_017MA,B17010G_018E,B17010G_018EA,B17010G_018M,B17010G_018MA,B17010G_019E,B17010G_019EA,B17010G_019M,B17010G_019MA,B17010G_020E,B17010G_020EA,B17010G_020M,B17010G_020MA,B17010G_021E,B17010G_021EA,B17010G_021M,B17010G_021MA,B17010G_022E,B17010G_022EA,B17010G_022M,B17010G_022MA,B17010G_023E,B17010G_023EA,B17010G_023M,B17010G_023MA,B17010G_024E,B17010G_024EA,B17010G_024M,B17010G_024MA,B17010G_025E,B17010G_025EA,B17010G_025M,B17010G_025MA,B17010G_026E,B17010G_026EA,B17010G_026M,B17010G_026MA,B17010G_027E,B17010G_027EA,B17010G_027M,B17010G_027MA,B17010G_028E,B17010G_028EA,B17010G_028M,B17010G_028MA,B17010G_029E,B17010G_029EA,B17010G_029M,B17010G_029MA,B17010G_030E,B17010G_030EA,B17010G_030M,B17010G_030MA,B17010G_031E,B17010G_031EA,B17010G_031M,B17010G_031MA,B17010G_032E,B17010G_032EA,B17010G_032M,B17010G_032MA,B17010G_033E,B17010G_033EA,B17010G_033M,B17010G_033MA,B17010G_034E,B17010G_034EA,B17010G_034M,B17010G_034MA,B17010G_035E,B17010G_035EA,B17010G_035M,B17010G_035MA,B17010G_036E,B17010G_036EA,B17010G_036M,B17010G_036MA,B17010G_037E,B17010G_037EA,B17010G_037M,B17010G_037MA,B17010G_038E,B17010G_038EA,B17010G_038M,B17010G_038MA,B17010G_039E,B17010G_039EA,B17010G_039M,B17010G_039MA,B17010G_040E,B17010G_040EA,B17010G_040M,B17010G_040MA,B17010G_041E,B17010G_041EA,B17010G_041M,B17010G_041MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
64235,null,3805,null,12229,null,2150,null,2729,null,924,null,2123,null,848,null,343,null,347,null,514,null,371,null,1266,null,533,null,606,null,298,null,9500,null,1937,null,948,null,444,null,865,null,420,null,318,null,271,null,304,null,244,null,243,null,235,null,83,null,136,null,8552,null,1916,null,7227,null,1724,null,2079,null,1094,null,1889,null,804,null,3259,null,965,null,1325,null,625,null,52006,null,3465,null,32297,null,2485,null,15027,null,1731,null,3141,null,869,null,2057,null,612,null,9829,null,1669,null,17270,null,2274,null,19709,null,2369,null,5386,null,1260,null,2332,null,760,null,768,null,455,null,414,null,317,null,1150,null,568,null,3054,null,926,null,14323,null,2048,null,8504,null,1438,null,1092,null,521,null,780,null,478,null,6632,null,1348,null,5819,null,1280,null,0400000US36,New York,36
27480,null,2895,null,6299,null,1583,null,1829,null,961,null,1258,null,699,null,258,null,239,null,179,null,229,null,821,null,596,null,571,null,472,null,4470,null,1223,null,880,null,576,null,755,null,530,null,318,null,392,null,170,null,239,null,267,null,252,null,125,null,172,null,3590,null,1127,null,3424,null,1090,null,1040,null,588,null,930,null,596,null,1454,null,653,null,166,null,265,null,21181,null,2582,null,15096,null,2109,null,8754,null,1613,null,1295,null,476,null,2437,null,906,null,5022,null,1297,null,6342,null,1296,null,6085,null,1388,null,1477,null,652,null,1104,null,590,null,205,null,221,null,384,null,428,null,515,null,340,null,373,null,232,null,4608,null,1257,null,3333,null,1126,null,613,null,497,null,450,null,349,null,2270,null,987,null,1275,null,566,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
27359,null,2567,null,6529,null,1293,null,1743,null,654,null,1675,null,647,null,347,null,325,null,454,null,366,null,874,null,417,null,68,null,107,null,4786,null,1021,null,479,null,337,null,315,null,280,null,187,null,228,null,0,null,267,null,128,null,138,null,164,null,198,null,4307,null,952,null,3615,null,830,null,1040,null,470,null,1065,null,483,null,1510,null,679,null,692,null,491,null,20830,null,2230,null,14533,null,1807,null,6756,null,1303,null,1536,null,652,null,1059,null,483,null,4161,null,999,null,7777,null,1165,null,6297,null,1239,null,1993,null,688,null,1061,null,499,null,270,null,331,null,21,null,40,null,770,null,370,null,932,null,496,null,4304,null,1101,null,3567,null,1010,null,667,null,388,null,460,null,364,null,2440,null,786,null,737,null,341,null,0400000US39,Ohio,39
50816,null,3170,null,9251,null,1606,null,3672,null,911,null,2942,null,866,null,906,null,568,null,899,null,418,null,1137,null,592,null,730,null,501,null,5579,null,1191,null,347,null,241,null,271,null,234,null,168,null,208,null,45,null,58,null,58,null,79,null,76,null,82,null,5232,null,1200,null,5000,null,1187,null,1056,null,507,null,947,null,457,null,2997,null,861,null,232,null,160,null,41565,null,2997,null,29572,null,2579,null,13959,null,1780,null,3069,null,837,null,3092,null,877,null,7798,null,1432,null,15613,null,1484,null,11993,null,1654,null,5777,null,1211,null,3820,null,1020,null,599,null,357,null,815,null,486,null,2406,null,906,null,1957,null,637,null,6216,null,1066,null,4644,null,939,null,877,null,449,null,482,null,288,null,3285,null,813,null,1572,null,564,null,0400000US40,Oklahoma,40
18670,null,2407,null,2728,null,852,null,508,null,317,null,308,null,258,null,128,null,165,null,180,null,219,null,0,null,275,null,200,null,183,null,2220,null,808,null,228,null,169,null,188,null,172,null,105,null,133,null,50,null,81,null,33,null,67,null,40,null,66,null,1992,null,795,null,1517,null,701,null,250,null,294,null,485,null,412,null,782,null,472,null,475,null,434,null,15942,null,2177,null,11543,null,1913,null,5724,null,1337,null,907,null,536,null,1782,null,815,null,3035,null,838,null,5819,null,1206,null,4399,null,1090,null,1370,null,549,null,621,null,311,null,136,null,183,null,149,null,176,null,336,null,207,null,749,null,434,null,3029,null,966,null,1626,null,725,null,237,null,219,null,131,null,152,null,1258,null,667,null,1403,null,581,null,0400000US41,Oregon,41
24984,null,2413,null,4765,null,1099,null,1306,null,533,null,969,null,468,null,230,null,217,null,476,null,354,null,263,null,163,null,337,null,269,null,3459,null,908,null,221,null,205,null,126,null,121,null,24,null,42,null,0,null,246,null,102,null,115,null,95,null,155,null,3238,null,861,null,2963,null,854,null,822,null,459,null,768,null,430,null,1373,null,627,null,275,null,195,null,20219,null,2058,null,14244,null,1660,null,7570,null,1257,null,1308,null,477,null,1347,null,578,null,4915,null,1004,null,6674,null,1147,null,5975,null,1106,null,1769,null,537,null,1285,null,476,null,286,null,196,null,36,null,59,null,963,null,424,null,484,null,292,null,4206,null,980,null,3061,null,867,null,618,null,299,null,918,null,546,null,1525,null,606,null,1145,null,443,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
16933,null,2122,null,3097,null,948,null,945,null,516,null,681,null,472,null,62,null,93,null,452,null,384,null,167,null,217,null,264,null,203,null,2152,null,776,null,584,null,577,null,424,null,502,null,50,null,89,null,271,null,439,null,103,null,121,null,160,null,263,null,1568,null,721,null,1435,null,731,null,437,null,374,null,472,null,536,null,526,null,391,null,133,null,138,null,13836,null,1758,null,9949,null,1446,null,4692,null,1085,null,1124,null,544,null,1693,null,713,null,1875,null,596,null,5257,null,1141,null,3887,null,1063,null,1343,null,680,null,606,null,462,null,390,null,362,null,0,null,283,null,216,null,279,null,737,null,404,null,2544,null,754,null,1189,null,579,null,315,null,391,null,443,null,313,null,431,null,304,null,1355,null,510,null,0400000US47,Tennessee,47
88426,null,4634,null,11019,null,1362,null,4629,null,956,null,3389,null,873,null,412,null,272,null,1877,null,712,null,1100,null,440,null,1240,null,479,null,6390,null,1161,null,978,null,557,null,686,null,483,null,316,null,403,null,106,null,126,null,264,null,200,null,292,null,284,null,5412,null,1155,null,5005,null,1131,null,878,null,476,null,1814,null,709,null,2313,null,715,null,407,null,229,null,77407,null,4309,null,57416,null,3651,null,32911,null,3129,null,5797,null,1327,null,10408,null,1659,null,16706,null,2177,null,24505,null,2427,null,19991,null,2264,null,5855,null,1328,null,3439,null,1027,null,1130,null,712,null,125,null,125,null,2184,null,739,null,2416,null,860,null,14136,null,1892,null,9264,null,1437,null,1808,null,739,null,1860,null,775,null,5596,null,1051,null,4872,null,1021,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
23906,null,2671,null,2590,null,815,null,448,null,250,null,326,null,239,null,0,null,287,null,139,null,174,null,187,null,205,null,122,null,153,null,2142,null,804,null,356,null,384,null,356,null,384,null,356,null,384,null,0,null,287,null,0,null,287,null,0,null,287,null,1786,null,719,null,1682,null,707,null,71,null,120,null,589,null,422,null,1022,null,553,null,104,null,126,null,21316,null,2432,null,14389,null,1880,null,8213,null,1438,null,1797,null,701,null,1651,null,559,null,4765,null,1135,null,6176,null,1179,null,6927,null,1327,null,2152,null,763,null,1706,null,649,null,329,null,284,null,40,null,65,null,1337,null,621,null,446,null,378,null,4775,null,1153,null,3009,null,861,null,392,null,283,null,625,null,468,null,1992,null,757,null,1766,null,646,null,0400000US51,Virginia,51
39771,null,2670,null,4332,null,1210,null,1452,null,845,null,711,null,533,null,0,null,273,null,294,null,326,null,417,null,404,null,741,null,675,null,2880,null,780,null,144,null,184,null,144,null,184,null,0,null,273,null,0,null,273,null,144,null,184,null,0,null,273,null,2736,null,779,null,2501,null,770,null,732,null,487,null,774,null,440,null,995,null,526,null,235,null,154,null,35439,null,2608,null,25623,null,2347,null,14133,null,1897,null,2885,null,756,null,3191,null,855,null,8057,null,1315,null,11490,null,1666,null,9816,null,1268,null,3324,null,911,null,2154,null,835,null,636,null,515,null,161,null,177,null,1357,null,592,null,1170,null,424,null,6492,null,1071,null,4514,null,1007,null,724,null,488,null,974,null,479,null,2816,null,732,null,1978,null,622,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
12164,null,1707,null,2297,null,754,null,543,null,308,null,424,null,284,null,53,null,98,null,149,null,141,null,222,null,224,null,119,null,103,null,1754,null,664,null,692,null,446,null,577,null,417,null,158,null,232,null,119,null,166,null,300,null,285,null,115,null,177,null,1062,null,473,null,911,null,434,null,241,null,232,null,197,null,183,null,473,null,318,null,151,null,168,null,9867,null,1509,null,6834,null,1208,null,4034,null,932,null,915,null,508,null,970,null,505,null,2149,null,695,null,2800,null,706,null,3033,null,892,null,930,null,470,null,612,null,393,null,183,null,197,null,9,null,19,null,420,null,331,null,318,null,236,null,2103,null,740,null,1372,null,593,null,251,null,313,null,100,null,101,null,1021,null,535,null,731,null,416,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
98607,null,4122,null,49133,null,3213,null,20536,null,2130,null,11227,null,1599,null,999,null,456,null,2077,null,643,null,8151,null,1392,null,9309,null,1419,null,28597,null,2368,null,5594,null,1157,null,3986,null,1014,null,863,null,403,null,1035,null,377,null,2088,null,809,null,1608,null,485,null,23003,null,1966,null,16701,null,1506,null,2493,null,698,null,4133,null,979,null,10075,null,1318,null,6302,null,1122,null,49474,null,2989,null,32300,null,2729,null,12875,null,1888,null,2162,null,703,null,2270,null,737,null,8443,null,1583,null,19425,null,1906,null,17174,null,1615,null,4559,null,941,null,1912,null,710,null,494,null,369,null,213,null,204,null,1205,null,532,null,2647,null,589,null,12615,null,1303,null,6711,null,1062,null,1069,null,462,null,649,null,436,null,4993,null,986,null,5904,null,890,null,0400000US72,Puerto Rico,72
