C20005D_001E,C20005D_001EA,C20005D_001M,C20005D_001MA,C20005D_002E,C20005D_002EA,C20005D_002M,C20005D_002MA,C20005D_003E,C20005D_003EA,C20005D_003M,C20005D_003MA,C20005D_004E,C20005D_004EA,C20005D_004M,C20005D_004MA,C20005D_005E,C20005D_005EA,C20005D_005M,C20005D_005MA,C20005D_006E,C20005D_006EA,C20005D_006M,C20005D_006MA,C20005D_007E,C20005D_007EA,C20005D_007M,C20005D_007MA,C20005D_008E,C20005D_008EA,C20005D_008M,C20005D_008MA,C20005D_009E,C20005D_009EA,C20005D_009M,C20005D_009MA,C20005D_010E,C20005D_010EA,C20005D_010M,C20005D_010MA,C20005D_011E,C20005D_011EA,C20005D_011M,C20005D_011MA,C20005D_012E,C20005D_012EA,C20005D_012M,C20005D_012MA,C20005D_013E,C20005D_013EA,C20005D_013M,C20005D_013MA,C20005D_014E,C20005D_014EA,C20005D_014M,C20005D_014MA,C20005D_015E,C20005D_015EA,C20005D_015M,C20005D_015MA,C20005D_016E,C20005D_016EA,C20005D_016M,C20005D_016MA,C20005D_017E,C20005D_017EA,C20005D_017M,C20005D_017MA,C20005D_018E,C20005D_018EA,C20005D_018M,C20005D_018MA,C20005D_019E,C20005D_019EA,C20005D_019M,C20005D_019MA,C20005D_020E,C20005D_020EA,C20005D_020M,C20005D_020MA,C20005D_021E,C20005D_021EA,C20005D_021M,C20005D_021MA,C20005D_022E,C20005D_022EA,C20005D_022M,C20005D_022MA,C20005D_023E,C20005D_023EA,C20005D_023M,C20005D_023MA,C20005D_024E,C20005D_024EA,C20005D_024M,C20005D_024MA,C20005D_025E,C20005D_025EA,C20005D_025M,C20005D_025MA,C20005D_026E,C20005D_026EA,C20005D_026M,C20005D_026MA,C20005D_027E,C20005D_027EA,C20005D_027M,C20005D_027MA,C20005D_028E,C20005D_028EA,C20005D_028M,C20005D_028MA,C20005D_029E,C20005D_029EA,C20005D_029M,C20005D_029MA,C20005D_030E,C20005D_030EA,C20005D_030M,C20005D_030MA,C20005D_031E,C20005D_031EA,C20005D_031M,C20005D_031MA,C20005D_032E,C20005D_032EA,C20005D_032M,C20005D_032MA,C20005D_033E,C20005D_033EA,C20005D_033M,C20005D_033MA,C20005D_034E,C20005D_034EA,C20005D_034M,C20005D_034MA,C20005D_035E,C20005D_035EA,C20005D_035M,C20005D_035MA,C20005D_036E,C20005D_036EA,C20005D_036M,C20005D_036MA,C20005D_037E,C20005D_037EA,C20005D_037M,C20005D_037MA,C20005D_038E,C20005D_038EA,C20005D_038M,C20005D_038MA,C20005D_039E,C20005D_039EA,C20005D_039M,C20005D_039MA,GEO_ID,NAME,state
527601,null,2768,null,260407,null,1912,null,162759,null,3902,null,47,null,80,null,162712,null,3898,null,1685,null,529,null,8976,null,1558,null,17539,null,2527,null,24769,null,2483,null,32996,null,2994,null,76747,null,3767,null,97648,null,4068,null,54360,null,3178,null,43288,null,2870,null,17121,null,2073,null,8267,null,1372,null,4405,null,1034,null,4867,null,952,null,2621,null,618,null,6007,null,1255,null,267194,null,1693,null,105814,null,3790,null,0,null,279,null,105814,null,3790,null,1848,null,539,null,8637,null,1423,null,13223,null,1840,null,22610,null,2518,null,25123,null,2348,null,34373,null,2408,null,161380,null,3936,null,107695,null,3976,null,53685,null,3244,null,21353,null,2113,null,12310,null,1671,null,6248,null,1035,null,6025,null,1177,null,4516,null,1050,null,3233,null,790,null,0400000US34,New Jersey,34
21362,null,1539,null,8542,null,977,null,4377,null,979,null,0,null,283,null,4377,null,979,null,0,null,283,null,184,null,197,null,941,null,627,null,958,null,534,null,906,null,413,null,1388,null,527,null,4165,null,814,null,2124,null,713,null,2041,null,618,null,911,null,496,null,643,null,453,null,98,null,157,null,389,null,338,null,0,null,283,null,0,null,283,null,12820,null,1213,null,5066,null,1022,null,0,null,283,null,5066,null,1022,null,292,null,359,null,421,null,283,null,1026,null,515,null,1920,null,847,null,546,null,403,null,861,null,410,null,7754,null,1208,null,4335,null,948,null,3419,null,914,null,1636,null,559,null,1280,null,687,null,0,null,283,null,121,null,148,null,338,null,358,null,44,null,73,null,0400000US35,New Mexico,35
1101013,null,5735,null,534200,null,3691,null,280172,null,5493,null,0,null,277,null,280172,null,5493,null,8419,null,1301,null,38862,null,3375,null,41869,null,3753,null,64847,null,4664,null,56898,null,3833,null,69277,null,3923,null,254028,null,5905,null,137187,null,5069,null,116841,null,4790,null,49178,null,3359,null,30745,null,3538,null,13532,null,2196,null,11345,null,1956,null,4457,null,1167,null,7584,null,1344,null,566813,null,3316,null,201792,null,5699,null,0,null,277,null,201792,null,5699,null,7508,null,1551,null,25875,null,2902,null,32603,null,3127,null,48953,null,3839,null,40358,null,3094,null,46495,null,3463,null,365021,null,5889,null,237732,null,5843,null,127289,null,4546,null,61050,null,3218,null,30247,null,2550,null,13913,null,1803,null,10447,null,1746,null,6574,null,1262,null,5058,null,981,null,0400000US36,New York,36
139906,null,2401,null,65398,null,2012,null,35507,null,2353,null,0,null,287,null,35507,null,2353,null,780,null,390,null,4963,null,1356,null,5204,null,1138,null,6279,null,1636,null,5637,null,1289,null,12644,null,1616,null,29891,null,2291,null,15481,null,2033,null,14410,null,2568,null,7596,null,2705,null,2085,null,884,null,1755,null,718,null,1207,null,541,null,781,null,366,null,986,null,481,null,74508,null,2067,null,26805,null,1891,null,66,null,98,null,26739,null,1910,null,1148,null,524,null,6477,null,1394,null,5911,null,1087,null,6038,null,1054,null,2815,null,641,null,4350,null,1116,null,47703,null,2483,null,29265,null,2289,null,18438,null,2369,null,9811,null,2124,null,4171,null,1124,null,1392,null,514,null,1725,null,608,null,340,null,295,null,999,null,481,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
139233,null,2688,null,66410,null,1821,null,39337,null,2364,null,0,null,267,null,39337,null,2364,null,445,null,306,null,2839,null,761,null,3187,null,775,null,8702,null,1520,null,10022,null,1538,null,14142,null,1440,null,27073,null,2152,null,11437,null,1279,null,15636,null,1850,null,6581,null,1309,null,3009,null,896,null,1963,null,574,null,1787,null,661,null,717,null,491,null,1579,null,610,null,72823,null,2062,null,24936,null,1777,null,0,null,267,null,24936,null,1777,null,1001,null,643,null,3975,null,922,null,5693,null,1022,null,5537,null,1028,null,4231,null,734,null,4499,null,814,null,47887,null,2480,null,28050,null,2463,null,19837,null,2400,null,11335,null,1783,null,3765,null,837,null,1807,null,584,null,1924,null,849,null,475,null,315,null,531,null,246,null,0400000US39,Ohio,39
47955,null,2137,null,22980,null,1364,null,12148,null,1153,null,0,null,251,null,12148,null,1153,null,127,null,165,null,1829,null,678,null,2367,null,671,null,3243,null,796,null,1483,null,529,null,3099,null,719,null,10832,null,1238,null,4810,null,829,null,6022,null,1381,null,2812,null,720,null,1395,null,684,null,912,null,545,null,479,null,322,null,375,null,380,null,49,null,82,null,24975,null,1355,null,9035,null,1274,null,0,null,251,null,9035,null,1274,null,820,null,502,null,1926,null,560,null,2460,null,715,null,1947,null,618,null,1303,null,497,null,579,null,315,null,15940,null,1521,null,9073,null,1215,null,6867,null,1288,null,4054,null,1022,null,1720,null,693,null,764,null,424,null,122,null,148,null,164,null,195,null,43,null,70,null,0400000US40,Oklahoma,40
109318,null,2382,null,48575,null,1828,null,24107,null,1778,null,0,null,275,null,24107,null,1778,null,623,null,386,null,2909,null,1019,null,3224,null,960,null,5571,null,1164,null,4890,null,1049,null,6890,null,1030,null,24468,null,1872,null,11356,null,1469,null,13112,null,1435,null,6868,null,1073,null,3157,null,933,null,551,null,310,null,1557,null,672,null,313,null,198,null,666,null,337,null,60743,null,1774,null,21481,null,1821,null,0,null,275,null,21481,null,1821,null,554,null,268,null,2838,null,851,null,5006,null,1102,null,6627,null,1152,null,3092,null,759,null,3364,null,919,null,39262,null,2243,null,22242,null,1900,null,17020,null,1910,null,9817,null,1672,null,3776,null,892,null,1680,null,600,null,1393,null,556,null,53,null,92,null,301,null,225,null,0400000US41,Oregon,41
239441,null,3111,null,116066,null,2352,null,60937,null,2411,null,39,null,66,null,60898,null,2403,null,1899,null,692,null,4794,null,961,null,10025,null,1688,null,13063,null,1840,null,11446,null,1490,null,19671,null,1486,null,55129,null,2645,null,28138,null,2124,null,26991,null,2406,null,11831,null,1651,null,4585,null,1210,null,3488,null,852,null,1925,null,759,null,1862,null,690,null,3300,null,973,null,123375,null,2049,null,44436,null,3154,null,0,null,246,null,44436,null,3154,null,1400,null,511,null,7082,null,1126,null,8635,null,1539,null,10834,null,1694,null,7188,null,1204,null,9297,null,1420,null,78939,null,3283,null,47910,null,2520,null,31029,null,2438,null,16197,null,1842,null,5921,null,1293,null,2892,null,758,null,3378,null,913,null,1477,null,651,null,1164,null,543,null,0400000US42,Pennsylvania,42
23982,null,1034,null,12075,null,765,null,4332,null,808,null,0,null,287,null,4332,null,808,null,0,null,287,null,543,null,373,null,721,null,416,null,1266,null,556,null,840,null,459,null,962,null,455,null,7743,null,1103,null,4382,null,892,null,3361,null,907,null,1067,null,496,null,734,null,476,null,506,null,412,null,563,null,465,null,125,null,151,null,366,null,304,null,11907,null,694,null,4594,null,1045,null,0,null,287,null,4594,null,1045,null,71,null,114,null,1240,null,628,null,1333,null,728,null,987,null,485,null,793,null,547,null,170,null,191,null,7313,null,955,null,4176,null,1014,null,3137,null,840,null,1697,null,681,null,634,null,445,null,389,null,386,null,321,null,410,null,96,null,138,null,0,null,287,null,0400000US44,Rhode Island,44
44959,null,2411,null,19987,null,1916,null,11296,null,1319,null,0,null,289,null,11296,null,1319,null,601,null,525,null,2101,null,987,null,1141,null,527,null,3192,null,819,null,1625,null,626,null,2636,null,840,null,8691,null,1680,null,3813,null,1240,null,4878,null,1271,null,2026,null,676,null,1145,null,657,null,606,null,426,null,718,null,443,null,87,null,128,null,296,null,249,null,24972,null,1424,null,9324,null,1384,null,0,null,289,null,9324,null,1384,null,409,null,428,null,2696,null,919,null,1707,null,638,null,3173,null,974,null,953,null,446,null,386,null,238,null,15648,null,1748,null,9074,null,1380,null,6574,null,1254,null,3560,null,1010,null,1578,null,675,null,391,null,277,null,860,null,562,null,140,null,139,null,45,null,76,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
66451,null,2292,null,31230,null,1604,null,16338,null,1455,null,0,null,283,null,16338,null,1455,null,835,null,542,null,1007,null,434,null,3580,null,1147,null,3287,null,826,null,2778,null,729,null,4851,null,945,null,14892,null,1907,null,6775,null,1486,null,8117,null,1413,null,3648,null,973,null,2340,null,908,null,843,null,648,null,468,null,346,null,290,null,206,null,528,null,279,null,35221,null,1614,null,11363,null,1269,null,0,null,283,null,11363,null,1269,null,371,null,259,null,1921,null,604,null,2349,null,753,null,2059,null,626,null,2389,null,696,null,2274,null,803,null,23858,null,1612,null,13110,null,1414,null,10748,null,1415,null,5415,null,1098,null,2608,null,953,null,984,null,420,null,732,null,359,null,484,null,371,null,525,null,311,null,0400000US47,Tennessee,47
678345,null,4660,null,329112,null,3126,null,185011,null,4614,null,0,null,291,null,185011,null,4614,null,3214,null,1168,null,18212,null,2275,null,24350,null,2239,null,42130,null,3524,null,36250,null,3113,null,60855,null,2972,null,144101,null,4665,null,71285,null,3847,null,72816,null,3662,null,29807,null,2813,null,17099,null,2111,null,6768,null,1413,null,8036,null,1251,null,5134,null,1405,null,5972,null,1220,null,349233,null,3033,null,132750,null,4581,null,0,null,291,null,132750,null,4581,null,4328,null,914,null,20531,null,2359,null,24744,null,2606,null,31705,null,2937,null,25980,null,2418,null,25462,null,2236,null,216483,null,5019,null,134377,null,4473,null,82106,null,4429,null,36656,null,2838,null,22394,null,2612,null,8128,null,1557,null,8816,null,1599,null,3465,null,905,null,2647,null,808,null,0400000US48,Texas,48
43942,null,1989,null,19625,null,1394,null,10120,null,1403,null,0,null,265,null,10120,null,1403,null,844,null,593,null,1319,null,661,null,2067,null,750,null,2805,null,805,null,1772,null,634,null,1313,null,447,null,9505,null,1399,null,4546,null,913,null,4959,null,1077,null,2703,null,935,null,736,null,385,null,956,null,370,null,438,null,234,null,0,null,265,null,126,null,153,null,24317,null,1049,null,8955,null,1239,null,0,null,265,null,8955,null,1239,null,212,null,208,null,2004,null,868,null,2625,null,890,null,2742,null,761,null,931,null,445,null,441,null,262,null,15362,null,1499,null,8784,null,1444,null,6578,null,1268,null,4352,null,1110,null,1249,null,481,null,722,null,435,null,90,null,105,null,165,null,156,null,0,null,265,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
311038,null,3561,null,144989,null,2274,null,87660,null,2893,null,0,null,287,null,87660,null,2893,null,1179,null,499,null,4710,null,1232,null,11154,null,1849,null,16672,null,2093,null,18592,null,2254,null,35353,null,2680,null,57329,null,2830,null,26403,null,2382,null,30926,null,2433,null,13569,null,1894,null,6160,null,1334,null,3470,null,971,null,3687,null,933,null,1397,null,499,null,2643,null,817,null,166049,null,2690,null,68565,null,3400,null,0,null,287,null,68565,null,3400,null,1742,null,887,null,7531,null,1433,null,11338,null,1784,null,17174,null,1887,null,14787,null,1878,null,15993,null,1854,null,97484,null,3764,null,55447,null,3394,null,42037,null,3110,null,19625,null,2282,null,9854,null,1930,null,3921,null,933,null,3954,null,990,null,3202,null,875,null,1481,null,493,null,0400000US51,Virginia,51
360361,null,4140,null,163286,null,2732,null,90428,null,3567,null,0,null,273,null,90428,null,3567,null,1064,null,483,null,5718,null,1375,null,12656,null,2103,null,23565,null,2542,null,16678,null,2174,null,30747,null,2424,null,72858,null,3251,null,34830,null,2336,null,38028,null,2864,null,14302,null,1914,null,9256,null,1849,null,4920,null,1268,null,3852,null,1017,null,2765,null,889,null,2933,null,879,null,197075,null,2915,null,75526,null,3121,null,0,null,273,null,75526,null,3121,null,2519,null,896,null,8512,null,1384,null,14262,null,2012,null,21868,null,2071,null,15234,null,1891,null,13131,null,1528,null,121549,null,3725,null,68495,null,3189,null,53054,null,3102,null,23984,null,2183,null,11723,null,1609,null,6396,null,1352,null,6677,null,1369,null,2580,null,722,null,1694,null,729,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
86081,null,2169,null,41557,null,1480,null,20528,null,1727,null,0,null,216,null,20528,null,1727,null,410,null,256,null,2427,null,634,null,2693,null,802,null,6017,null,1086,null,3331,null,938,null,5650,null,1052,null,21029,null,1676,null,9019,null,1375,null,12010,null,1385,null,5619,null,1013,null,2436,null,787,null,1794,null,631,null,970,null,526,null,700,null,340,null,491,null,294,null,44524,null,1615,null,14806,null,1444,null,0,null,216,null,14806,null,1444,null,298,null,218,null,2589,null,992,null,4303,null,910,null,3551,null,828,null,1752,null,647,null,2313,null,678,null,29718,null,2076,null,14196,null,1711,null,15522,null,1538,null,8797,null,1131,null,2790,null,843,null,1482,null,624,null,1368,null,634,null,966,null,590,null,119,null,121,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US72,Puerto Rico,72
