B17010C_001E,B17010C_001EA,B17010C_001M,B17010C_001MA,B17010C_002E,B17010C_002EA,B17010C_002M,B17010C_002MA,B17010C_003E,B17010C_003EA,B17010C_003M,B17010C_003MA,B17010C_004E,B17010C_004EA,B17010C_004M,B17010C_004MA,B17010C_005E,B17010C_005EA,B17010C_005M,B17010C_005MA,B17010C_006E,B17010C_006EA,B17010C_006M,B17010C_006MA,B17010C_007E,B17010C_007EA,B17010C_007M,B17010C_007MA,B17010C_008E,B17010C_008EA,B17010C_008M,B17010C_008MA,B17010C_009E,B17010C_009EA,B17010C_009M,B17010C_009MA,B17010C_010E,B17010C_010EA,B17010C_010M,B17010C_010MA,B17010C_011E,B17010C_011EA,B17010C_011M,B17010C_011MA,B17010C_012E,B17010C_012EA,B17010C_012M,B17010C_012MA,B17010C_013E,B17010C_013EA,B17010C_013M,B17010C_013MA,B17010C_014E,B17010C_014EA,B17010C_014M,B17010C_014MA,B17010C_015E,B17010C_015EA,B17010C_015M,B17010C_015MA,B17010C_016E,B17010C_016EA,B17010C_016M,B17010C_016MA,B17010C_017E,B17010C_017EA,B17010C_017M,B17010C_017MA,B17010C_018E,B17010C_018EA,B17010C_018M,B17010C_018MA,B17010C_019E,B17010C_019EA,B17010C_019M,B17010C_019MA,B17010C_020E,B17010C_020EA,B17010C_020M,B17010C_020MA,B17010C_021E,B17010C_021EA,B17010C_021M,B17010C_021MA,B17010C_022E,B17010C_022EA,B17010C_022M,B17010C_022MA,B17010C_023E,B17010C_023EA,B17010C_023M,B17010C_023MA,B17010C_024E,B17010C_024EA,B17010C_024M,B17010C_024MA,B17010C_025E,B17010C_025EA,B17010C_025M,B17010C_025MA,B17010C_026E,B17010C_026EA,B17010C_026M,B17010C_026MA,B17010C_027E,B17010C_027EA,B17010C_027M,B17010C_027MA,B17010C_028E,B17010C_028EA,B17010C_028M,B17010C_028MA,B17010C_029E,B17010C_029EA,B17010C_029M,B17010C_029MA,B17010C_030E,B17010C_030EA,B17010C_030M,B17010C_030MA,B17010C_031E,B17010C_031EA,B17010C_031M,B17010C_031MA,B17010C_032E,B17010C_032EA,B17010C_032M,B17010C_032MA,B17010C_033E,B17010C_033EA,B17010C_033M,B17010C_033MA,B17010C_034E,B17010C_034EA,B17010C_034M,B17010C_034MA,B17010C_035E,B17010C_035EA,B17010C_035M,B17010C_035MA,B17010C_036E,B17010C_036EA,B17010C_036M,B17010C_036MA,B17010C_037E,B17010C_037EA,B17010C_037M,B17010C_037MA,B17010C_038E,B17010C_038EA,B17010C_038M,B17010C_038MA,B17010C_039E,B17010C_039EA,B17010C_039M,B17010C_039MA,B17010C_040E,B17010C_040EA,B17010C_040M,B17010C_040MA,B17010C_041E,B17010C_041EA,B17010C_041M,B17010C_041MA,GEO_ID,NAME,state
15345,null,1756,null,3527,null,1039,null,1008,null,537,null,555,null,409,null,0,null,277,null,282,null,274,null,273,null,263,null,453,null,306,null,2519,null,889,null,658,null,545,null,527,null,541,null,116,null,189,null,0,null,277,null,411,null,501,null,131,null,155,null,1861,null,743,null,1622,null,688,null,57,null,75,null,320,null,323,null,1245,null,609,null,239,null,223,null,11818,null,1658,null,6581,null,1283,null,3036,null,886,null,676,null,471,null,536,null,355,null,1824,null,683,null,3545,null,795,null,5237,null,1193,null,1771,null,721,null,1181,null,589,null,721,null,538,null,0,null,277,null,460,null,341,null,590,null,377,null,3466,null,966,null,1780,null,725,null,569,null,420,null,88,null,109,null,1123,null,506,null,1686,null,826,null,0400000US36,New York,36
22563,null,1661,null,5496,null,1243,null,1567,null,566,null,706,null,440,null,169,null,210,null,246,null,251,null,291,null,257,null,861,null,416,null,3929,null,1120,null,452,null,332,null,423,null,316,null,210,null,272,null,0,null,287,null,213,null,177,null,29,null,55,null,3477,null,1048,null,2557,null,897,null,290,null,246,null,778,null,533,null,1489,null,650,null,920,null,584,null,17067,null,1692,null,12653,null,1489,null,5173,null,1250,null,970,null,611,null,1399,null,665,null,2804,null,823,null,7480,null,1201,null,4414,null,1174,null,856,null,485,null,466,null,423,null,174,null,208,null,0,null,287,null,292,null,367,null,390,null,261,null,3558,null,1045,null,1895,null,919,null,413,null,462,null,495,null,453,null,987,null,500,null,1663,null,593,null,0400000US37,North Carolina,37
8239,null,1038,null,2822,null,806,null,568,null,366,null,306,null,277,null,109,null,155,null,144,null,185,null,53,null,91,null,262,null,209,null,2254,null,817,null,404,null,343,null,404,null,343,null,0,null,208,null,303,null,317,null,101,null,108,null,0,null,208,null,1850,null,801,null,1670,null,800,null,621,null,579,null,411,null,262,null,638,null,433,null,180,null,144,null,5417,null,926,null,3372,null,799,null,1962,null,590,null,506,null,348,null,510,null,284,null,946,null,440,null,1410,null,444,null,2045,null,649,null,657,null,395,null,478,null,329,null,85,null,133,null,43,null,59,null,350,null,295,null,179,null,256,null,1388,null,543,null,814,null,365,null,227,null,230,null,92,null,109,null,495,null,282,null,574,null,371,null,0400000US38,North Dakota,38
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US39,Ohio,39
56883,null,2655,null,10399,null,1543,null,2660,null,691,null,1895,null,603,null,269,null,271,null,918,null,373,null,708,null,392,null,765,null,346,null,7739,null,1236,null,1087,null,427,null,837,null,410,null,435,null,307,null,83,null,87,null,319,null,216,null,250,null,203,null,6652,null,1106,null,6141,null,1030,null,1428,null,573,null,1808,null,633,null,2905,null,872,null,511,null,316,null,46484,null,2251,null,32690,null,2136,null,14540,null,1566,null,2963,null,839,null,2992,null,719,null,8585,null,1203,null,18150,null,1703,null,13794,null,1466,null,4532,null,847,null,3166,null,825,null,579,null,377,null,129,null,157,null,2458,null,731,null,1366,null,444,null,9262,null,1446,null,6289,null,1299,null,890,null,491,null,1232,null,488,null,4167,null,1026,null,2973,null,676,null,0400000US40,Oklahoma,40
11418,null,1776,null,2939,null,1021,null,1154,null,600,null,729,null,525,null,30,null,52,null,281,null,281,null,418,null,427,null,425,null,317,null,1785,null,749,null,226,null,255,null,226,null,255,null,0,null,275,null,104,null,198,null,122,null,129,null,0,null,275,null,1559,null,699,null,1407,null,646,null,477,null,446,null,304,null,344,null,626,null,432,null,152,null,176,null,8479,null,1552,null,5151,null,1265,null,3105,null,990,null,443,null,300,null,742,null,565,null,1920,null,787,null,2046,null,646,null,3328,null,856,null,863,null,464,null,735,null,453,null,401,null,376,null,49,null,49,null,285,null,290,null,128,null,124,null,2465,null,794,null,1569,null,706,null,443,null,384,null,17,null,33,null,1109,null,584,null,896,null,483,null,0400000US41,Oregon,41
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
13754,null,1382,null,6666,null,1066,null,1452,null,804,null,1452,null,804,null,141,null,138,null,967,null,670,null,344,null,359,null,0,null,223,null,5214,null,887,null,1053,null,352,null,905,null,339,null,245,null,166,null,295,null,262,null,365,null,205,null,148,null,128,null,4161,null,874,null,3877,null,897,null,896,null,365,null,1201,null,572,null,1780,null,666,null,284,null,225,null,7088,null,1008,null,3249,null,717,null,2238,null,628,null,234,null,243,null,523,null,279,null,1481,null,599,null,1011,null,301,null,3839,null,685,null,937,null,399,null,693,null,357,null,148,null,146,null,0,null,223,null,545,null,344,null,244,null,170,null,2902,null,677,null,2396,null,677,null,858,null,493,null,380,null,234,null,1158,null,468,null,506,null,301,null,0400000US46,South Dakota,46
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US47,Tennessee,47
30048,null,3182,null,5265,null,1313,null,2301,null,794,null,1526,null,713,null,184,null,192,null,326,null,252,null,1016,null,677,null,775,null,514,null,2964,null,1029,null,325,null,311,null,244,null,292,null,0,null,291,null,162,null,264,null,82,null,132,null,81,null,101,null,2639,null,964,null,2462,null,938,null,546,null,317,null,837,null,514,null,1079,null,688,null,177,null,187,null,24783,null,2833,null,18452,null,2284,null,10167,null,1619,null,1589,null,576,null,1806,null,598,null,6772,null,1386,null,8285,null,1580,null,6331,null,1274,null,2375,null,728,null,1323,null,690,null,50,null,95,null,0,null,291,null,1273,null,678,null,1052,null,431,null,3956,null,917,null,2565,null,762,null,494,null,331,null,700,null,406,null,1371,null,507,null,1391,null,508,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US51,Virginia,51
18656,null,1879,null,3132,null,950,null,851,null,484,null,689,null,473,null,140,null,220,null,52,null,65,null,497,null,448,null,162,null,151,null,2281,null,741,null,109,null,122,null,80,null,114,null,61,null,112,null,19,null,27,null,0,null,273,null,29,null,39,null,2172,null,733,null,1962,null,719,null,483,null,392,null,605,null,454,null,874,null,446,null,210,null,189,null,15524,null,1697,null,9372,null,1290,null,4836,null,868,null,405,null,242,null,1356,null,463,null,3075,null,684,null,4536,null,874,null,6152,null,1108,null,2604,null,736,null,2059,null,681,null,597,null,433,null,467,null,427,null,995,null,438,null,545,null,298,null,3548,null,854,null,2161,null,582,null,188,null,165,null,421,null,345,null,1552,null,455,null,1387,null,559,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
11971,null,1347,null,3288,null,685,null,797,null,374,null,382,null,204,null,69,null,71,null,0,null,216,null,313,null,188,null,415,null,313,null,2491,null,609,null,759,null,381,null,759,null,381,null,253,null,276,null,208,null,179,null,298,null,255,null,0,null,216,null,1732,null,581,null,1714,null,578,null,199,null,172,null,717,null,396,null,798,null,367,null,18,null,33,null,8683,null,1203,null,5535,null,956,null,2793,null,606,null,451,null,318,null,462,null,248,null,1880,null,567,null,2742,null,690,null,3148,null,722,null,690,null,427,null,525,null,379,null,0,null,216,null,0,null,216,null,525,null,379,null,165,null,167,null,2458,null,552,null,1671,null,453,null,286,null,203,null,402,null,287,null,983,null,344,null,787,null,337,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US72,Puerto Rico,72
