B01001B_001E,B01001B_001EA,B01001B_001M,B01001B_001MA,B01001B_002E,B01001B_002EA,B01001B_002M,B01001B_002MA,B01001B_003E,B01001B_003EA,B01001B_003M,B01001B_003MA,B01001B_004E,B01001B_004EA,B01001B_004M,B01001B_004MA,B01001B_005E,B01001B_005EA,B01001B_005M,B01001B_005MA,B01001B_006E,B01001B_006EA,B01001B_006M,B01001B_006MA,B01001B_007E,B01001B_007EA,B01001B_007M,B01001B_007MA,B01001B_008E,B01001B_008EA,B01001B_008M,B01001B_008MA,B01001B_009E,B01001B_009EA,B01001B_009M,B01001B_009MA,B01001B_010E,B01001B_010EA,B01001B_010M,B01001B_010MA,B01001B_011E,B01001B_011EA,B01001B_011M,B01001B_011MA,B01001B_012E,B01001B_012EA,B01001B_012M,B01001B_012MA,B01001B_013E,B01001B_013EA,B01001B_013M,B01001B_013MA,B01001B_014E,B01001B_014EA,B01001B_014M,B01001B_014MA,B01001B_015E,B01001B_015EA,B01001B_015M,B01001B_015MA,B01001B_016E,B01001B_016EA,B01001B_016M,B01001B_016MA,B01001B_017E,B01001B_017EA,B01001B_017M,B01001B_017MA,B01001B_018E,B01001B_018EA,B01001B_018M,B01001B_018MA,B01001B_019E,B01001B_019EA,B01001B_019M,B01001B_019MA,B01001B_020E,B01001B_020EA,B01001B_020M,B01001B_020MA,B01001B_021E,B01001B_021EA,B01001B_021M,B01001B_021MA,B01001B_022E,B01001B_022EA,B01001B_022M,B01001B_022MA,B01001B_023E,B01001B_023EA,B01001B_023M,B01001B_023MA,B01001B_024E,B01001B_024EA,B01001B_024M,B01001B_024MA,B01001B_025E,B01001B_025EA,B01001B_025M,B01001B_025MA,B01001B_026E,B01001B_026EA,B01001B_026M,B01001B_026MA,B01001B_027E,B01001B_027EA,B01001B_027M,B01001B_027MA,B01001B_028E,B01001B_028EA,B01001B_028M,B01001B_028MA,B01001B_029E,B01001B_029EA,B01001B_029M,B01001B_029MA,B01001B_030E,B01001B_030EA,B01001B_030M,B01001B_030MA,B01001B_031E,B01001B_031EA,B01001B_031M,B01001B_031MA,GEO_ID,NAME,state
1325314,null,9617,null,628596,null,6420,null,52030,null,1770,null,48578,null,3023,null,50883,null,3003,null,36971,null,1532,null,26952,null,1686,null,54141,null,2211,null,48167,null,1806,null,41866,null,1767,null,82983,null,2499,null,83286,null,2256,null,55299,null,1472,null,27528,null,844,null,15479,null,1226,null,4433,null,792,null,696718,null,5300,null,49152,null,2001,null,46424,null,3392,null,52519,null,3672,null,35246,null,1232,null,26564,null,1682,null,53062,null,2070,null,48254,null,1810,null,43543,null,1623,null,94704,null,2383,null,97308,null,2017,null,68824,null,1370,null,41741,null,1150,null,26328,null,1633,null,13049,null,1437,null,0400000US42,Pennsylvania,42
63171,null,3411,null,31199,null,2362,null,2079,null,595,null,2306,null,805,null,3119,null,961,null,1755,null,384,null,1583,null,328,null,3040,null,822,null,2354,null,349,null,2769,null,621,null,4558,null,762,null,3954,null,771,null,2691,null,682,null,584,null,339,null,357,null,474,null,50,null,83,null,31972,null,2051,null,3378,null,782,null,2297,null,702,null,2649,null,583,null,1510,null,308,null,2464,null,663,null,2542,null,868,null,1998,null,336,null,1880,null,390,null,4205,null,708,null,4145,null,572,null,2457,null,514,null,1726,null,496,null,627,null,401,null,94,null,164,null,0400000US44,Rhode Island,44
1273826,null,5710,null,600068,null,4928,null,49378,null,1809,null,45359,null,3421,null,48218,null,3331,null,32171,null,1902,null,28514,null,2609,null,49571,null,2840,null,44816,null,2451,null,36438,null,2340,null,77438,null,2757,null,80708,null,2412,null,61304,null,1122,null,28594,null,1525,null,13338,null,1467,null,4221,null,1061,null,673758,null,4538,null,45625,null,1631,null,45016,null,3753,null,44008,null,2994,null,31431,null,1619,null,24148,null,2233,null,52669,null,2258,null,47529,null,2093,null,44288,null,2084,null,90911,null,1895,null,96113,null,1416,null,74580,null,1401,null,41147,null,1218,null,25419,null,1546,null,10874,null,1363,null,0400000US45,South Carolina,45
8530,null,1093,null,4210,null,829,null,555,null,309,null,329,null,314,null,435,null,371,null,38,null,65,null,45,null,77,null,790,null,548,null,646,null,460,null,104,null,101,null,549,null,411,null,462,null,298,null,186,null,209,null,71,null,120,null,0,null,223,null,0,null,223,null,4320,null,888,null,288,null,213,null,915,null,187,null,125,null,126,null,524,null,503,null,91,null,119,null,635,null,450,null,579,null,330,null,85,null,101,null,652,null,560,null,100,null,138,null,257,null,349,null,23,null,40,null,28,null,54,null,18,null,40,null,0400000US46,South Dakota,46
1039226,null,7122,null,488389,null,4640,null,41505,null,1981,null,39139,null,2867,null,40823,null,2603,null,28087,null,1258,null,18632,null,1651,null,43769,null,2036,null,38194,null,1639,null,33549,null,1567,null,66489,null,2457,null,64454,null,2176,null,42809,null,1246,null,19734,null,1093,null,8887,null,903,null,2318,null,538,null,550837,null,4507,null,38737,null,1797,null,38809,null,2351,null,41130,null,2477,null,27272,null,1168,null,20813,null,1801,null,42136,null,1905,null,42418,null,1337,null,38186,null,1417,null,75983,null,1696,null,77462,null,1653,null,56037,null,1530,null,27287,null,1062,null,16230,null,1453,null,8337,null,1474,null,0400000US47,Tennessee,47
2856747,null,12761,null,1377715,null,9447,null,116849,null,3440,null,112529,null,5141,null,113642,null,4790,null,68612,null,2493,null,55748,null,3274,null,120272,null,3560,null,113891,null,4001,null,95914,null,3208,null,192589,null,3818,null,189591,null,4084,null,115220,null,2204,null,52331,null,2065,null,22207,null,1619,null,8320,null,1321,null,1479032,null,8413,null,114916,null,3039,null,108176,null,4911,null,107471,null,4860,null,68138,null,2014,null,50516,null,3117,null,114169,null,4156,null,118836,null,2965,null,106240,null,2377,null,215526,null,3094,null,209218,null,2875,null,136065,null,2129,null,71052,null,1822,null,41712,null,2411,null,16997,null,1856,null,0400000US48,Texas,48
32388,null,3194,null,18484,null,1828,null,2311,null,609,null,2986,null,934,null,2623,null,817,null,629,null,454,null,650,null,639,null,2254,null,1001,null,890,null,427,null,1311,null,694,null,1880,null,704,null,1857,null,685,null,494,null,370,null,337,null,316,null,142,null,163,null,120,null,213,null,13904,null,2260,null,1636,null,669,null,3123,null,1412,null,1909,null,982,null,650,null,459,null,383,null,337,null,1062,null,530,null,1075,null,578,null,1034,null,570,null,1105,null,565,null,676,null,426,null,314,null,227,null,422,null,336,null,424,null,533,null,91,null,173,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
1542737,null,9786,null,734780,null,7049,null,54676,null,2857,null,50449,null,3340,null,59714,null,3366,null,36513,null,1997,null,29804,null,2962,null,68836,null,3426,null,53829,null,2522,null,46867,null,2348,null,104111,null,3084,null,106246,null,3220,null,67762,null,1935,null,35902,null,1936,null,15712,null,1654,null,4359,null,993,null,807957,null,6628,null,55791,null,2818,null,55287,null,3153,null,52244,null,3020,null,35526,null,2007,null,31257,null,2542,null,60824,null,3054,null,58832,null,2280,null,53940,null,2018,null,116389,null,3423,null,119184,null,2726,null,81610,null,2402,null,47771,null,1557,null,27768,null,1709,null,11534,null,1534,null,0400000US51,Virginia,51
229534,null,6084,null,124077,null,4090,null,8257,null,1242,null,9431,null,1604,null,8622,null,1512,null,6934,null,871,null,3770,null,723,null,11625,null,1201,null,12434,null,1229,null,9334,null,1431,null,18408,null,1290,null,17959,null,960,null,10463,null,752,null,4414,null,410,null,1976,null,446,null,450,null,318,null,105457,null,3923,null,8855,null,1000,null,8010,null,1517,null,8924,null,1741,null,5573,null,771,null,3874,null,862,null,8332,null,986,null,9095,null,1088,null,8066,null,1028,null,14365,null,1273,null,14309,null,1084,null,9142,null,689,null,3681,null,356,null,2069,null,524,null,1162,null,510,null,0400000US53,Washington,53
56331,null,3718,null,30315,null,2591,null,2471,null,756,null,2544,null,1167,null,1684,null,762,null,802,null,448,null,1990,null,1072,null,2998,null,943,null,1746,null,665,null,2648,null,906,null,4592,null,1119,null,3380,null,861,null,3604,null,917,null,864,null,366,null,777,null,420,null,215,null,177,null,26016,null,2143,null,1412,null,565,null,1167,null,469,null,2455,null,1027,null,1226,null,442,null,1076,null,378,null,1469,null,516,null,2332,null,693,null,1274,null,528,null,2999,null,923,null,3365,null,944,null,3143,null,744,null,1865,null,607,null,1580,null,555,null,653,null,402,null,0400000US54,West Virginia,54
339527,null,5242,null,165166,null,3754,null,15862,null,969,null,14484,null,1522,null,16333,null,1743,null,10434,null,883,null,7220,null,1052,null,15499,null,1213,null,13691,null,1315,null,10366,null,1087,null,22390,null,1253,null,19895,null,1046,null,11434,null,689,null,5069,null,464,null,1818,null,376,null,671,null,333,null,174361,null,2475,null,15929,null,1090,null,14496,null,1861,null,13204,null,1630,null,10565,null,750,null,7254,null,892,null,13886,null,864,null,13635,null,679,null,12671,null,817,null,24175,null,1065,null,21717,null,849,null,13879,null,670,null,7498,null,615,null,4071,null,645,null,1381,null,524,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
281393,null,13713,null,135726,null,7646,null,6919,null,1270,null,7206,null,1250,null,8888,null,1581,null,6967,null,1219,null,4359,null,814,null,9527,null,1815,null,11143,null,1987,null,8446,null,1624,null,20724,null,2304,null,18130,null,2037,null,17247,null,1656,null,9706,null,1438,null,4771,null,1059,null,1693,null,556,null,145667,null,7776,null,7199,null,1374,null,6591,null,1274,null,10164,null,1553,null,6363,null,1148,null,3515,null,813,null,10356,null,1638,null,11009,null,1836,null,9820,null,1448,null,19240,null,2132,null,21474,null,2087,null,18798,null,1950,null,11517,null,1496,null,6947,null,1064,null,2674,null,741,null,0400000US72,Puerto Rico,72
