B24010D_001E,B24010D_001EA,B24010D_001M,B24010D_001MA,B24010D_002E,B24010D_002EA,B24010D_002M,B24010D_002MA,B24010D_003E,B24010D_003EA,B24010D_003M,B24010D_003MA,B24010D_004E,B24010D_004EA,B24010D_004M,B24010D_004MA,B24010D_005E,B24010D_005EA,B24010D_005M,B24010D_005MA,B24010D_006E,B24010D_006EA,B24010D_006M,B24010D_006MA,B24010D_007E,B24010D_007EA,B24010D_007M,B24010D_007MA,B24010D_008E,B24010D_008EA,B24010D_008M,B24010D_008MA,B24010D_009E,B24010D_009EA,B24010D_009M,B24010D_009MA,B24010D_010E,B24010D_010EA,B24010D_010M,B24010D_010MA,B24010D_011E,B24010D_011EA,B24010D_011M,B24010D_011MA,B24010D_012E,B24010D_012EA,B24010D_012M,B24010D_012MA,B24010D_013E,B24010D_013EA,B24010D_013M,B24010D_013MA,B24010D_014E,B24010D_014EA,B24010D_014M,B24010D_014MA,B24010D_015E,B24010D_015EA,B24010D_015M,B24010D_015MA,B24010D_016E,B24010D_016EA,B24010D_016M,B24010D_016MA,B24010D_017E,B24010D_017EA,B24010D_017M,B24010D_017MA,B24010D_018E,B24010D_018EA,B24010D_018M,B24010D_018MA,B24010D_019E,B24010D_019EA,B24010D_019M,B24010D_019MA,B24010D_020E,B24010D_020EA,B24010D_020M,B24010D_020MA,B24010D_021E,B24010D_021EA,B24010D_021M,B24010D_021MA,B24010D_022E,B24010D_022EA,B24010D_022M,B24010D_022MA,B24010D_023E,B24010D_023EA,B24010D_023M,B24010D_023MA,B24010D_024E,B24010D_024EA,B24010D_024M,B24010D_024MA,B24010D_025E,B24010D_025EA,B24010D_025M,B24010D_025MA,B24010D_026E,B24010D_026EA,B24010D_026M,B24010D_026MA,B24010D_027E,B24010D_027EA,B24010D_027M,B24010D_027MA,B24010D_028E,B24010D_028EA,B24010D_028M,B24010D_028MA,B24010D_029E,B24010D_029EA,B24010D_029M,B24010D_029MA,B24010D_030E,B24010D_030EA,B24010D_030M,B24010D_030MA,B24010D_031E,B24010D_031EA,B24010D_031M,B24010D_031MA,B24010D_032E,B24010D_032EA,B24010D_032M,B24010D_032MA,B24010D_033E,B24010D_033EA,B24010D_033M,B24010D_033MA,B24010D_034E,B24010D_034EA,B24010D_034M,B24010D_034MA,B24010D_035E,B24010D_035EA,B24010D_035M,B24010D_035MA,B24010D_036E,B24010D_036EA,B24010D_036M,B24010D_036MA,B24010D_037E,B24010D_037EA,B24010D_037M,B24010D_037MA,B24010D_038E,B24010D_038EA,B24010D_038M,B24010D_038MA,B24010D_039E,B24010D_039EA,B24010D_039M,B24010D_039MA,B24010D_040E,B24010D_040EA,B24010D_040M,B24010D_040MA,B24010D_041E,B24010D_041EA,B24010D_041M,B24010D_041MA,B24010D_042E,B24010D_042EA,B24010D_042M,B24010D_042MA,B24010D_043E,B24010D_043EA,B24010D_043M,B24010D_043MA,B24010D_044E,B24010D_044EA,B24010D_044M,B24010D_044MA,B24010D_045E,B24010D_045EA,B24010D_045M,B24010D_045MA,B24010D_046E,B24010D_046EA,B24010D_046M,B24010D_046MA,B24010D_047E,B24010D_047EA,B24010D_047M,B24010D_047MA,B24010D_048E,B24010D_048EA,B24010D_048M,B24010D_048MA,B24010D_049E,B24010D_049EA,B24010D_049M,B24010D_049MA,B24010D_050E,B24010D_050EA,B24010D_050M,B24010D_050MA,B24010D_051E,B24010D_051EA,B24010D_051M,B24010D_051MA,B24010D_052E,B24010D_052EA,B24010D_052M,B24010D_052MA,B24010D_053E,B24010D_053EA,B24010D_053M,B24010D_053MA,B24010D_054E,B24010D_054EA,B24010D_054M,B24010D_054MA,B24010D_055E,B24010D_055EA,B24010D_055M,B24010D_055MA,B24010D_056E,B24010D_056EA,B24010D_056M,B24010D_056MA,B24010D_057E,B24010D_057EA,B24010D_057M,B24010D_057MA,B24010D_058E,B24010D_058EA,B24010D_058M,B24010D_058MA,B24010D_059E,B24010D_059EA,B24010D_059M,B24010D_059MA,B24010D_060E,B24010D_060EA,B24010D_060M,B24010D_060MA,B24010D_061E,B24010D_061EA,B24010D_061M,B24010D_061MA,B24010D_062E,B24010D_062EA,B24010D_062M,B24010D_062MA,B24010D_063E,B24010D_063EA,B24010D_063M,B24010D_063MA,GEO_ID,NAME,state
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
658697,null,8316,null,363110,null,5511,null,147944,null,5179,null,61048,null,3558,null,37202,null,3088,null,52,null,86,null,23794,null,3032,null,86896,null,4895,null,20692,null,2274,null,10466,null,1606,null,5401,null,1580,null,5035,null,1389,null,3922,null,1095,null,10299,null,1774,null,8637,null,1578,null,22444,null,2515,null,65594,null,4330,null,5202,null,1415,null,6967,null,1348,null,38094,null,3522,null,8726,null,1680,null,6605,null,1478,null,71848,null,3971,null,43847,null,3462,null,28001,null,2798,null,130,null,155,null,24545,null,2638,null,14923,null,2185,null,9622,null,1462,null,53049,null,4003,null,17938,null,2551,null,35111,null,3844,null,295587,null,6409,null,138465,null,4947,null,45453,null,3151,null,22124,null,2433,null,50,null,82,null,23279,null,2708,null,93012,null,4909,null,7604,null,1337,null,2008,null,635,null,3992,null,1060,null,3673,null,1020,null,4151,null,1033,null,19395,null,2172,null,10967,null,1750,null,41222,null,3667,null,62665,null,4366,null,13617,null,1898,null,927,null,434,null,16813,null,2295,null,8189,null,1539,null,23119,null,3173,null,77177,null,4229,null,34111,null,3003,null,43066,null,3233,null,19,null,40,null,480,null,369,null,199,null,252,null,281,null,213,null,16781,null,2068,null,14870,null,1877,null,1911,null,738,null,0400000US36,New York,36
82490,null,2793,null,44168,null,2358,null,23238,null,1982,null,6272,null,968,null,5332,null,938,null,31,null,56,null,909,null,381,null,16966,null,1890,null,8017,null,1513,null,2058,null,650,null,1440,null,675,null,460,null,363,null,154,null,236,null,1256,null,734,null,666,null,413,null,2915,null,819,null,5687,null,1168,null,149,null,146,null,200,null,197,null,3082,null,957,null,1275,null,486,null,981,null,451,null,7068,null,1497,null,4722,null,1220,null,2346,null,859,null,260,null,185,null,1995,null,837,null,523,null,492,null,1472,null,727,null,5920,null,1188,null,4534,null,1025,null,1386,null,689,null,38322,null,2246,null,16922,null,1984,null,4559,null,892,null,2964,null,697,null,112,null,102,null,1483,null,507,null,12363,null,1898,null,2210,null,678,null,381,null,286,null,1183,null,469,null,208,null,174,null,56,null,92,null,2574,null,747,null,667,null,340,null,5084,null,1586,null,8178,null,1591,null,1092,null,544,null,96,null,114,null,3020,null,1015,null,736,null,460,null,3234,null,914,null,8871,null,1397,null,3929,null,802,null,4942,null,1234,null,38,null,58,null,82,null,118,null,41,null,79,null,41,null,80,null,4231,null,874,null,3502,null,749,null,729,null,443,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
89173,null,3067,null,49835,null,2117,null,31565,null,2160,null,8336,null,1278,null,6515,null,1258,null,0,null,267,null,1821,null,505,null,23229,null,1962,null,8105,null,1610,null,2670,null,797,null,1969,null,507,null,256,null,247,null,101,null,132,null,3816,null,948,null,668,null,330,null,5644,null,990,null,4371,null,1005,null,187,null,305,null,110,null,129,null,2346,null,843,null,342,null,295,null,1386,null,593,null,5982,null,1290,null,3759,null,1061,null,2223,null,627,null,0,null,267,null,1748,null,956,null,681,null,560,null,1067,null,742,null,6169,null,1213,null,3769,null,1086,null,2400,null,790,null,39338,null,2360,null,20052,null,2065,null,5146,null,962,null,2763,null,628,null,0,null,267,null,2383,null,714,null,14906,null,1786,null,2657,null,703,null,397,null,230,null,1751,null,613,null,235,null,227,null,342,null,243,null,3397,null,826,null,633,null,427,null,5494,null,1003,null,7050,null,1417,null,849,null,443,null,61,null,102,null,2784,null,929,null,533,null,324,null,2823,null,865,null,7715,null,1265,null,3423,null,882,null,4292,null,940,null,0,null,267,null,0,null,267,null,0,null,267,null,0,null,267,null,4521,null,1130,null,3673,null,1042,null,848,null,514,null,0400000US39,Ohio,39
30895,null,2014,null,16367,null,1179,null,7190,null,1053,null,1882,null,642,null,1368,null,566,null,97,null,122,null,417,null,278,null,5308,null,996,null,1163,null,415,null,1241,null,572,null,238,null,187,null,62,null,106,null,351,null,356,null,1238,null,465,null,147,null,231,null,868,null,420,null,2579,null,909,null,143,null,162,null,0,null,251,null,1519,null,778,null,299,null,268,null,618,null,360,null,3104,null,668,null,1578,null,524,null,1526,null,603,null,0,null,251,null,1590,null,647,null,596,null,460,null,994,null,495,null,1904,null,712,null,1449,null,579,null,455,null,428,null,14528,null,1632,null,4900,null,922,null,1518,null,579,null,607,null,399,null,30,null,54,null,881,null,413,null,3382,null,815,null,318,null,258,null,237,null,184,null,221,null,181,null,0,null,251,null,189,null,181,null,660,null,359,null,74,null,126,null,1683,null,729,null,3837,null,935,null,488,null,391,null,0,null,251,null,1207,null,463,null,732,null,458,null,1410,null,649,null,4005,null,982,null,1810,null,809,null,2195,null,838,null,29,null,53,null,98,null,111,null,50,null,83,null,48,null,77,null,1659,null,582,null,1179,null,432,null,480,null,418,null,0400000US40,Oklahoma,40
66966,null,2770,null,33703,null,1815,null,16862,null,1560,null,5024,null,968,null,3785,null,878,null,47,null,71,null,1192,null,471,null,11838,null,1447,null,3470,null,786,null,4260,null,903,null,280,null,239,null,284,null,247,null,145,null,175,null,1083,null,525,null,690,null,433,null,1626,null,556,null,5581,null,1206,null,96,null,130,null,136,null,176,null,3765,null,1185,null,776,null,373,null,808,null,424,null,4616,null,1056,null,2293,null,736,null,2323,null,795,null,0,null,275,null,1793,null,646,null,373,null,257,null,1420,null,594,null,4851,null,1140,null,3382,null,887,null,1469,null,624,null,33263,null,2010,null,13729,null,1505,null,4467,null,882,null,2316,null,674,null,17,null,31,null,2134,null,672,null,9262,null,1400,null,1303,null,464,null,614,null,285,null,562,null,271,null,306,null,282,null,0,null,275,null,2756,null,779,null,978,null,522,null,2743,null,732,null,7780,null,1466,null,595,null,241,null,3,null,6,null,3555,null,1042,null,232,null,175,null,3395,null,902,null,7029,null,1064,null,3039,null,661,null,3990,null,929,null,124,null,210,null,516,null,421,null,99,null,154,null,417,null,395,null,4085,null,1123,null,3453,null,1073,null,632,null,298,null,0400000US41,Oregon,41
144681,null,3960,null,78904,null,2790,null,42155,null,2276,null,11888,null,1515,null,7861,null,1380,null,0,null,246,null,4027,null,1018,null,30267,null,2259,null,9451,null,1553,null,3785,null,846,null,3365,null,849,null,476,null,307,null,258,null,184,null,4311,null,894,null,962,null,445,null,7659,null,1269,null,9875,null,1825,null,399,null,335,null,445,null,282,null,5220,null,1082,null,2133,null,1103,null,1678,null,617,null,10283,null,1482,null,6834,null,1330,null,3449,null,802,null,203,null,227,null,3680,null,908,null,1268,null,525,null,2412,null,820,null,12708,null,1594,null,7682,null,1351,null,5026,null,1072,null,65777,null,2912,null,32068,null,2718,null,8165,null,1485,null,5009,null,1213,null,0,null,246,null,3156,null,848,null,23903,null,2360,null,3490,null,729,null,1031,null,477,null,2132,null,691,null,915,null,389,null,783,null,536,null,4630,null,1086,null,826,null,441,null,10096,null,1548,null,12082,null,1675,null,1065,null,381,null,26,null,45,null,4257,null,1119,null,1620,null,595,null,5114,null,1142,null,13943,null,1670,null,6958,null,1469,null,6985,null,1489,null,157,null,153,null,299,null,231,null,19,null,37,null,280,null,214,null,7228,null,1334,null,5471,null,1146,null,1757,null,641,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
28255,null,2439,null,14111,null,1592,null,7037,null,1358,null,2382,null,786,null,1986,null,727,null,0,null,289,null,396,null,316,null,4655,null,1153,null,388,null,263,null,968,null,480,null,530,null,379,null,352,null,335,null,0,null,289,null,1565,null,696,null,175,null,274,null,677,null,393,null,3352,null,1182,null,0,null,289,null,39,null,69,null,2269,null,969,null,771,null,490,null,273,null,262,null,1453,null,526,null,1203,null,484,null,250,null,202,null,0,null,289,null,584,null,358,null,154,null,139,null,430,null,320,null,1685,null,617,null,1324,null,618,null,361,null,317,null,14144,null,1581,null,5244,null,1313,null,553,null,439,null,443,null,427,null,0,null,289,null,110,null,100,null,4691,null,1272,null,605,null,552,null,127,null,149,null,112,null,131,null,329,null,348,null,45,null,77,null,1257,null,787,null,192,null,192,null,2024,null,769,null,3621,null,929,null,107,null,159,null,102,null,156,null,1620,null,731,null,263,null,208,null,1529,null,537,null,4336,null,1273,null,2093,null,827,null,2243,null,911,null,0,null,289,null,0,null,289,null,0,null,289,null,0,null,289,null,943,null,413,null,943,null,413,null,0,null,289,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
41894,null,2007,null,22552,null,1445,null,11652,null,1206,null,4204,null,1015,null,3060,null,844,null,47,null,111,null,1097,null,490,null,7448,null,1198,null,2092,null,703,null,1109,null,627,null,915,null,392,null,159,null,263,null,40,null,64,null,1696,null,690,null,138,null,170,null,1299,null,441,null,3623,null,805,null,583,null,404,null,112,null,188,null,1990,null,707,null,383,null,263,null,555,null,338,null,3876,null,1055,null,2242,null,779,null,1634,null,671,null,0,null,283,null,1008,null,478,null,143,null,167,null,865,null,482,null,2393,null,802,null,1396,null,660,null,997,null,516,null,19342,null,1359,null,8859,null,1212,null,2239,null,732,null,1567,null,580,null,0,null,283,null,672,null,432,null,6620,null,1054,null,978,null,407,null,134,null,151,null,583,null,314,null,449,null,471,null,124,null,149,null,1466,null,613,null,262,null,269,null,2624,null,657,null,3565,null,1009,null,178,null,151,null,28,null,78,null,986,null,621,null,485,null,296,null,1888,null,750,null,4586,null,903,null,2232,null,694,null,2354,null,700,null,0,null,283,null,285,null,223,null,0,null,283,null,285,null,223,null,2047,null,653,null,1707,null,552,null,340,null,346,null,0400000US47,Tennessee,47
424945,null,6819,null,231928,null,4708,null,128512,null,4521,null,39435,null,2914,null,26676,null,2596,null,193,null,153,null,12566,null,1746,null,89077,null,4541,null,29903,null,2998,null,21011,null,2475,null,4552,null,1157,null,1335,null,576,null,877,null,373,null,10096,null,1334,null,2930,null,979,null,18373,null,2232,null,22806,null,3380,null,1460,null,563,null,1409,null,576,null,12052,null,2683,null,2185,null,670,null,5700,null,1469,null,40722,null,3425,null,26718,null,2789,null,14004,null,2150,null,370,null,237,null,12993,null,1923,null,4584,null,1173,null,8409,null,1476,null,26525,null,2954,null,19687,null,2512,null,6838,null,1448,null,193017,null,4302,null,99759,null,4149,null,28300,null,2309,null,13253,null,1865,null,0,null,291,null,15047,null,1698,null,71459,null,4049,null,10377,null,1877,null,5069,null,1149,null,4838,null,1122,null,1569,null,599,null,1539,null,624,null,13623,null,1942,null,2501,null,732,null,31943,null,3016,null,37055,null,3085,null,4064,null,1120,null,347,null,330,null,8922,null,1605,null,2506,null,952,null,21216,null,2332,null,42364,null,3099,null,21379,null,2354,null,20985,null,2264,null,121,null,144,null,774,null,454,null,166,null,164,null,608,null,441,null,12944,null,1884,null,10818,null,1722,null,2126,null,613,null,0400000US48,Texas,48
27541,null,2221,null,13636,null,1557,null,5687,null,1178,null,1841,null,579,null,1404,null,464,null,0,null,265,null,437,null,348,null,3846,null,943,null,514,null,278,null,983,null,475,null,517,null,357,null,272,null,263,null,99,null,159,null,810,null,414,null,399,null,356,null,252,null,195,null,2240,null,880,null,43,null,72,null,44,null,75,null,1589,null,787,null,447,null,393,null,117,null,189,null,1885,null,682,null,1047,null,591,null,838,null,426,null,38,null,65,null,736,null,543,null,268,null,380,null,468,null,364,null,3050,null,804,null,2428,null,746,null,622,null,366,null,13905,null,1301,null,4355,null,865,null,1671,null,619,null,787,null,453,null,0,null,265,null,884,null,403,null,2684,null,706,null,270,null,206,null,212,null,165,null,228,null,203,null,42,null,75,null,123,null,152,null,1174,null,513,null,173,null,171,null,462,null,320,null,4165,null,985,null,374,null,304,null,55,null,94,null,1789,null,681,null,1217,null,604,null,730,null,412,null,2687,null,662,null,926,null,405,null,1761,null,559,null,0,null,265,null,0,null,265,null,0,null,265,null,0,null,265,null,2698,null,831,null,2302,null,802,null,396,null,290,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
207100,null,4524,null,107846,null,2892,null,61457,null,3346,null,20615,null,2370,null,14239,null,1983,null,112,null,136,null,6264,null,1370,null,40842,null,3132,null,21100,null,2293,null,5867,null,1443,null,1775,null,706,null,402,null,233,null,2405,null,861,null,3139,null,951,null,1826,null,627,null,4328,null,1235,null,10003,null,1471,null,382,null,287,null,1269,null,504,null,5389,null,1236,null,1569,null,560,null,1394,null,589,null,19336,null,2553,null,11770,null,1937,null,7566,null,1411,null,330,null,312,null,8413,null,2077,null,4111,null,1319,null,4302,null,1466,null,8307,null,1442,null,3986,null,1022,null,4321,null,991,null,99254,null,3461,null,50514,null,2963,null,18264,null,2213,null,9113,null,1234,null,109,null,134,null,9042,null,1648,null,32250,null,3055,null,8937,null,1351,null,1594,null,684,null,1450,null,632,null,968,null,573,null,1585,null,545,null,5265,null,1251,null,1977,null,604,null,10474,null,1732,null,20449,null,1934,null,2201,null,881,null,176,null,173,null,7052,null,1210,null,2265,null,1007,null,8755,null,1306,null,23443,null,2190,null,11110,null,1523,null,12333,null,1475,null,80,null,98,null,341,null,257,null,132,null,136,null,209,null,206,null,4427,null,1055,null,3799,null,983,null,628,null,341,null,0400000US51,Virginia,51
227265,null,5227,null,114118,null,3092,null,56858,null,3230,null,15880,null,1889,null,11232,null,1706,null,607,null,449,null,4041,null,929,null,40978,null,3175,null,16758,null,1662,null,8924,null,1399,null,1485,null,680,null,1416,null,612,null,892,null,450,null,2759,null,677,null,2606,null,980,null,6138,null,1455,null,16613,null,2581,null,1272,null,658,null,2514,null,1071,null,6936,null,1870,null,3765,null,836,null,2126,null,781,null,18919,null,2522,null,10311,null,1943,null,8608,null,1364,null,140,null,148,null,5704,null,1461,null,1484,null,659,null,4220,null,1209,null,15884,null,2205,null,10314,null,1846,null,5570,null,1584,null,113147,null,3699,null,49207,null,2824,null,15969,null,1824,null,8252,null,1464,null,97,null,109,null,7620,null,1243,null,33238,null,2554,null,6612,null,1211,null,2035,null,739,null,2228,null,842,null,1440,null,601,null,999,null,446,null,6092,null,1185,null,2213,null,811,null,11619,null,1753,null,23853,null,2271,null,3476,null,914,null,219,null,199,null,7105,null,1338,null,4103,null,965,null,8950,null,1774,null,29498,null,2826,null,12562,null,1834,null,16936,null,2190,null,78,null,112,null,1108,null,809,null,0,null,273,null,1108,null,809,null,9403,null,1337,null,7465,null,1231,null,1938,null,613,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
55930,null,2162,null,29341,null,1764,null,13787,null,1385,null,3592,null,1012,null,2587,null,848,null,67,null,112,null,938,null,638,null,10195,null,1382,null,3313,null,821,null,1573,null,729,null,761,null,394,null,515,null,312,null,0,null,216,null,2193,null,787,null,325,null,246,null,1515,null,483,null,3182,null,745,null,303,null,293,null,499,null,340,null,1344,null,558,null,328,null,220,null,708,null,387,null,3423,null,959,null,2203,null,789,null,1220,null,517,null,0,null,216,null,1283,null,473,null,569,null,345,null,714,null,362,null,7666,null,1207,null,6202,null,1165,null,1464,null,563,null,26589,null,1492,null,10662,null,1516,null,2435,null,752,null,1254,null,551,null,15,null,24,null,1166,null,530,null,8227,null,1461,null,1094,null,527,null,762,null,459,null,799,null,410,null,355,null,305,null,137,null,137,null,1993,null,781,null,256,null,285,null,2831,null,695,null,5211,null,1288,null,790,null,578,null,51,null,68,null,2224,null,651,null,576,null,419,null,1570,null,634,null,6186,null,1176,null,2766,null,696,null,3420,null,956,null,0,null,216,null,0,null,216,null,0,null,216,null,0,null,216,null,4530,null,804,null,3766,null,802,null,764,null,459,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US72,Puerto Rico,72
