B24010C_001E,B24010C_001EA,B24010C_001M,B24010C_001MA,B24010C_002E,B24010C_002EA,B24010C_002M,B24010C_002MA,B24010C_003E,B24010C_003EA,B24010C_003M,B24010C_003MA,B24010C_004E,B24010C_004EA,B24010C_004M,B24010C_004MA,B24010C_005E,B24010C_005EA,B24010C_005M,B24010C_005MA,B24010C_006E,B24010C_006EA,B24010C_006M,B24010C_006MA,B24010C_007E,B24010C_007EA,B24010C_007M,B24010C_007MA,B24010C_008E,B24010C_008EA,B24010C_008M,B24010C_008MA,B24010C_009E,B24010C_009EA,B24010C_009M,B24010C_009MA,B24010C_010E,B24010C_010EA,B24010C_010M,B24010C_010MA,B24010C_011E,B24010C_011EA,B24010C_011M,B24010C_011MA,B24010C_012E,B24010C_012EA,B24010C_012M,B24010C_012MA,B24010C_013E,B24010C_013EA,B24010C_013M,B24010C_013MA,B24010C_014E,B24010C_014EA,B24010C_014M,B24010C_014MA,B24010C_015E,B24010C_015EA,B24010C_015M,B24010C_015MA,B24010C_016E,B24010C_016EA,B24010C_016M,B24010C_016MA,B24010C_017E,B24010C_017EA,B24010C_017M,B24010C_017MA,B24010C_018E,B24010C_018EA,B24010C_018M,B24010C_018MA,B24010C_019E,B24010C_019EA,B24010C_019M,B24010C_019MA,B24010C_020E,B24010C_020EA,B24010C_020M,B24010C_020MA,B24010C_021E,B24010C_021EA,B24010C_021M,B24010C_021MA,B24010C_022E,B24010C_022EA,B24010C_022M,B24010C_022MA,B24010C_023E,B24010C_023EA,B24010C_023M,B24010C_023MA,B24010C_024E,B24010C_024EA,B24010C_024M,B24010C_024MA,B24010C_025E,B24010C_025EA,B24010C_025M,B24010C_025MA,B24010C_026E,B24010C_026EA,B24010C_026M,B24010C_026MA,B24010C_027E,B24010C_027EA,B24010C_027M,B24010C_027MA,B24010C_028E,B24010C_028EA,B24010C_028M,B24010C_028MA,B24010C_029E,B24010C_029EA,B24010C_029M,B24010C_029MA,B24010C_030E,B24010C_030EA,B24010C_030M,B24010C_030MA,B24010C_031E,B24010C_031EA,B24010C_031M,B24010C_031MA,B24010C_032E,B24010C_032EA,B24010C_032M,B24010C_032MA,B24010C_033E,B24010C_033EA,B24010C_033M,B24010C_033MA,B24010C_034E,B24010C_034EA,B24010C_034M,B24010C_034MA,B24010C_035E,B24010C_035EA,B24010C_035M,B24010C_035MA,B24010C_036E,B24010C_036EA,B24010C_036M,B24010C_036MA,B24010C_037E,B24010C_037EA,B24010C_037M,B24010C_037MA,B24010C_038E,B24010C_038EA,B24010C_038M,B24010C_038MA,B24010C_039E,B24010C_039EA,B24010C_039M,B24010C_039MA,B24010C_040E,B24010C_040EA,B24010C_040M,B24010C_040MA,B24010C_041E,B24010C_041EA,B24010C_041M,B24010C_041MA,B24010C_042E,B24010C_042EA,B24010C_042M,B24010C_042MA,B24010C_043E,B24010C_043EA,B24010C_043M,B24010C_043MA,B24010C_044E,B24010C_044EA,B24010C_044M,B24010C_044MA,B24010C_045E,B24010C_045EA,B24010C_045M,B24010C_045MA,B24010C_046E,B24010C_046EA,B24010C_046M,B24010C_046MA,B24010C_047E,B24010C_047EA,B24010C_047M,B24010C_047MA,B24010C_048E,B24010C_048EA,B24010C_048M,B24010C_048MA,B24010C_049E,B24010C_049EA,B24010C_049M,B24010C_049MA,B24010C_050E,B24010C_050EA,B24010C_050M,B24010C_050MA,B24010C_051E,B24010C_051EA,B24010C_051M,B24010C_051MA,B24010C_052E,B24010C_052EA,B24010C_052M,B24010C_052MA,B24010C_053E,B24010C_053EA,B24010C_053M,B24010C_053MA,B24010C_054E,B24010C_054EA,B24010C_054M,B24010C_054MA,B24010C_055E,B24010C_055EA,B24010C_055M,B24010C_055MA,B24010C_056E,B24010C_056EA,B24010C_056M,B24010C_056MA,B24010C_057E,B24010C_057EA,B24010C_057M,B24010C_057MA,B24010C_058E,B24010C_058EA,B24010C_058M,B24010C_058MA,B24010C_059E,B24010C_059EA,B24010C_059M,B24010C_059MA,B24010C_060E,B24010C_060EA,B24010C_060M,B24010C_060MA,B24010C_061E,B24010C_061EA,B24010C_061M,B24010C_061MA,B24010C_062E,B24010C_062EA,B24010C_062M,B24010C_062MA,B24010C_063E,B24010C_063EA,B24010C_063M,B24010C_063MA,GEO_ID,NAME,state
25760,null,3103,null,12826,null,2009,null,2566,null,741,null,1405,null,604,null,1152,null,588,null,17,null,32,null,236,null,175,null,1161,null,523,null,153,null,179,null,261,null,232,null,0,null,277,null,62,null,100,null,0,null,277,null,190,null,161,null,111,null,130,null,384,null,372,null,2888,null,999,null,103,null,112,null,74,null,83,null,627,null,494,null,1276,null,612,null,808,null,467,null,1592,null,631,null,861,null,526,null,731,null,426,null,51,null,81,null,2728,null,1050,null,2165,null,829,null,563,null,490,null,3001,null,975,null,1110,null,434,null,1891,null,852,null,12934,null,1832,null,3869,null,917,null,812,null,417,null,337,null,202,null,0,null,277,null,475,null,332,null,3057,null,804,null,92,null,151,null,50,null,84,null,105,null,160,null,342,null,261,null,139,null,166,null,794,null,433,null,255,null,227,null,1280,null,646,null,4044,null,1064,null,1340,null,622,null,0,null,277,null,463,null,353,null,963,null,395,null,1278,null,730,null,4368,null,1019,null,1650,null,548,null,2718,null,906,null,0,null,277,null,0,null,277,null,0,null,277,null,0,null,277,null,653,null,388,null,320,null,255,null,333,null,302,null,0400000US36,New York,36
34547,null,2813,null,15571,null,2060,null,2550,null,833,null,1258,null,587,null,825,null,491,null,346,null,355,null,87,null,111,null,1292,null,581,null,109,null,126,null,231,null,204,null,154,null,188,null,0,null,287,null,0,null,287,null,521,null,403,null,136,null,271,null,141,null,172,null,2229,null,853,null,0,null,287,null,462,null,368,null,389,null,346,null,1307,null,714,null,71,null,124,null,1202,null,571,null,489,null,283,null,713,null,441,null,275,null,412,null,5540,null,1197,null,4449,null,1088,null,1091,null,617,null,3775,null,1105,null,1444,null,605,null,2331,null,987,null,18976,null,2100,null,6824,null,1426,null,1887,null,784,null,1241,null,566,null,0,null,287,null,646,null,511,null,4937,null,1207,null,0,null,287,null,56,null,93,null,0,null,287,null,336,null,304,null,174,null,281,null,2096,null,735,null,527,null,416,null,1748,null,695,null,6040,null,1892,null,2246,null,832,null,46,null,79,null,1702,null,1068,null,482,null,405,null,1564,null,948,null,3709,null,1087,null,1703,null,744,null,2006,null,745,null,185,null,171,null,331,null,245,null,169,null,176,null,162,null,166,null,1887,null,841,null,732,null,391,null,1155,null,703,null,0400000US37,North Carolina,37
12658,null,1420,null,5864,null,991,null,1375,null,480,null,672,null,417,null,480,null,336,null,192,null,193,null,0,null,208,null,703,null,355,null,0,null,208,null,0,null,208,null,0,null,208,null,37,null,45,null,78,null,129,null,338,null,234,null,186,null,217,null,64,null,93,null,1350,null,535,null,0,null,208,null,499,null,351,null,355,null,250,null,208,null,167,null,288,null,250,null,820,null,352,null,215,null,200,null,605,null,292,null,52,null,70,null,822,null,484,null,739,null,474,null,83,null,82,null,1445,null,718,null,859,null,567,null,586,null,352,null,6794,null,935,null,2356,null,575,null,609,null,329,null,256,null,155,null,0,null,208,null,353,null,314,null,1747,null,559,null,0,null,208,null,0,null,208,null,93,null,150,null,616,null,325,null,107,null,122,null,659,null,322,null,0,null,208,null,272,null,161,null,2434,null,619,null,203,null,209,null,0,null,208,null,933,null,361,null,663,null,485,null,635,null,368,null,1698,null,608,null,686,null,409,null,1012,null,392,null,17,null,28,null,92,null,144,null,0,null,208,null,92,null,144,null,197,null,148,null,109,null,102,null,88,null,103,null,0400000US38,North Dakota,38
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US39,Ohio,39
92169,null,3865,null,45785,null,2318,null,8717,null,1163,null,4321,null,753,null,3043,null,660,null,339,null,221,null,939,null,347,null,4396,null,902,null,346,null,231,null,928,null,481,null,264,null,250,null,563,null,263,null,235,null,227,null,925,null,402,null,240,null,174,null,895,null,394,null,6095,null,1165,null,133,null,113,null,2162,null,693,null,1235,null,506,null,1704,null,507,null,861,null,410,null,5977,null,933,null,2755,null,650,null,3222,null,641,null,689,null,314,null,12378,null,1684,null,8751,null,1323,null,3627,null,834,null,11929,null,1496,null,6392,null,1028,null,5537,null,1025,null,46384,null,2694,null,16452,null,1707,null,5656,null,943,null,3785,null,835,null,13,null,22,null,1858,null,553,null,10796,null,1438,null,377,null,226,null,0,null,251,null,227,null,193,null,1316,null,475,null,222,null,191,null,3654,null,1016,null,435,null,283,null,4565,null,919,null,12810,null,1425,null,2849,null,822,null,626,null,346,null,3968,null,1087,null,2017,null,683,null,3350,null,709,null,13935,null,1661,null,3840,null,811,null,10095,null,1440,null,328,null,332,null,667,null,350,null,342,null,258,null,325,null,255,null,2192,null,628,null,1614,null,539,null,578,null,287,null,0400000US40,Oklahoma,40
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US41,Oregon,41
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
18005,null,1686,null,7489,null,1215,null,2207,null,762,null,1080,null,444,null,542,null,264,null,294,null,182,null,244,null,257,null,1127,null,607,null,158,null,196,null,75,null,133,null,0,null,223,null,534,null,458,null,19,null,35,null,281,null,240,null,60,null,101,null,0,null,223,null,1424,null,536,null,19,null,29,null,583,null,384,null,127,null,153,null,611,null,311,null,84,null,83,null,1009,null,463,null,275,null,205,null,734,null,452,null,357,null,326,null,1288,null,582,null,889,null,498,null,399,null,274,null,1204,null,527,null,329,null,291,null,875,null,484,null,10516,null,1023,null,3909,null,799,null,1306,null,495,null,550,null,299,null,21,null,38,null,735,null,389,null,2603,null,612,null,207,null,267,null,0,null,223,null,0,null,223,null,510,null,309,null,33,null,58,null,1360,null,418,null,59,null,94,null,434,null,264,null,3305,null,872,null,707,null,501,null,321,null,227,null,1105,null,525,null,807,null,477,null,365,null,237,null,2851,null,740,null,724,null,455,null,2127,null,611,null,0,null,223,null,0,null,223,null,0,null,223,null,0,null,223,null,451,null,328,null,355,null,305,null,96,null,107,null,0400000US46,South Dakota,46
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US47,Tennessee,47
57633,null,5363,null,31791,null,3476,null,6574,null,1403,null,3120,null,958,null,2280,null,772,null,0,null,291,null,840,null,491,null,3454,null,1076,null,406,null,481,null,882,null,413,null,131,null,146,null,231,null,186,null,0,null,291,null,973,null,519,null,313,null,246,null,518,null,369,null,5093,null,1493,null,205,null,207,null,671,null,398,null,1954,null,959,null,1912,null,823,null,351,null,351,null,4489,null,1149,null,1923,null,707,null,2566,null,926,null,518,null,392,null,8973,null,1633,null,6461,null,1497,null,2512,null,794,null,6144,null,1440,null,2469,null,773,null,3675,null,1060,null,25842,null,3005,null,7310,null,1314,null,3282,null,1015,null,1483,null,630,null,32,null,56,null,1767,null,685,null,4028,null,995,null,172,null,181,null,458,null,320,null,117,null,229,null,270,null,214,null,72,null,94,null,1508,null,513,null,306,null,194,null,1125,null,542,null,7640,null,1735,null,685,null,346,null,167,null,194,null,3055,null,1109,null,1382,null,695,null,2351,null,867,null,8511,null,1537,null,3845,null,1203,null,4666,null,1168,null,0,null,291,null,485,null,406,null,62,null,105,null,423,null,362,null,1896,null,572,null,1680,null,530,null,216,null,188,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US51,Virginia,51
32681,null,2902,null,15729,null,1952,null,4492,null,1042,null,2236,null,764,null,1815,null,687,null,33,null,58,null,388,null,262,null,2256,null,828,null,182,null,164,null,225,null,340,null,312,null,241,null,381,null,295,null,441,null,447,null,309,null,308,null,0,null,273,null,406,null,324,null,3290,null,978,null,62,null,91,null,807,null,412,null,458,null,304,null,1327,null,775,null,636,null,371,null,1738,null,773,null,1188,null,715,null,550,null,331,null,505,null,299,null,2358,null,676,null,1218,null,543,null,1140,null,461,null,3346,null,1009,null,1647,null,779,null,1699,null,811,null,16952,null,1702,null,6024,null,1101,null,2725,null,855,null,1642,null,714,null,0,null,273,null,1083,null,401,null,3299,null,908,null,385,null,276,null,45,null,77,null,399,null,305,null,341,null,193,null,347,null,254,null,1200,null,544,null,156,null,159,null,426,null,316,null,4537,null,985,null,990,null,588,null,525,null,277,null,1597,null,711,null,337,null,268,null,1088,null,397,null,5172,null,1137,null,1473,null,451,null,3699,null,926,null,122,null,129,null,320,null,352,null,276,null,345,null,44,null,75,null,777,null,339,null,357,null,248,null,420,null,233,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
18798,null,1922,null,9223,null,1451,null,2336,null,622,null,859,null,355,null,722,null,337,null,0,null,216,null,137,null,129,null,1477,null,570,null,107,null,179,null,469,null,400,null,24,null,36,null,236,null,196,null,45,null,76,null,275,null,186,null,277,null,226,null,44,null,64,null,2409,null,587,null,73,null,97,null,670,null,349,null,593,null,282,null,586,null,355,null,487,null,339,null,625,null,303,null,252,null,205,null,373,null,254,null,168,null,212,null,1198,null,485,null,937,null,456,null,261,null,201,null,2487,null,875,null,1273,null,491,null,1214,null,588,null,9575,null,1104,null,3595,null,723,null,1356,null,415,null,974,null,356,null,0,null,216,null,382,null,232,null,2239,null,616,null,173,null,154,null,0,null,216,null,99,null,114,null,199,null,164,null,38,null,51,null,759,null,387,null,115,null,159,null,856,null,408,null,2696,null,692,null,267,null,203,null,204,null,174,null,858,null,368,null,564,null,412,null,803,null,355,null,2643,null,608,null,1038,null,381,null,1605,null,462,null,0,null,216,null,80,null,112,null,22,null,38,null,58,null,102,null,561,null,255,null,315,null,225,null,246,null,125,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US72,Puerto Rico,72
