B21001G_001E,B21001G_001EA,B21001G_001M,B21001G_001MA,B21001G_002E,B21001G_002EA,B21001G_002M,B21001G_002MA,B21001G_003E,B21001G_003EA,B21001G_003M,B21001G_003MA,B21001G_004E,B21001G_004EA,B21001G_004M,B21001G_004MA,B21001G_005E,B21001G_005EA,B21001G_005M,B21001G_005MA,B21001G_006E,B21001G_006EA,B21001G_006M,B21001G_006MA,B21001G_007E,B21001G_007EA,B21001G_007M,B21001G_007MA,B21001G_008E,B21001G_008EA,B21001G_008M,B21001G_008MA,B21001G_009E,B21001G_009EA,B21001G_009M,B21001G_009MA,B21001G_010E,B21001G_010EA,B21001G_010M,B21001G_010MA,B21001G_011E,B21001G_011EA,B21001G_011M,B21001G_011MA,B21001G_012E,B21001G_012EA,B21001G_012M,B21001G_012MA,B21001G_013E,B21001G_013EA,B21001G_013M,B21001G_013MA,B21001G_014E,B21001G_014EA,B21001G_014M,B21001G_014MA,B21001G_015E,B21001G_015EA,B21001G_015M,B21001G_015MA,B21001G_016E,B21001G_016EA,B21001G_016M,B21001G_016MA,B21001G_017E,B21001G_017EA,B21001G_017M,B21001G_017MA,B21001G_018E,B21001G_018EA,B21001G_018M,B21001G_018MA,B21001G_019E,B21001G_019EA,B21001G_019M,B21001G_019MA,B21001G_020E,B21001G_020EA,B21001G_020M,B21001G_020MA,B21001G_021E,B21001G_021EA,B21001G_021M,B21001G_021MA,B21001G_022E,B21001G_022EA,B21001G_022M,B21001G_022MA,B21001G_023E,B21001G_023EA,B21001G_023M,B21001G_023MA,B21001G_024E,B21001G_024EA,B21001G_024M,B21001G_024MA,B21001G_025E,B21001G_025EA,B21001G_025M,B21001G_025MA,B21001G_026E,B21001G_026EA,B21001G_026M,B21001G_026MA,B21001G_027E,B21001G_027EA,B21001G_027M,B21001G_027MA,B21001G_028E,B21001G_028EA,B21001G_028M,B21001G_028MA,B21001G_029E,B21001G_029EA,B21001G_029M,B21001G_029MA,B21001G_030E,B21001G_030EA,B21001G_030M,B21001G_030MA,B21001G_031E,B21001G_031EA,B21001G_031M,B21001G_031MA,B21001G_032E,B21001G_032EA,B21001G_032M,B21001G_032MA,B21001G_033E,B21001G_033EA,B21001G_033M,B21001G_033MA,GEO_ID,NAME,state
91613,null,5075,null,44627,null,3633,null,21923,null,2539,null,1200,null,567,null,20723,null,2390,null,16761,null,1956,null,2883,null,772,null,13878,null,1853,null,3274,null,731,null,869,null,329,null,2405,null,689,null,1548,null,523,null,648,null,293,null,900,null,437,null,1121,null,631,null,697,null,505,null,424,null,231,null,46986,null,3766,null,22314,null,2404,null,87,null,93,null,22227,null,2419,null,14704,null,1830,null,327,null,275,null,14377,null,1779,null,5198,null,1118,null,630,null,703,null,4568,null,1049,null,3083,null,878,null,40,null,51,null,3043,null,865,null,1687,null,575,null,58,null,94,null,1629,null,582,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
29461,null,3263,null,13675,null,2032,null,6836,null,1703,null,514,null,435,null,6322,null,1588,null,4413,null,999,null,1148,null,577,null,3265,null,793,null,1159,null,571,null,753,null,476,null,406,null,250,null,841,null,384,null,320,null,252,null,521,null,312,null,426,null,343,null,380,null,335,null,46,null,74,null,15786,null,2135,null,6818,null,1423,null,75,null,115,null,6743,null,1421,null,5349,null,1186,null,472,null,411,null,4877,null,1111,null,1895,null,883,null,0,null,289,null,1895,null,883,null,1128,null,548,null,90,null,113,null,1038,null,527,null,596,null,331,null,67,null,115,null,529,null,309,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
51158,null,4246,null,25190,null,3026,null,11144,null,2002,null,489,null,323,null,10655,null,1924,null,8980,null,1604,null,1734,null,714,null,7246,null,1418,null,2327,null,574,null,929,null,401,null,1398,null,584,null,1518,null,598,null,517,null,360,null,1001,null,474,null,1221,null,486,null,805,null,378,null,416,null,283,null,25968,null,2531,null,10048,null,1825,null,323,null,279,null,9725,null,1779,null,10579,null,1577,null,545,null,348,null,10034,null,1509,null,2424,null,682,null,131,null,140,null,2293,null,675,null,1256,null,423,null,0,null,283,null,1256,null,423,null,1661,null,733,null,71,null,108,null,1590,null,740,null,0400000US47,Tennessee,47
274362,null,10872,null,138567,null,6726,null,63585,null,5000,null,4255,null,1266,null,59330,null,4756,null,49580,null,3326,null,7186,null,1256,null,42394,null,3085,null,13144,null,1622,null,5088,null,1051,null,8056,null,1360,null,8020,null,1285,null,3449,null,895,null,4571,null,980,null,4238,null,1136,null,2237,null,853,null,2001,null,601,null,135795,null,6586,null,55518,null,3615,null,1210,null,587,null,54308,null,3553,null,49756,null,3788,null,2344,null,720,null,47412,null,3822,null,16845,null,2095,null,131,null,147,null,16714,null,2075,null,7615,null,1377,null,164,null,141,null,7451,null,1378,null,6061,null,1406,null,0,null,291,null,6061,null,1406,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
86541,null,6887,null,41696,null,4208,null,21399,null,2956,null,861,null,471,null,20538,null,2851,null,14292,null,2139,null,3734,null,1224,null,10558,null,1831,null,4322,null,1155,null,1914,null,684,null,2408,null,990,null,1016,null,422,null,720,null,376,null,296,null,255,null,667,null,361,null,226,null,176,null,441,null,312,null,44845,null,3912,null,20275,null,2477,null,625,null,446,null,19650,null,2435,null,15385,null,2045,null,1639,null,738,null,13746,null,1895,null,5372,null,1218,null,222,null,220,null,5150,null,1177,null,1884,null,679,null,0,null,287,null,1884,null,679,null,1929,null,835,null,0,null,287,null,1929,null,835,null,0400000US51,Virginia,51
142129,null,6694,null,68709,null,3870,null,34873,null,3410,null,2507,null,1036,null,32366,null,3215,null,25097,null,2459,null,5661,null,1155,null,19436,null,1976,null,5297,null,1074,null,2283,null,646,null,3014,null,779,null,2659,null,788,null,1937,null,670,null,722,null,400,null,783,null,404,null,540,null,299,null,243,null,227,null,73420,null,4633,null,34765,null,2842,null,183,null,189,null,34582,null,2828,null,25873,null,2610,null,612,null,357,null,25261,null,2556,null,7032,null,951,null,67,null,77,null,6965,null,966,null,3187,null,734,null,153,null,175,null,3034,null,708,null,2563,null,721,null,44,null,76,null,2519,null,713,null,0400000US53,Washington,53
17390,null,2132,null,8110,null,1279,null,3751,null,896,null,69,null,100,null,3682,null,880,null,2307,null,605,null,248,null,251,null,2059,null,575,null,1129,null,463,null,594,null,367,null,535,null,275,null,613,null,282,null,177,null,172,null,436,null,231,null,310,null,295,null,310,null,295,null,0,null,269,null,9280,null,1382,null,3742,null,802,null,0,null,269,null,3742,null,802,null,3217,null,782,null,30,null,47,null,3187,null,785,null,1279,null,454,null,0,null,269,null,1279,null,454,null,564,null,280,null,0,null,269,null,564,null,280,null,478,null,279,null,0,null,269,null,478,null,279,null,0400000US54,West Virginia,54
38286,null,3423,null,19332,null,2180,null,10049,null,1878,null,219,null,220,null,9830,null,1887,null,6302,null,1212,null,1218,null,530,null,5084,null,1094,null,1878,null,591,null,741,null,355,null,1137,null,395,null,935,null,312,null,458,null,224,null,477,null,262,null,168,null,124,null,89,null,73,null,79,null,90,null,18954,null,2148,null,9728,null,1619,null,165,null,248,null,9563,null,1587,null,6342,null,1025,null,18,null,29,null,6324,null,1025,null,1823,null,473,null,147,null,159,null,1676,null,450,null,421,null,240,null,0,null,216,null,421,null,240,null,640,null,370,null,0,null,216,null,640,null,370,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
315911,null,11251,null,158156,null,6642,null,59806,null,4565,null,846,null,565,null,58960,null,4474,null,59158,null,3517,null,2736,null,826,null,56422,null,3541,null,19525,null,1953,null,1932,null,749,null,17593,null,1777,null,12869,null,1364,null,1353,null,512,null,11516,null,1341,null,6798,null,1043,null,1541,null,510,null,5257,null,1000,null,157755,null,7128,null,56013,null,3844,null,0,null,289,null,56013,null,3844,null,57664,null,3895,null,0,null,289,null,57664,null,3895,null,20595,null,1941,null,0,null,289,null,20595,null,1941,null,14320,null,1358,null,72,null,119,null,14248,null,1379,null,9163,null,1286,null,0,null,289,null,9163,null,1286,null,0400000US72,Puerto Rico,72
