C19037B_001E,C19037B_001EA,C19037B_001M,C19037B_001MA,C19037B_002E,C19037B_002EA,C19037B_002M,C19037B_002MA,C19037B_003E,C19037B_003EA,C19037B_003M,C19037B_003MA,C19037B_004E,C19037B_004EA,C19037B_004M,C19037B_004MA,C19037B_005E,C19037B_005EA,C19037B_005M,C19037B_005MA,C19037B_006E,C19037B_006EA,C19037B_006M,C19037B_006MA,C19037B_007E,C19037B_007EA,C19037B_007M,C19037B_007MA,C19037B_008E,C19037B_008EA,C19037B_008M,C19037B_008MA,C19037B_009E,C19037B_009EA,C19037B_009M,C19037B_009MA,C19037B_010E,C19037B_010EA,C19037B_010M,C19037B_010MA,C19037B_011E,C19037B_011EA,C19037B_011M,C19037B_011MA,C19037B_012E,C19037B_012EA,C19037B_012M,C19037B_012MA,C19037B_013E,C19037B_013EA,C19037B_013M,C19037B_013MA,C19037B_014E,C19037B_014EA,C19037B_014M,C19037B_014MA,C19037B_015E,C19037B_015EA,C19037B_015M,C19037B_015MA,C19037B_016E,C19037B_016EA,C19037B_016M,C19037B_016MA,C19037B_017E,C19037B_017EA,C19037B_017M,C19037B_017MA,C19037B_018E,C19037B_018EA,C19037B_018M,C19037B_018MA,C19037B_019E,C19037B_019EA,C19037B_019M,C19037B_019MA,C19037B_020E,C19037B_020EA,C19037B_020M,C19037B_020MA,C19037B_021E,C19037B_021EA,C19037B_021M,C19037B_021MA,C19037B_022E,C19037B_022EA,C19037B_022M,C19037B_022MA,C19037B_023E,C19037B_023EA,C19037B_023M,C19037B_023MA,C19037B_024E,C19037B_024EA,C19037B_024M,C19037B_024MA,C19037B_025E,C19037B_025EA,C19037B_025M,C19037B_025MA,C19037B_026E,C19037B_026EA,C19037B_026M,C19037B_026MA,C19037B_027E,C19037B_027EA,C19037B_027M,C19037B_027MA,C19037B_028E,C19037B_028EA,C19037B_028M,C19037B_028MA,C19037B_029E,C19037B_029EA,C19037B_029M,C19037B_029MA,C19037B_030E,C19037B_030EA,C19037B_030M,C19037B_030MA,C19037B_031E,C19037B_031EA,C19037B_031M,C19037B_031MA,C19037B_032E,C19037B_032EA,C19037B_032M,C19037B_032MA,C19037B_033E,C19037B_033EA,C19037B_033M,C19037B_033MA,C19037B_034E,C19037B_034EA,C19037B_034M,C19037B_034MA,C19037B_035E,C19037B_035EA,C19037B_035M,C19037B_035MA,C19037B_036E,C19037B_036EA,C19037B_036M,C19037B_036MA,C19037B_037E,C19037B_037EA,C19037B_037M,C19037B_037MA,C19037B_038E,C19037B_038EA,C19037B_038M,C19037B_038MA,C19037B_039E,C19037B_039EA,C19037B_039M,C19037B_039MA,C19037B_040E,C19037B_040EA,C19037B_040M,C19037B_040MA,C19037B_041E,C19037B_041EA,C19037B_041M,C19037B_041MA,C19037B_042E,C19037B_042EA,C19037B_042M,C19037B_042MA,C19037B_043E,C19037B_043EA,C19037B_043M,C19037B_043MA,C19037B_044E,C19037B_044EA,C19037B_044M,C19037B_044MA,C19037B_045E,C19037B_045EA,C19037B_045M,C19037B_045MA,GEO_ID,NAME,state
248442,null,4505,null,16514,null,2214,null,6753,null,1461,null,2048,null,835,null,3577,null,990,null,2298,null,826,null,903,null,727,null,885,null,563,null,0,null,259,null,50,null,86,null,0,null,259,null,0,null,259,null,100593,null,3407,null,17019,null,2472,null,9875,null,1618,null,15057,null,2147,null,15798,null,2524,null,16961,null,2104,null,14385,null,2102,null,6193,null,1538,null,3680,null,974,null,1068,null,606,null,557,null,414,null,93676,null,3167,null,15703,null,1862,null,7458,null,1254,null,12647,null,1776,null,10664,null,1426,null,14434,null,1536,null,14660,null,1832,null,8014,null,1268,null,7701,null,1302,null,1359,null,561,null,1036,null,387,null,37659,null,2006,null,5237,null,970,null,5903,null,1183,null,7188,null,1260,null,5654,null,1004,null,6069,null,955,null,4160,null,872,null,1745,null,539,null,1281,null,431,null,238,null,200,null,184,null,203,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
28627,null,1925,null,2993,null,909,null,1683,null,647,null,206,null,308,null,161,null,217,null,675,null,526,null,0,null,228,null,191,null,262,null,77,null,75,null,0,null,228,null,0,null,228,null,0,null,228,null,12764,null,1606,null,2641,null,1007,null,965,null,504,null,3307,null,1026,null,2008,null,769,null,1780,null,873,null,1312,null,630,null,372,null,247,null,379,null,333,null,0,null,228,null,0,null,228,null,9174,null,909,null,1798,null,689,null,388,null,329,null,1322,null,572,null,1690,null,575,null,475,null,260,null,1510,null,524,null,845,null,438,null,874,null,497,null,204,null,167,null,68,null,110,null,3696,null,598,null,782,null,364,null,785,null,330,null,677,null,368,null,109,null,123,null,504,null,288,null,531,null,536,null,200,null,186,null,108,null,130,null,0,null,228,null,0,null,228,null,0400000US31,Nebraska,31
75708,null,3065,null,5603,null,1287,null,1181,null,681,null,496,null,496,null,1180,null,801,null,1209,null,690,null,912,null,581,null,424,null,371,null,56,null,95,null,145,null,232,null,0,null,302,null,0,null,302,null,32475,null,2358,null,3941,null,1277,null,1543,null,763,null,3043,null,1028,null,3343,null,1078,null,6947,null,1753,null,7656,null,1526,null,3322,null,1000,null,2000,null,870,null,371,null,382,null,309,null,326,null,27155,null,1854,null,2513,null,898,null,1867,null,802,null,2441,null,830,null,3340,null,820,null,3982,null,1137,null,5893,null,1167,null,2936,null,792,null,3294,null,781,null,410,null,307,null,479,null,268,null,10475,null,815,null,1096,null,473,null,1382,null,647,null,2317,null,768,null,1228,null,506,null,1633,null,529,null,1532,null,573,null,657,null,426,null,630,null,316,null,0,null,302,null,0,null,302,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
420892,null,6998,null,14549,null,2379,null,3693,null,1557,null,1168,null,510,null,3217,null,1135,null,2246,null,730,null,2238,null,946,null,799,null,376,null,592,null,417,null,596,null,466,null,0,null,279,null,0,null,279,null,165494,null,5015,null,17350,null,2128,null,8105,null,1372,null,16255,null,2096,null,19423,null,2556,null,25928,null,2926,null,30928,null,3398,null,20797,null,2474,null,19341,null,2475,null,4412,null,1207,null,2955,null,821,null,167931,null,4360,null,16719,null,2223,null,6872,null,1355,null,15125,null,2074,null,18971,null,2383,null,21239,null,2369,null,28310,null,2736,null,24841,null,2966,null,22854,null,2165,null,8427,null,1578,null,4573,null,1077,null,72918,null,2968,null,10977,null,1784,null,8397,null,1388,null,11490,null,1588,null,8734,null,1271,null,10853,null,1662,null,9582,null,1319,null,5314,null,1208,null,5235,null,1124,null,1039,null,464,null,1297,null,525,null,0400000US34,New Jersey,34
15083,null,1497,null,1239,null,680,null,437,null,408,null,138,null,209,null,85,null,158,null,167,null,288,null,412,null,536,null,0,null,283,null,0,null,283,null,0,null,283,null,0,null,283,null,0,null,283,null,5699,null,1297,null,725,null,588,null,492,null,420,null,658,null,513,null,472,null,445,null,1319,null,692,null,1047,null,592,null,428,null,374,null,278,null,208,null,280,null,332,null,0,null,283,null,4601,null,1302,null,546,null,477,null,15,null,26,null,556,null,428,null,471,null,381,null,292,null,198,null,1228,null,524,null,772,null,829,null,721,null,435,null,0,null,283,null,0,null,283,null,3544,null,1137,null,240,null,244,null,422,null,416,null,878,null,754,null,735,null,561,null,102,null,160,null,526,null,439,null,205,null,223,null,436,null,325,null,0,null,283,null,0,null,283,null,0400000US35,New Mexico,35
1040661,null,9411,null,33181,null,2986,null,9600,null,1554,null,4365,null,1151,null,6224,null,1426,null,4532,null,1260,null,3415,null,967,null,2047,null,759,null,1578,null,538,null,1145,null,521,null,275,null,329,null,0,null,277,null,372686,null,7581,null,51866,null,3982,null,21646,null,2186,null,41344,null,3555,null,44480,null,3000,null,55784,null,4014,null,66968,null,4811,null,39143,null,3312,null,34320,null,3236,null,10665,null,1921,null,6470,null,1392,null,443439,null,7473,null,58175,null,4068,null,23475,null,2693,null,44524,null,3636,null,44568,null,3790,null,62435,null,3403,null,75310,null,4984,null,51032,null,3499,null,54713,null,3345,null,17139,null,1958,null,12068,null,1876,null,191355,null,4842,null,36268,null,2627,null,23913,null,2619,null,34310,null,2638,null,20706,null,2018,null,20315,null,1965,null,23998,null,1894,null,12672,null,1666,null,12197,null,1693,null,3952,null,1079,null,3024,null,779,null,0400000US36,New York,36
760434,null,7567,null,51004,null,3654,null,16592,null,2419,null,7120,null,1749,null,10311,null,2189,null,8840,null,2055,null,5068,null,1907,null,1883,null,748,null,608,null,484,null,469,null,490,null,25,null,45,null,88,null,147,null,297196,null,6155,null,38028,null,3166,null,20449,null,2505,null,44629,null,4457,null,49618,null,4083,null,52779,null,4135,null,50276,null,4473,null,22177,null,2802,null,14874,null,2304,null,2460,null,931,null,1906,null,794,null,292237,null,5868,null,38398,null,3529,null,25325,null,2947,null,40602,null,3431,null,40040,null,3419,null,47767,null,3682,null,50477,null,3335,null,25001,null,2444,null,19079,null,2357,null,2800,null,822,null,2748,null,772,null,119997,null,3013,null,22818,null,1789,null,20071,null,1920,null,25615,null,2098,null,14958,null,1732,null,16412,null,1788,null,12024,null,1462,null,4390,null,907,null,2920,null,685,null,521,null,303,null,268,null,205,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
533266,null,8461,null,35722,null,2789,null,16070,null,2118,null,5424,null,1225,null,7225,null,1407,null,2790,null,914,null,3239,null,1078,null,785,null,522,null,47,null,79,null,142,null,171,null,0,null,267,null,0,null,267,null,202705,null,5451,null,44256,null,3959,null,19459,null,2757,null,34020,null,2888,null,27464,null,2553,null,29371,null,2704,null,25556,null,2795,null,11784,null,1922,null,8506,null,1465,null,1567,null,736,null,722,null,430,null,205038,null,4585,null,40384,null,3163,null,18198,null,2383,null,26256,null,2662,null,24661,null,2443,null,30944,null,2444,null,32177,null,2549,null,17106,null,2116,null,9916,null,1536,null,3328,null,820,null,2068,null,601,null,89801,null,3566,null,16422,null,1653,null,11934,null,1784,null,19753,null,1704,null,11960,null,1741,null,12293,null,1303,null,11249,null,1570,null,2627,null,642,null,2721,null,632,null,725,null,373,null,117,null,115,null,0400000US39,Ohio,39
101075,null,3488,null,6980,null,1377,null,2295,null,839,null,1207,null,686,null,997,null,553,null,1314,null,687,null,744,null,545,null,218,null,297,null,205,null,334,null,0,null,251,null,0,null,251,null,0,null,251,null,39796,null,2243,null,7241,null,1472,null,3501,null,923,null,7535,null,1602,null,6399,null,1404,null,6013,null,1309,null,4777,null,1281,null,2334,null,744,null,1594,null,788,null,280,null,333,null,122,null,138,null,38271,null,2341,null,7524,null,1481,null,3180,null,996,null,5104,null,1143,null,5183,null,1108,null,4987,null,1020,null,6048,null,1278,null,2670,null,761,null,3000,null,790,null,393,null,306,null,182,null,212,null,16028,null,1401,null,2986,null,846,null,2528,null,731,null,3024,null,994,null,2249,null,575,null,1896,null,562,null,2090,null,596,null,938,null,397,null,317,null,193,null,0,null,251,null,0,null,251,null,0400000US40,Oklahoma,40
23858,null,1970,null,2035,null,845,null,626,null,440,null,189,null,303,null,665,null,355,null,327,null,371,null,50,null,82,null,178,null,216,null,0,null,275,null,0,null,275,null,0,null,275,null,0,null,275,null,9107,null,1449,null,697,null,418,null,377,null,293,null,2152,null,1095,null,1681,null,738,null,827,null,509,null,2278,null,926,null,368,null,256,null,344,null,268,null,280,null,296,null,103,null,169,null,9589,null,1164,null,1048,null,635,null,698,null,552,null,891,null,472,null,1348,null,725,null,2141,null,900,null,1146,null,426,null,979,null,468,null,977,null,452,null,312,null,220,null,49,null,83,null,3127,null,386,null,669,null,465,null,453,null,303,null,726,null,390,null,237,null,209,null,372,null,268,null,384,null,254,null,101,null,116,null,137,null,178,null,48,null,82,null,0,null,275,null,0400000US41,Oregon,41
459506,null,7619,null,24780,null,2823,null,8789,null,1729,null,2424,null,770,null,5821,null,1397,null,3403,null,956,null,2098,null,854,null,1308,null,520,null,528,null,460,null,409,null,409,null,0,null,246,null,0,null,246,null,175214,null,5218,null,27812,null,3205,null,14011,null,2118,null,25896,null,2945,null,27303,null,2919,null,26156,null,2963,null,24952,null,2743,null,15316,null,2095,null,11405,null,1785,null,1623,null,662,null,740,null,373,null,176244,null,5530,null,29128,null,3080,null,11729,null,1712,null,22711,null,2253,null,21938,null,2409,null,24675,null,2826,null,28990,null,2826,null,16838,null,2104,null,12993,null,1467,null,4711,null,1079,null,2531,null,755,null,83268,null,3058,null,15323,null,1902,null,13215,null,1744,null,17503,null,1984,null,9403,null,1219,null,10546,null,1408,null,9310,null,1323,null,4061,null,828,null,3038,null,738,null,175,null,152,null,694,null,360,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
460497,null,7122,null,24743,null,3238,null,8201,null,1642,null,3401,null,1237,null,4735,null,1242,null,3448,null,1201,null,1810,null,796,null,2467,null,1199,null,419,null,460,null,262,null,349,null,0,null,289,null,0,null,289,null,165970,null,5845,null,26207,null,3088,null,12299,null,2772,null,29771,null,3432,null,26275,null,3128,null,26964,null,2853,null,25829,null,2517,null,10201,null,1769,null,7087,null,1407,null,896,null,488,null,441,null,274,null,186245,null,3857,null,28892,null,2885,null,15204,null,1966,null,30955,null,2503,null,24362,null,2468,null,28235,null,2612,null,29722,null,2646,null,16400,null,1904,null,8637,null,1520,null,2667,null,1005,null,1171,null,618,null,83539,null,2661,null,18550,null,2094,null,13724,null,1622,null,16955,null,1824,null,9869,null,1622,null,9381,null,1530,null,8880,null,1664,null,3501,null,777,null,2245,null,721,null,349,null,259,null,85,null,136,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
376465,null,6683,null,27643,null,2735,null,11690,null,2220,null,5330,null,1374,null,4888,null,1282,null,2798,null,939,null,2117,null,775,null,328,null,338,null,443,null,386,null,49,null,99,null,0,null,283,null,0,null,283,null,151019,null,4567,null,23043,null,2856,null,11419,null,1952,null,26095,null,2945,null,23417,null,2876,null,23928,null,2554,null,21395,null,2299,null,12000,null,1783,null,7365,null,1385,null,1280,null,595,null,1077,null,643,null,142920,null,3535,null,21340,null,2499,null,7877,null,1439,null,22557,null,2609,null,20219,null,2323,null,21383,null,2310,null,26575,null,2377,null,10577,null,1400,null,8748,null,1611,null,2428,null,697,null,1216,null,542,null,54883,null,2261,null,9545,null,1200,null,9522,null,1559,null,11378,null,1487,null,6710,null,1397,null,6486,null,1252,null,5933,null,912,null,2745,null,667,null,1736,null,556,null,185,null,177,null,643,null,453,null,0400000US47,Tennessee,47
1018302,null,10040,null,63179,null,4629,null,18443,null,2943,null,8700,null,1723,null,13474,null,2406,null,8235,null,1778,null,8418,null,1789,null,3762,null,1126,null,1526,null,619,null,621,null,498,null,0,null,291,null,0,null,291,null,440007,null,8094,null,46605,null,4418,null,29276,null,3392,null,57642,null,4806,null,67373,null,5258,null,79109,null,4941,null,78944,null,5738,null,40451,null,3733,null,32597,null,2951,null,4740,null,1223,null,3270,null,907,null,378788,null,7881,null,48878,null,3871,null,26934,null,3048,null,47572,null,3847,null,41978,null,3658,null,57256,null,4232,null,65660,null,3842,null,40502,null,3371,null,35519,null,3053,null,10668,null,1822,null,3821,null,950,null,136328,null,3651,null,26027,null,2063,null,20089,null,2144,null,26474,null,2061,null,16406,null,1971,null,18818,null,2092,null,13878,null,1688,null,7731,null,1313,null,4754,null,951,null,1448,null,563,null,703,null,409,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
562967,null,7851,null,31026,null,3565,null,6909,null,1737,null,3603,null,1357,null,7012,null,1832,null,4044,null,1433,null,4945,null,1392,null,3240,null,1221,null,836,null,624,null,277,null,350,null,160,null,239,null,0,null,287,null,217561,null,5914,null,19003,null,2618,null,10576,null,2102,null,25110,null,2718,null,28735,null,3254,null,35920,null,3625,null,44494,null,3628,null,24324,null,2760,null,20688,null,2548,null,5004,null,1121,null,3707,null,1047,null,220914,null,4761,null,20337,null,2570,null,12259,null,1790,null,24362,null,2760,null,21496,null,2681,null,35003,null,3411,null,42523,null,3161,null,27160,null,2725,null,23451,null,2347,null,8499,null,1493,null,5824,null,1146,null,93466,null,3424,null,16894,null,2037,null,13305,null,1745,null,15638,null,2034,null,12439,null,1387,null,12879,null,1609,null,11454,null,1529,null,5347,null,909,null,3918,null,943,null,790,null,398,null,802,null,436,null,0400000US51,Virginia,51
83515,null,3315,null,5190,null,1162,null,1404,null,749,null,621,null,554,null,736,null,512,null,983,null,604,null,875,null,549,null,304,null,287,null,267,null,322,null,0,null,273,null,0,null,273,null,0,null,273,null,38460,null,2457,null,4271,null,1275,null,3471,null,1167,null,6004,null,1720,null,4323,null,1341,null,7159,null,1837,null,5115,null,1331,null,3772,null,1020,null,3238,null,839,null,618,null,375,null,489,null,413,null,30416,null,2164,null,4216,null,1145,null,2053,null,838,null,2580,null,829,null,2688,null,746,null,4798,null,1122,null,5028,null,1210,null,2770,null,875,null,4686,null,1223,null,1295,null,691,null,302,null,207,null,9449,null,971,null,1004,null,476,null,1355,null,673,null,1041,null,503,null,1360,null,574,null,1491,null,547,null,1274,null,559,null,1004,null,427,null,862,null,453,null,58,null,98,null,0,null,273,null,0400000US53,Washington,53
20864,null,1608,null,1696,null,763,null,922,null,596,null,158,null,183,null,417,null,346,null,123,null,223,null,0,null,269,null,76,null,119,null,0,null,269,null,0,null,269,null,0,null,269,null,0,null,269,null,6596,null,1302,null,1164,null,532,null,873,null,493,null,1285,null,639,null,1306,null,663,null,791,null,473,null,760,null,403,null,341,null,379,null,76,null,114,null,0,null,269,null,0,null,269,null,8527,null,1138,null,971,null,502,null,889,null,532,null,1280,null,525,null,1535,null,578,null,1453,null,632,null,1152,null,517,null,387,null,288,null,716,null,386,null,78,null,133,null,66,null,111,null,4045,null,876,null,638,null,363,null,673,null,413,null,1040,null,502,null,658,null,380,null,366,null,259,null,446,null,300,null,115,null,129,null,0,null,269,null,40,null,60,null,69,null,96,null,0400000US54,West Virginia,54
115204,null,3352,null,9227,null,1461,null,2800,null,820,null,1401,null,787,null,1582,null,779,null,2105,null,829,null,834,null,491,null,505,null,373,null,0,null,216,null,0,null,216,null,0,null,216,null,0,null,216,null,53057,null,2361,null,10148,null,1595,null,4637,null,1111,null,8937,null,1786,null,8487,null,1561,null,6927,null,1317,null,8262,null,1491,null,3378,null,923,null,1765,null,581,null,226,null,271,null,290,null,335,null,39370,null,1933,null,7772,null,1457,null,4117,null,1002,null,6790,null,1240,null,3846,null,823,null,5561,null,1242,null,5520,null,1103,null,2961,null,843,null,2025,null,595,null,508,null,285,null,270,null,193,null,13550,null,1102,null,2594,null,724,null,1832,null,639,null,3489,null,684,null,2042,null,680,null,1177,null,458,null,988,null,329,null,791,null,486,null,316,null,218,null,165,null,163,null,156,null,135,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
90924,null,3817,null,2008,null,638,null,1364,null,531,null,291,null,238,null,104,null,116,null,135,null,144,null,114,null,150,null,0,null,289,null,0,null,289,null,0,null,289,null,0,null,289,null,0,null,289,null,28059,null,2390,null,9250,null,1355,null,2902,null,735,null,5186,null,1036,null,3598,null,806,null,3435,null,860,null,2133,null,565,null,590,null,349,null,744,null,418,null,221,null,183,null,0,null,289,null,39210,null,2325,null,10256,null,1239,null,4836,null,905,null,7605,null,1199,null,5057,null,862,null,5382,null,1065,null,3741,null,776,null,1444,null,470,null,587,null,247,null,88,null,105,null,214,null,184,null,21647,null,1964,null,8418,null,1320,null,2700,null,602,null,5017,null,886,null,2272,null,605,null,1678,null,453,null,1083,null,358,null,228,null,167,null,224,null,169,null,27,null,49,null,0,null,289,null,0400000US72,Puerto Rico,72
