B19037G_001E,B19037G_001EA,B19037G_001M,B19037G_001MA,B19037G_002E,B19037G_002EA,B19037G_002M,B19037G_002MA,B19037G_003E,B19037G_003EA,B19037G_003M,B19037G_003MA,B19037G_004E,B19037G_004EA,B19037G_004M,B19037G_004MA,B19037G_005E,B19037G_005EA,B19037G_005M,B19037G_005MA,B19037G_006E,B19037G_006EA,B19037G_006M,B19037G_006MA,B19037G_007E,B19037G_007EA,B19037G_007M,B19037G_007MA,B19037G_008E,B19037G_008EA,B19037G_008M,B19037G_008MA,B19037G_009E,B19037G_009EA,B19037G_009M,B19037G_009MA,B19037G_010E,B19037G_010EA,B19037G_010M,B19037G_010MA,B19037G_011E,B19037G_011EA,B19037G_011M,B19037G_011MA,B19037G_012E,B19037G_012EA,B19037G_012M,B19037G_012MA,B19037G_013E,B19037G_013EA,B19037G_013M,B19037G_013MA,B19037G_014E,B19037G_014EA,B19037G_014M,B19037G_014MA,B19037G_015E,B19037G_015EA,B19037G_015M,B19037G_015MA,B19037G_016E,B19037G_016EA,B19037G_016M,B19037G_016MA,B19037G_017E,B19037G_017EA,B19037G_017M,B19037G_017MA,B19037G_018E,B19037G_018EA,B19037G_018M,B19037G_018MA,B19037G_019E,B19037G_019EA,B19037G_019M,B19037G_019MA,B19037G_020E,B19037G_020EA,B19037G_020M,B19037G_020MA,B19037G_021E,B19037G_021EA,B19037G_021M,B19037G_021MA,B19037G_022E,B19037G_022EA,B19037G_022M,B19037G_022MA,B19037G_023E,B19037G_023EA,B19037G_023M,B19037G_023MA,B19037G_024E,B19037G_024EA,B19037G_024M,B19037G_024MA,B19037G_025E,B19037G_025EA,B19037G_025M,B19037G_025MA,B19037G_026E,B19037G_026EA,B19037G_026M,B19037G_026MA,B19037G_027E,B19037G_027EA,B19037G_027M,B19037G_027MA,B19037G_028E,B19037G_028EA,B19037G_028M,B19037G_028MA,B19037G_029E,B19037G_029EA,B19037G_029M,B19037G_029MA,B19037G_030E,B19037G_030EA,B19037G_030M,B19037G_030MA,B19037G_031E,B19037G_031EA,B19037G_031M,B19037G_031MA,B19037G_032E,B19037G_032EA,B19037G_032M,B19037G_032MA,B19037G_033E,B19037G_033EA,B19037G_033M,B19037G_033MA,B19037G_034E,B19037G_034EA,B19037G_034M,B19037G_034MA,B19037G_035E,B19037G_035EA,B19037G_035M,B19037G_035MA,B19037G_036E,B19037G_036EA,B19037G_036M,B19037G_036MA,B19037G_037E,B19037G_037EA,B19037G_037M,B19037G_037MA,B19037G_038E,B19037G_038EA,B19037G_038M,B19037G_038MA,B19037G_039E,B19037G_039EA,B19037G_039M,B19037G_039MA,B19037G_040E,B19037G_040EA,B19037G_040M,B19037G_040MA,B19037G_041E,B19037G_041EA,B19037G_041M,B19037G_041MA,B19037G_042E,B19037G_042EA,B19037G_042M,B19037G_042MA,B19037G_043E,B19037G_043EA,B19037G_043M,B19037G_043MA,B19037G_044E,B19037G_044EA,B19037G_044M,B19037G_044MA,B19037G_045E,B19037G_045EA,B19037G_045M,B19037G_045MA,B19037G_046E,B19037G_046EA,B19037G_046M,B19037G_046MA,B19037G_047E,B19037G_047EA,B19037G_047M,B19037G_047MA,B19037G_048E,B19037G_048EA,B19037G_048M,B19037G_048MA,B19037G_049E,B19037G_049EA,B19037G_049M,B19037G_049MA,B19037G_050E,B19037G_050EA,B19037G_050M,B19037G_050MA,B19037G_051E,B19037G_051EA,B19037G_051M,B19037G_051MA,B19037G_052E,B19037G_052EA,B19037G_052M,B19037G_052MA,B19037G_053E,B19037G_053EA,B19037G_053M,B19037G_053MA,B19037G_054E,B19037G_054EA,B19037G_054M,B19037G_054MA,B19037G_055E,B19037G_055EA,B19037G_055M,B19037G_055MA,B19037G_056E,B19037G_056EA,B19037G_056M,B19037G_056MA,B19037G_057E,B19037G_057EA,B19037G_057M,B19037G_057MA,B19037G_058E,B19037G_058EA,B19037G_058M,B19037G_058MA,B19037G_059E,B19037G_059EA,B19037G_059M,B19037G_059MA,B19037G_060E,B19037G_060EA,B19037G_060M,B19037G_060MA,B19037G_061E,B19037G_061EA,B19037G_061M,B19037G_061MA,B19037G_062E,B19037G_062EA,B19037G_062M,B19037G_062MA,B19037G_063E,B19037G_063EA,B19037G_063M,B19037G_063MA,B19037G_064E,B19037G_064EA,B19037G_064M,B19037G_064MA,B19037G_065E,B19037G_065EA,B19037G_065M,B19037G_065MA,B19037G_066E,B19037G_066EA,B19037G_066M,B19037G_066MA,B19037G_067E,B19037G_067EA,B19037G_067M,B19037G_067MA,B19037G_068E,B19037G_068EA,B19037G_068M,B19037G_068MA,B19037G_069E,B19037G_069EA,B19037G_069M,B19037G_069MA,GEO_ID,NAME,state
42629,null,3468,null,1318,null,461,null,189,null,211,null,92,null,119,null,97,null,143,null,80,null,99,null,162,null,182,null,51,null,88,null,0,null,279,null,164,null,198,null,193,null,327,null,0,null,279,null,78,null,89,null,88,null,118,null,0,null,279,null,44,null,64,null,80,null,129,null,0,null,279,null,21724,null,2691,null,899,null,456,null,612,null,418,null,1322,null,671,null,642,null,404,null,1639,null,876,null,648,null,459,null,711,null,474,null,1350,null,688,null,1107,null,586,null,1838,null,737,null,2866,null,854,null,3458,null,903,null,1363,null,743,null,937,null,449,null,1510,null,731,null,822,null,435,null,15944,null,2036,null,1622,null,712,null,553,null,336,null,394,null,290,null,842,null,440,null,695,null,412,null,968,null,590,null,432,null,245,null,623,null,388,null,699,null,439,null,885,null,530,null,1212,null,548,null,2506,null,808,null,2233,null,784,null,431,null,246,null,861,null,444,null,988,null,471,null,3643,null,802,null,658,null,467,null,500,null,340,null,292,null,232,null,58,null,93,null,187,null,184,null,224,null,187,null,186,null,206,null,119,null,137,null,221,null,192,null,190,null,207,null,167,null,177,null,283,null,204,null,181,null,181,null,91,null,123,null,106,null,137,null,180,null,179,null,0400000US34,New Jersey,34
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
103079,null,5477,null,6714,null,1662,null,2084,null,1125,null,351,null,335,null,452,null,354,null,568,null,431,null,312,null,277,null,370,null,421,null,247,null,256,null,313,null,345,null,110,null,165,null,540,null,381,null,864,null,517,null,282,null,252,null,136,null,138,null,0,null,277,null,85,null,98,null,0,null,277,null,43403,null,3296,null,3917,null,938,null,2850,null,976,null,2503,null,798,null,1767,null,751,null,2761,null,854,null,1283,null,663,null,2008,null,679,null,2464,null,933,null,1146,null,515,null,3460,null,1133,null,4768,null,1253,null,4595,null,1044,null,3786,null,953,null,1872,null,749,null,2210,null,836,null,2013,null,735,null,37994,null,3397,null,5451,null,1053,null,3004,null,1007,null,2411,null,722,null,1119,null,404,null,1916,null,799,null,2400,null,1013,null,1966,null,660,null,1959,null,663,null,1194,null,535,null,2074,null,774,null,2973,null,742,null,5277,null,1132,null,1735,null,525,null,1821,null,626,null,1384,null,483,null,1310,null,473,null,14968,null,1711,null,2022,null,688,null,2020,null,638,null,2072,null,824,null,1263,null,427,null,683,null,376,null,996,null,516,null,772,null,404,null,682,null,406,null,413,null,257,null,652,null,315,null,670,null,379,null,852,null,459,null,721,null,303,null,168,null,161,null,288,null,207,null,694,null,383,null,0400000US36,New York,36
43735,null,3704,null,4420,null,1232,null,1170,null,593,null,660,null,369,null,290,null,302,null,660,null,596,null,163,null,230,null,190,null,227,null,123,null,167,null,270,null,283,null,246,null,198,null,201,null,314,null,70,null,115,null,377,null,331,null,0,null,287,null,0,null,287,null,0,null,287,null,0,null,287,null,20815,null,2483,null,2335,null,913,null,1573,null,786,null,1021,null,667,null,1991,null,841,null,1051,null,534,null,1067,null,487,null,1456,null,638,null,1534,null,716,null,1287,null,607,null,1999,null,866,null,1281,null,592,null,2013,null,877,null,1101,null,601,null,723,null,489,null,168,null,148,null,215,null,177,null,14313,null,2138,null,800,null,516,null,1699,null,716,null,1058,null,582,null,1104,null,654,null,698,null,464,null,894,null,502,null,1147,null,658,null,419,null,335,null,667,null,393,null,1091,null,528,null,1277,null,491,null,1544,null,728,null,684,null,464,null,202,null,189,null,441,null,365,null,588,null,405,null,4187,null,1113,null,452,null,353,null,477,null,279,null,409,null,312,null,808,null,542,null,26,null,54,null,421,null,285,null,239,null,275,null,106,null,126,null,96,null,127,null,295,null,214,null,188,null,174,null,575,null,401,null,95,null,194,null,0,null,287,null,0,null,287,null,0,null,287,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
44906,null,3221,null,4584,null,1270,null,1984,null,875,null,650,null,476,null,321,null,271,null,279,null,231,null,429,null,322,null,94,null,143,null,355,null,432,null,39,null,67,null,0,null,267,null,128,null,175,null,229,null,261,null,76,null,108,null,0,null,267,null,0,null,267,null,0,null,267,null,0,null,267,null,18686,null,2165,null,3617,null,1262,null,1385,null,627,null,730,null,468,null,995,null,506,null,525,null,342,null,1445,null,799,null,1048,null,534,null,1056,null,476,null,511,null,297,null,1909,null,555,null,1842,null,700,null,1629,null,591,null,812,null,384,null,554,null,289,null,466,null,385,null,162,null,158,null,15915,null,1954,null,2005,null,792,null,1327,null,508,null,1447,null,672,null,875,null,372,null,839,null,385,null,1094,null,432,null,758,null,390,null,282,null,218,null,292,null,251,null,1340,null,608,null,1987,null,654,null,1402,null,647,null,847,null,350,null,530,null,326,null,789,null,408,null,101,null,117,null,5721,null,1019,null,553,null,269,null,942,null,486,null,678,null,344,null,556,null,298,null,507,null,287,null,364,null,240,null,751,null,463,null,249,null,213,null,162,null,124,null,355,null,268,null,68,null,89,null,0,null,267,null,317,null,246,null,65,null,92,null,154,null,156,null,0,null,267,null,0400000US39,Ohio,39
76884,null,3450,null,7742,null,1603,null,932,null,478,null,531,null,364,null,1300,null,656,null,866,null,479,null,1434,null,844,null,683,null,440,null,609,null,351,null,162,null,186,null,284,null,218,null,409,null,318,null,372,null,291,null,160,null,171,null,0,null,251,null,0,null,251,null,0,null,251,null,0,null,251,null,30885,null,2266,null,2459,null,693,null,2286,null,839,null,2355,null,855,null,3167,null,951,null,2766,null,868,null,2784,null,854,null,1499,null,568,null,1088,null,486,null,1297,null,496,null,2779,null,898,null,3251,null,974,null,3455,null,935,null,680,null,363,null,197,null,189,null,179,null,140,null,643,null,326,null,26282,null,1902,null,3408,null,848,null,2557,null,814,null,1662,null,604,null,1117,null,457,null,1878,null,626,null,1788,null,628,null,1288,null,438,null,826,null,319,null,1292,null,537,null,1893,null,589,null,2790,null,793,null,2920,null,664,null,1282,null,536,null,764,null,286,null,366,null,231,null,451,null,299,null,11975,null,1272,null,1276,null,445,null,1799,null,587,null,1742,null,471,null,1569,null,544,null,715,null,307,null,684,null,280,null,717,null,345,null,183,null,135,null,455,null,269,null,766,null,339,null,915,null,404,null,519,null,274,null,236,null,232,null,250,null,273,null,76,null,87,null,73,null,123,null,0400000US40,Oklahoma,40
31518,null,3141,null,3224,null,921,null,603,null,321,null,164,null,130,null,330,null,269,null,616,null,360,null,228,null,332,null,185,null,248,null,355,null,391,null,201,null,157,null,184,null,209,null,249,null,267,null,53,null,83,null,0,null,275,null,56,null,126,null,0,null,275,null,0,null,275,null,0,null,275,null,13861,null,1977,null,1815,null,801,null,629,null,599,null,381,null,238,null,871,null,484,null,842,null,455,null,874,null,542,null,1252,null,559,null,790,null,447,null,126,null,118,null,1794,null,869,null,1376,null,497,null,1627,null,577,null,586,null,296,null,374,null,326,null,380,null,285,null,144,null,139,null,10133,null,1734,null,641,null,307,null,372,null,299,null,798,null,538,null,424,null,280,null,805,null,456,null,801,null,444,null,279,null,223,null,563,null,328,null,379,null,302,null,1013,null,504,null,937,null,469,null,1297,null,550,null,750,null,414,null,347,null,278,null,552,null,288,null,175,null,170,null,4300,null,866,null,272,null,227,null,746,null,400,null,340,null,229,null,92,null,103,null,505,null,322,null,262,null,197,null,125,null,114,null,277,null,274,null,115,null,117,null,227,null,187,null,657,null,431,null,425,null,290,null,126,null,136,null,58,null,73,null,0,null,275,null,73,null,121,null,0400000US41,Oregon,41
41313,null,3073,null,3987,null,1087,null,1276,null,655,null,397,null,341,null,288,null,195,null,213,null,165,null,208,null,201,null,392,null,318,null,67,null,112,null,122,null,157,null,58,null,88,null,225,null,223,null,467,null,450,null,210,null,203,null,21,null,50,null,0,null,246,null,43,null,75,null,0,null,246,null,18050,null,2177,null,2924,null,1173,null,1060,null,490,null,961,null,420,null,1083,null,548,null,1239,null,586,null,570,null,344,null,614,null,288,null,847,null,562,null,987,null,524,null,1313,null,512,null,1569,null,641,null,2081,null,666,null,1406,null,505,null,484,null,290,null,639,null,269,null,273,null,188,null,14016,null,1642,null,1014,null,444,null,833,null,364,null,1118,null,525,null,543,null,307,null,336,null,209,null,925,null,471,null,698,null,418,null,1056,null,555,null,560,null,490,null,1151,null,407,null,1541,null,526,null,1360,null,552,null,1377,null,448,null,433,null,224,null,742,null,428,null,329,null,213,null,5260,null,1088,null,724,null,397,null,649,null,326,null,539,null,315,null,540,null,409,null,158,null,154,null,381,null,222,null,225,null,189,null,274,null,176,null,182,null,149,null,349,null,270,null,428,null,324,null,406,null,394,null,97,null,157,null,242,null,212,null,0,null,246,null,66,null,124,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
25434,null,2154,null,1487,null,699,null,138,null,111,null,433,null,414,null,55,null,94,null,93,null,120,null,68,null,115,null,148,null,256,null,125,null,168,null,0,null,283,null,145,null,237,null,0,null,283,null,213,null,210,null,0,null,283,null,0,null,283,null,69,null,115,null,0,null,283,null,0,null,283,null,10265,null,1531,null,795,null,454,null,760,null,640,null,673,null,430,null,387,null,316,null,1214,null,688,null,377,null,234,null,247,null,185,null,1237,null,687,null,495,null,370,null,879,null,504,null,873,null,461,null,802,null,424,null,687,null,456,null,323,null,268,null,424,null,348,null,92,null,112,null,9834,null,1615,null,1613,null,569,null,558,null,362,null,839,null,456,null,678,null,414,null,292,null,241,null,883,null,502,null,310,null,205,null,590,null,471,null,484,null,380,null,765,null,330,null,492,null,304,null,796,null,527,null,774,null,444,null,262,null,212,null,270,null,252,null,228,null,209,null,3848,null,826,null,754,null,403,null,281,null,199,null,278,null,179,null,303,null,289,null,431,null,281,null,79,null,101,null,482,null,333,null,303,null,274,null,182,null,234,null,491,null,269,null,175,null,186,null,89,null,93,null,0,null,283,null,0,null,283,null,0,null,283,null,0,null,283,null,0400000US47,Tennessee,47
131056,null,6188,null,9296,null,2349,null,1497,null,858,null,741,null,391,null,462,null,353,null,843,null,434,null,1810,null,1721,null,456,null,336,null,749,null,459,null,624,null,457,null,537,null,452,null,243,null,164,null,525,null,334,null,561,null,353,null,152,null,213,null,41,null,69,null,55,null,88,null,0,null,291,null,60582,null,3742,null,3414,null,945,null,2093,null,785,null,2335,null,752,null,4349,null,1434,null,4150,null,1463,null,3623,null,1099,null,3069,null,911,null,5890,null,1504,null,2991,null,934,null,6502,null,1572,null,6069,null,1214,null,7282,null,1370,null,3638,null,833,null,1935,null,597,null,1868,null,723,null,1374,null,537,null,44447,null,3253,null,4112,null,949,null,1625,null,493,null,2670,null,763,null,1989,null,576,null,2579,null,786,null,2977,null,984,null,1707,null,563,null,2294,null,769,null,1909,null,572,null,3843,null,842,null,5334,null,1160,null,4788,null,1064,null,3342,null,1019,null,2011,null,694,null,1467,null,497,null,1800,null,625,null,16731,null,1920,null,2078,null,680,null,2216,null,702,null,2174,null,589,null,1715,null,520,null,1449,null,547,null,644,null,281,null,794,null,370,null,639,null,292,null,516,null,331,null,1341,null,649,null,938,null,450,null,1327,null,554,null,273,null,209,null,187,null,166,null,297,null,219,null,143,null,172,null,0400000US48,Texas,48
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
39452,null,3701,null,2630,null,1079,null,629,null,515,null,242,null,315,null,98,null,125,null,89,null,149,null,355,null,360,null,280,null,239,null,80,null,154,null,98,null,175,null,32,null,55,null,199,null,202,null,163,null,159,null,103,null,153,null,56,null,100,null,0,null,287,null,206,null,326,null,0,null,287,null,18847,null,2390,null,1640,null,633,null,278,null,275,null,501,null,407,null,614,null,423,null,1617,null,713,null,606,null,579,null,726,null,475,null,1235,null,708,null,816,null,475,null,1694,null,749,null,1600,null,787,null,2490,null,770,null,1939,null,663,null,1077,null,508,null,546,null,277,null,1468,null,533,null,14485,null,2008,null,472,null,264,null,480,null,391,null,436,null,307,null,412,null,264,null,527,null,344,null,846,null,476,null,396,null,467,null,530,null,381,null,1179,null,659,null,1503,null,703,null,1931,null,715,null,1756,null,665,null,994,null,460,null,1064,null,473,null,1037,null,386,null,922,null,489,null,3490,null,920,null,350,null,276,null,566,null,401,null,301,null,250,null,119,null,142,null,284,null,345,null,632,null,470,null,32,null,62,null,0,null,287,null,305,null,363,null,239,null,183,null,210,null,148,null,93,null,117,null,148,null,170,null,0,null,287,null,14,null,28,null,197,null,190,null,0400000US51,Virginia,51
63406,null,3915,null,6837,null,1489,null,1736,null,919,null,110,null,131,null,205,null,188,null,569,null,383,null,828,null,474,null,511,null,407,null,657,null,444,null,558,null,499,null,49,null,75,null,598,null,368,null,405,null,264,null,538,null,450,null,55,null,97,null,18,null,29,null,0,null,273,null,0,null,273,null,30338,null,2757,null,1596,null,725,null,1099,null,711,null,1210,null,581,null,1930,null,912,null,1668,null,632,null,806,null,424,null,1631,null,560,null,1923,null,670,null,1021,null,388,null,3251,null,955,null,2741,null,840,null,5089,null,1191,null,2441,null,814,null,1998,null,741,null,1241,null,505,null,693,null,357,null,20203,null,2105,null,2154,null,664,null,675,null,399,null,1131,null,515,null,834,null,372,null,772,null,378,null,866,null,460,null,1024,null,415,null,889,null,430,null,793,null,348,null,1156,null,560,null,2500,null,828,null,2461,null,769,null,2244,null,761,null,937,null,445,null,892,null,428,null,875,null,424,null,6028,null,1228,null,580,null,359,null,625,null,355,null,684,null,387,null,625,null,430,null,538,null,348,null,250,null,215,null,557,null,286,null,457,null,302,null,354,null,299,null,186,null,138,null,555,null,408,null,216,null,190,null,83,null,108,null,170,null,203,null,59,null,93,null,89,null,146,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
