B20005D_001E,B20005D_001EA,B20005D_001M,B20005D_001MA,B20005D_002E,B20005D_002EA,B20005D_002M,B20005D_002MA,B20005D_003E,B20005D_003EA,B20005D_003M,B20005D_003MA,B20005D_004E,B20005D_004EA,B20005D_004M,B20005D_004MA,B20005D_005E,B20005D_005EA,B20005D_005M,B20005D_005MA,B20005D_006E,B20005D_006EA,B20005D_006M,B20005D_006MA,B20005D_007E,B20005D_007EA,B20005D_007M,B20005D_007MA,B20005D_008E,B20005D_008EA,B20005D_008M,B20005D_008MA,B20005D_009E,B20005D_009EA,B20005D_009M,B20005D_009MA,B20005D_010E,B20005D_010EA,B20005D_010M,B20005D_010MA,B20005D_011E,B20005D_011EA,B20005D_011M,B20005D_011MA,B20005D_012E,B20005D_012EA,B20005D_012M,B20005D_012MA,B20005D_013E,B20005D_013EA,B20005D_013M,B20005D_013MA,B20005D_014E,B20005D_014EA,B20005D_014M,B20005D_014MA,B20005D_015E,B20005D_015EA,B20005D_015M,B20005D_015MA,B20005D_016E,B20005D_016EA,B20005D_016M,B20005D_016MA,B20005D_017E,B20005D_017EA,B20005D_017M,B20005D_017MA,B20005D_018E,B20005D_018EA,B20005D_018M,B20005D_018MA,B20005D_019E,B20005D_019EA,B20005D_019M,B20005D_019MA,B20005D_020E,B20005D_020EA,B20005D_020M,B20005D_020MA,B20005D_021E,B20005D_021EA,B20005D_021M,B20005D_021MA,B20005D_022E,B20005D_022EA,B20005D_022M,B20005D_022MA,B20005D_023E,B20005D_023EA,B20005D_023M,B20005D_023MA,B20005D_024E,B20005D_024EA,B20005D_024M,B20005D_024MA,B20005D_025E,B20005D_025EA,B20005D_025M,B20005D_025MA,B20005D_026E,B20005D_026EA,B20005D_026M,B20005D_026MA,B20005D_027E,B20005D_027EA,B20005D_027M,B20005D_027MA,B20005D_028E,B20005D_028EA,B20005D_028M,B20005D_028MA,B20005D_029E,B20005D_029EA,B20005D_029M,B20005D_029MA,B20005D_030E,B20005D_030EA,B20005D_030M,B20005D_030MA,B20005D_031E,B20005D_031EA,B20005D_031M,B20005D_031MA,B20005D_032E,B20005D_032EA,B20005D_032M,B20005D_032MA,B20005D_033E,B20005D_033EA,B20005D_033M,B20005D_033MA,B20005D_034E,B20005D_034EA,B20005D_034M,B20005D_034MA,B20005D_035E,B20005D_035EA,B20005D_035M,B20005D_035MA,B20005D_036E,B20005D_036EA,B20005D_036M,B20005D_036MA,B20005D_037E,B20005D_037EA,B20005D_037M,B20005D_037MA,B20005D_038E,B20005D_038EA,B20005D_038M,B20005D_038MA,B20005D_039E,B20005D_039EA,B20005D_039M,B20005D_039MA,B20005D_040E,B20005D_040EA,B20005D_040M,B20005D_040MA,B20005D_041E,B20005D_041EA,B20005D_041M,B20005D_041MA,B20005D_042E,B20005D_042EA,B20005D_042M,B20005D_042MA,B20005D_043E,B20005D_043EA,B20005D_043M,B20005D_043MA,B20005D_044E,B20005D_044EA,B20005D_044M,B20005D_044MA,B20005D_045E,B20005D_045EA,B20005D_045M,B20005D_045MA,B20005D_046E,B20005D_046EA,B20005D_046M,B20005D_046MA,B20005D_047E,B20005D_047EA,B20005D_047M,B20005D_047MA,B20005D_048E,B20005D_048EA,B20005D_048M,B20005D_048MA,B20005D_049E,B20005D_049EA,B20005D_049M,B20005D_049MA,B20005D_050E,B20005D_050EA,B20005D_050M,B20005D_050MA,B20005D_051E,B20005D_051EA,B20005D_051M,B20005D_051MA,B20005D_052E,B20005D_052EA,B20005D_052M,B20005D_052MA,B20005D_053E,B20005D_053EA,B20005D_053M,B20005D_053MA,B20005D_054E,B20005D_054EA,B20005D_054M,B20005D_054MA,B20005D_055E,B20005D_055EA,B20005D_055M,B20005D_055MA,B20005D_056E,B20005D_056EA,B20005D_056M,B20005D_056MA,B20005D_057E,B20005D_057EA,B20005D_057M,B20005D_057MA,B20005D_058E,B20005D_058EA,B20005D_058M,B20005D_058MA,B20005D_059E,B20005D_059EA,B20005D_059M,B20005D_059MA,B20005D_060E,B20005D_060EA,B20005D_060M,B20005D_060MA,B20005D_061E,B20005D_061EA,B20005D_061M,B20005D_061MA,B20005D_062E,B20005D_062EA,B20005D_062M,B20005D_062MA,B20005D_063E,B20005D_063EA,B20005D_063M,B20005D_063MA,B20005D_064E,B20005D_064EA,B20005D_064M,B20005D_064MA,B20005D_065E,B20005D_065EA,B20005D_065M,B20005D_065MA,B20005D_066E,B20005D_066EA,B20005D_066M,B20005D_066MA,B20005D_067E,B20005D_067EA,B20005D_067M,B20005D_067MA,B20005D_068E,B20005D_068EA,B20005D_068M,B20005D_068MA,B20005D_069E,B20005D_069EA,B20005D_069M,B20005D_069MA,B20005D_070E,B20005D_070EA,B20005D_070M,B20005D_070MA,B20005D_071E,B20005D_071EA,B20005D_071M,B20005D_071MA,B20005D_072E,B20005D_072EA,B20005D_072M,B20005D_072MA,B20005D_073E,B20005D_073EA,B20005D_073M,B20005D_073MA,B20005D_074E,B20005D_074EA,B20005D_074M,B20005D_074MA,B20005D_075E,B20005D_075EA,B20005D_075M,B20005D_075MA,B20005D_076E,B20005D_076EA,B20005D_076M,B20005D_076MA,B20005D_077E,B20005D_077EA,B20005D_077M,B20005D_077MA,B20005D_078E,B20005D_078EA,B20005D_078M,B20005D_078MA,B20005D_079E,B20005D_079EA,B20005D_079M,B20005D_079MA,B20005D_080E,B20005D_080EA,B20005D_080M,B20005D_080MA,B20005D_081E,B20005D_081EA,B20005D_081M,B20005D_081MA,B20005D_082E,B20005D_082EA,B20005D_082M,B20005D_082MA,B20005D_083E,B20005D_083EA,B20005D_083M,B20005D_083MA,B20005D_084E,B20005D_084EA,B20005D_084M,B20005D_084MA,B20005D_085E,B20005D_085EA,B20005D_085M,B20005D_085MA,B20005D_086E,B20005D_086EA,B20005D_086M,B20005D_086MA,B20005D_087E,B20005D_087EA,B20005D_087M,B20005D_087MA,B20005D_088E,B20005D_088EA,B20005D_088M,B20005D_088MA,B20005D_089E,B20005D_089EA,B20005D_089M,B20005D_089MA,B20005D_090E,B20005D_090EA,B20005D_090M,B20005D_090MA,B20005D_091E,B20005D_091EA,B20005D_091M,B20005D_091MA,B20005D_092E,B20005D_092EA,B20005D_092M,B20005D_092MA,B20005D_093E,B20005D_093EA,B20005D_093M,B20005D_093MA,B20005D_094E,B20005D_094EA,B20005D_094M,B20005D_094MA,B20005D_095E,B20005D_095EA,B20005D_095M,B20005D_095MA,GEO_ID,NAME,state
141311,null,1976,null,67209,null,1375,null,34942,null,2075,null,0,null,213,null,34942,null,2075,null,70,null,117,null,0,null,213,null,55,null,97,null,371,null,304,null,432,null,294,null,560,null,415,null,580,null,299,null,1409,null,588,null,1658,null,760,null,1629,null,663,null,1834,null,530,null,3505,null,1097,null,2872,null,852,null,2042,null,751,null,2721,null,772,null,1432,null,666,null,2251,null,701,null,2443,null,720,null,5033,null,761,null,4045,null,943,null,32267,null,2009,null,15038,null,1828,null,17229,null,1724,null,3101,null,742,null,3667,null,765,null,1592,null,508,null,1387,null,522,null,1524,null,681,null,609,null,443,null,552,null,382,null,866,null,466,null,165,null,153,null,228,null,255,null,565,null,323,null,604,null,592,null,126,null,136,null,190,null,196,null,367,null,299,null,375,null,250,null,192,null,181,null,189,null,163,null,597,null,391,null,333,null,214,null,74102,null,1543,null,28844,null,1903,null,0,null,213,null,28844,null,1903,null,0,null,213,null,0,null,213,null,103,null,125,null,481,null,373,null,1811,null,842,null,182,null,169,null,978,null,531,null,1035,null,606,null,1846,null,660,null,1771,null,673,null,2827,null,826,null,2625,null,733,null,3143,null,846,null,1424,null,590,null,1840,null,697,null,1814,null,713,null,2117,null,702,null,1436,null,690,null,2302,null,668,null,1109,null,509,null,45258,null,2384,null,26601,null,1813,null,18657,null,1949,null,3363,null,812,null,2263,null,724,null,1215,null,365,null,1800,null,613,null,2203,null,729,null,1603,null,670,null,709,null,442,null,1204,null,552,null,458,null,269,null,420,null,231,null,887,null,486,null,678,null,355,null,300,null,272,null,359,null,285,null,384,null,288,null,71,null,122,null,186,null,209,null,154,null,151,null,131,null,138,null,269,null,211,null,0400000US27,Minnesota,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US28,Mississippi,28
68253,null,2285,null,33222,null,1579,null,17652,null,1835,null,0,null,259,null,17652,null,1835,null,68,null,113,null,0,null,259,null,92,null,160,null,384,null,195,null,429,null,196,null,0,null,259,null,351,null,263,null,770,null,414,null,392,null,292,null,200,null,200,null,884,null,446,null,771,null,578,null,1314,null,537,null,825,null,430,null,950,null,520,null,1010,null,720,null,1413,null,633,null,1650,null,645,null,3436,null,845,null,2713,null,644,null,15570,null,1578,null,6752,null,1108,null,8818,null,1468,null,1257,null,605,null,866,null,376,null,708,null,356,null,382,null,345,null,1207,null,573,null,344,null,218,null,487,null,299,null,199,null,188,null,27,null,75,null,246,null,402,null,820,null,628,null,342,null,288,null,184,null,217,null,74,null,103,null,108,null,125,null,486,null,314,null,351,null,296,null,0,null,259,null,151,null,139,null,579,null,386,null,35031,null,1610,null,13762,null,1334,null,0,null,259,null,13762,null,1334,null,24,null,43,null,0,null,259,null,0,null,259,null,91,null,96,null,533,null,282,null,256,null,248,null,184,null,161,null,948,null,519,null,1005,null,414,null,1068,null,545,null,1257,null,600,null,1828,null,667,null,853,null,420,null,618,null,325,null,930,null,460,null,163,null,185,null,1105,null,498,null,947,null,387,null,777,null,289,null,1175,null,513,null,21269,null,1880,null,11124,null,1457,null,10145,null,1510,null,2586,null,856,null,784,null,348,null,862,null,404,null,611,null,306,null,1225,null,411,null,681,null,418,null,311,null,233,null,304,null,212,null,550,null,367,null,11,null,24,null,457,null,297,null,146,null,162,null,228,null,181,null,260,null,352,null,300,null,213,null,128,null,150,null,178,null,169,null,0,null,259,null,289,null,329,null,234,null,305,null,0400000US29,Missouri,29
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,Montana,30
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US31,Nebraska,31
143301,null,2373,null,63053,null,1522,null,33947,null,1858,null,0,null,302,null,33947,null,1858,null,0,null,302,null,60,null,102,null,61,null,102,null,37,null,61,null,321,null,316,null,364,null,300,null,876,null,448,null,2518,null,850,null,1174,null,530,null,1893,null,660,null,4427,null,1002,null,3243,null,788,null,1680,null,618,null,2222,null,720,null,2330,null,811,null,1729,null,570,null,3120,null,916,null,2219,null,806,null,2714,null,819,null,2959,null,1022,null,29106,null,1791,null,15023,null,1742,null,14083,null,1354,null,1392,null,549,null,914,null,340,null,2163,null,826,null,1520,null,633,null,1105,null,531,null,522,null,357,null,519,null,274,null,643,null,487,null,560,null,325,null,438,null,324,null,1032,null,527,null,901,null,619,null,751,null,491,null,594,null,437,null,189,null,196,null,130,null,209,null,150,null,179,null,240,null,302,null,121,null,147,null,199,null,205,null,80248,null,1573,null,34615,null,2094,null,0,null,302,null,34615,null,2094,null,0,null,302,null,538,null,412,null,174,null,276,null,383,null,232,null,565,null,312,null,490,null,297,null,1224,null,571,null,1948,null,668,null,2020,null,729,null,1825,null,650,null,4512,null,1055,null,4002,null,975,null,3081,null,981,null,2530,null,837,null,1765,null,587,null,1251,null,651,null,2765,null,853,null,1854,null,793,null,2366,null,865,null,1322,null,541,null,45633,null,2261,null,25992,null,1846,null,19641,null,1930,null,2717,null,847,null,2227,null,834,null,1391,null,500,null,1138,null,606,null,1591,null,623,null,1008,null,423,null,1489,null,739,null,1249,null,540,null,571,null,431,null,722,null,422,null,1155,null,552,null,1230,null,636,null,954,null,508,null,318,null,236,null,146,null,141,null,382,null,268,null,485,null,380,null,512,null,357,null,95,null,137,null,261,null,183,null,0400000US32,Nevada,32
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,New Hampshire,33
527601,null,2768,null,260407,null,1912,null,162759,null,3902,null,47,null,80,null,162712,null,3898,null,276,null,230,null,218,null,213,null,0,null,279,null,1191,null,460,null,1473,null,695,null,1222,null,583,null,2381,null,961,null,3900,null,932,null,4747,null,1292,null,4817,null,1268,null,7975,null,1663,null,6245,null,1413,null,5769,null,1284,null,6205,null,1498,null,6550,null,1393,null,7452,null,1370,null,13946,null,1873,null,11598,null,2012,null,27494,null,2375,null,49253,null,3226,null,97648,null,4068,null,54360,null,3178,null,43288,null,2870,null,6362,null,1400,null,4628,null,1119,null,3692,null,768,null,2439,null,887,null,3431,null,956,null,1694,null,610,null,1793,null,609,null,1349,null,551,null,1512,null,563,null,808,null,470,null,2085,null,734,null,1962,null,734,null,1634,null,634,null,784,null,408,null,487,null,329,null,599,null,288,null,1188,null,417,null,834,null,367,null,2240,null,746,null,3767,null,919,null,267194,null,1693,null,105814,null,3790,null,0,null,279,null,105814,null,3790,null,250,null,192,null,79,null,93,null,520,null,354,null,999,null,389,null,2687,null,839,null,1095,null,600,null,1461,null,537,null,3394,null,908,null,2691,null,722,null,3757,null,1128,null,6775,null,1222,null,5440,null,1049,null,5658,null,1258,null,4692,null,1097,null,6820,null,1623,null,5017,null,1151,null,9381,null,1364,null,10725,null,1387,null,16748,null,1781,null,17625,null,1952,null,161380,null,3936,null,107695,null,3976,null,53685,null,3244,null,8253,null,1425,null,5229,null,999,null,3261,null,669,null,4610,null,959,null,4357,null,1054,null,2670,null,755,null,1695,null,539,null,3588,null,1024,null,2112,null,626,null,1828,null,590,null,2308,null,714,null,1621,null,578,null,1731,null,719,null,1426,null,634,null,1247,null,503,null,1551,null,558,null,2084,null,751,null,881,null,383,null,1830,null,553,null,1403,null,530,null,0400000US34,New Jersey,34
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US35,New Mexico,35
1101013,null,5735,null,534200,null,3691,null,280172,null,5493,null,0,null,277,null,280172,null,5493,null,588,null,470,null,553,null,296,null,1876,null,964,null,5402,null,1229,null,7596,null,1493,null,8653,null,1621,null,9675,null,2056,null,12938,null,2322,null,9060,null,1859,null,10973,null,1738,null,21836,null,3218,null,14924,null,2170,null,17723,null,2835,null,15159,null,2384,null,17041,null,2368,null,13562,null,2004,null,25546,null,2714,null,17790,null,2115,null,28203,null,2735,null,41074,null,3259,null,254028,null,5905,null,137187,null,5069,null,116841,null,4790,null,17642,null,2166,null,11932,null,1837,null,8925,null,1762,null,10679,null,1926,null,11372,null,2159,null,6818,null,1557,null,5769,null,1284,null,6786,null,1557,null,3665,null,950,null,3648,null,1057,null,6219,null,1443,null,4379,null,1493,null,2765,null,898,null,1725,null,782,null,2476,null,846,null,1019,null,599,null,1306,null,470,null,2132,null,811,null,4461,null,1112,null,3123,null,934,null,566813,null,3316,null,201792,null,5699,null,0,null,277,null,201792,null,5699,null,633,null,474,null,1163,null,573,null,1756,null,679,null,3956,null,1250,null,5033,null,1087,null,6348,null,2085,null,5350,null,1215,null,9144,null,1392,null,8639,null,1385,null,7330,null,1530,null,16634,null,2084,null,13066,null,1930,null,13346,null,1700,null,11370,null,1596,null,11171,null,1895,null,10802,null,2021,null,17564,null,1979,null,11992,null,1946,null,22316,null,2286,null,24179,null,2381,null,365021,null,5889,null,237732,null,5843,null,127289,null,4546,null,19929,null,1866,null,15962,null,1817,null,12929,null,1719,null,12230,null,1571,null,12877,null,1944,null,7103,null,1422,null,5995,null,1553,null,4272,null,1029,null,4817,null,1071,null,3229,null,1045,null,5867,null,1100,null,3045,null,902,null,2821,null,946,null,2601,null,900,null,1980,null,642,null,1513,null,551,null,3714,null,996,null,1347,null,577,null,3218,null,721,null,1840,null,714,null,0400000US36,New York,36
139906,null,2401,null,65398,null,2012,null,35507,null,2353,null,0,null,287,null,35507,null,2353,null,178,null,186,null,0,null,287,null,341,null,302,null,261,null,215,null,747,null,331,null,998,null,653,null,2097,null,1021,null,1121,null,581,null,1393,null,589,null,2056,null,800,null,1755,null,641,null,1542,null,773,null,1771,null,819,null,765,null,356,null,2201,null,971,null,1140,null,555,null,2544,null,910,null,1953,null,794,null,5858,null,1083,null,6786,null,1158,null,29891,null,2291,null,15481,null,2033,null,14410,null,2568,null,3452,null,2500,null,1823,null,735,null,944,null,491,null,1377,null,649,null,336,null,240,null,1030,null,631,null,275,null,203,null,444,null,312,null,580,null,431,null,409,null,335,null,766,null,378,null,491,null,320,null,164,null,155,null,232,null,224,null,320,null,319,null,299,null,254,null,181,null,173,null,301,null,249,null,500,null,380,null,486,null,285,null,74508,null,2067,null,26805,null,1891,null,66,null,98,null,26739,null,1910,null,81,null,97,null,63,null,101,null,325,null,285,null,679,null,364,null,1731,null,789,null,1586,null,650,null,1575,null,771,null,1585,null,550,null,1176,null,521,null,1214,null,619,null,3521,null,789,null,1270,null,530,null,2076,null,700,null,1271,null,456,null,1421,null,504,null,678,null,348,null,1000,null,418,null,1137,null,386,null,2589,null,801,null,1761,null,647,null,47703,null,2483,null,29265,null,2289,null,18438,null,2369,null,2806,null,886,null,2861,null,1113,null,2576,null,1241,null,1568,null,615,null,1442,null,501,null,703,null,411,null,1005,null,483,null,1021,null,572,null,526,null,248,null,357,null,344,null,509,null,242,null,191,null,178,null,968,null,516,null,272,null,196,null,294,null,237,null,84,null,104,null,218,null,274,null,38,null,62,null,556,null,348,null,443,null,318,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
139233,null,2688,null,66410,null,1821,null,39337,null,2364,null,0,null,267,null,39337,null,2364,null,0,null,267,null,0,null,267,null,104,null,124,null,341,null,292,null,550,null,291,null,305,null,214,null,999,null,519,null,985,null,442,null,481,null,322,null,528,null,330,null,2178,null,641,null,2572,null,866,null,2085,null,676,null,2373,null,983,null,1672,null,575,null,2229,null,644,null,5058,null,1270,null,2735,null,648,null,6427,null,1049,null,7715,null,1215,null,27073,null,2152,null,11437,null,1279,null,15636,null,1850,null,2756,null,835,null,1270,null,472,null,1150,null,660,null,1405,null,566,null,1124,null,538,null,555,null,407,null,463,null,297,null,867,null,531,null,674,null,369,null,909,null,519,null,380,null,245,null,807,null,453,null,138,null,130,null,373,null,290,null,469,null,361,null,122,null,153,null,393,null,431,null,202,null,185,null,836,null,485,null,743,null,399,null,72823,null,2062,null,24936,null,1777,null,0,null,267,null,24936,null,1777,null,0,null,267,null,423,null,453,null,225,null,229,null,353,null,366,null,498,null,442,null,1288,null,519,null,881,null,508,null,1308,null,533,null,1189,null,520,null,1493,null,582,null,3011,null,866,null,1448,null,633,null,2274,null,786,null,908,null,539,null,907,null,337,null,1572,null,584,null,1520,null,564,null,1139,null,368,null,2257,null,751,null,2242,null,526,null,47887,null,2480,null,28050,null,2463,null,19837,null,2400,null,4270,null,1083,null,2976,null,749,null,1983,null,566,null,2106,null,735,null,1265,null,577,null,1192,null,499,null,740,null,436,null,568,null,335,null,699,null,415,null,393,null,245,null,715,null,409,null,558,null,400,null,629,null,592,null,380,null,260,null,357,null,264,null,133,null,152,null,236,null,215,null,106,null,141,null,305,null,225,null,226,null,193,null,0400000US39,Ohio,39
