C20005B_001E,C20005B_001EA,C20005B_001M,C20005B_001MA,C20005B_002E,C20005B_002EA,C20005B_002M,C20005B_002MA,C20005B_003E,C20005B_003EA,C20005B_003M,C20005B_003MA,C20005B_004E,C20005B_004EA,C20005B_004M,C20005B_004MA,C20005B_005E,C20005B_005EA,C20005B_005M,C20005B_005MA,C20005B_006E,C20005B_006EA,C20005B_006M,C20005B_006MA,C20005B_007E,C20005B_007EA,C20005B_007M,C20005B_007MA,C20005B_008E,C20005B_008EA,C20005B_008M,C20005B_008MA,C20005B_009E,C20005B_009EA,C20005B_009M,C20005B_009MA,C20005B_010E,C20005B_010EA,C20005B_010M,C20005B_010MA,C20005B_011E,C20005B_011EA,C20005B_011M,C20005B_011MA,C20005B_012E,C20005B_012EA,C20005B_012M,C20005B_012MA,C20005B_013E,C20005B_013EA,C20005B_013M,C20005B_013MA,C20005B_014E,C20005B_014EA,C20005B_014M,C20005B_014MA,C20005B_015E,C20005B_015EA,C20005B_015M,C20005B_015MA,C20005B_016E,C20005B_016EA,C20005B_016M,C20005B_016MA,C20005B_017E,C20005B_017EA,C20005B_017M,C20005B_017MA,C20005B_018E,C20005B_018EA,C20005B_018M,C20005B_018MA,C20005B_019E,C20005B_019EA,C20005B_019M,C20005B_019MA,C20005B_020E,C20005B_020EA,C20005B_020M,C20005B_020MA,C20005B_021E,C20005B_021EA,C20005B_021M,C20005B_021MA,C20005B_022E,C20005B_022EA,C20005B_022M,C20005B_022MA,C20005B_023E,C20005B_023EA,C20005B_023M,C20005B_023MA,C20005B_024E,C20005B_024EA,C20005B_024M,C20005B_024MA,C20005B_025E,C20005B_025EA,C20005B_025M,C20005B_025MA,C20005B_026E,C20005B_026EA,C20005B_026M,C20005B_026MA,C20005B_027E,C20005B_027EA,C20005B_027M,C20005B_027MA,C20005B_028E,C20005B_028EA,C20005B_028M,C20005B_028MA,C20005B_029E,C20005B_029EA,C20005B_029M,C20005B_029MA,C20005B_030E,C20005B_030EA,C20005B_030M,C20005B_030MA,C20005B_031E,C20005B_031EA,C20005B_031M,C20005B_031MA,C20005B_032E,C20005B_032EA,C20005B_032M,C20005B_032MA,C20005B_033E,C20005B_033EA,C20005B_033M,C20005B_033MA,C20005B_034E,C20005B_034EA,C20005B_034M,C20005B_034MA,C20005B_035E,C20005B_035EA,C20005B_035M,C20005B_035MA,C20005B_036E,C20005B_036EA,C20005B_036M,C20005B_036MA,C20005B_037E,C20005B_037EA,C20005B_037M,C20005B_037MA,C20005B_038E,C20005B_038EA,C20005B_038M,C20005B_038MA,C20005B_039E,C20005B_039EA,C20005B_039M,C20005B_039MA,GEO_ID,NAME,state
11362,null,839,null,5970,null,680,null,2648,null,758,null,0,null,255,null,2648,null,758,null,0,null,255,null,495,null,385,null,544,null,417,null,965,null,501,null,343,null,266,null,301,null,274,null,3322,null,736,null,1131,null,414,null,2191,null,657,null,884,null,431,null,481,null,323,null,493,null,384,null,325,null,293,null,0,null,255,null,8,null,22,null,5392,null,826,null,2022,null,516,null,0,null,255,null,2022,null,516,null,0,null,255,null,244,null,289,null,764,null,454,null,954,null,416,null,0,null,255,null,60,null,99,null,3370,null,906,null,1859,null,715,null,1511,null,574,null,606,null,357,null,704,null,456,null,135,null,163,null,66,null,113,null,0,null,255,null,0,null,255,null,0400000US33,New Hampshire,33
913428,null,6865,null,420916,null,3965,null,180560,null,5466,null,0,null,279,null,180560,null,5466,null,2745,null,791,null,15932,null,2244,null,34052,null,3334,null,54920,null,3998,null,40319,null,3887,null,32592,null,3294,null,240356,null,5711,null,148322,null,5214,null,92034,null,5458,null,43642,null,3448,null,23457,null,2882,null,10110,null,1920,null,8174,null,1528,null,3791,null,1250,null,2860,null,906,null,492512,null,4596,null,196770,null,5960,null,0,null,279,null,196770,null,5960,null,3105,null,936,null,18261,null,2528,null,40052,null,3137,null,67218,null,4626,null,40552,null,3012,null,27582,null,2537,null,295742,null,6752,null,175006,null,5542,null,120736,null,5200,null,58313,null,3933,null,28300,null,3167,null,14551,null,2083,null,9980,null,1841,null,6452,null,1300,null,3140,null,897,null,0400000US34,New Jersey,34
31506,null,1919,null,16441,null,1596,null,6919,null,1576,null,0,null,283,null,6919,null,1576,null,0,null,283,null,1179,null,759,null,1346,null,653,null,2109,null,823,null,1835,null,969,null,450,null,311,null,9522,null,1411,null,4561,null,1254,null,4961,null,1257,null,2813,null,1012,null,1005,null,609,null,610,null,523,null,218,null,284,null,208,null,213,null,107,null,143,null,15065,null,1351,null,5601,null,1207,null,0,null,283,null,5601,null,1207,null,593,null,475,null,1137,null,690,null,1355,null,713,null,2019,null,832,null,181,null,183,null,316,null,284,null,9464,null,1338,null,5500,null,1422,null,3964,null,1113,null,2512,null,959,null,613,null,489,null,330,null,277,null,300,null,308,null,0,null,283,null,209,null,302,null,0400000US35,New Mexico,35
2364804,null,11796,null,1068729,null,7588,null,433720,null,9808,null,0,null,277,null,433720,null,9808,null,12274,null,2020,null,49246,null,3853,null,74802,null,4403,null,144959,null,7362,null,95359,null,5185,null,57080,null,3600,null,635009,null,9317,null,413824,null,10676,null,221185,null,7492,null,110868,null,6352,null,57914,null,4575,null,20496,null,2586,null,19287,null,2816,null,7507,null,1567,null,5113,null,1394,null,1296075,null,7890,null,531954,null,10168,null,0,null,277,null,531954,null,10168,null,12302,null,1999,null,58888,null,4799,null,106438,null,5728,null,194787,null,7580,null,99165,null,4892,null,60374,null,4036,null,764121,null,10104,null,489853,null,8938,null,274268,null,7189,null,134008,null,6136,null,67808,null,3749,null,32119,null,2365,null,24348,null,2534,null,10155,null,1635,null,5830,null,1256,null,0400000US36,New York,36
1510417,null,7522,null,693510,null,6137,null,264056,null,7165,null,31,null,52,null,264025,null,7156,null,10391,null,1771,null,38236,null,3597,null,70386,null,4589,null,88613,null,5545,null,35981,null,3421,null,20418,null,2724,null,429454,null,8670,null,252857,null,7064,null,176597,null,6254,null,96887,null,4723,null,45082,null,4514,null,16333,null,2350,null,13012,null,2112,null,3428,null,1008,null,1855,null,744,null,816907,null,4311,null,297604,null,8057,null,0,null,287,null,297604,null,8057,null,10658,null,1784,null,59523,null,4231,null,86523,null,5178,null,97976,null,5539,null,30506,null,3193,null,12418,null,1711,null,519303,null,7860,null,298671,null,6098,null,220632,null,6811,null,124322,null,5485,null,57066,null,4388,null,20912,null,2650,null,12475,null,1793,null,4662,null,1231,null,1195,null,478,null,0400000US37,North Carolina,37
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,North Dakota,38
1031333,null,5373,null,478688,null,3611,null,148011,null,5418,null,45,null,73,null,147966,null,5415,null,6212,null,1348,null,20871,null,2921,null,37194,null,3397,null,48439,null,3435,null,21532,null,2559,null,13718,null,1972,null,330677,null,6023,null,196944,null,6360,null,133733,null,5084,null,79337,null,4206,null,31280,null,3218,null,11332,null,1796,null,7565,null,1504,null,2658,null,911,null,1561,null,571,null,552645,null,4352,null,188440,null,6525,null,0,null,267,null,188440,null,6525,null,7584,null,1314,null,35922,null,3264,null,48259,null,3862,null,62255,null,4585,null,26254,null,3007,null,8166,null,1458,null,364205,null,7004,null,217265,null,6066,null,146940,null,6142,null,82704,null,4644,null,37381,null,2921,null,15414,null,2056,null,6486,null,1399,null,3034,null,826,null,1921,null,751,null,0400000US39,Ohio,39
199401,null,3868,null,97891,null,2362,null,34758,null,3059,null,0,null,251,null,34758,null,3059,null,1777,null,722,null,4857,null,1315,null,8652,null,1544,null,9684,null,1825,null,6455,null,1274,null,3333,null,925,null,63133,null,3480,null,35896,null,2619,null,27237,null,2888,null,16760,null,2142,null,6928,null,1526,null,2161,null,884,null,982,null,523,null,406,null,384,null,0,null,251,null,101510,null,2343,null,37806,null,2809,null,0,null,251,null,37806,null,2809,null,1924,null,685,null,10001,null,1963,null,13094,null,2354,null,8327,null,1394,null,2810,null,900,null,1650,null,684,null,63704,null,3092,null,38217,null,3426,null,25487,null,2349,null,15938,null,1933,null,6598,null,1186,null,982,null,474,null,1483,null,614,null,350,null,238,null,136,null,159,null,0400000US40,Oklahoma,40
51178,null,2415,null,27144,null,1836,null,9178,null,1132,null,0,null,275,null,9178,null,1132,null,325,null,326,null,900,null,521,null,1423,null,663,null,3020,null,805,null,2244,null,726,null,1266,null,545,null,17966,null,2042,null,10172,null,1818,null,7794,null,1269,null,5014,null,1203,null,1421,null,633,null,937,null,448,null,253,null,219,null,71,null,124,null,98,null,112,null,24034,null,1650,null,7630,null,1425,null,0,null,275,null,7630,null,1425,null,100,null,121,null,1245,null,714,null,2465,null,961,null,2007,null,945,null,1140,null,576,null,673,null,562,null,16404,null,2042,null,7931,null,1498,null,8473,null,1526,null,5762,null,1394,null,1791,null,661,null,642,null,363,null,148,null,139,null,130,null,169,null,0,null,275,null,0400000US41,Oregon,41
1002427,null,5411,null,466380,null,4670,null,164473,null,6400,null,0,null,246,null,164473,null,6400,null,7297,null,1502,null,19139,null,2795,null,34468,null,3457,null,57420,null,4165,null,29535,null,3799,null,16614,null,2641,null,301907,null,7342,null,188536,null,5893,null,113371,null,5032,null,61499,null,3636,null,24286,null,2810,null,14148,null,2029,null,9200,null,1772,null,2851,null,1042,null,1387,null,525,null,536047,null,3072,null,185617,null,5868,null,0,null,246,null,185617,null,5868,null,7900,null,1918,null,26984,null,3100,null,46075,null,3818,null,65323,null,4591,null,28677,null,2957,null,10658,null,1759,null,350430,null,6534,null,226139,null,6894,null,124291,null,5309,null,70142,null,4100,null,25381,null,3217,null,16731,null,2673,null,7693,null,1582,null,2170,null,833,null,2174,null,784,null,0400000US42,Pennsylvania,42
46140,null,2347,null,23169,null,1577,null,10680,null,1590,null,0,null,287,null,10680,null,1590,null,653,null,541,null,1009,null,684,null,2335,null,848,null,4180,null,1359,null,2070,null,692,null,433,null,313,null,12489,null,1617,null,8064,null,1469,null,4425,null,871,null,2704,null,798,null,988,null,613,null,488,null,349,null,174,null,219,null,71,null,124,null,0,null,287,null,22971,null,1584,null,8144,null,1146,null,0,null,287,null,8144,null,1146,null,0,null,287,null,2172,null,724,null,1766,null,653,null,2092,null,700,null,1146,null,478,null,968,null,465,null,14827,null,1689,null,7589,null,1329,null,7238,null,1531,null,4768,null,1259,null,1175,null,638,null,823,null,543,null,388,null,272,null,35,null,58,null,49,null,89,null,0400000US44,Rhode Island,44
974302,null,4385,null,445858,null,4110,null,157757,null,6279,null,0,null,289,null,157757,null,6279,null,6335,null,1321,null,28290,null,2866,null,42330,null,3457,null,50084,null,3928,null,22212,null,2780,null,8506,null,1451,null,288101,null,6574,null,172683,null,6418,null,115418,null,6117,null,68394,null,5316,null,25169,null,2943,null,11336,null,1931,null,7971,null,1591,null,1883,null,642,null,665,null,380,null,528444,null,3102,null,194323,null,5734,null,0,null,289,null,194323,null,5734,null,9529,null,1841,null,54304,null,4532,null,55469,null,3618,null,52766,null,3802,null,17070,null,2200,null,5185,null,1475,null,334121,null,5830,null,202223,null,6262,null,131898,null,6397,null,74711,null,4378,null,36129,null,3917,null,12131,null,2068,null,5800,null,1465,null,2731,null,958,null,396,null,254,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
781250,null,5008,null,357869,null,3356,null,133766,null,5407,null,0,null,283,null,133766,null,5407,null,5113,null,1219,null,22205,null,2740,null,33799,null,2662,null,42696,null,4083,null,17631,null,2019,null,12322,null,1853,null,224103,null,5554,null,129884,null,5416,null,94219,null,4927,null,53603,null,3633,null,22012,null,2936,null,10958,null,1919,null,5357,null,1343,null,1471,null,578,null,818,null,505,null,423381,null,3221,null,155081,null,5433,null,0,null,283,null,155081,null,5433,null,6914,null,1345,null,32537,null,3427,null,44448,null,3326,null,49064,null,4005,null,15840,null,1888,null,6278,null,1294,null,268300,null,5768,null,154073,null,4418,null,114227,null,4701,null,64189,null,3665,null,30402,null,3380,null,9813,null,1962,null,7079,null,1344,null,2080,null,733,null,664,null,396,null,0400000US47,Tennessee,47
2133695,null,8142,null,1010766,null,7077,null,437906,null,10275,null,0,null,291,null,437906,null,10275,null,15031,null,2708,null,65364,null,6291,null,91083,null,5477,null,147709,null,7774,null,75318,null,4881,null,43401,null,4164,null,572860,null,10262,null,337178,null,8289,null,235682,null,8397,null,136145,null,5562,null,51658,null,4823,null,20140,null,3296,null,16962,null,2386,null,6498,null,1630,null,4279,null,1073,null,1122929,null,6683,null,477914,null,8488,null,0,null,291,null,477914,null,8488,null,19479,null,2802,null,90933,null,5086,null,116494,null,5854,null,159739,null,6419,null,65072,null,3209,null,26197,null,2417,null,645015,null,10425,null,368383,null,7932,null,276632,null,8179,null,156220,null,6475,null,69571,null,4053,null,24627,null,2861,null,18211,null,2690,null,5766,null,1126,null,2237,null,859,null,0400000US48,Texas,48
17503,null,1414,null,10564,null,1258,null,4792,null,903,null,0,null,265,null,4792,null,903,null,124,null,188,null,471,null,344,null,1451,null,658,null,1591,null,672,null,847,null,583,null,308,null,255,null,5772,null,1350,null,3194,null,1140,null,2578,null,694,null,1326,null,510,null,349,null,364,null,588,null,335,null,270,null,237,null,45,null,78,null,0,null,265,null,6939,null,1142,null,2435,null,791,null,0,null,265,null,2435,null,791,null,103,null,164,null,745,null,555,null,704,null,523,null,634,null,376,null,249,null,227,null,0,null,265,null,4504,null,1122,null,2517,null,865,null,1987,null,916,null,1228,null,626,null,718,null,650,null,41,null,67,null,0,null,265,null,0,null,265,null,0,null,265,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
1191010,null,7798,null,557840,null,5219,null,256644,null,6708,null,0,null,287,null,256644,null,6708,null,8228,null,1767,null,29082,null,2927,null,52597,null,4556,null,84294,null,5536,null,48021,null,3521,null,34422,null,2906,null,301196,null,7899,null,169161,null,7399,null,132035,null,6170,null,73855,null,4986,null,29029,null,3315,null,11657,null,1898,null,10736,null,1965,null,3623,null,1210,null,3135,null,1003,null,633170,null,5520,null,268488,null,6789,null,0,null,287,null,268488,null,6789,null,8511,null,1717,null,43209,null,3525,null,62950,null,4368,null,87206,null,4684,null,42645,null,3589,null,23967,null,2258,null,364682,null,7629,null,205365,null,6067,null,159317,null,6817,null,94008,null,5279,null,35795,null,3473,null,13944,null,2123,null,9963,null,1456,null,3407,null,1237,null,2200,null,674,null,0400000US51,Virginia,51
173484,null,4187,null,95576,null,2873,null,39581,null,2640,null,0,null,273,null,39581,null,2640,null,1248,null,716,null,5027,null,1169,null,7643,null,1577,null,12173,null,1892,null,9119,null,1732,null,4371,null,1046,null,55995,null,3188,null,30549,null,2944,null,25446,null,2907,null,12548,null,2161,null,5415,null,1270,null,2286,null,731,null,3915,null,1218,null,916,null,583,null,366,null,250,null,77908,null,2749,null,28338,null,2078,null,0,null,273,null,28338,null,2078,null,874,null,716,null,2780,null,779,null,6072,null,1163,null,9537,null,1574,null,6475,null,1574,null,2600,null,863,null,49570,null,3318,null,26823,null,2943,null,22747,null,2345,null,9548,null,1652,null,6306,null,1403,null,2990,null,968,null,2667,null,1072,null,841,null,502,null,395,null,314,null,0400000US53,Washington,53
43813,null,2364,null,23227,null,1784,null,7933,null,1359,null,0,null,269,null,7933,null,1359,null,594,null,454,null,2668,null,1052,null,1719,null,662,null,1683,null,605,null,695,null,506,null,574,null,357,null,15294,null,1726,null,10140,null,1720,null,5154,null,1176,null,2907,null,876,null,1302,null,650,null,406,null,276,null,428,null,352,null,111,null,147,null,0,null,269,null,20586,null,1535,null,6880,null,1227,null,0,null,269,null,6880,null,1227,null,405,null,429,null,2012,null,696,null,2378,null,979,null,1525,null,465,null,356,null,241,null,204,null,196,null,13706,null,1443,null,9040,null,1214,null,4666,null,871,null,3037,null,766,null,1196,null,534,null,230,null,215,null,160,null,119,null,43,null,76,null,0,null,269,null,0400000US54,West Virginia,54
241717,null,3002,null,114536,null,2599,null,33360,null,2876,null,0,null,216,null,33360,null,2876,null,1176,null,584,null,4503,null,1030,null,7360,null,1502,null,10806,null,1857,null,6888,null,1299,null,2627,null,866,null,81176,null,3475,null,47838,null,2772,null,33338,null,2724,null,21648,null,2216,null,6094,null,1518,null,3168,null,798,null,1773,null,697,null,450,null,321,null,205,null,131,null,127181,null,1680,null,44501,null,3179,null,41,null,68,null,44460,null,3175,null,3456,null,1196,null,9828,null,1692,null,10998,null,1651,null,13935,null,2163,null,5037,null,1279,null,1206,null,511,null,82680,null,3157,null,45900,null,3055,null,36780,null,2782,null,20860,null,2261,null,9322,null,1359,null,3345,null,873,null,1546,null,657,null,1393,null,636,null,314,null,356,null,0400000US55,Wisconsin,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US56,Wyoming,56
229677,null,10725,null,110703,null,6381,null,33597,null,2956,null,0,null,289,null,33597,null,2956,null,3683,null,1162,null,14526,null,2148,null,7580,null,1319,null,5519,null,1006,null,1650,null,614,null,639,null,272,null,77106,null,5706,null,52429,null,4572,null,24677,null,3149,null,18210,null,2587,null,5553,null,1299,null,720,null,397,null,83,null,96,null,111,null,137,null,0,null,289,null,118974,null,6265,null,29651,null,2974,null,0,null,289,null,29651,null,2974,null,1528,null,581,null,13143,null,2056,null,8532,null,1377,null,5284,null,1050,null,782,null,404,null,382,null,284,null,89323,null,5468,null,71125,null,4761,null,18198,null,2143,null,12678,null,1783,null,3980,null,1007,null,739,null,407,null,595,null,297,null,206,null,282,null,0,null,289,null,0400000US72,Puerto Rico,72
