S1001_C02_024E,S1001_C02_024M,S1001_C03_024E,S1001_C03_024M,S1001_C01_025E,S1001_C01_025M,S1001_C02_025E,S1001_C02_025M,S1001_C03_025E,S1001_C03_025M,S1001_C01_026E,S1001_C01_026M,S1001_C02_026E,S1001_C02_026M,S1001_C03_026E,S1001_C03_026M,S1001_C01_027E,S1001_C01_027M,S1001_C02_027E,S1001_C02_027M,S1001_C03_027E,S1001_C03_027M,GEO_ID,S1001_C01_001E,S1001_C01_001M,S1001_C02_001E,S1001_C02_001M,S1001_C03_001E,S1001_C03_001M,S1001_C01_002E,S1001_C01_002M,S1001_C02_002E,S1001_C02_002M,S1001_C03_002E,S1001_C03_002M,S1001_C01_003E,S1001_C01_003M,S1001_C02_003E,S1001_C02_003M,S1001_C03_003E,S1001_C03_003M,S1001_C01_004E,S1001_C01_004M,S1001_C02_004E,S1001_C02_004M,S1001_C03_004E,S1001_C03_004M,S1001_C01_005E,S1001_C01_005M,S1001_C02_005E,S1001_C02_005M,S1001_C03_005E,S1001_C03_005M,S1001_C01_006E,S1001_C01_006M,S1001_C02_006E,S1001_C02_006M,S1001_C03_006E,S1001_C03_006M,S1001_C01_007E,S1001_C01_007M,S1001_C02_007E,S1001_C02_007M,S1001_C03_007E,S1001_C03_007M,S1001_C01_008E,S1001_C01_008M,S1001_C02_008E,S1001_C02_008M,S1001_C03_008E,S1001_C03_008M,S1001_C01_009E,S1001_C01_009M,S1001_C02_009E,S1001_C02_009M,S1001_C03_009E,S1001_C03_009M,S1001_C01_010E,S1001_C01_010M,S1001_C02_010E,S1001_C02_010M,S1001_C03_010E,S1001_C03_010M,S1001_C01_011E,S1001_C01_011M,S1001_C02_011E,S1001_C02_011M,S1001_C03_011E,S1001_C03_011M,S1001_C01_012E,S1001_C01_012M,S1001_C02_012E,S1001_C02_012M,S1001_C03_012E,S1001_C03_012M,S1001_C01_013E,S1001_C01_013M,S1001_C02_013E,S1001_C02_013M,S1001_C03_013E,S1001_C03_013M,S1001_C01_014E,S1001_C01_014M,S1001_C02_014E,S1001_C02_014M,S1001_C03_014E,S1001_C03_014M,S1001_C01_015E,S1001_C01_015M,S1001_C02_015E,S1001_C02_015M,S1001_C03_015E,S1001_C03_015M,S1001_C01_016E,S1001_C01_016M,S1001_C02_016E,S1001_C02_016M,S1001_C03_016E,S1001_C03_016M,S1001_C01_017E,S1001_C01_017M,S1001_C02_017E,S1001_C02_017M,S1001_C03_017E,S1001_C03_017M,S1001_C01_018E,S1001_C01_018M,S1001_C02_018E,S1001_C02_018M,S1001_C03_018E,S1001_C03_018M,S1001_C01_019E,S1001_C01_019M,S1001_C02_019E,S1001_C02_019M,S1001_C03_019E,S1001_C03_019M,S1001_C01_020E,S1001_C01_020M,S1001_C02_020E,S1001_C02_020M,S1001_C03_020E,S1001_C03_020M,S1001_C01_021E,S1001_C01_021M,S1001_C02_021E,S1001_C02_021M,S1001_C03_021E,S1001_C03_021M,S1001_C01_022E,S1001_C01_022M,S1001_C02_022E,S1001_C02_022M,S1001_C03_022E,S1001_C03_022M,S1001_C01_023E,S1001_C01_023M,S1001_C02_023E,S1001_C02_023M,S1001_C03_023E,S1001_C03_023M,S1001_C01_024E,S1001_C01_024M,S1001_C02_024EA,S1001_C02_024MA,S1001_C03_024EA,S1001_C03_024MA,S1001_C01_025MA,S1001_C01_025EA,S1001_C02_025MA,S1001_C02_025EA,S1001_C03_025MA,S1001_C03_025EA,S1001_C01_026EA,S1001_C01_026MA,S1001_C02_026EA,S1001_C02_026MA,S1001_C03_026EA,S1001_C03_026MA,S1001_C01_027EA,S1001_C01_027MA,S1001_C02_027MA,S1001_C02_027EA,S1001_C03_027EA,S1001_C03_027MA,NAME,S1001_C01_001EA,S1001_C01_001MA,S1001_C02_001EA,S1001_C02_001MA,S1001_C03_001EA,S1001_C03_001MA,S1001_C01_002EA,S1001_C01_002MA,S1001_C02_002EA,S1001_C02_002MA,S1001_C03_002MA,S1001_C03_002EA,S1001_C01_003MA,S1001_C01_003EA,S1001_C02_003EA,S1001_C02_003MA,S1001_C03_003EA,S1001_C03_003MA,S1001_C01_004EA,S1001_C01_004MA,S1001_C02_004MA,S1001_C02_004EA,S1001_C03_004EA,S1001_C03_004MA,S1001_C01_005EA,S1001_C01_005MA,S1001_C02_005EA,S1001_C02_005MA,S1001_C03_005EA,S1001_C03_005MA,S1001_C01_006MA,S1001_C01_006EA,S1001_C02_006MA,S1001_C02_006EA,S1001_C03_006EA,S1001_C03_006MA,S1001_C01_007EA,S1001_C01_007MA,S1001_C02_007EA,S1001_C02_007MA,S1001_C03_007EA,S1001_C03_007MA,S1001_C01_008EA,S1001_C01_008MA,S1001_C02_008EA,S1001_C02_008MA,S1001_C03_008EA,S1001_C03_008MA,S1001_C01_009MA,S1001_C01_009EA,S1001_C02_009EA,S1001_C02_009MA,S1001_C03_009EA,S1001_C03_009MA,S1001_C01_010MA,S1001_C01_010EA,S1001_C02_010MA,S1001_C02_010EA,S1001_C03_010EA,S1001_C03_010MA,S1001_C01_011EA,S1001_C01_011MA,S1001_C02_011EA,S1001_C02_011MA,S1001_C03_011MA,S1001_C03_011EA,S1001_C01_012EA,S1001_C01_012MA,S1001_C02_012EA,S1001_C02_012MA,S1001_C03_012EA,S1001_C03_012MA,S1001_C01_013EA,S1001_C01_013MA,S1001_C02_013MA,S1001_C02_013EA,S1001_C03_013MA,S1001_C03_013EA,S1001_C01_014EA,S1001_C01_014MA,S1001_C02_014EA,S1001_C02_014MA,S1001_C03_014EA,S1001_C03_014MA,S1001_C01_015EA,S1001_C01_015MA,S1001_C02_015MA,S1001_C02_015EA,S1001_C03_015EA,S1001_C03_015MA,S1001_C01_016EA,S1001_C01_016MA,S1001_C02_016EA,S1001_C02_016MA,S1001_C03_016EA,S1001_C03_016MA,S1001_C01_017EA,S1001_C01_017MA,S1001_C02_017MA,S1001_C02_017EA,S1001_C03_017MA,S1001_C03_017EA,S1001_C01_018MA,S1001_C01_018EA,S1001_C02_018EA,S1001_C02_018MA,S1001_C03_018EA,S1001_C03_018MA,S1001_C01_019MA,S1001_C01_019EA,S1001_C02_019EA,S1001_C02_019MA,S1001_C03_019EA,S1001_C03_019MA,S1001_C01_020EA,S1001_C01_020MA,S1001_C02_020EA,S1001_C02_020MA,S1001_C03_020EA,S1001_C03_020MA,S1001_C01_021MA,S1001_C01_021EA,S1001_C02_021MA,S1001_C02_021EA,S1001_C03_021EA,S1001_C03_021MA,S1001_C01_022EA,S1001_C01_022MA,S1001_C02_022EA,S1001_C02_022MA,S1001_C03_022MA,S1001_C03_022EA,S1001_C01_023EA,S1001_C01_023MA,S1001_C02_023EA,S1001_C02_023MA,S1001_C03_023EA,S1001_C03_023MA,S1001_C01_024EA,S1001_C01_024MA,state
26.4,5.0,18.5,7.4,89.1,2.6,84.1,4.0,91.0,5.1,10.7,2.6,15.9,4.0,9.0,5.1,0.1,0.2,0.0,0.6,0.0,2.2,0400000US72,82394,6432,33919,4622,9593,1977,38.7,3.5,39.1,6.1,10.5,6.4,31.7,3.4,29.6,4.7,33.8,9.7,29.6,3.1,31.3,5.0,55.7,10.0,95.8,1.5,96.9,1.8,95.9,3.2,66.2,4.0,64.9,6.5,-999999999.0,-999999999.0,12.7,2.8,15.4,5.0,-999999999.0,-999999999.0,0.1,0.2,0.2,0.4,-999999999.0,-999999999.0,0.0,0.3,0.0,0.6,-999999999.0,-999999999.0,0.3,0.5,0.7,1.2,-999999999.0,-999999999.0,16.5,3.3,15.6,4.7,-999999999.0,-999999999.0,4.2,1.5,3.1,1.8,4.1,3.2,98.5,0.9,98.7,1.3,99.7,0.5,1.1,0.8,-999999999.0,-999999999.0,-999999999.0,-999999999.0,99.0,0.7,99.2,0.9,97.2,3.1,1.0,0.7,0.8,0.9,2.8,3.1,25936,2096,22344,3113,13401,2992,82394,6432,33919,4622,9593,1977,68.2,3.9,69.9,5.1,58.5,9.9,57.6,3.9,62.0,5.2,67.1,9.2,42.4,3.9,38.0,5.2,32.9,9.2,82394,6432,33919,4622,9593,1977,76.0,3.2,73.6,5.0,81.5,7.4,24.0,3.2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
29.4,4.0,30.7,6.1,82.2,2.4,78.4,3.3,73.8,5.6,9.8,2.3,10.7,3.1,14.9,5.0,8.0,1.5,10.8,2.5,11.3,3.6,0400000US51,144362,8347,73962,6892,28106,3652,40.8,2.1,35.1,3.0,20.2,4.3,32.5,2.4,34.8,3.4,35.0,5.5,26.7,2.3,30.1,3.4,44.8,5.5,89.8,2.1,91.2,3.0,93.7,2.8,53.2,3.2,51.8,4.4,51.4,5.7,31.3,3.2,33.8,4.4,37.6,5.7,0.2,0.2,0.3,0.3,0.0,0.6,2.3,0.8,1.8,1.1,1.4,1.2,0.0,0.1,0.0,0.2,0.0,0.6,2.8,1.1,3.5,1.8,3.3,2.6,10.2,2.1,8.8,3.0,6.3,2.8,10.5,1.8,8.1,2.3,7.3,3.4,46.6,3.4,48.4,4.5,47.2,5.5,97.5,0.9,98.3,1.1,98.7,1.4,2.5,0.9,1.7,1.1,1.3,1.4,74084,5174,56937,3532,41150,6953,144362,8347,73962,6892,28106,3652,42.0,3.0,47.7,4.6,32.6,4.6,16.2,2.2,21.5,3.7,24.6,5.1,83.8,2.2,78.5,3.7,75.4,5.1,144362,8347,73962,6892,28106,3652,73.8,2.8,70.6,4.0,69.3,6.1,26.2,2.8,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
35.5,5.3,38.7,9.9,71.8,3.4,68.8,5.5,65.6,9.7,27.7,3.3,30.3,5.5,31.7,9.8,0.5,0.3,0.9,0.8,2.7,2.8,0400000US34,133185,8944,48042,5128,14264,2555,42.0,2.7,41.1,4.6,26.5,8.0,33.7,2.5,34.1,4.0,32.6,8.0,24.3,2.3,24.8,3.7,40.8,7.7,92.3,1.8,92.8,2.5,93.2,5.0,52.9,3.5,46.1,5.8,50.2,10.5,25.6,3.0,34.6,5.5,35.8,9.5,0.1,0.1,0.1,0.2,0.0,1.3,4.7,1.2,3.8,2.0,3.7,3.7,0.0,0.1,0.0,0.4,0.0,1.3,9.1,2.2,8.1,3.7,3.5,2.8,7.7,1.8,7.2,2.5,6.8,5.0,33.9,2.9,30.9,5.5,20.3,9.2,33.0,2.8,26.9,3.9,34.3,9.4,95.5,1.2,94.0,2.3,93.6,5.0,4.5,1.2,6.0,2.3,6.4,5.0,91872,6201,75047,8906,43666,11300,133185,8944,48042,5128,14264,2555,32.4,3.5,39.6,5.7,30.1,9.9,12.1,2.2,18.3,4.8,24.8,9.7,87.9,2.2,81.7,4.8,75.2,9.7,133185,8944,48042,5128,14264,2555,72.5,3.0,64.5,5.3,61.3,9.9,27.5,3.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
36.8,3.4,38.2,4.8,85.8,1.7,83.8,2.3,79.9,4.1,9.5,1.6,10.9,2.1,15.3,3.8,4.7,1.1,5.4,1.6,4.8,1.7,0400000US39,196382,9426,110078,6574,51949,4642,39.4,2.2,35.0,2.9,24.4,3.6,34.0,2.1,35.0,2.8,37.5,4.1,26.6,1.7,30.0,2.5,38.0,4.3,90.2,1.5,88.8,2.2,87.6,3.3,70.3,2.2,67.9,3.4,67.6,4.0,17.2,1.8,17.9,2.6,17.8,3.7,0.1,0.1,0.2,0.2,0.2,0.2,0.8,0.4,0.4,0.3,0.4,0.5,0.0,0.1,0.0,0.1,0.0,0.3,1.7,0.6,2.3,1.0,1.6,1.0,9.8,1.5,11.2,2.2,12.4,3.3,6.6,1.2,7.7,1.8,6.8,2.3,66.1,2.2,63.8,3.4,63.4,4.1,99.3,0.4,99.3,0.4,99.1,0.8,0.7,0.4,0.7,0.4,0.9,0.8,59130,2174,48866,3877,38320,4841,196382,9426,110078,6574,51949,4642,47.9,2.7,51.9,3.6,47.0,4.7,20.0,2.4,24.2,3.3,28.8,5.0,80.0,2.4,75.8,3.3,71.2,5.0,196382,9426,110078,6574,51949,4642,67.6,2.3,63.2,3.4,61.8,4.8,32.4,2.3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
29.0,4.3,26.6,5.9,64.4,4.0,67.7,5.0,69.4,7.7,5.8,1.9,5.2,2.0,4.4,2.3,29.8,3.7,27.1,4.7,26.2,8.0,0400000US45,120431,9235,63839,6378,24644,3988,37.3,2.7,32.2,3.7,18.6,5.3,32.7,2.5,34.2,3.7,36.4,6.4,29.9,2.7,33.6,3.8,45.1,6.8,93.1,1.7,91.4,2.8,95.5,2.8,39.7,3.4,41.8,4.9,-999999999.0,-999999999.0,49.9,3.6,47.8,5.3,-999999999.0,-999999999.0,0.6,0.5,0.1,0.1,-999999999.0,-999999999.0,0.4,0.3,0.2,0.3,-999999999.0,-999999999.0,0.2,0.3,0.4,0.6,-999999999.0,-999999999.0,2.2,0.8,1.2,0.8,-999999999.0,-999999999.0,6.9,1.7,8.6,2.8,4.5,2.8,4.6,1.4,4.1,2.6,3.5,3.0,36.8,3.4,39.4,4.5,46.9,7.3,99.3,1.1,98.7,2.0,100.0,0.8,0.7,1.1,1.3,2.0,0.0,0.8,52347,5200,43133,5254,33153,3296,120431,9235,63839,6378,24644,3988,45.6,4.2,47.7,5.3,35.4,6.4,27.2,4.1,30.1,4.8,38.4,7.3,72.8,4.1,69.9,4.8,61.6,7.3,120431,9235,63839,6378,24644,3988,71.0,3.8,71.0,4.3,73.4,5.9,29.0,3.8,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
32.5,3.3,29.6,7.2,77.1,2.3,74.3,3.7,71.3,6.0,9.3,1.5,10.9,2.6,11.7,4.8,13.6,1.7,14.8,2.7,17.1,3.9,0400000US13,241006,11875,115360,8973,46625,6403,39.6,2.2,36.1,3.4,21.4,4.2,36.6,2.0,36.0,2.9,38.3,4.5,23.8,1.9,27.9,2.6,40.3,4.9,94.5,1.1,93.4,2.0,94.1,3.0,43.8,2.4,43.9,3.6,-999999999.0,-999999999.0,46.7,2.4,47.4,3.9,-999999999.0,-999999999.0,0.1,0.1,0.1,0.1,-999999999.0,-999999999.0,1.0,0.4,0.8,0.6,-999999999.0,-999999999.0,0.1,0.2,0.0,0.2,-999999999.0,-999999999.0,2.8,1.2,1.3,0.6,-999999999.0,-999999999.0,5.5,1.1,6.6,2.0,5.9,3.0,7.8,1.6,7.1,2.0,4.8,3.3,39.0,2.1,38.9,3.3,45.1,6.5,99.2,0.4,99.2,0.5,98.9,0.9,0.8,0.4,0.8,0.5,1.1,0.9,61168,3424,52878,4593,39293,5392,241006,11875,115360,8973,46625,6403,46.0,2.5,50.9,3.4,40.4,5.9,20.6,2.5,24.1,4.0,30.2,5.8,79.4,2.5,75.9,4.0,69.8,5.8,241006,11875,115360,8973,46625,6403,69.8,2.6,67.5,3.3,70.4,7.2,30.2,2.6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
30.7,6.7,34.4,10.3,83.1,3.6,80.6,4.9,71.5,9.8,11.0,3.1,12.9,4.6,20.7,9.2,5.9,2.0,6.4,3.0,7.8,4.9,0400000US08,80292,7386,38920,5249,13645,2827,44.2,4.0,40.6,5.5,19.8,6.4,32.1,2.6,31.8,4.0,37.0,8.4,23.7,3.2,27.6,4.8,43.2,9.2,85.3,3.0,85.0,4.7,82.8,7.5,70.1,4.2,64.2,5.9,63.8,11.0,5.8,2.2,7.1,3.8,9.7,7.8,2.5,0.9,3.9,2.1,4.4,4.4,1.8,1.0,1.7,1.4,0.0,1.3,0.0,0.2,0.0,0.4,0.0,1.3,5.1,2.2,8.1,4.0,4.9,4.8,14.7,3.0,15.0,4.7,17.2,7.5,44.0,4.4,51.5,6.0,42.1,9.4,41.7,4.1,32.4,4.7,33.8,7.2,98.5,0.8,97.7,1.6,96.3,3.4,1.5,0.8,2.3,1.6,3.7,3.4,79403,4877,62686,6452,44251,9654,80292,7386,38920,5249,13645,2827,36.2,3.9,42.7,6.1,38.9,10.4,15.8,3.5,20.6,5.1,36.4,9.7,84.2,3.5,79.4,5.1,63.6,9.7,80292,7386,38920,5249,13645,2827,71.1,4.4,69.3,6.7,65.6,10.3,28.9,4.4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
27.0,4.2,30.3,6.5,87.4,2.2,86.6,2.9,84.0,4.4,7.1,1.7,7.6,2.0,11.7,4.0,5.5,1.6,5.8,2.1,4.3,1.9,0400000US18,115479,7386,69659,5877,34501,4095,38.4,2.7,33.1,3.4,21.6,4.3,33.3,2.6,35.4,3.1,40.2,4.5,28.3,2.3,31.6,3.3,38.2,5.3,93.3,1.7,94.0,1.8,93.4,2.6,73.5,3.3,75.1,4.7,72.6,6.9,15.6,3.2,15.0,4.6,17.3,6.5,0.3,0.2,0.4,0.3,0.8,0.7,0.6,0.4,0.8,0.6,1.1,1.1,0.2,0.4,0.0,0.2,0.0,0.5,3.1,1.2,2.7,1.5,1.5,1.2,6.7,1.7,6.0,1.8,6.6,2.6,8.9,2.2,6.6,2.2,4.8,2.0,68.6,3.5,70.8,4.7,70.3,6.8,99.6,0.4,99.4,0.7,99.1,1.4,0.4,0.4,0.6,0.7,0.9,1.4,63021,3005,51884,4081,41210,2258,115479,7386,69659,5877,34501,4095,39.9,3.8,41.7,5.3,39.0,7.7,20.3,3.0,25.9,4.4,35.8,7.3,79.7,3.0,74.1,4.4,64.2,7.3,115479,7386,69659,5877,34501,4095,74.6,2.9,73.0,4.2,69.7,6.5,25.4,2.9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
