GEO_ID,B17010F_001E,B17010F_001M,B17010F_002E,B17010F_002M,B17010F_003E,B17010F_003M,B17010F_004E,B17010F_004M,B17010F_005E,B17010F_005M,B17010F_006E,B17010F_006M,B17010F_007E,B17010F_007M,B17010F_008E,B17010F_008M,B17010F_009E,B17010F_009M,B17010F_010E,B17010F_010M,B17010F_011E,B17010F_011M,B17010F_012E,B17010F_012M,B17010F_013E,B17010F_013M,B17010F_014E,B17010F_014M,B17010F_015E,B17010F_015M,B17010F_016E,B17010F_016M,B17010F_017E,B17010F_017M,B17010F_018E,B17010F_018M,B17010F_019E,B17010F_019M,B17010F_020E,B17010F_020M,B17010F_021E,B17010F_021M,B17010F_022E,B17010F_022M,B17010F_023E,B17010F_023M,B17010F_024E,B17010F_024M,B17010F_025E,B17010F_025M,B17010F_026E,B17010F_026M,B17010F_027E,B17010F_027M,B17010F_028E,B17010F_028M,B17010F_029E,B17010F_029M,B17010F_030E,B17010F_030M,B17010F_031E,B17010F_031M,B17010F_032E,B17010F_032M,B17010F_033E,B17010F_033M,B17010F_034E,B17010F_034M,B17010F_035E,B17010F_035M,B17010F_036E,B17010F_036M,B17010F_037E,B17010F_037M,B17010F_038E,B17010F_038M,B17010F_039E,B17010F_039M,B17010F_040E,B17010F_040M,B17010F_041E,B17010F_041M,NAME,B17010F_001EA,B17010F_001MA,B17010F_002MA,B17010F_002EA,B17010F_003MA,B17010F_003EA,B17010F_004MA,B17010F_004EA,B17010F_005EA,B17010F_005MA,B17010F_006EA,B17010F_006MA,B17010F_007EA,B17010F_007MA,B17010F_008EA,B17010F_008MA,B17010F_009EA,B17010F_009MA,B17010F_010MA,B17010F_010EA,B17010F_011EA,B17010F_011MA,B17010F_012EA,B17010F_012MA,B17010F_013EA,B17010F_013MA,B17010F_014EA,B17010F_014MA,B17010F_015MA,B17010F_015EA,B17010F_016MA,B17010F_016EA,B17010F_017MA,B17010F_017EA,B17010F_018MA,B17010F_018EA,B17010F_019EA,B17010F_019MA,B17010F_020EA,B17010F_020MA,B17010F_021MA,B17010F_021EA,B17010F_022MA,B17010F_022EA,B17010F_023MA,B17010F_023EA,B17010F_024EA,B17010F_024MA,B17010F_025EA,B17010F_025MA,B17010F_026MA,B17010F_026EA,B17010F_027MA,B17010F_027EA,B17010F_028MA,B17010F_028EA,B17010F_029EA,B17010F_029MA,B17010F_030EA,B17010F_030MA,B17010F_031MA,B17010F_031EA,B17010F_032MA,B17010F_032EA,B17010F_033MA,B17010F_033EA,B17010F_034EA,B17010F_034MA,B17010F_035EA,B17010F_035MA,B17010F_036MA,B17010F_036EA,B17010F_037MA,B17010F_037EA,B17010F_038MA,B17010F_038EA,B17010F_039EA,B17010F_039MA,B17010F_040EA,B17010F_040MA,B17010F_041MA,B17010F_041EA,state
0400000US34,150522,5814,30491,3900,10710,2172,8288,1980,1418,1156,2908,1039,3962,1467,2422,851,19781,3219,2437,1033,2158,1034,1109,747,648,550,401,421,279,287,17344,3054,14483,2470,2782,885,4799,1253,6902,1945,2861,1528,120031,5349,69921,4461,48745,3986,8036,1700,12251,2199,28458,3503,21176,2613,50110,4604,19143,2876,12105,2587,3703,1536,1763,648,6639,1674,7038,1621,30967,4021,22031,3149,3081,1275,5340,2294,13610,2010,8936,2193,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,69481,3656,13078,1921,6431,1423,5139,1318,1021,710,1711,848,2407,744,1292,705,6647,1430,1488,578,1283,556,383,307,152,183,748,426,205,142,5159,1223,4531,1191,496,353,1466,702,2569,972,628,393,56403,3451,40439,2909,21897,2513,3245,1079,5685,1150,12967,1832,18542,1911,15964,2198,6274,1517,4212,1307,900,618,757,544,2555,962,2062,752,9690,1562,7316,1463,959,558,881,536,5476,1225,2374,655,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,393415,10639,106242,6445,22440,3115,17047,2525,3097,1159,5346,1509,8604,1644,5393,1328,83802,5046,10950,2420,8382,2220,2855,1600,1869,903,3658,1204,2568,1066,72852,4329,62222,3953,6934,1523,17132,2463,38156,3153,10630,2282,287173,8884,152960,6547,100809,5306,17501,2580,25874,3169,57434,4404,52151,4110,134213,7271,41036,3530,20152,2667,4661,1385,2900,1090,12591,2198,20884,2475,93177,5996,61155,5637,7930,1926,9022,1414,44203,4704,32022,3167,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,55939,3442,16570,2693,6955,1494,6392,1580,1699,714,2134,906,2559,1018,563,319,9615,2014,2270,880,2216,878,1542,742,225,280,449,403,54,94,7345,1775,7035,1796,1892,839,2494,971,2649,1081,310,287,39369,3164,25539,2680,19466,2432,4897,1261,5598,1517,8971,1508,6073,1327,13830,1983,9021,1602,4493,1186,1802,771,769,510,1922,863,4528,1280,4809,1130,3413,943,879,444,605,342,1929,767,1396,606,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,22970,1862,5844,1094,2056,750,1776,608,378,341,612,452,786,392,280,395,3788,900,622,378,456,358,26,48,57,108,373,333,166,169,3166,811,3046,793,587,323,986,488,1473,521,120,158,17126,1607,11453,1450,6592,1168,1546,625,1530,568,3516,847,4861,1240,5673,1068,2010,620,1165,516,791,498,37,62,337,290,845,363,3663,887,2641,853,419,300,446,321,1776,673,1022,474,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,24418,1939,6879,1226,3688,1061,3238,984,988,752,1679,598,571,330,450,450,3191,977,577,371,508,361,0,247,213,257,295,241,69,109,2614,1019,2522,986,708,629,1177,781,637,501,92,107,17539,1764,12675,1571,9166,1385,2241,788,2892,858,4033,980,3509,885,4864,935,2122,657,741,456,298,298,182,178,261,265,1381,519,2742,866,2328,846,124,127,431,327,1773,749,414,249,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,27072,2604,4636,1161,2444,764,2332,742,300,196,1369,620,663,365,112,137,2192,899,213,175,213,175,51,99,26,49,136,131,0,270,1979,898,1979,898,307,313,1180,768,492,346,0,270,22436,2468,14493,1924,11418,1799,2370,941,4015,1408,5033,1162,3075,684,7943,2046,5294,1742,2812,1105,942,719,1039,652,831,507,2482,1333,2649,1166,2357,1116,172,184,614,524,1571,1054,292,199,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,52626,3662,17415,2272,3233,880,2756,808,604,429,607,427,1545,637,477,340,14182,2149,2744,1177,2281,1081,665,497,385,346,1231,889,463,494,11438,1891,10515,1870,1390,513,3237,1025,5888,1621,923,533,35211,3019,18949,2365,12331,1866,1663,690,2508,786,8160,1489,6618,1186,16262,2234,5774,1400,3085,1208,1025,626,263,255,1797,1074,2689,816,10488,1813,9030,1788,722,492,1732,776,6576,1586,1458,510,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,17402,2086,6215,1662,1378,1012,1223,960,633,608,223,357,367,368,155,282,4837,1320,674,516,261,314,145,242,0,284,116,195,413,410,4163,1155,3840,1090,142,243,1486,788,2212,780,323,413,11187,1824,5881,1395,4325,1227,1280,669,734,492,2311,804,1556,618,5306,1230,2843,952,1678,891,186,298,0,284,1492,837,1165,634,2463,907,1832,764,0,284,515,435,1317,665,631,426,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,11460,1522,3326,807,1376,594,1304,571,44,75,385,249,875,483,72,109,1950,692,513,328,428,308,70,76,0,286,358,298,85,133,1437,576,1400,568,669,501,290,259,441,331,37,66,8134,1411,5626,1340,3688,1097,892,514,1036,596,1760,692,1938,757,2508,702,1647,526,899,484,323,324,117,169,459,343,748,354,861,422,328,230,0,286,49,64,279,212,533,345,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,14877,1822,2955,912,1467,607,1204,555,312,214,382,374,510,411,263,276,1488,665,0,282,0,282,0,282,0,282,0,282,0,282,1488,665,1113,483,540,377,505,350,68,143,375,397,11922,1645,8039,1328,5954,1259,1258,516,1961,788,2735,900,2085,918,3883,1325,2203,1046,694,490,326,400,189,207,179,207,1509,805,1680,685,1490,663,377,346,378,294,735,431,190,244,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,586899,11664,139593,6226,71412,4420,58503,3879,9425,1960,24203,2698,24875,2661,12909,1761,68181,4476,11197,2006,9092,1852,2990,1219,2518,957,3584,1062,2105,752,56984,3582,51515,3551,9284,1700,18538,2400,23693,2566,5469,1184,447306,10142,322594,9316,225397,8076,40247,3220,62678,4107,122472,5841,97197,5021,124712,6707,48215,4370,29348,3381,6242,1593,5736,1673,17370,2405,18867,2944,76497,4415,51578,3885,7761,1389,9391,1762,34426,3408,24919,2447,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,22805,2272,4204,1056,2014,793,1690,763,86,112,857,503,747,490,324,323,2190,864,568,445,484,419,47,65,196,314,241,257,84,143,1622,727,1583,711,311,306,570,469,702,470,39,66,18601,2196,13065,1884,9720,1673,2474,842,3353,936,3893,999,3345,1046,5536,1678,3122,1407,2607,1378,355,343,1557,1397,695,401,515,300,2414,857,1980,810,200,252,401,216,1379,680,434,302,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,36015,3195,2757,979,1396,707,1128,645,341,299,392,464,395,348,268,257,1361,638,327,277,272,270,77,119,119,195,76,125,55,87,1034,540,1034,540,79,149,349,285,606,459,0,284,33258,3136,23365,2826,17933,2567,4765,1333,4128,1275,9040,1773,5432,1160,9893,1869,5602,1554,2870,1155,791,597,997,863,1082,533,2732,1141,4291,1112,3348,985,496,366,642,496,2210,782,943,507,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,51408,3551,11766,1716,5356,1367,4754,1181,1343,747,2283,747,1128,477,602,495,6410,1391,956,514,809,485,316,250,493,366,0,268,147,172,5454,1259,5297,1211,1139,609,2391,875,1767,715,157,194,39642,3334,25194,2621,18655,2157,4173,1223,4512,1043,9970,1493,6539,1273,14448,2513,7613,1973,4938,1658,1847,1051,638,520,2453,979,2675,1084,6835,1600,5415,1491,1008,490,1159,667,3248,1052,1420,641,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,25813,2318,6007,1217,3129,972,2527,805,541,399,905,466,1081,538,602,510,2878,862,451,357,242,267,73,113,0,211,169,210,209,238,2427,770,2261,758,671,540,615,341,975,460,166,205,19806,2034,12997,1632,9276,1245,2186,682,2161,688,4929,1056,3721,1311,6809,1404,2656,909,1534,750,471,366,624,497,439,357,1122,512,4153,1038,3695,1005,441,443,335,207,2919,938,458,389,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,104785,4415,49040,2950,21038,2186,10827,1466,1841,666,2065,621,6921,1115,10211,1484,28002,2043,3905,933,2738,706,720,449,720,356,1298,520,1167,543,24097,1758,18100,1855,3201,893,3830,965,11069,1498,5997,1079,55745,3508,40641,3051,19917,2195,4477,1046,3237,906,12203,1711,20724,2174,15104,1887,3670,1028,1248,533,422,302,179,211,647,446,2422,765,11434,1491,5367,1047,633,385,844,449,3890,797,6067,1090,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
