GEO_ID,B18020B_001E,B18020B_001M,B18020B_002E,B18020B_002M,B18020B_003E,B18020B_003M,B18020B_004E,B18020B_004M,B18020B_005E,B18020B_005M,B18020B_006E,B18020B_006M,B18020B_007E,B18020B_007M,B18020B_008E,B18020B_008M,B18020B_009E,B18020B_009M,B18020B_010E,B18020B_010M,B18020B_011E,B18020B_011M,B18020B_012E,B18020B_012M,B18020B_013E,B18020B_013M,B18020B_014E,B18020B_014M,B18020B_015E,B18020B_015M,B18020B_016E,B18020B_016M,B18020B_017E,B18020B_017M,B18020B_018E,B18020B_018M,B18020B_019E,B18020B_019M,B18020B_020E,B18020B_020M,B18020B_021E,B18020B_021M,B18020B_022E,B18020B_022M,B18020B_023E,B18020B_023M,B18020B_024E,B18020B_024M,B18020B_025E,B18020B_025M,B18020B_026E,B18020B_026M,B18020B_027E,B18020B_027M,B18020B_028E,B18020B_028M,B18020B_029E,B18020B_029M,B18020B_030E,B18020B_030M,B18020B_031E,B18020B_031M,NAME,B18020B_001MA,B18020B_001EA,B18020B_002EA,B18020B_002MA,B18020B_003EA,B18020B_003MA,B18020B_004EA,B18020B_004MA,B18020B_005EA,B18020B_005MA,B18020B_006MA,B18020B_006EA,B18020B_007EA,B18020B_007MA,B18020B_008EA,B18020B_008MA,B18020B_009EA,B18020B_009MA,B18020B_010EA,B18020B_010MA,B18020B_011EA,B18020B_011MA,B18020B_012MA,B18020B_012EA,B18020B_013EA,B18020B_013MA,B18020B_014EA,B18020B_014MA,B18020B_015EA,B18020B_015MA,B18020B_016EA,B18020B_016MA,B18020B_017MA,B18020B_017EA,B18020B_018EA,B18020B_018MA,B18020B_019EA,B18020B_019MA,B18020B_020EA,B18020B_020MA,B18020B_021EA,B18020B_021MA,B18020B_022MA,B18020B_022EA,B18020B_023MA,B18020B_023EA,B18020B_024EA,B18020B_024MA,B18020B_025EA,B18020B_025MA,B18020B_026EA,B18020B_026MA,B18020B_027MA,B18020B_027EA,B18020B_028MA,B18020B_028EA,B18020B_029EA,B18020B_029MA,B18020B_030EA,B18020B_030MA,B18020B_031EA,B18020B_031MA,state
0400000US42,755904,6133,135890,6791,59308,4639,14442,2772,3245,1407,11197,2130,44866,3545,10766,1890,34100,3578,76582,5214,13960,2652,4194,1435,9766,2337,62622,4470,15478,2357,47144,4088,620014,8714,278512,6002,131182,3998,67812,3997,63370,4489,147330,3884,110548,4249,36782,2881,341502,5521,155290,3705,84334,3926,70956,3978,186212,4535,136255,4985,49957,3651,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,32501,1842,5746,1214,2626,848,1174,662,540,588,634,427,1452,510,126,150,1326,496,3120,983,471,308,0,284,471,308,2649,890,757,478,1892,788,26755,1752,12631,1335,6219,1201,4056,950,2163,779,6412,716,4535,709,1877,646,14124,1321,7911,927,4389,1169,3522,1136,6213,858,5136,900,1077,510,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,759924,4112,134904,6393,62164,4422,16207,2819,4879,1563,11328,2356,45957,3249,12195,2069,33762,2772,72740,4644,11970,1620,3477,951,8493,1332,60770,3951,14058,1957,46712,3766,625020,7601,280033,5053,134472,3320,82423,4227,52049,3741,145561,4351,115227,3922,30334,2396,344987,5731,160639,3243,94685,4439,65954,4131,184348,4148,135661,3965,48687,3322,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,621054,4237,101445,6741,46869,3453,11737,2649,3666,1370,8071,2174,35132,3251,9596,1700,25536,2625,54576,4735,11329,2459,2851,1297,8478,1996,43247,4138,11802,1903,31445,3410,519609,7368,235359,4350,111629,4112,66484,4175,45145,3948,123730,3037,100201,3577,23529,2526,284250,5245,132757,3301,83115,4076,49642,3921,151493,4398,112164,4499,39329,3445,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1580962,8742,240459,9172,110864,6388,29108,3394,8976,1926,20132,2772,81756,4968,22487,2269,59269,4830,129595,6243,26636,3499,9228,2289,17408,2416,102959,5274,29270,2577,73689,5106,1340503,12493,607514,8340,286723,5934,172882,6512,113841,6146,320791,6282,261355,6585,59436,4876,732989,7851,343307,6001,208766,5951,134541,6669,389682,6183,299173,7452,90509,5760,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,11558,938,1558,685,823,480,138,221,138,221,0,258,685,462,412,359,273,232,735,466,122,124,54,61,68,114,613,451,466,424,147,149,10000,952,5900,594,3299,699,2756,625,543,319,2601,784,2363,792,238,200,4100,831,2487,712,1396,682,1091,568,1613,503,1162,447,451,313,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,904217,6647,128456,4715,56169,3404,14180,2176,5943,1531,8237,1556,41989,2836,13766,1928,28223,2669,72287,3571,14253,2082,4359,1279,9894,1800,58034,3106,17314,1918,40720,3194,775761,7230,355836,5062,154268,3888,104310,4440,49958,3507,201568,3986,168114,4580,33454,2986,419925,5107,174477,3730,112959,4382,61518,3834,245448,3859,192053,4495,53395,3541,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,133245,2751,21145,2466,9942,1656,2354,903,1011,569,1343,642,7588,1441,3033,1031,4555,1025,11203,1891,2121,890,652,400,1469,786,9082,1653,3499,1225,5583,1437,112100,3811,62409,2698,27856,1743,17447,1755,10409,1528,34553,1860,28112,2095,6441,1524,49691,2542,24076,2176,12818,2424,11258,1615,25615,1731,18765,1668,6850,1412,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,36439,2312,8380,1481,4146,949,985,546,217,204,768,527,3161,788,513,349,2648,702,4234,1112,737,387,409,289,328,263,3497,1023,1041,586,2456,788,28059,2305,14443,1755,5389,1400,2960,979,2429,789,9054,1428,6703,1192,2351,930,13616,1831,5310,1171,3122,878,2188,701,8306,1395,6514,1284,1792,649,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,188787,2719,35041,3205,14262,2016,4928,1145,1396,622,3532,1049,9334,1539,3082,1035,6252,1239,20779,2375,4648,1175,1842,808,2806,858,16131,1978,3495,1002,12636,1838,153746,4388,68263,2820,34967,2093,19321,2684,15646,2017,33296,1728,24467,1683,8829,1369,85483,2928,45176,1818,22903,2443,22273,2456,40307,2286,30037,2598,10270,1876,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,189640,10016,44047,3822,19845,2541,5846,1229,2054,768,3792,1078,13999,2133,3860,968,10139,1754,24202,2183,5141,1151,1186,621,3955,1072,19061,2042,4861,1080,14200,1603,145593,8240,72114,5195,35136,3321,18802,2322,16334,2231,36978,3019,27724,2824,9254,1623,73479,4392,36007,3050,15769,1976,20238,2323,37472,2428,19524,1645,17948,1863,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
