GEO_ID,B23002I_001E,B23002I_001M,B23002I_002E,B23002I_002M,B23002I_003E,B23002I_003M,B23002I_004E,B23002I_004M,B23002I_005E,B23002I_005M,B23002I_006E,B23002I_006M,B23002I_007E,B23002I_007M,B23002I_008E,B23002I_008M,B23002I_009E,B23002I_009M,B23002I_010E,B23002I_010M,B23002I_011E,B23002I_011M,B23002I_012E,B23002I_012M,B23002I_013E,B23002I_013M,B23002I_014E,B23002I_014M,B23002I_015E,B23002I_015M,B23002I_016E,B23002I_016M,B23002I_017E,B23002I_017M,B23002I_018E,B23002I_018M,B23002I_019E,B23002I_019M,B23002I_020E,B23002I_020M,B23002I_021E,B23002I_021M,B23002I_022E,B23002I_022M,B23002I_023E,B23002I_023M,B23002I_024E,B23002I_024M,B23002I_025E,B23002I_025M,B23002I_026E,B23002I_026M,B23002I_027E,B23002I_027M,B23002I_028E,B23002I_028M,B23002I_029E,B23002I_029M,B23002I_030E,B23002I_030M,B23002I_031E,B23002I_031M,B23002I_032E,B23002I_032M,B23002I_033E,B23002I_033M,B23002I_034E,B23002I_034M,B23002I_035E,B23002I_035M,B23002I_036E,B23002I_036M,B23002I_037E,B23002I_037M,B23002I_038E,B23002I_038M,B23002I_039E,B23002I_039M,B23002I_040E,B23002I_040M,B23002I_041E,B23002I_041M,B23002I_042E,B23002I_042M,B23002I_043E,B23002I_043M,B23002I_044E,B23002I_044M,B23002I_045E,B23002I_045M,B23002I_046E,B23002I_046M,B23002I_047E,B23002I_047M,B23002I_048E,B23002I_048M,B23002I_049E,B23002I_049M,B23002I_050E,B23002I_050M,B23002I_051E,B23002I_051M,B23002I_052E,B23002I_052M,B23002I_053E,B23002I_053M,B23002I_054E,B23002I_054M,B23002I_055E,B23002I_055M,B23002I_056E,B23002I_056M,B23002I_057E,B23002I_057M,B23002I_058E,B23002I_058M,B23002I_059E,B23002I_059M,B23002I_060E,B23002I_060M,B23002I_061E,B23002I_061M,B23002I_062E,B23002I_062M,B23002I_063E,B23002I_063M,B23002I_064E,B23002I_064M,B23002I_065E,B23002I_065M,B23002I_066E,B23002I_066M,B23002I_067E,B23002I_067M,B23002I_068E,B23002I_068M,B23002I_069E,B23002I_069M,B23002I_070E,B23002I_070M,B23002I_071E,B23002I_071M,B23002I_072E,B23002I_072M,B23002I_073E,B23002I_073M,B23002I_074E,B23002I_074M,B23002I_075E,B23002I_075M,B23002I_076E,B23002I_076M,B23002I_077E,B23002I_077M,B23002I_078E,B23002I_078M,B23002I_079E,B23002I_079M,NAME,B23002I_001MA,B23002I_001EA,B23002I_002MA,B23002I_002EA,B23002I_003MA,B23002I_003EA,B23002I_004EA,B23002I_004MA,B23002I_005EA,B23002I_005MA,B23002I_006MA,B23002I_006EA,B23002I_007MA,B23002I_007EA,B23002I_008MA,B23002I_008EA,B23002I_009EA,B23002I_009MA,B23002I_010EA,B23002I_010MA,B23002I_011EA,B23002I_011MA,B23002I_012MA,B23002I_012EA,B23002I_013MA,B23002I_013EA,B23002I_014MA,B23002I_014EA,B23002I_015EA,B23002I_015MA,B23002I_016EA,B23002I_016MA,B23002I_017MA,B23002I_017EA,B23002I_018MA,B23002I_018EA,B23002I_019MA,B23002I_019EA,B23002I_020EA,B23002I_020MA,B23002I_021EA,B23002I_021MA,B23002I_022EA,B23002I_022MA,B23002I_023MA,B23002I_023EA,B23002I_024MA,B23002I_024EA,B23002I_025MA,B23002I_025EA,B23002I_026EA,B23002I_026MA,B23002I_027EA,B23002I_027MA,B23002I_028MA,B23002I_028EA,B23002I_029MA,B23002I_029EA,B23002I_030MA,B23002I_030EA,B23002I_031EA,B23002I_031MA,B23002I_032EA,B23002I_032MA,B23002I_033EA,B23002I_033MA,B23002I_034MA,B23002I_034EA,B23002I_035MA,B23002I_035EA,B23002I_036EA,B23002I_036MA,B23002I_037EA,B23002I_037MA,B23002I_038EA,B23002I_038MA,B23002I_039MA,B23002I_039EA,B23002I_040MA,B23002I_040EA,B23002I_041EA,B23002I_041MA,B23002I_042EA,B23002I_042MA,B23002I_043EA,B23002I_043MA,B23002I_044EA,B23002I_044MA,B23002I_045MA,B23002I_045EA,B23002I_046EA,B23002I_046MA,B23002I_047EA,B23002I_047MA,B23002I_048EA,B23002I_048MA,B23002I_049EA,B23002I_049MA,B23002I_050MA,B23002I_050EA,B23002I_051EA,B23002I_051MA,B23002I_052EA,B23002I_052MA,B23002I_053EA,B23002I_053MA,B23002I_054EA,B23002I_054MA,B23002I_055EA,B23002I_055MA,B23002I_056EA,B23002I_056MA,B23002I_057EA,B23002I_057MA,B23002I_058EA,B23002I_058MA,B23002I_059EA,B23002I_059MA,B23002I_060EA,B23002I_060MA,B23002I_061MA,B23002I_061EA,B23002I_062EA,B23002I_062MA,B23002I_063EA,B23002I_063MA,B23002I_064EA,B23002I_064MA,B23002I_065EA,B23002I_065MA,B23002I_066EA,B23002I_066MA,B23002I_067EA,B23002I_067MA,B23002I_068EA,B23002I_068MA,B23002I_069EA,B23002I_069MA,B23002I_070EA,B23002I_070MA,B23002I_071MA,B23002I_071EA,B23002I_072MA,B23002I_072EA,B23002I_073EA,B23002I_073MA,B23002I_074EA,B23002I_074MA,B23002I_075EA,B23002I_075MA,B23002I_076EA,B23002I_076MA,B23002I_077EA,B23002I_077MA,B23002I_078MA,B23002I_078EA,B23002I_079MA,B23002I_079EA,state
0400000US29,101771,1706,54967,1622,5089,859,3101,595,0,256,3101,595,2458,585,643,315,1988,580,7696,1076,6709,1020,30,68,6679,1023,6317,998,362,285,987,487,34574,1382,31465,1341,293,308,31172,1331,29527,1458,1645,664,3109,975,3924,872,3008,746,0,256,3008,746,2949,735,59,95,916,489,1531,623,679,351,679,351,0,256,852,517,2153,518,534,330,534,330,0,256,1619,442,46804,1455,4263,883,2866,760,0,256,2866,760,2454,739,412,208,1397,457,5169,856,3620,785,0,256,3620,785,3418,756,202,233,1549,646,29983,1502,20593,1660,0,256,20593,1660,19420,1744,1173,513,9390,1283,3934,687,2016,563,0,256,2016,563,1938,553,78,129,1918,621,1224,568,378,333,378,333,0,256,846,505,2231,509,542,366,542,366,0,256,1689,430,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,79402,867,43917,1146,3519,842,1944,697,0,216,1944,697,1715,676,229,181,1575,541,6835,910,6143,941,278,221,5865,895,5425,892,440,365,692,366,28558,1195,25794,1387,240,261,25554,1419,23703,1540,1851,763,2764,731,2263,707,1763,717,0,216,1763,717,1671,697,92,116,500,344,900,477,201,186,201,186,0,216,699,439,1842,569,402,231,318,233,84,138,1440,492,35485,1188,3257,901,1489,631,0,216,1489,631,1234,537,255,220,1768,628,5003,769,2946,708,87,104,2859,708,2788,724,71,74,2057,709,22631,1218,14481,1456,0,216,14481,1456,13256,1427,1225,494,8150,1135,1885,598,905,430,0,216,905,430,828,412,77,102,980,405,877,405,211,184,211,184,0,216,666,408,1832,670,120,113,120,113,0,216,1712,671,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,373405,1575,199486,1114,16784,1369,8567,941,0,297,8567,941,7669,846,898,498,8217,1306,24178,893,21617,1209,46,75,21571,1217,20010,1502,1561,944,2561,1030,137111,746,127875,1774,231,195,127644,1844,122467,1961,5177,1501,9236,1585,11878,367,9469,769,0,297,9469,769,9022,762,447,399,2409,765,3962,887,2054,763,1847,791,207,198,1908,725,5573,926,1835,999,1633,998,202,193,3738,636,173919,1328,15856,1470,6385,1064,0,297,6385,1064,5556,1016,829,522,9471,1539,20077,799,12760,1387,0,297,12760,1387,10719,1520,2041,1182,7317,1317,114215,970,73994,3668,53,89,73941,3666,70006,3768,3935,1194,40221,3841,12025,269,5531,1200,0,297,5531,1200,5396,1200,135,226,6494,1170,4768,763,948,490,948,490,0,297,3820,718,6978,876,373,225,311,232,62,106,6605,900,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,947076,1919,477001,1783,39088,1988,17080,1856,0,278,17080,1856,13120,1703,3960,1326,22008,2142,55085,1491,44776,2729,167,207,44609,2730,38649,2543,5960,1575,10309,2151,309753,701,277021,3088,159,178,276862,3075,261014,4351,15848,2939,32732,3018,42265,957,30402,1782,0,278,30402,1782,28704,1947,1698,789,11863,1627,11451,1355,4792,1333,4349,1255,443,330,6659,1143,19359,1594,1759,638,1325,578,434,337,17600,1541,470075,2096,36311,2023,15103,2307,0,278,15103,2307,11669,2174,3434,1021,21208,2458,48534,1195,34542,2427,0,278,34542,2427,29273,2337,5269,1313,13992,2310,293969,1124,212629,5084,110,127,212519,5081,197231,5051,15288,1925,81340,5024,46684,899,23110,1921,0,278,23110,1921,21201,1987,1909,724,23574,2080,14351,1702,3514,992,3342,981,172,220,10837,1562,30226,1671,1486,553,1391,539,95,116,28740,1799,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,598229,1500,293204,1237,30815,2014,16271,1964,0,282,16271,1964,12496,1884,3775,1019,14544,1710,33102,1787,27996,1907,153,275,27843,1915,24625,1883,3218,1261,5106,1378,165453,1811,140831,2939,480,361,140351,3008,131586,3023,8765,2175,24622,2575,32536,771,19064,1294,0,282,19064,1294,18461,1307,603,408,13472,1117,10419,1131,3210,724,3088,700,122,128,7209,877,20879,1174,2442,655,2341,664,101,122,18437,1261,305025,1403,25123,2021,12733,1681,0,282,12733,1681,9747,1598,2986,835,12390,2063,34190,1547,25047,2035,0,282,25047,2035,22588,2135,2459,798,9143,1522,171009,1137,120141,3577,300,282,119841,3615,110813,3332,9028,1644,50868,3598,35585,581,18065,1435,0,282,18065,1435,17147,1498,918,531,17520,1372,12346,1110,1828,612,1737,602,91,117,10518,1179,26772,1147,1233,503,1171,481,62,107,25539,1223,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2219426,3025,1073480,2839,89109,2698,32335,2848,0,274,32335,2848,21429,2408,10906,1642,56774,3458,126099,1376,98546,3289,743,467,97803,3273,82507,3632,15296,2273,27553,2979,676868,1653,584904,6342,1627,717,583277,6189,543848,7027,39429,4031,91964,6376,102114,984,64849,2805,0,274,64849,2805,59440,2440,5409,1703,37265,2826,31343,2317,8057,1532,7830,1494,227,239,23286,2204,47947,2402,4433,1106,4433,1106,0,274,43514,2543,1145946,2530,88552,2199,25687,2337,0,274,25687,2337,16300,2251,9387,1422,62865,2862,115951,1448,73098,2692,192,292,72906,2729,61224,2805,11682,1763,42853,2570,687549,1639,465139,8790,86,106,465053,8785,420961,9727,44092,4732,222410,9065,126361,789,52676,3604,0,274,52676,3604,48232,3407,4444,1272,73685,3624,41914,2106,6873,1329,6343,1328,530,344,35041,2263,85619,2121,3579,952,3409,906,170,210,82040,2292,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,359030,2867,212398,2970,15587,1580,10035,1421,134,137,9901,1402,8616,1391,1285,526,5552,1280,33371,2594,32250,2674,185,166,32065,2663,30740,2576,1325,597,1121,526,153184,2850,143733,3215,1586,418,142147,3312,138208,3565,3939,1206,9451,1741,6518,1362,5231,1309,0,284,5231,1309,5036,1287,195,222,1287,681,1333,548,431,373,251,226,180,251,902,431,2405,859,322,237,322,237,0,284,2083,851,146632,2547,13381,1673,4092,918,0,284,4092,918,3177,875,915,460,9289,1605,21043,1772,11955,1711,58,77,11897,1720,8990,1483,2907,1022,9088,1567,99796,2477,62418,2859,84,148,62334,2857,55110,2878,7224,1494,37378,2765,7979,1281,3845,1111,0,284,3845,1111,3665,1049,180,251,4134,1170,1780,725,376,283,376,283,0,284,1404,763,2653,1016,0,284,0,284,0,284,2653,1016,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,173775,2023,90820,2067,8500,1042,4120,820,0,262,4120,820,2752,695,1368,483,4380,838,11089,1216,9207,1157,0,262,9207,1157,8228,1126,979,567,1882,751,59561,1705,52484,2237,183,202,52301,2251,49081,2236,3220,976,7077,1363,6872,858,4291,890,0,262,4291,890,3959,903,332,264,2581,671,2438,583,732,382,732,382,0,262,1706,495,2360,535,311,213,237,182,74,125,2049,541,82955,1792,8434,1068,3967,910,0,262,3967,910,2876,777,1091,439,4467,771,9995,1179,7212,1117,0,262,7212,1117,6064,1055,1148,571,2783,908,51242,1525,34025,1988,178,208,33847,1971,29991,2154,3856,1180,17217,1887,6804,871,2936,754,0,262,2936,754,2610,711,326,235,3868,866,2056,624,475,386,475,386,0,262,1581,531,4424,764,98,118,98,118,0,262,4326,760,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,151647,1480,82872,1569,8454,939,4670,881,0,247,4670,881,4020,847,650,432,3784,791,14094,1358,12774,1358,45,85,12729,1356,11834,1440,895,507,1320,467,52415,1346,47260,1540,544,274,46716,1558,45122,1533,1594,635,5155,1058,4242,656,3761,695,0,247,3761,695,3640,706,121,132,481,293,1060,377,304,240,189,177,115,163,756,313,2607,756,416,301,365,297,51,86,2191,754,68775,1611,6183,1092,2323,748,0,247,2323,748,1519,541,804,539,3860,872,10035,1089,5724,956,0,247,5724,956,5049,1000,675,397,4311,1114,44442,1709,28570,2026,57,102,28513,2023,25665,1925,2848,835,15872,1590,4375,703,2482,630,0,247,2482,630,2233,601,249,282,1893,646,1148,511,477,377,477,377,0,247,671,346,2592,807,722,558,722,558,0,247,1870,599,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,231601,1087,127600,1288,11481,1519,6105,1350,0,270,6105,1350,4447,1251,1658,776,5376,1029,18135,1281,16299,1440,0,270,16299,1440,13735,1777,2564,1459,1836,847,88259,1411,82357,1813,49,83,82308,1805,75949,2277,6359,1618,5902,1493,6632,979,5074,994,0,270,5074,994,4498,960,576,377,1558,631,1059,472,454,326,312,273,142,165,605,347,2034,765,437,354,239,221,198,287,1597,682,104001,1398,10230,1460,4417,1143,0,270,4417,1143,3214,1017,1203,607,5813,1122,14491,1214,9118,1324,0,270,9118,1324,7712,1326,1406,612,5373,1151,68112,1282,47424,2213,0,270,47424,2213,41720,2449,5704,1453,20688,1950,6539,1036,3806,1068,0,270,3806,1068,3392,1033,414,499,2733,684,1266,438,450,287,450,287,0,270,816,367,3363,733,78,129,78,129,0,270,3285,747,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,325454,1840,163500,1660,18188,1554,8473,1369,0,242,8473,1369,5629,1144,2844,918,9715,1592,21781,1689,16979,2467,14,27,16965,2467,14794,2319,2171,794,4802,1437,101571,1669,83346,3103,462,314,82884,3113,75966,3170,6918,1487,18225,2957,13628,913,7398,1210,0,242,7398,1210,6865,1166,533,333,6230,1167,3367,714,915,446,915,446,0,242,2452,701,4965,992,295,263,295,263,0,242,4670,995,161954,1448,14282,1496,5130,1123,0,242,5130,1123,3686,951,1444,653,9152,1217,19309,1268,12990,1588,0,242,12990,1588,10494,1628,2496,1087,6319,1241,102119,1342,64706,2558,0,242,64706,2558,58714,2407,5992,1318,37413,2490,13035,1085,4706,1244,0,242,4706,1244,4382,1246,324,248,8329,1051,4746,835,708,356,646,310,62,115,4038,813,8463,1088,426,281,313,248,113,140,8037,1084,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,75286,713,36129,792,3004,503,1267,698,0,284,1267,698,821,608,446,324,1737,692,5375,363,4288,806,0,284,4288,806,4151,819,137,227,1087,728,23823,599,20405,1209,105,182,20300,1174,18714,1345,1586,764,3418,991,2264,91,1365,520,0,284,1365,520,1241,517,124,207,899,533,743,293,182,207,78,126,104,167,561,309,920,290,243,301,243,301,0,284,677,327,39157,803,3483,835,1576,590,0,284,1576,590,889,460,687,571,1907,762,4499,793,3491,838,0,284,3491,838,3122,874,369,356,1008,477,25710,629,18839,1417,177,348,18662,1400,15832,1662,2830,946,6871,1242,3083,422,2174,559,0,284,2174,559,1982,559,192,252,909,392,347,414,347,414,180,299,167,304,0,284,2035,440,0,284,0,284,0,284,2035,440,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
