GEO_ID,B21001B_001E,B21001B_001M,B21001B_002E,B21001B_002M,B21001B_003E,B21001B_003M,B21001B_004E,B21001B_004M,B21001B_005E,B21001B_005M,B21001B_006E,B21001B_006M,B21001B_007E,B21001B_007M,B21001B_008E,B21001B_008M,B21001B_009E,B21001B_009M,B21001B_010E,B21001B_010M,B21001B_011E,B21001B_011M,B21001B_012E,B21001B_012M,B21001B_013E,B21001B_013M,B21001B_014E,B21001B_014M,B21001B_015E,B21001B_015M,B21001B_016E,B21001B_016M,B21001B_017E,B21001B_017M,B21001B_018E,B21001B_018M,B21001B_019E,B21001B_019M,B21001B_020E,B21001B_020M,B21001B_021E,B21001B_021M,B21001B_022E,B21001B_022M,B21001B_023E,B21001B_023M,B21001B_024E,B21001B_024M,B21001B_025E,B21001B_025M,B21001B_026E,B21001B_026M,B21001B_027E,B21001B_027M,B21001B_028E,B21001B_028M,B21001B_029E,B21001B_029M,B21001B_030E,B21001B_030M,B21001B_031E,B21001B_031M,B21001B_032E,B21001B_032M,B21001B_033E,B21001B_033M,NAME,B21001B_001EA,B21001B_001MA,B21001B_002EA,B21001B_002MA,B21001B_003MA,B21001B_003EA,B21001B_004MA,B21001B_004EA,B21001B_005MA,B21001B_005EA,B21001B_006EA,B21001B_006MA,B21001B_007EA,B21001B_007MA,B21001B_008EA,B21001B_008MA,B21001B_009MA,B21001B_009EA,B21001B_010MA,B21001B_010EA,B21001B_011EA,B21001B_011MA,B21001B_012EA,B21001B_012MA,B21001B_013EA,B21001B_013MA,B21001B_014MA,B21001B_014EA,B21001B_015MA,B21001B_015EA,B21001B_016EA,B21001B_016MA,B21001B_017EA,B21001B_017MA,B21001B_018EA,B21001B_018MA,B21001B_019EA,B21001B_019MA,B21001B_020EA,B21001B_020MA,B21001B_021EA,B21001B_021MA,B21001B_022EA,B21001B_022MA,B21001B_023EA,B21001B_023MA,B21001B_024EA,B21001B_024MA,B21001B_025EA,B21001B_025MA,B21001B_026EA,B21001B_026MA,B21001B_027EA,B21001B_027MA,B21001B_028MA,B21001B_028EA,B21001B_029MA,B21001B_029EA,B21001B_030EA,B21001B_030MA,B21001B_031EA,B21001B_031MA,B21001B_032EA,B21001B_032MA,B21001B_033MA,B21001B_033EA,state
0400000US41,39205,1599,20650,1326,7216,865,632,462,6584,984,9623,1181,1979,933,7644,1267,2131,308,436,259,1695,325,800,423,647,377,153,209,880,404,316,287,564,346,18555,1078,7793,982,0,270,7793,982,6874,946,347,423,6527,847,1957,242,89,153,1868,202,1023,270,0,270,1023,270,908,208,0,270,908,208,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,827693,4769,357335,3128,122497,2389,6157,1488,116340,2800,146348,2117,28734,3507,117614,4087,45848,1674,16310,1480,29538,1987,24072,1133,10925,1407,13147,1552,18570,631,10836,1557,7734,1508,470358,3786,148042,2323,1632,634,146410,2450,187705,1855,5009,1278,182696,2289,61129,1366,562,419,60567,1329,36876,895,425,278,36451,970,36606,838,620,424,35986,930,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,34438,1846,15697,1245,6433,1100,53,96,6380,1113,6337,673,1221,508,5116,654,1527,271,569,331,958,299,613,360,422,322,191,210,787,270,413,286,374,332,18741,1222,7788,802,200,279,7588,799,7185,746,267,241,6918,785,1677,234,363,425,1314,381,958,174,0,284,958,174,1133,321,0,284,1133,321,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,821893,3375,360185,2269,129571,2138,9365,2046,120206,2667,143764,2441,34505,3249,109259,4226,47754,1201,15789,2016,31965,2154,25176,1195,9764,1357,15412,1533,13920,1237,6346,1040,7574,1145,461708,2083,150790,2080,2924,875,147866,2180,185161,2135,7355,1639,177806,2945,59957,994,1126,415,58831,1008,36540,1522,423,244,36117,1512,29260,1474,151,163,29109,1499,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,663541,4176,293688,2883,107277,2423,5114,1623,102163,3042,123852,2418,26173,2426,97679,3057,35010,1239,13787,1494,21223,1896,17265,1073,7179,941,10086,1024,10284,841,4491,887,5793,773,369853,2585,129361,1898,2852,1244,126509,2067,152671,1993,4026,1187,148645,2293,42069,1081,733,380,41336,1152,25735,1242,51,84,25684,1240,20017,1041,82,97,19935,1048,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1674159,6117,742072,4222,271588,3693,17914,2855,253674,4397,317208,3620,69447,4126,247761,4464,85339,1897,33129,2855,52210,2918,43760,1726,17493,1877,26267,2114,24177,1365,12991,1632,11186,1371,932087,4026,329681,3651,7613,1772,322068,4014,385699,3741,15638,2289,370061,4617,106942,2200,3056,834,103886,2384,61245,1877,728,410,60517,1807,48520,1862,433,361,48087,1851,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,980654,6248,436388,4153,144575,3205,18353,2376,126222,3959,187882,3079,51969,3650,135913,4545,55675,1771,22119,2043,33556,2352,29882,1835,12901,1757,16981,1782,18374,1510,11126,1254,7248,1147,544266,3936,163980,2771,8521,1837,155459,3180,234315,2914,16215,2324,218100,3769,69167,1660,1455,575,67712,1817,40459,1426,496,305,39963,1490,36345,1817,350,315,35995,1762,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,139685,2493,74933,1831,27544,1405,3842,1186,23702,1676,33636,1068,12614,1466,21022,1634,8505,786,5274,807,3231,707,3239,474,2448,480,791,443,2009,350,1160,421,849,303,64752,1991,23831,1859,681,445,23150,1996,28050,1383,1666,632,26384,1498,6647,338,462,406,6185,514,3679,475,82,92,3597,483,2545,500,34,70,2511,508,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,42067,1959,19964,1581,5524,1408,348,410,5176,1279,9543,1407,1909,973,7634,1123,2672,634,953,396,1719,546,1402,526,531,333,871,327,823,296,581,254,242,147,22103,1403,5145,948,0,266,5145,948,9087,1375,410,438,8677,1410,2716,578,81,92,2635,592,2676,643,0,266,2676,643,2479,530,0,266,2479,530,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,194877,2105,84237,1566,34315,1401,1632,820,32683,1423,34179,1171,7025,1309,27154,1764,8451,438,3269,797,5182,824,4749,411,1909,504,2840,545,2543,388,1316,497,1227,417,110640,1665,43590,1468,323,284,43267,1449,44946,1342,236,212,44710,1305,11492,477,95,111,11397,481,6627,467,58,79,6569,468,3985,293,0,211,3985,293,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,208522,9448,99255,5502,36085,3406,562,415,35523,3384,36683,3121,2061,669,34622,3021,14294,1708,2030,635,12264,1549,8195,1082,2645,574,5550,941,3998,903,1427,556,2571,685,109267,5314,37054,3244,0,280,37054,3244,39504,2720,154,151,39350,2713,17029,1837,65,109,16964,1829,9214,1240,33,55,9181,1248,6466,994,34,54,6432,995,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
