GEO_ID,B17010I_001E,B17010I_001M,B17010I_002E,B17010I_002M,B17010I_003E,B17010I_003M,B17010I_004E,B17010I_004M,B17010I_005E,B17010I_005M,B17010I_006E,B17010I_006M,B17010I_007E,B17010I_007M,B17010I_008E,B17010I_008M,B17010I_009E,B17010I_009M,B17010I_010E,B17010I_010M,B17010I_011E,B17010I_011M,B17010I_012E,B17010I_012M,B17010I_013E,B17010I_013M,B17010I_014E,B17010I_014M,B17010I_015E,B17010I_015M,B17010I_016E,B17010I_016M,B17010I_017E,B17010I_017M,B17010I_018E,B17010I_018M,B17010I_019E,B17010I_019M,B17010I_020E,B17010I_020M,B17010I_021E,B17010I_021M,B17010I_022E,B17010I_022M,B17010I_023E,B17010I_023M,B17010I_024E,B17010I_024M,B17010I_025E,B17010I_025M,B17010I_026E,B17010I_026M,B17010I_027E,B17010I_027M,B17010I_028E,B17010I_028M,B17010I_029E,B17010I_029M,B17010I_030E,B17010I_030M,B17010I_031E,B17010I_031M,B17010I_032E,B17010I_032M,B17010I_033E,B17010I_033M,B17010I_034E,B17010I_034M,B17010I_035E,B17010I_035M,B17010I_036E,B17010I_036M,B17010I_037E,B17010I_037M,B17010I_038E,B17010I_038M,B17010I_039E,B17010I_039M,B17010I_040E,B17010I_040M,B17010I_041E,B17010I_041M,NAME,B17010I_001EA,B17010I_001MA,B17010I_002MA,B17010I_002EA,B17010I_003MA,B17010I_003EA,B17010I_004MA,B17010I_004EA,B17010I_005MA,B17010I_005EA,B17010I_006EA,B17010I_006MA,B17010I_007EA,B17010I_007MA,B17010I_008MA,B17010I_008EA,B17010I_009MA,B17010I_009EA,B17010I_010MA,B17010I_010EA,B17010I_011EA,B17010I_011MA,B17010I_012EA,B17010I_012MA,B17010I_013MA,B17010I_013EA,B17010I_014MA,B17010I_014EA,B17010I_015MA,B17010I_015EA,B17010I_016EA,B17010I_016MA,B17010I_017EA,B17010I_017MA,B17010I_018MA,B17010I_018EA,B17010I_019MA,B17010I_019EA,B17010I_020MA,B17010I_020EA,B17010I_021EA,B17010I_021MA,B17010I_022EA,B17010I_022MA,B17010I_023MA,B17010I_023EA,B17010I_024MA,B17010I_024EA,B17010I_025MA,B17010I_025EA,B17010I_026EA,B17010I_026MA,B17010I_027EA,B17010I_027MA,B17010I_028MA,B17010I_028EA,B17010I_029MA,B17010I_029EA,B17010I_030MA,B17010I_030EA,B17010I_031EA,B17010I_031MA,B17010I_032EA,B17010I_032MA,B17010I_033EA,B17010I_033MA,B17010I_034EA,B17010I_034MA,B17010I_035EA,B17010I_035MA,B17010I_036EA,B17010I_036MA,B17010I_037EA,B17010I_037MA,B17010I_038EA,B17010I_038MA,B17010I_039EA,B17010I_039MA,B17010I_040EA,B17010I_040MA,B17010I_041MA,B17010I_041EA,state
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,292507,5904,49700,4890,17338,2658,12972,2328,2015,1151,4240,1070,6717,1857,4366,1254,32362,3844,4802,1542,4215,1495,1288,791,729,604,2198,1226,587,423,27560,3720,23270,2993,4491,1186,7939,1549,10840,2178,4290,1678,242807,5761,152301,5995,96591,5336,16252,2215,23266,2742,57073,4556,55710,3966,90506,4936,33083,3161,19910,3225,5926,1828,2479,747,11505,2466,13173,2243,57423,4491,39182,3658,6386,1628,7995,2568,24801,2696,18241,2571,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,201274,4408,41372,2704,15720,1996,11711,1968,2428,1101,4161,1274,5122,1165,4009,970,25652,2546,3530,939,3045,860,588,400,545,445,1912,580,485,323,22122,2637,20082,2482,3655,1087,6844,1586,9583,1641,2040,663,159902,4701,115045,4806,58454,4329,9980,2031,13020,1830,35454,3471,56591,3167,44857,3815,13920,2229,8983,1852,2208,970,1787,786,4988,1277,4937,1293,30937,2975,21075,2553,3027,1244,3083,1105,14965,2118,9862,1474,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,688418,8506,164049,6826,37626,3637,26802,3066,5017,1445,7935,1919,13850,1884,10824,1849,126423,5608,15756,2484,11592,2343,3670,1632,2620,971,5302,1370,4164,1075,110667,4940,96091,5039,12861,2024,27576,2968,55654,4199,14576,2484,524369,8413,298676,8264,180282,6499,33035,3691,45193,4157,102054,5351,118394,6619,225693,9086,71542,5074,36232,3765,10531,2004,5444,1305,20257,2883,35310,3075,154151,7406,96633,6657,11822,2291,15403,2629,69408,5019,57518,4955,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,111555,3572,30331,3311,13783,2225,12277,2131,2665,882,5239,1461,4373,1324,1506,749,16548,2627,4428,1230,3825,1127,2245,824,394,352,1186,707,603,491,12120,2080,11461,2010,3135,947,4089,1285,4237,1208,659,525,81224,4084,52611,3555,36427,3056,8456,1508,10240,2121,17731,1765,16184,2165,28613,3106,18951,2515,9207,1800,2710,1010,1771,722,4726,1506,9744,1847,9662,1569,6925,1268,1870,727,814,380,4241,1104,2737,762,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,51775,2347,10539,1445,3428,969,2909,789,441,326,1145,516,1323,571,519,435,7111,1260,1479,680,1282,688,26,48,230,202,1026,629,197,183,5632,1150,5267,1097,1071,585,1695,611,2501,760,365,272,41236,2457,29150,2815,16998,1712,3725,916,4923,1156,8350,1196,12152,1884,12086,1528,4740,1114,2554,852,1033,559,37,62,1484,741,2186,625,7346,1263,5470,1192,756,402,577,346,4137,1067,1876,639,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,53148,2080,13263,1766,6591,1318,6015,1271,1223,774,3218,922,1574,545,576,491,6672,1359,1662,670,1390,647,579,410,368,337,443,331,272,283,5010,1280,4918,1251,1548,775,1815,803,1555,718,92,107,39885,2289,28241,2301,20021,2051,4166,1053,6025,1275,9830,1464,8220,1202,11644,1716,5270,1105,2649,817,1199,630,536,341,914,412,2621,827,6374,1290,4932,1258,955,574,1217,572,2760,891,1442,655,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,69549,2799,17746,2169,8530,1665,7949,1567,1602,727,3881,1140,2466,986,581,365,9216,1662,2604,1003,2092,913,439,422,582,523,1071,624,512,414,6612,1419,6367,1400,1001,482,2810,917,2556,877,245,260,51803,2679,36341,2451,26645,2160,5889,1417,9220,1679,11536,1687,9696,1370,15462,2370,8157,1746,4262,1236,1693,879,1077,650,1492,724,3895,1429,7305,1705,5796,1622,948,629,1270,679,3578,1203,1509,641,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,108284,3716,34003,3372,8635,1950,7336,1937,790,467,2675,1271,3871,1295,1299,583,25368,2840,5297,1573,3981,1240,773,518,643,448,2565,1201,1316,1009,20071,2375,18602,2335,2913,867,6611,1547,9078,1670,1469,602,74281,3998,46204,3321,29600,2777,4739,1294,6836,1347,18025,2283,16604,1758,28077,2882,10013,1814,5237,1542,1898,827,640,394,2699,1186,4776,1190,18064,2176,14813,1970,2129,852,2369,920,10315,1759,3251,827,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,25127,1728,9163,1518,2250,1085,1975,1048,893,741,267,366,815,600,275,325,6913,1466,1070,600,657,447,145,242,0,284,512,383,413,410,5843,1246,5520,1268,408,358,1990,766,3122,1062,323,413,15964,1841,9695,1553,6943,1291,1912,742,1625,705,3406,867,2752,981,6269,1267,3240,958,1803,943,186,298,165,204,1452,896,1437,685,3029,986,2115,766,271,319,315,291,1529,670,914,637,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,28761,1763,7080,1211,3300,927,2923,842,386,260,1058,513,1479,659,377,344,3780,789,1041,443,744,443,312,305,0,286,432,319,297,258,2739,697,2456,659,1067,549,588,409,801,415,283,256,21681,1732,16203,1595,10096,1475,2590,868,2717,856,4789,1073,6107,1236,5478,1110,2744,696,1593,699,440,402,252,227,901,461,1151,401,2734,813,1410,599,91,138,347,318,972,505,1324,622,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,36656,2530,7584,1515,3203,917,2625,747,903,472,989,540,733,445,578,420,4381,1115,1523,707,859,582,325,396,242,252,292,302,664,528,2858,938,2499,889,892,481,594,398,1013,588,359,298,29072,2486,18853,2049,12723,1798,2178,780,3854,1057,6691,1450,6130,1404,10219,1892,5982,1474,2031,763,820,537,243,244,968,612,3951,1307,4237,1214,2964,1095,868,589,830,545,1266,602,1273,615,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1781439,15250,461199,12490,239771,8964,193525,8150,34640,3401,80629,5090,78256,5366,46246,4220,221428,9517,35207,4019,28054,3291,7699,2059,8600,1773,11755,2088,7153,1721,186221,8712,168670,8397,31925,4203,57077,4790,79668,6059,17551,2323,1320240,15099,959960,15853,634607,13596,116701,5960,168283,6459,349623,10855,325353,10243,360280,11407,137710,7699,80634,6152,21660,3040,15135,2460,43839,4343,57076,4918,222570,7896,149927,6734,21690,2814,27405,3607,100832,5573,72643,4943,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,55404,2136,12584,1543,6141,1222,5545,1189,725,427,3063,880,1757,708,596,398,6443,1385,1936,646,1606,646,558,509,532,497,516,431,330,290,4507,1194,4417,1176,1136,537,1393,679,1888,722,90,90,42820,2332,32540,2618,23333,2244,4960,1094,8117,1483,10256,1481,9207,1722,10280,2080,5411,1607,4655,1575,1050,637,2234,1459,1371,609,756,364,4869,1194,3821,1075,283,211,644,285,2894,974,1048,484,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,89014,3615,8034,1755,3632,1177,2932,1034,937,835,930,536,1065,441,700,463,4402,1231,836,474,781,468,238,187,185,231,358,355,55,87,3566,1092,3415,1040,668,463,1716,856,1031,442,151,152,80980,3540,55789,3343,37393,3219,9805,1767,8128,1611,19460,2232,18396,2102,25191,2982,13575,2268,6787,1911,3280,1577,1491,931,2016,832,6788,1614,11616,2001,8409,1773,2001,849,998,544,5410,1408,3207,940,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,112085,4245,25432,2526,12162,1920,9912,1662,2512,988,4335,1005,3065,821,2250,865,13270,2221,2526,1093,2379,1075,379,269,1374,803,626,568,147,172,10744,1778,10241,1742,2981,974,3913,1087,3347,891,503,314,86653,4708,59519,4063,42842,3317,9979,1946,11850,1553,21013,2263,16677,2008,27134,3188,13454,2356,8722,2047,2928,1194,1585,747,4209,1248,4732,1275,13680,2042,10657,1827,1839,720,2211,925,6607,1279,3023,836,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,48597,2340,11166,1749,5078,1240,4253,1092,977,532,1369,575,1907,769,825,540,6088,1482,1364,1028,1111,993,700,945,242,263,169,210,253,252,4724,1007,4276,1004,898,603,1769,641,1609,564,448,325,37431,2009,25525,1839,17442,1625,3724,900,4600,1110,9118,1345,8083,1142,11906,1691,4829,1229,2863,1061,889,518,695,504,1279,723,1966,635,7077,1157,5790,1147,498,430,566,279,4726,1099,1287,512,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,940647,9049,388367,9113,193353,6170,93623,4584,16255,1913,16931,1905,60437,3807,99730,4728,195014,5971,26427,2529,14593,1939,4224,894,3175,767,7194,1257,11834,1503,168587,4920,119163,4543,15903,1873,26863,2114,76397,3530,49424,2641,552280,8987,396414,8358,167458,5384,35122,3120,24217,2439,108119,4495,228956,6151,155866,5649,33371,2682,11666,1706,3525,941,1328,705,6813,1306,21705,1967,122495,4839,55876,3336,7594,1417,7171,1081,41111,2604,66619,3882,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
