GEO_ID,S1001_C01_001E,S1001_C01_001M,S1001_C01_002E,S1001_C01_002M,S1001_C01_003E,S1001_C01_003M,S1001_C01_004E,S1001_C01_004M,S1001_C01_005E,S1001_C01_005M,S1001_C01_006E,S1001_C01_006M,S1001_C01_007E,S1001_C01_007M,S1001_C01_008E,S1001_C01_008M,S1001_C01_009E,S1001_C01_009M,S1001_C01_010E,S1001_C01_010M,S1001_C01_011E,S1001_C01_011M,S1001_C01_012E,S1001_C01_012M,S1001_C01_013E,S1001_C01_013M,S1001_C01_014E,S1001_C01_014M,S1001_C01_015E,S1001_C01_015M,S1001_C01_016E,S1001_C01_016M,S1001_C01_017E,S1001_C01_017M,S1001_C01_018E,S1001_C01_018M,S1001_C01_019E,S1001_C01_019M,S1001_C01_020E,S1001_C01_020M,S1001_C01_021E,S1001_C01_021M,S1001_C01_022E,S1001_C01_022M,S1001_C01_023E,S1001_C01_023M,S1001_C01_024E,S1001_C01_024M,S1001_C01_025E,S1001_C01_025M,S1001_C01_026E,S1001_C01_026M,S1001_C01_027E,S1001_C01_027M,S1001_C01_028E,S1001_C01_028M,S1001_C01_029E,S1001_C01_029M,S1001_C02_001E,S1001_C02_001M,S1001_C02_002E,S1001_C02_002M,S1001_C02_003E,S1001_C02_003M,S1001_C02_004E,S1001_C02_004M,S1001_C02_005E,S1001_C02_005M,S1001_C02_006E,S1001_C02_006M,S1001_C02_007E,S1001_C02_007M,S1001_C02_008E,S1001_C02_008M,S1001_C02_009E,S1001_C02_009M,S1001_C02_010E,S1001_C02_010M,S1001_C02_011E,S1001_C02_011M,S1001_C02_012E,S1001_C02_012M,S1001_C02_013E,S1001_C02_013M,S1001_C02_014E,S1001_C02_014M,S1001_C02_015E,S1001_C02_015M,S1001_C02_016E,S1001_C02_016M,S1001_C02_017E,S1001_C02_017M,S1001_C02_018E,S1001_C02_018M,S1001_C02_019E,S1001_C02_019M,S1001_C02_020E,S1001_C02_020M,S1001_C02_021E,S1001_C02_021M,S1001_C02_022E,S1001_C02_022M,S1001_C02_023E,S1001_C02_023M,S1001_C02_024E,S1001_C02_024M,S1001_C02_025E,S1001_C02_025M,S1001_C02_026E,S1001_C02_026M,S1001_C02_027E,S1001_C02_027M,S1001_C02_028E,S1001_C02_028M,S1001_C02_029E,S1001_C02_029M,S1001_C03_001E,S1001_C03_001M,S1001_C03_002E,S1001_C03_002M,S1001_C03_003E,S1001_C03_003M,S1001_C03_004E,S1001_C03_004M,S1001_C03_005E,S1001_C03_005M,S1001_C03_006E,S1001_C03_006M,S1001_C03_007E,S1001_C03_007M,S1001_C03_008E,S1001_C03_008M,S1001_C03_009E,S1001_C03_009M,S1001_C03_010E,S1001_C03_010M,S1001_C03_011E,S1001_C03_011M,S1001_C03_012E,S1001_C03_012M,S1001_C03_013E,S1001_C03_013M,S1001_C03_014E,S1001_C03_014M,S1001_C03_015E,S1001_C03_015M,S1001_C03_016E,S1001_C03_016M,S1001_C03_017E,S1001_C03_017M,S1001_C03_018E,S1001_C03_018M,S1001_C03_019E,S1001_C03_019M,S1001_C03_020E,S1001_C03_020M,S1001_C03_021E,S1001_C03_021M,S1001_C03_022E,S1001_C03_022M,S1001_C03_023E,S1001_C03_023M,S1001_C03_024E,S1001_C03_024M,S1001_C03_025E,S1001_C03_025M,S1001_C03_026E,S1001_C03_026M,S1001_C03_027E,S1001_C03_027M,S1001_C03_028E,S1001_C03_028M,S1001_C03_029E,S1001_C03_029M,NAME,S1001_C01_001MA,S1001_C01_001EA,S1001_C01_002MA,S1001_C01_002EA,S1001_C01_003EA,S1001_C01_003MA,S1001_C01_004MA,S1001_C01_004EA,S1001_C01_005EA,S1001_C01_005MA,S1001_C01_006EA,S1001_C01_006MA,S1001_C01_007EA,S1001_C01_007MA,S1001_C01_008EA,S1001_C01_008MA,S1001_C01_009MA,S1001_C01_009EA,S1001_C01_010EA,S1001_C01_010MA,S1001_C01_011EA,S1001_C01_011MA,S1001_C01_012EA,S1001_C01_012MA,S1001_C01_013MA,S1001_C01_013EA,S1001_C01_014EA,S1001_C01_014MA,S1001_C01_015EA,S1001_C01_015MA,S1001_C01_016EA,S1001_C01_016MA,S1001_C01_017MA,S1001_C01_017EA,S1001_C01_018EA,S1001_C01_018MA,S1001_C01_019EA,S1001_C01_019MA,S1001_C01_020MA,S1001_C01_020EA,S1001_C01_021EA,S1001_C01_021MA,S1001_C01_022EA,S1001_C01_022MA,S1001_C01_023MA,S1001_C01_023EA,S1001_C01_024MA,S1001_C01_024EA,S1001_C01_025MA,S1001_C01_025EA,S1001_C01_026EA,S1001_C01_026MA,S1001_C01_027EA,S1001_C01_027MA,S1001_C01_028EA,S1001_C01_028MA,S1001_C01_029EA,S1001_C01_029MA,S1001_C02_001MA,S1001_C02_001EA,S1001_C02_002MA,S1001_C02_002EA,S1001_C02_003MA,S1001_C02_003EA,S1001_C02_004EA,S1001_C02_004MA,S1001_C02_005MA,S1001_C02_005EA,S1001_C02_006MA,S1001_C02_006EA,S1001_C02_007MA,S1001_C02_007EA,S1001_C02_008EA,S1001_C02_008MA,S1001_C02_009EA,S1001_C02_009MA,S1001_C02_010MA,S1001_C02_010EA,S1001_C02_011EA,S1001_C02_011MA,S1001_C02_012MA,S1001_C02_012EA,S1001_C02_013EA,S1001_C02_013MA,S1001_C02_014EA,S1001_C02_014MA,S1001_C02_015MA,S1001_C02_015EA,S1001_C02_016MA,S1001_C02_016EA,S1001_C02_017MA,S1001_C02_017EA,S1001_C02_018MA,S1001_C02_018EA,S1001_C02_019EA,S1001_C02_019MA,S1001_C02_020EA,S1001_C02_020MA,S1001_C02_021EA,S1001_C02_021MA,S1001_C02_022MA,S1001_C02_022EA,S1001_C02_023EA,S1001_C02_023MA,S1001_C02_024MA,S1001_C02_024EA,S1001_C02_025EA,S1001_C02_025MA,S1001_C02_026EA,S1001_C02_026MA,S1001_C02_027MA,S1001_C02_027EA,S1001_C02_028EA,S1001_C02_028MA,S1001_C02_029EA,S1001_C02_029MA,S1001_C03_001EA,S1001_C03_001MA,S1001_C03_002EA,S1001_C03_002MA,S1001_C03_003EA,S1001_C03_003MA,S1001_C03_004MA,S1001_C03_004EA,S1001_C03_005MA,S1001_C03_005EA,S1001_C03_006EA,S1001_C03_006MA,S1001_C03_007EA,S1001_C03_007MA,S1001_C03_008MA,S1001_C03_008EA,S1001_C03_009EA,S1001_C03_009MA,S1001_C03_010EA,S1001_C03_010MA,S1001_C03_011EA,S1001_C03_011MA,S1001_C03_012MA,S1001_C03_012EA,S1001_C03_013EA,S1001_C03_013MA,S1001_C03_014EA,S1001_C03_014MA,S1001_C03_015MA,S1001_C03_015EA,S1001_C03_016MA,S1001_C03_016EA,S1001_C03_017EA,S1001_C03_017MA,S1001_C03_018MA,S1001_C03_018EA,S1001_C03_019MA,S1001_C03_019EA,S1001_C03_020EA,S1001_C03_020MA,S1001_C03_021MA,S1001_C03_021EA,S1001_C03_022MA,S1001_C03_022EA,S1001_C03_023MA,S1001_C03_023EA,S1001_C03_024EA,S1001_C03_024MA,S1001_C03_025EA,S1001_C03_025MA,S1001_C03_026MA,S1001_C03_026EA,S1001_C03_027MA,S1001_C03_027EA,S1001_C03_028MA,S1001_C03_028EA,S1001_C03_029EA,S1001_C03_029MA,state
0400000US25,81066,5258,47.4,2.4,30.5,2.8,22.0,2.2,94.6,1.3,69.4,3.7,13.4,2.5,0.4,0.4,4.1,1.3,0.0,0.2,7.3,2.2,5.4,1.3,19.0,2.8,60.1,3.6,95.4,2.2,4.6,2.2,81066,5258,5.0,1.3,73439,4005,81066,5258,41.8,3.6,12.5,2.6,87.5,2.6,81066,5258,68.5,3.6,31.5,3.6,64.4,3.7,34.8,3.7,0.9,0.7,32319,3793,41.7,4.5,29.2,4.1,29.2,4.3,91.8,3.0,60.5,5.7,19.5,4.2,0.5,0.6,2.4,1.7,0.0,0.5,8.9,3.6,8.2,3.0,22.0,5.3,50.8,5.7,91.1,5.2,8.9,5.2,32319,3793,6.4,2.2,59046,8382,32319,3793,52.0,5.5,20.8,5.5,79.2,5.5,32319,3793,54.3,6.6,45.7,6.6,54.7,6.4,43.2,6.4,2.1,1.7,8284,1613,16.8,5.8,29.1,6.9,54.2,7.7,89.4,6.3,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,10.6,6.3,24.4,11.9,50.6,11.1,96.9,3.3,3.1,3.3,8284,1613,13.8,6.1,35112,7474,8284,1613,56.6,9.0,30.5,9.3,69.5,9.3,8284,1613,46.7,10.8,53.3,10.8,52.2,12.0,45.2,12.0,2.6,3.2,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,149382,6754,47.6,1.8,29.9,1.7,22.5,1.4,92.8,1.1,62.1,2.1,28.2,1.9,1.0,0.3,0.6,0.3,0.0,0.1,0.9,0.5,7.2,1.1,7.9,1.3,56.6,2.3,99.5,0.3,0.5,0.3,149382,6754,5.9,0.8,51590,1976,149382,6754,57.0,2.0,23.8,1.7,76.2,1.7,149382,6754,74.9,2.2,25.1,2.2,85.8,1.6,8.0,1.1,6.2,1.1,76776,5385,44.1,2.4,30.5,2.0,25.4,2.3,91.8,1.7,57.7,2.8,31.7,2.8,0.9,0.5,0.4,0.3,0.0,0.1,1.1,0.8,8.2,1.7,7.8,1.7,52.5,2.9,99.8,0.2,0.2,0.2,76776,5385,6.4,1.1,45920,3201,76776,5385,57.9,2.6,26.4,2.7,73.6,2.7,76776,5385,72.6,3.0,27.4,3.0,85.0,2.5,9.0,1.8,6.0,1.6,23934,2500,18.4,3.4,35.8,3.9,45.7,4.0,91.1,3.1,54.1,5.1,34.2,5.0,2.1,1.2,0.5,0.6,0.0,0.4,0.2,0.3,8.9,3.1,7.4,2.3,48.6,4.8,99.7,0.4,0.3,0.4,23934,2500,10.5,2.8,37463,4122,23934,2500,44.3,4.9,27.7,5.3,72.3,5.3,23934,2500,75.4,4.5,24.6,4.5,79.0,4.4,11.0,3.1,10.0,3.3,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,97051,6150,47.5,2.9,29.7,2.8,22.8,2.6,97.0,1.4,36.0,2.8,58.4,3.2,0.8,0.5,0.1,0.1,0.0,0.2,1.7,1.4,3.0,1.4,2.6,1.5,35.2,2.8,99.6,0.4,0.4,0.4,97051,6150,5.7,1.4,33737,3006,97051,6150,59.7,3.0,40.6,3.9,59.4,3.9,97051,6150,69.7,3.4,30.3,3.4,73.7,2.8,6.8,2.1,19.5,2.5,60403,5106,43.4,3.8,32.0,3.9,24.6,3.4,97.0,2.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,3.0,2.0,1.1,0.7,35.7,3.7,99.4,0.6,0.6,0.6,60403,5106,6.6,1.9,32137,3046,60403,5106,59.6,3.9,44.3,4.6,55.7,4.6,60403,5106,63.9,4.3,36.1,4.3,74.0,3.4,6.9,2.5,19.1,3.6,21921,3323,28.2,6.7,34.2,7.5,37.6,6.6,94.8,5.3,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,5.2,5.3,-999999999.0,-999999999.0,34.5,5.8,98.9,1.4,1.1,1.4,21921,3323,8.5,3.8,27596,4629,21921,3323,51.1,7.5,47.4,7.4,52.6,7.4,21921,3323,61.7,6.4,38.3,6.4,74.3,6.5,5.5,2.7,20.2,6.6,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,99969,5868,49.1,2.3,27.8,2.3,23.1,2.2,91.6,1.7,69.6,3.1,19.3,2.8,0.5,0.3,1.2,0.6,0.0,0.1,1.1,0.6,8.4,1.7,5.8,1.2,66.3,3.1,99.5,0.3,0.5,0.3,99969,5868,6.0,1.3,51040,1741,99969,5868,52.7,2.6,24.1,3.0,75.9,3.0,99969,5868,75.3,2.8,24.7,2.8,82.6,2.5,7.7,1.8,9.7,1.8,48303,3645,43.9,3.5,27.7,3.1,28.4,3.4,93.1,2.1,65.4,4.1,24.9,4.2,0.5,0.4,0.9,0.7,0.0,0.3,1.5,1.0,6.9,2.1,6.3,1.9,62.0,4.1,99.6,0.3,0.4,0.3,48303,3645,7.3,1.8,43169,3250,48303,3645,55.2,3.9,27.8,4.2,72.2,4.2,48303,3645,71.6,4.1,28.4,4.1,80.7,3.9,9.4,3.1,9.9,2.1,16996,2250,24.3,5.4,30.8,5.0,44.9,6.0,93.2,4.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,6.8,4.0,2.1,1.6,69.1,6.3,99.6,0.6,0.4,0.6,16996,2250,10.3,3.6,35195,5526,16996,2250,36.4,6.4,25.5,6.1,74.5,6.1,16996,2250,74.1,6.7,25.9,6.7,80.1,5.7,9.1,5.0,10.8,3.5,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,115005,6504,48.1,2.1,28.3,2.0,23.5,1.6,92.1,1.7,50.6,2.7,29.9,2.4,0.5,0.4,2.6,0.8,0.3,0.4,8.3,1.9,7.9,1.7,31.1,2.9,33.4,2.6,95.7,1.1,4.3,1.1,115005,6504,5.0,1.2,68693,3571,115005,6504,38.3,2.9,15.8,2.4,84.2,2.4,115005,6504,64.9,2.5,35.1,2.5,70.8,2.6,28.9,2.6,0.4,0.3,47989,4294,45.3,3.7,26.3,3.0,28.4,3.5,92.3,2.4,46.8,4.0,34.4,3.9,0.7,0.7,1.6,0.8,0.6,0.9,8.2,3.0,7.7,2.4,32.3,4.5,28.8,3.8,94.3,2.1,5.7,2.1,47989,4294,7.3,2.2,52351,5988,47989,4294,44.3,4.2,21.6,3.9,78.4,3.9,47989,4294,58.2,3.4,41.8,3.4,64.0,4.5,35.3,4.5,0.7,0.5,15031,2762,27.2,6.1,32.6,6.4,40.2,7.7,95.4,2.2,42.5,7.1,40.4,8.5,0.0,1.0,1.2,1.3,0.0,1.0,11.3,8.0,4.6,2.2,31.8,10.1,26.0,6.9,95.1,2.7,4.9,2.7,15031,2762,11.2,4.6,34683,5525,15031,2762,35.9,8.4,33.5,8.8,66.5,8.8,15031,2762,51.8,8.3,48.2,8.3,55.6,9.2,43.6,9.2,0.8,1.0,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
