GEO_ID,B17010I_001E,B17010I_001M,B17010I_002E,B17010I_002M,B17010I_003E,B17010I_003M,B17010I_004E,B17010I_004M,B17010I_005E,B17010I_005M,B17010I_006E,B17010I_006M,B17010I_007E,B17010I_007M,B17010I_008E,B17010I_008M,B17010I_009E,B17010I_009M,B17010I_010E,B17010I_010M,B17010I_011E,B17010I_011M,B17010I_012E,B17010I_012M,B17010I_013E,B17010I_013M,B17010I_014E,B17010I_014M,B17010I_015E,B17010I_015M,B17010I_016E,B17010I_016M,B17010I_017E,B17010I_017M,B17010I_018E,B17010I_018M,B17010I_019E,B17010I_019M,B17010I_020E,B17010I_020M,B17010I_021E,B17010I_021M,B17010I_022E,B17010I_022M,B17010I_023E,B17010I_023M,B17010I_024E,B17010I_024M,B17010I_025E,B17010I_025M,B17010I_026E,B17010I_026M,B17010I_027E,B17010I_027M,B17010I_028E,B17010I_028M,B17010I_029E,B17010I_029M,B17010I_030E,B17010I_030M,B17010I_031E,B17010I_031M,B17010I_032E,B17010I_032M,B17010I_033E,B17010I_033M,B17010I_034E,B17010I_034M,B17010I_035E,B17010I_035M,B17010I_036E,B17010I_036M,B17010I_037E,B17010I_037M,B17010I_038E,B17010I_038M,B17010I_039E,B17010I_039M,B17010I_040E,B17010I_040M,B17010I_041E,B17010I_041M,NAME,B17010I_001MA,B17010I_001EA,B17010I_002MA,B17010I_002EA,B17010I_003EA,B17010I_003MA,B17010I_004EA,B17010I_004MA,B17010I_005EA,B17010I_005MA,B17010I_006MA,B17010I_006EA,B17010I_007MA,B17010I_007EA,B17010I_008EA,B17010I_008MA,B17010I_009EA,B17010I_009MA,B17010I_010EA,B17010I_010MA,B17010I_011MA,B17010I_011EA,B17010I_012MA,B17010I_012EA,B17010I_013EA,B17010I_013MA,B17010I_014EA,B17010I_014MA,B17010I_015EA,B17010I_015MA,B17010I_016MA,B17010I_016EA,B17010I_017MA,B17010I_017EA,B17010I_018MA,B17010I_018EA,B17010I_019EA,B17010I_019MA,B17010I_020EA,B17010I_020MA,B17010I_021MA,B17010I_021EA,B17010I_022MA,B17010I_022EA,B17010I_023MA,B17010I_023EA,B17010I_024EA,B17010I_024MA,B17010I_025EA,B17010I_025MA,B17010I_026EA,B17010I_026MA,B17010I_027MA,B17010I_027EA,B17010I_028MA,B17010I_028EA,B17010I_029MA,B17010I_029EA,B17010I_030MA,B17010I_030EA,B17010I_031MA,B17010I_031EA,B17010I_032MA,B17010I_032EA,B17010I_033MA,B17010I_033EA,B17010I_034MA,B17010I_034EA,B17010I_035MA,B17010I_035EA,B17010I_036MA,B17010I_036EA,B17010I_037MA,B17010I_037EA,B17010I_038MA,B17010I_038EA,B17010I_039MA,B17010I_039EA,B17010I_040MA,B17010I_040EA,B17010I_041MA,B17010I_041EA,state
0400000US32,176762,3954,23606,2596,8553,1513,6922,1362,424,367,2790,819,3708,938,1631,653,15053,1913,2457,733,1905,663,372,291,559,340,974,495,552,398,12596,1815,11549,1726,2308,1184,4108,1035,5133,1352,1047,548,153156,4471,101524,4212,63771,3833,9185,1792,15068,2151,39518,3198,37753,3268,51632,3213,20790,2765,11526,2029,2401,965,2469,792,6656,1438,9264,1654,30842,2703,20868,2300,2954,891,3280,895,14634,2056,9974,1442,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,409451,6706,66167,3927,23268,2900,16310,2477,1586,883,4428,1110,10296,1712,6958,1315,42899,3601,7063,1506,5618,1401,996,678,1182,638,3440,1028,1445,651,35836,3322,31193,3035,5211,1403,8206,1629,17776,2539,4643,1075,343284,7200,221898,7340,126200,5964,20233,2683,28616,3152,77351,4184,95698,5090,121386,6254,39655,3258,20762,2670,3714,1070,4555,1209,12493,2091,18893,2515,81731,4824,51716,3885,6954,1533,8747,1927,36015,3382,30015,3316,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,212512,5957,42625,3225,16171,2447,8725,1817,1071,578,2323,896,5331,1349,7446,1574,26454,2960,5206,1351,4289,1184,656,457,853,595,2780,1023,917,476,21248,2714,18283,2597,2707,1132,4790,1548,10786,1809,2965,1090,169887,6116,115403,5209,53115,3502,8596,2019,9753,1525,34766,2630,62288,3925,54484,3480,19432,2870,10273,2097,1856,868,2182,916,6235,1482,9159,1991,35052,3108,20147,2384,2118,791,2099,719,15930,2125,14905,1942,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,792672,9864,151281,5527,40502,3037,28325,2811,3143,946,10110,1781,15072,2202,12177,1837,110779,5280,12789,2129,8992,1711,1455,736,1771,779,5766,1298,3797,1105,97990,4886,80115,4969,10946,1923,23085,3029,46084,4108,17875,2218,641391,9601,370069,8349,200760,6511,35468,3329,43033,3870,122259,5702,169309,6421,271322,8186,83957,5647,39085,3810,7694,1702,7232,1786,24159,2978,44872,4213,187365,6016,103867,4872,12705,2133,16981,1996,74181,3951,83498,4862,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,193834,5126,49880,3696,23272,2921,19234,2616,2375,1001,8784,1942,8075,1681,4038,1081,26608,2806,5764,1367,5736,1357,863,459,3318,1173,1555,815,28,51,20844,2775,20296,2716,2676,1057,7442,1683,10178,2044,548,323,143954,4274,103132,4753,69266,3954,10275,1665,17537,2314,41454,3551,33866,3118,40822,3628,19472,2670,13700,2286,1881,828,2559,1036,9260,1928,5772,1303,21350,2449,15219,2140,2400,848,2011,729,10808,1941,6131,1334,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,84059,3937,20743,2469,6633,1625,6050,1674,1393,781,1974,716,2683,1158,583,349,14110,2070,2998,1011,1885,798,477,421,522,308,886,590,1113,644,11112,1910,10363,1842,2146,801,2688,813,5529,1269,749,418,63316,3910,41234,3170,24553,2670,4415,991,6588,1656,13550,2017,16681,2177,22082,2443,8174,1703,4998,1369,1006,606,765,500,3227,1019,3176,952,13908,1691,10227,1677,1522,570,1732,733,6973,1351,3681,845,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,76959,2781,15613,1656,6520,1113,5478,1083,458,224,2699,697,2321,763,1042,367,9093,1276,2071,652,1889,657,353,229,585,358,951,475,182,156,7022,1169,6452,1173,987,497,1655,567,3810,1044,570,378,61346,2334,44513,2019,30183,2137,5280,1121,8204,1224,16699,1621,14330,1556,16833,1868,7167,1269,4220,1017,1128,630,643,470,2449,740,2947,661,9666,1462,7433,1380,792,433,1319,528,5322,1155,2233,699,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,103237,3608,17472,2731,7480,1628,6011,1490,544,502,3059,1122,2408,1144,1469,707,9992,2135,1575,863,1337,808,308,517,170,260,859,642,238,256,8417,1889,7811,1806,1251,726,1809,849,4751,1396,606,402,85765,3181,60280,3532,38162,3016,4844,1075,8287,1595,25031,2606,22118,2486,25485,3008,10399,1897,6302,1369,1493,868,973,667,3836,1122,4097,1447,15086,2447,11412,2111,2122,881,2152,902,7138,1747,3674,935,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,183291,5692,47786,4089,13167,2113,9214,1938,733,555,3196,1085,5285,1327,3953,1261,34619,3439,4622,1154,3792,1089,783,582,1682,772,1327,640,830,607,29997,3403,25646,3294,4231,1228,7889,1950,13526,2189,4351,1025,135505,4590,82896,3985,47713,3141,8794,1662,9958,1730,28961,2784,35183,2683,52609,3501,18034,2577,11329,2176,3078,1169,2225,1100,6026,1373,6705,1553,34575,2684,23281,2325,2857,975,3944,1101,16480,2157,11294,1855,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,34100,2106,7592,1853,2063,873,1572,858,394,464,741,592,437,367,491,334,5529,1646,513,384,452,373,146,232,0,217,306,297,61,102,5016,1577,4853,1579,660,441,1172,598,3021,1244,163,143,26508,1773,15347,2010,8373,1567,1812,841,1910,958,4651,1097,6974,1163,11161,1870,2964,1021,1483,656,92,111,0,217,1391,683,1481,806,8197,1637,3816,1170,411,304,834,587,2571,830,4381,1227,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,53538,2977,12224,1661,5483,1176,5267,1121,258,270,2177,766,2832,893,216,218,6741,1510,1091,676,1050,661,53,99,692,611,305,248,41,94,5650,1426,4740,1286,634,552,1521,575,2585,999,910,678,41314,2978,30612,3147,17624,2114,2635,883,4046,1151,10943,1700,12988,2059,10702,1641,3909,1168,2015,713,533,362,68,90,1414,632,1894,830,6793,1399,4855,1264,417,305,573,400,3865,1232,1938,701,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,70840,2768,16182,2072,8374,1490,7661,1439,305,259,4161,1125,3195,1053,713,479,7808,1699,1742,961,1441,938,341,309,227,225,873,850,301,270,6066,1445,5709,1425,1025,588,1824,836,2860,1046,357,270,54658,2822,41542,3016,24772,2350,3331,1113,6655,1460,14786,1804,16770,2224,13116,1738,5963,1268,3842,1064,1394,904,807,496,1641,715,2121,645,7153,1283,4531,1074,636,544,804,489,3091,845,2622,755,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2368955,15371,437416,11718,187145,6777,136472,6354,10409,1934,56577,4025,69486,4721,50673,4247,250271,9757,37827,3874,29556,3529,5479,1454,6996,1571,17081,2864,8271,1556,212444,9053,192070,8487,25072,2578,60436,4318,106562,6831,20374,2023,1931539,15854,1378239,17680,811137,15555,111675,6599,193905,8111,505557,11839,567102,13675,553300,12284,196675,7931,100940,6005,21526,2741,20733,2878,58681,4912,95735,5243,356625,9842,221705,8039,31833,3395,35557,3491,154315,6529,134920,6160,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,83420,3197,10636,1714,4637,983,4196,965,621,430,1912,752,1663,671,441,255,5999,1327,1564,687,1343,643,515,400,237,287,591,440,221,235,4435,1131,4188,1122,744,426,1364,605,2080,906,247,190,72784,3107,51562,3029,32541,2475,5285,1304,9158,1542,18098,2019,19021,2067,21222,2893,8930,1938,5304,1535,974,557,1034,605,3296,1201,3626,1185,12292,1995,9269,1741,923,685,1859,762,6487,1457,3023,996,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,160010,4315,19009,2544,7131,1484,5999,1290,584,490,2729,915,2686,995,1132,607,11878,1974,2112,920,2102,913,429,424,610,428,1063,607,10,24,9766,1663,9484,1674,838,475,3142,942,5504,1334,282,311,141001,4253,103762,4438,65290,3991,9423,1672,16883,2083,38984,3356,38472,3151,37239,3258,14076,2135,9190,1568,2484,1101,1461,745,5245,1308,4886,1199,23163,2658,16319,2182,2419,937,2815,1035,11085,1933,6844,1696,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,184141,5170,30163,2870,10598,2014,8410,1745,923,558,4157,962,3330,1261,2188,858,19565,2504,2491,1054,1972,880,328,369,1095,639,549,469,519,664,17074,2439,16157,2338,1768,796,6079,1593,8310,1687,917,530,153978,5038,105939,4826,68282,3865,11798,1716,21150,2445,35334,2991,37657,3422,48039,3928,21119,2491,12574,2163,1977,870,3180,1063,7417,1718,8545,1938,26920,2892,20422,2555,2924,982,4583,1356,12915,2052,6498,1373,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,78516,2955,13296,1647,3570,809,3143,802,242,221,1839,621,1062,482,427,244,9726,1498,1959,605,1742,600,422,296,692,408,628,342,217,198,7767,1453,6955,1392,898,409,2291,681,3766,1116,812,478,65220,3125,43291,2558,27143,1943,3458,831,6962,1328,16723,1568,16148,2008,21929,2093,7640,1327,5238,1104,1550,665,1232,525,2456,887,2402,669,14289,1747,11094,1549,1722,606,2160,918,7212,1371,3195,887,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,798105,12279,327639,7938,124496,5845,41179,4226,5951,1372,4545,1397,30683,3648,83317,4832,203143,7644,38279,3543,22562,2878,4752,1418,5277,1308,12533,2268,15717,2111,164864,7052,110037,6417,17204,2800,18556,2365,74277,5166,54827,3666,470466,12069,317087,10122,90533,5542,14866,2195,9539,1891,66128,5122,226554,8039,153379,7240,40248,4045,16361,2868,2508,885,1636,947,12217,2341,23887,2635,113131,5478,41946,4023,4439,1133,2524,1002,34983,3618,71185,4478,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
