GEO_ID,B17010F_001E,B17010F_001M,B17010F_002E,B17010F_002M,B17010F_003E,B17010F_003M,B17010F_004E,B17010F_004M,B17010F_005E,B17010F_005M,B17010F_006E,B17010F_006M,B17010F_007E,B17010F_007M,B17010F_008E,B17010F_008M,B17010F_009E,B17010F_009M,B17010F_010E,B17010F_010M,B17010F_011E,B17010F_011M,B17010F_012E,B17010F_012M,B17010F_013E,B17010F_013M,B17010F_014E,B17010F_014M,B17010F_015E,B17010F_015M,B17010F_016E,B17010F_016M,B17010F_017E,B17010F_017M,B17010F_018E,B17010F_018M,B17010F_019E,B17010F_019M,B17010F_020E,B17010F_020M,B17010F_021E,B17010F_021M,B17010F_022E,B17010F_022M,B17010F_023E,B17010F_023M,B17010F_024E,B17010F_024M,B17010F_025E,B17010F_025M,B17010F_026E,B17010F_026M,B17010F_027E,B17010F_027M,B17010F_028E,B17010F_028M,B17010F_029E,B17010F_029M,B17010F_030E,B17010F_030M,B17010F_031E,B17010F_031M,B17010F_032E,B17010F_032M,B17010F_033E,B17010F_033M,B17010F_034E,B17010F_034M,B17010F_035E,B17010F_035M,B17010F_036E,B17010F_036M,B17010F_037E,B17010F_037M,B17010F_038E,B17010F_038M,B17010F_039E,B17010F_039M,B17010F_040E,B17010F_040M,B17010F_041E,B17010F_041M,NAME,B17010F_001MA,B17010F_001EA,B17010F_002MA,B17010F_002EA,B17010F_003MA,B17010F_003EA,B17010F_004MA,B17010F_004EA,B17010F_005MA,B17010F_005EA,B17010F_006EA,B17010F_006MA,B17010F_007MA,B17010F_007EA,B17010F_008MA,B17010F_008EA,B17010F_009MA,B17010F_009EA,B17010F_010MA,B17010F_010EA,B17010F_011EA,B17010F_011MA,B17010F_012MA,B17010F_012EA,B17010F_013MA,B17010F_013EA,B17010F_014MA,B17010F_014EA,B17010F_015MA,B17010F_015EA,B17010F_016EA,B17010F_016MA,B17010F_017EA,B17010F_017MA,B17010F_018MA,B17010F_018EA,B17010F_019MA,B17010F_019EA,B17010F_020MA,B17010F_020EA,B17010F_021EA,B17010F_021MA,B17010F_022EA,B17010F_022MA,B17010F_023EA,B17010F_023MA,B17010F_024MA,B17010F_024EA,B17010F_025MA,B17010F_025EA,B17010F_026EA,B17010F_026MA,B17010F_027EA,B17010F_027MA,B17010F_028EA,B17010F_028MA,B17010F_029MA,B17010F_029EA,B17010F_030MA,B17010F_030EA,B17010F_031MA,B17010F_031EA,B17010F_032EA,B17010F_032MA,B17010F_033EA,B17010F_033MA,B17010F_034MA,B17010F_034EA,B17010F_035MA,B17010F_035EA,B17010F_036MA,B17010F_036EA,B17010F_037EA,B17010F_037MA,B17010F_038EA,B17010F_038MA,B17010F_039EA,B17010F_039MA,B17010F_040MA,B17010F_040EA,B17010F_041MA,B17010F_041EA,state
0400000US34,120071,4931,22613,2539,6844,1483,5058,1254,328,278,1317,503,3413,1010,1786,673,15769,2162,3083,1235,2455,1030,602,466,729,578,1124,638,628,518,12686,1848,11320,1750,1757,828,3275,947,6288,1432,1366,621,97458,4678,55633,3919,33678,2780,4129,990,7268,1682,22281,2428,21955,2686,41825,3555,14331,2268,7131,1640,763,465,1202,583,5166,1457,7200,1698,27494,2610,17747,2311,2403,871,3177,1186,12167,1928,9747,1770,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,34874,3108,7356,1230,3250,881,1986,704,222,225,515,367,1249,590,1264,561,4106,1095,1073,675,987,671,187,259,133,150,667,551,86,84,3033,1038,2476,918,156,247,654,484,1666,731,557,538,27518,2753,17777,2348,7537,1294,437,405,1208,494,5892,1090,10240,1724,9741,1618,4147,1219,1557,846,310,336,578,524,669,534,2590,1055,5594,1391,2765,943,208,232,393,360,2164,827,2829,948,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,384941,10806,85414,4588,21774,2081,14708,2088,1661,851,6255,1581,6792,1562,7066,1174,63640,4252,6348,1487,4484,1203,774,444,1350,661,2360,872,1864,776,57292,4227,45954,4107,4810,1435,13272,2113,27872,3188,11338,1829,299527,9861,159670,7011,92136,5204,15301,2617,19957,2668,56878,4078,67534,5204,139857,6178,46081,4108,21972,2910,3411,1015,5342,1657,13219,2371,24109,2885,93776,4914,54320,3659,6876,1594,8399,1938,39045,2885,39456,4027,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,63531,4056,16777,2383,7027,1453,5915,1295,374,295,2533,1057,3008,961,1112,609,9750,1854,2290,846,2290,846,294,301,1444,781,552,386,0,207,7460,1763,7347,1769,617,496,3298,1188,3432,1233,113,151,46754,3838,32787,3369,22715,2903,3076,1108,5560,1593,14079,2345,10072,2084,13967,2035,7963,1615,5676,1264,1002,534,912,603,3762,1147,2287,1023,6004,1286,4408,1163,853,471,779,499,2776,1015,1596,739,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,21365,2238,5553,1376,1638,801,1537,767,583,497,406,291,548,520,101,170,3915,1074,810,561,667,511,254,297,200,206,213,337,143,217,3105,936,2814,885,476,359,480,375,1858,604,291,250,15812,2100,10440,1623,7043,1408,1177,578,1384,683,4482,1185,3397,804,5372,1261,2695,933,2069,882,261,321,529,385,1279,630,626,317,2677,706,1714,617,368,366,367,316,979,401,963,447,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,22249,1990,4063,845,1655,494,1311,464,107,102,725,279,479,337,344,179,2408,680,655,329,567,314,54,71,331,270,182,168,88,106,1753,585,1620,565,61,65,461,255,1098,540,133,140,18186,1866,12306,1507,8256,1451,1434,632,2834,893,3988,921,4050,692,5880,1247,3282,965,1987,747,327,204,397,391,1263,580,1295,550,2598,771,1855,781,12,20,535,407,1308,602,743,308,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,23807,2996,3521,1203,1474,617,1151,599,157,265,455,339,539,473,323,294,2047,965,595,621,595,621,308,517,0,207,287,340,0,207,1452,733,1452,733,578,466,253,292,621,509,0,207,20286,2730,14290,2250,10408,2081,1190,488,2195,859,7023,1757,3882,1197,5996,1622,2341,978,1509,827,66,117,442,456,1001,587,832,483,3655,1190,2973,1047,0,207,989,704,1984,835,682,560,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,48086,3527,12307,2104,2810,998,2072,809,0,179,855,501,1217,583,738,605,9497,1930,1152,715,1152,715,190,324,684,514,278,253,0,179,8345,1811,6770,1698,1232,824,2110,933,3428,984,1575,675,35779,2906,19546,2278,12309,1980,2612,1063,2762,912,6935,1465,7237,1375,16233,2316,6913,1669,4165,1359,1191,703,900,678,2074,890,2748,1032,9320,1524,6255,1366,728,628,752,454,4775,1300,3065,878,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,15845,2273,4284,1258,2084,694,1949,709,135,216,749,401,1065,585,135,174,2200,928,53,99,53,99,53,99,0,211,0,211,0,211,2147,945,1350,697,68,120,502,365,780,535,797,661,11561,1953,9217,1909,6188,1440,732,494,922,466,4534,1279,3029,1137,2344,926,987,612,488,342,226,249,48,83,214,186,499,457,1357,643,1152,619,122,188,125,142,905,576,205,152,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,17496,1947,5071,1326,3075,1054,2622,953,123,199,1768,814,731,473,453,429,1996,827,304,225,160,197,25,48,135,203,0,208,144,163,1692,798,1575,792,179,258,574,491,822,537,117,101,12425,1730,8069,1446,5754,1345,721,578,1339,578,3694,976,2315,712,4356,1010,2762,852,1330,554,214,222,652,457,464,429,1432,623,1594,561,846,429,0,208,296,297,550,355,748,465,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,358816,11501,68574,5154,30840,3173,22680,2697,1097,479,10061,2044,11522,1803,8160,1755,37734,4205,5484,1386,4269,1242,548,346,1182,615,2539,1113,1215,623,32250,3922,28220,3431,2325,840,8767,1885,17128,2658,4030,1255,290242,10482,203275,8788,122497,6927,14976,2146,28255,3620,79266,5814,80778,5709,86967,5127,35924,3658,19271,3356,3879,1203,3653,1262,11739,2742,16653,2426,51043,3796,32794,3243,5623,1505,5043,1292,22128,2758,18249,2546,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,35678,2496,4655,974,2370,765,2214,771,186,219,1070,611,958,481,156,138,2285,746,648,445,538,401,189,227,148,240,201,229,110,188,1637,610,1637,610,321,288,553,386,763,514,0,192,31023,2420,20695,2191,13671,1849,2095,749,4515,1127,7061,1326,7024,1430,10328,2143,5120,1567,2760,1020,660,517,885,604,1215,658,2360,1045,5208,1386,3943,1280,671,566,932,558,2340,826,1265,644,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,43883,3614,7242,1563,3491,1138,2891,981,136,198,979,584,1776,852,600,515,3751,1177,726,509,726,509,216,343,53,91,457,441,0,204,3025,1004,2939,980,296,311,850,638,1793,695,86,142,36641,3152,26231,2523,18168,2283,1810,728,5458,1443,10900,2017,8063,1615,10410,1700,4200,1348,2392,1127,733,619,470,392,1189,755,1808,658,6210,1505,4446,1212,1064,466,858,688,2524,909,1764,815,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,68934,4089,13291,2152,5449,1505,4414,1336,86,136,2258,874,2070,1025,1035,758,7842,1760,970,663,926,654,182,303,398,399,346,431,44,77,6872,1565,6699,1531,426,297,1994,812,4279,1295,173,193,55643,3718,35656,3445,24186,3060,3957,1233,7106,1650,13123,2006,11470,2136,19987,2466,10546,1818,6156,1638,749,548,1565,768,3842,1299,4390,1339,9441,1824,7609,1680,1448,735,1703,954,4458,1335,1832,720,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,26799,2652,5434,1097,1509,700,1387,703,0,151,815,533,572,381,122,116,3925,896,605,334,580,333,210,225,189,119,181,172,25,42,3320,891,3215,864,266,251,1287,523,1662,691,105,126,21365,2380,14562,2033,9409,1578,1121,477,2242,866,6046,1240,5153,1306,6803,1348,2841,848,2180,744,831,546,349,280,1000,426,661,372,3962,1097,2910,998,362,391,1030,715,1518,568,1052,480,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,127027,6166,60537,3874,22320,2782,8532,1905,1242,654,314,332,6976,1723,13788,2315,38217,3668,8355,1634,5106,1331,859,639,1456,814,2791,1085,3249,998,29862,3451,20535,2751,2605,960,3338,1175,14592,2168,9327,1873,66490,4787,42913,3656,13701,2076,3165,1416,665,413,9871,1677,29212,2860,23577,2859,6451,1647,2939,1157,303,230,241,386,2395,1036,3512,1175,17126,2484,8215,1742,1411,722,592,482,6212,1553,8911,1890,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
