GEO_ID,B17010G_001E,B17010G_001M,B17010G_002E,B17010G_002M,B17010G_003E,B17010G_003M,B17010G_004E,B17010G_004M,B17010G_005E,B17010G_005M,B17010G_006E,B17010G_006M,B17010G_007E,B17010G_007M,B17010G_008E,B17010G_008M,B17010G_009E,B17010G_009M,B17010G_010E,B17010G_010M,B17010G_011E,B17010G_011M,B17010G_012E,B17010G_012M,B17010G_013E,B17010G_013M,B17010G_014E,B17010G_014M,B17010G_015E,B17010G_015M,B17010G_016E,B17010G_016M,B17010G_017E,B17010G_017M,B17010G_018E,B17010G_018M,B17010G_019E,B17010G_019M,B17010G_020E,B17010G_020M,B17010G_021E,B17010G_021M,B17010G_022E,B17010G_022M,B17010G_023E,B17010G_023M,B17010G_024E,B17010G_024M,B17010G_025E,B17010G_025M,B17010G_026E,B17010G_026M,B17010G_027E,B17010G_027M,B17010G_028E,B17010G_028M,B17010G_029E,B17010G_029M,B17010G_030E,B17010G_030M,B17010G_031E,B17010G_031M,B17010G_032E,B17010G_032M,B17010G_033E,B17010G_033M,B17010G_034E,B17010G_034M,B17010G_035E,B17010G_035M,B17010G_036E,B17010G_036M,B17010G_037E,B17010G_037M,B17010G_038E,B17010G_038M,B17010G_039E,B17010G_039M,B17010G_040E,B17010G_040M,B17010G_041E,B17010G_041M,NAME,B17010G_001MA,B17010G_001EA,B17010G_002EA,B17010G_002MA,B17010G_003EA,B17010G_003MA,B17010G_004MA,B17010G_004EA,B17010G_005MA,B17010G_005EA,B17010G_006MA,B17010G_006EA,B17010G_007EA,B17010G_007MA,B17010G_008EA,B17010G_008MA,B17010G_009EA,B17010G_009MA,B17010G_010MA,B17010G_010EA,B17010G_011MA,B17010G_011EA,B17010G_012MA,B17010G_012EA,B17010G_013MA,B17010G_013EA,B17010G_014MA,B17010G_014EA,B17010G_015MA,B17010G_015EA,B17010G_016MA,B17010G_016EA,B17010G_017MA,B17010G_017EA,B17010G_018MA,B17010G_018EA,B17010G_019MA,B17010G_019EA,B17010G_020EA,B17010G_020MA,B17010G_021MA,B17010G_021EA,B17010G_022MA,B17010G_022EA,B17010G_023MA,B17010G_023EA,B17010G_024MA,B17010G_024EA,B17010G_025EA,B17010G_025MA,B17010G_026MA,B17010G_026EA,B17010G_027MA,B17010G_027EA,B17010G_028MA,B17010G_028EA,B17010G_029MA,B17010G_029EA,B17010G_030EA,B17010G_030MA,B17010G_031EA,B17010G_031MA,B17010G_032EA,B17010G_032MA,B17010G_033MA,B17010G_033EA,B17010G_034MA,B17010G_034EA,B17010G_035EA,B17010G_035MA,B17010G_036EA,B17010G_036MA,B17010G_037EA,B17010G_037MA,B17010G_038MA,B17010G_038EA,B17010G_039MA,B17010G_039EA,B17010G_040EA,B17010G_040MA,B17010G_041EA,B17010G_041MA,state
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,93454,5225,15896,2120,4968,1163,3604,940,466,251,1329,679,1809,647,1364,601,10928,1756,1142,586,1121,587,317,309,119,174,685,458,21,35,9786,1614,8777,1607,1481,661,1597,691,5699,1369,1009,464,77558,4570,48692,3415,24494,2192,5861,1411,4578,1023,14055,1641,24198,2468,28866,2892,7199,1414,3339,790,968,413,463,272,1908,653,3860,1140,21667,2648,11202,1678,1557,613,1506,732,8139,1423,10465,1779,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,36887,3085,6608,1554,1777,644,1343,547,347,282,573,319,423,356,434,354,4831,1355,972,592,573,442,49,83,226,260,298,328,399,367,3859,1223,3718,1200,509,390,1560,760,1649,764,141,153,30279,2790,21871,2355,10826,1742,2720,911,1635,504,6471,1380,11045,1700,8408,1555,2463,857,1827,804,612,445,341,395,874,488,636,400,5945,1366,3855,1077,358,250,655,485,2842,881,2090,736,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,45054,3914,8533,1697,1743,851,954,715,530,602,271,379,153,132,789,473,6790,1542,1336,748,773,483,386,340,143,170,244,366,563,544,5454,1362,5033,1310,1720,788,1807,869,1506,668,421,307,36521,3215,21530,2192,11540,1949,2127,721,2587,767,6826,1422,9990,1515,14991,2306,4619,1227,2955,1085,1324,817,372,303,1259,669,1664,605,10372,1738,6227,1420,820,550,997,652,4410,1108,4145,1192,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,53632,2536,8318,1188,2359,497,1463,409,147,105,599,314,717,276,896,320,5959,1090,956,409,829,396,66,71,128,132,635,376,127,105,5003,973,4509,937,1228,439,965,374,2316,731,494,230,45314,2443,31497,2128,15892,1720,3174,687,3963,844,8755,1211,15605,1417,13817,1356,3478,806,2108,664,759,487,275,218,1074,350,1370,553,10339,1306,6677,1079,1230,419,914,419,4533,945,3662,755,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,31254,2903,4788,1405,724,515,469,423,138,219,110,160,221,296,255,272,4064,1255,176,180,176,180,48,85,128,157,0,207,0,207,3888,1279,3453,1317,1375,891,1209,803,869,582,435,330,26466,2789,19105,2251,10266,1477,2014,680,1766,689,6486,1264,8839,1496,7361,1391,2679,899,1070,570,287,317,132,160,651,360,1609,652,4682,1144,3288,968,242,196,710,490,2336,764,1394,565,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,39216,2654,8588,1403,1847,693,1623,667,130,138,862,606,631,438,224,163,6741,1311,1237,618,941,561,318,326,317,361,306,295,296,260,5504,1196,4646,1245,1215,643,1654,830,1777,680,858,562,30628,2743,19504,2407,10841,1668,2556,825,2081,757,6204,1213,8663,1537,11124,1636,3588,1073,1916,793,446,368,109,104,1361,613,1672,654,7536,1439,5080,1228,991,401,1181,646,2908,973,2456,742,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,15016,2118,2653,904,967,597,763,563,83,134,348,299,332,357,204,200,1686,694,268,234,197,206,0,211,0,211,197,206,71,120,1418,663,933,414,255,251,159,187,519,268,485,500,12363,1941,7981,1473,3450,1087,520,365,669,423,2261,993,4531,1024,4382,1137,633,370,160,145,0,211,52,66,108,125,473,321,3749,1074,3026,1028,278,224,540,431,2208,991,723,374,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,18433,2492,2327,742,1080,589,757,526,218,203,501,407,38,47,323,306,1247,481,138,132,138,132,0,208,0,208,138,132,0,208,1109,477,759,415,115,161,441,376,203,162,350,338,16106,2249,11540,1801,5947,1440,1342,826,934,620,3671,1059,5593,1264,4566,1191,1010,459,572,394,112,159,108,189,352,280,438,254,3556,1098,2809,1020,187,193,354,402,2268,870,747,388,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,108564,5748,11564,1527,4469,982,2621,732,143,154,1174,533,1304,528,1848,571,7095,1271,1494,697,1141,598,243,216,75,97,823,565,353,318,5601,1132,4486,1082,1336,701,1187,544,1963,723,1115,515,97000,5723,73136,4855,42382,4220,9153,1715,7930,1447,25299,2984,30754,2684,23864,2614,7387,1576,4971,1369,1135,959,354,351,3482,1063,2416,730,16477,2102,11152,1959,2119,964,1877,811,7156,1473,5325,1116,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,47497,3652,5268,1176,1759,749,1347,612,258,280,622,414,467,338,412,284,3509,931,597,399,522,377,64,117,428,357,30,59,75,94,2912,859,2570,853,470,285,584,364,1516,733,342,324,42229,3441,30155,3165,17064,2142,3579,964,3283,793,10202,1629,13091,1945,12074,1596,4532,1183,2451,942,413,341,541,507,1497,700,2081,744,7542,1559,5125,1473,1191,728,592,449,3342,1075,2417,761,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,57406,3979,5962,1412,1262,585,800,519,126,147,293,358,381,329,462,250,4700,1193,679,376,560,348,255,257,25,40,280,219,119,149,4021,1096,3538,1056,1426,748,1150,555,962,489,483,301,51444,3887,36851,2908,19886,2271,4868,1185,5767,1401,9251,1564,16965,1808,14593,2433,5292,1431,2853,945,878,595,193,188,1782,836,2439,885,9301,1842,4774,1094,674,453,246,232,3854,1102,4527,1357,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,16839,1843,3218,961,612,304,511,284,138,167,142,152,231,150,101,118,2606,818,383,223,383,223,35,54,190,194,158,149,0,151,2223,757,1904,694,449,311,288,237,1167,611,319,291,13621,1713,8668,1330,4296,901,937,362,1309,535,2050,617,4372,905,4953,1068,1395,537,643,382,129,165,157,237,357,231,752,384,3558,912,2945,843,439,251,371,292,2135,777,613,354,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,44016,3708,17045,2441,3956,1075,1138,600,165,267,0,262,973,516,2818,918,13089,2285,3197,990,2155,900,204,363,930,538,1021,585,1042,457,9892,2081,7435,1824,1504,624,768,483,5163,1579,2457,1207,26971,3029,17273,2499,5829,1521,1047,534,439,389,4343,1264,11444,1909,9698,2206,2396,1174,785,662,277,373,0,262,508,523,1611,845,7302,1663,3533,1305,523,485,0,262,3010,1191,3769,1101,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
