GEO_ID,B17001C_001E,B17001C_001M,B17001C_002E,B17001C_002M,B17001C_003E,B17001C_003M,B17001C_004E,B17001C_004M,B17001C_005E,B17001C_005M,B17001C_006E,B17001C_006M,B17001C_007E,B17001C_007M,B17001C_008E,B17001C_008M,B17001C_009E,B17001C_009M,B17001C_010E,B17001C_010M,B17001C_011E,B17001C_011M,B17001C_012E,B17001C_012M,B17001C_013E,B17001C_013M,B17001C_014E,B17001C_014M,B17001C_015E,B17001C_015M,B17001C_016E,B17001C_016M,B17001C_017E,B17001C_017M,B17001C_018E,B17001C_018M,B17001C_019E,B17001C_019M,B17001C_020E,B17001C_020M,B17001C_021E,B17001C_021M,B17001C_022E,B17001C_022M,B17001C_023E,B17001C_023M,B17001C_024E,B17001C_024M,B17001C_025E,B17001C_025M,B17001C_026E,B17001C_026M,B17001C_027E,B17001C_027M,B17001C_028E,B17001C_028M,B17001C_029E,B17001C_029M,B17001C_030E,B17001C_030M,B17001C_031E,B17001C_031M,B17001C_032E,B17001C_032M,B17001C_033E,B17001C_033M,B17001C_034E,B17001C_034M,B17001C_035E,B17001C_035M,B17001C_036E,B17001C_036M,B17001C_037E,B17001C_037M,B17001C_038E,B17001C_038M,B17001C_039E,B17001C_039M,B17001C_040E,B17001C_040M,B17001C_041E,B17001C_041M,B17001C_042E,B17001C_042M,B17001C_043E,B17001C_043M,B17001C_044E,B17001C_044M,B17001C_045E,B17001C_045M,B17001C_046E,B17001C_046M,B17001C_047E,B17001C_047M,B17001C_048E,B17001C_048M,B17001C_049E,B17001C_049M,B17001C_050E,B17001C_050M,B17001C_051E,B17001C_051M,B17001C_052E,B17001C_052M,B17001C_053E,B17001C_053M,B17001C_054E,B17001C_054M,B17001C_055E,B17001C_055M,B17001C_056E,B17001C_056M,B17001C_057E,B17001C_057M,B17001C_058E,B17001C_058M,B17001C_059E,B17001C_059M,NAME,B17001C_001EA,B17001C_001MA,B17001C_002EA,B17001C_002MA,B17001C_003EA,B17001C_003MA,B17001C_004EA,B17001C_004MA,B17001C_005MA,B17001C_005EA,B17001C_006MA,B17001C_006EA,B17001C_007EA,B17001C_007MA,B17001C_008EA,B17001C_008MA,B17001C_009EA,B17001C_009MA,B17001C_010EA,B17001C_010MA,B17001C_011MA,B17001C_011EA,B17001C_012EA,B17001C_012MA,B17001C_013EA,B17001C_013MA,B17001C_014EA,B17001C_014MA,B17001C_015EA,B17001C_015MA,B17001C_016MA,B17001C_016EA,B17001C_017MA,B17001C_017EA,B17001C_018EA,B17001C_018MA,B17001C_019EA,B17001C_019MA,B17001C_020EA,B17001C_020MA,B17001C_021EA,B17001C_021MA,B17001C_022MA,B17001C_022EA,B17001C_023MA,B17001C_023EA,B17001C_024MA,B17001C_024EA,B17001C_025EA,B17001C_025MA,B17001C_026EA,B17001C_026MA,B17001C_027MA,B17001C_027EA,B17001C_028MA,B17001C_028EA,B17001C_029MA,B17001C_029EA,B17001C_030EA,B17001C_030MA,B17001C_031EA,B17001C_031MA,B17001C_032MA,B17001C_032EA,B17001C_033MA,B17001C_033EA,B17001C_034MA,B17001C_034EA,B17001C_035EA,B17001C_035MA,B17001C_036EA,B17001C_036MA,B17001C_037MA,B17001C_037EA,B17001C_038MA,B17001C_038EA,B17001C_039MA,B17001C_039EA,B17001C_040EA,B17001C_040MA,B17001C_041EA,B17001C_041MA,B17001C_042MA,B17001C_042EA,B17001C_043MA,B17001C_043EA,B17001C_044MA,B17001C_044EA,B17001C_045EA,B17001C_045MA,B17001C_046EA,B17001C_046MA,B17001C_047MA,B17001C_047EA,B17001C_048MA,B17001C_048EA,B17001C_049MA,B17001C_049EA,B17001C_050MA,B17001C_050EA,B17001C_051EA,B17001C_051MA,B17001C_052EA,B17001C_052MA,B17001C_053EA,B17001C_053MA,B17001C_054EA,B17001C_054MA,B17001C_055MA,B17001C_055EA,B17001C_056EA,B17001C_056MA,B17001C_057EA,B17001C_057MA,B17001C_058EA,B17001C_058MA,B17001C_059EA,B17001C_059MA,state
0400000US37,117133,5129,29766,4295,13121,2230,1815,656,275,215,2226,704,822,590,272,293,568,374,1407,538,733,288,1149,439,990,553,2055,664,629,371,180,151,16645,2777,1920,765,357,313,1219,557,658,311,260,262,469,325,1474,639,2885,835,2236,658,1539,634,2029,697,1297,670,302,202,87367,5351,41286,3420,1409,457,1303,746,3264,994,1369,508,364,407,1128,492,4132,1001,5199,833,5530,1063,6912,1234,4701,688,4370,917,1605,356,46081,2800,2035,562,649,263,2734,695,1868,544,512,255,1210,334,3905,721,6410,919,6626,1281,6874,992,6524,834,4561,829,2173,395,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,40300,2233,13628,2148,6005,896,1436,336,73,70,1077,345,358,238,220,175,227,165,592,285,687,281,298,182,492,202,258,167,287,119,0,161,7623,1585,919,345,208,147,1231,446,520,364,91,96,163,155,438,229,1034,524,1010,443,797,472,631,342,407,335,174,209,26672,2915,14410,2036,1018,479,169,184,1759,603,800,337,10,17,494,277,2160,1132,2501,632,1993,565,1675,392,1177,371,467,241,187,98,12262,1731,1276,492,141,133,1233,437,530,315,242,181,239,191,1445,419,2094,591,1431,615,1527,414,1312,445,434,219,358,184,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,22700,3218,6056,1688,2831,1123,116,101,0,193,75,86,122,159,0,193,69,107,137,163,465,441,486,361,987,640,214,240,92,130,68,84,3225,1047,84,87,0,193,41,65,41,64,222,242,201,302,525,364,262,188,535,429,109,154,761,522,85,124,359,277,16644,2802,7790,1516,200,275,0,193,844,498,214,170,54,89,247,230,766,471,904,525,1327,621,1347,680,1377,457,374,213,136,238,8854,1797,728,826,0,193,323,215,91,106,135,117,359,270,406,269,975,563,962,392,1101,459,2271,797,1274,602,229,215,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,294392,6450,62310,3816,28525,2149,3669,766,714,367,4261,577,1914,497,644,227,1205,414,3325,774,4053,768,2923,729,2463,543,2244,453,766,257,344,182,33785,2640,2698,649,879,601,4180,639,1706,501,733,336,908,263,4196,1004,5744,1017,3508,677,3586,758,2669,539,1726,430,1252,408,232082,6080,113782,3287,7304,991,1290,494,10461,1124,6951,907,2476,561,4254,709,13848,1202,16491,1513,15862,1200,12359,1065,12030,1029,7389,871,3067,506,118300,4260,7427,859,1909,467,11876,1128,4895,726,1778,429,4460,737,12732,1467,15160,1076,17140,1309,14093,1115,12980,1064,9083,946,4767,657,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46063,4397,10063,2253,4260,1273,547,380,0,207,1294,750,267,303,61,91,90,107,311,217,438,276,154,179,185,204,293,196,472,338,148,174,5803,1358,314,262,53,76,35,43,0,207,58,94,114,146,320,255,1201,592,1421,712,851,580,876,413,318,264,242,256,36000,3829,17929,2425,1048,501,196,198,1745,846,770,365,259,219,541,429,2207,764,2348,759,2657,681,2226,786,1804,635,1787,653,341,222,18071,2336,1827,809,291,254,1516,525,458,321,148,128,398,256,852,471,2801,906,2720,733,1808,681,3172,701,1481,524,599,344,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,21705,2914,5339,1507,2182,808,129,170,0,179,84,144,0,179,8,17,139,171,316,211,364,341,265,239,354,327,299,235,224,184,0,179,3157,983,220,264,104,174,114,129,47,79,0,179,0,179,432,323,413,326,303,169,548,327,265,214,507,421,204,191,16366,2365,8753,1744,467,522,0,179,312,269,334,329,200,228,213,263,1363,808,1457,669,1484,836,1013,507,1340,646,513,246,57,66,7613,1644,239,257,101,164,783,445,175,132,25,41,271,303,522,387,955,491,867,448,2025,794,751,415,705,360,194,181,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,71697,2455,36548,3613,16570,1828,2559,470,777,353,2914,525,1339,409,277,172,438,187,1655,423,2297,651,1519,473,948,311,1223,329,528,352,96,74,19978,2420,2500,519,677,261,2990,677,1145,389,214,104,687,323,2411,774,2864,767,2047,807,1853,586,1558,377,645,272,387,150,35149,3358,18192,1926,1396,504,446,259,1758,492,1126,354,521,218,691,324,2081,650,3202,614,2186,520,2260,480,1294,311,840,226,391,112,16957,2111,1462,499,200,170,2278,612,1088,394,161,121,1147,442,1447,378,2103,518,2379,636,1834,402,1235,383,1115,309,508,248,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,131131,9107,23457,4123,11661,2621,684,642,92,87,1630,738,822,576,497,413,249,198,1113,673,1436,915,1464,799,1263,585,1680,690,398,316,333,265,11796,2157,1441,788,106,133,421,357,333,199,40,61,364,229,2642,1187,2230,1005,1395,596,904,466,968,460,361,293,591,407,107674,8348,55083,4649,2799,890,366,266,3550,950,3072,1112,921,454,2170,792,6465,1340,9420,2124,7384,1695,7817,1458,5375,1004,4203,1028,1541,606,52591,5270,3274,1168,765,435,4240,1744,3419,830,733,406,1763,619,4587,1135,6250,1465,7005,1504,7487,1489,7277,1537,4086,905,1705,701,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,32025,2646,7887,2058,3521,801,749,316,156,223,450,267,269,255,35,44,121,109,245,202,458,376,222,154,438,260,208,137,85,70,85,61,4366,1647,441,412,17,29,522,534,50,50,151,156,195,193,492,356,1017,549,629,459,264,219,302,220,202,114,84,63,24138,2644,12521,1622,700,320,76,114,1047,513,849,352,69,113,658,445,1993,801,2144,846,1548,561,1615,732,1134,479,318,248,370,273,11617,1670,1279,793,133,123,789,305,294,207,242,195,340,222,1711,503,1641,569,1514,395,1102,304,1715,455,378,174,479,232,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,89889,6289,22689,3289,10717,1975,1140,486,287,215,814,415,643,523,304,280,217,220,1017,473,1898,586,1069,497,994,451,1538,439,698,342,98,92,11972,2113,1285,674,278,286,1381,577,248,176,77,81,128,179,1867,827,2142,761,991,487,1613,586,738,314,266,158,958,455,67200,6012,32287,3016,1967,635,895,466,3071,825,1269,395,547,300,1102,378,3470,1042,5526,1104,4577,958,3487,868,3415,851,2112,578,849,340,34913,3786,2661,730,564,359,3242,798,2507,822,345,211,1002,574,3019,891,5124,1006,4941,1063,3494,916,4530,853,2677,640,807,336,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,47441,2620,12476,2049,6164,1148,889,304,49,52,762,411,463,447,12,24,89,113,499,306,776,414,943,473,977,359,568,372,137,116,0,151,6312,1218,709,388,204,188,692,364,300,211,80,73,66,74,761,374,1153,516,521,275,563,316,704,252,225,199,334,233,34965,2564,17715,1566,477,231,265,199,1137,377,478,193,311,171,726,337,2197,588,2152,530,2433,637,2818,605,2711,520,1318,457,692,278,17250,1676,974,414,148,126,1577,479,369,204,168,109,472,299,1496,608,1645,582,2734,646,2456,529,2282,583,1825,581,1104,392,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,13246,1348,3433,909,1612,530,198,100,46,45,331,171,47,46,0,201,31,53,106,113,424,377,176,124,61,81,130,89,18,30,44,58,1821,487,206,99,114,129,252,188,111,73,0,201,34,60,213,169,139,114,359,177,138,117,55,58,74,63,126,101,9813,1494,5240,1227,447,230,45,46,282,141,284,124,133,99,525,508,359,137,1280,635,326,194,323,163,787,465,132,93,317,252,4573,946,243,121,34,56,651,384,294,190,29,52,242,130,569,292,247,182,692,322,451,158,752,354,180,106,189,220,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
