GEO_ID,B21001B_001E,B21001B_001M,B21001B_002E,B21001B_002M,B21001B_003E,B21001B_003M,B21001B_004E,B21001B_004M,B21001B_005E,B21001B_005M,B21001B_006E,B21001B_006M,B21001B_007E,B21001B_007M,B21001B_008E,B21001B_008M,B21001B_009E,B21001B_009M,B21001B_010E,B21001B_010M,B21001B_011E,B21001B_011M,B21001B_012E,B21001B_012M,B21001B_013E,B21001B_013M,B21001B_014E,B21001B_014M,B21001B_015E,B21001B_015M,B21001B_016E,B21001B_016M,B21001B_017E,B21001B_017M,B21001B_018E,B21001B_018M,B21001B_019E,B21001B_019M,B21001B_020E,B21001B_020M,B21001B_021E,B21001B_021M,B21001B_022E,B21001B_022M,B21001B_023E,B21001B_023M,B21001B_024E,B21001B_024M,B21001B_025E,B21001B_025M,B21001B_026E,B21001B_026M,B21001B_027E,B21001B_027M,B21001B_028E,B21001B_028M,B21001B_029E,B21001B_029M,B21001B_030E,B21001B_030M,B21001B_031E,B21001B_031M,B21001B_032E,B21001B_032M,B21001B_033E,B21001B_033M,NAME,B21001B_001MA,B21001B_001EA,B21001B_002MA,B21001B_002EA,B21001B_003MA,B21001B_003EA,B21001B_004EA,B21001B_004MA,B21001B_005EA,B21001B_005MA,B21001B_006EA,B21001B_006MA,B21001B_007EA,B21001B_007MA,B21001B_008MA,B21001B_008EA,B21001B_009MA,B21001B_009EA,B21001B_010EA,B21001B_010MA,B21001B_011EA,B21001B_011MA,B21001B_012EA,B21001B_012MA,B21001B_013MA,B21001B_013EA,B21001B_014MA,B21001B_014EA,B21001B_015EA,B21001B_015MA,B21001B_016EA,B21001B_016MA,B21001B_017EA,B21001B_017MA,B21001B_018EA,B21001B_018MA,B21001B_019MA,B21001B_019EA,B21001B_020MA,B21001B_020EA,B21001B_021EA,B21001B_021MA,B21001B_022EA,B21001B_022MA,B21001B_023EA,B21001B_023MA,B21001B_024MA,B21001B_024EA,B21001B_025MA,B21001B_025EA,B21001B_026MA,B21001B_026EA,B21001B_027MA,B21001B_027EA,B21001B_028EA,B21001B_028MA,B21001B_029EA,B21001B_029MA,B21001B_030MA,B21001B_030EA,B21001B_031EA,B21001B_031MA,B21001B_032MA,B21001B_032EA,B21001B_033EA,B21001B_033MA,state
0400000US40,207454,3026,100885,2448,36218,2236,1547,834,34671,2252,36701,1626,5553,1230,31148,1646,16294,1049,3703,610,12591,1135,8327,679,3964,695,4363,664,3345,425,1899,475,1446,336,106569,1932,39055,1747,905,708,38150,1646,33877,1293,1305,566,32572,1396,16273,911,529,328,15744,882,10806,848,276,204,10530,854,6558,636,0,161,6558,636,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,57065,2433,31150,1770,11395,1300,260,260,11135,1334,11705,1076,1425,701,10280,1225,4460,622,777,465,3683,720,2490,695,727,579,1763,441,1100,236,331,173,769,295,25915,1606,9252,1644,110,189,9142,1614,8826,1216,215,251,8611,1264,3904,555,131,156,3773,570,2431,613,57,97,2374,608,1502,441,0,207,1502,441,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1068252,8647,506350,5381,195930,3836,2462,903,193468,4001,171105,2989,15639,2029,155466,3572,76443,1649,14054,1712,62389,2262,40743,1193,13632,1559,27111,1583,22129,992,9969,1453,12160,1374,561902,5127,190094,3387,853,557,189241,3374,182578,2473,2905,876,179673,2391,89436,1718,1562,868,87874,1855,55913,1552,890,421,55023,1635,43881,1263,1001,588,42880,1245,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,48661,3793,23142,2043,9973,1566,185,200,9788,1557,7485,743,391,343,7094,785,3180,467,363,330,2817,521,2094,687,226,208,1868,717,410,364,38,67,372,361,25519,2471,9900,1617,0,217,9900,1617,8973,1141,126,224,8847,1119,3511,537,102,174,3409,522,1806,371,0,217,1806,371,1329,346,0,217,1329,346,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1016298,5440,460997,3371,160683,3034,4201,1062,156482,3008,153484,3149,20046,2834,133438,4354,74524,974,17854,1931,56670,2019,50074,1615,15321,1961,34753,2358,22232,1418,7484,1113,14748,1511,555301,3275,172963,2599,2380,1005,170583,2737,183935,2490,7029,1664,176906,2981,94179,882,3036,1091,91143,1306,66239,1167,505,300,65734,1201,37985,1243,48,82,37937,1246,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,831435,4620,382266,3212,142661,2901,3005,969,139656,3141,131235,2845,15740,2423,115495,3515,62360,1682,14225,2058,48135,2562,31776,1193,11933,1655,19843,1569,14234,1109,4770,830,9464,980,449169,3446,152531,2712,1098,726,151433,2823,152352,2708,4125,1136,148227,2796,73751,1234,1748,583,72003,1335,43306,1264,986,416,42320,1269,27229,1211,218,207,27011,1218,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2518803,11107,1196532,7363,452175,6270,21659,3243,430516,6750,435724,5616,60778,4311,374946,5845,178200,2901,42245,3733,135955,3987,89532,2189,34669,2881,54863,2808,40901,1881,15509,1520,25392,1974,1322271,7299,448555,5305,5989,1602,442566,5689,481478,4937,17729,2420,463749,5416,203737,2704,7823,1630,195914,2948,118262,1916,1428,559,116834,1779,70239,1733,437,337,69802,1766,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,24816,1979,15831,1472,6971,1161,659,475,6312,1270,5619,906,792,630,4827,826,1989,543,460,372,1529,425,874,436,537,382,337,253,378,294,309,238,69,105,8985,991,4602,802,0,192,4602,802,2603,672,77,127,2526,655,1312,414,242,252,1070,315,298,299,0,192,298,299,170,175,0,192,170,175,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1230691,8382,575398,5481,198214,4603,13961,2484,184253,4564,201002,3740,40501,3618,160501,5000,93994,2033,31572,2500,62422,3214,55046,1986,20628,1972,34418,2144,27142,1823,10014,1427,17128,1638,655293,5149,204295,3924,5346,1424,198949,4162,223428,3480,12935,1948,210493,3623,110943,2188,6974,1380,103969,2402,68565,1833,1634,670,66931,1824,48062,1631,293,232,47769,1628,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,202677,5961,109785,3947,39449,2457,4409,1510,35040,2499,42910,1912,7910,1605,35000,2166,16969,1097,4661,988,12308,1474,7590,648,3461,700,4129,754,2867,434,1923,485,944,331,92892,3468,34663,2559,975,592,33688,2491,33879,1833,1535,661,32344,2023,12844,696,1313,558,11531,822,7590,622,245,190,7345,619,3916,456,28,49,3888,458,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,55346,2696,30565,1891,9916,1420,41,77,9875,1404,11877,1720,904,426,10973,1617,4783,842,895,474,3888,751,2478,603,1057,426,1421,557,1511,631,445,307,1066,538,24781,1828,8366,1290,0,200,8366,1290,7217,1452,0,200,7217,1452,3973,816,0,200,3973,816,3048,587,0,200,3048,587,2177,576,44,56,2133,567,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,257485,2632,124211,2345,49523,2221,433,265,49090,2250,44966,1813,3068,916,41898,2008,17785,1186,2931,823,14854,1252,8041,634,1733,460,6308,677,3896,452,1193,513,2703,490,133274,2294,51266,1786,89,147,51177,1806,45866,1625,845,484,45021,1705,18175,709,192,160,17983,750,11361,537,42,48,11319,538,6606,579,0,151,6606,579,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,327626,15024,155703,8081,47592,4454,703,437,46889,4474,49073,3830,824,587,48249,3707,25726,2751,1493,608,24233,2691,20139,2319,1795,685,18344,2185,13173,1763,2102,558,11071,1633,171923,10132,42778,4539,0,262,42778,4539,58500,4140,628,580,57872,4108,27293,2693,71,121,27222,2685,23830,2510,0,262,23830,2510,19522,2646,0,262,19522,2646,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
