GEO_ID,B23002D_001E,B23002D_001M,B23002D_002E,B23002D_002M,B23002D_003E,B23002D_003M,B23002D_004E,B23002D_004M,B23002D_005E,B23002D_005M,B23002D_006E,B23002D_006M,B23002D_007E,B23002D_007M,B23002D_008E,B23002D_008M,B23002D_009E,B23002D_009M,B23002D_010E,B23002D_010M,B23002D_011E,B23002D_011M,B23002D_012E,B23002D_012M,B23002D_013E,B23002D_013M,B23002D_014E,B23002D_014M,B23002D_015E,B23002D_015M,B23002D_016E,B23002D_016M,B23002D_017E,B23002D_017M,B23002D_018E,B23002D_018M,B23002D_019E,B23002D_019M,B23002D_020E,B23002D_020M,B23002D_021E,B23002D_021M,B23002D_022E,B23002D_022M,B23002D_023E,B23002D_023M,B23002D_024E,B23002D_024M,B23002D_025E,B23002D_025M,B23002D_026E,B23002D_026M,B23002D_027E,B23002D_027M,B23002D_028E,B23002D_028M,B23002D_029E,B23002D_029M,B23002D_030E,B23002D_030M,B23002D_031E,B23002D_031M,B23002D_032E,B23002D_032M,B23002D_033E,B23002D_033M,B23002D_034E,B23002D_034M,B23002D_035E,B23002D_035M,B23002D_036E,B23002D_036M,B23002D_037E,B23002D_037M,B23002D_038E,B23002D_038M,B23002D_039E,B23002D_039M,B23002D_040E,B23002D_040M,B23002D_041E,B23002D_041M,B23002D_042E,B23002D_042M,B23002D_043E,B23002D_043M,B23002D_044E,B23002D_044M,B23002D_045E,B23002D_045M,B23002D_046E,B23002D_046M,B23002D_047E,B23002D_047M,B23002D_048E,B23002D_048M,B23002D_049E,B23002D_049M,B23002D_050E,B23002D_050M,B23002D_051E,B23002D_051M,B23002D_052E,B23002D_052M,B23002D_053E,B23002D_053M,B23002D_054E,B23002D_054M,B23002D_055E,B23002D_055M,B23002D_056E,B23002D_056M,B23002D_057E,B23002D_057M,B23002D_058E,B23002D_058M,B23002D_059E,B23002D_059M,B23002D_060E,B23002D_060M,B23002D_061E,B23002D_061M,B23002D_062E,B23002D_062M,B23002D_063E,B23002D_063M,B23002D_064E,B23002D_064M,B23002D_065E,B23002D_065M,B23002D_066E,B23002D_066M,B23002D_067E,B23002D_067M,B23002D_068E,B23002D_068M,B23002D_069E,B23002D_069M,B23002D_070E,B23002D_070M,B23002D_071E,B23002D_071M,B23002D_072E,B23002D_072M,B23002D_073E,B23002D_073M,B23002D_074E,B23002D_074M,B23002D_075E,B23002D_075M,B23002D_076E,B23002D_076M,B23002D_077E,B23002D_077M,B23002D_078E,B23002D_078M,B23002D_079E,B23002D_079M,NAME,B23002D_001EA,B23002D_001MA,B23002D_002EA,B23002D_002MA,B23002D_003EA,B23002D_003MA,B23002D_004MA,B23002D_004EA,B23002D_005MA,B23002D_005EA,B23002D_006EA,B23002D_006MA,B23002D_007EA,B23002D_007MA,B23002D_008EA,B23002D_008MA,B23002D_009MA,B23002D_009EA,B23002D_010MA,B23002D_010EA,B23002D_011MA,B23002D_011EA,B23002D_012EA,B23002D_012MA,B23002D_013EA,B23002D_013MA,B23002D_014MA,B23002D_014EA,B23002D_015MA,B23002D_015EA,B23002D_016MA,B23002D_016EA,B23002D_017EA,B23002D_017MA,B23002D_018EA,B23002D_018MA,B23002D_019MA,B23002D_019EA,B23002D_020MA,B23002D_020EA,B23002D_021MA,B23002D_021EA,B23002D_022EA,B23002D_022MA,B23002D_023EA,B23002D_023MA,B23002D_024MA,B23002D_024EA,B23002D_025MA,B23002D_025EA,B23002D_026MA,B23002D_026EA,B23002D_027EA,B23002D_027MA,B23002D_028EA,B23002D_028MA,B23002D_029MA,B23002D_029EA,B23002D_030MA,B23002D_030EA,B23002D_031MA,B23002D_031EA,B23002D_032EA,B23002D_032MA,B23002D_033EA,B23002D_033MA,B23002D_034EA,B23002D_034MA,B23002D_035EA,B23002D_035MA,B23002D_036EA,B23002D_036MA,B23002D_037MA,B23002D_037EA,B23002D_038MA,B23002D_038EA,B23002D_039EA,B23002D_039MA,B23002D_040EA,B23002D_040MA,B23002D_041EA,B23002D_041MA,B23002D_042MA,B23002D_042EA,B23002D_043MA,B23002D_043EA,B23002D_044EA,B23002D_044MA,B23002D_045EA,B23002D_045MA,B23002D_046EA,B23002D_046MA,B23002D_047MA,B23002D_047EA,B23002D_048MA,B23002D_048EA,B23002D_049EA,B23002D_049MA,B23002D_050EA,B23002D_050MA,B23002D_051EA,B23002D_051MA,B23002D_052EA,B23002D_052MA,B23002D_053MA,B23002D_053EA,B23002D_054MA,B23002D_054EA,B23002D_055MA,B23002D_055EA,B23002D_056EA,B23002D_056MA,B23002D_057EA,B23002D_057MA,B23002D_058EA,B23002D_058MA,B23002D_059MA,B23002D_059EA,B23002D_060MA,B23002D_060EA,B23002D_061EA,B23002D_061MA,B23002D_062EA,B23002D_062MA,B23002D_063EA,B23002D_063MA,B23002D_064MA,B23002D_064EA,B23002D_065MA,B23002D_065EA,B23002D_066MA,B23002D_066EA,B23002D_067EA,B23002D_067MA,B23002D_068EA,B23002D_068MA,B23002D_069MA,B23002D_069EA,B23002D_070MA,B23002D_070EA,B23002D_071MA,B23002D_071EA,B23002D_072EA,B23002D_072MA,B23002D_073EA,B23002D_073MA,B23002D_074MA,B23002D_074EA,B23002D_075MA,B23002D_075EA,B23002D_076MA,B23002D_076EA,B23002D_077EA,B23002D_077MA,B23002D_078EA,B23002D_078MA,B23002D_079MA,B23002D_079EA,state
0400000US29,102144,3741,47468,2500,2927,658,589,345,0,190,589,345,589,345,0,190,2338,557,6509,1424,3066,957,323,336,2743,918,2743,918,0,190,3443,1354,29024,1729,25798,1487,257,264,25541,1506,24624,1425,917,527,3226,903,4686,672,3844,665,0,190,3844,665,3844,665,0,190,842,412,1584,394,638,270,581,287,57,101,946,393,2738,608,638,382,549,358,89,148,2100,518,54676,2233,4065,879,1207,536,0,190,1207,536,1178,526,29,52,2858,768,5982,1129,2493,758,0,190,2493,758,2362,765,131,124,3489,1072,30553,1582,21939,1681,332,444,21607,1620,20739,1504,868,527,8614,1278,6388,1055,4185,901,0,190,4185,901,4185,901,0,190,2203,723,2382,580,620,325,620,325,0,190,1762,527,5306,841,188,154,188,154,0,190,5118,866,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,36500,1667,17750,1190,1888,883,895,518,0,163,895,518,855,505,40,87,993,773,2178,704,1424,693,78,103,1346,686,1346,686,0,163,754,345,11114,1096,10250,1128,0,163,10250,1128,9906,1078,344,267,864,416,1298,326,1179,336,36,59,1143,334,1066,357,77,90,119,105,492,263,305,224,305,224,0,163,187,148,780,329,313,298,313,298,0,163,467,163,18750,1109,2318,849,1407,813,0,163,1407,813,1069,621,338,314,911,365,1684,412,841,359,0,163,841,359,800,349,41,72,843,454,11308,868,6772,904,28,53,6744,892,6272,883,472,454,4536,1249,2005,420,1302,379,0,163,1302,379,1302,379,0,163,703,356,458,277,266,208,266,208,0,163,192,184,977,338,113,112,113,112,0,163,864,346,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,218974,3458,94153,2079,4727,747,1363,501,0,211,1363,501,1159,487,204,177,3364,830,7227,907,5437,847,162,138,5275,850,5026,877,249,236,1790,704,51395,1564,45235,2207,178,175,45057,2242,43582,2335,1475,558,6160,1555,13887,597,9733,1055,0,211,9733,1055,9371,1091,362,272,4154,846,6555,895,1905,611,1829,613,76,125,4650,933,10362,918,1133,488,950,461,183,189,9229,940,124821,2099,5981,809,2139,680,0,211,2139,680,1768,618,371,269,3842,978,7638,532,4925,963,0,211,4925,963,4518,952,407,288,2713,1018,65462,1435,50075,2444,266,363,49809,2393,48149,2344,1660,712,15387,1940,21133,800,12725,1126,0,211,12725,1126,11656,1252,1069,635,8408,1377,8685,1222,2180,751,2049,746,131,134,6505,1046,15922,1229,807,418,751,410,56,93,15115,1276,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,718809,3814,344717,2193,21025,1669,4227,946,0,206,4227,946,3557,930,670,403,16798,1642,25228,1466,13947,1588,0,206,13947,1588,12799,1632,1148,466,11281,1435,206649,1877,193262,2784,169,148,193093,2803,187897,3025,5196,1270,13387,2039,46472,965,36792,1696,0,206,36792,1696,35979,1723,813,387,9680,1412,14826,1307,7780,1120,7433,1112,347,279,7046,1135,30517,1284,4717,908,4309,866,408,267,25800,1174,374092,2693,19252,1863,3205,969,0,206,3205,969,2703,874,502,405,16047,1670,25205,1407,12411,1700,0,206,12411,1700,11216,1639,1195,458,12794,1578,222281,1651,158570,3757,0,206,158570,3757,151371,3662,7199,1301,63711,3128,52176,1039,32672,2126,0,206,32672,2126,31318,2034,1354,543,19504,1887,19942,1914,5916,1138,5626,1135,290,242,14026,1786,35236,1933,2300,727,2300,727,0,206,32936,1801,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1442041,8155,672935,4847,40132,2430,8129,1358,39,54,8090,1358,6912,1267,1178,454,32003,2439,58985,2099,33964,3075,39,66,33925,3081,30702,3054,3223,716,25021,2501,378420,3598,343119,4072,348,251,342771,4041,331472,4246,11299,2061,35301,3384,99478,1498,76260,2397,43,71,76217,2405,73268,2419,2949,896,23218,2031,34427,1832,10915,1366,10468,1383,447,287,23512,1754,61493,2113,7852,1223,7280,1142,572,480,53641,2016,769106,5248,40125,2080,8927,1117,0,200,8927,1117,7120,1044,1807,648,31198,2131,64767,1879,32453,2830,194,202,32259,2801,29637,2777,2622,748,32314,2522,440361,3772,313432,6491,0,200,313432,6491,301161,6443,12271,1785,126929,5462,108650,1548,65616,2380,0,200,65616,2380,64195,2392,1421,439,43034,2481,41521,2448,8142,1314,7749,1325,393,311,33379,2210,73682,2485,3379,864,2857,622,522,466,70303,2436,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,231608,3272,109085,2611,5977,1041,1047,566,21,44,1026,560,889,518,137,169,4930,877,11802,1675,6789,1182,821,444,5968,1073,5213,1001,755,545,5013,1580,71350,1966,65043,2382,934,441,64109,2366,63593,2362,516,352,6307,1204,10048,941,8124,848,0,207,8124,848,7789,817,335,326,1924,643,3280,758,1392,523,1278,485,114,187,1888,597,6628,951,560,282,560,282,0,207,6068,959,122523,2372,8365,1250,2199,819,160,238,2039,749,1964,746,75,108,6166,1123,10677,1458,6272,926,0,207,6272,926,5562,1009,710,447,4405,1124,76874,2230,50855,3041,545,541,50310,3105,47399,3140,2911,998,26019,2579,13731,1109,8926,1411,0,207,8926,1411,8834,1411,92,117,4805,948,6343,1177,1513,528,1513,528,0,207,4830,1041,6533,998,544,344,544,344,0,207,5989,1020,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,206265,3785,96549,2305,6581,1215,2126,563,0,193,2126,563,1887,513,239,176,4455,1155,9773,1184,5934,1156,13,24,5921,1154,5615,1111,306,182,3839,965,61210,1720,57075,1901,37,69,57038,1899,56437,1831,601,329,4135,1070,9921,805,7338,990,0,193,7338,990,7057,1025,281,340,2583,678,3490,759,1505,469,1381,469,124,123,1985,654,5574,946,1045,456,1045,456,0,193,4529,854,109716,2529,6251,1324,1626,561,0,193,1626,561,1352,544,274,191,4625,1264,11206,1365,6610,1066,0,193,6610,1066,5689,1136,921,535,4596,1193,66881,2016,43055,2276,0,193,43055,2276,40709,2493,2346,973,23826,2395,12798,1026,6714,1146,0,193,6714,1146,6278,1074,436,378,6084,1150,5016,968,1468,626,1468,626,0,193,3548,781,7564,1237,679,379,679,379,0,193,6885,1147,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,69291,2585,32299,1879,2059,552,800,324,76,147,724,311,507,277,217,177,1259,415,4391,991,2186,952,39,81,2147,946,2147,946,0,161,2205,593,19449,1197,17272,1278,155,168,17117,1283,16519,1354,598,333,2177,709,3703,596,2946,741,0,161,2946,741,2916,746,30,50,757,365,804,305,462,227,462,227,0,161,342,223,1893,459,255,161,255,161,0,161,1638,480,36992,1400,2681,658,728,352,76,150,652,324,604,315,48,54,1953,531,4151,776,2779,615,0,161,2779,615,2626,619,153,165,1372,419,20883,1214,15952,1502,122,158,15830,1483,15331,1494,499,313,4931,1029,4904,712,3518,693,0,161,3518,693,3493,683,25,41,1386,579,1639,480,478,256,478,256,0,161,1161,413,2734,540,134,178,134,178,0,161,2600,503,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,153695,3507,68780,2422,5603,1061,1154,477,0,207,1154,477,1086,469,68,109,4449,991,7263,1181,3732,979,0,207,3732,979,3560,969,172,200,3531,988,39522,1845,34405,1820,0,207,34405,1820,33256,1788,1149,561,5117,1240,8491,792,6132,929,0,207,6132,929,5974,923,158,184,2359,647,3171,711,1217,453,1181,454,36,59,1954,656,4730,681,501,298,415,282,86,139,4229,683,84915,2267,4987,1302,1672,621,0,207,1672,621,1400,581,272,255,3315,1067,7523,1033,5237,986,0,207,5237,986,4983,1011,254,257,2286,770,49537,1786,37600,1829,0,207,37600,1829,36249,1794,1351,564,11937,1606,10751,712,6576,860,0,207,6576,860,6205,879,371,262,4175,836,4465,1075,529,293,529,293,0,207,3936,1039,7652,859,319,262,281,227,38,66,7333,834,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,358805,3770,170474,2694,14153,1547,2627,834,0,179,2627,834,2235,757,392,300,11526,1455,15540,1460,8789,1493,0,179,8789,1493,7945,1489,844,521,6751,1235,101335,2007,93901,2209,0,179,93901,2209,89244,2606,4657,1578,7434,1375,20426,939,15023,1077,0,179,15023,1077,14106,1101,917,614,5403,1027,8366,1091,4017,887,3873,863,144,172,4349,815,10654,992,1446,471,1331,470,115,117,9208,1115,188331,2324,14534,1410,4387,1207,0,179,4387,1207,3919,1155,468,339,10147,1205,17061,1270,9708,1268,0,179,9708,1268,8842,1248,866,417,7353,1354,111218,1812,81004,3040,134,140,80870,3024,77503,2939,3367,920,30214,2860,22512,872,12257,1180,0,179,12257,1180,11768,1139,489,273,10255,1261,8433,1107,2431,681,2119,633,312,402,6002,915,14573,1252,921,481,893,471,28,48,13652,1258,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,62333,2919,27563,1725,2241,702,460,264,153,194,307,171,261,175,46,82,1781,673,2465,780,1308,603,337,428,971,452,909,434,62,77,1157,571,15983,1379,14770,1277,243,245,14527,1265,14175,1227,352,220,1213,560,3633,985,3000,892,0,211,3000,892,2784,850,216,237,633,444,1588,612,887,554,887,554,0,211,701,382,1653,567,318,245,318,245,0,211,1335,558,34770,2186,2470,770,371,207,31,53,340,195,340,195,0,211,2099,742,1708,597,1365,546,0,211,1365,546,1358,547,7,14,343,345,21426,1534,14254,1769,0,211,14254,1769,14010,1776,244,179,7172,1297,3739,927,2179,710,0,211,2179,710,2061,670,118,172,1560,680,2649,775,732,658,732,658,0,211,1917,676,2778,923,129,186,129,186,0,211,2649,902,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
