GEO_ID,B01001B_001E,B01001B_001M,B01001B_002E,B01001B_002M,B01001B_003E,B01001B_003M,B01001B_004E,B01001B_004M,B01001B_005E,B01001B_005M,B01001B_006E,B01001B_006M,B01001B_007E,B01001B_007M,B01001B_008E,B01001B_008M,B01001B_009E,B01001B_009M,B01001B_010E,B01001B_010M,B01001B_011E,B01001B_011M,B01001B_012E,B01001B_012M,B01001B_013E,B01001B_013M,B01001B_014E,B01001B_014M,B01001B_015E,B01001B_015M,B01001B_016E,B01001B_016M,B01001B_017E,B01001B_017M,B01001B_018E,B01001B_018M,B01001B_019E,B01001B_019M,B01001B_020E,B01001B_020M,B01001B_021E,B01001B_021M,B01001B_022E,B01001B_022M,B01001B_023E,B01001B_023M,B01001B_024E,B01001B_024M,B01001B_025E,B01001B_025M,B01001B_026E,B01001B_026M,B01001B_027E,B01001B_027M,B01001B_028E,B01001B_028M,B01001B_029E,B01001B_029M,B01001B_030E,B01001B_030M,B01001B_031E,B01001B_031M,NAME,B01001B_001EA,B01001B_001MA,B01001B_002EA,B01001B_002MA,B01001B_003EA,B01001B_003MA,B01001B_004EA,B01001B_004MA,B01001B_005EA,B01001B_005MA,B01001B_006MA,B01001B_006EA,B01001B_007MA,B01001B_007EA,B01001B_008EA,B01001B_008MA,B01001B_009EA,B01001B_009MA,B01001B_010EA,B01001B_010MA,B01001B_011MA,B01001B_011EA,B01001B_012MA,B01001B_012EA,B01001B_013MA,B01001B_013EA,B01001B_014EA,B01001B_014MA,B01001B_015EA,B01001B_015MA,B01001B_016EA,B01001B_016MA,B01001B_017MA,B01001B_017EA,B01001B_018MA,B01001B_018EA,B01001B_019EA,B01001B_019MA,B01001B_020EA,B01001B_020MA,B01001B_021EA,B01001B_021MA,B01001B_022MA,B01001B_022EA,B01001B_023MA,B01001B_023EA,B01001B_024MA,B01001B_024EA,B01001B_025EA,B01001B_025MA,B01001B_026EA,B01001B_026MA,B01001B_027MA,B01001B_027EA,B01001B_028MA,B01001B_028EA,B01001B_029MA,B01001B_029EA,B01001B_030EA,B01001B_030MA,B01001B_031EA,B01001B_031MA,state
0400000US42,1437081,14280,693826,8291,47869,2346,49800,4001,56426,4084,33018,1492,23830,1779,62618,2531,62074,2745,47725,1935,86358,2755,84793,1982,76443,1649,40743,1193,17380,1165,4749,1002,743255,8803,48595,2979,51743,3627,51273,3537,29580,1255,21615,1651,56357,1960,62551,2177,49733,1923,90551,2146,92027,2068,89436,1718,55913,1552,31131,2344,12750,1957,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,66660,5240,32517,2782,2661,673,1494,644,3367,951,1735,422,1034,663,3840,1023,2640,842,2577,643,3663,574,3822,531,3180,467,2094,687,348,372,62,108,34143,3193,1995,621,2946,1194,1855,1056,1828,426,2082,585,3254,1086,2162,808,2402,616,4615,912,4358,756,3511,537,1806,371,1188,358,141,180,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1357385,9443,633369,6318,43974,2407,46864,3555,49466,4290,29145,2238,22907,2934,54672,3506,47785,2902,37986,2266,80035,2865,73705,2738,74524,974,50074,1615,16997,1412,5235,1348,724016,5952,43046,2418,47572,4144,48315,3542,27732,1632,21083,2496,55105,3023,51977,2077,46618,2200,91007,3015,93104,2320,94233,888,66239,1167,26138,2005,11847,1637,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,16987,1897,9953,1189,592,564,992,765,747,620,472,406,318,206,727,480,1183,553,1346,541,1147,563,1338,504,592,436,499,453,0,163,0,163,7034,1919,1278,991,680,739,887,531,127,171,144,161,475,401,1353,868,490,536,747,364,372,338,197,194,0,163,0,163,284,446,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1122675,7929,529632,4827,38506,1999,41582,2736,38811,3029,24779,1991,19071,1820,43741,1871,45729,2178,36861,1950,64992,2165,67190,2319,62360,1682,31776,1193,11455,1090,2779,740,593043,5693,38182,1849,37927,2834,41892,3160,24641,1935,18496,1804,44906,2256,47818,1771,42237,1597,76782,2305,75876,1940,73751,1234,43306,1264,18733,1610,8496,1295,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3423231,16872,1658360,9602,119497,3781,122387,5872,133293,5347,76219,2719,55927,3010,142596,4636,136058,3474,125263,3864,226902,4838,211585,4221,178200,2901,89532,2189,32673,1974,8228,1504,1764871,11806,121307,3946,115124,5897,127543,6406,75836,3020,45983,2589,130806,3946,142779,3436,130853,3035,250504,4408,231898,4148,203737,2704,118262,1916,49972,2361,20267,2241,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,37669,3034,22555,1874,1579,574,1860,644,2041,607,1213,406,649,237,3024,976,1734,432,1595,575,2239,576,3380,964,1989,543,874,436,255,224,123,132,15114,2134,1699,781,2613,1215,927,494,890,441,527,371,1575,513,1268,338,1232,439,1746,651,857,401,1312,414,298,299,126,159,44,76,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1627641,10715,777610,6757,49465,2562,48125,3215,58049,3728,32310,1897,25053,2476,63116,3498,63991,3235,55470,2844,102915,3409,102723,3209,94205,2021,55046,1986,21715,1823,5427,1093,850031,6924,49333,2617,52077,3411,55647,3802,31248,2361,24986,2470,63304,3159,62581,2659,58694,2514,110576,3476,114015,2640,110943,2188,68565,1833,32765,1942,15297,1737,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,271584,8603,145403,4955,9528,1215,10238,1541,7318,1718,5264,1238,2894,893,12525,1199,14937,1344,11782,1218,22136,1664,21355,1467,16969,1097,7590,648,2261,476,606,340,126181,5288,8451,1367,9869,1787,8776,1459,4732,954,3037,660,11166,1627,11048,1709,10873,1203,17611,1461,16268,1241,12844,696,7590,622,2492,561,1424,564,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,71991,4073,38513,2882,2418,930,2274,882,2133,985,1053,526,1843,672,4002,1114,2141,771,2000,731,7064,1538,4813,1276,4783,842,2478,603,1406,611,105,117,33478,2845,1742,706,2584,838,3292,1162,1010,569,960,488,2760,879,2761,891,1954,737,2877,772,4340,1320,3973,816,3048,587,1630,541,547,341,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,370335,4564,181031,3193,15691,1340,14312,1614,18359,1855,8161,747,6780,969,17171,1457,14742,1278,10998,1134,23815,1406,21280,1537,17785,1186,8041,634,3135,600,761,352,189304,3502,14874,992,16156,1613,15112,1598,9849,960,5068,578,16338,1306,15676,972,14184,850,25269,1374,20636,1134,18175,709,11361,537,4527,642,2079,522,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,403659,18645,195643,9841,9376,2434,10526,2517,11341,2155,8587,1730,5721,1428,14645,2699,15259,2566,11978,2615,22507,3012,26665,2477,25726,2751,20139,2319,10264,1557,2909,971,208016,12212,6004,1607,10271,1915,10686,2086,9132,1837,4718,1280,14323,2782,13868,2267,9869,1864,28435,2926,30065,2635,27293,2693,23830,2510,13100,2272,6422,1638,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
