GEO_ID,B21001F_001E,B21001F_001M,B21001F_002E,B21001F_002M,B21001F_003E,B21001F_003M,B21001F_004E,B21001F_004M,B21001F_005E,B21001F_005M,B21001F_006E,B21001F_006M,B21001F_007E,B21001F_007M,B21001F_008E,B21001F_008M,B21001F_009E,B21001F_009M,B21001F_010E,B21001F_010M,B21001F_011E,B21001F_011M,B21001F_012E,B21001F_012M,B21001F_013E,B21001F_013M,B21001F_014E,B21001F_014M,B21001F_015E,B21001F_015M,B21001F_016E,B21001F_016M,B21001F_017E,B21001F_017M,B21001F_018E,B21001F_018M,B21001F_019E,B21001F_019M,B21001F_020E,B21001F_020M,B21001F_021E,B21001F_021M,B21001F_022E,B21001F_022M,B21001F_023E,B21001F_023M,B21001F_024E,B21001F_024M,B21001F_025E,B21001F_025M,B21001F_026E,B21001F_026M,B21001F_027E,B21001F_027M,B21001F_028E,B21001F_028M,B21001F_029E,B21001F_029M,B21001F_030E,B21001F_030M,B21001F_031E,B21001F_031M,B21001F_032E,B21001F_032M,B21001F_033E,B21001F_033M,NAME,B21001F_001EA,B21001F_001MA,B21001F_002EA,B21001F_002MA,B21001F_003MA,B21001F_003EA,B21001F_004EA,B21001F_004MA,B21001F_005EA,B21001F_005MA,B21001F_006EA,B21001F_006MA,B21001F_007MA,B21001F_007EA,B21001F_008EA,B21001F_008MA,B21001F_009EA,B21001F_009MA,B21001F_010EA,B21001F_010MA,B21001F_011EA,B21001F_011MA,B21001F_012MA,B21001F_012EA,B21001F_013EA,B21001F_013MA,B21001F_014EA,B21001F_014MA,B21001F_015EA,B21001F_015MA,B21001F_016EA,B21001F_016MA,B21001F_017EA,B21001F_017MA,B21001F_018MA,B21001F_018EA,B21001F_019EA,B21001F_019MA,B21001F_020EA,B21001F_020MA,B21001F_021EA,B21001F_021MA,B21001F_022EA,B21001F_022MA,B21001F_023MA,B21001F_023EA,B21001F_024EA,B21001F_024MA,B21001F_025MA,B21001F_025EA,B21001F_026EA,B21001F_026MA,B21001F_027MA,B21001F_027EA,B21001F_028MA,B21001F_028EA,B21001F_029MA,B21001F_029EA,B21001F_030EA,B21001F_030MA,B21001F_031MA,B21001F_031EA,B21001F_032MA,B21001F_032EA,B21001F_033MA,B21001F_033EA,state
0400000US42,170036,10197,89529,6251,41995,4531,693,513,41302,4574,34079,3280,1426,712,32653,3335,8313,1471,530,424,7783,1479,3577,847,486,288,3091,819,1565,680,59,104,1506,697,80507,5500,36452,3519,183,221,36269,3515,28794,2952,99,116,28695,2933,9453,1417,0,179,9453,1417,4535,1313,0,179,4535,1313,1273,645,0,179,1273,645,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,56029,5632,31985,3730,13697,2053,225,258,13472,2064,14246,2498,331,271,13915,2459,3114,923,315,267,2799,929,799,509,135,180,664,483,129,154,0,208,129,154,24044,2746,10862,1793,83,111,10779,1790,9848,1403,63,105,9785,1412,2476,817,0,208,2476,817,699,490,0,208,699,490,159,161,0,208,159,161,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1181899,33177,611040,19076,249605,11530,7041,1814,242564,11389,239814,11044,10247,2071,229567,10718,73950,4877,5782,1314,68168,5068,32852,3216,4890,1019,27962,2978,14819,2317,2372,683,12447,2153,570859,17415,219585,9543,1518,612,218067,9594,225366,10034,1558,840,223808,9931,69360,4528,558,336,68802,4479,34775,3619,239,218,34536,3577,21773,2333,997,1278,20776,2255,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,116471,6123,63229,3792,28420,2804,102,132,28318,2803,26620,1673,648,379,25972,1711,5173,953,290,298,4883,1009,2185,687,425,369,1760,694,831,618,423,347,408,420,53242,3368,23176,2567,0,192,23176,2567,22683,1827,42,67,22641,1816,5121,1057,0,192,5121,1057,1801,726,0,192,1801,726,461,289,0,192,461,289,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,146323,9841,75233,5636,30214,3424,1252,715,28962,3434,35700,3448,2944,1108,32756,3496,6614,1501,710,389,5904,1459,2187,800,119,146,2068,784,518,365,0,204,518,365,71090,5361,28117,3044,760,511,27357,2975,31103,3187,891,709,30212,3120,7531,1574,89,130,7442,1583,3120,1156,0,204,3120,1156,1219,532,0,204,1219,532,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,222132,9903,120067,5627,52849,3691,701,518,52148,3521,51651,3261,1739,649,49912,3278,8548,1513,410,293,8138,1483,5363,1403,1250,660,4113,1210,1656,764,503,387,1153,575,102065,5886,43933,3748,902,644,43031,3640,41713,2589,623,430,41090,2617,8863,1611,196,316,8667,1554,4493,931,169,125,4324,913,3063,1139,92,136,2971,1129,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,82921,6264,43520,3426,17423,2332,371,336,17052,2254,19692,2055,385,273,19307,2030,3701,1164,183,184,3518,1140,1829,657,576,412,1253,543,875,552,116,183,759,535,39401,3724,17317,2212,139,228,17178,2208,16495,2189,58,106,16437,2166,3752,1063,0,151,3752,1063,1324,551,0,151,1324,551,513,279,0,151,513,279,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,420760,16504,204489,8368,62861,4724,733,581,62128,4758,70234,5064,563,399,69671,5075,30105,2643,1681,820,28424,2684,25112,2360,2034,849,23078,2257,16177,2188,1327,583,14850,2189,216271,10077,63969,5052,430,660,63539,5071,75142,5128,165,264,74977,5142,31379,3004,0,262,31379,3004,24323,2410,0,262,24323,2410,21458,2478,175,169,21283,2493,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
