GEO_ID,B23002G_001E,B23002G_001M,B23002G_002E,B23002G_002M,B23002G_003E,B23002G_003M,B23002G_004E,B23002G_004M,B23002G_005E,B23002G_005M,B23002G_006E,B23002G_006M,B23002G_007E,B23002G_007M,B23002G_008E,B23002G_008M,B23002G_009E,B23002G_009M,B23002G_010E,B23002G_010M,B23002G_011E,B23002G_011M,B23002G_012E,B23002G_012M,B23002G_013E,B23002G_013M,B23002G_014E,B23002G_014M,B23002G_015E,B23002G_015M,B23002G_016E,B23002G_016M,B23002G_017E,B23002G_017M,B23002G_018E,B23002G_018M,B23002G_019E,B23002G_019M,B23002G_020E,B23002G_020M,B23002G_021E,B23002G_021M,B23002G_022E,B23002G_022M,B23002G_023E,B23002G_023M,B23002G_024E,B23002G_024M,B23002G_025E,B23002G_025M,B23002G_026E,B23002G_026M,B23002G_027E,B23002G_027M,B23002G_028E,B23002G_028M,B23002G_029E,B23002G_029M,B23002G_030E,B23002G_030M,B23002G_031E,B23002G_031M,B23002G_032E,B23002G_032M,B23002G_033E,B23002G_033M,B23002G_034E,B23002G_034M,B23002G_035E,B23002G_035M,B23002G_036E,B23002G_036M,B23002G_037E,B23002G_037M,B23002G_038E,B23002G_038M,B23002G_039E,B23002G_039M,B23002G_040E,B23002G_040M,B23002G_041E,B23002G_041M,B23002G_042E,B23002G_042M,B23002G_043E,B23002G_043M,B23002G_044E,B23002G_044M,B23002G_045E,B23002G_045M,B23002G_046E,B23002G_046M,B23002G_047E,B23002G_047M,B23002G_048E,B23002G_048M,B23002G_049E,B23002G_049M,B23002G_050E,B23002G_050M,B23002G_051E,B23002G_051M,B23002G_052E,B23002G_052M,B23002G_053E,B23002G_053M,B23002G_054E,B23002G_054M,B23002G_055E,B23002G_055M,B23002G_056E,B23002G_056M,B23002G_057E,B23002G_057M,B23002G_058E,B23002G_058M,B23002G_059E,B23002G_059M,B23002G_060E,B23002G_060M,B23002G_061E,B23002G_061M,B23002G_062E,B23002G_062M,B23002G_063E,B23002G_063M,B23002G_064E,B23002G_064M,B23002G_065E,B23002G_065M,B23002G_066E,B23002G_066M,B23002G_067E,B23002G_067M,B23002G_068E,B23002G_068M,B23002G_069E,B23002G_069M,B23002G_070E,B23002G_070M,B23002G_071E,B23002G_071M,B23002G_072E,B23002G_072M,B23002G_073E,B23002G_073M,B23002G_074E,B23002G_074M,B23002G_075E,B23002G_075M,B23002G_076E,B23002G_076M,B23002G_077E,B23002G_077M,B23002G_078E,B23002G_078M,B23002G_079E,B23002G_079M,NAME,B23002G_001MA,B23002G_001EA,B23002G_002EA,B23002G_002MA,B23002G_003EA,B23002G_003MA,B23002G_004EA,B23002G_004MA,B23002G_005MA,B23002G_005EA,B23002G_006MA,B23002G_006EA,B23002G_007MA,B23002G_007EA,B23002G_008MA,B23002G_008EA,B23002G_009MA,B23002G_009EA,B23002G_010MA,B23002G_010EA,B23002G_011MA,B23002G_011EA,B23002G_012EA,B23002G_012MA,B23002G_013EA,B23002G_013MA,B23002G_014EA,B23002G_014MA,B23002G_015EA,B23002G_015MA,B23002G_016EA,B23002G_016MA,B23002G_017EA,B23002G_017MA,B23002G_018EA,B23002G_018MA,B23002G_019EA,B23002G_019MA,B23002G_020MA,B23002G_020EA,B23002G_021MA,B23002G_021EA,B23002G_022EA,B23002G_022MA,B23002G_023EA,B23002G_023MA,B23002G_024EA,B23002G_024MA,B23002G_025EA,B23002G_025MA,B23002G_026EA,B23002G_026MA,B23002G_027EA,B23002G_027MA,B23002G_028EA,B23002G_028MA,B23002G_029EA,B23002G_029MA,B23002G_030MA,B23002G_030EA,B23002G_031MA,B23002G_031EA,B23002G_032EA,B23002G_032MA,B23002G_033EA,B23002G_033MA,B23002G_034EA,B23002G_034MA,B23002G_035EA,B23002G_035MA,B23002G_036EA,B23002G_036MA,B23002G_037EA,B23002G_037MA,B23002G_038EA,B23002G_038MA,B23002G_039EA,B23002G_039MA,B23002G_040MA,B23002G_040EA,B23002G_041MA,B23002G_041EA,B23002G_042EA,B23002G_042MA,B23002G_043EA,B23002G_043MA,B23002G_044EA,B23002G_044MA,B23002G_045EA,B23002G_045MA,B23002G_046EA,B23002G_046MA,B23002G_047EA,B23002G_047MA,B23002G_048EA,B23002G_048MA,B23002G_049EA,B23002G_049MA,B23002G_050MA,B23002G_050EA,B23002G_051MA,B23002G_051EA,B23002G_052MA,B23002G_052EA,B23002G_053EA,B23002G_053MA,B23002G_054EA,B23002G_054MA,B23002G_055EA,B23002G_055MA,B23002G_056EA,B23002G_056MA,B23002G_057MA,B23002G_057EA,B23002G_058EA,B23002G_058MA,B23002G_059EA,B23002G_059MA,B23002G_060MA,B23002G_060EA,B23002G_061MA,B23002G_061EA,B23002G_062MA,B23002G_062EA,B23002G_063MA,B23002G_063EA,B23002G_064EA,B23002G_064MA,B23002G_065EA,B23002G_065MA,B23002G_066EA,B23002G_066MA,B23002G_067MA,B23002G_067EA,B23002G_068MA,B23002G_068EA,B23002G_069MA,B23002G_069EA,B23002G_070EA,B23002G_070MA,B23002G_071EA,B23002G_071MA,B23002G_072MA,B23002G_072EA,B23002G_073MA,B23002G_073EA,B23002G_074MA,B23002G_074EA,B23002G_075EA,B23002G_075MA,B23002G_076EA,B23002G_076MA,B23002G_077EA,B23002G_077MA,B23002G_078MA,B23002G_078EA,B23002G_079MA,B23002G_079EA,state
0400000US29,89390,5826,46946,3737,6516,1263,2796,896,0,190,2796,896,2620,894,176,169,3720,854,7955,2011,6486,1997,0,190,6486,1997,5943,1768,543,523,1469,543,23675,2582,19300,2170,135,194,19165,2189,17572,2179,1593,703,4375,1169,5222,1180,2730,697,0,190,2730,697,2603,668,127,131,2492,898,1255,538,304,249,304,249,0,190,951,414,2323,677,243,190,243,190,0,190,2080,666,42444,3847,7387,1626,2965,947,0,190,2965,947,2184,840,781,573,4422,1440,7292,1564,6034,1475,0,190,6034,1475,5815,1551,219,291,1258,659,19313,2214,14218,1977,0,190,14218,1977,13577,1919,641,391,5095,1137,3627,1016,1377,460,0,190,1377,460,1377,460,0,190,2250,908,2008,795,369,241,308,221,61,96,1639,719,2817,841,133,139,133,139,0,190,2684,838,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,80977,5486,41175,3391,4614,1192,1416,654,0,211,1416,654,1073,643,343,210,3198,1023,5738,1319,4822,1250,0,211,4822,1250,4070,1172,752,372,916,461,22797,2639,19543,2257,69,113,19474,2271,18398,2232,1076,578,3254,1065,4341,1059,2656,865,0,211,2656,865,2305,795,351,401,1685,660,1335,474,583,350,509,325,74,145,752,375,2350,833,465,303,408,272,57,91,1885,811,39802,3086,3880,1001,1620,500,0,211,1620,500,1320,479,300,214,2260,879,3836,878,3186,755,0,211,3186,755,3043,735,143,156,650,358,23813,2275,19699,2098,0,211,19699,2098,18480,2058,1219,564,4114,1029,4496,967,2912,666,0,211,2912,666,2587,663,325,261,1584,585,996,382,235,166,235,166,0,211,761,376,2781,765,303,189,303,189,0,211,2478,741,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,134407,7996,65446,4965,6734,1343,2341,834,0,206,2341,834,1848,684,493,349,4393,1126,7759,1395,6241,1376,0,206,6241,1376,5953,1346,288,213,1518,593,38416,3627,35809,3426,845,625,34964,3504,32770,3437,2194,773,2607,879,7299,1189,5787,1028,0,206,5787,1028,5376,953,411,365,1512,553,1915,620,944,410,860,390,84,109,971,468,3323,878,506,332,506,332,0,206,2817,824,68961,4795,7934,1702,2760,1084,0,206,2760,1084,2571,1071,189,207,5174,1119,8880,1570,6163,1374,0,206,6163,1374,6122,1359,41,69,2717,990,37973,3241,30070,2997,79,103,29991,3017,27263,2717,2728,899,7903,1407,7668,1302,4651,1102,0,206,4651,1102,3915,932,736,392,3017,713,2203,755,882,540,725,402,157,196,1321,546,4303,1072,469,392,469,392,0,206,3834,1058,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,42723,3914,22408,2905,4053,1126,1337,712,0,201,1337,712,1305,714,32,60,2716,888,2554,768,1838,640,123,160,1715,650,1499,667,216,214,716,444,11022,1920,9308,1718,208,178,9100,1706,8509,1588,591,398,1714,754,2349,789,1337,530,0,201,1337,530,1288,524,49,54,1012,501,798,323,236,202,196,194,40,70,562,305,1632,569,203,163,178,167,25,47,1429,504,20315,2038,2643,791,768,390,0,201,768,390,648,367,120,153,1875,727,2141,752,1935,749,140,213,1795,722,1795,722,0,201,206,179,10454,1757,8054,1428,0,201,8054,1428,7002,1321,1052,629,2400,914,2180,613,1060,506,0,201,1060,506,1011,478,49,83,1120,385,1275,596,263,234,263,234,0,201,1012,533,1622,479,129,132,129,132,0,201,1493,497,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,382283,13717,182307,8477,24438,2571,6620,1357,0,200,6620,1357,4750,1123,1870,661,17818,2196,25212,3285,18799,2601,514,339,18285,2480,14984,2347,3301,998,6413,1496,101829,6548,88450,6184,542,299,87908,6196,82732,5919,5176,1330,13379,2073,18422,2165,13944,1950,0,200,13944,1950,13270,1910,674,528,4478,970,4108,1026,2133,859,2120,856,13,26,1975,553,8298,1500,991,412,899,380,92,150,7307,1488,199976,8202,17659,2125,6754,1232,0,200,6754,1232,5175,1101,1579,646,10905,1596,28120,3237,18951,2290,0,200,18951,2290,17362,2282,1589,586,9169,2093,111060,5339,86249,5210,41,68,86208,5211,82056,5066,4152,918,24811,2446,23703,2357,14734,2041,0,200,14734,2041,14064,1953,670,373,8969,1570,6481,1373,1771,582,1564,557,207,224,4710,1191,12953,2173,1070,572,1070,572,0,200,11883,2146,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,143429,8557,69115,4952,11899,2200,5198,1258,212,269,4986,1244,3798,1124,1188,707,6701,1726,11403,1808,8258,1469,1939,836,6319,1184,5315,1036,1004,564,3145,1093,36754,3086,29710,2772,1285,538,28425,2733,27048,2741,1377,657,7044,1227,5117,1222,2998,807,0,207,2998,807,2922,832,76,90,2119,798,1829,670,394,340,370,325,24,41,1435,660,2113,703,144,144,144,144,0,207,1969,683,74314,5401,12827,1957,4940,1108,27,49,4913,1112,4392,1069,521,307,7887,1616,10607,2217,8422,2138,95,154,8327,2118,6935,2118,1392,779,2185,672,38259,3607,30144,3089,204,201,29940,3056,27284,2819,2656,1147,8115,1639,5818,1197,3158,770,0,207,3158,770,3158,770,0,207,2660,837,2628,762,928,511,928,511,0,207,1700,623,4175,1050,340,281,230,228,110,168,3835,971,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,184333,8761,90854,5924,17515,2579,7721,1579,0,193,7721,1579,5627,1351,2094,793,9794,1763,13932,2421,11031,2303,43,74,10988,2284,9388,1999,1600,714,2901,833,45909,3358,37151,3336,0,193,37151,3336,34336,3106,2815,1007,8758,1493,7529,1223,4632,865,0,193,4632,865,4156,809,476,292,2897,946,2368,745,518,257,504,254,14,30,1850,672,3601,911,740,422,734,422,6,11,2861,793,93479,5774,16258,2505,7528,1621,0,193,7528,1621,5145,1365,2383,693,8730,1740,15780,2385,11646,2004,0,193,11646,2004,11064,2001,582,329,4134,1079,44310,3412,33351,2822,188,244,33163,2819,30756,2654,2407,832,10959,1815,9308,1723,4261,1094,0,193,4261,1094,4054,1029,207,321,5047,1186,2692,812,484,330,484,330,0,193,2208,780,5131,1213,646,488,621,481,25,43,4485,1056,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,187858,6010,89623,3816,12916,1837,5294,1157,111,126,5183,1157,3898,1070,1285,599,7622,1448,12217,1743,9332,1507,98,120,9234,1493,8327,1388,907,429,2885,858,42946,2788,34346,2638,564,328,33782,2621,31261,2548,2521,845,8600,1267,11463,1007,6521,781,0,161,6521,781,6404,780,117,104,4942,823,4241,706,798,369,798,369,0,161,3443,606,5840,783,547,247,547,247,0,161,5293,739,98235,3498,12594,1909,5771,1123,39,81,5732,1128,4907,1122,825,369,6823,1498,12245,1452,9166,1250,0,161,9166,1250,7961,1175,1205,517,3079,808,49272,2659,37071,2405,0,161,37071,2405,34570,2307,2501,839,12201,1401,12839,1169,6923,841,0,161,6923,841,6827,822,96,111,5916,841,4813,760,1043,468,977,445,66,88,3770,703,6472,776,588,226,545,217,43,72,5884,746,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,126797,6637,65483,4583,8929,1520,3549,968,4,17,3545,968,2965,874,580,360,5380,1237,9507,1654,7772,1433,0,207,7772,1433,7255,1384,517,397,1735,816,35830,3217,28711,3216,0,207,28711,3216,26671,3247,2040,787,7119,1390,6013,1126,2776,738,0,207,2776,738,2653,730,123,178,3237,985,2352,733,931,517,931,517,0,207,1421,549,2852,831,284,233,186,158,98,167,2568,762,61314,4017,7768,1507,2319,768,0,207,2319,768,1949,747,370,295,5449,1302,8004,1646,6147,1443,0,207,6147,1443,5870,1422,277,235,1857,883,34691,3327,25968,2704,0,207,25968,2704,24257,2542,1711,737,8723,1973,5697,1229,3495,961,0,207,3495,961,3454,970,41,72,2202,741,2461,778,801,528,771,532,30,52,1660,638,2693,780,262,323,262,323,0,207,2431,767,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,171321,8556,82888,5220,15056,1891,5522,1123,0,179,5522,1123,3874,993,1648,721,9534,1629,12847,1921,8497,1649,8,18,8489,1647,6927,1497,1562,620,4350,1096,43898,4090,35359,3729,120,144,35239,3750,32623,3512,2616,973,8539,1428,5580,1057,3543,770,0,179,3543,770,3242,754,301,212,2037,753,2862,854,1003,607,1003,607,0,179,1859,627,2645,749,255,211,255,211,0,179,2390,758,88433,5303,12055,1578,6206,1167,0,179,6206,1167,4212,937,1994,904,5849,1089,13290,1906,9489,1484,0,179,9489,1484,8559,1387,930,553,3801,1013,48384,3275,36150,2809,0,179,36150,2809,33504,2789,2646,809,12234,1933,7445,1224,3882,880,0,179,3882,880,3882,880,0,179,3563,849,2451,763,445,254,414,250,31,50,2006,721,4808,1147,551,337,542,333,9,15,4257,1082,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,60239,6020,29616,3823,5621,1228,2759,1023,495,401,2264,973,1929,902,335,262,2862,894,4616,1264,3159,935,729,389,2430,857,2283,841,147,176,1457,754,13860,2117,10260,1966,205,189,10055,1949,8398,1621,1657,828,3600,944,3348,1097,2369,1052,0,211,2369,1052,2168,1002,201,259,979,530,1177,746,221,211,221,211,0,211,956,704,994,519,112,126,112,126,0,211,882,508,30623,3367,4466,957,2387,765,280,259,2107,707,1568,561,539,340,2079,744,4712,1491,3443,1242,246,233,3197,1144,2812,1106,385,333,1269,679,16068,2526,12107,2181,7,14,12100,2180,10673,2056,1427,674,3961,1285,3145,905,1551,637,0,211,1551,637,1551,637,0,211,1594,583,790,390,0,211,0,211,0,211,790,390,1442,542,107,171,107,171,0,211,1335,552,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
