GEO_ID,B21001B_001E,B21001B_001M,B21001B_002E,B21001B_002M,B21001B_003E,B21001B_003M,B21001B_004E,B21001B_004M,B21001B_005E,B21001B_005M,B21001B_006E,B21001B_006M,B21001B_007E,B21001B_007M,B21001B_008E,B21001B_008M,B21001B_009E,B21001B_009M,B21001B_010E,B21001B_010M,B21001B_011E,B21001B_011M,B21001B_012E,B21001B_012M,B21001B_013E,B21001B_013M,B21001B_014E,B21001B_014M,B21001B_015E,B21001B_015M,B21001B_016E,B21001B_016M,B21001B_017E,B21001B_017M,B21001B_018E,B21001B_018M,B21001B_019E,B21001B_019M,B21001B_020E,B21001B_020M,B21001B_021E,B21001B_021M,B21001B_022E,B21001B_022M,B21001B_023E,B21001B_023M,B21001B_024E,B21001B_024M,B21001B_025E,B21001B_025M,B21001B_026E,B21001B_026M,B21001B_027E,B21001B_027M,B21001B_028E,B21001B_028M,B21001B_029E,B21001B_029M,B21001B_030E,B21001B_030M,B21001B_031E,B21001B_031M,B21001B_032E,B21001B_032M,B21001B_033E,B21001B_033M,NAME,B21001B_001EA,B21001B_001MA,B21001B_002MA,B21001B_002EA,B21001B_003EA,B21001B_003MA,B21001B_004MA,B21001B_004EA,B21001B_005MA,B21001B_005EA,B21001B_006EA,B21001B_006MA,B21001B_007MA,B21001B_007EA,B21001B_008EA,B21001B_008MA,B21001B_009MA,B21001B_009EA,B21001B_010EA,B21001B_010MA,B21001B_011MA,B21001B_011EA,B21001B_012MA,B21001B_012EA,B21001B_013MA,B21001B_013EA,B21001B_014MA,B21001B_014EA,B21001B_015EA,B21001B_015MA,B21001B_016EA,B21001B_016MA,B21001B_017MA,B21001B_017EA,B21001B_018MA,B21001B_018EA,B21001B_019EA,B21001B_019MA,B21001B_020EA,B21001B_020MA,B21001B_021EA,B21001B_021MA,B21001B_022EA,B21001B_022MA,B21001B_023EA,B21001B_023MA,B21001B_024MA,B21001B_024EA,B21001B_025MA,B21001B_025EA,B21001B_026EA,B21001B_026MA,B21001B_027EA,B21001B_027MA,B21001B_028MA,B21001B_028EA,B21001B_029MA,B21001B_029EA,B21001B_030MA,B21001B_030EA,B21001B_031EA,B21001B_031MA,B21001B_032EA,B21001B_032MA,B21001B_033MA,B21001B_033EA,state
0400000US41,50016,2130,28273,1506,11046,1153,467,506,10579,1148,10675,811,1342,704,9333,825,4207,611,1371,546,2836,629,1930,323,1105,382,825,356,415,219,194,157,221,163,21743,1403,8496,978,116,140,8380,969,7643,935,204,196,7439,944,2896,376,0,277,2896,376,1669,349,0,277,1669,349,1039,175,0,277,1039,175,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,992308,6764,457306,5798,169368,3958,3075,896,166293,4101,176955,3143,25937,2972,151018,3569,60836,1290,18895,1917,41941,1950,31293,1109,12576,1485,18717,1603,18854,734,10869,1208,7985,1201,535002,4205,182626,3720,521,333,182105,3739,194774,2259,5508,1509,189266,2738,76000,1493,543,415,75457,1463,42208,1070,446,393,41762,1159,39394,1010,499,470,38895,1148,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,44217,2384,20216,1153,8126,903,0,291,8126,903,8235,562,571,435,7664,689,2458,459,472,294,1986,573,683,283,270,180,413,243,714,267,175,190,539,305,24001,1739,9984,1014,0,291,9984,1014,8754,1178,55,87,8699,1184,2825,523,299,276,2526,462,1149,446,0,291,1149,446,1289,329,0,291,1289,329,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,939629,3979,426153,2778,150280,2606,5184,1316,145096,3001,161330,2160,31065,3050,130265,3679,65691,1230,23144,2143,42547,2437,33069,1281,8891,1037,24178,1488,15783,1194,7567,1089,8216,986,513476,2037,165948,2031,4196,1102,161752,2429,190239,1856,7457,1450,182782,2259,81223,786,1678,669,79545,978,45022,1392,152,147,44870,1423,31044,1299,123,158,30921,1310,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,760841,4942,345981,3218,132741,2735,5817,1315,126924,2847,132334,2113,20412,2112,111922,2668,48937,1369,18877,2131,30060,2081,20603,1208,7275,1158,13328,1472,11366,984,5330,948,6036,830,414860,3224,144638,2001,1547,761,143091,2079,157120,2080,4955,1260,152165,2298,58387,1337,1449,591,56938,1457,30034,1287,309,280,29725,1271,24681,1046,38,63,24643,1037,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2106737,9414,986875,6400,368587,5552,18790,2750,349797,6138,401696,4924,77724,4250,323972,5294,129215,2162,45265,2809,83950,3177,56071,1866,20949,1720,35122,2173,31306,1424,15920,1538,15386,1540,1119862,5815,393278,4911,7809,1508,385469,5033,440162,4104,16817,2306,423345,4443,152427,2232,2112,708,150315,2323,75075,1917,990,496,74085,1975,58920,1970,247,192,58673,1989,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,17422,1280,10851,1123,4898,821,0,267,4898,821,4974,674,1406,504,3568,681,626,349,299,260,327,257,250,146,153,129,97,108,103,106,59,87,44,67,6571,657,2559,540,0,267,2559,540,2603,513,149,189,2454,528,593,331,45,77,548,317,631,365,0,267,631,365,185,153,38,67,147,134,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1148484,6457,530578,4413,181797,4315,16839,2554,164958,4607,213795,3236,53520,3931,160275,4166,76740,1814,29481,1899,47259,2513,35744,1604,14217,1578,21527,1831,22502,1420,12157,1435,10345,1145,617906,4160,198452,3829,7080,1560,191372,4165,239704,3086,14840,2167,224864,3876,91080,1889,3151,791,87929,1965,48141,1660,200,184,47941,1699,40529,2035,268,203,40261,2030,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,165917,3803,89699,3163,33000,2322,2289,858,30711,2353,38296,1850,11145,1683,27151,2007,11407,529,5308,1132,6099,1066,4454,550,2910,622,1544,579,2542,407,2127,429,415,253,76218,2519,27944,2074,1693,777,26251,2195,29191,1302,1620,672,27571,1308,11412,1065,597,421,10815,959,4358,485,0,277,4358,485,3313,335,0,277,3313,335,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,44821,2455,24997,1658,9437,1280,435,500,9002,1141,9365,1275,1936,840,7429,1234,3901,682,1218,412,2683,621,1332,348,527,290,805,251,962,387,470,268,492,309,19824,1758,5799,1120,0,269,5799,1120,6904,1083,607,472,6297,1138,3268,716,240,317,3028,747,1510,506,0,269,1510,506,2343,610,0,269,2343,610,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,233636,2528,111602,2014,46244,1631,1225,798,45019,1637,43901,1581,6456,1369,37445,1949,12943,589,2594,744,10349,892,5357,444,1736,505,3621,629,3157,360,1218,383,1939,408,122034,1746,48872,1450,223,241,48649,1453,45807,1135,985,389,44822,1114,15140,575,162,155,14978,602,7128,320,55,80,7073,314,5087,342,0,218,5087,342,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,220830,8947,109347,5218,35431,3056,743,501,34688,2945,39477,2754,2098,798,37379,2596,16566,1904,2127,676,14439,1837,11529,1410,2294,674,9235,1300,6344,1016,2202,497,4142,902,111483,5553,30963,2415,117,139,30846,2397,40088,3006,0,285,40088,3006,18581,1792,45,73,18536,1802,12462,1310,76,126,12386,1315,9389,1335,36,59,9353,1317,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
