GEO_ID,B19037D_001E,B19037D_001M,B19037D_002E,B19037D_002M,B19037D_003E,B19037D_003M,B19037D_004E,B19037D_004M,B19037D_005E,B19037D_005M,B19037D_006E,B19037D_006M,B19037D_007E,B19037D_007M,B19037D_008E,B19037D_008M,B19037D_009E,B19037D_009M,B19037D_010E,B19037D_010M,B19037D_011E,B19037D_011M,B19037D_012E,B19037D_012M,B19037D_013E,B19037D_013M,B19037D_014E,B19037D_014M,B19037D_015E,B19037D_015M,B19037D_016E,B19037D_016M,B19037D_017E,B19037D_017M,B19037D_018E,B19037D_018M,B19037D_019E,B19037D_019M,B19037D_020E,B19037D_020M,B19037D_021E,B19037D_021M,B19037D_022E,B19037D_022M,B19037D_023E,B19037D_023M,B19037D_024E,B19037D_024M,B19037D_025E,B19037D_025M,B19037D_026E,B19037D_026M,B19037D_027E,B19037D_027M,B19037D_028E,B19037D_028M,B19037D_029E,B19037D_029M,B19037D_030E,B19037D_030M,B19037D_031E,B19037D_031M,B19037D_032E,B19037D_032M,B19037D_033E,B19037D_033M,B19037D_034E,B19037D_034M,B19037D_035E,B19037D_035M,B19037D_036E,B19037D_036M,B19037D_037E,B19037D_037M,B19037D_038E,B19037D_038M,B19037D_039E,B19037D_039M,B19037D_040E,B19037D_040M,B19037D_041E,B19037D_041M,B19037D_042E,B19037D_042M,B19037D_043E,B19037D_043M,B19037D_044E,B19037D_044M,B19037D_045E,B19037D_045M,B19037D_046E,B19037D_046M,B19037D_047E,B19037D_047M,B19037D_048E,B19037D_048M,B19037D_049E,B19037D_049M,B19037D_050E,B19037D_050M,B19037D_051E,B19037D_051M,B19037D_052E,B19037D_052M,B19037D_053E,B19037D_053M,B19037D_054E,B19037D_054M,B19037D_055E,B19037D_055M,B19037D_056E,B19037D_056M,B19037D_057E,B19037D_057M,B19037D_058E,B19037D_058M,B19037D_059E,B19037D_059M,B19037D_060E,B19037D_060M,B19037D_061E,B19037D_061M,B19037D_062E,B19037D_062M,B19037D_063E,B19037D_063M,B19037D_064E,B19037D_064M,B19037D_065E,B19037D_065M,B19037D_066E,B19037D_066M,B19037D_067E,B19037D_067M,B19037D_068E,B19037D_068M,B19037D_069E,B19037D_069M,NAME,B19037D_001MA,B19037D_001EA,B19037D_002EA,B19037D_002MA,B19037D_003MA,B19037D_003EA,B19037D_004EA,B19037D_004MA,B19037D_005EA,B19037D_005MA,B19037D_006MA,B19037D_006EA,B19037D_007MA,B19037D_007EA,B19037D_008MA,B19037D_008EA,B19037D_009EA,B19037D_009MA,B19037D_010MA,B19037D_010EA,B19037D_011EA,B19037D_011MA,B19037D_012EA,B19037D_012MA,B19037D_013MA,B19037D_013EA,B19037D_014EA,B19037D_014MA,B19037D_015MA,B19037D_015EA,B19037D_016EA,B19037D_016MA,B19037D_017MA,B19037D_017EA,B19037D_018EA,B19037D_018MA,B19037D_019EA,B19037D_019MA,B19037D_020EA,B19037D_020MA,B19037D_021EA,B19037D_021MA,B19037D_022MA,B19037D_022EA,B19037D_023MA,B19037D_023EA,B19037D_024MA,B19037D_024EA,B19037D_025MA,B19037D_025EA,B19037D_026MA,B19037D_026EA,B19037D_027EA,B19037D_027MA,B19037D_028MA,B19037D_028EA,B19037D_029MA,B19037D_029EA,B19037D_030EA,B19037D_030MA,B19037D_031MA,B19037D_031EA,B19037D_032EA,B19037D_032MA,B19037D_033MA,B19037D_033EA,B19037D_034EA,B19037D_034MA,B19037D_035EA,B19037D_035MA,B19037D_036MA,B19037D_036EA,B19037D_037EA,B19037D_037MA,B19037D_038MA,B19037D_038EA,B19037D_039EA,B19037D_039MA,B19037D_040MA,B19037D_040EA,B19037D_041EA,B19037D_041MA,B19037D_042EA,B19037D_042MA,B19037D_043EA,B19037D_043MA,B19037D_044EA,B19037D_044MA,B19037D_045EA,B19037D_045MA,B19037D_046EA,B19037D_046MA,B19037D_047EA,B19037D_047MA,B19037D_048MA,B19037D_048EA,B19037D_049EA,B19037D_049MA,B19037D_050MA,B19037D_050EA,B19037D_051MA,B19037D_051EA,B19037D_052MA,B19037D_052EA,B19037D_053MA,B19037D_053EA,B19037D_054EA,B19037D_054MA,B19037D_055MA,B19037D_055EA,B19037D_056EA,B19037D_056MA,B19037D_057MA,B19037D_057EA,B19037D_058EA,B19037D_058MA,B19037D_059EA,B19037D_059MA,B19037D_060MA,B19037D_060EA,B19037D_061EA,B19037D_061MA,B19037D_062MA,B19037D_062EA,B19037D_063EA,B19037D_063MA,B19037D_064MA,B19037D_064EA,B19037D_065EA,B19037D_065MA,B19037D_066EA,B19037D_066MA,B19037D_067MA,B19037D_067EA,B19037D_068EA,B19037D_068MA,B19037D_069MA,B19037D_069EA,state
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,220600,3544,4295,886,1550,580,298,293,327,307,0,281,46,83,294,285,98,136,183,198,0,281,436,340,507,429,160,212,93,150,253,243,0,281,50,83,108362,3379,3537,953,1479,743,1084,681,3215,1023,2007,772,2568,923,2632,919,2064,730,1070,534,5503,1331,10672,1806,17549,2323,14337,1965,9639,1439,15656,2036,15350,1984,87362,2825,2476,828,2658,917,1815,704,2351,754,1866,703,2494,986,1785,714,2204,871,2450,765,4799,958,8080,1341,10722,1794,10751,1464,7170,1172,10914,1344,14827,1567,20581,1544,1792,600,1846,750,1432,610,952,446,476,252,868,460,559,397,645,399,661,352,1244,551,2070,517,2314,581,1534,513,1061,402,1586,513,1541,563,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,444780,6081,16059,1973,5072,1032,1112,665,1423,712,839,628,795,486,776,505,873,479,739,470,149,185,1049,600,981,488,886,565,609,465,74,124,362,361,320,262,199323,4770,11651,1925,5876,1182,7761,1602,9768,1589,7212,1268,8763,1716,10338,1742,8074,1029,8729,1793,13219,1854,20009,2209,25765,2755,18116,2712,11618,1750,14659,1990,17765,1932,174499,3609,9805,1685,7536,1539,8225,1612,8471,1439,8296,1196,7950,1747,7586,1434,7843,1236,6028,1150,12047,1808,15801,1623,19543,1939,16696,2294,10545,1476,14186,1891,13941,1528,54899,2386,9812,1451,5781,1156,4168,923,3573,923,2825,812,1916,594,1939,622,1831,587,2021,673,2968,829,3371,998,4112,885,3331,861,2810,803,2134,643,2307,692,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,63510,3420,2659,776,844,441,507,355,27,60,139,221,255,229,99,181,120,158,85,89,93,109,122,157,125,154,51,93,125,202,0,289,0,289,67,112,35286,2635,1613,778,1477,755,2000,979,2111,775,1035,553,1800,796,1637,721,1709,583,1885,757,1952,822,4251,1069,5499,1123,2738,772,1394,511,2940,749,1245,555,21544,1955,1214,691,585,481,892,630,1360,723,904,574,879,507,1172,618,1215,582,1115,532,1289,529,1310,618,2920,929,2559,953,1565,682,1183,490,1382,645,4021,790,307,231,115,136,142,145,321,254,339,313,206,185,140,173,350,342,295,300,81,128,337,250,405,263,248,219,130,161,346,247,259,199,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,63828,2283,4126,985,2611,785,189,236,234,199,115,127,122,159,214,248,129,136,109,150,229,263,0,269,63,108,0,269,80,92,0,269,0,269,31,57,31744,1953,2477,839,1102,529,615,415,1540,663,536,376,1085,563,1320,521,1646,722,1738,692,2784,1137,4301,1005,4728,1055,3223,895,1220,443,1784,656,1645,478,21846,1810,1282,677,495,303,630,320,353,276,1036,472,446,281,1698,892,799,498,856,394,1621,571,1947,719,2685,698,2218,686,1884,676,1626,527,2270,685,6112,991,366,223,263,258,278,229,680,391,203,177,276,216,123,151,156,158,345,252,259,189,462,314,626,341,547,305,530,289,339,296,659,377,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,19624,1406,1727,808,502,260,515,440,98,131,273,356,0,253,0,253,129,158,43,69,0,253,74,116,28,48,65,97,0,253,0,253,0,253,0,253,9872,1198,972,461,633,475,30,53,455,358,493,427,879,557,180,169,563,394,386,343,1817,681,1183,579,1044,489,638,408,199,205,70,117,330,237,6261,853,137,129,191,185,346,269,402,326,195,173,257,237,184,273,584,420,188,183,491,304,940,372,548,333,296,195,374,289,399,289,729,331,1764,461,9,15,224,191,125,150,253,180,355,269,0,253,47,75,0,253,105,140,167,179,156,157,92,112,65,81,0,253,13,24,153,234,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46251,2277,3262,953,1162,471,338,357,138,249,71,120,37,64,180,298,481,462,92,139,144,173,288,250,64,119,135,161,132,212,0,277,0,277,0,277,21688,1874,884,368,1136,595,817,475,1451,668,573,405,513,402,585,407,585,487,775,397,1766,764,2533,945,2538,797,2857,867,1318,564,1759,703,1598,743,15519,1475,858,474,367,305,612,313,579,348,641,468,1043,499,336,260,408,265,492,299,1946,755,2427,683,1488,561,1367,552,1099,639,1059,480,797,374,5782,949,457,278,602,337,1004,488,303,254,512,317,72,88,256,272,131,136,335,251,324,201,393,227,542,340,243,233,165,160,298,247,145,139,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,110094,3289,6563,1329,2861,876,412,327,460,337,456,368,329,322,240,203,187,251,294,270,328,476,147,165,144,220,169,154,478,542,58,98,0,246,0,246,56512,2804,4081,1246,1299,561,1852,753,2655,931,2096,772,2039,679,2714,935,2589,794,2351,725,5118,1321,5714,1200,7410,1317,4229,1037,2944,859,5096,1042,4325,953,36153,1943,2571,830,1066,560,972,382,1289,513,1454,489,1880,725,1130,504,1401,508,1197,570,1928,624,4404,977,4591,879,4095,841,2253,686,2594,694,3328,785,10866,1277,2055,618,1183,515,696,377,498,395,418,224,595,384,721,408,322,228,322,232,740,455,721,327,792,472,152,185,342,270,528,325,781,460,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,28250,1900,1129,510,491,353,32,57,80,115,81,102,29,57,0,287,0,287,0,287,0,287,38,69,284,356,55,99,0,287,0,287,0,287,39,61,15363,1570,653,380,394,286,413,347,954,518,620,372,708,340,660,340,1439,560,475,337,2299,949,868,436,1942,724,1340,642,866,471,929,488,803,429,9169,1372,356,284,321,242,431,439,377,305,324,315,350,386,456,346,137,193,339,367,768,417,1224,520,1381,717,1202,568,500,346,554,341,449,297,2589,748,138,167,126,153,211,275,206,165,132,183,102,117,0,287,114,164,146,173,298,255,150,143,161,192,148,143,63,118,397,341,197,213,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,306514,5328,17328,2206,7834,1367,1711,779,758,585,1290,670,855,499,617,393,592,443,1124,622,257,236,797,668,624,434,654,435,0,294,0,294,0,294,215,323,155858,4431,8196,1750,5391,1145,4635,1130,6862,1186,5637,1237,6099,1359,5151,1231,6485,1562,4291,1150,10406,1603,17304,2176,23039,2130,18463,2210,12742,1912,11192,1527,9965,1597,109107,3368,4521,1011,3136,898,3985,1249,5332,1290,4951,1102,4933,1092,3086,791,5735,1280,4177,947,8079,1446,10007,1409,13498,1656,12195,1843,7315,1378,8395,1353,9762,1204,24221,2229,3913,1027,2488,743,1265,594,1947,611,1244,565,1575,583,1183,515,617,337,1016,475,1768,599,1612,524,1645,518,1531,583,929,415,638,341,850,433,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,134659,3784,5227,1400,2273,963,327,290,563,590,119,146,124,184,89,138,27,46,113,127,203,273,31,67,585,410,353,332,420,380,0,287,0,287,0,287,66331,2978,1466,496,615,381,1213,704,1644,806,2068,895,1045,461,1448,602,3041,1028,1766,647,4670,1257,6397,1308,9024,1253,10664,1277,5879,1414,7682,1386,7709,1393,49248,2543,1328,457,352,202,1073,584,1745,667,1228,477,2040,710,1679,663,1977,567,886,426,3499,1031,4456,1109,6839,1373,5697,1002,3127,780,5730,1067,7592,1306,13853,1201,2284,922,560,311,639,333,978,496,530,507,1009,467,503,290,312,225,512,270,708,372,1165,536,1550,503,641,336,739,446,1047,426,676,336,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,157590,3650,7189,1375,1540,506,927,490,496,400,807,562,627,726,46,78,378,358,404,329,387,399,280,305,196,171,745,418,235,268,0,277,121,118,0,277,72120,3175,3330,774,1735,702,1461,686,3002,946,2297,802,3196,1063,1818,728,2034,756,3229,903,3776,1138,8032,1470,11699,1574,7851,1456,6081,1348,7282,1313,5297,1003,58694,2785,2997,878,1141,546,1667,495,1964,759,1485,621,2660,786,2925,1079,3110,686,1836,742,5381,1321,4763,1079,8508,1689,6668,1319,4863,1094,4875,947,3851,950,19587,1539,3622,860,1654,511,1611,536,1789,595,1066,506,929,335,1078,496,585,454,541,338,1099,376,1716,569,1607,522,683,320,672,306,536,367,399,267,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
