GEO_ID,B17010B_001E,B17010B_001M,B17010B_002E,B17010B_002M,B17010B_003E,B17010B_003M,B17010B_004E,B17010B_004M,B17010B_005E,B17010B_005M,B17010B_006E,B17010B_006M,B17010B_007E,B17010B_007M,B17010B_008E,B17010B_008M,B17010B_009E,B17010B_009M,B17010B_010E,B17010B_010M,B17010B_011E,B17010B_011M,B17010B_012E,B17010B_012M,B17010B_013E,B17010B_013M,B17010B_014E,B17010B_014M,B17010B_015E,B17010B_015M,B17010B_016E,B17010B_016M,B17010B_017E,B17010B_017M,B17010B_018E,B17010B_018M,B17010B_019E,B17010B_019M,B17010B_020E,B17010B_020M,B17010B_021E,B17010B_021M,B17010B_022E,B17010B_022M,B17010B_023E,B17010B_023M,B17010B_024E,B17010B_024M,B17010B_025E,B17010B_025M,B17010B_026E,B17010B_026M,B17010B_027E,B17010B_027M,B17010B_028E,B17010B_028M,B17010B_029E,B17010B_029M,B17010B_030E,B17010B_030M,B17010B_031E,B17010B_031M,B17010B_032E,B17010B_032M,B17010B_033E,B17010B_033M,B17010B_034E,B17010B_034M,B17010B_035E,B17010B_035M,B17010B_036E,B17010B_036M,B17010B_037E,B17010B_037M,B17010B_038E,B17010B_038M,B17010B_039E,B17010B_039M,B17010B_040E,B17010B_040M,B17010B_041E,B17010B_041M,NAME,B17010B_001EA,B17010B_001MA,B17010B_002MA,B17010B_002EA,B17010B_003EA,B17010B_003MA,B17010B_004MA,B17010B_004EA,B17010B_005MA,B17010B_005EA,B17010B_006EA,B17010B_006MA,B17010B_007MA,B17010B_007EA,B17010B_008MA,B17010B_008EA,B17010B_009MA,B17010B_009EA,B17010B_010MA,B17010B_010EA,B17010B_011MA,B17010B_011EA,B17010B_012MA,B17010B_012EA,B17010B_013EA,B17010B_013MA,B17010B_014EA,B17010B_014MA,B17010B_015EA,B17010B_015MA,B17010B_016EA,B17010B_016MA,B17010B_017EA,B17010B_017MA,B17010B_018EA,B17010B_018MA,B17010B_019EA,B17010B_019MA,B17010B_020EA,B17010B_020MA,B17010B_021MA,B17010B_021EA,B17010B_022EA,B17010B_022MA,B17010B_023MA,B17010B_023EA,B17010B_024MA,B17010B_024EA,B17010B_025MA,B17010B_025EA,B17010B_026MA,B17010B_026EA,B17010B_027MA,B17010B_027EA,B17010B_028MA,B17010B_028EA,B17010B_029MA,B17010B_029EA,B17010B_030EA,B17010B_030MA,B17010B_031MA,B17010B_031EA,B17010B_032EA,B17010B_032MA,B17010B_033MA,B17010B_033EA,B17010B_034EA,B17010B_034MA,B17010B_035EA,B17010B_035MA,B17010B_036MA,B17010B_036EA,B17010B_037MA,B17010B_037EA,B17010B_038EA,B17010B_038MA,B17010B_039MA,B17010B_039EA,B17010B_040EA,B17010B_040MA,B17010B_041MA,B17010B_041EA,state
0400000US32,48923,2456,10345,1856,1818,859,933,624,345,396,440,446,148,175,885,626,8527,1699,1468,843,1375,865,399,455,350,407,626,468,93,144,7059,1486,6332,1392,1323,551,1878,780,3131,1083,727,484,38578,2548,21811,1871,10015,1486,1567,645,2095,754,6353,1191,11796,1581,16767,1988,4847,1198,3344,1056,334,321,114,135,2896,1041,1503,682,11920,1763,8412,1601,1632,853,1366,644,5414,1331,3508,925,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,266521,6278,46054,3571,6586,1437,3662,1115,655,413,1160,778,1847,696,2924,902,39468,3284,4714,1240,3717,1161,1401,669,640,570,1676,625,997,412,34754,3133,30570,3267,5936,1392,8266,1660,16368,2333,4184,993,220467,5890,116936,4428,55638,3496,9061,1646,10324,1575,36253,2950,61298,3545,103531,5001,22027,2441,12022,2060,2008,907,1647,725,8367,1769,10005,1432,81504,4591,48655,3711,7681,1403,8619,1399,32355,3197,32849,2682,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,686022,9824,136169,5498,20443,2235,14556,1770,2371,834,6164,1245,6021,1278,5887,1275,115726,5399,13333,2189,10420,2023,2472,839,2205,876,5743,1580,2913,954,102393,4956,87786,4956,15026,2236,25808,3015,46952,3610,14607,2179,549853,9029,255520,6104,130782,5429,21813,2338,26542,2383,82427,4426,124738,4888,294333,8383,56396,4268,26235,2681,5708,1442,4241,1326,16286,2354,30161,3154,237937,7957,140337,7129,18567,2334,23586,2754,98184,5916,97600,4650,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,494604,8309,120399,5457,18152,2598,11540,2147,1611,847,3248,1061,6681,1507,6612,1347,102247,4902,13128,2272,8957,1924,2527,1270,1373,604,5057,1373,4171,1133,89119,4701,79256,4538,17913,2606,22444,2466,38899,3159,9863,1452,374205,8243,207610,6985,94326,4496,14472,2084,18948,2098,60906,3979,113284,5139,166595,5738,33148,2960,18082,2374,3750,1199,2851,930,11481,1807,15066,1930,133447,5640,80227,4817,13062,2245,10982,1999,56183,4358,53220,3965,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,323039,5509,92486,4149,11512,1652,7792,1380,729,421,3174,888,3889,926,3720,987,80974,3976,7739,1583,5568,1356,1715,716,862,514,2991,879,2171,771,73235,3739,66984,3704,13592,2236,20533,2153,32859,2497,6251,912,230553,5674,111431,4520,49871,3289,7629,1522,9810,1838,32432,2499,61560,3325,119122,5075,21886,2517,11820,2291,2350,1008,2171,836,7299,1616,10066,1353,97236,4263,59561,3488,10851,1506,9493,1673,39217,3080,37675,2826,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,62435,2775,16635,1984,3020,912,1790,707,456,319,694,407,640,374,1230,540,13615,1921,2173,800,1700,754,472,407,526,431,702,510,473,290,11442,1777,10918,1792,2790,933,3187,975,4941,1368,524,294,45800,2612,27090,2318,12475,1680,1716,836,2983,916,7776,1412,14615,1799,18710,1756,3302,899,1805,764,442,366,9,17,1354,586,1497,486,15408,1625,10072,1457,1679,745,1890,884,6503,1238,5336,1204,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,289121,7063,72667,4322,8904,1640,5957,1355,584,477,2509,881,2864,980,2947,944,63763,4147,6711,1475,4472,1140,1198,599,695,485,2579,949,2239,920,57052,3893,48048,3732,10511,1903,12386,1973,25151,2639,9004,1674,216454,6260,100841,4667,48149,3687,7454,1478,11255,2017,29440,2963,52692,3315,115613,5019,22615,2914,11437,2132,3070,1114,1791,668,6576,1427,11178,1703,92998,4819,58232,4195,9836,1913,10962,1696,37434,3895,34766,2989,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,14014,1540,4057,1100,1333,683,1123,621,0,291,396,270,727,570,210,336,2724,920,172,224,135,216,0,291,0,291,135,216,37,59,2552,857,2226,866,477,380,1104,555,645,424,326,257,9957,1604,4367,1015,2706,863,597,466,825,572,1284,489,1661,536,5590,1358,937,520,848,511,420,438,55,95,373,295,89,147,4653,1239,3201,1155,279,322,1197,676,1725,821,1452,664,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,297318,5946,77994,4278,13525,2094,7635,1561,900,580,1908,715,4827,1145,5890,1458,64469,4053,6108,1381,3779,1125,1301,613,881,571,1597,739,2329,835,58361,3807,49390,3766,11677,2046,15663,2399,22050,2289,8971,1405,219324,5887,115998,5086,51094,3986,7480,1644,8269,1718,35345,2711,64904,3649,103326,4207,19968,2540,9050,1916,2738,1004,898,524,5414,1515,10918,1661,83358,3367,48724,2971,8680,1861,7151,1455,32893,2954,34634,2692,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,244467,5721,60701,3416,6736,1395,3760,1065,659,504,1292,615,1809,638,2976,980,53965,3118,5807,1477,3989,1253,1124,711,1115,644,1750,746,1818,681,48158,3220,40449,3154,8391,1747,11223,1870,20835,2475,7709,1305,183766,5601,91816,4242,40564,2899,5535,1184,7813,1612,27216,2591,51252,3283,91950,4738,17891,2243,9865,1785,3076,1086,1742,772,5047,1208,8026,1374,74059,4374,43696,3401,7295,1425,7206,1577,29195,2852,30363,2995,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,673425,8886,141035,5770,24679,2454,14718,1973,2365,872,6385,1521,5968,1473,9961,1760,116356,5474,15097,2230,10018,1932,3657,1083,1698,767,4663,1314,5079,1227,101259,5118,91374,5221,16919,2492,26590,3541,47865,3169,9885,1490,532390,9207,297501,7398,149098,6204,27675,3419,29807,2709,91616,5124,148403,5537,234889,8023,45593,3886,24814,2993,6902,1776,3446,1105,14466,2206,20779,2261,189296,7372,120044,6236,19636,2574,19130,2502,81278,5163,69252,4370,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,361652,6975,56615,3792,9296,1737,4984,1141,817,455,1344,628,2823,848,4312,1211,47319,3262,4557,1121,3633,930,1211,755,635,430,1787,793,924,611,42762,3143,37689,3180,8017,1558,11346,1874,18326,2160,5073,1228,305037,6902,178260,5937,84293,5073,13139,2325,17673,2375,53481,3800,93967,4503,126777,5614,23295,2910,11175,1948,3348,1311,857,557,6970,1438,12120,1915,103482,4937,62237,3934,8223,1463,8951,1540,45063,3279,41245,3224,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,53978,2805,12227,2000,2927,980,2267,896,357,330,1508,766,402,306,660,514,9300,1746,671,439,491,399,58,99,48,76,385,382,180,178,8629,1707,7559,1518,1576,777,1970,887,4013,1251,1070,540,41751,2714,25756,2473,14743,2024,3497,1128,3553,1005,7693,1450,11013,1454,15995,1967,4338,1226,3168,1185,671,641,469,455,2028,850,1170,472,11657,1788,6919,1518,1341,804,991,541,4587,1182,4738,1242,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,13181,1809,3243,1100,436,394,373,378,15,30,106,113,252,373,63,99,2807,1040,790,561,587,526,0,269,0,269,587,526,203,195,2017,850,1732,805,466,385,423,398,843,543,285,245,9938,1443,6120,966,3155,953,716,567,659,533,1780,569,2965,637,3818,960,769,495,527,398,278,300,27,43,222,216,242,258,3049,884,1624,828,90,171,82,124,1452,782,1425,422,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,73474,3129,26066,2564,1686,587,1246,547,33,53,706,417,507,289,440,277,24380,2418,3946,1257,3560,1164,1416,898,839,587,1305,605,386,319,20434,2272,18989,2243,2789,878,6421,1187,9779,1833,1445,545,47408,2319,20797,1978,9799,1504,1630,793,1904,719,6265,1228,10998,1560,26611,2254,4071,1174,2659,987,482,448,373,353,1804,820,1412,690,22540,2181,15588,1906,1858,669,3074,884,10656,1791,6952,1175,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,77469,3980,32326,2561,11131,1458,5840,1106,549,297,1576,622,3715,837,5291,1026,21195,2101,3483,887,2373,780,679,378,330,304,1364,654,1110,450,17712,2024,13009,1685,2007,693,3238,716,7764,1421,4703,1042,45143,3241,27123,2352,10589,1428,1977,618,1107,553,7505,1311,16534,1565,18020,2229,4387,971,1831,673,380,290,276,356,1175,472,2556,718,13633,1987,5987,1308,1006,451,548,359,4433,1099,7646,1346,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
