GEO_ID,B23002F_001E,B23002F_001M,B23002F_002E,B23002F_002M,B23002F_003E,B23002F_003M,B23002F_004E,B23002F_004M,B23002F_005E,B23002F_005M,B23002F_006E,B23002F_006M,B23002F_007E,B23002F_007M,B23002F_008E,B23002F_008M,B23002F_009E,B23002F_009M,B23002F_010E,B23002F_010M,B23002F_011E,B23002F_011M,B23002F_012E,B23002F_012M,B23002F_013E,B23002F_013M,B23002F_014E,B23002F_014M,B23002F_015E,B23002F_015M,B23002F_016E,B23002F_016M,B23002F_017E,B23002F_017M,B23002F_018E,B23002F_018M,B23002F_019E,B23002F_019M,B23002F_020E,B23002F_020M,B23002F_021E,B23002F_021M,B23002F_022E,B23002F_022M,B23002F_023E,B23002F_023M,B23002F_024E,B23002F_024M,B23002F_025E,B23002F_025M,B23002F_026E,B23002F_026M,B23002F_027E,B23002F_027M,B23002F_028E,B23002F_028M,B23002F_029E,B23002F_029M,B23002F_030E,B23002F_030M,B23002F_031E,B23002F_031M,B23002F_032E,B23002F_032M,B23002F_033E,B23002F_033M,B23002F_034E,B23002F_034M,B23002F_035E,B23002F_035M,B23002F_036E,B23002F_036M,B23002F_037E,B23002F_037M,B23002F_038E,B23002F_038M,B23002F_039E,B23002F_039M,B23002F_040E,B23002F_040M,B23002F_041E,B23002F_041M,B23002F_042E,B23002F_042M,B23002F_043E,B23002F_043M,B23002F_044E,B23002F_044M,B23002F_045E,B23002F_045M,B23002F_046E,B23002F_046M,B23002F_047E,B23002F_047M,B23002F_048E,B23002F_048M,B23002F_049E,B23002F_049M,B23002F_050E,B23002F_050M,B23002F_051E,B23002F_051M,B23002F_052E,B23002F_052M,B23002F_053E,B23002F_053M,B23002F_054E,B23002F_054M,B23002F_055E,B23002F_055M,B23002F_056E,B23002F_056M,B23002F_057E,B23002F_057M,B23002F_058E,B23002F_058M,B23002F_059E,B23002F_059M,B23002F_060E,B23002F_060M,B23002F_061E,B23002F_061M,B23002F_062E,B23002F_062M,B23002F_063E,B23002F_063M,B23002F_064E,B23002F_064M,B23002F_065E,B23002F_065M,B23002F_066E,B23002F_066M,B23002F_067E,B23002F_067M,B23002F_068E,B23002F_068M,B23002F_069E,B23002F_069M,B23002F_070E,B23002F_070M,B23002F_071E,B23002F_071M,B23002F_072E,B23002F_072M,B23002F_073E,B23002F_073M,B23002F_074E,B23002F_074M,B23002F_075E,B23002F_075M,B23002F_076E,B23002F_076M,B23002F_077E,B23002F_077M,B23002F_078E,B23002F_078M,B23002F_079E,B23002F_079M,NAME,B23002F_001EA,B23002F_001MA,B23002F_002EA,B23002F_002MA,B23002F_003MA,B23002F_003EA,B23002F_004EA,B23002F_004MA,B23002F_005MA,B23002F_005EA,B23002F_006MA,B23002F_006EA,B23002F_007EA,B23002F_007MA,B23002F_008MA,B23002F_008EA,B23002F_009EA,B23002F_009MA,B23002F_010EA,B23002F_010MA,B23002F_011MA,B23002F_011EA,B23002F_012EA,B23002F_012MA,B23002F_013EA,B23002F_013MA,B23002F_014MA,B23002F_014EA,B23002F_015EA,B23002F_015MA,B23002F_016EA,B23002F_016MA,B23002F_017MA,B23002F_017EA,B23002F_018MA,B23002F_018EA,B23002F_019MA,B23002F_019EA,B23002F_020EA,B23002F_020MA,B23002F_021MA,B23002F_021EA,B23002F_022MA,B23002F_022EA,B23002F_023EA,B23002F_023MA,B23002F_024MA,B23002F_024EA,B23002F_025MA,B23002F_025EA,B23002F_026EA,B23002F_026MA,B23002F_027MA,B23002F_027EA,B23002F_028EA,B23002F_028MA,B23002F_029EA,B23002F_029MA,B23002F_030MA,B23002F_030EA,B23002F_031EA,B23002F_031MA,B23002F_032EA,B23002F_032MA,B23002F_033MA,B23002F_033EA,B23002F_034EA,B23002F_034MA,B23002F_035EA,B23002F_035MA,B23002F_036EA,B23002F_036MA,B23002F_037EA,B23002F_037MA,B23002F_038MA,B23002F_038EA,B23002F_039EA,B23002F_039MA,B23002F_040EA,B23002F_040MA,B23002F_041EA,B23002F_041MA,B23002F_042EA,B23002F_042MA,B23002F_043MA,B23002F_043EA,B23002F_044MA,B23002F_044EA,B23002F_045MA,B23002F_045EA,B23002F_046EA,B23002F_046MA,B23002F_047EA,B23002F_047MA,B23002F_048EA,B23002F_048MA,B23002F_049MA,B23002F_049EA,B23002F_050MA,B23002F_050EA,B23002F_051EA,B23002F_051MA,B23002F_052EA,B23002F_052MA,B23002F_053MA,B23002F_053EA,B23002F_054MA,B23002F_054EA,B23002F_055MA,B23002F_055EA,B23002F_056EA,B23002F_056MA,B23002F_057EA,B23002F_057MA,B23002F_058MA,B23002F_058EA,B23002F_059EA,B23002F_059MA,B23002F_060EA,B23002F_060MA,B23002F_061MA,B23002F_061EA,B23002F_062EA,B23002F_062MA,B23002F_063EA,B23002F_063MA,B23002F_064MA,B23002F_064EA,B23002F_065MA,B23002F_065EA,B23002F_066EA,B23002F_066MA,B23002F_067EA,B23002F_067MA,B23002F_068EA,B23002F_068MA,B23002F_069EA,B23002F_069MA,B23002F_070EA,B23002F_070MA,B23002F_071MA,B23002F_071EA,B23002F_072EA,B23002F_072MA,B23002F_073EA,B23002F_073MA,B23002F_074EA,B23002F_074MA,B23002F_075MA,B23002F_075EA,B23002F_076MA,B23002F_076EA,B23002F_077MA,B23002F_077EA,B23002F_078MA,B23002F_078EA,B23002F_079EA,B23002F_079MA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,117874,8568,59936,5236,6986,1349,2534,906,32,60,2502,904,1538,791,964,564,4452,1085,7456,1547,6091,1478,0,309,6091,1478,4508,1344,1583,725,1365,621,38508,3840,35705,3716,151,248,35554,3732,30047,3491,5507,1227,2803,910,4512,1200,3075,933,0,309,3075,933,2723,943,352,236,1437,627,1356,561,251,260,185,238,66,116,1105,571,1118,568,326,377,326,377,0,309,792,434,57938,4474,6371,1297,2431,914,0,309,2431,914,939,476,1492,745,3940,1086,5852,1249,4506,1183,0,309,4506,1183,4208,1127,298,331,1346,617,38125,3433,25763,2748,0,309,25763,2748,24016,2627,1747,656,12362,2101,4464,1292,2765,1008,0,309,2765,1008,2599,981,166,161,1699,800,1276,707,83,98,43,70,40,68,1193,674,1850,647,222,305,222,305,0,309,1628,585,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,394191,16727,204533,10537,18945,2118,6590,1410,0,281,6590,1410,4298,1155,2292,996,12355,1821,27804,2969,23008,2565,79,131,22929,2572,20013,2461,2916,850,4796,1361,132900,6966,120580,6711,0,281,120580,6711,107763,6429,12817,2591,12320,2108,15803,1914,10966,1712,0,281,10966,1712,9065,1606,1901,862,4837,1130,3728,1035,1533,694,1533,694,0,281,2195,828,5353,1337,1209,722,1014,675,195,260,4144,1130,189658,8843,15315,2072,5324,1159,0,281,5324,1159,3630,1105,1694,730,9991,1838,20041,2015,13412,1753,0,281,13412,1753,11828,1650,1584,725,6629,1581,124243,5402,93318,5024,48,81,93270,5040,80818,5127,12452,2028,30925,3917,17473,2041,9678,1673,0,281,9678,1673,8354,1592,1324,630,7795,1637,5735,1439,836,487,722,469,114,139,4899,1417,6851,1408,732,463,732,463,0,281,6119,1445,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,172486,8927,87695,5455,7922,1350,3128,972,0,285,3128,972,2124,889,1004,502,4794,1258,8961,1523,6943,1400,188,192,6755,1409,5614,1316,1141,624,2018,831,53143,3969,43581,3570,121,151,43460,3625,38589,3271,4871,1263,9562,2101,10098,1283,6548,1101,0,285,6548,1101,5913,1077,635,403,3550,947,3009,684,949,443,780,460,169,156,2060,658,4562,1001,836,519,731,493,105,120,3726,832,84791,4773,6140,1212,2517,934,0,285,2517,934,2101,810,416,417,3623,865,10021,1343,6063,1238,0,285,6063,1238,5486,1193,577,397,3958,1040,48244,3832,32085,3327,0,285,32085,3327,28842,3157,3243,917,16159,2816,11973,1507,6937,1286,0,285,6937,1286,6356,1231,581,411,5036,930,2659,689,464,308,464,308,0,285,2195,635,5754,1038,207,184,207,184,0,285,5547,996,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1188821,18951,585727,11819,57728,3452,19147,2087,0,275,19147,2087,12521,1735,6626,1456,38581,3146,79223,3850,59220,3519,80,141,59140,3509,48443,3455,10697,2037,20003,2482,364716,9330,319249,10070,556,429,318693,10107,289075,9346,29618,3355,45467,4015,54283,3112,37210,3015,0,275,37210,3015,33390,2931,3820,1134,17073,2253,12790,1822,4405,1025,4266,1011,139,167,8385,1875,16987,2043,1498,701,1273,625,225,331,15489,1838,603094,11301,52584,3254,15932,1887,0,275,15932,1887,9747,1476,6185,1210,36652,2822,67636,3681,42638,3395,143,228,42495,3391,31931,2963,10564,1602,24998,2748,359942,7938,255559,7252,0,275,255559,7252,222541,8247,33018,3878,104383,5229,66870,3385,34056,3087,0,275,34056,3087,31507,3065,2549,892,32814,2527,18074,1970,3658,891,3393,895,265,308,14416,1812,37988,2830,1439,682,1331,663,108,126,36549,2907,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,195127,9575,112417,6211,10930,2023,5898,1668,196,223,5702,1618,4135,1289,1567,762,5032,1299,18157,2575,16844,2671,481,304,16363,2687,14188,2675,2175,848,1313,635,77196,4638,72233,4478,1370,591,70863,4586,61310,3872,9553,2356,4963,1323,5143,1275,4589,1304,0,289,4589,1304,4229,1263,360,367,554,369,485,384,260,259,260,259,0,289,225,271,506,321,90,132,90,132,0,289,416,293,82710,5025,6602,1469,2399,913,0,289,2399,913,1106,568,1293,770,4203,1075,12523,1899,8678,1864,118,141,8560,1865,6938,1740,1622,657,3845,1007,58035,4077,36392,3007,168,283,36224,2956,31593,2925,4631,1244,21643,2650,3758,934,1510,646,0,289,1510,646,1298,588,212,218,2248,783,419,347,103,117,55,82,48,85,316,298,1373,562,0,289,0,289,0,289,1373,562,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,64395,5743,34959,3846,2606,919,1404,665,0,269,1404,665,851,590,553,330,1202,567,5320,1501,4461,1390,0,269,4461,1390,3829,1267,632,420,859,499,22806,2513,19394,2509,124,188,19270,2501,17298,2440,1972,897,3412,926,3131,776,2026,686,0,269,2026,686,1223,564,803,437,1105,480,612,442,150,174,78,130,72,109,462,392,484,312,6,11,0,269,6,11,478,312,29436,3041,2314,813,600,407,0,269,600,407,297,257,303,321,1714,704,4751,1144,3093,900,0,269,3093,900,2506,781,587,386,1658,701,18833,2438,12499,2107,430,684,12069,2052,10856,1972,1213,664,6334,1416,2012,650,909,465,0,269,909,465,773,410,136,151,1103,506,482,269,206,170,173,148,33,64,276,210,1044,401,118,195,118,195,0,269,926,353,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,67021,4404,38432,3006,4044,1239,2091,823,149,220,1942,793,1465,720,477,289,1953,726,5608,1177,4853,1154,0,253,4853,1154,4594,1063,259,236,755,371,24603,2161,21881,2076,0,253,21881,2076,20505,2046,1376,637,2722,752,2743,712,2093,718,0,253,2093,718,1947,707,146,193,650,310,620,401,238,239,238,239,0,253,382,282,814,380,302,273,288,269,14,29,512,296,28589,2515,4026,1025,1751,579,0,253,1751,579,1642,591,109,189,2275,826,3863,1086,2739,958,0,253,2739,958,2327,958,412,256,1124,510,17643,1837,11497,1665,58,95,11439,1661,10067,1622,1372,569,6146,1185,2075,632,1012,480,0,253,1012,480,1003,482,9,16,1063,458,353,253,34,57,34,57,0,253,319,245,629,338,167,176,167,176,0,253,462,271,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,109897,7473,60224,4268,7381,1485,3687,1046,0,277,3687,1046,2500,881,1187,693,3694,1115,8601,1579,7534,1525,0,277,7534,1525,6506,1449,1028,786,1067,610,38393,3437,34755,3243,0,277,34755,3243,32115,3204,2640,1049,3638,1147,4100,921,3264,930,0,277,3264,930,2835,852,429,328,836,495,545,406,307,338,237,328,70,110,238,256,1204,384,322,371,322,371,0,277,882,439,49673,4276,5239,1410,2243,989,0,277,2243,989,1670,723,573,543,2996,874,7565,1763,4215,1275,0,277,4215,1275,3637,1224,578,471,3350,1284,31635,2986,22377,2465,0,277,22377,2465,20251,2459,2126,906,9258,1722,3190,854,2438,845,0,277,2438,845,1980,736,458,344,752,404,871,438,221,244,193,239,28,47,650,424,1173,494,285,312,273,311,12,20,888,433,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,159815,8399,82722,5087,10069,1631,4754,1249,0,246,4754,1249,2341,833,2413,933,5315,1431,11587,1779,9039,1467,0,246,9039,1467,7602,1276,1437,707,2548,981,52172,3264,39236,3210,45,77,39191,3213,34128,2935,5063,1290,12936,2197,5875,1159,3303,983,0,246,3303,983,2788,884,515,332,2572,830,1431,768,187,190,187,190,0,246,1244,739,1588,516,104,170,104,170,0,246,1484,542,77093,4995,7939,1446,3542,972,0,246,3542,972,2186,745,1356,819,4397,1139,11413,1768,7074,1574,0,246,7074,1574,5879,1457,1195,578,4339,1264,47083,3355,30803,2973,0,246,30803,2973,25031,2833,5772,1283,16280,2193,6238,1235,2218,792,0,246,2218,792,1996,739,222,214,4020,1017,1654,638,254,254,254,254,0,246,1400,614,2766,678,143,153,143,153,0,246,2623,674,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,50227,4867,25011,2945,3077,712,804,524,0,291,804,524,404,364,400,406,2273,642,3784,816,2931,808,0,291,2931,808,1738,778,1193,768,853,658,15049,2235,13165,2198,8,13,13157,2200,11455,2125,1702,810,1884,740,1754,514,917,415,0,291,917,415,663,393,254,227,837,403,551,346,56,90,56,90,0,291,495,335,796,465,0,291,0,291,0,291,796,465,25216,2594,2570,745,978,476,0,291,978,476,795,440,183,189,1592,637,2705,575,2145,590,0,291,2145,590,1991,565,154,243,560,349,15551,1814,11914,1613,0,291,11914,1613,10076,1554,1838,709,3637,1056,2605,717,1034,498,0,291,1034,498,782,408,252,293,1571,623,449,350,0,291,0,291,0,291,449,350,1336,550,0,291,0,291,0,291,1336,550,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
