GEO_ID,C20005D_001E,C20005D_001M,C20005D_002E,C20005D_002M,C20005D_003E,C20005D_003M,C20005D_004E,C20005D_004M,C20005D_005E,C20005D_005M,C20005D_006E,C20005D_006M,C20005D_007E,C20005D_007M,C20005D_008E,C20005D_008M,C20005D_009E,C20005D_009M,C20005D_010E,C20005D_010M,C20005D_011E,C20005D_011M,C20005D_012E,C20005D_012M,C20005D_013E,C20005D_013M,C20005D_014E,C20005D_014M,C20005D_015E,C20005D_015M,C20005D_016E,C20005D_016M,C20005D_017E,C20005D_017M,C20005D_018E,C20005D_018M,C20005D_019E,C20005D_019M,C20005D_020E,C20005D_020M,C20005D_021E,C20005D_021M,C20005D_022E,C20005D_022M,C20005D_023E,C20005D_023M,C20005D_024E,C20005D_024M,C20005D_025E,C20005D_025M,C20005D_026E,C20005D_026M,C20005D_027E,C20005D_027M,C20005D_028E,C20005D_028M,C20005D_029E,C20005D_029M,C20005D_030E,C20005D_030M,C20005D_031E,C20005D_031M,C20005D_032E,C20005D_032M,C20005D_033E,C20005D_033M,C20005D_034E,C20005D_034M,C20005D_035E,C20005D_035M,C20005D_036E,C20005D_036M,C20005D_037E,C20005D_037M,C20005D_038E,C20005D_038M,C20005D_039E,C20005D_039M,NAME,C20005D_001EA,C20005D_001MA,C20005D_002EA,C20005D_002MA,C20005D_003EA,C20005D_003MA,C20005D_004EA,C20005D_004MA,C20005D_005MA,C20005D_005EA,C20005D_006EA,C20005D_006MA,C20005D_007EA,C20005D_007MA,C20005D_008EA,C20005D_008MA,C20005D_009EA,C20005D_009MA,C20005D_010MA,C20005D_010EA,C20005D_011EA,C20005D_011MA,C20005D_012EA,C20005D_012MA,C20005D_013MA,C20005D_013EA,C20005D_014EA,C20005D_014MA,C20005D_015MA,C20005D_015EA,C20005D_016MA,C20005D_016EA,C20005D_017EA,C20005D_017MA,C20005D_018MA,C20005D_018EA,C20005D_019EA,C20005D_019MA,C20005D_020EA,C20005D_020MA,C20005D_021MA,C20005D_021EA,C20005D_022MA,C20005D_022EA,C20005D_023EA,C20005D_023MA,C20005D_024MA,C20005D_024EA,C20005D_025EA,C20005D_025MA,C20005D_026EA,C20005D_026MA,C20005D_027EA,C20005D_027MA,C20005D_028EA,C20005D_028MA,C20005D_029EA,C20005D_029MA,C20005D_030EA,C20005D_030MA,C20005D_031EA,C20005D_031MA,C20005D_032MA,C20005D_032EA,C20005D_033EA,C20005D_033MA,C20005D_034MA,C20005D_034EA,C20005D_035MA,C20005D_035EA,C20005D_036EA,C20005D_036MA,C20005D_037MA,C20005D_037EA,C20005D_038MA,C20005D_038EA,C20005D_039MA,C20005D_039EA,state
0400000US34,568239,4328,272628,2694,161789,3560,0,281,161789,3560,2184,691,9528,1571,12213,1717,29884,2759,32870,3050,75110,2684,110839,3676,63122,3132,47717,2930,16309,1757,10296,1475,5144,1124,5473,1197,4102,1064,6393,1461,295611,2811,116518,4035,0,281,116518,4035,1150,546,9904,1674,13490,1928,23223,2570,28135,2697,40616,2700,179093,4773,120360,4437,58733,3443,23234,2060,13261,1545,7846,1494,6646,1243,3989,869,3757,813,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,20738,1814,8754,1386,5571,1156,0,285,5571,1156,79,132,511,426,809,514,1546,544,1278,569,1348,595,3183,1002,1537,679,1646,635,727,427,378,264,207,253,218,315,116,203,0,285,11984,1223,4256,922,0,285,4256,922,82,131,689,358,639,455,1373,508,683,421,790,538,7728,1099,4865,900,2863,891,1366,697,450,418,656,460,103,158,76,103,212,212,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1177432,7575,559007,4098,281209,5898,0,275,281209,5898,7399,1443,37553,3123,39197,3171,68390,4653,54529,3489,74141,3872,277798,5342,156815,4783,120983,4859,53749,3724,29338,2238,14591,2177,11752,1541,5508,1113,6045,998,618425,4832,215061,6416,33,55,215028,6417,7771,1654,27312,2918,29759,2885,53788,3486,45861,3224,50537,3215,403364,6597,264114,6794,139250,5660,65545,3493,32439,2764,15661,1637,12981,2128,7738,1352,4886,1295,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,160913,3647,74447,2436,40561,2106,0,289,40561,2106,351,372,5124,1155,6700,1408,8417,1624,7778,1454,12191,1390,33886,2505,15570,1831,18316,2212,8467,1363,3788,960,2030,760,1672,636,1246,614,1113,640,86466,2722,29642,2495,0,289,29642,2495,1585,638,4949,1357,7226,1368,7029,1308,3777,1094,5076,1052,56824,2668,33523,2613,23301,2263,11220,1793,5125,1090,2560,793,3174,962,502,337,720,368,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,154472,2997,73724,2062,40338,2259,0,269,40338,2259,959,364,3795,1155,3694,1033,8939,1477,7765,1504,15186,1634,33386,2317,16709,1871,16677,1894,7651,1454,3772,897,1577,632,1523,690,1176,504,978,492,80748,2239,29548,2414,0,269,29548,2414,643,489,3794,1084,4763,1086,7824,1456,6833,1194,5691,1274,51200,2520,31350,2363,19850,1906,10613,1491,5066,1235,1366,545,1590,591,777,342,438,253,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,51208,2185,23573,1244,11667,1258,0,253,11667,1258,243,240,2075,923,1696,470,2677,692,2702,845,2274,704,11906,1253,6067,952,5839,998,2467,665,1273,469,764,662,777,551,232,202,326,255,27635,1501,8741,1285,0,253,8741,1285,341,194,1508,512,2461,788,2174,621,1424,628,833,456,18894,1726,10569,1418,8325,1385,4252,1135,2203,764,611,341,766,460,344,254,149,149,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,113416,3457,51439,1964,25536,2200,0,277,25536,2200,156,172,1278,507,3759,1304,7627,1547,4435,972,8281,1386,25903,1938,12805,1688,13098,1655,6209,1182,2829,802,1175,604,1383,660,694,518,808,438,61977,2226,19962,1948,0,277,19962,1948,564,458,3498,1124,4462,1130,5064,967,3105,770,3269,871,42015,2925,23961,2033,18054,2373,9619,1655,3881,932,2202,692,1109,504,539,291,704,430,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,275812,4084,131432,2342,65420,2997,0,246,65420,2997,1798,651,5078,1180,8976,1761,14231,1695,14012,1864,21325,1802,66012,2860,34323,2932,31689,2884,15094,2084,6137,1303,2924,821,3058,829,1385,543,3091,984,144380,2522,47162,2608,0,246,47162,2608,1112,514,8013,1553,8261,1450,11234,1472,9869,1684,8673,1148,97218,3328,60325,3287,36893,2647,18555,2233,9506,1439,3057,740,2731,987,1907,747,1137,558,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,24595,1233,11502,712,4897,933,0,291,4897,933,0,291,457,381,598,430,1268,539,1351,600,1223,623,6605,978,3211,904,3394,975,1946,751,825,528,132,161,441,300,0,291,50,86,13093,816,3533,995,0,291,3533,995,0,291,1007,598,106,134,818,496,730,463,872,669,9560,1270,4700,1142,4860,1094,2607,688,1218,614,324,307,623,401,88,146,0,291,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,44195,2132,20530,1814,11095,1603,0,296,11095,1603,267,310,1207,691,1607,721,3058,1005,2896,1047,2060,703,9435,1413,3755,692,5680,1317,2665,936,1732,750,450,303,499,432,201,231,133,164,23665,1416,7502,1299,0,296,7502,1299,91,114,1458,538,1658,675,2335,898,1496,566,464,346,16163,1552,9542,1275,6621,1155,2519,800,1559,728,801,395,844,438,613,467,285,215,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,71052,2592,32250,1611,17735,1298,0,287,17735,1298,300,406,1301,599,3131,743,3631,839,4360,1011,5012,997,14515,1549,7365,1304,7150,1134,2947,796,1723,625,703,430,830,457,516,361,431,333,38802,1813,15164,1889,0,287,15164,1889,431,294,2619,858,3226,931,4330,927,2482,859,2076,839,23638,1933,13311,1657,10327,1710,5010,1002,2197,764,1461,572,862,487,589,423,208,257,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,756454,6296,365245,4612,205337,5300,0,294,205337,5300,2980,788,22580,2491,26502,2784,45253,3108,37983,3552,70039,4078,159908,5799,86114,4535,73794,4496,30732,2653,16126,2383,6960,1316,10115,1914,5009,1075,4852,1034,391209,3578,141523,5098,0,294,141523,5098,6172,1555,22704,2862,27062,2535,28951,2615,29226,2590,27408,2170,249686,5981,156195,5134,93491,4665,42715,2949,23950,2645,11479,1860,7976,1234,4377,1059,2994,930,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,42902,1757,20557,1208,9706,1238,0,267,9706,1238,183,163,1244,710,1834,794,3183,772,1461,581,1801,500,10851,1555,5534,1194,5317,943,2331,731,966,403,759,373,781,505,269,214,211,208,22345,1196,8232,981,0,267,8232,981,337,247,1490,637,2106,662,2618,716,783,340,898,427,14113,1454,7921,1138,6192,1046,3501,831,1754,541,257,245,433,273,117,143,130,159,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,347673,4487,161051,3304,97365,3292,0,287,97365,3292,767,398,6420,1234,10166,2113,20168,2445,19296,2252,40548,3096,63686,3237,30475,2562,33211,2555,13595,1794,6604,1421,4529,1010,3214,924,1848,788,3421,948,186622,2695,72068,3143,0,287,72068,3143,1393,671,7582,1372,11486,1907,15777,2020,14559,2009,21271,2206,114554,3490,67589,3284,46965,3189,19438,2377,12707,2145,5248,1164,4443,1200,2482,662,2647,743,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,391268,5169,176735,3402,91842,3259,0,277,91842,3259,862,393,5743,1309,9727,1443,21697,2135,21253,2246,32560,2202,84893,3943,44031,2770,40862,3266,17355,2186,9395,1911,5126,1231,4324,899,2401,723,2261,861,214533,3142,81420,3922,0,277,81420,3922,2012,686,8471,1557,13225,1959,26455,2463,15440,1987,15817,1885,133113,4247,77320,4189,55793,3494,22602,2384,15358,1777,6574,1287,5524,1092,3310,776,2425,857,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,92060,2521,43792,1893,21888,1529,0,218,21888,1529,531,461,1249,584,4879,1316,5880,1221,3659,961,5690,1059,21904,2042,9854,1360,12050,1653,6050,1219,3773,1202,1091,594,290,193,451,326,395,300,48268,1628,15613,1602,0,218,15613,1602,612,335,1732,652,3393,934,4940,965,2459,726,2477,843,32655,2090,18481,2006,14174,1677,8141,1233,3386,978,1285,585,682,332,138,135,542,367,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
