GEO_ID,B17010G_001E,B17010G_001M,B17010G_002E,B17010G_002M,B17010G_003E,B17010G_003M,B17010G_004E,B17010G_004M,B17010G_005E,B17010G_005M,B17010G_006E,B17010G_006M,B17010G_007E,B17010G_007M,B17010G_008E,B17010G_008M,B17010G_009E,B17010G_009M,B17010G_010E,B17010G_010M,B17010G_011E,B17010G_011M,B17010G_012E,B17010G_012M,B17010G_013E,B17010G_013M,B17010G_014E,B17010G_014M,B17010G_015E,B17010G_015M,B17010G_016E,B17010G_016M,B17010G_017E,B17010G_017M,B17010G_018E,B17010G_018M,B17010G_019E,B17010G_019M,B17010G_020E,B17010G_020M,B17010G_021E,B17010G_021M,B17010G_022E,B17010G_022M,B17010G_023E,B17010G_023M,B17010G_024E,B17010G_024M,B17010G_025E,B17010G_025M,B17010G_026E,B17010G_026M,B17010G_027E,B17010G_027M,B17010G_028E,B17010G_028M,B17010G_029E,B17010G_029M,B17010G_030E,B17010G_030M,B17010G_031E,B17010G_031M,B17010G_032E,B17010G_032M,B17010G_033E,B17010G_033M,B17010G_034E,B17010G_034M,B17010G_035E,B17010G_035M,B17010G_036E,B17010G_036M,B17010G_037E,B17010G_037M,B17010G_038E,B17010G_038M,B17010G_039E,B17010G_039M,B17010G_040E,B17010G_040M,B17010G_041E,B17010G_041M,NAME,B17010G_001MA,B17010G_001EA,B17010G_002EA,B17010G_002MA,B17010G_003MA,B17010G_003EA,B17010G_004EA,B17010G_004MA,B17010G_005MA,B17010G_005EA,B17010G_006EA,B17010G_006MA,B17010G_007MA,B17010G_007EA,B17010G_008EA,B17010G_008MA,B17010G_009MA,B17010G_009EA,B17010G_010EA,B17010G_010MA,B17010G_011MA,B17010G_011EA,B17010G_012EA,B17010G_012MA,B17010G_013MA,B17010G_013EA,B17010G_014MA,B17010G_014EA,B17010G_015MA,B17010G_015EA,B17010G_016MA,B17010G_016EA,B17010G_017MA,B17010G_017EA,B17010G_018EA,B17010G_018MA,B17010G_019MA,B17010G_019EA,B17010G_020MA,B17010G_020EA,B17010G_021EA,B17010G_021MA,B17010G_022EA,B17010G_022MA,B17010G_023MA,B17010G_023EA,B17010G_024EA,B17010G_024MA,B17010G_025MA,B17010G_025EA,B17010G_026EA,B17010G_026MA,B17010G_027MA,B17010G_027EA,B17010G_028EA,B17010G_028MA,B17010G_029MA,B17010G_029EA,B17010G_030EA,B17010G_030MA,B17010G_031MA,B17010G_031EA,B17010G_032EA,B17010G_032MA,B17010G_033MA,B17010G_033EA,B17010G_034EA,B17010G_034MA,B17010G_035MA,B17010G_035EA,B17010G_036EA,B17010G_036MA,B17010G_037MA,B17010G_037EA,B17010G_038EA,B17010G_038MA,B17010G_039MA,B17010G_039EA,B17010G_040EA,B17010G_040MA,B17010G_041MA,B17010G_041EA,state
0400000US35,9421,1412,2018,585,538,288,382,250,108,128,21,36,253,250,156,151,1480,493,442,355,300,293,92,188,0,285,208,225,142,176,1038,389,894,394,368,253,130,127,396,313,144,148,7403,1352,4974,1130,2019,668,764,505,447,262,808,379,2955,806,2429,995,535,283,259,183,0,285,49,82,210,194,276,224,1894,898,1473,814,125,142,187,219,1161,761,421,242,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,81451,3820,17060,2155,6487,1234,5277,1131,931,456,2090,748,2256,862,1210,543,10573,1734,1830,827,1160,615,474,424,159,154,527,401,670,526,8743,1554,7312,1381,1124,508,1604,500,4584,1155,1431,717,64391,3584,38945,3087,19678,2179,3196,809,3849,1177,12633,1778,19267,2102,25446,2380,7605,1349,3441,1038,1128,553,616,469,1697,695,4164,1035,17841,1982,10136,1549,1655,555,1863,801,6618,1257,7705,1385,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,28387,2940,6059,1363,1880,695,1105,572,101,112,704,403,300,295,775,389,4179,1120,470,354,409,348,98,106,129,206,182,226,61,79,3709,1108,3280,1062,617,362,470,414,2193,789,429,304,22328,2720,16074,2428,8749,2008,1983,784,2278,837,4488,1366,7325,1520,6254,1404,1187,515,731,379,435,342,74,127,222,277,456,360,5067,1224,3384,1046,597,403,632,492,2155,957,1683,669,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,34148,2391,9400,1661,2507,902,1928,792,78,101,766,510,1084,629,579,381,6893,1423,1259,572,1127,565,746,546,0,269,381,256,132,159,5634,1266,4828,1124,1097,436,1509,746,2222,854,806,499,24748,2046,16600,1863,8243,1328,1731,565,1999,811,4513,1084,8357,1214,8148,1692,2186,856,1292,697,116,122,52,87,1124,654,894,504,5962,1387,4294,1155,1085,673,797,450,2412,839,1668,556,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,52514,2798,9928,1500,2866,677,2123,665,290,243,617,398,1216,488,743,315,7062,1406,1137,524,1054,522,293,237,206,202,555,384,83,94,5925,1346,5624,1342,1336,490,2137,808,2151,779,301,198,42586,2527,31174,2351,15732,2086,3405,871,3477,1039,8850,1473,15442,1561,11412,1663,3525,820,1714,496,658,365,276,228,780,342,1811,573,7887,1417,4941,1194,749,347,674,465,3518,881,2946,688,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,22212,2237,3850,1324,1672,683,840,477,74,125,530,391,236,215,832,500,2178,1000,215,242,215,242,40,76,0,277,175,234,0,277,1963,932,1705,890,379,333,262,211,1064,754,258,279,18362,2050,13323,1607,6266,1354,1715,748,980,529,3571,935,7057,1318,5039,1124,1993,750,1755,723,128,189,220,219,1407,680,238,193,3046,949,1995,775,244,217,157,155,1594,748,1051,527,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,32998,3124,7581,1553,1956,620,1720,608,229,211,615,318,876,420,236,179,5625,1361,690,503,564,479,15,42,284,386,265,268,126,143,4935,1224,4467,1190,1325,591,1210,628,1932,807,468,353,25417,2649,17042,2007,7635,1382,2391,904,1510,462,3734,749,9407,1605,8375,1547,2071,740,641,365,151,177,14,29,476,338,1430,632,6304,1334,4202,1003,1164,635,745,335,2293,770,2102,680,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,15783,2103,3215,900,1512,612,1183,549,336,386,424,310,423,278,329,287,1703,623,74,114,11,24,11,24,0,287,0,287,63,114,1629,620,1515,595,540,366,129,127,846,476,114,185,12568,1786,8695,1436,3820,1272,1113,921,1007,461,1700,574,4875,1152,3873,908,1417,544,995,476,109,129,186,307,700,447,422,249,2456,830,1381,590,273,246,104,147,1004,596,1075,490,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,87088,4617,14183,1988,5494,977,3562,786,518,310,1172,458,1872,599,1932,654,8689,1580,1852,672,1200,543,439,385,177,180,584,335,652,369,6837,1324,6014,1242,1155,680,2247,658,2612,830,823,433,72905,4318,52740,3750,31298,3135,5783,1248,6438,1247,19077,2419,21442,2077,20165,2638,6712,1544,4405,1349,1489,772,606,363,2310,839,2307,634,13453,1781,9291,1727,1954,796,1458,657,5879,1437,4162,987,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,29509,3140,3101,1142,915,552,708,501,475,482,114,112,119,151,207,211,2186,877,654,497,654,497,362,386,72,136,220,272,0,287,1532,728,1314,680,419,379,382,304,513,421,218,278,26408,2899,20341,2643,11641,2096,2997,1021,2955,954,5689,1431,8700,1286,6067,1236,943,368,367,230,0,287,40,69,327,231,576,347,5124,1088,3818,947,603,381,762,425,2453,837,1306,552,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,46657,3111,8052,1796,1693,697,1187,584,252,263,411,288,524,412,506,384,6359,1533,1245,534,820,448,410,314,91,154,319,294,425,309,5114,1453,4567,1328,1714,763,1281,768,1572,738,547,408,38605,2724,26617,2260,14584,1980,3616,953,2671,895,8297,1464,12033,1408,11988,1740,3682,968,2379,764,241,207,206,256,1932,706,1303,627,8306,1366,6850,1291,881,513,1539,695,4430,989,1456,514,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,16828,2102,4049,958,1184,579,1018,541,0,218,183,181,835,503,166,202,2865,818,241,185,100,112,0,218,0,218,100,112,141,162,2624,780,2546,780,1056,579,460,387,1030,495,78,100,12779,1932,8624,1478,5680,1230,1080,524,1436,601,3164,1027,2944,817,4155,1146,1160,602,938,558,377,427,208,210,353,271,222,164,2995,936,2597,893,460,397,327,308,1810,744,398,260,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,127262,4890,58428,3391,21969,2094,10648,1595,1571,705,2339,729,6738,1358,11321,1511,36459,2929,7738,1438,5315,1189,1495,714,1291,561,2529,881,2423,843,28721,2608,21792,2402,3927,1189,5188,1270,12677,1756,6929,1178,68834,3429,44816,3211,21083,2391,3044,961,3918,1108,14121,1975,23733,2388,24018,2434,4948,1187,2635,869,358,322,435,354,1842,777,2313,733,19070,2144,10610,1765,1657,655,765,384,8188,1449,8460,1231,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
