GEO_ID,B19037G_001E,B19037G_001M,B19037G_002E,B19037G_002M,B19037G_003E,B19037G_003M,B19037G_004E,B19037G_004M,B19037G_005E,B19037G_005M,B19037G_006E,B19037G_006M,B19037G_007E,B19037G_007M,B19037G_008E,B19037G_008M,B19037G_009E,B19037G_009M,B19037G_010E,B19037G_010M,B19037G_011E,B19037G_011M,B19037G_012E,B19037G_012M,B19037G_013E,B19037G_013M,B19037G_014E,B19037G_014M,B19037G_015E,B19037G_015M,B19037G_016E,B19037G_016M,B19037G_017E,B19037G_017M,B19037G_018E,B19037G_018M,B19037G_019E,B19037G_019M,B19037G_020E,B19037G_020M,B19037G_021E,B19037G_021M,B19037G_022E,B19037G_022M,B19037G_023E,B19037G_023M,B19037G_024E,B19037G_024M,B19037G_025E,B19037G_025M,B19037G_026E,B19037G_026M,B19037G_027E,B19037G_027M,B19037G_028E,B19037G_028M,B19037G_029E,B19037G_029M,B19037G_030E,B19037G_030M,B19037G_031E,B19037G_031M,B19037G_032E,B19037G_032M,B19037G_033E,B19037G_033M,B19037G_034E,B19037G_034M,B19037G_035E,B19037G_035M,B19037G_036E,B19037G_036M,B19037G_037E,B19037G_037M,B19037G_038E,B19037G_038M,B19037G_039E,B19037G_039M,B19037G_040E,B19037G_040M,B19037G_041E,B19037G_041M,B19037G_042E,B19037G_042M,B19037G_043E,B19037G_043M,B19037G_044E,B19037G_044M,B19037G_045E,B19037G_045M,B19037G_046E,B19037G_046M,B19037G_047E,B19037G_047M,B19037G_048E,B19037G_048M,B19037G_049E,B19037G_049M,B19037G_050E,B19037G_050M,B19037G_051E,B19037G_051M,B19037G_052E,B19037G_052M,B19037G_053E,B19037G_053M,B19037G_054E,B19037G_054M,B19037G_055E,B19037G_055M,B19037G_056E,B19037G_056M,B19037G_057E,B19037G_057M,B19037G_058E,B19037G_058M,B19037G_059E,B19037G_059M,B19037G_060E,B19037G_060M,B19037G_061E,B19037G_061M,B19037G_062E,B19037G_062M,B19037G_063E,B19037G_063M,B19037G_064E,B19037G_064M,B19037G_065E,B19037G_065M,B19037G_066E,B19037G_066M,B19037G_067E,B19037G_067M,B19037G_068E,B19037G_068M,B19037G_069E,B19037G_069M,NAME,B19037G_001MA,B19037G_001EA,B19037G_002EA,B19037G_002MA,B19037G_003EA,B19037G_003MA,B19037G_004MA,B19037G_004EA,B19037G_005MA,B19037G_005EA,B19037G_006EA,B19037G_006MA,B19037G_007EA,B19037G_007MA,B19037G_008EA,B19037G_008MA,B19037G_009EA,B19037G_009MA,B19037G_010EA,B19037G_010MA,B19037G_011MA,B19037G_011EA,B19037G_012EA,B19037G_012MA,B19037G_013MA,B19037G_013EA,B19037G_014MA,B19037G_014EA,B19037G_015EA,B19037G_015MA,B19037G_016MA,B19037G_016EA,B19037G_017MA,B19037G_017EA,B19037G_018EA,B19037G_018MA,B19037G_019MA,B19037G_019EA,B19037G_020EA,B19037G_020MA,B19037G_021MA,B19037G_021EA,B19037G_022EA,B19037G_022MA,B19037G_023MA,B19037G_023EA,B19037G_024EA,B19037G_024MA,B19037G_025MA,B19037G_025EA,B19037G_026MA,B19037G_026EA,B19037G_027EA,B19037G_027MA,B19037G_028EA,B19037G_028MA,B19037G_029EA,B19037G_029MA,B19037G_030MA,B19037G_030EA,B19037G_031EA,B19037G_031MA,B19037G_032EA,B19037G_032MA,B19037G_033EA,B19037G_033MA,B19037G_034EA,B19037G_034MA,B19037G_035MA,B19037G_035EA,B19037G_036EA,B19037G_036MA,B19037G_037EA,B19037G_037MA,B19037G_038EA,B19037G_038MA,B19037G_039EA,B19037G_039MA,B19037G_040MA,B19037G_040EA,B19037G_041MA,B19037G_041EA,B19037G_042EA,B19037G_042MA,B19037G_043MA,B19037G_043EA,B19037G_044EA,B19037G_044MA,B19037G_045EA,B19037G_045MA,B19037G_046MA,B19037G_046EA,B19037G_047MA,B19037G_047EA,B19037G_048EA,B19037G_048MA,B19037G_049MA,B19037G_049EA,B19037G_050EA,B19037G_050MA,B19037G_051EA,B19037G_051MA,B19037G_052EA,B19037G_052MA,B19037G_053EA,B19037G_053MA,B19037G_054EA,B19037G_054MA,B19037G_055MA,B19037G_055EA,B19037G_056EA,B19037G_056MA,B19037G_057MA,B19037G_057EA,B19037G_058EA,B19037G_058MA,B19037G_059MA,B19037G_059EA,B19037G_060EA,B19037G_060MA,B19037G_061EA,B19037G_061MA,B19037G_062MA,B19037G_062EA,B19037G_063MA,B19037G_063EA,B19037G_064MA,B19037G_064EA,B19037G_065EA,B19037G_065MA,B19037G_066MA,B19037G_066EA,B19037G_067EA,B19037G_067MA,B19037G_068MA,B19037G_068EA,B19037G_069MA,B19037G_069EA,state
0400000US34,52796,3728,1385,578,52,88,32,54,236,310,102,164,76,128,0,281,61,104,130,222,0,281,0,281,238,242,423,309,35,57,0,281,0,281,0,281,26020,3002,2455,949,650,403,872,529,1410,714,959,485,527,400,949,487,1461,711,1904,816,2237,794,2875,851,3560,1233,2807,941,789,505,1463,649,1102,484,19515,2052,1107,431,670,367,784,501,1046,600,974,499,954,588,1019,416,701,324,633,339,1630,658,1432,542,2362,873,1673,591,1476,549,1645,606,1409,516,5876,1247,1022,698,467,287,572,344,531,394,452,328,258,201,92,111,374,276,39,56,52,90,428,340,558,383,254,216,250,183,145,178,382,266,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,15354,1886,1527,653,444,295,318,354,0,285,353,413,126,243,103,135,0,285,58,92,73,120,52,88,0,285,0,285,0,285,0,285,0,285,0,285,5904,1211,332,309,467,263,297,228,376,302,200,199,615,450,340,306,265,267,520,492,593,430,1004,623,340,244,308,238,119,124,128,154,0,285,4970,1096,498,379,482,309,227,219,224,237,310,214,212,187,356,244,142,139,35,62,536,370,461,318,775,439,463,337,114,150,0,285,135,145,2953,703,272,210,176,173,455,336,486,260,145,160,209,178,120,144,46,72,132,154,326,240,178,170,224,211,0,285,96,122,41,59,47,83,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,129426,5286,6427,1378,1246,587,481,287,730,465,560,489,548,429,572,426,490,309,424,327,84,112,384,231,325,267,420,443,0,275,59,97,104,121,0,275,54597,4437,5119,1361,3594,885,3980,1399,3845,1119,3061,1035,2541,941,2446,764,2310,806,1828,674,4336,1243,5083,1236,5532,1164,4915,1193,1514,590,1340,507,3153,1056,50068,3155,4817,809,3118,781,3078,961,2835,833,2886,914,3282,931,2048,742,2047,741,2759,678,2809,753,4021,1063,5716,1233,3947,1130,1995,579,3315,955,1395,474,18334,2421,3676,1180,1906,844,1786,695,1195,508,1041,500,1126,481,1157,545,929,507,470,249,710,318,789,419,1103,399,770,469,800,426,434,315,442,387,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,47818,3893,3517,1039,1114,597,360,278,313,292,516,404,167,276,88,133,414,442,0,289,0,289,370,360,77,147,33,57,65,105,0,289,0,289,0,289,24170,2481,2250,960,1262,525,1406,756,893,408,2696,984,1705,743,1576,735,1421,690,2098,759,1679,867,1515,614,3544,1003,1145,554,155,182,266,282,559,331,15994,2229,1814,620,1069,565,578,383,1358,617,1173,600,933,572,710,517,411,282,875,461,1186,583,1071,471,1625,650,1308,692,671,538,767,487,445,299,4137,1063,645,401,345,256,729,544,592,418,478,265,276,309,198,174,241,296,50,87,98,134,185,232,185,192,25,48,90,127,0,289,0,289,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,50340,3089,5986,1177,1627,733,1097,523,878,510,730,535,0,269,294,255,128,154,358,332,96,118,117,116,618,375,43,73,0,269,0,269,0,269,0,269,22151,2245,3113,970,971,481,2173,870,1971,718,1446,717,1487,698,1152,564,1277,621,1034,479,1453,553,1350,797,2438,938,1224,603,531,324,149,146,382,283,15924,1860,2294,792,1093,617,1497,607,620,442,871,414,1011,394,552,406,1030,510,1073,500,790,429,1158,423,1456,532,803,439,640,398,257,222,779,377,6279,1054,905,405,1088,500,340,223,696,389,179,144,764,396,145,143,424,287,472,242,271,186,209,181,181,150,238,225,0,269,218,215,149,182,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,78250,3566,5460,1136,650,320,572,394,148,172,904,443,876,498,317,227,293,255,451,352,395,289,0,253,310,231,205,202,124,141,215,244,0,253,0,253,32976,2959,3595,1130,2011,770,2274,795,2622,873,2566,791,2426,807,1723,588,2092,760,1642,698,3073,880,2605,890,3088,740,2276,843,301,315,509,346,173,187,26758,2017,2739,718,1777,559,2034,705,1699,582,1484,543,1556,550,1368,586,1121,442,1260,572,3366,650,2785,694,1984,501,1648,547,554,331,938,467,445,232,13056,1078,1496,553,1426,465,1146,465,1299,398,1382,459,809,310,976,399,989,396,412,238,963,393,1158,536,399,184,109,109,72,78,320,264,100,110,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,35089,2707,3424,828,1174,595,312,334,449,340,374,314,85,153,119,126,279,310,85,119,0,277,308,283,0,277,193,227,46,86,0,277,0,277,0,277,13978,2290,1904,957,962,663,289,261,1195,601,1100,461,614,602,627,320,668,486,467,281,1209,542,1520,645,2201,864,736,454,425,291,0,277,61,103,13889,1568,1689,712,954,452,1063,549,707,414,669,404,649,332,542,305,839,465,735,420,1125,555,1340,571,1553,695,1024,441,304,254,408,354,288,248,3798,791,515,283,436,282,397,282,167,172,715,431,143,128,228,188,146,179,129,155,202,164,141,159,445,301,102,122,32,65,0,277,0,277,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,52843,4345,5663,1315,1653,871,229,230,524,470,991,637,466,599,349,303,286,366,231,274,22,41,320,326,526,512,66,105,0,246,0,246,0,246,0,246,21176,2743,2772,884,2566,959,1186,566,1333,646,1146,514,1084,500,1208,594,1240,490,885,395,1899,624,2442,898,1310,590,951,474,139,176,508,290,507,495,18810,1705,2513,830,1299,553,663,426,1071,443,1505,550,1158,553,732,462,803,364,707,394,1401,606,1628,600,1963,652,1075,466,751,400,1075,483,466,333,7194,1347,1016,468,1325,684,1087,573,580,350,359,238,632,319,756,472,158,159,205,199,113,133,256,222,189,180,245,198,59,99,135,136,79,154,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,25188,2602,1682,725,460,435,335,335,193,215,0,287,0,287,53,89,388,392,131,189,122,140,0,287,0,287,0,287,0,287,0,287,0,287,0,287,10526,1864,1159,565,916,509,702,426,961,547,577,303,944,645,624,445,591,506,30,56,534,346,1446,1002,927,471,589,364,80,96,61,122,385,350,9848,1479,1062,621,1563,616,967,557,691,430,535,363,496,300,313,306,534,381,434,287,480,269,1062,636,818,403,250,162,212,211,248,270,183,197,3132,752,389,253,647,356,600,514,197,160,305,220,262,232,221,222,14,24,59,60,142,118,145,121,72,87,0,287,29,42,50,89,0,287,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,135211,6153,10843,2169,3316,1317,1271,638,384,268,1034,714,594,358,754,409,528,418,718,533,124,140,1301,660,297,212,367,312,106,128,0,294,49,86,0,294,58627,4012,4780,1254,2141,682,3333,1020,2151,754,2635,850,3254,1021,3112,916,3714,1050,2827,985,4938,1096,7333,1397,7734,1563,4347,1159,2601,881,2612,716,1115,559,49343,3084,4856,1118,3472,994,2853,924,2148,678,2726,794,2189,721,3316,931,2709,945,2083,690,4035,1108,5328,1034,4252,957,3330,792,1576,612,1728,739,2742,785,16398,1911,1537,572,1436,483,1671,501,1195,413,961,409,1830,740,1057,523,810,484,632,346,1094,482,1181,504,1754,745,267,192,150,159,518,456,305,267,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,43938,3687,3809,1172,699,391,107,135,262,262,253,235,489,346,133,219,97,136,119,152,244,382,365,341,254,229,684,562,103,174,0,287,0,287,0,287,20354,2786,689,413,576,431,772,489,470,434,994,550,610,360,810,474,958,589,664,397,2278,1035,1860,703,2281,703,2825,1170,1047,463,1973,794,1547,722,14734,1768,1126,512,735,416,473,427,314,247,849,481,305,285,385,273,633,362,389,252,1013,439,1820,728,2480,792,811,441,1436,639,1069,508,896,411,5041,1094,688,394,530,316,180,176,610,380,412,306,107,133,436,328,107,125,284,259,401,282,125,111,359,250,421,311,264,225,0,287,117,132,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,75143,4011,8812,1761,2378,768,193,175,677,423,655,455,1027,581,578,468,667,502,306,297,364,290,416,280,891,560,309,320,0,277,0,277,351,432,0,277,36916,3332,1965,706,1989,1018,1184,597,1929,1017,1099,511,2472,958,1903,830,2724,979,2514,1045,3467,1096,4441,1174,5323,1147,3104,914,1339,489,979,500,484,253,22829,1756,3238,892,693,335,1182,652,1385,662,953,464,820,433,613,365,1015,427,606,315,2306,691,2131,754,3265,835,2300,820,729,333,1015,486,578,260,6586,1001,522,367,415,237,470,301,616,408,468,331,231,219,429,202,487,306,520,286,151,133,742,344,859,423,359,283,130,140,143,169,44,74,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
