GEO_ID,C20005B_001E,C20005B_001M,C20005B_002E,C20005B_002M,C20005B_003E,C20005B_003M,C20005B_004E,C20005B_004M,C20005B_005E,C20005B_005M,C20005B_006E,C20005B_006M,C20005B_007E,C20005B_007M,C20005B_008E,C20005B_008M,C20005B_009E,C20005B_009M,C20005B_010E,C20005B_010M,C20005B_011E,C20005B_011M,C20005B_012E,C20005B_012M,C20005B_013E,C20005B_013M,C20005B_014E,C20005B_014M,C20005B_015E,C20005B_015M,C20005B_016E,C20005B_016M,C20005B_017E,C20005B_017M,C20005B_018E,C20005B_018M,C20005B_019E,C20005B_019M,C20005B_020E,C20005B_020M,C20005B_021E,C20005B_021M,C20005B_022E,C20005B_022M,C20005B_023E,C20005B_023M,C20005B_024E,C20005B_024M,C20005B_025E,C20005B_025M,C20005B_026E,C20005B_026M,C20005B_027E,C20005B_027M,C20005B_028E,C20005B_028M,C20005B_029E,C20005B_029M,C20005B_030E,C20005B_030M,C20005B_031E,C20005B_031M,C20005B_032E,C20005B_032M,C20005B_033E,C20005B_033M,C20005B_034E,C20005B_034M,C20005B_035E,C20005B_035M,C20005B_036E,C20005B_036M,C20005B_037E,C20005B_037M,C20005B_038E,C20005B_038M,C20005B_039E,C20005B_039M,NAME,C20005B_001EA,C20005B_001MA,C20005B_002MA,C20005B_002EA,C20005B_003EA,C20005B_003MA,C20005B_004EA,C20005B_004MA,C20005B_005MA,C20005B_005EA,C20005B_006EA,C20005B_006MA,C20005B_007EA,C20005B_007MA,C20005B_008EA,C20005B_008MA,C20005B_009EA,C20005B_009MA,C20005B_010EA,C20005B_010MA,C20005B_011MA,C20005B_011EA,C20005B_012MA,C20005B_012EA,C20005B_013MA,C20005B_013EA,C20005B_014EA,C20005B_014MA,C20005B_015EA,C20005B_015MA,C20005B_016EA,C20005B_016MA,C20005B_017MA,C20005B_017EA,C20005B_018MA,C20005B_018EA,C20005B_019MA,C20005B_019EA,C20005B_020MA,C20005B_020EA,C20005B_021EA,C20005B_021MA,C20005B_022EA,C20005B_022MA,C20005B_023MA,C20005B_023EA,C20005B_024EA,C20005B_024MA,C20005B_025EA,C20005B_025MA,C20005B_026EA,C20005B_026MA,C20005B_027EA,C20005B_027MA,C20005B_028MA,C20005B_028EA,C20005B_029MA,C20005B_029EA,C20005B_030EA,C20005B_030MA,C20005B_031EA,C20005B_031MA,C20005B_032EA,C20005B_032MA,C20005B_033MA,C20005B_033EA,C20005B_034MA,C20005B_034EA,C20005B_035MA,C20005B_035EA,C20005B_036EA,C20005B_036MA,C20005B_037MA,C20005B_037EA,C20005B_038EA,C20005B_038MA,C20005B_039MA,C20005B_039EA,state
0400000US34,917051,7038,420597,3413,170543,5459,220,354,170323,5443,2460,777,14726,2417,25920,3135,53177,3394,40553,3304,33487,2840,250054,5524,161205,5107,88849,4765,44094,3550,17915,2100,10745,1816,8756,1726,4107,1103,3232,962,496454,5071,195613,5934,0,281,195613,5934,3076,1148,15499,2133,38964,3300,65817,4218,42681,3795,29576,3153,300841,6801,188832,5991,112009,6030,53969,3941,25887,2882,14381,2106,8316,1498,6064,1333,3392,1013,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,31763,2137,18151,1744,7481,1234,0,285,7481,1234,97,156,752,474,1734,802,2359,920,1909,731,630,381,10670,1775,6982,1424,3688,1008,2401,807,756,505,225,251,236,247,0,285,70,127,13612,1411,5170,968,0,285,5170,968,232,188,773,482,1104,614,1539,673,1088,570,434,297,8442,1102,5548,1010,2894,775,1239,620,696,503,621,382,113,124,51,92,174,161,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2364238,13318,1060573,8551,408417,8563,0,275,408417,8563,9622,1624,41291,3193,63329,4477,136147,6761,93983,5824,64045,3729,652156,10495,439229,8473,212927,7618,107551,5372,48065,3942,23736,2768,20943,2673,7338,1405,5294,1239,1303665,7960,500656,9189,0,275,500656,9189,13465,2269,47847,3640,93511,5298,184753,6712,100045,5579,61035,3889,803009,10401,539003,9685,264006,7886,127621,6268,67307,4756,31661,2452,23045,2343,8260,1528,6112,975,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1569657,8192,711318,4976,258279,7737,0,289,258279,7737,6339,1360,35169,3469,60769,4549,91349,4763,39768,3313,24885,3021,453039,8455,283432,8333,169607,7091,100240,5086,37379,3908,13530,1885,12679,2229,3968,1081,1811,788,858339,5346,296953,6830,0,289,296953,6830,11041,1795,55026,4705,80322,4490,104064,4908,35266,3124,11234,1819,561386,7529,333752,7934,227634,7224,124555,5711,57581,3968,21518,2232,17250,2530,5553,1351,1177,527,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1061366,5612,495764,4189,151192,6867,0,269,151192,6867,6197,1164,22756,3051,30506,2970,50218,4013,27001,2379,14514,2023,344572,7634,218644,7588,125928,6075,75693,4956,26096,3158,12210,1762,9052,1539,2350,952,527,418,565602,3874,184751,5997,0,269,184751,5997,5333,1191,30909,2946,49522,3693,60496,3520,26959,2489,11532,1828,380851,6415,230999,5651,149852,5811,85740,4686,36777,3275,13433,1791,10470,1894,2313,786,1119,466,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,202828,3130,99848,2280,36960,3120,0,253,36960,3120,1460,728,4924,1412,8757,1758,13676,2228,5284,1160,2859,981,62888,3247,36572,2601,26316,2774,14515,2163,6230,1571,2758,921,1756,756,829,346,228,306,102980,2350,40811,2557,0,253,40811,2557,1428,608,9420,2170,10448,1762,13667,1833,4299,1084,1549,605,62169,2715,36619,2216,25550,2176,16812,1774,5551,1361,1624,599,941,451,469,356,153,146,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,52918,2246,29651,1627,9277,1485,0,277,9277,1485,176,168,908,493,2022,829,2070,723,2896,920,1205,563,20374,1753,12868,1723,7506,1445,5142,1360,1447,636,351,251,215,199,208,206,143,200,23267,1481,7566,1369,0,277,7566,1369,54,80,1425,693,832,520,2929,1041,1577,683,749,386,15701,1283,10000,1334,5701,1128,3004,965,1320,604,919,639,458,448,0,277,0,277,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1042563,7337,484599,5873,161057,5866,0,246,161057,5866,3466,1065,18082,2623,35105,3207,54500,4261,34587,3497,15317,2344,323542,7359,211507,7323,112035,6089,63427,5064,21235,2440,14106,1972,8585,1611,3466,1004,1216,555,557964,4819,179434,6321,153,150,179281,6334,5195,1424,24175,2826,44722,3943,63913,4223,26972,2816,14304,2059,378530,7714,240752,7035,137778,5344,75374,4128,32472,3030,13634,2267,9767,2042,4374,1310,2157,729,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,46915,2656,21740,1248,6316,1066,0,291,6316,1066,0,291,1203,474,1194,593,2668,664,893,479,358,244,15424,1511,10572,1376,4852,1115,2787,907,729,500,1022,612,202,255,0,291,112,132,25175,1888,9352,1700,0,291,9352,1700,67,113,1402,905,2343,835,3969,1145,1103,606,468,324,15823,1673,8415,1319,7408,1383,4858,1150,1306,665,199,252,940,567,105,171,0,291,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,988380,4292,451121,3078,145282,5968,0,296,145282,5968,2310,767,23543,2757,32782,3539,55806,4122,20778,2732,10063,1903,305839,6758,199520,6827,106319,5530,63372,4351,25049,2921,7976,1535,6023,1214,2539,811,1360,639,537259,3075,182161,5544,57,93,182104,5544,6474,1453,44565,3756,55529,3972,53592,4397,17461,2252,4483,1218,355098,5674,217789,5717,137309,5304,81805,4264,34396,3209,11844,1981,5693,1429,2969,970,602,333,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,801039,5815,366852,3635,128469,5384,0,287,128469,5384,2710,801,17739,2651,26234,3096,44885,3576,26027,2850,10874,1987,238383,5767,147372,5577,91011,4969,46774,3724,22203,2467,11337,1929,6620,1389,2755,984,1322,505,434187,3971,157812,5728,0,287,157812,5728,5195,1193,25798,2947,46667,3942,54229,3885,18872,2643,7051,1149,276375,6727,169515,6617,106860,5254,57428,4141,30132,2932,9671,1590,6128,1376,2930,849,571,276,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2227995,9504,1055071,6515,416392,7958,0,294,416392,7958,10494,1774,52086,4429,80259,5682,138358,5299,82087,5346,53108,3911,638679,8052,406698,8050,231981,7064,126921,5018,48910,3695,22260,2889,22932,3030,6804,1397,4154,1114,1172924,7012,488109,10764,0,294,488109,10764,18007,2204,81414,4603,103897,5934,171557,6793,75564,4163,37670,3561,684815,11440,404944,10159,279871,9584,157456,7791,66957,4616,25095,3215,20386,3024,8057,1547,1920,709,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,18717,1398,11551,1203,4513,1006,0,267,4513,1006,0,267,738,575,1141,517,1517,696,701,380,416,323,7038,1251,3215,818,3823,1109,2503,821,449,375,540,445,168,184,163,208,0,267,7166,733,1627,645,0,267,1627,645,291,371,255,203,165,122,763,626,98,123,55,104,5539,965,3285,852,2254,866,1318,604,465,364,201,282,270,276,0,267,0,267,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1222120,6765,573673,4691,240633,6435,0,287,240633,6435,4632,1169,20438,2694,45926,4644,80167,5314,49346,4100,40124,3157,333040,6916,206883,6158,126157,5904,71745,4583,27226,2846,10478,1904,9217,1790,4793,1142,2698,975,648447,4490,262802,5778,0,287,262802,5778,7632,1384,37513,3088,56727,4259,88460,4275,48103,3816,24367,2270,385645,6358,222571,6149,163074,6855,87415,5547,42581,3539,14622,2254,12704,1856,4478,1269,1274,575,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,179580,3919,98883,2703,43068,3151,0,277,43068,3151,1723,737,2915,879,5879,1372,16667,3210,10908,1898,4976,1142,55815,3446,27828,2552,27987,2809,12780,1922,7512,1303,3791,1290,2894,972,834,518,176,217,80697,2582,28593,2835,0,277,28593,2835,525,320,3755,1197,6347,1512,10286,1542,5512,1232,2168,512,52104,2587,30922,2419,21182,2137,10971,2001,6015,1469,2260,757,1789,597,96,118,51,85,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,47053,2819,26310,1876,8805,1529,0,269,8805,1529,418,260,1556,638,1401,445,3027,1080,2025,783,378,296,17505,1870,11605,1476,5900,1397,3102,1023,1217,568,417,290,124,150,773,681,267,282,20743,1907,6741,1108,0,269,6741,1108,345,324,1635,539,1270,529,2323,818,384,254,784,540,14002,1788,10367,1386,3635,911,2759,862,638,306,140,174,15,26,0,269,83,134,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,247548,2894,118810,2280,34300,2978,0,218,34300,2978,682,338,4607,1233,6662,1489,12528,1913,6047,1350,3774,1247,84510,3015,55111,2874,29399,2766,17814,2503,7175,1575,2224,836,1468,540,418,325,300,270,128738,1852,42054,2956,0,218,42054,2956,528,323,9046,1906,12253,1813,13466,1820,4419,1023,2342,685,86684,2914,47848,2546,38836,2786,21175,2334,10233,1700,4024,1066,2404,763,654,391,346,177,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,229343,9416,114123,5266,37478,2712,0,285,37478,2712,3028,842,14704,1892,9972,1475,6123,1075,1992,648,1659,591,76645,4402,52200,3601,24445,2371,16187,1969,5582,1212,1269,523,1268,517,139,222,0,285,115220,5832,26365,2258,0,285,26365,2258,1751,631,11513,1508,6702,1237,4789,744,978,474,632,392,88855,4897,69451,4238,19404,1971,13219,1573,3698,980,938,370,1549,627,0,285,0,285,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
