GEO_ID,C20005F_001E,C20005F_001M,C20005F_002E,C20005F_002M,C20005F_003E,C20005F_003M,C20005F_004E,C20005F_004M,C20005F_005E,C20005F_005M,C20005F_006E,C20005F_006M,C20005F_007E,C20005F_007M,C20005F_008E,C20005F_008M,C20005F_009E,C20005F_009M,C20005F_010E,C20005F_010M,C20005F_011E,C20005F_011M,C20005F_012E,C20005F_012M,C20005F_013E,C20005F_013M,C20005F_014E,C20005F_014M,C20005F_015E,C20005F_015M,C20005F_016E,C20005F_016M,C20005F_017E,C20005F_017M,C20005F_018E,C20005F_018M,C20005F_019E,C20005F_019M,C20005F_020E,C20005F_020M,C20005F_021E,C20005F_021M,C20005F_022E,C20005F_022M,C20005F_023E,C20005F_023M,C20005F_024E,C20005F_024M,C20005F_025E,C20005F_025M,C20005F_026E,C20005F_026M,C20005F_027E,C20005F_027M,C20005F_028E,C20005F_028M,C20005F_029E,C20005F_029M,C20005F_030E,C20005F_030M,C20005F_031E,C20005F_031M,C20005F_032E,C20005F_032M,C20005F_033E,C20005F_033M,C20005F_034E,C20005F_034M,C20005F_035E,C20005F_035M,C20005F_036E,C20005F_036M,C20005F_037E,C20005F_037M,C20005F_038E,C20005F_038M,C20005F_039E,C20005F_039M,NAME,C20005F_001EA,C20005F_001MA,C20005F_002EA,C20005F_002MA,C20005F_003EA,C20005F_003MA,C20005F_004MA,C20005F_004EA,C20005F_005MA,C20005F_005EA,C20005F_006MA,C20005F_006EA,C20005F_007MA,C20005F_007EA,C20005F_008MA,C20005F_008EA,C20005F_009MA,C20005F_009EA,C20005F_010EA,C20005F_010MA,C20005F_011MA,C20005F_011EA,C20005F_012EA,C20005F_012MA,C20005F_013MA,C20005F_013EA,C20005F_014EA,C20005F_014MA,C20005F_015MA,C20005F_015EA,C20005F_016MA,C20005F_016EA,C20005F_017MA,C20005F_017EA,C20005F_018EA,C20005F_018MA,C20005F_019EA,C20005F_019MA,C20005F_020EA,C20005F_020MA,C20005F_021MA,C20005F_021EA,C20005F_022EA,C20005F_022MA,C20005F_023MA,C20005F_023EA,C20005F_024EA,C20005F_024MA,C20005F_025EA,C20005F_025MA,C20005F_026MA,C20005F_026EA,C20005F_027MA,C20005F_027EA,C20005F_028EA,C20005F_028MA,C20005F_029EA,C20005F_029MA,C20005F_030EA,C20005F_030MA,C20005F_031MA,C20005F_031EA,C20005F_032MA,C20005F_032EA,C20005F_033EA,C20005F_033MA,C20005F_034MA,C20005F_034EA,C20005F_035EA,C20005F_035MA,C20005F_036EA,C20005F_036MA,C20005F_037MA,C20005F_037EA,C20005F_038MA,C20005F_038EA,C20005F_039EA,C20005F_039MA,state
0400000US35,172486,8927,87695,5455,42105,3244,0,285,42105,3244,551,283,7646,1704,8009,1778,14938,2002,7133,1277,3828,1142,45590,4519,26319,3079,19271,3079,10868,2050,4454,1488,2586,915,731,418,343,230,289,285,84791,4773,30614,3513,0,285,30614,3513,1235,632,10397,1859,6686,1344,7576,1676,3208,945,1512,916,54177,4102,36092,3683,18085,2335,9439,1813,5780,1468,1483,591,1340,628,43,45,0,285,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1188821,18951,585727,11819,297919,11470,0,275,297919,11470,8522,1927,68631,5832,74532,5725,85235,5822,35949,3731,25050,3435,287808,9466,155133,6459,132675,7639,57554,4720,40233,4101,19008,3176,11265,1993,3150,1258,1465,751,603094,11301,193662,7588,0,275,193662,7588,8368,1561,46537,3850,45768,3870,55898,4393,24845,2874,12246,1850,409432,10899,264649,9526,144783,6886,72906,5144,47474,4108,12598,1815,7135,1453,3302,1058,1368,747,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,195127,9575,112417,6211,54420,4482,0,289,54420,4482,1581,824,19360,2978,16436,2417,12247,1797,3154,1082,1642,750,57997,5127,12607,1743,45390,4588,18301,2837,17851,3125,6985,1574,2046,703,147,185,60,97,82710,5025,22679,2740,0,289,22679,2740,1144,687,8871,2037,7027,1819,3214,1151,1673,662,750,544,60031,4722,34861,3571,25170,2998,14749,2440,7339,1660,2359,800,534,426,189,209,0,289,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,64395,5743,34959,3846,16103,2544,0,269,16103,2544,889,739,4502,1387,3692,1207,4080,1128,1964,713,976,621,18856,2489,7558,1494,11298,1843,5492,1035,3914,1350,1014,495,508,390,134,163,236,313,29436,3041,8039,1567,0,269,8039,1567,210,220,2484,777,2197,724,1971,794,956,692,221,222,21397,2648,11249,1705,10148,1961,5486,1389,3385,1329,956,735,0,269,321,329,0,269,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,67021,4404,38432,3006,21240,2293,0,253,21240,2293,755,460,5310,1405,6591,1367,5577,1203,2006,917,1001,540,17192,2133,6330,1020,10862,1847,4671,1242,3284,1046,1239,622,1230,691,177,301,261,260,28589,2515,8680,1421,0,253,8680,1421,108,133,3526,859,2562,938,2001,726,352,299,131,201,19909,2276,10674,2099,9235,1326,6239,1281,2535,723,268,177,0,253,47,80,146,164,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,109897,7473,60224,4268,27377,3170,0,277,27377,3170,1238,843,8899,2269,6900,2013,7364,1484,1805,824,1171,465,32847,3312,10750,1779,22097,3064,8105,1537,8656,1895,3484,1369,1491,848,249,220,112,177,49673,4276,14239,2190,0,277,14239,2190,699,487,4986,1301,5181,1363,2746,1056,569,406,58,96,35434,4164,17235,2850,18199,2703,11200,2109,5929,1671,1013,741,57,98,0,277,0,277,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,159815,8399,82722,5087,35485,3116,0,246,35485,3116,511,404,6845,1873,10000,2164,12245,1965,4217,1218,1667,705,47237,4049,26613,3454,20624,3077,11024,1870,4429,1405,3283,1556,1381,708,507,347,0,246,77093,4995,20164,2666,0,246,20164,2666,840,415,5116,1502,8092,1661,4721,1159,1029,555,366,339,56929,4277,34247,3921,22682,2957,15443,2742,4614,1044,1250,509,838,465,222,343,315,239,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,50227,4867,25011,2945,9741,1864,0,291,9741,1864,378,387,2581,1163,2626,905,2366,833,1656,747,134,195,15270,2277,8358,1627,6912,1815,4278,1405,815,560,1032,574,466,348,263,320,58,85,25216,2594,7145,1548,0,291,7145,1548,170,273,2286,947,1917,701,2112,719,502,473,158,198,18071,2233,10602,1797,7469,1321,3997,932,2512,925,551,451,409,426,0,291,0,291,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,51207,5373,30689,3334,17069,2624,0,296,17069,2624,616,374,5206,1336,6428,1661,3320,1176,776,479,723,525,13620,2326,3637,1204,9983,2188,3556,1078,4455,1451,1499,885,473,367,0,296,0,296,20518,2868,4700,1317,0,296,4700,1317,226,262,2252,982,1089,684,930,592,47,78,156,178,15818,2528,8204,1754,7614,1936,4496,1379,2663,1162,244,284,169,239,42,73,0,296,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,59938,5805,33637,3843,16416,3077,0,287,16416,3077,176,285,4891,1716,6388,1664,3230,1093,1369,673,362,285,17221,2992,2631,1005,14590,2855,6553,1988,5418,1935,1741,948,513,448,207,274,158,196,26301,2977,7891,1884,0,287,7891,1884,415,333,3595,1536,2989,1149,255,274,317,334,320,316,18410,2662,9791,2127,8619,1847,5788,1449,2256,1161,460,315,0,287,115,141,0,287,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1342072,25684,691539,16346,364522,11494,0,294,364522,11494,10641,1880,89671,6892,102480,6398,100949,5475,41724,3879,19057,2520,327017,11853,138366,6410,188651,9125,86388,6070,61905,4791,19953,2354,15522,1956,3502,1224,1381,478,650533,13268,212737,8732,46,77,212691,8718,9476,1947,77007,4795,58602,5174,47763,4430,14308,2019,5535,1311,437796,10583,267316,9107,170480,7769,107289,5423,43350,3339,10443,2066,6941,1630,2108,886,349,243,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,71006,6674,36976,3979,18755,2818,0,267,18755,2818,528,391,4127,1501,6460,1595,4935,1162,2131,908,574,385,18221,2681,7138,1929,11083,2057,4448,1139,3254,1137,2200,1037,823,444,358,304,0,267,34030,3398,12682,1899,0,267,12682,1899,329,327,3486,1036,4923,1144,2639,786,1139,722,166,261,21348,2627,11401,2087,9947,1676,4899,1274,4019,1079,650,315,162,155,217,286,0,267,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,135014,10754,70909,6404,44908,4914,0,287,44908,4914,234,226,6820,1855,14207,3118,14236,2378,6271,1725,3140,1065,26001,3705,7514,1253,18487,3210,6276,1548,4255,1611,5085,1514,2780,1160,91,127,0,287,64105,5445,28579,3696,0,287,28579,3696,1175,739,6393,1853,6817,1844,9467,1856,2828,1027,1899,869,35526,3920,15506,2461,20020,3407,11094,2322,4258,1316,3391,1277,751,479,370,359,156,175,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,180174,9519,100923,5725,46750,4182,0,277,46750,4182,1618,669,10995,2296,12031,2049,14554,2204,6018,1168,1534,704,54173,4641,16978,2746,37195,3772,17627,2284,11800,2531,4817,1431,2314,784,512,307,125,151,79251,5241,21366,2474,0,277,21366,2474,1299,712,5847,1352,6429,1481,4917,1306,2329,943,545,312,57885,4757,29255,3520,28630,3257,18042,2537,7401,1528,1948,794,862,477,323,302,54,94,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,61475,4378,32525,2713,15450,2041,0,218,15450,2041,565,373,3412,950,4035,918,5206,1405,1740,736,492,385,17075,1967,6852,1343,10223,1418,4400,1096,3748,1062,1251,612,777,406,47,77,0,218,28950,2343,9782,1501,0,218,9782,1501,298,247,1941,689,3549,1202,3394,1070,548,327,52,86,19168,1947,9340,1420,9828,1309,4823,1137,3477,1014,1178,665,149,141,165,205,36,62,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,309344,10449,154634,5706,48847,2982,0,285,48847,2982,1671,633,20617,2097,12310,1435,8606,1454,3816,1092,1827,550,105787,5135,73686,4349,32101,2989,20766,2361,7911,1461,1614,636,1400,653,328,254,82,132,154710,6646,34159,2744,0,285,34159,2744,1695,648,13438,1795,9240,1566,7328,1353,1567,666,891,456,120551,5636,93783,4949,26768,2701,17939,2369,5802,1211,1052,413,1575,563,247,226,153,179,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
