GEO_ID,C19037I_001E,C19037I_001M,C19037I_002E,C19037I_002M,C19037I_003E,C19037I_003M,C19037I_004E,C19037I_004M,C19037I_005E,C19037I_005M,C19037I_006E,C19037I_006M,C19037I_007E,C19037I_007M,C19037I_008E,C19037I_008M,C19037I_009E,C19037I_009M,C19037I_010E,C19037I_010M,C19037I_011E,C19037I_011M,C19037I_012E,C19037I_012M,C19037I_013E,C19037I_013M,C19037I_014E,C19037I_014M,C19037I_015E,C19037I_015M,C19037I_016E,C19037I_016M,C19037I_017E,C19037I_017M,C19037I_018E,C19037I_018M,C19037I_019E,C19037I_019M,C19037I_020E,C19037I_020M,C19037I_021E,C19037I_021M,C19037I_022E,C19037I_022M,C19037I_023E,C19037I_023M,C19037I_024E,C19037I_024M,C19037I_025E,C19037I_025M,C19037I_026E,C19037I_026M,C19037I_027E,C19037I_027M,C19037I_028E,C19037I_028M,C19037I_029E,C19037I_029M,C19037I_030E,C19037I_030M,C19037I_031E,C19037I_031M,C19037I_032E,C19037I_032M,C19037I_033E,C19037I_033M,C19037I_034E,C19037I_034M,C19037I_035E,C19037I_035M,C19037I_036E,C19037I_036M,C19037I_037E,C19037I_037M,C19037I_038E,C19037I_038M,C19037I_039E,C19037I_039M,C19037I_040E,C19037I_040M,C19037I_041E,C19037I_041M,C19037I_042E,C19037I_042M,C19037I_043E,C19037I_043M,C19037I_044E,C19037I_044M,C19037I_045E,C19037I_045M,NAME,C19037I_001EA,C19037I_001MA,C19037I_002EA,C19037I_002MA,C19037I_003MA,C19037I_003EA,C19037I_004EA,C19037I_004MA,C19037I_005MA,C19037I_005EA,C19037I_006EA,C19037I_006MA,C19037I_007EA,C19037I_007MA,C19037I_008MA,C19037I_008EA,C19037I_009MA,C19037I_009EA,C19037I_010MA,C19037I_010EA,C19037I_011EA,C19037I_011MA,C19037I_012EA,C19037I_012MA,C19037I_013MA,C19037I_013EA,C19037I_014MA,C19037I_014EA,C19037I_015MA,C19037I_015EA,C19037I_016EA,C19037I_016MA,C19037I_017EA,C19037I_017MA,C19037I_018EA,C19037I_018MA,C19037I_019MA,C19037I_019EA,C19037I_020MA,C19037I_020EA,C19037I_021EA,C19037I_021MA,C19037I_022EA,C19037I_022MA,C19037I_023EA,C19037I_023MA,C19037I_024EA,C19037I_024MA,C19037I_025MA,C19037I_025EA,C19037I_026EA,C19037I_026MA,C19037I_027MA,C19037I_027EA,C19037I_028EA,C19037I_028MA,C19037I_029EA,C19037I_029MA,C19037I_030MA,C19037I_030EA,C19037I_031MA,C19037I_031EA,C19037I_032MA,C19037I_032EA,C19037I_033MA,C19037I_033EA,C19037I_034EA,C19037I_034MA,C19037I_035EA,C19037I_035MA,C19037I_036MA,C19037I_036EA,C19037I_037EA,C19037I_037MA,C19037I_038MA,C19037I_038EA,C19037I_039EA,C19037I_039MA,C19037I_040EA,C19037I_040MA,C19037I_041MA,C19037I_041EA,C19037I_042MA,C19037I_042EA,C19037I_043MA,C19037I_043EA,C19037I_044MA,C19037I_044EA,C19037I_045MA,C19037I_045EA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,41578,2329,4137,1118,602,461,259,225,713,492,1641,704,426,362,368,413,128,207,0,228,0,228,0,228,23801,1922,2357,892,1648,753,3928,1199,3114,891,5576,1281,4507,1276,1655,695,652,395,0,228,364,356,11270,1479,854,414,585,366,1118,446,1985,719,1747,732,2121,654,1521,625,1025,492,314,268,0,228,2370,593,337,293,420,264,390,237,199,191,325,227,524,373,82,145,55,85,0,228,38,64,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,183878,4166,12704,1727,1264,638,1418,703,2654,791,2027,860,2264,772,1467,696,905,526,643,443,62,100,0,309,104608,3540,7171,1557,4718,1277,14212,2251,17199,2235,19519,2107,20382,2155,12439,1941,6713,1657,1395,683,860,508,54381,2408,3315,916,1975,782,5593,1287,7382,1217,8680,1572,13034,1910,7187,1349,5091,1291,1820,778,304,287,12185,1569,1085,576,1366,537,2090,745,1890,784,2132,726,1893,690,1005,452,420,236,304,349,0,309,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,440064,7980,18188,2298,2456,905,1220,501,3279,1044,3223,961,3107,983,3312,1055,877,530,714,360,0,281,0,281,213027,5677,14898,2152,10547,1852,24407,2648,25360,2748,35399,2998,38056,3218,26167,3028,25724,2589,6941,1366,5528,1232,163219,3838,10868,1925,9067,1675,17344,2284,16102,2045,21971,2470,31478,2913,19743,2242,22226,2209,7149,1393,7271,1168,45630,2468,8158,1571,5778,1327,7897,1292,4050,873,5221,1036,7057,1305,2958,923,2190,799,1161,488,1160,569,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,300620,5556,21254,2247,4371,1374,2468,1036,4829,1439,3967,1281,3529,1160,1314,616,439,421,337,318,0,285,0,285,116310,4717,11702,1756,5517,1371,19857,2389,16910,2492,18891,2491,22017,2508,12766,2043,6818,1387,1088,652,744,600,112601,3652,11636,1880,7853,1561,15408,1922,13124,2003,16173,1903,19835,2184,12568,1635,11446,1713,3020,778,1538,637,50455,2004,8351,1409,7925,1412,10002,1418,6390,992,6541,1183,6234,1150,2454,653,1723,535,487,298,348,241,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1016268,8622,44156,3876,8252,1718,3772,1041,7775,1578,6014,1512,7671,1677,4997,1476,2462,871,2490,796,426,331,297,348,454795,7233,42153,3757,29706,3016,56707,3793,52094,3716,70204,5158,81000,5768,52191,4009,46610,3611,13675,1974,10455,1445,379654,5858,51866,3086,23901,2539,46184,3482,38247,3604,53413,3662,62582,3284,39016,3126,40815,3565,14400,2092,9230,1576,137663,4334,32542,2739,18766,2291,26473,2232,14934,2008,14046,1716,14545,2014,6252,1102,6152,1385,2247,744,1706,692,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,199724,4998,18195,2904,2328,1089,2182,1129,3678,1375,2853,1168,4476,1626,1914,909,764,592,0,289,0,289,0,289,134385,4864,12030,2595,12035,2244,26354,3134,24264,3102,22729,2793,21713,2776,8356,1498,4757,1223,1073,537,1074,600,39827,2768,3468,1111,2407,811,5644,1395,6169,1308,6177,1427,7806,1338,3074,962,3515,988,1079,470,488,325,7317,1134,1272,541,1225,502,1255,591,1017,462,878,445,826,390,576,333,268,208,0,289,0,289,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,92667,3257,7639,1328,2514,836,675,438,1573,688,927,620,637,407,1118,656,162,254,33,46,0,269,0,269,46905,2613,6034,1615,3396,1054,7821,1762,7648,1427,6560,1271,7865,1221,4098,1097,2416,776,719,420,348,265,28191,2113,3267,856,1622,663,3621,900,3755,1025,4722,1155,4839,1018,1641,593,2630,670,807,532,1287,554,9932,1198,1477,481,1558,608,2186,689,956,413,1322,576,1447,524,337,240,354,237,42,71,253,248,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,81796,3099,8807,1297,1059,505,990,580,2219,658,1383,541,1654,722,1309,587,31,54,162,173,0,253,0,253,48162,3091,2858,859,4028,1236,7601,1707,9829,1703,11440,1935,5581,1101,4390,1173,1630,628,428,354,377,338,20470,1313,1213,518,1586,475,2826,853,2839,849,4171,836,3300,879,2232,759,1488,723,422,261,393,367,4357,608,1003,476,371,258,547,323,608,271,598,289,773,405,248,201,116,125,0,253,93,113,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,111600,3454,10119,1749,3178,1209,785,458,1834,724,725,442,1664,770,1261,666,178,201,450,371,44,68,0,277,63753,3457,4294,1135,3814,1058,10524,1919,11115,2107,13209,2081,11661,1997,5495,1229,2182,826,961,534,498,306,31576,2374,2142,875,2066,907,4126,920,3491,965,5059,1165,6779,1331,3726,1003,2441,981,643,355,1103,700,6152,1027,530,341,612,356,1674,634,1658,692,509,314,541,281,272,245,209,174,0,277,147,190,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,190839,5218,16463,1998,4154,1139,2269,888,3198,878,2307,999,1876,645,1977,936,498,495,184,282,0,246,0,246,98746,4135,13527,1980,8579,1694,15261,1967,12759,1783,15488,2127,17294,2343,7780,1478,5847,1470,1452,624,759,437,59288,2968,9811,1522,4624,1238,7623,1475,5425,1094,6306,1401,9173,1344,6785,1267,6369,1552,1236,626,1936,602,16342,1643,3302,918,3360,844,2530,720,1869,652,2060,724,1636,607,702,412,429,261,144,162,310,250,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,35168,2376,2423,642,388,269,147,147,688,496,371,337,291,280,417,397,121,215,0,291,0,291,0,291,18184,1715,1326,739,1375,638,3624,1235,2316,813,3986,1105,2661,900,1599,680,786,449,385,338,126,163,12277,1239,3050,1021,787,535,1499,653,1436,631,2080,874,1188,572,1247,580,309,238,681,523,0,291,2284,585,536,352,582,306,345,239,297,259,276,234,205,310,0,291,43,69,0,291,0,291,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,54837,3639,5374,1367,814,567,675,528,1706,991,685,390,567,490,591,442,336,376,0,296,0,296,0,296,33514,3097,1931,753,2105,1023,7815,1781,5396,1492,5217,1306,7500,1454,1893,695,1241,711,416,398,0,296,13049,1786,1098,581,759,510,2111,807,1437,588,2154,986,2579,934,1765,618,760,454,230,299,156,178,2900,752,257,240,528,395,428,319,350,287,401,276,114,133,442,316,281,259,46,73,53,95,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,73039,3663,8461,1898,1575,857,877,722,2385,919,1823,946,986,715,720,451,95,161,0,287,0,287,0,287,45936,3306,5023,1223,3367,1305,8246,1702,6666,1251,7873,1717,8688,1551,1611,708,2672,1252,1065,607,725,409,14118,1890,1432,720,765,454,1334,683,2345,897,2695,756,2770,869,1384,670,766,387,167,181,460,427,4524,964,996,595,535,486,1063,578,375,266,406,317,742,428,170,182,158,128,79,138,0,287,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2560033,13334,162998,7036,31842,3524,18749,2930,36246,3152,22765,2744,26581,3024,19547,2441,5166,1215,1700,668,84,147,318,284,1249573,12870,90871,5062,80483,5602,205043,8410,185368,7070,226875,8416,229144,7758,115180,6042,84734,4933,20750,2703,11125,1645,863616,8649,70694,4477,53640,4452,110834,5182,111400,5692,137063,6121,173691,5370,91085,4502,75983,3718,23958,2625,15268,2213,283846,5273,48136,3653,41052,2963,59560,2985,38781,3008,36228,2573,31804,2522,14070,1849,9168,1318,2975,958,2072,609,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,88825,2892,8716,1485,1343,715,630,423,1216,669,2183,854,1574,646,1209,605,561,522,0,267,0,267,0,267,50181,2528,3436,942,3123,1034,8167,1441,7964,1428,8538,1571,11242,1581,4343,1012,2576,775,597,401,195,222,24645,1614,1145,497,1182,632,3014,1097,3146,1020,4195,927,5834,1255,2669,805,2747,1099,258,199,455,238,5283,780,543,264,721,435,435,220,1214,605,1380,528,541,265,127,148,322,242,0,267,0,267,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,156396,4991,11417,1929,846,460,231,293,2311,990,1897,743,1941,876,1946,907,1348,788,633,516,94,107,170,250,91861,4526,2786,1066,2641,991,8556,1804,8392,1728,17951,2495,20704,3177,11634,1858,12747,2116,3640,1121,2810,803,44311,3384,1249,552,748,467,2224,889,3168,1003,6197,1380,8720,1722,6192,1633,7358,1206,5156,1135,3299,983,8807,1168,861,391,823,593,1656,622,1067,488,523,353,1570,597,1020,502,872,393,129,154,286,241,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,186165,4533,19525,2599,3859,1452,1402,743,5589,1470,2341,1018,3317,1102,1921,813,428,369,156,146,512,397,0,277,106641,3671,8372,1936,5513,1318,18275,2549,14482,2275,19356,2131,22097,2341,8236,1671,6997,1296,2490,714,823,461,50289,2791,2398,787,2653,818,4857,1262,5392,1297,7409,1239,10730,1762,6413,1432,7267,1563,2031,830,1139,542,9710,1285,1090,488,1409,540,1314,403,1314,407,1643,722,1676,469,674,369,420,264,82,98,88,99,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,81218,3330,7889,1630,1115,499,1348,687,2165,877,700,376,819,594,986,525,703,575,0,218,53,74,0,218,45592,3011,3548,1093,3334,872,8575,1767,7557,1519,8937,1509,7029,1467,3925,983,1762,558,360,239,565,426,22537,1727,1157,539,726,338,3237,666,3528,806,3566,754,5792,1003,2101,626,1782,597,363,257,285,202,5200,716,576,303,869,352,641,317,1245,434,387,213,1122,469,235,216,125,135,0,218,0,218,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1304903,9683,35088,2456,21200,2153,3147,959,7012,1519,2220,746,1165,500,270,255,0,285,74,119,0,285,0,285,407405,6895,110467,5308,41307,3143,69743,3991,54375,4118,54687,4376,46269,3633,13065,1725,11391,1920,2979,991,3122,870,513977,5702,137644,4892,57290,3554,88147,4213,63431,3376,68341,3146,54838,2890,21219,1744,14946,1886,3894,876,4227,998,348433,4227,113081,3713,63528,3058,75754,3518,36836,2487,30310,2349,17817,1874,5528,1104,3448,771,788,387,1343,474,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
