GEO_ID,B23002B_001E,B23002B_001M,B23002B_002E,B23002B_002M,B23002B_003E,B23002B_003M,B23002B_004E,B23002B_004M,B23002B_005E,B23002B_005M,B23002B_006E,B23002B_006M,B23002B_007E,B23002B_007M,B23002B_008E,B23002B_008M,B23002B_009E,B23002B_009M,B23002B_010E,B23002B_010M,B23002B_011E,B23002B_011M,B23002B_012E,B23002B_012M,B23002B_013E,B23002B_013M,B23002B_014E,B23002B_014M,B23002B_015E,B23002B_015M,B23002B_016E,B23002B_016M,B23002B_017E,B23002B_017M,B23002B_018E,B23002B_018M,B23002B_019E,B23002B_019M,B23002B_020E,B23002B_020M,B23002B_021E,B23002B_021M,B23002B_022E,B23002B_022M,B23002B_023E,B23002B_023M,B23002B_024E,B23002B_024M,B23002B_025E,B23002B_025M,B23002B_026E,B23002B_026M,B23002B_027E,B23002B_027M,B23002B_028E,B23002B_028M,B23002B_029E,B23002B_029M,B23002B_030E,B23002B_030M,B23002B_031E,B23002B_031M,B23002B_032E,B23002B_032M,B23002B_033E,B23002B_033M,B23002B_034E,B23002B_034M,B23002B_035E,B23002B_035M,B23002B_036E,B23002B_036M,B23002B_037E,B23002B_037M,B23002B_038E,B23002B_038M,B23002B_039E,B23002B_039M,B23002B_040E,B23002B_040M,B23002B_041E,B23002B_041M,B23002B_042E,B23002B_042M,B23002B_043E,B23002B_043M,B23002B_044E,B23002B_044M,B23002B_045E,B23002B_045M,B23002B_046E,B23002B_046M,B23002B_047E,B23002B_047M,B23002B_048E,B23002B_048M,B23002B_049E,B23002B_049M,B23002B_050E,B23002B_050M,B23002B_051E,B23002B_051M,B23002B_052E,B23002B_052M,B23002B_053E,B23002B_053M,B23002B_054E,B23002B_054M,B23002B_055E,B23002B_055M,B23002B_056E,B23002B_056M,B23002B_057E,B23002B_057M,B23002B_058E,B23002B_058M,B23002B_059E,B23002B_059M,B23002B_060E,B23002B_060M,B23002B_061E,B23002B_061M,B23002B_062E,B23002B_062M,B23002B_063E,B23002B_063M,B23002B_064E,B23002B_064M,B23002B_065E,B23002B_065M,B23002B_066E,B23002B_066M,B23002B_067E,B23002B_067M,B23002B_068E,B23002B_068M,B23002B_069E,B23002B_069M,B23002B_070E,B23002B_070M,B23002B_071E,B23002B_071M,B23002B_072E,B23002B_072M,B23002B_073E,B23002B_073M,B23002B_074E,B23002B_074M,B23002B_075E,B23002B_075M,B23002B_076E,B23002B_076M,B23002B_077E,B23002B_077M,B23002B_078E,B23002B_078M,B23002B_079E,B23002B_079M,NAME,B23002B_001EA,B23002B_001MA,B23002B_002MA,B23002B_002EA,B23002B_003EA,B23002B_003MA,B23002B_004MA,B23002B_004EA,B23002B_005EA,B23002B_005MA,B23002B_006MA,B23002B_006EA,B23002B_007MA,B23002B_007EA,B23002B_008EA,B23002B_008MA,B23002B_009EA,B23002B_009MA,B23002B_010EA,B23002B_010MA,B23002B_011EA,B23002B_011MA,B23002B_012EA,B23002B_012MA,B23002B_013MA,B23002B_013EA,B23002B_014MA,B23002B_014EA,B23002B_015EA,B23002B_015MA,B23002B_016MA,B23002B_016EA,B23002B_017MA,B23002B_017EA,B23002B_018EA,B23002B_018MA,B23002B_019MA,B23002B_019EA,B23002B_020EA,B23002B_020MA,B23002B_021EA,B23002B_021MA,B23002B_022EA,B23002B_022MA,B23002B_023MA,B23002B_023EA,B23002B_024MA,B23002B_024EA,B23002B_025MA,B23002B_025EA,B23002B_026EA,B23002B_026MA,B23002B_027EA,B23002B_027MA,B23002B_028MA,B23002B_028EA,B23002B_029EA,B23002B_029MA,B23002B_030MA,B23002B_030EA,B23002B_031EA,B23002B_031MA,B23002B_032EA,B23002B_032MA,B23002B_033MA,B23002B_033EA,B23002B_034EA,B23002B_034MA,B23002B_035MA,B23002B_035EA,B23002B_036MA,B23002B_036EA,B23002B_037EA,B23002B_037MA,B23002B_038EA,B23002B_038MA,B23002B_039MA,B23002B_039EA,B23002B_040MA,B23002B_040EA,B23002B_041EA,B23002B_041MA,B23002B_042EA,B23002B_042MA,B23002B_043EA,B23002B_043MA,B23002B_044MA,B23002B_044EA,B23002B_045EA,B23002B_045MA,B23002B_046MA,B23002B_046EA,B23002B_047MA,B23002B_047EA,B23002B_048EA,B23002B_048MA,B23002B_049MA,B23002B_049EA,B23002B_050EA,B23002B_050MA,B23002B_051MA,B23002B_051EA,B23002B_052EA,B23002B_052MA,B23002B_053MA,B23002B_053EA,B23002B_054EA,B23002B_054MA,B23002B_055EA,B23002B_055MA,B23002B_056MA,B23002B_056EA,B23002B_057MA,B23002B_057EA,B23002B_058EA,B23002B_058MA,B23002B_059MA,B23002B_059EA,B23002B_060MA,B23002B_060EA,B23002B_061EA,B23002B_061MA,B23002B_062MA,B23002B_062EA,B23002B_063MA,B23002B_063EA,B23002B_064EA,B23002B_064MA,B23002B_065EA,B23002B_065MA,B23002B_066EA,B23002B_066MA,B23002B_067EA,B23002B_067MA,B23002B_068MA,B23002B_068EA,B23002B_069EA,B23002B_069MA,B23002B_070EA,B23002B_070MA,B23002B_071EA,B23002B_071MA,B23002B_072MA,B23002B_072EA,B23002B_073MA,B23002B_073EA,B23002B_074EA,B23002B_074MA,B23002B_075MA,B23002B_075EA,B23002B_076EA,B23002B_076MA,B23002B_077EA,B23002B_077MA,B23002B_078MA,B23002B_078EA,B23002B_079EA,B23002B_079MA,state
0400000US29,528125,5719,243148,3767,30132,2128,11809,1611,443,401,11366,1623,5357,1355,6009,1198,18323,2129,28788,2773,18492,1868,496,519,17996,1779,11841,1888,6155,1235,10296,2235,132052,2920,101619,3502,1548,719,100071,3443,80229,3692,19842,2461,30433,2787,29134,1018,16150,1709,0,259,16150,1709,12595,1446,3555,974,12984,1789,7092,1040,2276,761,2132,753,144,163,4816,956,15950,1111,1448,596,1243,553,205,311,14502,1148,284977,3239,27320,1776,9891,1364,48,86,9843,1363,5764,1372,4079,1222,17429,2000,29315,2433,20773,1671,245,298,20528,1623,14692,1533,5836,1431,8542,2056,151426,2654,124761,3356,657,476,124104,3449,106438,3700,17666,2260,26665,2326,37261,1079,20065,1764,0,259,20065,1764,18420,1740,1645,660,17196,1779,11730,1067,3319,767,3256,763,63,103,8411,1060,27925,1289,2170,581,1925,583,245,184,25755,1418,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,57616,2042,29257,1348,2705,696,874,459,0,228,874,459,350,255,524,431,1831,618,3562,782,2291,762,93,134,2198,739,1635,690,563,364,1271,494,17258,1158,13749,1322,37,74,13712,1310,11240,1282,2472,1001,3509,901,3556,489,1826,552,0,228,1826,552,1413,539,413,273,1730,407,791,327,459,305,200,175,259,309,332,194,1385,413,183,158,141,142,42,69,1202,405,28359,1294,3021,635,1368,582,22,34,1346,580,421,334,925,556,1653,623,2969,762,2265,786,21,35,2244,787,1574,762,670,481,704,486,15711,1014,13411,1161,0,228,13411,1161,11898,1105,1513,510,2300,780,3668,372,2078,424,0,228,2078,424,1927,419,151,245,1590,482,957,286,372,209,372,209,0,228,585,294,2033,294,193,147,193,147,0,228,1840,248,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,164832,3406,82747,2149,7432,966,1846,802,0,309,1846,802,456,533,1390,933,5586,1164,8223,516,6091,821,151,64,5940,814,4309,975,1631,709,2132,719,48287,1283,37853,2160,677,509,37176,2228,29943,2698,7233,1727,10434,2113,9771,563,5350,1033,85,140,5265,1079,4376,1014,889,450,4421,933,3372,855,657,308,453,303,204,138,2715,822,5662,718,1277,586,1153,583,124,127,4385,844,82085,2362,8239,680,2312,892,0,309,2312,892,928,535,1384,752,5927,982,6822,1217,5050,1192,0,309,5050,1192,4069,1247,981,512,1772,986,45667,1461,36163,1982,25,43,36138,1984,29032,2150,7106,1526,9504,1384,10841,744,6380,1164,0,309,6380,1164,5971,1125,409,275,4461,1026,3360,825,704,422,704,422,0,309,2656,774,7156,768,294,237,294,237,0,309,6862,757,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,917051,7038,420597,3413,40960,2549,11083,1844,0,281,11083,1844,6058,1537,5025,1168,29877,2497,45831,2202,31024,2238,294,295,30730,2245,21866,2201,8864,1315,14807,1794,236256,2133,189196,3365,597,495,188599,3282,156082,3926,32517,3219,47060,3060,53520,1184,34639,1896,0,281,34639,1896,30725,2055,3914,1016,18881,1797,17221,1462,6405,1152,5273,989,1132,592,10816,1412,26809,1517,3616,843,3242,810,374,235,23193,1532,496454,5071,40095,2401,12706,1711,0,281,12706,1711,8001,1639,4705,1060,27389,2614,45276,2189,33878,2563,69,116,33809,2585,25255,2552,8554,1700,11398,1772,271012,2940,221025,4475,373,329,220652,4536,188929,4695,31723,2876,49987,3698,68278,1053,44038,2419,0,281,44038,2419,39421,2402,4617,1024,24240,2165,21502,1766,6871,1183,6388,1091,483,311,14631,1509,50291,2080,5446,977,5054,964,392,326,44845,2038,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,31763,2137,18151,1744,1036,515,470,296,66,97,404,288,226,250,178,187,566,345,2575,1053,1077,589,91,84,986,579,475,428,511,338,1498,1015,9765,1148,7690,1066,200,224,7490,1062,7136,1113,354,318,2075,626,2765,852,1318,675,0,285,1318,675,1318,675,0,285,1447,735,410,350,43,74,43,74,0,285,367,330,1600,679,15,26,15,26,0,285,1585,684,13612,1411,1111,491,155,158,0,285,155,158,115,146,40,67,956,468,1738,531,1251,530,51,112,1200,517,1200,517,0,285,487,327,6281,943,4866,738,278,323,4588,710,4294,695,294,257,1415,731,2351,636,1434,564,0,285,1434,564,1248,520,186,216,917,415,554,266,184,164,113,100,71,125,370,235,1577,626,325,435,288,427,37,76,1252,389,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2364238,13318,1060573,8551,107681,3157,24447,2724,19,34,24428,2723,13836,1967,10592,1760,83234,3219,123170,2916,69561,3180,284,287,69277,3167,48000,3004,21277,2594,53609,2834,576990,5636,442686,7681,1334,719,441352,7718,371593,7836,69759,4841,134304,6483,136505,2100,87778,2615,0,275,87778,2615,78571,2854,9207,1354,48727,2983,41791,2216,15205,1625,13936,1722,1269,684,26586,2119,74436,2367,10149,1564,9844,1558,305,191,64287,2667,1303665,7960,102780,3040,27617,2674,0,275,27617,2674,16836,2155,10781,1666,75163,3696,123140,2330,74655,3564,42,67,74613,3561,57333,3345,17280,2034,48485,3591,695464,5292,549672,7798,358,287,549314,7867,483866,8343,65448,4714,145792,6384,180503,2732,113298,3888,0,275,113298,3888,104665,3860,8633,1518,67205,3906,63221,2672,16644,1846,15569,1742,1075,530,46577,2785,138557,3158,9174,1394,8552,1386,622,327,129383,3078,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1569657,8192,711318,4976,73805,3453,24974,2834,614,299,24360,2863,11458,2028,12902,2092,48831,3339,73560,2734,50945,3038,3411,1495,47534,3257,32102,2997,15432,2390,22615,2653,389416,4141,303094,5243,8006,1679,295088,5338,239874,6329,55214,4487,86322,4645,99573,1678,58212,2882,79,131,58133,2861,49418,2666,8715,1317,41361,2913,29883,2169,8303,1292,7637,1226,666,350,21580,1746,45081,2453,6248,1061,5720,1006,528,313,38833,2597,858339,5346,76139,4174,27304,3244,56,93,27248,3240,16542,2320,10706,2239,48835,3619,78467,3958,57531,4180,633,443,56898,4270,40685,3810,16213,2557,20936,2944,459133,4061,367104,6045,1540,711,365564,6009,308373,7040,57191,4118,92029,4865,123208,1529,72321,2649,62,104,72259,2655,64337,2845,7922,1429,50887,2902,38913,2118,9868,1393,8572,1283,1296,535,29045,2089,82479,2269,6555,1119,6192,1099,363,248,75924,2337,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1061366,5612,495764,4189,52077,2184,19449,2033,0,269,19449,2033,8773,1368,10676,1751,32628,2543,52801,1968,33421,2231,716,730,32705,2135,19233,2081,13472,1641,19380,2074,268955,3521,197506,5235,385,341,197121,5265,154145,5485,42976,3420,71449,4552,67392,1421,35480,2246,0,269,35480,2246,29450,2377,6030,1267,31912,2034,18374,1370,5184,998,4825,979,359,291,13190,1350,36165,1724,3436,889,3175,844,261,202,32729,1927,565602,3874,48901,2008,19072,2026,0,269,19072,2026,9005,1597,10067,1467,29829,2277,54510,1460,39337,2599,0,269,39337,2599,27487,2544,11850,2124,15173,2561,298834,3007,231542,4783,243,214,231299,4809,197047,5253,34252,3557,67292,4133,79384,1333,46599,2241,0,269,46599,2241,42408,2247,4191,954,32785,2264,24349,1632,5977,1011,5166,921,811,514,18372,1484,59624,1951,4702,898,4409,886,293,195,54922,1976,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,202828,3130,99848,2280,8418,1280,3124,891,207,217,2917,834,2061,756,856,410,5294,1036,12086,1119,7345,1034,812,462,6533,977,5628,1003,905,527,4741,942,57942,1772,41184,2322,1206,486,39978,2326,34812,2632,5166,1140,16758,1789,12316,976,6637,1029,0,253,6637,1029,6333,1037,304,281,5679,1000,3543,692,542,344,542,344,0,253,3001,680,5543,734,1018,459,1018,459,0,253,4525,763,102980,2350,9646,1089,4003,976,259,253,3744,942,2961,845,783,502,5643,895,10572,1030,7914,1270,247,180,7667,1252,5980,1327,1687,656,2658,753,55955,1761,43963,2142,312,352,43651,2093,38937,1965,4714,999,11992,1567,13864,854,7798,1025,0,253,7798,1025,7334,985,464,342,6066,1018,3852,632,970,380,926,387,44,68,2882,570,9091,919,630,359,630,359,0,253,8461,842,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,52918,2246,29651,1627,2904,904,853,560,0,277,853,560,662,539,191,166,2051,760,4149,845,1772,660,0,277,1772,660,1436,706,336,332,2377,778,16046,1353,12877,1324,0,277,12877,1324,10161,1151,2716,938,3169,916,4207,611,2061,666,0,277,2061,666,1515,590,546,370,2146,670,1145,357,546,361,311,241,235,275,599,272,1200,401,254,210,254,210,0,277,946,342,23267,1481,2331,523,807,410,0,277,807,410,388,270,419,350,1524,352,2943,771,2036,831,0,277,2036,831,1698,872,338,338,907,584,12389,1034,8824,1214,149,182,8675,1217,7372,1222,1303,586,3565,907,2896,376,1887,485,0,277,1887,485,1786,499,101,128,1009,527,622,335,147,135,147,135,0,277,475,304,2086,462,341,270,219,203,122,176,1745,445,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1042563,7337,484599,5873,54596,2747,15760,2050,0,246,15760,2050,6849,1196,8911,1704,38836,2864,58356,2780,37733,3020,0,246,37733,3020,26642,3131,11091,1947,20623,2440,260664,3997,178242,5794,575,390,177667,5854,147630,5494,30037,2963,82422,4812,60836,1290,33242,2559,0,246,33242,2559,29082,2424,4160,1001,27594,2655,18223,1487,5132,1234,4683,1259,449,301,13091,1448,31924,1590,4001,947,3809,964,192,187,27923,1565,557964,4819,51264,3107,15582,1888,0,246,15582,1888,9593,1725,5989,1111,35682,3154,60121,3218,41179,2908,0,246,41179,2908,31777,3125,9402,1611,18942,2778,288977,2899,216087,4928,52,87,216035,4928,185916,5621,30119,3283,72890,4383,76000,1493,38820,2557,0,246,38820,2557,35884,2500,2936,949,37180,2398,24073,1561,5922,1049,5382,1089,540,336,18151,1477,57529,1775,4088,854,3425,813,663,316,53441,1714,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,46915,2656,21740,1248,2356,556,1012,497,0,291,1012,497,438,267,574,404,1344,550,3342,602,2154,615,191,257,1963,680,1156,543,807,556,1188,454,12187,830,7205,1115,0,291,7205,1115,6187,1019,1018,527,4982,1066,2458,459,1146,381,0,291,1146,381,1094,370,52,84,1312,533,300,211,53,83,53,83,0,291,247,229,1097,278,54,96,0,291,54,96,1043,255,25175,1888,3223,909,1191,744,0,291,1191,744,995,695,196,241,2032,744,3006,768,2712,696,0,291,2712,696,2144,707,568,360,294,245,13683,1276,10643,1427,0,291,10643,1427,9440,1581,1203,607,3040,811,2825,523,2223,524,0,291,2223,524,1869,562,354,353,602,292,589,342,130,226,130,226,0,291,459,234,1849,464,55,90,55,90,0,291,1794,453,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
